case_label,display,source_stage,resolution,configured_dp,mode,weighting,boundary_family,time,r_over_R_min,r_over_R_max,r_over_R_mid,sph_count,sph_mean_pressure,sph_median_pressure,sph_p95_abs_pressure,sph_max_abs_pressure,fv_mean_pressure,fv_p95_pressure,fv_max_pressure,mean_error,p95_abs_error
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.004022,0.8,0.9,0.8500000000000001,138.0,833.5227396537683,834.9363102148,835.6779768686949,835.677989325,620.8336453147509,766.8523033069586,777.2078975510374,212.6890943390174,68.82567356173638
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.004022,0.9,0.95,0.925,72.0,825.4372313257959,828.73157016025,828.7315894242699,828.7315909683,335.5541006785189,432.66125007512983,441.3692776055814,489.88313064727697,396.0703393491401
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.004022,0.95,1.0,0.975,30.0,810.8712268546732,811.0860086755999,811.0860801766,811.0860842847,110.44351320770033,211.8105988433139,221.29956732133098,700.4277136469728,599.2754813332862
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.005027,0.0,0.2,0.1,1.0,813.472387629,813.472387629,813.472387629,813.472387629,999.9973640556683,999.9997119606978,999.9998895685092,-186.52497642666833,-186.52732433169786
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.005027,0.2,0.4,0.30000000000000004,26.0,866.3950032251306,867.72382591325,879.0673965332501,879.0673992415,999.7779717493403,999.9886260740383,999.9932823582317,-133.38296852420967,-120.9212295407882
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.005027,0.4,0.6,0.5,66.0,880.8393787793696,880.2955844656001,884.38513439875,884.3851432529,990.8850248625578,999.017574084926,999.273423484799,-110.04564608318822,-114.63243968617599
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.005027,0.6,0.8,0.7,158.0,857.9287782003937,854.53265394745,866.71599597041,870.3369592294,870.2459621533826,968.3707982884964,973.6938595599312,-12.317183952988898,-101.65480231808647
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.005027,0.8,0.9,0.8500000000000001,138.0,840.4757346053506,845.20340619935,846.304619927585,848.7717607468,559.8195237959226,703.5839297780057,714.395588183734,280.656210809428,142.72069014957935
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.005027,0.9,0.95,0.925,72.0,812.561078439222,818.9458096683,818.945842004175,818.9458497357,295.0070031578053,382.2839467793008,390.21968788577186,517.5540752814168,436.66189522487423
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.005027,0.95,1.0,0.975,24.0,775.3375935080917,775.33759227185,775.3376874678751,775.3376973317,96.33296215423482,185.04096430866707,193.39354956246981,679.0046313538569,590.296723159208
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.006032,0.0,0.2,0.1,1.0,902.1163510043,902.1163510043,902.1163510043,902.1163510043,999.9769218193505,999.9957536055625,999.9978840064646,-97.86057081505055,-97.87940260126254
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.006032,0.2,0.4,0.30000000000000004,26.0,895.9975995085114,895.8481868353,897.245501079225,897.2455018995,999.169312004655,999.921799727665,999.9489416599216,-103.17171249614364,-102.67629864843991
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.006032,0.4,0.6,0.5,66.0,890.9994178389635,891.590205926,891.673129580425,891.6731318462,981.8517875939403,996.9886572889558,997.6517245220879,-90.85236975497685,-105.3155277085308
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.006032,0.6,0.8,0.7,158.0,875.939352253024,874.1350850102,885.20611741306,885.953854241,829.5314987270802,946.4768509894546,954.0969576069499,46.40785352594378,-61.270733576394605
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.006032,0.8,0.9,0.8500000000000001,138.0,864.0298170941002,868.9453676439,874.42827291245,878.2342015661,510.62619605033467,649.6874437315163,660.5570872275247,353.4036210437655,224.7408291809337
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.006032,0.9,0.95,0.925,72.0,818.342103270082,823.4321092345,823.432179728495,823.4321979511,264.37010318787884,343.74750804851635,351.0320649046861,553.9720000822032,479.6846716799787
mode4_capped_dp010,"mode 4 capped diagnostic, dp=0.010",C5f,coarse,0.01,4,diagnostic_capped,mode4_capped,0.006032,0.95,1.0,0.975,24.0,751.8389531584626,751.83896541735,751.8390321361151,751.8390358916,85.86715131759048,165.11302853288905,172.60394269876653,665.9718018408721,586.726003603226
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.0,0.0,0.2,0.1,7.0,1000.0,1000.0,1000.0,1000.0,999.9999999999999,1000.0,1000.0,1.1368683772161603e-13,0.0
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.0,0.2,0.4,0.30000000000000004,74.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0,1000.0,-1.1368683772161603e-13,0.0
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.0,0.4,0.6,0.5,170.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.0,0.6,0.8,0.7,240.0,1000.0,1000.0,1000.0,1000.0,999.9999999999999,1000.0,1000.0,1.1368683772161603e-13,0.0
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.0,0.8,0.9,0.8500000000000001,248.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.0,0.9,0.95,0.925,156.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.0,0.95,1.0,0.975,126.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0,1000.0,-1.1368683772161603e-13,0.0
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.001046,0.0,0.2,0.1,7.0,889.8370111414285,887.6967969228,898.18384483455,902.6782859277,999.9999999999981,1000.0000000000041,1000.000000000005,-110.16298885856952,-101.81615516545412
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.001046,0.2,0.4,0.30000000000000004,74.0,848.9590566401417,843.5068257330499,872.8579875386199,872.8580049685,1000.0000000000022,1000.0000000000091,1000.0000000000097,-151.04094335986042,-127.14201246138919
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.001046,0.4,0.6,0.5,170.0,859.4358986801675,855.2544364640501,878.520892974165,878.5209020543,999.9999817483953,999.9999999999715,999.9999999999926,-140.56408306822777,-121.47910702580646
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.001046,0.6,0.8,0.7,234.0,833.8633414395296,831.41628280165,845.1746201455401,851.4077840812,998.5248066263662,999.9994993768584,999.9997896173691,-164.6614651868366,-154.82487923131828
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.001046,0.8,0.9,0.8500000000000001,254.0,827.7440339380022,827.1729589484,831.3812720175899,833.1457957085,923.9927365846122,987.8315794807651,989.5919303260306,-96.24870264661001,-156.45030746317514
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.001046,0.9,0.95,0.925,156.0,824.917118756396,825.05829699365,827.3691652995001,827.3691778673,643.2015053518517,779.775231468288,789.7947713655334,181.71561340454434,47.5939338312121
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.001046,0.95,1.0,0.975,126.0,820.4241182220143,818.8420732058,823.1738101981999,824.2800129329,234.15858062975508,439.5575385357794,457.2711308931626,586.2655375922592,383.61627166242056
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.002011,0.0,0.2,0.1,7.0,750.7205486945143,751.7173687215,751.7173739499999,751.7173746112,999.9999999999787,999.9999999999983,1000.0000000000047,-249.27945130546448,-248.28262604999838
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.002011,0.2,0.4,0.30000000000000004,74.0,755.1626878723498,755.48213927515,757.7929862129249,757.7929916668,999.9999965245886,999.9999999995281,999.999999999892,-244.8373086522388,-242.20701378660317
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.002011,0.4,0.6,0.5,170.0,727.3658219051356,729.64069283875,745.7133708393401,745.7133794245,999.9635165206047,999.9999438815095,999.9999741255818,-272.5976946154691,-254.28657304216938
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.002011,0.6,0.8,0.7,234.0,678.7037354103222,676.4266833849999,693.1452831725351,696.4628892278,982.7100228243287,999.6420828704079,999.7732276091905,-304.00628741400647,-306.4967996978728
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.002011,0.8,0.9,0.8500000000000001,254.0,649.5155191126067,650.1078273568,657.4079800393799,657.4079917146,800.7607376228908,922.4188000396712,928.7589412029746,-151.24521851028408,-265.01082000029123
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.002011,0.9,0.95,0.925,156.0,636.5455171091066,636.9356978170999,641.31876304235,641.3187681402,482.6295430578979,607.8368554215156,618.3103685946927,153.91597405120876,33.48190762083448
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.002011,0.95,1.0,0.975,126.0,629.1547252801096,628.0233320041,631.507815515725,631.5078237123,164.95110391894238,313.91674597494307,327.46393945670764,464.20362136116717,317.591069540782
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.003056,0.0,0.2,0.1,7.0,606.8796982887143,608.3880299194,608.38803992746,608.3880421678,999.9999992575262,999.9999999904971,999.9999999988919,-393.1203009688119,-391.61196006303715
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.003056,0.2,0.4,0.30000000000000004,74.0,609.1775745469431,609.1419064857,614.23236183235,614.2323643743,999.9983232583768,999.9999927918783,999.999997107343,-390.8207487114337,-385.76763095952833
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.003056,0.4,0.6,0.5,170.0,582.9959675320716,583.3440457968,595.7044970826,595.7045164496,999.238687477643,999.9859905449747,999.9915519324844,-416.24271994557137,-404.28149346237467
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.003056,0.6,0.8,0.7,234.0,547.5721915018931,545.1730252597,556.5616335065,558.5817358282,949.3599314999914,995.5710992986124,996.7252406320515,-401.78773999809823,-439.00946579211234
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.003056,0.8,0.9,0.8500000000000001,254.0,530.1797158320371,529.46159268625,536.88935707424,536.8893708263,695.2866443378464,837.649170630479,846.8334254243955,-165.10692850580926,-300.759813556239
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.003056,0.9,0.95,0.925,156.0,519.2573711032798,519.4450958683999,526.0549265475249,526.0549387554,390.13371567620965,499.18647805729904,508.7537098682202,129.1236554270701,26.868448490225887
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.003056,0.95,1.0,0.975,126.0,518.4915003193961,518.41963799645,520.76835220505,524.3756950905,129.9872895860561,248.6779303274929,259.6870337540007,388.50421073333996,272.09042187755705
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.004022,0.0,0.2,0.1,7.0,610.5641897544714,610.5585595462,610.58614524912,610.5979605192,999.9998928099969,999.9999948047512,999.9999987093851,-389.43570305552555,-389.41384955563115
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.004022,0.2,0.4,0.30000000000000004,74.0,615.6958256328365,616.21050652635,617.287214756935,617.287224984,999.9676788780673,999.9993540447504,999.9996716537808,-384.2718532452308,-382.7121392878154
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.004022,0.4,0.6,0.5,170.0,600.0147338120393,603.14877625285,613.382916369385,613.3829329937,996.6151225198826,999.8131283246148,999.8723226956603,-396.6003887078433,-386.43021195522977
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.004022,0.6,0.8,0.7,234.0,536.9145207036319,535.0410789703501,554.2837855150449,558.1452042709,911.5454922623727,985.3885973080999,988.391030534977,-374.63097155874084,-431.104811793055
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.004022,0.8,0.9,0.8500000000000001,254.0,494.48658194006987,495.63887266165,508.343537502745,508.3435490423,620.8336453147509,766.8523033069586,777.2078975510374,-126.34706337468106,-258.50876580421357
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.004022,0.9,0.95,0.925,156.0,469.75033228257104,471.7130527114,475.17129834065,475.1713242575,335.5541006785189,432.66125007512983,441.3692776055814,134.19623160405212,42.5100482655202
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.004022,0.95,1.0,0.975,126.0,485.2071272064928,488.28631110649997,495.891475435075,495.8916052082,110.44351320770033,211.8105988433139,221.29956732133098,374.7636139987925,284.0808765917611
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.005067,0.0,0.2,0.1,7.0,534.6322472973,533.7805461698,537.9538840567101,539.7424507934,999.9970806972691,999.9996728766815,999.9998729457853,-465.36483339996914,-462.04578881997145
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.005067,0.2,0.4,0.30000000000000004,74.0,545.0947814574029,547.14587724115,551.318583923965,551.3186074472,999.7638149133265,999.9875421200163,999.9926071413183,-454.6690334559237,-448.66895819605134
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.005067,0.4,0.6,0.5,170.0,541.7906837627598,546.33095171885,552.3716478295449,552.3716855146,990.5880554036787,998.9643177116156,999.2321137128139,-448.79737164091887,-446.5926698820707
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.005067,0.6,0.8,0.7,234.0,463.4624096889912,459.90617769635,485.32826124321,493.397315706,868.6029394680935,967.5800243604863,972.9970361116001,-405.1405297791023,-482.25176311727625
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.005067,0.8,0.9,0.8500000000000001,254.0,413.9282163930378,420.19986597875,431.108996675555,431.1090295492,557.6621036651757,701.2711242673518,712.0909685394365,-143.73388727213785,-270.1621275917968
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.005067,0.9,0.95,0.925,156.0,396.34907651158414,392.28058631265003,414.94718295884996,414.9473851602,293.62840752870665,380.5582149101386,388.4658559815561,102.7206689828775,34.38896804871138
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.005067,0.95,1.0,0.975,126.0,423.23963681342855,425.07279987415,449.8237547264,449.8239948359,95.85859699621113,184.13901350998455,192.45287642159929,327.3810398172174,265.68474121641543
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.006032,0.0,0.2,0.1,7.0,488.11805720478566,487.015900158,492.41647588662005,494.7310074273,999.9769218193505,999.9957536055625,999.9978840064646,-511.8588646145649,-507.5792777189425
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.006032,0.2,0.4,0.30000000000000004,74.0,466.37064428494733,463.6379263747,480.61492084349004,480.6149248816,999.169312004655,999.921799727665,999.9489416599216,-532.7986677197077,-519.3068788841749
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.006032,0.4,0.6,0.5,170.0,427.6881699245203,429.9646321416,448.02648438871995,448.0265065924,981.8517875939403,996.9886572889558,997.6517245220879,-554.1636176694201,-548.9621729002358
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.006032,0.6,0.8,0.7,234.0,379.6252035966225,378.1550018181,393.326484067845,397.8797804823,829.5314987270802,946.4768509894546,954.0969576069499,-449.90629513045775,-553.1503669216097
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.006032,0.8,0.9,0.8500000000000001,254.0,349.43054299230636,348.3013552614,357.74905465795,357.7490883646,510.62619605033467,649.6874437315163,660.5570872275247,-161.1956530580283,-291.93838907356627
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.006032,0.9,0.95,0.925,156.0,339.40861764499317,338.99482960989997,343.12241133777496,343.1225336584,264.37010318787884,343.74750804851635,351.0320649046861,75.03851445711433,-0.6250967107413885
mode4_normalized_dp008,"mode 4 normalized, dp=0.008",C5h,finer,0.008,4,normalized,mode4_normalized,0.006032,0.95,1.0,0.975,126.0,318.9400792785523,319.3775024411,330.846494630075,330.8466891714,85.86715131759048,165.11302853288905,172.60394269876653,233.0729279609618,165.73346609718593
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.0,0.0,0.2,0.1,19.0,1000.0,1000.0,1000.0,1000.0,999.9999999999999,1000.0,1000.0,1.1368683772161603e-13,0.0
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.0,0.2,0.4,0.30000000000000004,104.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0,1000.0,-1.1368683772161603e-13,0.0
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.0,0.4,0.6,0.5,314.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.0,0.6,0.8,0.7,512.0,1000.0,1000.0,1000.0,1000.0,999.9999999999999,1000.0,1000.0,1.1368683772161603e-13,0.0
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.0,0.8,0.9,0.8500000000000001,408.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.0,0.9,0.95,0.925,290.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.0,0.95,1.0,0.975,288.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0,1000.0,-1.1368683772161603e-13,0.0
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.001046,0.0,0.2,0.1,19.0,758.1242565452684,761.1443949859,761.14440565314,761.1444069486,999.9999999999981,1000.0000000000041,1000.000000000005,-241.87574345472967,-238.8555943468641
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.001046,0.2,0.4,0.30000000000000004,104.0,781.3425155505528,781.378396689,787.6615226478999,787.6615365768,1000.0000000000022,1000.0000000000091,1000.0000000000097,-218.65748444944938,-212.33847735210918
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.001046,0.4,0.6,0.5,314.0,786.7444762158045,786.6740660933,788.80736272375,788.8073706193,999.9999817483953,999.9999999999715,999.9999999999926,-213.25550553259075,-211.1926372762215
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.001046,0.6,0.8,0.7,512.0,776.5365880157681,776.3363143182501,783.999781250125,784.2687379967,998.5248066263662,999.9994993768584,999.9997896173691,-221.9882186105981,-215.99971812673334
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.001046,0.8,0.9,0.8500000000000001,408.0,767.0105036194088,767.06207647135,769.50110174917,769.5011280101,923.9927365846122,987.8315794807651,989.5919303260306,-156.98223296520337,-218.33047773159512
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.001046,0.9,0.95,0.925,290.0,763.444313024123,763.76028185455,764.356666494585,764.8981046715,643.2015053518517,779.775231468288,789.7947713655334,120.24280767227128,-15.418564973702928
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.001046,0.95,1.0,0.975,288.0,761.0819977664191,760.96338033225,763.4029338574501,763.4029570925,234.15858062975508,439.5575385357794,457.2711308931626,526.923417136664,323.8453953216707
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.002026,0.0,0.2,0.1,19.0,653.5147569516421,650.3644428134,658.51441472548,666.9344549854,999.9999999999735,999.9999999999984,1000.0000000000048,-346.4852430483314,-341.48558527451837
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.002026,0.2,0.4,0.30000000000000004,104.0,635.9181600482223,636.18069285805,645.06646838725,645.0664941927,999.9999960362973,999.999999999417,999.9999999998632,-364.081835988075,-354.93353161216703
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.002026,0.4,0.6,0.5,314.0,620.6963149031114,619.633500515,629.946371519025,629.9463959774,999.9611098982459,999.9999368164182,999.9999706993149,-379.2647949951345,-370.0535652973932
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.002026,0.6,0.8,0.7,512.0,578.0289173362241,578.5373654172499,610.48205278345,613.3717186936,982.3275650015211,999.622298215481,999.7598935278326,-404.2986476652969,-389.14024543203107
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.002026,0.8,0.9,0.8500000000000001,408.0,525.3652761056745,525.4249247439,539.9760263719401,539.9760565938,799.0256219549823,921.2037591415738,927.6013119684952,-273.66034584930776,-381.2277327696337
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.002026,0.9,0.95,0.925,290.0,507.3802750019286,508.5167442192,515.448118283935,520.6563026263,480.89788818775503,605.8572049629972,616.3208066095757,26.482386814173594,-90.40908667906228
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.002026,0.95,1.0,0.975,288.0,493.9342391713242,494.69016070625,503.0464596207,503.0464821933,164.27086813262622,312.65733765086344,326.15761496738963,329.66337103869796,190.38912196983654
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.003006,0.0,0.2,0.1,19.0,659.0945262293947,650.6581629743,672.5715114488501,693.2641251178,999.9999994720936,999.9999999938462,999.9999999993219,-340.9054732426989,-327.4284885449962
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.003006,0.2,0.4,0.30000000000000004,104.0,601.9511846469316,602.33659056595,634.3936734076749,634.3936798073,999.9986297705711,999.9999947125868,999.9999979124786,-398.0474451236396,-365.60632130491194
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.003006,0.4,0.6,0.5,314.0,562.0848113312012,561.6656943384501,582.473030565395,582.4730480607,999.3116344239232,999.9882781159018,999.9929921474403,-437.22682309272204,-417.51524755050684
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.003006,0.6,0.8,0.7,512.0,487.23887393147413,486.1198356187,525.05835094969,537.2496413546,951.1930357874193,995.9187013871526,996.9972015731919,-463.95416185594513,-470.86035043746267
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.003006,0.8,0.9,0.8500000000000001,408.0,428.8764656208435,428.6548357941,446.24285159514,446.2428761169,699.6761492342138,841.5708524189042,850.6642759803784,-270.7996836133703,-395.3280008237642
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.003006,0.9,0.95,0.925,290.0,406.656690641226,405.66791198875,413.489009717305,416.9725429615,393.57262504707626,503.32335595437826,512.937203295074,13.084065594149763,-89.83434623707325
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.003006,0.95,1.0,0.975,288.0,399.27838797367707,398.1956650359,402.07652863274,402.0765455483,131.24263759360403,251.03693511477968,262.14136632666094,268.03575038007307,151.03959351796033
