case,variant,part,time,dp,idp,return_status,failed,x,y,z,r,r_over_R,z_over_H,region,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance,kernel_support_sum,kernel_support_ratio_to_core,velocity,DivVel,PorePressRate,PorePress,sigma_zz,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,Kplastic,pairwise_reaction_avg,axial_stress_reaction,force_balance_error,lateral_active_targets,cap_leakage_proxy,velocity_gradient_norm,shear_rate_proxy
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1682,-1,1,0.032501165,0.0024999999,0.057499882,0.03259717358694193,1.0865724528980645,0.57499882,lateral_surface,101,101,0.0074998770014016915,8.892242424461113,0.6852021807057362,0.000546419684300563,-0.013565964,9178467.0,-16677.44533171,-23.84498,-11.08029986666667,64.0327146194054,-5.778969467427294,119.99986,0.80004919,-1.080176e-07,1.1434478e-07,0.0,0.0,-11.08031,1.1434478e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.041843561200986173,0.05917117154043985
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1260,-1,1,0.0024999999,0.032501142,0.042499997,0.03259715065468397,1.0865716884894658,0.42499996999999995,lateral_surface,101,101,0.0074999550000010694,8.89217096027217,0.6851966739487486,0.00025848755126512313,-0.0053120423,3665731.3,-20534.39670105,-8.4198999,-19.443929033333333,55.505954239889384,-2.854667600603448,119.99972,0.80004948,-2.0700061e-07,2.1885518e-07,0.0,0.0,-19.443939,2.1885518e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.023836041475468965,0.033561563019015576
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1261,-1,1,0.0024999999,0.032501146,0.049999952,0.03259715464290275,1.0865718214300917,0.49999952,lateral_surface,101,101,0.0074999300000240686,8.892199507536404,0.6851988736917125,0.00034867222581502067,-0.0097668879,6641764.0,-19105.73385369,-13.874189,-16.230204999999998,58.005316389669034,-3.573911505718445,119.99971,0.8000496,-2.1425161e-07,2.2647652e-07,0.0,0.0,-16.230215,2.2647652e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.03184741115293887,0.044982728233205066
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1262,-1,1,0.0024999999,0.032501165,0.057499882,0.03259717358694193,1.0865724528980645,0.57499882,lateral_surface,101,101,0.0074998770014016915,8.892242424461113,0.6852021807057362,0.0005464196994955394,-0.013565964,9178467.0,-16677.44688707,-23.844978,-11.080304100000001,64.03271594067984,-5.778967378763533,119.99986,0.80004919,-1.0801808e-07,1.1434528e-07,0.0,0.0,-11.080314,1.1434528e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.04184356134629449,0.05917117172933687
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1012,-3,1,-0.0050002099,-0.027501278,0.09499716,0.027952144652554693,0.9317381550851564,0.9499715999999999,edge_ring,123,76,0.0074987040124479066,9.87081131430435,0.760606955484131,0.004335029262248434,0.0020234585,-1320509.6,3966.557325082,-140.45343,94.57654566666668,81.78776356818823,0.8647785028694928,120.0957,0.7998305,7.0860653e-05,0.00011605777,0.0,5.0,3213.7793,0.00011605777,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.16382176777419238,0.21784805832494794
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1282,-3,1,0.01000021,-0.027501278,0.09499716,0.02926302259981672,0.9754340866605574,0.9499715999999999,edge_ring,123,76,0.007498704012448012,9.87081128538976,0.7606069532560833,0.004335028804110194,0.0020234471,-1320502.1,3966.560701095,-140.45343,94.57654833333333,81.78776045438444,0.8647784455626881,120.0957,0.7998305,7.0860668e-05,0.00011605779,0.0,5.0,3213.7791,0.00011605779,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.16382174875908212,0.21784804041753056
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,712,-3,1,-0.027501278,-0.0050002099,0.09499716,0.027952144652554693,0.9317381550851564,0.9499715999999999,edge_ring,123,76,0.0074987040124479066,9.87081131430435,0.760606955484131,0.004335028724754389,0.0020234445,-1320500.5,3966.560740443,-140.45343,94.57654833333333,81.78775829359223,0.864778422715669,120.0957,0.7998305,7.086066e-05,0.00011605777,0.0,5.0,3213.7788,0.00011605777,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.16382174107453024,0.21784803220994647
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1672,-3,1,0.032501277,-0.0050002099,0.09499716,0.03288366016237832,1.0961220054126108,0.9499715999999999,edge_ring,123,76,0.0074987040124479066,9.870812078759629,0.7606070143901301,0.004335029341604238,0.0020234543,-1320507.0,3966.558751286,-140.45341,94.57653366666666,81.78775181383702,0.8647784883097589,120.0957,0.7998305,7.0860653e-05,0.00011605776,0.0,5.0,3213.7769,0.00011605776,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.163821779634437,0.21784807252853255
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,742,-3,1,-0.027501278,0.01000021,0.09499716,0.02926302259981672,0.9754340866605574,0.9499715999999999,edge_ring,123,76,0.007498704012448012,9.87081128538976,0.7606069532560833,0.0043350290730117536,0.0020234399,-1320497.4,3966.562796407,-140.45343,94.57655066666666,81.7877569535131,0.8647783872111445,120.0957,0.7998305,7.086066e-05,0.00011605778,0.0,5.0,3213.7786,0.00011605778,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.16382175266334273,0.2178480414579823
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1702,-3,1,0.032501277,0.01000021,0.09499716,0.03400495856011045,1.1334986186703484,0.9499715999999999,edge_ring,123,76,0.007498704012448012,9.87081204984502,0.7606070121620809,0.004335029345265358,0.0020234662,-1320514.8,3966.557003724,-140.45341,94.57653366666666,81.78775749391299,0.8647785483677433,120.0957,0.7998305,7.0860646e-05,0.00011605777,0.0,5.0,3213.7778,0.00011605777,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.16382177999996825,0.21784807449461532
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1132,-3,1,-0.0050002099,0.032501277,0.09499716,0.03288366016237832,1.0961220054126108,0.9499715999999999,edge_ring,123,76,0.0074987040124479066,9.870812078759629,0.7606070143901301,0.0043350293348921876,0.0020234529,-1320506.0,3966.559745007,-140.45341,94.57653633333332,81.78775185511476,0.8647784643630348,120.0957,0.7998305,7.0860668e-05,0.00011605779,0.0,5.0,3213.7771,0.00011605779,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.16382178091907953,0.21784807444200957
CaseM3n_Dp0075Overhang045,dp0075_overhang045,13,0.001508,0.0075,1402,-3,1,0.01000021,0.032501277,0.09499716,0.03400495856011045,1.1334986186703484,0.9499715999999999,edge_ring,123,76,0.007498704012448012,9.87081204984502,0.7606070121620809,0.004335029341604238,0.0020234683,-1320516.3,3966.557790856,-140.45341,94.57653633333332,81.78775378484954,0.8647784847669834,120.0957,0.7998305,7.0860646e-05,0.00011605777,0.0,5.0,3213.7776,0.00011605777,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.16382178223208552,0.2178480776306285
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1179,-1,1,0.0024999999,-0.0050001796,-0.0024997536,0.005590330538729904,0.1863443512909968,-0.024997536,bottom_cap_zone,169,107,0.007499992800342727,12.969525510303034,0.9993795173472909,0.0003743803896961458,0.0023835227,-1613216.3,-16582.45806731,3.8213811,-3.5876979999999996,11.194932198423862,-3.120366373764978,120.0,0.80005175,0.0,0.0,0.0,0.0,-3.587708,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01696684759864115,0.023835297527916185
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1180,-1,1,0.0024999999,-0.0050002513,0.0050002392,0.005590394669712659,0.18634648899042197,0.050002392,bottom_cap_zone,178,144,0.007499955800166002,12.977506214888649,0.9999944783719272,0.0003018194407693043,0.0073218504,-4843908.0,-22130.87961185,-10.722872,-7.0466289999999985,27.906887444434894,-3.9603174006230355,120.0,0.80005038,0.0,0.0,0.0,0.0,-7.046639,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.012201113775646717,0.01715183097096792
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1059,-1,1,-0.0050001796,0.0024999999,-0.0024997536,0.005590330538729904,0.1863443512909968,-0.024997536,bottom_cap_zone,169,107,0.007499992800342727,12.96952551030304,0.9993795173472914,0.0003743804659941286,0.0023835187,-1613213.6,-16582.45625712,3.8213794,-3.5876980333333335,11.194928133362756,-3.120365211718094,120.0,0.80005175,0.0,0.0,0.0,0.0,-3.587708,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.016966852549521474,0.023835304716595323
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1060,-1,1,-0.0050002513,0.0024999999,0.0050002392,0.005590394669712659,0.18634648899042197,0.050002392,bottom_cap_zone,178,144,0.007499955800166002,12.977506214888653,0.9999944783719275,0.00030181940668248087,0.0073218476,-4843906.0,-22130.87872192,-10.722868,-7.046632,27.906885439534257,-3.9603154300571193,120.0,0.80005038,0.0,0.0,0.0,0.0,-7.0466418,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01220111214113074,0.017151828908386527
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1194,-1,1,0.0024999999,0.0024999999,-0.0024997732,0.0035355337645113817,0.11785112548371272,-0.024997731999999998,bottom_cap_zone,169,107,0.0074999938,12.96945602075577,0.9993741627620247,0.00036890426000000826,0.0086131766,-5734057.5,-19317.07611541,9.7338781,-11.882638366666667,3.223140400003826,-0.27124787446577703,120.0,0.80005354,0.0,0.0,0.0,0.0,-11.882648,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.014583919463634687,0.02062477669802861
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1195,-1,1,0.0024999999,0.0024999999,0.0050002206,0.0035355337645113817,0.11785112548371272,0.050002205999999993,bottom_cap_zone,178,144,0.007499957400000001,12.977407420290346,0.9999868656571914,0.00027180350000002737,0.015843501,-10463107.0,-25855.13878952,-1.9935713,-18.857279566666666,31.2762763000002,-1.6585783855740333,120.0,0.80005115,0.0,0.0,0.0,0.0,-18.85729,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.008907195185956692,0.012596676234682991
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1196,-1,1,0.0024999999,0.0024999999,0.012500178,0.0035355337645113817,0.11785112548371272,0.12500178,bottom_cap_zone,178,169,0.007499957400000001,12.977368080503803,0.9999838342913286,0.0002379790400000047,0.016952412,-11161972.0,-30007.38701888,-8.7637959,-22.434646033333333,46.79766290000055,-2.085955037154084,119.99906,0.80005044,-6.9294703e-07,7.3190125e-07,0.0,0.0,-22.434656,7.3190125e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.007224861323143242,0.010217496869453942
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1209,-1,1,0.0024999999,0.01000018,-0.0024997536,0.010307938665533473,0.34359795551778244,-0.024997536,bottom_cap_zone,169,107,0.007499992800336067,12.969525433204181,0.999379511406363,0.00037438044365613,0.0023835215,-1613215.5,-16582.45727216,3.821389,-3.5877055999999996,11.194931396427906,-3.1203595402108544,120.0,0.80005175,0.0,0.0,0.0,0.0,-3.5877156,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.016966850475489747,0.02383530142087747
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1210,-1,1,0.0024999999,0.010000251,0.0050002392,0.010308007545738459,0.3436002515246153,0.050002392,bottom_cap_zone,178,144,0.0074999558001734015,12.977506277811374,0.9999944832204996,0.0003018194728464883,0.0073218485,-4843907.0,-22130.87917333,-10.722869,-7.0466283333333335,27.90688157853011,-3.9603169428589764,120.0,0.80005038,0.0,0.0,0.0,0.0,-7.0466385,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.012201114516810852,0.017151831741720303
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1329,-1,1,0.01000018,0.0024999999,-0.0024997536,0.010307938665533473,0.34359795551778244,-0.024997536,bottom_cap_zone,169,107,0.007499992800336067,12.969525433204181,0.999379511406363,0.0003743804188988715,0.0023835248,-1613217.6,-16582.45960037,3.8213861,-3.5876988,11.194930911892659,-3.120365319377607,120.0,0.80005175,0.0,0.0,0.0,0.0,-3.5877087,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.0169668482753234,0.0238352988933993
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1330,-1,1,0.010000251,0.0024999999,0.0050002392,0.010308007545738459,0.3436002515246153,0.050002392,bottom_cap_zone,178,144,0.0074999558001734015,12.977506277811374,0.9999944832204996,0.00030181949719423163,0.0073218527,-4843909.5,-22130.87992454,-10.722868,-7.046628666666668,27.906879703345215,-3.9603164894094336,120.0,0.80005038,0.0,0.0,0.0,0.0,-7.0466385,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01220111509794742,0.017151832350144763
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1139,-1,1,0.0024999999,-0.02750116,0.035000041,0.027614557770234163,0.9204852590078054,0.35000041,lateral_surface,101,101,0.007499945000001061,8.892169185683828,0.6851948239663488,3.6013398230736455e-05,-0.0092477268,6311508.0,-20668.31178197,-8.8361444,-19.849846866666663,58.19642225868068,-2.9318323032712374,119.99984,0.80004925,-1.2009531e-07,1.2716765e-07,0.0,0.0,-19.849857,1.2716765e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018185919082881336,0.024087248816992715
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1049,-1,1,-0.0050002509,-0.0050002509,0.03500003,0.007071422638048276,0.23571408793494253,0.3500003,measurement_core,178,178,0.007499933000000482,12.977518983600016,0.9999954622775137,1.8673695904850813e-05,-0.02004014,13433349.0,-23425.7767103,-25.465181,-3.181869666666666,43.737999369573814,-13.746005949826927,119.99809,0.80005252,-1.4122048e-06,1.4797542e-06,0.0,0.0,-3.1818795,1.4797542e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01839924280090295,0.02601972099390875
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1183,-1,1,0.0024999999,-0.0050003226,0.027500087,0.005590458443103819,0.1863486147701273,0.27500086999999995,measurement_core,178,178,0.007499943000006405,12.977441398743037,0.9999894839002123,0.00014477411197505574,-0.007100177,4832131.0,-27484.84502626,-16.209274,-14.501628333333334,46.340826348148376,-3.195560200755504,119.99966,0.8000499,-2.555613e-07,2.6893329e-07,0.0,0.0,-14.501638,2.6893329e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.011924461239307559,0.016862187464037035
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1184,-1,1,0.0024999999,-0.0050003128,0.03500003,0.005590449677605894,0.18634832258686315,0.3500003,measurement_core,178,178,0.007499933000000523,12.97745494245732,0.999990527524409,3.25774560270034e-05,-0.017115781,11517241.0,-26619.88051206,-20.408762,-10.997036,47.32813502025754,-4.30371738532615,119.99817,0.80005234,-1.3585161e-06,1.4230648e-06,0.0,0.0,-10.997046,1.4230648e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01827314250512243,0.02584212595755843
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1319,-1,1,0.010000251,-0.0050002509,0.03500003,0.011180676595177585,0.37268921983925285,0.3500003,interior,178,178,0.007499933000000508,12.977518806477555,0.9999954486291686,1.8673565910422302e-05,-0.020040138,13433348.0,-23425.77666491,-25.465181,-3.181871666666666,43.738002298656475,-13.74599823017893,119.99809,0.80005252,-1.4122039e-06,1.4797532e-06,0.0,0.0,-3.1818814,1.4797532e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01839924280293701,0.02601972100110538
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,719,-1,1,-0.02750116,0.0024999999,0.035000041,0.027614557770234163,0.9204852590078054,0.35000041,lateral_surface,101,101,0.007499945000001061,8.892169185683828,0.6851948239663488,3.6013464309475784e-05,-0.009247724,6311506.0,-20668.31181096,-8.8361492,-19.84984193333333,58.1964151239665,-2.9318326724929107,119.99984,0.80004925,-1.2009194e-07,1.2716409e-07,0.0,0.0,-19.849852,1.2716409e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018185921260174726,0.024087252004170195
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1063,-1,1,-0.0050003226,0.0024999999,0.027500087,0.005590458443103819,0.1863486147701273,0.27500086999999995,measurement_core,178,178,0.007499943000006405,12.97744139874304,0.9999894839002124,0.00014477414076938017,-0.0071001775,4832131.0,-27484.84596505,-16.20927,-14.501629666666664,46.34082162977269,-3.1955595815752593,119.99966,0.8000499,-2.5556039e-07,2.6893235e-07,0.0,0.0,-14.501639,2.6893235e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.011924461134745322,0.016862187320597
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1064,-1,1,-0.0050003128,0.0024999999,0.03500003,0.005590449677605894,0.18634832258686315,0.3500003,measurement_core,178,178,0.007499933000000523,12.97745494245732,0.999990527524409,3.257750628124676e-05,-0.017115783,11517242.0,-26619.87889113,-20.40876,-10.997036666666666,47.32813204261737,-4.303716853657003,119.99817,0.80005234,-1.3585161e-06,1.4230648e-06,0.0,0.0,-10.997046,1.4230648e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018273142575619,0.025842126057254333
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1079,-1,1,-0.0050002509,0.010000251,0.03500003,0.011180676595177585,0.37268921983925285,0.3500003,interior,178,178,0.007499933000000508,12.977518806477551,0.9999954486291683,1.8673587242435322e-05,-0.02004014,13433349.0,-23425.77753261,-25.465181,-3.181871666666666,43.73800154349132,-13.7459979928453,119.99809,0.80005252,-1.4122029e-06,1.4797522e-06,0.0,0.0,-3.1818814,1.4797522e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018399242964022306,0.02601972122377835
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1197,-1,1,0.0024999999,0.0024999999,0.020000136,0.0035355337645113817,0.11785112548371272,0.20000136000000002,interior,178,178,0.007499952999999997,12.977327802008901,0.999980730592372,0.00021865226000000528,0.011432269,-7465605.0,-32010.27391799,-6.176486,-28.50475733333333,52.02186500000059,-1.825023956235069,120.0,0.80004883,0.0,0.0,0.0,0.0,-28.504766,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.008468169398686075,0.011975800012094634
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1198,-1,1,0.0024999999,0.0024999999,0.027500089,0.0035355337645113817,0.11785112548371272,0.27500088999999994,measurement_core,178,178,0.007499945000000001,12.977320057713937,0.9999801338481229,0.00014656932000005574,-0.00028089498,350571.84,-32094.13832212,-8.600275,-26.035996,51.954406500000985,-1.99548373336672,119.9972,0.80005336,-2.0741959e-06,2.1812407e-06,0.0,0.0,-26.036007,2.1812407e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01280358718172807,0.01810700663942615
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1199,-1,1,0.0024999999,0.0024999999,0.035000034,0.0035355337645113817,0.11785112548371272,0.35000033999999997,measurement_core,178,178,0.007499929000000002,12.977337102147441,0.999981447223675,1.888095158245182e-07,-0.012123239,8247644.0,-31098.75534116,-9.3189554,-27.428340866666662,55.12094440000017,-2.0096346573768886,120.0,0.80004704,0.0,0.0,0.0,0.0,-27.42835,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.019030454620366618,0.026913127022248195
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1213,-1,1,0.0024999999,0.010000322,0.027500087,0.010308076425972212,0.34360254753240704,0.27500086999999995,interior,178,178,0.007499943000005401,12.977441244892661,0.9999894720451206,0.00014477414439085156,-0.0071001784,4832132.0,-27484.84540634,-16.209269,-14.501631333333334,46.34082302339486,-3.195559310411941,119.99966,0.8000499,-2.5556113e-07,2.6893312e-07,0.0,0.0,-14.501641,2.6893312e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.011924461489892622,0.01686218781820427
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1214,-1,1,0.0024999999,0.010000313,0.03500003,0.010308067694673382,0.34360225648911275,0.3500003,interior,178,178,0.0074999330000006005,12.977454686716452,0.9999905078180454,3.257745943590915e-05,-0.017115787,11517245.0,-26619.8822531,-20.408766,-10.997033333333334,47.32813768553787,-4.30371867129661,119.99817,0.80005234,-1.3585133e-06,1.4230618e-06,0.0,0.0,-10.997044,1.4230618e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018273142593130946,0.025842126082018173
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1333,-1,1,0.010000322,0.0024999999,0.027500087,0.010308076425972212,0.34360254753240704,0.27500086999999995,interior,178,178,0.007499943000005401,12.977441244892663,0.9999894720451207,0.00014477419876301033,-0.0071001784,4832132.0,-27484.84556196,-16.20927,-14.501627666666664,46.34081851450082,-3.1955598074704046,119.99966,0.8000499,-2.5556022e-07,2.6893215e-07,0.0,0.0,-14.501637,2.6893215e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.011924461517160772,0.01686218785281931
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1334,-1,1,0.010000313,0.0024999999,0.03500003,0.010308067694673382,0.34360225648911275,0.3500003,interior,178,178,0.0074999330000006005,12.977454686716454,0.9999905078180455,3.25774743998821e-05,-0.017115785,11517243.0,-26619.88119416,-20.408762,-10.997034,47.328131541159294,-4.303717851664303,119.99817,0.80005234,-1.3585146e-06,1.4230633e-06,0.0,0.0,-10.997044,1.4230633e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01827314258276323,0.025842126067357685
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1349,-1,1,0.010000251,0.010000251,0.03500003,0.014142490591335106,0.4714163530445036,0.3500003,interior,178,178,0.007499933000000534,12.977518629355117,0.9999954349808253,1.867359984420814e-05,-0.02004014,13433349.0,-23425.77552054,-25.465185,-3.1818689999999976,43.73800444690971,-13.746010425605123,119.99809,0.80005252,-1.4122018e-06,1.4797509e-06,0.0,0.0,-3.1818788,1.4797509e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018399242588722144,0.026019720693296916
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1679,-1,1,0.032501161,0.0024999999,0.035000041,0.03259716959872316,1.0865723199574386,0.35000041,lateral_surface,101,101,0.007499945000001061,8.89216854261118,0.6851947744137548,3.601334522271227e-05,-0.0092477305,6311510.5,-20668.311144,-8.8361425,-19.849849499999998,58.19642424520818,-2.93183201440435,119.99984,0.80004925,-1.2009401e-07,1.2716627e-07,0.0,0.0,-19.849859,1.2716627e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018185917152633006,0.02408724788422366
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1259,-1,1,0.0024999999,0.032501161,0.035000041,0.03259716959872316,1.0865723199574386,0.35000041,lateral_surface,101,101,0.007499945000001061,8.89216854261118,0.6851947744137548,3.601336856125544e-05,-0.0092477305,6311510.5,-20668.31105587,-8.8361454,-19.849846199999998,58.196423214714464,-2.9318324499015245,119.99984,0.80004925,-1.2009274e-07,1.2716494e-07,0.0,0.0,-19.849855,1.2716494e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01818591954595437,0.02408725130974107
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1140,-1,1,0.0024999999,-0.027501164,0.042499986,0.027614561753808373,0.9204853917936124,0.42499985999999995,lateral_surface,101,101,0.007499929000011269,8.892197287945155,0.6851969894136767,0.00012944022596637217,-0.014374733,9740479.0,-19282.05406389,-13.808035,-16.369505833333335,59.7014801698305,-3.6471156049353657,119.99972,0.80004948,-2.0700321e-07,2.1885793e-07,0.0,0.0,-16.369516,2.1885793e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.025912768973452297,0.03653740960524961
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1141,-1,1,0.0024999999,-0.027501177,0.049999915,0.02761457470042458,0.920485823347486,0.49999914999999995,lateral_surface,101,101,0.0074998920000600025,8.892233000935763,0.685199741313219,0.00032745714818802096,-0.018342214,12391753.0,-17436.04935964,-21.317486,-12.114800066666666,63.488747250386005,-5.240593893503243,119.99971,0.8000496,-2.1426297e-07,2.2648854e-07,0.0,0.0,-12.11481,2.2648854e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.034285452814824674,0.04848510179738331
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1142,-1,1,0.0024999999,-0.027501207,0.057499807,0.027614604577231396,0.9204868192410466,0.5749980699999999,lateral_surface,101,101,0.007499833003776348,8.892281924381733,0.685203511157365,0.0006079801857204239,-0.020234527,13655098.0,-14766.16671802,-33.191067,-6.361811066666668,71.40795715508963,-11.224469951526636,119.99986,0.80004919,-1.0802066e-07,1.1434802e-07,0.0,0.0,-6.3618212,1.1434802e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.04347230506592672,0.06115885435034171
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1185,-1,1,0.0024999999,-0.00500031,0.042499963,0.005590447173178547,0.18634823910595158,0.42499963,measurement_core,178,178,0.007499911000006401,12.97748322815379,0.999992707106512,0.00019497927369464,-0.023713345,15922343.0,-25155.49840226,-26.980339,-7.048225333333332,51.22833780152071,-7.268260502292026,119.99774,0.80005294,-1.6719503e-06,1.7504334e-06,0.0,0.0,-7.0482354,1.7504334e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.025474100282114123,0.03602416781939835
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1186,-1,1,0.0024999999,-0.0050003198,0.049999874,0.005590455938675489,0.18634853128918297,0.49999874,measurement_core,178,178,0.007499863000016645,12.97753188240313,0.9999964562074473,0.0004331345503587555,-0.02618009,17571536.0,-22733.28554522,-37.65876,-2.0897330000000003,59.819905882258915,-28.625621494353062,119.99839,0.80005151,-1.1920783e-06,1.257319e-06,0.0,0.0,-2.0897431,1.257319e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.03276723586926241,0.0463314565355911
