case,frame_index,kind,mode,surface_excess_count,surface_excess_max,surface_excess_maxAbs,surface_excess_mean,surface_excess_median,surface_excess_p90_abs,surface_excess_p95_abs,surface_excess_p99_abs,surface_threshold,time
diffusion_raw,3,diffusion,4,350,250.1911261753,250.1911261753,214.36975757470617,216.9452075298,250.19104567084997,250.19108275849499,250.191107004964,0.9,0.003016
diffusion_raw,3,diffusion,4,278,239.8054054607,239.8054054607,206.51178644180106,196.64256935104999,239.80528733582,239.805344137575,239.80538717476003,0.95,0.003016
diffusion_raw,4,diffusion,4,398,107.977835994,239.057030932,-41.95830341299577,-6.3273226349485,239.05596496441,239.05651359479998,239.056804012696,0.85,0.004021
diffusion_raw,4,diffusion,4,350,107.977835994,239.057030932,-45.48349291830497,11.01224181062,239.05619635479,239.056561856845,239.056807820632,0.9,0.004021
diffusion_raw,4,diffusion,4,278,107.977835994,239.057030932,-56.010800567463264,11.012416901395,239.05629239676,239.05658284355,239.056822969758,0.95,0.004021
diffusion_raw,5,diffusion,4,398,228.0000306633,559.3017477772,-61.596277983396526,48.157412140175,559.2995257385,559.30069418532,559.3012607200429,0.85,0.005027
diffusion_raw,5,diffusion,4,350,228.0000306633,559.3017477772,-75.00376309577058,68.56870853251,559.29990217963,559.30074649164,559.3012955143311,0.9,0.005027
diffusion_raw,5,diffusion,4,278,228.0000306633,559.3017477772,-108.66374227642481,75.06590430251501,559.30017028601,559.3009249694401,559.301335882981,0.95,0.005027
diffusion_raw,6,diffusion,4,398,336.1604730242,336.1604730242,54.823768826803644,58.638484699555,184.72666715276,336.15992631653,336.160256302368,0.85,0.006032
diffusion_raw,6,diffusion,4,350,336.1604730242,336.1604730242,70.99885487791998,68.079611051755,189.35554233883002,336.15999633522,336.160259569056,0.9,0.006032
diffusion_raw,6,diffusion,4,278,336.1604730242,336.1604730242,75.38753472813447,80.623021688665,304.75520120019996,336.16009860492,336.160282687526,0.95,0.006032
diffusion_normalized,0,diffusion,4,398,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.85,0.0
diffusion_normalized,0,diffusion,4,350,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.9,0.0
diffusion_normalized,0,diffusion,4,278,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.95,0.0
diffusion_normalized,1,diffusion,4,398,891.6628235323,891.6628235323,888.6426856372133,888.3900133388,891.66274490522,891.662770354935,891.662798011899,0.85,0.001005
diffusion_normalized,1,diffusion,4,350,891.6628235323,891.6628235323,888.6488732908157,888.3900133388,891.66275833691,891.662772122325,891.662804421483,0.9,0.001005
diffusion_normalized,1,diffusion,4,278,891.6628235323,891.6628235323,888.7006235076814,887.7259926587501,891.66276304993,891.6627821372501,891.662811145265,0.95,0.001005
diffusion_normalized,2,diffusion,4,398,780.8010368991,780.8010368991,772.5078489623463,772.92622700935,780.80090224169,780.8009408951749,780.800999929982,0.85,0.002011
diffusion_normalized,2,diffusion,4,350,780.8010368991,780.8010368991,772.349994160845,772.20625492925,780.8009140194799,780.80094907218,780.801006822494,0.9,0.002011
diffusion_normalized,2,diffusion,4,278,780.8010368991,780.8010368991,772.2293934887368,772.2062144510501,780.80092791211,780.80095625598,780.801015295893,0.95,0.002011
diffusion_normalized,3,diffusion,4,398,682.7975062286,682.7975062286,662.6154245559458,659.42118044685,681.5374099557,682.79747686401,682.797500465087,0.85,0.003016
diffusion_normalized,3,diffusion,4,350,677.3505434975,677.3505434975,659.9340033012929,658.930216656,677.35051779145,677.35052553073,677.350534242275,0.9,0.003016
