case_id,time_s,z_m,excess,analytical_excess
l5_mode1,0.0,0.255,10000.0,10012.64147141333
l5_mode1,0.0,0.26499999,10000.0,9993.425621667053
l5_mode1,0.0,0.27500001,10000.0,9988.231757651585
l5_mode1,0.0,0.285,10000.0,10008.55048873983
l5_mode1,0.0,0.255,10000.0,10012.64147141333
l5_mode1,0.0,0.26499999,10000.0,9993.425621667053
l5_mode1,0.0,0.27500001,10000.0,9988.231757651585
l5_mode1,0.0,0.285,10000.0,10008.55048873983
l5_mode1,0.0,0.255,10000.0,10012.64147141333
l5_mode1,0.0,0.26499999,10000.0,9993.425621667053
l5_mode1,0.0,0.27500001,10000.0,9988.231757651585
l5_mode1,0.0,0.285,10000.0,10008.55048873983
l5_mode1,0.0,0.255,10000.0,10012.64147141333
l5_mode1,0.0,0.26499999,10000.0,9993.425621667053
l5_mode1,0.0,0.27500001,10000.0,9988.231757651585
l5_mode1,0.0,0.285,10000.0,10008.55048873983
l5_mode1,0.0,0.255,10000.0,10012.64147141333
l5_mode1,0.0,0.26499999,10000.0,9993.425621667053
l5_mode1,0.0,0.27500001,10000.0,9988.231757651585
l5_mode1,0.0,0.285,10000.0,10008.55048873983
l5_mode1,0.0,0.255,10000.0,10012.64147141333
l5_mode1,0.0,0.26499999,10000.0,9993.425621667053
l5_mode1,0.0,0.27500001,10000.0,9988.231757651585
l5_mode1,0.0,0.285,10000.0,10008.55048873983
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.29499999,10000.0,10010.581097058697
l5_mode1,0.0,0.30500001,10000.0,9989.622442654842
l5_mode1,0.0,0.315,10000.0,9990.903879968737
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.32499999,10000.0,10012.010405264571
l5_mode1,0.0,0.33500001,10000.0,10007.336199557962
l5_mode1,0.0,0.345,10000.0,9986.593107389055
l5_mode1,0.0,0.35499999,10000.0,9994.669667647204
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.36500001,10000.0,10014.527361113465
l5_mode1,0.0,0.375,10000.0,10003.112143391418
l5_mode1,0.0,0.38499999,10000.0,9984.663799643964
l5_mode1,0.0,0.39500001,10000.0,9999.278626989759
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.405,10000.0,10015.802501259683
l5_mode1,0.0,0.41499999,10000.0,9998.20249791173
l5_mode1,0.0,0.42500001,10000.0,9984.099822632243
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.435,10000.0,10004.397054441557
l5_mode1,0.0,0.44499999,10000.0,10015.608949873445
l5_mode1,0.0,0.45500001,10000.0,9992.974738643436
l5_mode1,0.0,0.465,10000.0,9985.085826393555
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.47499999,10000.0,10009.627322278608
l5_mode1,0.0,0.48500001,10000.0,10013.80777202172
l5_mode1,0.0,0.495,10000.0,9987.85262975875
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.505,10000.0,9987.711692207764
l5_mode1,0.0,0.51499999,10000.0,10014.52682471663
l5_mode1,0.0,0.52499998,10000.0,10010.360726226718
l5_mode1,0.0,0.53500003,10000.0,9983.292526442157
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.54500002,10000.0,9991.964343803009
l5_mode1,0.0,0.55500001,10000.0,10018.629431814827
l5_mode1,0.0,0.565,10000.0,10005.332758881606
l5_mode1,0.0,0.57499999,10000.0,9979.765397235857
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.58499998,10000.0,9997.724344720766
l5_mode1,0.0,0.59500003,10000.0,10021.465142916302
l5_mode1,0.0,0.60500002,10000.0,9998.893661374974
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.61500001,10000.0,9977.736032652509
l5_mode1,0.0,0.625,10000.0,10004.775207168708
l5_mode1,0.0,0.63499999,10000.0,10022.575477052127
l5_mode1,0.0,0.64499998,10000.0,9991.309124062493
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.65499997,10000.0,9977.655301717465
l5_mode1,0.0,0.66500002,10000.0,10012.808776839674
l5_mode1,0.0,0.67500001,10000.0,10021.516094148858
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.685,10000.0,9982.922784115175
l5_mode1,0.0,0.69499999,10000.0,9979.96506027667
l5_mode1,0.0,0.70499998,10000.0,10021.44447426249
l5_mode1,0.0,0.71499997,10000.0,10017.841612362501
l5_mode1,0.0,0.72500002,10000.0,9974.144000047641
l5_mode1,0.0,0.73500001,10000.0,9985.130848286837
l5_mode1,0.0,0.745,10000.0,10030.252866134766
l5_mode1,0.0,0.755,10000.0,10011.042370615261
l5_mode1,0.0,0.72500002,10000.0,9974.144000047641
l5_mode1,0.0,0.73500001,10000.0,9985.130848286837
l5_mode1,0.0,0.745,10000.0,10030.252866134766
l5_mode1,0.0,0.755,10000.0,10011.042370615261
l5_mode1,0.0,0.72500002,10000.0,9974.144000047641
l5_mode1,0.0,0.73500001,10000.0,9985.130848286837
l5_mode1,0.0,0.745,10000.0,10030.252866134766
l5_mode1,0.0,0.755,10000.0,10011.042370615261
l5_mode1,0.0,0.72500002,10000.0,9974.144000047641
l5_mode1,0.0,0.73500001,10000.0,9985.130848286837
l5_mode1,0.0,0.745,10000.0,10030.252866134766
l5_mode1,0.0,0.755,10000.0,10011.042370615261
l5_mode1,0.0,0.72500002,10000.0,9974.144000047641
l5_mode1,0.0,0.73500001,10000.0,9985.130848286837
l5_mode1,0.0,0.745,10000.0,10030.252866134766
l5_mode1,0.0,0.755,10000.0,10011.042370615261
