id,kind,mk,x,y,z,r,theta,z_over_H,region,volume_weight
654,bottom_platen,2,-0.03603828262291938,0.026948880971027104,-0.02,0.045,2.49951076298249,,bottom_platen,3.51362336256753e-07
655,bottom_platen,2,-0.03998240744228891,0.02064962699708641,-0.02,0.045,2.664857744750374,,bottom_platen,3.51362336256753e-07
656,bottom_platen,2,-0.04283591641299022,0.013787105028225286,-0.02,0.04499999999999999,2.8302047265182577,,bottom_platen,3.51362336256753e-07
657,bottom_platen,2,-0.04452097324884528,0.00654850677449463,-0.02,0.045,2.9955517082861416,,bottom_platen,3.51362336256753e-07
658,bottom_platen,2,-0.044991613991987325,-0.000868717673361124,-0.02,0.045,-3.122286617125561,,bottom_platen,3.51362336256753e-07
659,bottom_platen,2,-0.044235000789812275,-0.008262245767665547,-0.02,0.045000000000000005,-2.9569396353576773,,bottom_platen,3.51362336256753e-07
660,bottom_platen,2,-0.04227177207813205,-0.01543040133549531,-0.02,0.045,-2.791592653589793,,bottom_platen,3.51362336256753e-07
661,bottom_platen,2,-0.039155479618445996,-0.022177655778946974,-0.02,0.045,-2.6262456718219096,,bottom_platen,3.51362336256753e-07
662,bottom_platen,2,-0.034971127745486184,-0.028319961585582816,-0.02,0.045,-2.4608986900540253,,bottom_platen,3.51362336256753e-07
663,bottom_platen,2,-0.02983285467055575,-0.033689772664793984,-0.02,0.045000000000000005,-2.295551708286142,,bottom_platen,3.51362336256753e-07
664,bottom_platen,2,-0.02388081908866054,-0.03814061456839239,-0.02,0.045,-2.130204726518258,,bottom_platen,3.51362336256753e-07
665,bottom_platen,2,-0.017277377014675906,-0.04155107993172679,-0.02,0.045000000000000005,-1.9648577447503748,,bottom_platen,3.51362336256753e-07
666,bottom_platen,2,-0.010202653134491348,-0.04382814015010509,-0.02,0.04499999999999999,-1.7995107629824905,,bottom_platen,3.51362336256753e-07
667,bottom_platen,2,-0.0028496274731296457,-0.04490968295662289,-0.02,0.04499999999999999,-1.634163781214607,,bottom_platen,3.51362336256753e-07
668,bottom_platen,2,0.00458112859727466,-0.044766206682890074,-0.02,0.045,-1.4688167994467227,,bottom_platen,3.51362336256753e-07
669,bottom_platen,2,0.011886923421656245,-0.043401624987639345,-0.02,0.045,-1.3034698176788393,,bottom_platen,3.51362336256753e-07
670,bottom_platen,2,0.01886847396199178,-0.04085316010231813,-0.02,0.045000000000000005,-1.138122835910955,,bottom_platen,3.51362336256753e-07
671,bottom_platen,2,0.025335341719084806,-0.03719032750564589,-0.02,0.045000000000000005,-0.9727758541430715,,bottom_platen,3.51362336256753e-07
672,bottom_platen,2,0.03111112739838796,-0.032513039722567826,-0.02,0.04499999999999999,-0.8074288723751872,,bottom_platen,3.51362336256753e-07
673,bottom_platen,2,0.03603828262291937,-0.026948880971027125,-0.02,0.045,-0.6420818906073038,,bottom_platen,3.51362336256753e-07
674,bottom_platen,2,0.03998240744228891,-0.020649626997086418,-0.02,0.045,-0.47673490883941955,,bottom_platen,3.51362336256753e-07
675,bottom_platen,2,0.04283591641299021,-0.01378710502822531,-0.02,0.045,-0.31138792707153606,,bottom_platen,3.51362336256753e-07
676,bottom_platen,2,0.04452097324884528,-0.006548506774494676,-0.02,0.045,-0.14604094530365266,,bottom_platen,3.51362336256753e-07
677,bottom_platen,2,0.044991613991987325,0.0008687176733610986,-0.02,0.04499999999999999,0.01930603646423166,,bottom_platen,3.51362336256753e-07
678,bottom_platen,2,0.04423500078981228,0.008262245767665544,-0.02,0.04500000000000001,0.18465301823211597,,bottom_platen,3.51362336256753e-07
679,bottom_platen,2,0.0,0.0,-0.0125,0.0,0.0,,bottom_platen,7.853981633974483e-07
680,bottom_platen,2,0.009800665778412416,0.0019866933079506124,-0.0125,0.01,0.2,,bottom_platen,7.853981633974483e-07
681,bottom_platen,2,0.005525312921868542,0.008334921542248165,-0.0125,0.01,0.9853981633974482,,bottom_platen,7.853981633974483e-07
682,bottom_platen,2,-0.001986693307950611,0.009800665778412416,-0.0125,0.009999999999999998,1.7707963267948965,,bottom_platen,7.853981633974483e-07
683,bottom_platen,2,-0.008334921542248165,0.005525312921868541,-0.0125,0.01,2.556194490192345,,bottom_platen,7.853981633974483e-07
684,bottom_platen,2,-0.009800665778412416,-0.001986693307950613,-0.0125,0.01,-2.9415926535897934,,bottom_platen,7.853981633974483e-07
685,bottom_platen,2,-0.005525312921868541,-0.008334921542248165,-0.0125,0.01,-2.1561944901923447,,bottom_platen,7.853981633974483e-07
686,bottom_platen,2,0.0019866933079506124,-0.009800665778412416,-0.0125,0.01,-1.3707963267948966,,bottom_platen,7.853981633974483e-07
687,bottom_platen,2,0.008334921542248165,-0.005525312921868542,-0.0125,0.01,-0.5853981633974483,,bottom_platen,7.853981633974483e-07
688,bottom_platen,2,0.019275417927317812,0.005334628733776623,-0.0125,0.020000000000000004,0.26999999999999996,,bottom_platen,7.391982714328927e-07
689,bottom_platen,2,0.016046701755107397,0.011937477236947228,-0.0125,0.02,0.6395991357164463,,bottom_platen,7.391982714328927e-07
690,bottom_platen,2,0.010650789593025754,0.01692810329142324,-0.0125,0.02,1.0091982714328926,,bottom_platen,7.391982714328927e-07
691,bottom_platen,2,0.003816429278343481,0.019632495194534052,-0.0125,0.02,1.3787974071493387,,bottom_platen,7.391982714328927e-07
692,bottom_platen,2,-0.003533360957943753,0.019685409834211704,-0.0125,0.020000000000000004,1.748396542865785,,bottom_platen,7.391982714328927e-07
693,bottom_platen,2,-0.010405951217831723,0.01707970079515758,-0.0125,0.02,2.1179956785822314,,bottom_platen,7.391982714328927e-07
694,bottom_platen,2,-0.015873160104385282,0.012167283521828174,-0.0125,0.02,2.4875948142986775,,bottom_platen,7.391982714328927e-07
695,bottom_platen,2,-0.01919661076262512,0.005611607187630421,-0.0125,0.019999999999999997,2.8571939500151236,,bottom_platen,7.391982714328927e-07
696,bottom_platen,2,-0.019927452765280115,-0.0017019477922456915,-0.0125,0.020000000000000004,-3.0563922214480166,,bottom_platen,7.391982714328927e-07
697,bottom_platen,2,-0.017966981850156362,-0.008785645291960735,-0.0125,0.019999999999999997,-2.68679308573157,,bottom_platen,7.391982714328927e-07
698,bottom_platen,2,-0.013579970477685686,-0.014682792712055333,-0.0125,0.02,-2.317193950015124,,bottom_platen,7.391982714328927e-07
699,bottom_platen,2,-0.007358908842989446,-0.018596947616223793,-0.0125,0.02,-1.9475948142986772,,bottom_platen,7.391982714328927e-07
700,bottom_platen,2,-0.00014398579192593462,-0.0199994816955771,-0.0125,0.02,-1.577995678582232,,bottom_platen,7.391982714328927e-07
701,bottom_platen,2,0.007090383338190024,-0.01870097495098898,-0.0125,0.02,-1.208396542865785,,bottom_platen,7.391982714328927e-07
702,bottom_platen,2,0.013367156909313005,-0.014876797913590332,-0.0125,0.020000000000000004,-0.8387974071493399,,bottom_platen,7.391982714328927e-07
703,bottom_platen,2,0.017838621869859874,-0.009043426882778288,-0.0125,0.02,-0.46919827143289283,,bottom_platen,7.391982714328927e-07
704,bottom_platen,2,0.019900882099666055,-0.0019886909400887733,-0.0125,0.02,-0.09959913571644588,,bottom_platen,7.391982714328927e-07
705,bottom_platen,2,0.028282639965850384,0.010004612764224432,-0.0125,0.029999999999999995,0.34,,bottom_platen,7.539822368615502e-07
706,bottom_platen,2,0.024906042803723286,0.0167239059988719,-0.0125,0.03,0.5913274122871836,,bottom_platen,7.539822368615502e-07
707,bottom_platen,2,0.019964507374220203,0.02239237471338641,-0.0125,0.029999999999999995,0.842654824574367,,bottom_platen,7.539822368615502e-07
708,bottom_platen,2,0.013768528522072861,0.026653848171265367,-0.0125,0.030000000000000002,1.0939822368615504,,bottom_platen,7.539822368615502e-07
709,bottom_platen,2,0.006707422385777892,0.029240562322547174,-0.0125,0.03,1.345309649148734,,bottom_platen,7.539822368615502e-07
710,bottom_platen,2,-0.0007751357671894635,0.029989984403837617,-0.0125,0.029999999999999995,1.5966370614359173,,bottom_platen,7.539822368615502e-07
711,bottom_platen,2,-0.008208989289154367,0.028855025469587594,-0.0125,0.03,1.8479644737231007,,bottom_platen,7.539822368615502e-07
712,bottom_platen,2,-0.015127041823530965,0.02590699916372301,-0.0125,0.029999999999999992,2.0992918860102843,,bottom_platen,7.539822368615502e-07
713,bottom_platen,2,-0.021094606686766895,0.02133114082112369,-0.0125,0.03,2.3506192982974676,,bottom_platen,7.539822368615502e-07
714,bottom_platen,2,-0.025736719831336716,0.015414968450284916,-0.0125,0.030000000000000002,2.601946710584651,,bottom_platen,7.539822368615502e-07
715,bottom_platen,2,-0.028761700215869195,0.008530216919426476,-0.0125,0.029999999999999995,2.8532741228718344,,bottom_platen,7.539822368615502e-07
716,bottom_platen,2,-0.029979477197704527,0.0011094804875771418,-0.0125,0.030000000000000002,3.1046015351590177,,bottom_platen,7.539822368615502e-07
717,bottom_platen,2,-0.02931353337040353,-0.00638096868369047,-0.0125,0.029999999999999995,-2.927256359733385,,bottom_platen,7.539822368615502e-07
718,bottom_platen,2,-0.026805712433805612,-0.013470478125000584,-0.0125,0.03,-2.675928947446202,,bottom_platen,7.539822368615502e-07
719,bottom_platen,2,-0.022613590000477444,-0.019713587884763812,-0.0125,0.03,-2.424601535159018,,bottom_platen,7.539822368615502e-07
720,bottom_platen,2,-0.017000572540452896,-0.024718020416222633,-0.0125,0.03,-2.1732741228718346,,bottom_platen,7.539822368615502e-07
721,bottom_platen,2,-0.010319346583979478,-0.02816932881841012,-0.0125,0.029999999999999995,-1.921946710584651,,bottom_platen,7.539822368615502e-07
722,bottom_platen,2,-0.002989718129732667,-0.02985065469139241,-0.0125,0.03,-1.6706192982974672,,bottom_platen,7.539822368615502e-07
723,bottom_platen,2,0.00452776531001936,-0.029656354147086002,-0.0125,0.029999999999999995,-1.4192918860102843,,bottom_platen,7.539822368615502e-07
724,bottom_platen,2,0.011760752603386885,-0.027598635803277097,-0.0125,0.029999999999999995,-1.1679644737231014,,bottom_platen,7.539822368615502e-07
725,bottom_platen,2,0.01825476855766116,-0.023806793671265886,-0.0125,0.03,-0.9166370614359175,,bottom_platen,7.539822368615502e-07
726,bottom_platen,2,0.023601770267115067,-0.01851908313762652,-0.0125,0.03,-0.6653096491487347,,bottom_platen,7.539822368615502e-07
727,bottom_platen,2,0.027465785949446958,-0.012067750502026544,-0.0125,0.03,-0.4139822368615509,,bottom_platen,7.539822368615502e-07
728,bottom_platen,2,0.02960402528848028,-0.004858156720302468,-0.0125,0.03,-0.1626548245743671,,bottom_platen,7.539822368615502e-07
729,bottom_platen,2,0.029882134842649368,0.002656692915208785,-0.0125,0.03,0.0886725877128158,,bottom_platen,7.539822368615502e-07
730,bottom_platen,2,0.03668483291266421,0.01594437311937692,-0.0125,0.04,0.41000000000000003,,bottom_platen,7.391982714328922e-07
731,bottom_platen,2,0.03313043304697456,0.02241371022655411,-0.0125,0.04,0.5947995678582232,,bottom_platen,7.391982714328922e-07
732,bottom_platen,2,0.028447816019444908,0.028119775314248398,-0.0125,0.04,0.7795991357164462,,bottom_platen,7.391982714328922e-07
733,bottom_platen,2,0.022796442736767678,0.03286825517956912,-0.0125,0.04,0.9643987035746694,,bottom_platen,7.391982714328922e-07
734,bottom_platen,2,0.016368763938009276,0.03649744603587664,-0.0125,0.04,1.1491982714328925,,bottom_platen,7.391982714328922e-07
735,bottom_platen,2,0.009383666515510414,0.03888376014129406,-0.0125,0.04,1.3339978392911158,,bottom_platen,7.391982714328922e-07
736,bottom_platen,2,0.002079019584293353,0.03994593443102971,-0.0125,0.039999999999999994,1.5187974071493389,,bottom_platen,7.391982714328922e-07
737,bottom_platen,2,-0.005296425865357666,0.03964779783358428,-0.0125,0.04,1.703596975007562,,bottom_platen,7.391982714328922e-07
738,bottom_platen,2,-0.012491507884526588,0.03799950303320834,-0.0125,0.04,1.888396542865785,,bottom_platen,7.391982714328922e-07
739,bottom_platen,2,-0.01926120658460033,0.03505718073241699,-0.0125,0.04,2.073196110724008,,bottom_platen,7.391982714328922e-07
740,bottom_platen,2,-0.025374987995706557,0.030921028188237016,-0.0125,0.04,2.2579956785822315,,bottom_platen,7.391982714328922e-07
741,bottom_platen,2,-0.030624654624562604,0.025731897114792304,-0.0125,0.04,2.4427952464404545,,bottom_platen,7.391982714328922e-07
742,bottom_platen,2,-0.03483143537040392,0.019666497147112265,-0.0125,0.039999999999999994,2.6275948142986776,,bottom_platen,7.391982714328922e-07
743,bottom_platen,2,-0.03785207336040827,0.012931378206450803,-0.0125,0.04000000000000001,2.8123943821569006,,bottom_platen,7.391982714328922e-07
744,bottom_platen,2,-0.039583704390682,0.005755896690447337,-0.0125,0.04,2.9971939500151237,,bottom_platen,7.391982714328922e-07
745,bottom_platen,2,-0.03996735984335165,-0.0016155949839121411,-0.0125,0.04000000000000001,-3.10119178930624,,bottom_platen,7.391982714328922e-07
746,bottom_platen,2,-0.038989974792120546,-0.008932069508787116,-0.0125,0.04,-2.9163922214480165,,bottom_platen,7.391982714328922e-07
747,bottom_platen,2,-0.03668483291266421,-0.015944373119376916,-0.0125,0.04,-2.7315926535897934,,bottom_platen,7.391982714328922e-07
748,bottom_platen,2,-0.033130433046974564,-0.022413710226554105,-0.0125,0.04000000000000001,-2.5467930857315704,,bottom_platen,7.391982714328922e-07
749,bottom_platen,2,-0.0284478160194449,-0.028119775314248408,-0.0125,0.04,-2.361993517873347,,bottom_platen,7.391982714328922e-07
750,bottom_platen,2,-0.022796442736767668,-0.03286825517956912,-0.0125,0.039999999999999994,-2.177193950015124,,bottom_platen,7.391982714328922e-07
751,bottom_platen,2,-0.016368763938009286,-0.03649744603587663,-0.0125,0.04,-1.992394382156901,,bottom_platen,7.391982714328922e-07
752,bottom_platen,2,-0.00938366651551042,-0.038883760141294056,-0.0125,0.039999999999999994,-1.8075948142986775,,bottom_platen,7.391982714328922e-07
753,bottom_platen,2,-0.00207901958429334,-0.03994593443102971,-0.0125,0.039999999999999994,-1.622795246440454,,bottom_platen,7.391982714328922e-07
754,bottom_platen,2,0.005296425865357661,-0.03964779783358428,-0.0125,0.04,-1.4379956785822314,,bottom_platen,7.391982714328922e-07
755,bottom_platen,2,0.012491507884526598,-0.03799950303320834,-0.0125,0.04000000000000001,-1.253196110724008,,bottom_platen,7.391982714328922e-07
756,bottom_platen,2,0.019261206584600326,-0.03505718073241699,-0.0125,0.04,-1.0683965428657853,,bottom_platen,7.391982714328922e-07
757,bottom_platen,2,0.025374987995706554,-0.03092102818823702,-0.0125,0.04000000000000001,-0.8835969750075618,,bottom_platen,7.391982714328922e-07
758,bottom_platen,2,0.030624654624562587,-0.02573189711479232,-0.0125,0.04,-0.6987974071493392,,bottom_platen,7.391982714328922e-07
759,bottom_platen,2,0.03483143537040392,-0.01966649714711227,-0.0125,0.04,-0.5139978392911158,,bottom_platen,7.391982714328922e-07
760,bottom_platen,2,0.03785207336040826,-0.012931378206450824,-0.0125,0.04,-0.32919827143289315,,bottom_platen,7.391982714328922e-07
761,bottom_platen,2,0.039583704390682,-0.005755896690447342,-0.0125,0.04,-0.14439870357466966,,bottom_platen,7.391982714328922e-07
762,bottom_platen,2,0.039967359843351646,0.001615594983912154,-0.0125,0.04,0.04040086428355381,,bottom_platen,7.391982714328922e-07
763,bottom_platen,2,0.03898997479212055,0.008932069508787095,-0.0125,0.04,0.2252004321417764,,bottom_platen,7.391982714328922e-07
764,bottom_platen,2,0.03991477152506778,0.02078006289936673,-0.0125,0.045,0.48000000000000004,,bottom_platen,3.51362336256753e-07
765,bottom_platen,2,0.03595010012755858,0.02706640539152756,-0.0125,0.04499999999999999,0.645346981767884,,bottom_platen,3.51362336256753e-07
766,bottom_platen,2,0.031004803713486337,0.03261444690146046,-0.0125,0.045000000000000005,0.8106939635357677,,bottom_platen,3.51362336256753e-07
767,bottom_platen,2,0.025213777077601314,0.037272851319439276,-0.0125,0.045,0.9760409453036516,,bottom_platen,3.51362336256753e-07
768,bottom_platen,2,0.018734984330450698,0.040914549516495556,-0.0125,0.045,1.1413879270715355,,bottom_platen,3.51362336256753e-07
769,bottom_platen,2,0.011745150049224542,0.04344020545901228,-0.0125,0.04499999999999999,1.3067349088394193,,bottom_platen,3.51362336256753e-07
770,bottom_platen,2,0.00443493869197665,0.04478092583677126,-0.0125,0.04499999999999999,1.472081890607303,,bottom_platen,3.51362336256753e-07
771,bottom_platen,2,-0.002996246231766044,0.04490013929286442,-0.0125,0.04499999999999999,1.6374288723751869,,bottom_platen,3.51362336256753e-07
772,bottom_platen,2,-0.010345701368937152,0.04379459399497582,-0.0125,0.045,1.8027758541430707,,bottom_platen,3.51362336256753e-07
773,bottom_platen,2,-0.017412952741994312,0.041494446336890346,-0.0125,0.045000000000000005,1.9681228359109546,,bottom_platen,3.51362336256753e-07
774,bottom_platen,2,-0.024005224156429895,0.03806243835068314,-0.0125,0.045,2.1334698176788387,,bottom_platen,3.51362336256753e-07
775,bottom_platen,2,-0.029942695632827095,0.033592186267640836,-0.0125,0.045000000000000005,2.2988167994467226,,bottom_platen,3.51362336256753e-07
776,bottom_platen,2,-0.035063408427142756,0.02820562691151136,-0.0125,0.045,2.464163781214606,,bottom_platen,3.51362336256753e-07
777,bottom_platen,2,-0.039227682843049984,0.022049691579817655,-0.0125,0.045,2.62951076298249,,bottom_platen,3.51362336256753e-07
778,bottom_platen,2,-0.04232192832993603,0.015292298141082588,-0.0125,0.045,2.7948577447503737,,bottom_platen,3.51362336256753e-07
779,bottom_platen,2,-0.04426174193701462,0.008117770673104844,-0.0125,0.04499999999999999,2.9602047265182576,,bottom_platen,3.51362336256753e-07
780,bottom_platen,2,-0.044994210605801326,0.0007218115826135894,-0.0125,0.04499999999999999,3.1255517082861415,,bottom_platen,3.51362336256753e-07
781,bottom_platen,2,-0.044499354500414964,-0.006693836646229,-0.0125,0.045000000000000005,-2.9922866171255613,,bottom_platen,3.51362336256753e-07
782,bottom_platen,2,-0.042790672005416884,-0.013926894460892278,-0.0125,0.045000000000000005,-2.8269396353576774,,bottom_platen,3.51362336256753e-07
783,bottom_platen,2,-0.03991477152506779,-0.020780062899366722,-0.0125,0.045,-2.6615926535897936,,bottom_platen,3.51362336256753e-07
784,bottom_platen,2,-0.03595010012755859,-0.02706640539152755,-0.0125,0.04499999999999999,-2.4962456718219097,,bottom_platen,3.51362336256753e-07
785,bottom_platen,2,-0.031004803713486323,-0.03261444690146047,-0.0125,0.045,-2.3308986900540254,,bottom_platen,3.51362336256753e-07
786,bottom_platen,2,-0.025213777077601317,-0.037272851319439276,-0.0125,0.045,-2.165551708286142,,bottom_platen,3.51362336256753e-07
787,bottom_platen,2,-0.01873498433045068,-0.04091454951649556,-0.0125,0.045,-2.000204726518257,,bottom_platen,3.51362336256753e-07
788,bottom_platen,2,-0.011745150049224547,-0.04344020545901228,-0.0125,0.045000000000000005,-1.834857744750374,,bottom_platen,3.51362336256753e-07
789,bottom_platen,2,-0.0044349386919766256,-0.04478092583677127,-0.0125,0.045,-1.6695107629824897,,bottom_platen,3.51362336256753e-07
790,bottom_platen,2,0.0029962462317660483,-0.04490013929286442,-0.0125,0.045,-1.5041637812146063,,bottom_platen,3.51362336256753e-07
791,bottom_platen,2,0.010345701368937175,-0.04379459399497581,-0.0125,0.045,-1.338816799446722,,bottom_platen,3.51362336256753e-07
792,bottom_platen,2,0.017412952741994316,-0.041494446336890346,-0.0125,0.045000000000000005,-1.1734698176788385,,bottom_platen,3.51362336256753e-07
793,bottom_platen,2,0.024005224156429906,-0.03806243835068313,-0.0125,0.045,-1.0081228359109542,,bottom_platen,3.51362336256753e-07
794,bottom_platen,2,0.029942695632827084,-0.033592186267640836,-0.0125,0.045000000000000005,-0.8427758541430709,,bottom_platen,3.51362336256753e-07
795,bottom_platen,2,0.03506340842714278,-0.028205626911511336,-0.0125,0.04499999999999999,-0.6774288723751866,,bottom_platen,3.51362336256753e-07
796,bottom_platen,2,0.03922768284304999,-0.02204969157981764,-0.0125,0.045,-0.512081890607303,,bottom_platen,3.51362336256753e-07
797,bottom_platen,2,0.04232192832993604,-0.015292298141082555,-0.0125,0.045,-0.3467349088394187,,bottom_platen,3.51362336256753e-07
798,bottom_platen,2,0.044261741937014626,-0.00811777067310483,-0.0125,0.045,-0.1813879270715353,,bottom_platen,3.51362336256753e-07
799,bottom_platen,2,0.044994210605801326,-0.0007218115826135949,-0.0125,0.04499999999999999,-0.01604094530365188,,bottom_platen,3.51362336256753e-07
800,bottom_platen,2,0.044499354500414964,0.006693836646229015,-0.0125,0.045000000000000005,0.14930603646423243,,bottom_platen,3.51362336256753e-07
801,bottom_platen,2,0.04279067200541686,0.01392689446089231,-0.0125,0.045,0.3146530182321168,,bottom_platen,3.51362336256753e-07
802,bottom_platen,2,0.0,0.0,-0.005000000000000001,0.0,0.0,,bottom_platen,7.853981633974483e-07
803,bottom_platen,2,0.00946042343528387,0.003240430283948684,-0.005000000000000001,0.01,0.33,,bottom_platen,7.853981633974483e-07
804,bottom_platen,2,0.004398199336242994,0.00898085979172772,-0.005000000000000001,0.009999999999999998,1.1153981633974484,,bottom_platen,7.853981633974483e-07
805,bottom_platen,2,-0.003240430283948684,0.00946042343528387,-0.005000000000000001,0.01,1.9007963267948966,,bottom_platen,7.853981633974483e-07
806,bottom_platen,2,-0.00898085979172772,0.004398199336242994,-0.005000000000000001,0.009999999999999998,2.686194490192345,,bottom_platen,7.853981633974483e-07
807,bottom_platen,2,-0.00946042343528387,-0.003240430283948683,-0.005000000000000001,0.01,-2.8115926535897935,,bottom_platen,7.853981633974483e-07
808,bottom_platen,2,-0.004398199336242995,-0.00898085979172772,-0.005000000000000001,0.01,-2.026194490192345,,bottom_platen,7.853981633974483e-07
809,bottom_platen,2,0.0032404302839486826,-0.00946042343528387,-0.005000000000000001,0.01,-1.2407963267948967,,bottom_platen,7.853981633974483e-07
810,bottom_platen,2,0.00898085979172772,-0.0043981993362429955,-0.005000000000000001,0.01,-0.4553981633974485,,bottom_platen,7.853981633974483e-07
811,bottom_platen,2,0.018421219880057703,0.007788366846173011,-0.005000000000000001,0.02,0.4,,bottom_platen,7.391982714328927e-07
812,bottom_platen,2,0.014363793353516926,0.013916947959141867,-0.005000000000000001,0.019999999999999997,0.7695991357164462,,bottom_platen,7.391982714328927e-07
813,bottom_platen,2,0.00836645694205709,0.018165968133757825,-0.005000000000000001,0.02,1.1391982714328925,,bottom_platen,7.391982714328927e-07
814,bottom_platen,2,0.0012391841604341247,0.01996157365080542,-0.005000000000000001,0.02,1.5087974071493386,,bottom_platen,7.391982714328927e-07
815,bottom_platen,2,-0.006055447308611951,0.019061258035413725,-0.005000000000000001,0.020000000000000004,1.8783965428657852,,bottom_platen,7.391982714328927e-07
816,bottom_platen,2,-0.012532257064238102,0.015586613900262437,-0.005000000000000001,0.02,2.2479956785822313,,bottom_platen,7.391982714328927e-07
817,bottom_platen,2,-0.01731651605970523,0.01000691118947155,-0.005000000000000001,0.02,2.6175948142986774,,bottom_platen,7.391982714328927e-07
818,bottom_platen,2,-0.019762083607181232,0.0030757196723334235,-0.005000000000000001,0.02,2.9871939500151234,,bottom_platen,7.391982714328927e-07
819,bottom_platen,2,-0.019538672258021885,-0.004270864829704393,-0.005000000000000001,0.019999999999999997,-2.9263922214480167,,bottom_platen,7.391982714328927e-07
820,bottom_platen,2,-0.016676454952896182,-0.011040645370811635,-0.005000000000000001,0.02,-2.5567930857315706,,bottom_platen,7.391982714328927e-07
821,bottom_platen,2,-0.011561989998954931,-0.01631932557626283,-0.005000000000000001,0.02,-2.187193950015123,,bottom_platen,7.391982714328927e-07
822,bottom_platen,2,-0.004886014228456568,-0.019393990434135002,-0.005000000000000001,0.02,-1.8175948142986773,,bottom_platen,7.391982714328927e-07
823,bottom_platen,2,0.002449844837934331,-0.019849389418066403,-0.005000000000000001,0.02,-1.4479956785822312,,bottom_platen,7.391982714328927e-07
824,bottom_platen,2,0.009454838783903326,-0.01762401837182422,-0.005000000000000001,0.020000000000000004,-1.0783965428657851,,bottom_platen,7.391982714328927e-07
825,bottom_platen,2,0.015182904361035874,-0.013018425986410103,-0.005000000000000001,0.02,-0.7087974071493391,,bottom_platen,7.391982714328927e-07
826,bottom_platen,2,0.01886043457283315,-0.006654623033942641,-0.005000000000000001,0.019999999999999997,-0.339198271432893,,bottom_platen,7.391982714328927e-07
827,bottom_platen,2,0.019990758586293563,0.0006079236337979736,-0.005000000000000001,0.019999999999999997,0.03040086428355402,,bottom_platen,7.391982714328927e-07
828,bottom_platen,2,0.026747048645859868,0.01358658856137205,-0.005000000000000001,0.030000000000000002,0.47000000000000003,,bottom_platen,7.539822368615502e-07
829,bottom_platen,2,0.0225278937519853,0.019811461407459614,-0.005000000000000001,0.03,0.7213274122871836,,bottom_platen,7.539822368615502e-07
830,bottom_platen,2,0.01689322844187585,0.024791507271858172,-0.005000000000000001,0.029999999999999995,0.972654824574367,,bottom_platen,7.539822368615502e-07
831,bottom_platen,2,0.010197099459815133,0.028213811557580053,-0.005000000000000001,0.029999999999999995,1.2239822368615503,,bottom_platen,7.539822368615502e-07
832,bottom_platen,2,0.0028602492163857345,0.029863338299998626,-0.005000000000000001,0.030000000000000002,1.4753096491487339,,bottom_platen,7.539822368615502e-07
833,bottom_platen,2,-0.004656321004569957,0.029636441667352725,-0.005000000000000001,0.030000000000000006,1.7266370614359172,,bottom_platen,7.539822368615502e-07
834,bottom_platen,2,-0.011880317452057757,0.02754737840953893,-0.005000000000000001,0.029999999999999995,1.9779644737231006,,bottom_platen,7.539822368615502e-07
835,bottom_platen,2,-0.018357829861281556,0.023727412054082915,-0.005000000000000001,0.030000000000000002,2.2292918860102846,,bottom_platen,7.539822368615502e-07
836,bottom_platen,2,-0.02368185230494556,0.018416565135951506,-0.005000000000000001,0.03,2.480619298297468,,bottom_platen,7.539822368615502e-07
837,bottom_platen,2,-0.02751785687252951,0.01194853769893958,-0.005000000000000001,0.029999999999999995,2.7319467105846513,,bottom_platen,7.539822368615502e-07
838,bottom_platen,2,-0.02962481328921416,0.0047297396946555355,-0.005000000000000001,0.030000000000000002,2.9832741228718347,,bottom_platen,7.539822368615502e-07
839,bottom_platen,2,-0.02987033373449555,-0.0027862452494095314,-0.005000000000000001,0.03,-3.0485837720205686,,bottom_platen,7.539822368615502e-07
840,bottom_platen,2,-0.02823899125583562,-0.010127160157360966,-0.005000000000000001,0.03,-2.7972563597333853,,bottom_platen,7.539822368615502e-07
841,bottom_platen,2,-0.02483328910082652,-0.016831748347535702,-0.005000000000000001,0.03,-2.545928947446201,,bottom_platen,7.539822368615502e-07
842,bottom_platen,2,-0.01986722006116384,-0.022478735886194513,-0.005000000000000001,0.03,-2.294601535159017,,bottom_platen,7.539822368615502e-07
843,bottom_platen,2,-0.013652820518533969,-0.026713301778116046,-0.005000000000000001,0.03,-2.0432741228718347,,bottom_platen,7.539822368615502e-07
844,bottom_platen,2,-0.006580564051163065,-0.02926937267466695,-0.005000000000000001,0.030000000000000002,-1.7919467105846512,,bottom_platen,7.539822368615502e-07
845,bottom_platen,2,0.000905173457164066,-0.029986341240845735,-0.005000000000000001,0.030000000000000006,-1.5406192982974674,,bottom_platen,7.539822368615502e-07
846,bottom_platen,2,0.008334035588182444,-0.028819157704813452,-0.005000000000000001,0.03,-1.2892918860102844,,bottom_platen,7.539822368615502e-07
847,bottom_platen,2,0.01523923961275646,-0.02584116050073979,-0.005000000000000001,0.030000000000000002,-1.0379644737231015,,bottom_platen,7.539822368615502e-07
848,bottom_platen,2,0.021186906166458196,-0.02123946814526427,-0.005000000000000001,0.03,-0.7866370614359178,,bottom_platen,7.539822368615502e-07
849,bottom_platen,2,0.025803321485731057,-0.015303221892922086,-0.005000000000000001,0.029999999999999995,-0.5353096491487348,,bottom_platen,7.539822368615502e-07
