case,excess_count,excess_max,excess_maxAbs,excess_mean,excess_median,excess_p90_abs,excess_p95_abs,excess_p99_abs,frame_index,kind,mode,r_over_R_max,r_over_R_min,time
diffusion_mode4_boundary_particles,24,346.9286624362,346.9286624362,346.9285206246125,346.92848426115,346.92863783825,346.928641138515,346.928657614388,2,diffusion,4,1.0,0.95,0.002011
diffusion_mode4_boundary_particles,1,233.3972597016,233.3972597016,233.3972597016,233.3972597016,233.3972597016,233.3972597016,233.3972597016,3,diffusion,4,0.2,0.0,0.003016
diffusion_mode4_boundary_particles,26,447.8625421791,447.8625421791,393.27555065322315,392.5548894914,447.86251223249997,447.862523237425,447.8625382561,3,diffusion,4,0.4,0.2,0.003016
diffusion_mode4_boundary_particles,66,545.1845841294,545.1845841294,530.9755830303726,539.2646446008,545.18452065575,545.184542256275,545.184566037365,3,diffusion,4,0.6,0.4,0.003016
diffusion_mode4_boundary_particles,158,563.5700048456,563.5700048456,455.59614584664905,430.45156004125,537.44874024361,537.4487576077751,563.569992065471,3,diffusion,4,0.8,0.6,0.003016
diffusion_mode4_boundary_particles,138,369.189598461,369.189598461,315.1809387467073,317.53210115485,339.73864259923,339.738653780055,369.18959179398803,3,diffusion,4,0.9,0.8,0.003016
diffusion_mode4_boundary_particles,72,250.1911261753,250.1911261753,244.71025722675702,250.19104339155,250.19110288322003,250.19110700098003,250.19111304385,3,diffusion,4,0.95,0.9,0.003016
diffusion_mode4_boundary_particles,24,185.6295130541,185.6295130541,185.62947914143749,185.6294778432,185.62949982304002,185.629507036095,185.62951193011298,3,diffusion,4,1.0,0.95,0.003016
diffusion_mode4_boundary_particles,1,443.8495817085,443.8495817085,443.8495817085,443.8495817085,443.8495817085,443.8495817085,443.8495817085,4,diffusion,4,0.2,0.0,0.004021
diffusion_mode4_boundary_particles,32,296.2028498782,296.2028498782,154.64635445370155,182.4628768791,296.20281496013996,296.20283569539004,296.202846060581,4,diffusion,4,0.4,0.2,0.004021
diffusion_mode4_boundary_particles,60,-4.534589181672,40.44964190501,-18.481564020917762,-21.444422743845,40.449598856819,40.44961005704,40.44962967900639,4,diffusion,4,0.6,0.4,0.004021
diffusion_mode4_boundary_particles,158,-21.81230218646,46.77210318317,-34.71020687664432,-31.95147311664,44.068336090855,44.068362010222,46.772049185660805,4,diffusion,4,0.8,0.6,0.004021
diffusion_mode4_boundary_particles,138,-6.327225951524,26.1803732991,-17.824870195870684,-23.539094623335,26.180265695553,26.180312558765,26.180336922773698,4,diffusion,4,0.9,0.8,0.004021
diffusion_mode4_boundary_particles,72,23.68336457758,23.68336457758,-4.83638838405486,-19.096171762944998,23.683313540364,23.683330645841,23.6833501846233,4,diffusion,4,0.95,0.9,0.004021
diffusion_mode4_boundary_particles,24,37.89196146556,37.89196146556,37.891698638841255,37.891772770375,37.891929753102,37.8919427688035,37.8919576539126,4,diffusion,4,1.0,0.95,0.004021
diffusion_mode4_boundary_particles,1,122.8224144792,122.8224144792,122.8224144792,122.8224144792,122.8224144792,122.8224144792,122.8224144792,5,diffusion,4,0.2,0.0,0.005027
diffusion_mode4_boundary_particles,32,434.468910565,434.468910565,377.4242577335407,372.40938881625,434.46879357587,434.468827156615,434.468889646541,5,diffusion,4,0.4,0.2,0.005027
diffusion_mode4_boundary_particles,60,425.8819217761,425.8819217761,404.20514457364146,408.97984785315,425.88186675793,425.88187607741,425.881904149496,5,diffusion,4,0.6,0.4,0.005027
diffusion_mode4_boundary_particles,158,337.4397275191,337.4397275191,245.90034902235627,221.53637395105,327.16896303945,327.16900260856,337.439721997236,5,diffusion,4,0.8,0.6,0.005027
diffusion_mode4_boundary_particles,138,113.8424369389,113.8424369389,67.89659657958421,73.177793516275,97.294711902078,97.294755572003,113.84241530479801,5,diffusion,4,0.9,0.8,0.005027
diffusion_mode4_boundary_particles,72,68.5690432535,68.5690432535,54.96115651842222,48.157423691700004,68.56896202351399,68.568988715574,68.5690222056565,5,diffusion,4,0.95,0.9,0.005027
diffusion_mode4_boundary_particles,54,228.0000306633,228.0000306633,211.32579665220553,211.391938616,227.99950898748,227.999725739185,228.000028608702,5,diffusion,4,1.0,0.95,0.005027
diffusion_mode4_boundary_particles,1,-115.2890525601,115.2890525601,-115.2890525601,-115.2890525601,115.2890525601,115.2890525601,115.2890525601,6,diffusion,4,0.2,0.0,0.006032
diffusion_mode4_boundary_particles,32,-79.24793534581,133.1662969054,-96.60882674139937,-81.44516024111999,133.16622313196999,133.16625452953,133.166291074703,6,diffusion,4,0.4,0.2,0.006032
diffusion_mode4_boundary_particles,60,-153.2291180078,193.6307058701,-166.32932256024006,-165.77874042464998,193.63063627901,193.630663150595,193.630690353336,6,diffusion,4,0.6,0.4,0.006032
diffusion_mode4_boundary_particles,158,-69.38987569989,215.087311914,-116.32590807883444,-106.45517160029999,168.54716518636,168.547198620385,215.08729633558,6,diffusion,4,0.8,0.6,0.006032
diffusion_mode4_boundary_particles,138,-16.79546241249,130.2903581402,-64.97019000550617,-44.335475878055,129.14253352885,130.290279602695,130.290332073359,6,diffusion,4,0.9,0.8,0.006032
diffusion_mode4_boundary_particles,72,58.63872517683,58.63872517683,54.05367434514749,58.63835733433,58.638653715393,58.6386809493315,58.6387045384009,6,diffusion,4,0.95,0.9,0.006032
diffusion_mode4_boundary_particles,54,336.1604730242,336.1604730242,190.5763998125352,139.9759364506,336.16023556684,336.16029300946997,336.160457560443,6,diffusion,4,1.0,0.95,0.006032
