source_stage,case,part,time,idp,return_status,original_region,x,y,z,r,r_over_R,z_over_H,distance_to_bottom_platen,distance_to_top_platen,distance_to_lateral_boundary,distance_to_edge_corner,near_bottom_platen,near_top_platen,near_lateral_surface,in_measurement_core,boundary_class,nearest_platen_role,neighbor_count_available,neighbor_count,local_distribution_metric_available,local_distribution_metric,strain_increment_proxy_available,strain_increment_proxy,axial_velocity_gradient_proxy_available,axial_velocity_gradient_proxy,radial_velocity_gradient_proxy_available,radial_velocity_gradient_proxy,trial_state_available,trial_p,trial_q,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,substep_count,line_search_backtracks,line_search_reject_reason,Kplastic,PorePress,PorePressRate,DivVel,velocity,pairwise_reaction_avg
M3f,improved_adaptive,33,0.016587,424,-3,bottom_cap_zone,0.010002304,4.6568699e-10,0.009985595,0.01000230400000001,0.3334101333333337,0.09985595,0.009985595,0.090014405,0.01999769599999999,0.022352180046081423,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,42.005497999999996,68.33252464115023,1.626751922835202,119.19997,0.8010788,-0.00059443369,0.0016841729,2.7354474e-07,131.0,1378.214,32.0,0.0,0.0,0.0016841729,-170485.9423279,-24361860.0,0.036687717,0.0013270239328986506,0.2797045
M3f,improved_adaptive,33,0.016587,158,-1,edge,-0.030059792,-0.010025927,0.099946283,0.03168769962134508,1.056256654044836,0.9994628299999999,0.099946283,5.3717000000008674e-05,-0.0016876996213450804,0.0016885542715522437,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,17.519057466666666,46.63814539345139,2.6621378166142393,103.73931,0.82333285,-0.012859945,0.019206528,1.6240308e-06,393.0,-0.072949238,32.0,0.0,0.0,0.019206528,-491220.8625684,-55453268.0,0.083491251,0.005531259103538385,0.2797045
M3f,improved_adaptive,33,0.016587,191,-1,edge,-0.020047834,-0.02004784,0.099944718,0.028351922981645464,0.9450640993881821,0.99944718,0.099944718,5.528200000000372e-05,0.0016480770183545344,0.0016490039290287856,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,19.445672833333333,50.99371344456472,2.622368168056003,112.30975,0.81063014,-0.0058698687,0.010162121,1.5826204e-06,388.0,-0.54753613,32.0,0.0,0.0,0.010162121,-489386.1814717,-69454480.0,0.10451449,0.005842932222144433,0.2797045
M3f,improved_adaptive,33,0.016587,246,-1,edge,-0.010025942,-0.030059805,0.099946283,0.03168771669946241,1.0562572233154137,0.9994628299999999,0.099946283,5.3717000000008674e-05,-0.0016877166994624104,0.001688571341025689,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,17.515591966666666,46.633515205795184,2.6624001800533983,103.73578,0.82333791,-0.012862944,0.019211696,1.6245851e-06,393.0,-0.083307728,32.0,0.0,0.0,0.019211696,-491383.013913,-55466396.0,0.083511263,0.005532247968417629,0.2797045
M3f,improved_adaptive,33,0.016587,266,-3,interior,-0.010004894,-0.010004853,0.079973154,0.014149027793556878,0.47163425978522927,0.79973154,0.079973154,0.020026846,0.01585097220644312,0.025540710260232552,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,42.095908666666666,68.48448077734096,1.6268678583382117,119.46757,0.80072004,-0.00039519306,0.0013046962,2.4703866e-07,119.0,1389.5179,32.0,0.0,0.0,0.0013046962,-330947.3153322,-16403587.0,0.024679463,0.0019958446158696392,0.2797045
M3f,improved_adaptive,33,0.016587,268,-3,top_cap_zone,-0.010010844,-0.010010845,0.099937834,0.014157472062708122,0.4719157354236041,0.99937834,0.099937834,6.216600000000239e-05,0.015842527937291878,0.015842649906358145,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,41.494083333333336,68.03165177195832,1.6395506613663793,118.95334,0.80141068,-0.00077838852,0.0077183363,2.127655e-07,90.0,1661.8099,32.0,0.0,0.0,0.0077183363,-475947.3656669,-46294304.0,0.069845945,0.00415647607923993,0.2797045
M3f,improved_adaptive,33,0.016587,322,-1,edge,1.2086645e-11,-0.030055571,0.089957006,0.030055571,1.0018523666666668,0.8995700600000001,0.089957006,0.010042994,-5.5571000000000786e-05,0.010043147744610601,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,16.069302466666667,43.4070560643214,2.7012408381983453,97.494926,0.83326709,-0.018292833,0.026110331,1.5848651e-06,372.0,-0.001286811,32.0,0.0,0.0,0.026110331,-433851.4098891,-69889888.0,0.10515832,0.004666294307216918,0.2797045
M3f,improved_adaptive,33,0.016587,323,-1,edge,3.6068492e-11,-0.030073058,0.099942997,0.030073058,1.0024352666666667,0.99942997,0.099942997,5.7002999999999915e-05,-7.305800000000084e-05,9.26650601521421e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,19.6989758,51.53703244472648,2.616229034847917,113.33277,0.80917859,-0.0050682435,0.0090365745,1.3197454e-06,317.0,-0.50982851,32.0,0.0,0.0,0.0090365745,-494184.6975799,-79143984.0,0.11908147,0.006425308314080813,0.2797045
M3f,improved_adaptive,33,0.016587,343,-3,interior,-1.1070371e-10,-0.010002822,0.079973705,0.010002822,0.3334274,0.7997370500000001,0.079973705,0.020026295,0.019997177999999997,0.028300876654102233,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,43.48040866666667,68.70118419932602,1.580049183208214,118.86321,0.80152994,-0.00084572937,0.0028824862,1.3226449e-07,85.0,1003.2507,32.0,0.0,0.0,0.0028824862,-330390.7683321,-14875653.0,0.022383237,0.0019501739901425514,0.2797045
M3f,improved_adaptive,33,0.016587,344,-3,top_cap_zone,2.8278157e-12,-0.010008626,0.089957416,0.010008626,0.3336208666666667,0.8995741599999999,0.089957416,0.010042584000000007,0.019991374,0.022372047912628208,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,39.153025,63.876842534653626,1.6314663435239967,111.5231,0.81173325,-0.0064908476,0.018591445,2.3028259e-07,92.0,1589.9121,32.0,0.0,0.0,0.018591445,-421001.0743698,-41621716.0,0.062801093,0.0029246567955191075,0.2797045
M3f,improved_adaptive,33,0.016587,400,-1,edge,0.010025942,-0.030059805,0.09994629,0.03168771669946241,1.0562572233154137,0.9994628999999999,0.09994629,5.371000000001236e-05,-0.0016877166994624104,0.0016885711183554852,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,17.515592433333335,46.63351780859121,2.662400257718062,103.73579,0.82333791,-0.012862928,0.019211685,1.6245837e-06,393.0,-0.083334118,32.0,0.0,0.0,0.019211685,-491382.990192,-55466624.0,0.083511606,0.005532236617812794,0.2797045
M3f,improved_adaptive,33,0.016587,420,-3,interior,0.010004894,-0.010004854,0.079973154,0.014149028500662226,0.4716342833554076,0.79973154,0.079973154,0.020026846,0.01585097149933777,0.0255407098213917,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,42.096499,68.48470200472134,1.6268502994684033,119.46757,0.80072004,-0.00039519428,0.0013046997,2.4704784e-07,118.0,1389.5724,32.0,0.0,0.0,0.0013046997,-330946.4684491,-16405745.0,0.024682704,0.0019959415549088556,0.2797045
M3f,improved_adaptive,33,0.016587,422,-3,top_cap_zone,0.010010844,-0.010010845,0.099937834,0.014157472062708122,0.4719157354236041,0.99937834,0.099937834,6.216600000000239e-05,0.015842527937291878,0.015842649906358145,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,41.489857,68.02027601677896,1.6394434913761926,118.9311,0.80144078,-0.00079499115,0.0077646412,2.1280732e-07,93.0,1661.536,32.0,0.0,0.0,0.0077646412,-475946.0011342,-46295532.0,0.069847785,0.004156526109119804,0.2797045
M3f,improved_adaptive,33,0.016587,477,-1,edge,0.020047834,-0.02004784,0.099944718,0.028351922981645464,0.9450640993881821,0.99944718,0.099944718,5.528200000000372e-05,0.0016480770183545344,0.0016490039290287856,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,19.446030266666668,50.99409606269128,2.622339642765166,112.3098,0.81063008,-0.0058698487,0.010162105,1.5826232e-06,388.0,-0.54743272,32.0,0.0,0.0,0.010162105,-489385.5820129,-69455616.0,0.10451621,0.0058429172388063735,0.2797045
M3f,improved_adaptive,33,0.016587,532,-1,edge,0.030059792,-0.010025928,0.099946283,0.03168769993774316,1.0562566645914386,0.9994628299999999,0.099946283,5.3717000000008674e-05,-0.0016876999377431617,0.0016885545877901823,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,17.518618200000002,46.63766624746064,2.6621772171198206,103.73926,0.82333302,-0.012859999,0.019206587,1.6241022e-06,393.0,-0.074439831,32.0,0.0,0.0,0.019206587,-491217.9040646,-55455196.0,0.083494157,0.005531413956128248,0.2797045
M3f,improved_adaptive,33,0.016587,168,-1,edge,-0.030055499,3.2692591e-09,0.089956976,0.030055499000000173,1.0018499666666725,0.8995697599999999,0.089956976,0.010043024000000011,-5.549900000017399e-05,0.010043177346018402,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,16.054348933333333,43.356346277342375,2.700598227768828,97.365501,0.83348006,-0.018408773,0.026282502,1.5858983e-06,372.0,-0.0024992488,32.0,0.0,0.0,0.026282502,-433645.4066071,-69837736.0,0.10507949,0.004664929820845314,0.2797045
M3f,improved_adaptive,33,0.016587,169,-1,edge,-0.030073019,5.7380491e-09,0.09994299,0.030073019000000548,1.002433966666685,0.9994298999999999,0.09994299,5.701000000001011e-05,-7.301900000054873e-05,9.263862294465138e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,19.698658966666667,51.536714442086364,2.61625497092441,113.33281,0.80917871,-0.0050682221,0.009036555,1.3190463e-06,317.0,-0.49648628,32.0,0.0,0.0,0.009036555,-493964.2504208,-79104912.0,0.11902238,0.006423154573621693,0.2797045
M3f,improved_adaptive,33,0.016587,180,-1,edge,-0.030059775,0.010025938,0.099946283,0.03168768697507707,1.056256232502569,0.9994628299999999,0.099946283,5.3717000000008674e-05,-0.0016876869750770684,0.001688541631685102,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,17.484356533333337,46.54767517146499,2.662246968181152,103.54089,0.82363915,-0.013027937,0.019439336,1.6274516e-06,392.0,-0.11057169,32.0,0.0,0.0,0.019439336,-491132.3650186,-55459168.0,0.083499968,0.005531737920875201,0.2797045
M3f,improved_adaptive,33,0.016587,235,-1,edge,-0.020047795,0.020047801,0.099944733,0.02835186782731653,0.945062260910551,0.9994473299999999,0.099944733,5.526700000001161e-05,0.0016481321726834683,0.0016490585495740689,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,19.44728986666667,50.995703327937534,2.6222524412178347,112.3109,0.81062853,-0.005868976,0.010161293,1.581123e-06,388.0,-0.52076852,32.0,0.0,0.0,0.010161293,-489142.5032869,-69393400.0,0.10442242,0.0058395205069524,0.2797045
M3f,improved_adaptive,33,0.016587,277,-3,interior,-0.010002862,7.8083623e-10,0.079973713,0.010002862000000029,0.33342873333333434,0.79973713,0.079973713,0.020026287000000004,0.01999713799999997,0.028300842729456165,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,43.503508333333336,68.71069484035986,1.5794288201743083,118.86715,0.80152464,-0.00084278377,0.0028766419,1.3224161e-07,84.0,1003.1281,32.0,0.0,0.0,0.0028766419,-330325.6103244,-14869076.0,0.022373123,0.0019501022271201718,0.2797045
M3f,improved_adaptive,33,0.016587,278,-3,top_cap_zone,-0.010008622,5.8399361e-09,0.089957416,0.010008622000001702,0.3336207333333901,0.8995741599999999,0.089957416,0.010042584000000007,0.019991377999998297,0.022372051486975266,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,39.163121,63.89409542127515,1.6314863011371121,111.55363,0.81168926,-0.0064666816,0.018563533,2.301869e-07,94.0,1590.0715,32.0,0.0,0.0,0.018563533,-420923.6627992,-41618844.0,0.062796503,0.0029238846177764032,0.2797045
M3f,improved_adaptive,33,0.016587,288,-3,interior,-0.010004878,0.010004872,0.079973154,0.014149029914848156,0.4716343304949385,0.79973154,0.079973154,0.020026846,0.015850970085151843,0.0255407089437254,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,42.102908,68.48711185173488,1.6266598936998575,119.46765,0.80071992,-0.00039513013,0.0013046224,2.4700537e-07,120.0,1389.3195,32.0,0.0,0.0,0.0013046224,-330838.1885959,-16409333.0,0.024687748,0.0019959018649581143,0.2797045
M3f,improved_adaptive,33,0.016587,290,-3,top_cap_zone,-0.010010826,0.010010834,0.099937841,0.01415745155661258,0.47191505188708605,0.9993784099999999,0.099937841,6.215900000000607e-05,0.01584254844338742,0.01584267038482964,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,41.482193,68.02794740893331,1.6399313172505925,118.95522,0.80140829,-0.00077696942,0.0077171335,2.1272851e-07,91.0,1661.5601,32.0,0.0,0.0,0.0077171335,-475795.6771284,-46290160.0,0.069839336,0.00415537664875504,0.2797045
M3f,improved_adaptive,33,0.016587,354,-3,interior,-1.387146e-10,4.8082107e-09,0.079973161,4.810211209068439e-09,1.6034037363561463e-07,0.7997316099999999,0.079973161,0.020026839000000005,0.02999999518978879,0.03607040326527099,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,48.44680433333334,69.95373024939767,1.4439286803746247,118.59138,0.80189109,-0.0010490378,0.0044127135,5.392157e-07,185.0,1962.8855,32.0,0.0,0.0,0.0044127135,-328463.7150992,-5871480.0,0.00886063,0.002004168513541813,0.2797045
M3f,improved_adaptive,33,0.016587,355,-3,top_cap_zone,4.9458437e-11,9.1605594e-09,0.089956783,9.1606929136348e-09,3.0535643045449336e-07,0.89956783,0.089956783,0.010043217000000007,0.029999990839307086,0.03163646089668689,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,48.65127133333334,70.31516349117575,1.4452893329223122,119.2247,0.80103856,-0.00057599274,0.0047460394,2.6150644e-07,99.0,1782.0436,32.0,0.0,0.0,0.0047460394,-416130.6982862,-26853882.0,0.040605024,0.002907499158275564,0.2797045
M3f,improved_adaptive,33,0.016587,356,-3,top_cap_zone,1.5169536e-10,4.7917608e-09,0.099936984,4.794161349669217e-09,1.5980537832230725e-07,0.9993698400000001,0.099936984,6.301599999999907e-05,0.02999999520583865,0.03000006138938049,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,53.741068000000006,71.70972360723235,1.334356131650237,120.18988,0.79974318,0.00014056527,0.0098101273,9.6117026e-07,210.0,3532.2495,32.0,0.0,0.0,0.0098101273,-465973.370149,-28926326.0,0.043728188,0.004116701932458992,0.2797045
M3f,improved_adaptive,33,0.016587,365,-3,interior,-9.0086348e-11,0.010002858,0.079973705,0.010002858,0.3334286,0.7997370500000001,0.079973705,0.020026295,0.019997142,0.028300851216795386,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,43.49914866666666,68.72268051991661,1.5798626553944193,118.89664,0.801485,-0.00082073855,0.0028115159,1.3220081e-07,83.0,1003.3083,32.0,0.0,0.0,0.0028115159,-330269.7147838,-14875426.0,0.022382494,0.0019501329295075391,0.2797045
M3f,improved_adaptive,33,0.016587,366,-3,top_cap_zone,1.6150568e-10,0.010008615,0.089957424,0.010008615,0.33362050000000004,0.8995742399999999,0.089957424,0.010042576000000011,0.019991385,0.0223720541509715,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,39.26578966666667,64.0929671143855,1.6322851942742158,111.91718,0.81116885,-0.0061792941,0.017843161,2.2941784e-07,92.0,1594.7189,32.0,0.0,0.0,0.017843161,-420851.9248396,-41617564.0,0.06279435,0.0029233851398105613,0.2797045
M3f,improved_adaptive,33,0.016587,431,-3,interior,0.010002862,9.0719315e-10,0.079973713,0.01000286200000004,0.33342873333333467,0.79973713,0.079973713,0.020026287000000004,0.01999713799999996,0.02830084272945616,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,43.47690133333333,68.6734753420785,1.5795393240094413,118.80499,0.80160832,-0.00088923471,0.0030128786,1.3231595e-07,84.0,1002.669,32.0,0.0,0.0,0.0030128786,-330323.2782368,-14871147.0,0.022376223,0.0019502794571033546,0.2797045
M3f,improved_adaptive,33,0.016587,432,-3,top_cap_zone,0.010008621,6.1261818e-09,0.089957416,0.010008621000001874,0.3336207000000625,0.8995741599999999,0.089957416,0.010042584000000007,0.019991378999998123,0.022372052380562276,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,39.16346766666667,63.89424812648793,1.6314757587431528,111.55369,0.8116892,-0.0064666574,0.018563546,2.301918e-07,93.0,1590.1101,32.0,0.0,0.0,0.018563546,-420920.2566264,-41619260.0,0.062797114,0.0029239654093079406,0.2797045
M3f,improved_adaptive,33,0.016587,442,-3,interior,0.010004879,0.010004873,0.079973161,0.014149031329061717,0.47163437763539057,0.7997316099999999,0.079973161,0.020026839000000005,0.015850968670938284,0.025540702577239102,0,0,0,0,interior_ring,none,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,42.13004233333333,68.50870711065203,1.6261248106187607,119.49371,0.80068493,-0.00037574337,0.0012488037,2.2083346e-07,111.0,1311.5818,32.0,0.0,0.0,0.0012488037,-330833.9270905,-16410005.0,0.024688732,0.0019950832919519816,0.2797045
M3f,improved_adaptive,33,0.016587,444,-3,top_cap_zone,0.010010826,0.010010835,0.099937841,0.014157452263719662,0.4719150754573221,0.9993784099999999,0.099937841,6.215900000000607e-05,0.015842547736280337,0.015842669677728,0,1,0,0,top_cap_zone,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,41.48137166666667,68.02763546330435,1.6399562678388853,118.95522,0.80140835,-0.00077699224,0.0077170753,2.1273244e-07,91.0,1661.5938,32.0,0.0,0.0,0.0077170753,-475788.459815,-46287956.0,0.069835998,0.004155288956540546,0.2797045
M3f,improved_adaptive,33,0.016587,521,-1,edge,0.020047793,0.020047804,0.099944733,0.02835186853442406,0.945062284480802,0.9994473299999999,0.099944733,5.526700000001161e-05,0.0016481314655759395,0.0016490578428637655,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,19.44853876666667,50.99708789699589,2.6221552430664388,112.31123,0.8106277,-0.0058687106,0.010161204,1.5811432e-06,388.0,-0.51856977,32.0,0.0,0.0,0.010161204,-489127.9330889,-69388016.0,0.1044143,0.005839755690058892,0.2797045
M3f,improved_adaptive,33,0.016587,542,-1,edge,0.030055499,3.3592398e-09,0.089956976,0.030055499000000187,1.001849966666673,0.8995697599999999,0.089956976,0.010043024000000011,-5.549900000018787e-05,0.010043177346018402,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,16.053777866666668,43.35541449058015,2.7006362521435756,97.364326,0.83348203,-0.018409837,0.026283694,1.5859783e-06,372.0,-0.0038755599,32.0,0.0,0.0,0.026283694,-433639.3248072,-69840200.0,0.10508317,0.004665095105385841,0.2797045
M3f,improved_adaptive,33,0.016587,543,-1,edge,0.030073021,4.4646837e-09,0.09994299,0.030073021000000325,1.0024340333333441,0.9994298999999999,0.09994299,5.701000000001011e-05,-7.302100000032563e-05,9.264019937936612e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,19.699888733333335,51.537983957419364,2.6161560938267714,113.33281,0.80917853,-0.0050682207,0.0090365475,1.3191371e-06,317.0,-0.4969503,32.0,0.0,0.0,0.0090365475,-493956.8379246,-79108288.0,0.11902744,0.006423549991535703,0.2797045
M3f,improved_adaptive,33,0.016587,554,-1,edge,0.030059772,0.010025935,0.099946283,0.03168768318000243,1.056256106000081,0.9994628299999999,0.099946283,5.3717000000008674e-05,-0.001687683180002432,0.0016885378385313495,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,17.52442153333333,46.645288246815966,2.6617305545915806,103.74468,0.82332474,-0.012855421,0.019201966,1.6235703e-06,393.0,-0.061112549,32.0,0.0,0.0,0.019201966,-491116.1044368,-55434208.0,0.083462492,0.005530710110622564,0.2797045
M3f,improved_adaptive,33,0.016587,312,-1,edge,-0.010025918,0.030059757,0.09994629,0.03168766357183459,1.0562554523944865,0.9994628999999999,0.09994629,5.371000000001236e-05,-0.0016876635718345925,0.0016885180176111527,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,17.494063233333332,46.561143303874985,2.661539671078643,103.55262,0.82362098,-0.013017989,0.019430172,1.6266691e-06,392.0,-0.09128172,32.0,0.0,0.0,0.019430172,-490996.8063482,-55435744.0,0.083464585,0.0055306157887878215,0.2797045
M3f,improved_adaptive,33,0.016587,388,-1,edge,3.8120911e-09,0.030055482,0.089956984,0.03005548200000024,1.001849400000008,0.89956984,0.089956984,0.010043016000000002,-5.548200000024192e-05,0.010043169252212176,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,16.0268433,43.28389677833797,2.7007125463276958,97.205566,0.83374298,-0.018552242,0.026480576,1.5880236e-06,372.0,-0.023498839,32.0,0.0,0.0,0.026480576,-433482.5738063,-69816144.0,0.1050467,0.004664007605078091,0.2797045
M3f,improved_adaptive,33,0.016587,389,-1,edge,2.4541804e-09,0.030072983,0.099942997,0.0300729830000001,1.0024327666666701,0.99942997,0.099942997,5.7002999999999915e-05,-7.298300000010277e-05,9.260594094341352e-05,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,19.724776133333332,51.56433097947409,2.6141909358522146,113.33519,0.80917519,-0.0050663701,0.0090349689,1.3184896e-06,316.0,-0.45887578,32.0,0.0,0.0,0.0090349689,-493772.9279057,-79066872.0,0.11896493,0.006421650768238064,0.2797045
M3f,improved_adaptive,33,0.016587,466,-1,edge,0.010025921,0.030059762,0.09994629,0.03168766926416149,1.0562556421387164,0.9994628999999999,0.09994629,5.371000000001236e-05,-0.001687669264161494,0.0016885237070575585,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,17.492996066666667,46.55957995497648,2.6616126692955073,103.55102,0.82362324,-0.013019345,0.01943196,1.6267328e-06,392.0,-0.091932759,32.0,0.0,0.0,0.01943196,-490987.8000549,-55432168.0,0.083459191,0.005530809838521684,0.2797045
M3f,improved_adaptive,34,0.01709,258,-3,bottom_cap_zone,-0.010006067,-0.010006067,-6.1006999e-06,0.01415071565741387,0.4716905219137957,-6.1006999e-05,-6.1006999e-06,0.1000061006999,0.01584928434258613,0.015849285516725518,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,42.30007466666667,68.00336009346279,1.6076416088941528,118.22022,0.80239934,-0.0013273502,0.0037719763,1.8565208e-07,104.0,1139.3995,32.0,0.0,0.0,0.0037719763,-205249.118784,-26774422.0,0.040349726,0.0008905074427978104,0.2793825
M3f,improved_adaptive,34,0.01709,412,-3,bottom_cap_zone,0.010006067,-0.010006067,-6.1006886e-06,0.01415071565741387,0.4716905219137957,-6.1006885999999995e-05,-6.1006886e-06,0.10000610068860001,0.01584928434258613,0.015849285516721167,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,42.29996533333333,68.00331051668579,1.6076445921599287,118.22021,0.80239934,-0.0013273511,0.0037719742,1.8565147e-07,104.0,1139.3958,32.0,0.0,0.0,0.0037719742,-205249.1154172,-26774404.0,0.0403497,0.0008905033727627303,0.2793825
M3f,improved_adaptive,34,0.01709,280,-3,bottom_cap_zone,-0.010006071,0.010006071,-6.0994962e-06,0.014150721314268118,0.47169071047560396,-6.0994962000000004e-05,-6.0994962e-06,0.1000060994962,0.015849278685731882,0.015849279859408403,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,42.35323,68.09774248614596,1.60785239959611,118.38873,0.80217093,-0.0012008679,0.0034054643,1.8539718e-07,105.0,1141.0051,32.0,0.0,0.0,0.0034054643,-205264.1779321,-26777584.0,0.040354554,0.0008907282364480084,0.2793825
M3f,improved_adaptive,34,0.01709,346,-3,bottom_cap_zone,-3.6612328e-12,-1.1098393e-09,-6.0741586e-06,1.1098453389775106e-09,3.699484463258369e-08,-6.0741585999999996e-05,-6.0741586e-06,0.10000607415860001,0.029999998890154658,0.029999999505078055,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,49.17720433333333,70.28957207801035,1.4293120772293806,118.94506,0.80141366,-0.00078458362,0.0031575807,5.6593592e-07,193.0,2002.8131,32.0,0.0,0.0,0.0031575807,-201611.5257685,-22062624.0,0.033245441,0.0005782603410290262,0.2793825
M3f,improved_adaptive,34,0.01709,434,-3,bottom_cap_zone,0.010006071,0.010006071,-6.0994835e-06,0.014150721314268118,0.47169071047560396,-6.0994834999999997e-05,-6.0994835e-06,0.1000060994835,0.015849278685731882,0.015849279859403518,1,0,0,0,bottom_cap_zone,bottom_fixed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,42.35319166666667,68.09773032992642,1.6078535678226475,118.38873,0.80217093,-0.0012008684,0.0034054611,1.8539684e-07,105.0,1141.0027,32.0,0.0,0.0,0.0034054611,-205264.1236079,-26777534.0,0.040354479,0.0008907255721498059,0.2793825
M3f,improved_adaptive,34,0.01709,158,-1,edge,-0.030061703,-0.010026735,0.099944435,0.031689768096665426,1.0563256032221808,0.99944435,0.099944435,5.5565000000007414e-05,-0.0016897680966654269,0.0016906814276300846,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,17.519057466666666,46.63814539345139,2.6621378166142393,103.73931,0.82333285,-0.012859945,0.019206528,1.6201059e-06,388.0,-0.039864369,32.0,0.0,0.0,0.019206528,-519054.3901458,-55323132.0,0.083303295,0.005526086509701554,0.2793825
M3f,improved_adaptive,34,0.01709,191,-1,edge,-0.020049427,-0.020049432,0.099942833,0.02835417511674344,0.9451391705581147,0.9994283299999999,0.099942833,5.716700000001074e-05,0.0016458248832565588,0.0016468174192166738,0,1,1,0,edge_corner,top_prescribed,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,nan,19.445672833333333,50.99371344456472,2.622368168056003,112.30975,0.81063014,-0.0058698687,0.010162121,1.5836861e-06,388.0,-0.58326674,32.0,0.0,0.0,0.010162121,-524297.2544308,-69457376.0,0.10460472,0.005846103779629593,0.2793825
