case,xi,interval,part,time,vel_max,vel_mean,settlement_mean_z,PorePress_min,PorePress_max,PorePress_mean,hydro_min,hydro_max,hydro_mean,Excess_min,Excess_max,Excess_mean,Excess_maxAbs,bottom_PorePress_mean,bottom_hydro_mean,bottom_Excess_mean,bottom_grad_proxy,top_Excess_maxAbs,DivVelContribution_maxAbs,HydraulicContribution_maxAbs,PorePressRate_maxAbs,PorePressureAccelDiff_maxAbs
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,2,0.002,0.017943418,0.01398764598929996,-1.6553010999999687e-05,49.23171000296,23155.32688172,10736.446601923732,49.23177929999966,9761.012315082,4905.16238475342,0.0,13438.04557235,5831.284002010269,13438.04557235,23106.29010993949,9711.975547791,13394.314148629992,-0.3761057520114264,0.0,87971000.00000001,66683598.200271845,91415400.0,10.823515000000333
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,3,0.003,0.020513255,0.012311727306999988,-3.0258397000002805e-05,49.42789322805,36968.69486337,19209.193477736822,49.42768499999947,9761.023680948001,4905.296834590067,0.0,27232.83231364,14303.896440740516,27232.83231364,36919.6647946035,9711.993615849002,27207.67076582999,-0.32171273250787635,0.0,60933495.33333334,236874570.73122668,297808000.0,16.141548000000412
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,4,0.004,0.012402718000000002,0.005719506171184018,-3.9495881999999e-05,49.59776811125,43770.97605607,24481.341496062614,49.59779040000033,9761.024411793,4905.38745431794,0.0,34023.21602786,19575.95384182744,34023.21602786,43721.947881339496,9711.996237571502,34009.95122662,-0.12251122349698562,0.0,65952152.000000015,374533772.59055394,440485890.0,26.210148000000004
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,5,0.005,0.0028644784,0.0015413921210373795,-4.169524299999844e-05,49.65204172185,39735.63198835,22254.247327214147,49.652235900000534,9761.026521924001,4905.409030049317,0.0,29983.41450887,17348.838094960705,29983.41450887,39686.60401380299,9711.998548316998,29974.60505114,0.11423775799266878,0.0,24985452.66666667,311778542.198437,313187680.0,24.31769600000008
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,6,0.006,0.010364065000000002,0.0037642236525900945,-3.911139800000381e-05,49.58727644991,29317.26932347,15492.845926807851,49.58729369999986,9761.030647029,4905.3836825298995,0.0,19567.29489231,10587.46206131625,19567.29489231,29268.241833971995,9712.0031614695,19556.238256999997,0.15752316199723282,0.0,89258906.66666669,132681106.69656815,67688680.0,13.944125000000078
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,7,0.007,0.006757172800000008,0.0018117376916981784,-3.6505633000002706e-05,49.49218909387,20946.89678495,10046.182869308175,49.49203860000045,9761.033899044,4905.358119975255,-27.68157215698,11195.59317776,5140.824549009254,11195.59317776,20897.870005617,9712.007127162002,11185.86246613,0.058270053001251654,0.0,64131424.00000001,45254019.0150187,68783992.0,8.116470300000673
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,8,0.008,0.00390132770000005,0.0031137464288900274,-3.745583799999782e-05,49.47940852995,19557.26783331,9226.388691205562,49.47918750000013,9761.036434929001,4905.367441486271,0.0,9804.418738487,4321.02105078247,9804.418738487,19508.241733368497,9712.010332579503,9796.230982954,-0.1009534992481349,0.0,30289958.000000004,24822352.736307852,30196308.0,7.628125200000025
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,9,0.009000000000000001,0.00974394100000001,0.006171609978430001,-4.230520699999561e-05,49.55102392588,24042.76788733,12229.486467346833,49.55109479999986,9761.040171558001,4905.415013796183,0.0,14289.0969969,7324.07126019748,14289.0969969,23993.742711957002,9712.014996744001,14281.72729678,-0.14117688899932546,0.0,30836418.000000004,96057308.98538907,126423440.0,8.2921858
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,10,0.01,0.010299189000000002,0.0063958215440500284,-4.8826447999995516e-05,49.6532825291,29912.181518,15993.857134192342,49.653413099999916,9761.045479749,4905.478987170372,0.0,20160.31616504,11088.377941827914,20160.31616504,29863.157724428504,9712.021692559501,20151.135620619993,-0.12553793450570083,0.0,29201684.000000004,177392275.32925585,206593940.0,12.59007500000008
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,11,0.011,0.0068617989,0.0044060311829099905,-5.434417300000209e-05,49.73981237404,33064.07977567,17973.372604755004,49.739937300000115,9761.050870344,4905.533116052655,0.0,23313.23421458,13067.839289435624,23313.23421458,33015.057545132506,9712.028645396998,23303.02848759001,-0.05743456049094675,0.0,19471018.000000004,213223083.12606186,231741230.0,15.792583000000551
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,12,0.012,0.002605712300000003,0.0020235393973600086,-5.751185199999967e-05,49.78404455134,32318.71377932,17497.206459957917,49.78378800000045,9761.054871843,4905.564190983635,0.0,22567.59815416,12591.642054469567,22567.59815416,32269.692814186496,9712.033907971498,22557.658487999994,-0.0460061400081031,0.0,14751217.333333334,190359490.03669727,188507250.0,15.321940000000021
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,13,0.013000000000000001,0.0018973099000000049,0.0007973407370030329,-5.878361400000642e-05,49.78860025225,29226.72588398,15564.489992585948,49.78849680000015,9761.057365545,4905.576666968849,0.0,19473.19047916,10658.913119351813,19473.19047916,29177.705685153498,9712.037165872502,19465.668101340005,0.0326323420049448,0.0,24912248.0,139730340.5810398,116072910.0,12.33842800000002
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,14,0.014,0.0019486939000000053,0.0010946640377800115,-5.960233699999716e-05,49.77992102963,26264.665115,13731.628334640522,49.77966780000044,9761.059261818,4905.58469864151,0.0,16509.81525312,8826.043418758598,16509.81525312,26215.645365738495,9712.039511934001,16503.605434909994,0.015058049495564774,0.0,17999040.666666668,96870644.14067279,78871624.0,9.504920000000007
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,15,0.015,0.0026084560000000055,0.0023135607067700068,-6.126766700000346e-05,49.79016572197,25133.46627885,13054.977680684678,49.79016449999982,9761.061518118,4905.601035528785,0.0,15378.41932941,8149.37641744881,15378.41932941,25084.446990097997,9712.042229303997,15372.404342999997,-0.02128226550303225,0.0,11605540.000000002,90594038.42881413,92359256.0,8.585087800000013
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,16,0.016,0.004474975600000024,0.003454288143949998,-6.419620600000078e-05,49.82496975407,25975.79205719,13624.049519303147,49.824695700000156,9761.064469947,4905.629764496372,0.0,16221.39670917,8718.419522114727,16221.39670917,25926.773440664998,9712.045853608499,16214.727171840006,-0.08115365699450194,0.0,13171102.666666668,108281529.62011553,114183940.0,9.006266600000002
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,17,0.017,0.005270627800000012,0.00382818063767001,-6.791380099999758e-05,49.87390379085,27737.81450328,14754.198616758542,49.87384379999988,9761.067849492,4905.66623410329,0.0,17983.51965045,9848.532167028792,17983.51965045,27688.796755895,9712.050108696003,17976.746235119997,-0.057307389008201426,0.0,14047110.0,134174501.74923548,142570380.0,10.490318000000034
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,18,0.018000000000000002,0.004681699000000002,0.0034015448734300165,-7.158046500000291e-05,49.92375495748,29059.8430841,15606.422374114747,49.92348239999989,9761.071188816,4905.702204077183,0.0,19305.72058736,10700.71994291018,19305.72058736,29010.826257590503,9712.054368198002,19298.771477280003,-0.040372922994720284,0.0,13427251.333333336,151995676.2453279,159896980.0,11.854655000000072
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,19,0.019,0.0032867386,0.002639170656650013,-7.460642999999866e-05,49.96307032625,29231.43800897,15733.788707326597,49.96331099999962,9761.074126911,4905.7318887938045,0.0,19477.13408449,10828.056620995432,19477.13408449,29182.422007359506,9712.058127880502,19470.363462670004,-0.01695248549731332,0.0,11885182.000000002,154212105.12945974,156504480.0,12.046828000000232
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,20,0.02,0.0024431047000000126,0.002082498411150013,-7.693242799999811e-05,49.98885455682,28435.83414883,15250.574028820896,49.98901320000025,9761.076611784,4905.754706834173,0.0,18681.39804547,10344.819112411516,18681.39804547,28386.818817449494,9712.061278362002,18674.757119509995,-0.03873643500264734,0.0,10606598.0,137703734.01155284,132712570.0,11.45729500000001
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,21,0.021,0.002372695800000001,0.002001968044770011,-7.893212699999657e-05,50.00649754788,27396.46278325,14612.428623084603,50.00657310000027,9761.078822958,4905.774323881373,0.0,17641.0433921,9706.654076403558,17641.0433921,27347.448004502505,9712.064046743997,17635.383541990006,-0.005663244493916864,0.0,9999843.333333334,122022678.14542985,114565180.0,10.378163000000033
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,22,0.022,0.0026245846000000008,0.002305731734410015,-8.106538600000056e-05,50.02674137134,26776.00079734,14241.188800874308,50.02697790000042,9761.081029227,4905.795251152154,0.0,17020.34044281,9335.393324673041,17020.34044281,26726.986540129,9712.0667734335,17014.91935089,-0.015789985001902096,0.0,10081028.000000002,115010662.50152908,113777710.0,9.762641000000006
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,23,0.023,0.00323886310000001,0.002695848396329995,-8.356992899999722e-05,50.05505965208,26810.3476574,14287.099634701364,50.055132600000306,9761.08338657,4905.819820719008,0.0,17054.75036362,9381.27957209218,17054.75036362,26761.3339611255,9712.06969338,17049.26385294,-0.025671893999970052,0.0,10460158.0,121015803.29663609,122739160.0,9.7386007
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,24,0.024,0.0036327248000000015,0.00290353656776002,-8.639699500000077e-05,50.08910673505,27280.56122423,14604.624885968027,50.088977100000456,9761.085894005999,4905.847554236457,0.0,17525.31612641,9698.777133810872,17525.31612641,27231.5481472385,9712.072820808002,17519.474913050006,-0.05827571949339472,0.0,10694213.333333336,126284183.5134217,128674200.0,10.246659000000006
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,25,0.025,0.0035894348000000244,0.002842352118780004,-8.928512900000008e-05,50.12488281245,27760.68195391,14922.534845858285,50.124685500000176,9761.08842891,4905.875886831005,0.0,18005.12458829,10016.658716830225,18005.12458829,27711.669523424993,9712.076001210004,17999.59310828,-0.027613512495008763,0.0,10534164.666666668,133364186.20387359,136105760.0,10.748880000000021
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,26,0.026000000000000002,0.0032023811000000016,0.0026146007118600114,-9.202272699999972e-05,50.15838006539,27924.74864358,15042.197915951167,50.15862809999974,9761.090859828,4905.902742667361,0.0,18169.12710365,10136.294949091904,18169.12710365,27875.736840691,9712.079056043996,18163.657366789997,-0.020243873503204668,0.0,10081104.666666668,135767312.82704723,137221020.0,10.949307000000015
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,27,0.027,0.002807523600000005,0.0023959526374200176,-9.452074699999726e-05,50.1875764158,27739.87101219,14941.792805770192,50.1878618999996,9761.093116128,4905.927248243595,0.0,17984.13654008,10035.86534008073,17984.13654008,27690.8597858355,9712.081896039,17978.77747872,-0.01359577150651603,0.0,9558670.666666668,134698493.05810398,134005100.0,10.729846000000178
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,28,0.028,0.0026697339000000078,0.002308430143140011,-9.68587780000001e-05,50.21333079012,27390.50980799,14738.302575802985,50.21356410000023,9761.095236069,4905.950184327671,0.0,17634.84501525,9832.35215778433,17634.84501525,27341.499107757998,9712.0845403245,17629.41415286,-0.0401763830013806,0.0,9192110.666666668,126502662.89636426,124103340.0,10.507575000000008
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,29,0.029,0.0027459830000000018,0.0023616632129000214,-9.918780200000041e-05,50.23861295043,27114.1687855,14578.561418957534,50.23867770000008,9761.097309903,4905.973032053121,0.0,17357.96117706,9672.588190711787,17357.96117706,27065.158585017,9712.087112506499,17353.071058890004,-0.01563904249269399,0.0,9060766.000000002,123228496.94869183,122082300.0,10.210470000000035
Case1DConsolidation_PR_SW3B_Xi0p05_S10,0.05,10,30,0.03,0.0029266742000000085,0.0024780845646600134,-0.00010160585499999959,50.26610459895,27028.4041497,14541.653098544335,50.26614569999978,9761.099402376,4905.996753153069,0.0,17272.15447173,9635.656146694155,17272.15447173,26979.394450103002,9712.089703818001,17267.30433188,-0.01861852899673977,0.0,9085032.666666668,124249571.67108394,124667420.0,10.115550000000113
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,0,0.0,0.0,0.0,0.0,49.05000209808,9760.950417519,4905.000209808328,49.05000000000005,9760.950000981,4904.999999715509,0.0,0.0,0.0,0.0,9711.9004154205,9711.900000490503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,1,0.001,0.0094030723,0.008938376488199987,-4.65759999999764e-06,59.69363507079,12434.9057584,5555.372912254644,49.096695600000515,9760.978665801,4905.045690771501,10.59683788199,2704.413799243,650.3270052715278,2704.413799243,12385.859398735,9711.932309725498,2673.9266757279993,-0.14131116200042015,10.73010852626,58312629.33333334,45249394.83900782,65900656.0,4.4732308000000085
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,2,0.002,0.017941784,0.013927147225999938,-1.652713700000098e-05,49.23170914146,23324.51110655,10759.98373246336,49.23177929999966,9761.012164008,4905.162130929475,0.0,13608.79110876,5854.821395476316,13608.79110876,23275.474283544994,9711.975344723998,13563.498525239997,-0.29959234300440585,0.0,86161120.00000001,69570268.03370711,90609248.0,11.002039000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,3,0.003,0.020493548,0.012162442470579985,-3.0130749999998617e-05,49.4279094039,37253.99143781,19376.17634256581,49.42768499999947,9761.023036431001,4905.295582372997,0.0,27518.60161209,14470.88056702226,27518.60161209,37204.961190188995,9711.9927883755,27492.967985889998,-0.26947968450258486,0.0,61884641.33333334,241340120.35134223,303224740.0,16.445227000000003
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,4,0.004,0.012137364000000005,0.005436211507723641,-3.915327399999785e-05,49.59658541173,44151.83496992,24733.671215216753,49.59671130000035,9761.023177695,4905.384093333445,0.0,34400.89670599,19828.286917901696,34400.89670599,44102.806490309,9711.994703287495,34390.81137566,-0.054046654506237246,0.0,67530566.66666669,380903507.964662,448434020.0,26.640211000000004
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,5,0.005,0.0034111957000000025,0.0018071868092751002,-4.100593899999672e-05,49.6465296647,39958.57925685,22401.572542630962,49.64634990000037,9761.0250465,4905.402267977118,0.0,30206.62287888,17496.170062263776,30206.62287888,39909.550884168,9711.996672644997,30197.553794319985,0.14139292549225502,0.0,24950762.66666667,315590058.9514102,316616800.0,24.600271000000074
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,6,0.006,0.011092481,0.004088300234884025,-3.802006499999722e-05,49.57492375515,29208.96485061,15405.428422279745,49.57503120000033,9761.029162776,4905.372976553183,0.0,19459.39682026,10500.055236438091,19459.39682026,29159.936919264495,9712.001232332997,19447.935269819995,0.1835575719960616,0.0,92943480.00000001,130317285.07441388,71818168.0,13.860373000000044
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,7,0.007,0.0071420977000000024,0.00194079403015101,-3.510521400000122e-05,49.47400301552,20590.18412291,9791.7322227852,49.47389009999965,9761.032300995,4905.344381864852,-43.05642728007,10839.18926757,4886.387617215789,10839.18926757,20541.156868723003,9712.0050479325,10829.151404529994,0.0785357859913347,0.0,66260188.66666667,47466524.3006456,78198944.0,8.101693200000437
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,8,0.008,0.0040164478,0.003090251293440013,-3.5937368000000554e-05,49.46008015228,19235.39689765,9001.249780488111,49.459861799999956,9761.034639699,4905.3525452956055,-12.36271333685,9482.730435428,4095.8970292145236,9482.730435428,19186.370274250497,9712.0080174195,9474.361841832997,-0.09074694195442135,0.0,32055991.33333334,26308396.302482434,30957468.0,7.605426800000043
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,9,0.009000000000000001,0.010037339000000001,0.006254262123060003,-4.0827014999998565e-05,49.53398430603,23999.49318049,12190.3102090824,49.53412349999953,9761.038276266001,4905.4005127326645,0.0,14245.96466801,7284.909484988939,14245.96466801,23950.467445027498,9712.012543263001,14238.454487339997,-0.1325462470013008,0.0,32803314.66666667,95971965.40197079,128284290.0,8.283416700000023
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,10,0.01,0.010480832000000004,0.00643098079894,-4.7421768999997184e-05,49.63875716429,30190.25453024,16152.870807770489,49.63879620000053,9761.04359721,4905.465207269444,0.0,20438.69966934,11247.405398435723,20438.69966934,30141.230171333,9712.019240549998,20429.21051616,-0.11353635950217722,0.0,30654592.000000004,181435946.89568472,212090510.0,12.847447000000004
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,11,0.011,0.006769289300000029,0.004286530021709991,-5.2900819000001415e-05,49.72580110259,33486.81394547,18217.414244234824,49.72590900000042,9761.04899271,4905.518956749877,0.0,23736.3568192,13311.89508065943,23736.3568192,33437.7911540555,9712.026200745002,23725.76453485001,-0.03924119799194159,0.0,19276847.333333336,217322206.2691132,236599010.0,16.266602000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,12,0.012,0.002402753300000007,0.0017542899003500116,-5.586653099999706e-05,49.76767733498,32643.75884603,17676.656826045546,49.767405299999815,9761.052889242,4905.548050384611,0.0,22892.34848722,12771.108529091294,22892.34848722,32594.737300572997,9712.031347071003,22882.705537290007,0.028576814009284135,0.0,14160884.000000002,193896213.5582739,191638620.0,15.603416000000008
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,13,0.013000000000000001,0.0016894694000000288,0.0006829784470143573,-5.683362300000236e-05,49.7676206867,29299.17975166,15589.038082849278,49.767405299999815,9761.055186744,4905.557537557135,0.0,19545.83274342,10683.480315501285,19545.83274342,29250.15892146,9712.034359721998,19538.124146959995,0.05252743549863226,0.0,26875818.66666667,139588082.82500848,114162780.0,12.396242000000026
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,14,0.014,0.0017588641,0.0008506183499200145,-5.7359519999995656e-05,49.7541917991,26121.87239144,13620.11894564775,49.75396559999981,9761.056890741,4905.562696606725,0.0,16367.13822387,8714.55604438421,16367.13822387,26072.8519493985,9712.036447780501,16360.815082599996,0.03113984549054294,0.0,19304786.000000004,93439959.52225621,74135184.0,9.3909397
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,15,0.015,0.002464617800000002,0.0021841367837899996,-5.88297550000004e-05,49.7617919969,24935.02890331,12907.414274577208,49.76151929999965,9761.059024416001,4905.577119612056,0.0,15180.10247548,8001.836927427192,15180.10247548,24886.008875708496,9712.038995928,15173.969463730002,-0.009706958997412585,0.0,11202938.666666668,86706254.59938839,88566832.0,8.534056700000006
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,16,0.016,0.004508874400000005,0.0034252926125100057,-6.16868270000039e-05,49.79616777111,25894.6810504,13550.222426709002,49.796050499999986,9761.061920328,4905.605147488375,0.0,16140.46573624,8644.617070144704,16140.46573624,25845.661674141502,9712.042548129,16133.618711940007,-0.0744491269961145,0.0,12939318.000000002,106433613.74583758,113006780.0,8.938139000000001
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,17,0.017,0.005344057900000005,0.0038156925908000064,-6.538871899999701e-05,49.84574679745,27851.44242119,14801.488089125547,49.845787200000494,9761.06528712,4905.641463048902,0.0,18097.3706474,9895.846406417453,18097.3706474,27802.423910683505,9712.046777220003,18090.376715700004,-0.048186976491706446,0.0,13918453.333333334,134833736.07543325,144112380.0,10.542346000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,18,0.018000000000000002,0.004656822000000007,0.0033253739367099895,-6.901860499999956e-05,49.89593349422,29308.97381112,15738.358749709627,49.89601440000019,9761.068598976,4905.677072230561,0.0,19555.0883685,10832.681472442786,19555.0883685,29259.9562196305,9712.051013178,19547.904793269998,-0.029034896502707852,0.0,13214019.333333336,154023656.98606864,162708780.0,12.064557000000006
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,19,0.019,0.0030944722000000005,0.002473487671590014,-7.19180339999991e-05,49.93419297116,29483.05565889,15866.308630221887,49.93407719999976,9761.071472325,4905.705515629023,0.0,19728.87123496,10960.602890237764,19728.87123496,29434.0388794725,9712.0546963425,19721.98376872,-0.004382800001621945,0.0,11501934.666666668,153774723.6941896,156213070.0,12.366206000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,20,0.02,0.002246254400000003,0.0018624537503400041,-7.405067600000152e-05,49.95738480528,28579.68687869,15314.180473311235,49.95742500000054,9761.073848307,4905.726436847083,0.0,18824.9304911,10408.45384291879,18824.9304911,28530.6707422395,9712.057713898499,18818.61261359001,0.009662217507866444,0.0,10136552.666666668,138580505.40400952,132835660.0,11.556981000000016
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,21,0.021,0.0021810601000000003,0.001790785561830006,-7.582912399999444e-05,49.97171687288,27406.18028271,14593.28486023523,49.971453300000235,9761.075935875,4905.743883421944,0.0,17650.90273528,9687.540765094041,17650.90273528,27357.164663388005,9712.060322377502,17645.103928250006,0.007658435508346884,0.0,9536087.333333334,120825501.8090384,112411630.0,10.339774000000022
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,22,0.022,0.0024345599000000087,0.002149763113810002,-7.7776965999998e-05,49.98932878655,26721.96045902,14181.062664316783,49.989601799999946,9761.078037177,4905.762991751956,0.0,16966.42827481,9275.299462986013,16966.42827481,26672.945328123,9712.062908293501,16960.882003850005,-0.004619391493179137,0.0,9699490.666666668,112962122.16853552,111594940.0,9.7054577
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,23,0.023,0.003145935900000006,0.0025988387412699955,-8.015856900000122e-05,50.01624776328,26785.90900913,14245.427602058806,50.01648119999995,9761.08032585,4905.786355277403,0.0,17030.4558257,9339.641039842227,17030.4558257,26736.8944163275,9712.065730139995,17024.82826742,-0.01629322649387177,0.0,10178744.000000002,119630453.13353722,121642880.0,9.7039289
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,24,0.024,0.0035866040000000097,0.002832268747280002,-8.290074400000156e-05,50.04966820055,27344.37567664,14618.16260948252,50.049835199999826,9761.082783255,4905.813256014162,0.0,17589.30978899,9712.34914732902,17589.30978899,27295.361690395006,9712.0688031225,17583.29247412,-0.05162013099834439,0.0,10469033.333333334,126057603.57118587,128844560.0,10.239547000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,25,0.025,0.003520944600000016,0.0027541212941799937,-8.571858599999566e-05,50.08493638726,27906.95599039,14986.782463863748,50.08495499999985,9761.085276957,4905.840899044165,0.0,18151.57662709,10080.941376512732,18151.57662709,27857.942642314,9712.071928588499,18145.87029769,-0.018362643000727985,0.0,10307621.333333336,133899108.51783895,137064060.0,10.827349000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,26,0.026000000000000002,0.0030624415000000058,0.0024860756798400106,-8.83446690000009e-05,50.1174326431,28096.29768922,15122.145329877088,50.11762229999954,9761.087644109999,4905.866660918402,0.0,18340.83314834,10216.278461812428,18340.83314834,28047.284957177,9712.074912299999,18335.209626980002,-0.010089889503433369,0.0,9790563.333333334,136071196.0958206,137720780.0,11.072223000000001
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,27,0.027,0.002606921400000004,0.0022343981512500076,-9.06937440000016e-05,50.14488799408,27876.81904098,14999.209062646085,50.145090300000334,9761.089826835,4905.889705344132,0.0,18121.14199677,10093.31913505254,18121.14199677,27827.8068678485,9712.077656647498,18115.728797409996,-0.0037707520023104735,0.0,9217170.000000002,132349321.21236834,131466880.0,10.903954
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,28,0.028,0.0024563777000000016,0.002140629599280014,-9.287050100000122e-05,50.16837795964,27467.94758361,14757.348639049645,50.16853620000052,9761.091864372,4905.911059330308,0.0,17712.03303277,9851.437399590119,17712.03303277,27418.935914628004,9712.080195966002,17706.85530343,-0.0025690335023682564,0.0,8841355.333333334,126296827.2653755,123415890.0,10.519387000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,29,0.029,0.0025615895,0.002213068197010012,-9.503241299999716e-05,50.19147808839,27146.22675049,14570.546827027285,50.19129540000051,9761.093851878,4905.932267687063,0.0,17390.14353099,9664.614344212543,17390.14353099,27097.215558505,9712.082664161999,17385.13248208,-0.005551047499466222,0.0,8728808.666666668,122363301.99252465,121020320.0,10.170884000000019
Case1DConsolidation_PR_SW3B_Xi0p05_S20,0.05,20,30,0.03,0.0027853034,0.002357327060889998,-9.731793000000157e-05,50.2173263824,27060.72589268,14533.472621920695,50.21709569999946,9761.095875681,4905.9546886087965,0.0,17304.60536703,9627.517735016474,17304.60536703,27011.715182712494,9712.085169145501,17299.62960039,-0.009478397500060964,0.0,8799064.000000002,123473483.0900442,124000870.0,10.07199500000002
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,0,0.0,0.0,0.0,0.0,49.05000209808,9760.950417519,4905.000209808328,49.05000000000005,9760.950000981,4904.999999715509,0.0,0.0,0.0,0.0,9711.9004154205,9711.900000490503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,1,0.001,0.0094030974,0.008935791729900024,-4.656695999997818e-06,58.75639602752,12449.33973023,5555.565592211051,49.096695600000515,9760.978661877001,4905.045681903258,9.659598807828,2718.816756593,650.5196906086403,2718.816756593,12400.29336876,9711.932302858502,2688.3606492460003,-0.1355459673995938,9.7868223805,58088014.66666668,45212806.917295285,65668604.0,4.492693400000001
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,2,0.002,0.017940922,0.013896114985300013,-1.6514777999998695e-05,49.23170881161,23409.40878399,10772.081339462115,49.23177929999966,9761.012086509,4905.162009687694,0.0,13694.13217117,5866.919137451517,13694.13217117,23360.371934425,9711.975237304501,13648.396281510004,-0.2693299839975225,0.0,85223286.66666669,70372770.91267414,90080696.0,11.106654000000011
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,3,0.003,0.020484045,0.012086147076129991,-3.006033999999759e-05,49.42792206526,37385.60581641,19460.58165250216,49.42768499999947,9761.022702891,4905.29489165094,0.0,27650.26378124,14555.286523531791,27650.26378124,37336.575476279,9711.9923616405,27624.582697929996,-0.25166968399935286,0.0,62380587.333333336,243069230.2969759,305449790.0,16.563362000000005
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,4,0.004,0.012000478000000002,0.0052922805963510145,-3.897804900000399e-05,49.59598277505,44348.16043366,24862.727389028663,49.596122699999576,9761.02251552,4905.382374376218,0.0,34597.39238885,19957.344806959376,34597.39238885,44299.131806860016,9711.993891509997,34587.13749914,-0.0382550034992164,0.0,68343553.33333334,385050134.35202175,453393660.0,26.920105
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,5,0.005,0.0036908421,0.0019526053225710222,-4.0653549000003924e-05,49.64369824433,40072.18929865,22477.08874558954,49.64340689999973,9761.02425189,4905.398811031194,0.0,30320.35136324,17571.689715455992,30320.35136324,40023.16073191402,9711.995686739998,30311.16462879,0.15553762100171298,0.0,24924420.0,317505883.7587496,318324160.0,24.742142000000044
