case,source,dp,time_mid,shell_index,r_over_R_min,r_over_R_max,shell_volume,pressure_mean_mid,storage_derivative,flux_in,flux_out,residual,abs_residual
mode6_shell_dp008,C5k mode6 shell,0.008,0.0025335,5,0.9,0.95,7.987200000000001e-05,644.2929882366384,-5.893658793133121,1.4196684597979092,0.6828130038306847,-6.6305142491003455,6.6305142491003455
mode6_shell_dp008,C5k mode6 shell,0.008,0.0025335,6,0.95,1.0,6.451200000000001e-05,635.433574674048,-5.463059623308028,0.6828130038306847,33.915620965686216,27.769748338547505,27.769748338547505
mode6_shell_dp008,C5k mode6 shell,0.008,0.0035390000000000005,0,0.0,0.2,3.5840000000000003e-06,501.82960932019296,-1.154952691139843,0.0,-0.05604866255346022,-1.211001353693303,1.211001353693303
mode6_shell_dp008,C5k mode6 shell,0.008,0.0035390000000000005,1,0.2,0.4,3.7888e-05,567.4616119711211,-10.121760899990896,-0.05604866255346022,0.009536040657968065,-10.056176196779468,10.056176196779468
mode6_shell_dp008,C5k mode6 shell,0.008,0.0035390000000000005,2,0.4,0.6,8.704000000000001e-05,564.669977803463,-23.547263148518674,0.009536040657968065,0.09046716747575215,-23.46633202170089,23.46633202170089
mode6_shell_dp008,C5k mode6 shell,0.008,0.0035390000000000005,3,0.6,0.8,0.00012288000000000002,552.8993700948348,-35.23022486571884,0.09046716747575215,0.6461252272792781,-34.67456680591531,34.67456680591531
mode6_shell_dp008,C5k mode6 shell,0.008,0.0035390000000000005,4,0.8,0.9,0.000126976,517.4336827536306,-34.28700807366225,0.6461252272792781,0.6008886372618601,-34.33224466367967,34.33224466367967
mode6_shell_dp008,C5k mode6 shell,0.008,0.0035390000000000005,5,0.9,0.95,7.987200000000001e-05,504.4034961803686,-16.757384658605222,0.6008886372618601,1.8544711200581474,-15.503802175808936,15.503802175808936
mode6_shell_dp008,C5k mode6 shell,0.008,0.0035390000000000005,6,0.95,1.0,6.451200000000001e-05,480.34196469180125,-14.805013022766582,1.8544711200581474,25.63776397360943,8.978279830784702,8.978279830784702
mode6_shell_dp008,C5k mode6 shell,0.008,0.0045445,0,0.0,0.2,3.5840000000000003e-06,444.6658627611786,0.6755354682354769,0.0,-0.020050652346587188,0.6554848158888897,0.6554848158888897
mode6_shell_dp008,C5k mode6 shell,0.008,0.0045445,1,0.2,0.4,3.7888e-05,468.1448256482744,2.1548250995130904,-0.020050652346587188,0.020737817686256932,2.1956135695459347,2.1956135695459347
mode6_shell_dp008,C5k mode6 shell,0.008,0.0045445,2,0.4,0.6,8.704000000000001e-05,462.0739202807258,4.676300964508096,0.020737817686256932,0.18395729918040676,4.839520446002246,4.839520446002246
mode6_shell_dp008,C5k mode6 shell,0.008,0.0045445,3,0.6,0.8,0.00012288000000000002,438.13938950886677,5.577975494236264,0.18395729918040676,0.41353055713911646,5.807548752194974,5.807548752194974
mode6_shell_dp008,C5k mode6 shell,0.008,0.0045445,4,0.8,0.9,0.000126976,415.44077811539665,6.909040842554032,0.41353055713911646,-0.15491532410143413,6.340594961313481,6.340594961313481
mode6_shell_dp008,C5k mode6 shell,0.008,0.0045445,5,0.9,0.95,7.987200000000001e-05,418.8000953847285,2.404788443553982,-0.15491532410143413,4.886683030504355,7.446386798159772,7.446386798159772
mode6_shell_dp008,C5k mode6 shell,0.008,0.0045445,6,0.95,1.0,6.451200000000001e-05,355.395992543029,-1.74103974213461,4.886683030504355,18.968899750058327,12.341176977419362,12.341176977419362
mode6_shell_dp008,C5k mode6 shell,0.008,0.005549500000000001,0,0.0,0.2,3.5840000000000003e-06,722.0358142927214,1.328759842768939,0.0,0.046507373056980945,1.37526721582592,1.37526721582592
mode6_shell_dp008,C5k mode6 shell,0.008,0.005549500000000001,1,0.2,0.4,3.7888e-05,667.5764946104351,13.326779189933179,0.046507373056980945,0.048148793285103984,13.328420610161302,13.328420610161302
mode6_shell_dp008,C5k mode6 shell,0.008,0.005549500000000001,2,0.4,0.6,8.704000000000001e-05,653.4811461018388,29.464699858060527,0.048148793285103984,0.24727504426388344,29.663826109039306,29.663826109039306
mode6_shell_dp008,C5k mode6 shell,0.008,0.005549500000000001,3,0.6,0.8,0.00012288000000000002,621.3083963255848,40.60790748580283,0.24727504426388344,0.15884619902067482,40.51947864055962,40.51947864055962
mode6_shell_dp008,C5k mode6 shell,0.008,0.005549500000000001,4,0.8,0.9,0.000126976,612.5893595321631,44.40034079531787,0.15884619902067482,1.6240987433835856,45.86559333968078,45.86559333968078
mode6_shell_dp008,C5k mode6 shell,0.008,0.005549500000000001,5,0.9,0.95,7.987200000000001e-05,577.3710040376722,23.64533399828179,1.6240987433835856,4.048120518811473,26.069355773709677,26.069355773709677
mode6_shell_dp008,C5k mode6 shell,0.008,0.005549500000000001,6,0.95,1.0,6.451200000000001e-05,524.8471451976144,24.541608342627864,4.048120518811473,28.013182732082928,48.50667055589932,48.50667055589932
mode6_shell_dp010,C5k mode6 shell,0.01,0.0005025,0,0.0,0.2,7.000000000000001e-06,985.75014872385,-0.19850539091154298,0.0,0.0063726860253430296,-0.19213270488619996,0.19213270488619996
mode6_shell_dp010,C5k mode6 shell,0.01,0.0005025,1,0.2,0.4,2.6000000000000005e-05,978.2878449496982,-1.1234149876773127,0.0063726860253430296,0.010517336869019907,-1.1192703368336359,1.1192703368336359
mode6_shell_dp010,C5k mode6 shell,0.01,0.0005025,2,0.4,0.6,9.000000000000002e-05,975.2089406109469,-4.440189741322943,0.010517336869019907,-0.05815012866445765,-4.50885720685642,4.50885720685642
mode6_shell_dp010,C5k mode6 shell,0.01,0.0005025,3,0.6,0.8,0.00013400000000000003,982.774805352971,-4.593385239207753,-0.05815012866445765,0.5935825148790189,-3.941652595664276,3.941652595664276
mode6_shell_dp010,C5k mode6 shell,0.01,0.0005025,4,0.8,0.9,0.000132,950.1931772178949,-13.083583297985808,0.5935825148790189,-0.12232619538830997,-13.799492008253136,13.799492008253136
mode6_shell_dp010,C5k mode6 shell,0.01,0.0005025,5,0.9,0.95,7.200000000000002e-05,952.8458037610931,-6.756422147664277,-0.12232619538830997,-0.20654889973977203,-6.840644852015739,6.840644852015739
mode6_shell_dp010,C5k mode6 shell,0.01,0.0005025,6,0.95,1.0,4.800000000000001e-05,955.5257499739312,-4.248286569654332,-0.20654889973977203,40.80017229268067,36.75843462276611,36.75843462276611
mode6_shell_dp010,C5k mode6 shell,0.01,0.0015080000000000002,0,0.0,0.2,7.000000000000001e-06,911.4644336215999,-0.8354891586137169,0.0,0.005217091798965308,-0.8302720668147515,0.8302720668147515
mode6_shell_dp010,C5k mode6 shell,0.01,0.0015080000000000002,1,0.2,0.4,2.6000000000000005e-05,905.3553104564712,-2.6475742853201814,0.005217091798965308,0.01627676110341554,-2.6365146160157313,2.6365146160157313
mode6_shell_dp010,C5k mode6 shell,0.01,0.0015080000000000002,2,0.4,0.6,9.000000000000002e-05,900.5903598795107,-8.915461075177895,0.01627676110341554,-0.07140100708237593,-9.003138843363686,9.003138843363686
mode6_shell_dp010,C5k mode6 shell,0.01,0.0015080000000000002,3,0.6,0.8,0.00013400000000000003,909.8802853609611,-14.830396811585326,-0.07140100708237593,0.9922928782854148,-13.766702926217535,13.766702926217535
mode6_shell_dp010,C5k mode6 shell,0.01,0.0015080000000000002,4,0.8,0.9,0.000132,855.4135233675268,-11.80201531016051,0.9922928782854148,-0.3574636659798849,-13.15177185442581,13.15177185442581
mode6_shell_dp010,C5k mode6 shell,0.01,0.0015080000000000002,5,0.9,0.95,7.200000000000002e-05,863.1650732755179,-6.087297148628439,-0.3574636659798849,-0.5648680741251828,-6.294701556773737,6.294701556773737
mode6_shell_dp010,C5k mode6 shell,0.01,0.0015080000000000002,6,0.95,1.0,4.800000000000001e-05,870.4941660855603,-3.8702823566411557,-0.5648680741251828,37.16939282592144,33.863978543405466,33.863978543405466
mode6_shell_dp010,C5k mode6 shell,0.01,0.0025135,0,0.0,0.2,7.000000000000001e-06,844.55596631285,-0.09573775995731316,0.0,-0.009935183049531681,-0.10567294300684485,0.10567294300684485
mode6_shell_dp010,C5k mode6 shell,0.01,0.0025135,1,0.2,0.4,2.6000000000000005e-05,856.1898917365364,0.10632632596566949,-0.009935183049531681,-0.027063819763432428,0.08919768925176874,0.08919768925176874
mode6_shell_dp010,C5k mode6 shell,0.01,0.0025135,2,0.4,0.6,9.000000000000002e-05,864.1127065261115,2.391021132355317,-0.027063819763432428,0.035408946594944354,2.453493898713694,2.453493898713694
mode6_shell_dp010,C5k mode6 shell,0.01,0.0025135,3,0.6,0.8,0.00013400000000000003,859.5056780164971,1.41192480013777,0.035408946594944354,1.098700530990974,2.4752163845337996,2.4752163845337996
mode6_shell_dp010,C5k mode6 shell,0.01,0.0025135,4,0.8,0.9,0.000132,799.1982207797308,-2.9532462499070995,1.098700530990974,-0.036689047637266964,-4.088635828535341,4.088635828535341
mode6_shell_dp010,C5k mode6 shell,0.01,0.0025135,5,0.9,0.95,7.200000000000002e-05,799.9938176778305,-2.9580496264147143,-0.036689047637266964,0.047887004807707724,-2.8734735739697395,2.8734735739697395
mode6_shell_dp010,C5k mode6 shell,0.01,0.0025135,6,0.95,1.0,4.800000000000001e-05,799.3724897630352,-2.9195789812750275,0.047887004807707724,34.1325550978095,31.165089111726765,31.165089111726765
mode6_shell_dp010,C5k mode6 shell,0.01,0.0035190000000000004,0,0.0,0.2,7.000000000000001e-06,799.0392024245,-0.5377914966996024,0.0,0.019153075458556157,-0.5186384212410462,0.5186384212410462
mode6_shell_dp010,C5k mode6 shell,0.01,0.0035190000000000004,1,0.2,0.4,2.6000000000000005e-05,776.6112863601268,-4.219627671141945,0.019153075458556157,0.02458375914578565,-4.214196987454715,4.214196987454715
mode6_shell_dp010,C5k mode6 shell,0.01,0.0035190000000000004,2,0.4,0.6,9.000000000000002e-05,769.4144984622576,-19.33265774305249,0.02458375914578565,0.004900969697562339,-19.352340532500712,19.352340532500712
mode6_shell_dp010,C5k mode6 shell,0.01,0.0035190000000000004,3,0.6,0.8,0.00013400000000000003,768.7768373824262,-25.580828741619737,0.004900969697562339,0.9967894960877814,-24.588940215229517,24.588940215229517
mode6_shell_dp010,C5k mode6 shell,0.01,0.0035190000000000004,4,0.8,0.9,0.000132,714.0632569173727,-19.39127035636772,0.9967894960877814,-0.022407324279474224,-20.410467176734976,20.410467176734976
mode6_shell_dp010,C5k mode6 shell,0.01,0.0035190000000000004,5,0.9,0.95,7.200000000000002e-05,714.5491566296714,-9.27553808786095,-0.022407324279474224,0.5293657751861557,-8.72376498839532,8.72376498839532
mode6_shell_dp010,C5k mode6 shell,0.01,0.0035190000000000004,6,0.95,1.0,4.800000000000001e-05,707.680701720429,-5.8332353637264385,0.5293657751861557,30.217390331120217,23.854789192207623,23.854789192207623
mode6_shell_dp010,C5k mode6 shell,0.01,0.004524500000000001,0,0.0,0.2,7.000000000000001e-06,711.6735011364001,-0.6787080321926373,0.0,0.011200819807830022,-0.6675072123848073,0.6675072123848073
mode6_shell_dp010,C5k mode6 shell,0.01,0.004524500000000001,1,0.2,0.4,2.6000000000000005e-05,698.5575372252383,0.18522436035283288,0.011200819807830022,0.047491368034227065,0.22151490857922992,0.22151490857922992
mode6_shell_dp010,C5k mode6 shell,0.01,0.004524500000000001,2,0.4,0.6,9.000000000000002e-05,684.6546470815815,4.171025314417052,0.047491368034227065,0.06457462533127994,4.188108571714104,4.188108571714104
mode6_shell_dp010,C5k mode6 shell,0.01,0.004524500000000001,3,0.6,0.8,0.00013400000000000003,676.2528964364111,0.9332313836193309,0.06457462533127994,0.9155085994859391,1.78416535777399,1.78416535777399
mode6_shell_dp010,C5k mode6 shell,0.01,0.004524500000000001,4,0.8,0.9,0.000132,626.0008084870301,-3.7222571214970266,0.9155085994859391,0.015504981138775999,-4.62226073984419,4.62226073984419
mode6_shell_dp010,C5k mode6 shell,0.01,0.004524500000000001,5,0.9,0.95,7.200000000000002e-05,625.6645851262859,-3.450932318506855,0.015504981138775999,0.5486910371672268,-2.917746262478404,2.917746262478404
mode6_shell_dp010,C5k mode6 shell,0.01,0.004524500000000001,6,0.95,1.0,4.800000000000001e-05,618.5453873531333,-2.6753785107976085,0.5486910371672268,26.411384910913448,23.187315362948613,23.187315362948613
mode6_shell_dp010,C5k mode6 shell,0.01,0.0055295,0,0.0,0.2,7.000000000000001e-06,650.52907340925,-0.1730551401258708,0.0,-0.013784496211888342,-0.18683963633775916,0.18683963633775916
mode6_shell_dp010,C5k mode6 shell,0.01,0.0055295,1,0.2,0.4,2.6000000000000005e-05,666.6704771592047,-1.8351020951127885,-0.013784496211888342,0.032185091576791426,-1.789132507324109,1.789132507324109
mode6_shell_dp010,C5k mode6 shell,0.01,0.0055295,2,0.4,0.6,9.000000000000002e-05,657.2484324597726,-9.079601067576863,0.032185091576791426,0.10007003530881974,-9.011716123844835,9.011716123844835
mode6_shell_dp010,C5k mode6 shell,0.01,0.0055295,3,0.6,0.8,0.00013400000000000003,644.2284036263907,-9.473096132958135,0.10007003530881974,0.8218181002151311,-8.751348068051824,8.751348068051824
mode6_shell_dp010,C5k mode6 shell,0.01,0.0055295,4,0.8,0.9,0.000132,599.1189688558238,-3.3392410502825185,0.8218181002151311,0.2990295868261017,-3.862029563671548,3.862029563671548
mode6_shell_dp010,C5k mode6 shell,0.01,0.0055295,5,0.9,0.95,7.200000000000002e-05,592.6345538317275,-1.2817288819074755,0.2990295868261017,0.32688387006006225,-1.253874598673515,1.253874598673515
mode6_shell_dp010,C5k mode6 shell,0.01,0.0055295,6,0.95,1.0,4.800000000000001e-05,588.3932763874564,-0.2048231336849659,0.32688387006006225,25.12391429861314,24.592207294868114,24.592207294868114
