label,dp,field,r_over_R,lap,exact,error,valid
dp=0.010,0.01,quadratic_r2,0.9380831519646818,-1.9083581394964186,6.0,-7.908358139496419,True
dp=0.010,0.01,quadratic_r2,0.9380831519646818,-1.9083581394964186,6.0,-7.908358139496419,True
dp=0.010,0.01,quadratic_r2,0.9380831519646818,-1.9083581394964182,6.0,-7.908358139496418,True
dp=0.010,0.01,quadratic_r2,0.9380831519646844,-1.9083581394964417,6.0,-7.908358139496442,True
dp=0.010,0.01,quadratic_r2,0.9380831519646844,-1.9083581394964417,6.0,-7.908358139496442,True
dp=0.010,0.01,quadratic_r2,0.9380831519646844,-1.9083581394964413,6.0,-7.908358139496441,True
dp=0.010,0.01,quadratic_r2,0.9380831519646855,-1.908358139496445,6.0,-7.908358139496445,True
dp=0.010,0.01,quadratic_r2,0.9380831519646855,-1.908358139496445,6.0,-7.908358139496445,True
dp=0.010,0.01,quadratic_r2,0.9380831519646855,-1.9083581394964446,6.0,-7.908358139496444,True
dp=0.010,0.01,quadratic_r2,0.9380831519646855,-1.9083581394964446,6.0,-7.908358139496444,True
dp=0.010,0.01,quadratic_r2,0.9380831519646855,-1.9083581394964444,6.0,-7.908358139496444,True
dp=0.010,0.01,quadratic_r2,0.9380831519646855,-1.9083581394964455,6.0,-7.908358139496445,True
dp=0.010,0.01,quadratic_r2,0.9380831519646878,-1.908358139496455,6.0,-7.908358139496455,True
dp=0.010,0.01,quadratic_r2,0.9380831519646878,-1.9083581394964553,6.0,-7.908358139496455,True
dp=0.010,0.01,quadratic_r2,0.9380831519646878,-1.9083581394964568,6.0,-7.908358139496457,True
dp=0.010,0.01,quadratic_r2,0.9380831519646878,-1.908358139496455,6.0,-7.908358139496455,True
dp=0.010,0.01,quadratic_r2,0.9380831519646878,-1.9083581394964566,6.0,-7.908358139496457,True
dp=0.010,0.01,quadratic_r2,0.9380831519646878,-1.9083581394964553,6.0,-7.908358139496455,True
dp=0.010,0.01,quadratic_r2,0.938083151964689,-1.908358139496471,6.0,-7.908358139496471,True
dp=0.010,0.01,quadratic_r2,0.938083151964689,-1.9083581394964728,6.0,-7.908358139496473,True
dp=0.010,0.01,quadratic_r2,0.938083151964689,-1.908358139496471,6.0,-7.908358139496471,True
dp=0.010,0.01,quadratic_r2,0.9380831519646915,-1.9083581394964817,6.0,-7.908358139496482,True
dp=0.010,0.01,quadratic_r2,0.9380831519646915,-1.9083581394964808,6.0,-7.908358139496481,True
dp=0.010,0.01,quadratic_r2,0.9380831519646915,-1.9083581394964813,6.0,-7.908358139496482,True
dp=0.010,0.01,quadratic_r2,0.9797958971132675,-3.28898801463839,6.0,-9.28898801463839,True
dp=0.010,0.01,quadratic_r2,0.9797958971132675,-3.288988014638391,6.0,-9.288988014638392,True
dp=0.010,0.01,quadratic_r2,0.9797958971132675,-3.2889880146383916,6.0,-9.288988014638392,True
dp=0.010,0.01,quadratic_r2,0.9797958971132699,-3.288988014638409,6.0,-9.28898801463841,True
dp=0.010,0.01,quadratic_r2,0.9797958971132699,-3.2889880146384107,6.0,-9.288988014638411,True
dp=0.010,0.01,quadratic_r2,0.9797958971132699,-3.2889880146384103,6.0,-9.28898801463841,True
dp=0.010,0.01,quadratic_r2,0.9797958971132699,-3.2889880146384094,6.0,-9.28898801463841,True
dp=0.010,0.01,quadratic_r2,0.9797958971132699,-3.288988014638409,6.0,-9.28898801463841,True
dp=0.010,0.01,quadratic_r2,0.9797958971132699,-3.2889880146384094,6.0,-9.28898801463841,True
dp=0.010,0.01,quadratic_r2,0.9797958971132721,-3.288988014638423,6.0,-9.288988014638424,True
dp=0.010,0.01,quadratic_r2,0.9797958971132721,-3.288988014638423,6.0,-9.288988014638424,True
dp=0.010,0.01,quadratic_r2,0.9797958971132721,-3.288988014638424,6.0,-9.288988014638424,True
dp=0.010,0.01,quadratic_r2,0.9797958971132721,-3.2889880146384196,6.0,-9.28898801463842,True
dp=0.010,0.01,quadratic_r2,0.9797958971132721,-3.2889880146384196,6.0,-9.28898801463842,True
dp=0.010,0.01,quadratic_r2,0.9797958971132721,-3.28898801463842,6.0,-9.28898801463842,True
dp=0.010,0.01,quadratic_r2,0.9797958971132743,-3.2889880146384334,6.0,-9.288988014638434,True
dp=0.010,0.01,quadratic_r2,0.9797958971132743,-3.288988014638434,6.0,-9.288988014638434,True
dp=0.010,0.01,quadratic_r2,0.9797958971132743,-3.288988014638434,6.0,-9.288988014638434,True
dp=0.010,0.01,quadratic_r2,0.9797958971132743,-3.2889880146384365,6.0,-9.288988014638436,True
dp=0.010,0.01,quadratic_r2,0.9797958971132743,-3.2889880146384356,6.0,-9.288988014638436,True
dp=0.010,0.01,quadratic_r2,0.9797958971132743,-3.2889880146384343,6.0,-9.288988014638434,True
dp=0.010,0.01,quadratic_r2,0.9797958971132765,-3.2889880146384525,6.0,-9.288988014638452,True
dp=0.010,0.01,quadratic_r2,0.9797958971132765,-3.2889880146384542,6.0,-9.288988014638454,True
dp=0.010,0.01,quadratic_r2,0.9797958971132765,-3.2889880146384547,6.0,-9.288988014638456,True
dp=0.010,0.01,quadratic_r2,0.999999999999997,-4.463043319022599,6.0,-10.4630433190226,True
dp=0.010,0.01,quadratic_r2,0.999999999999997,-4.4630433190226,6.0,-10.4630433190226,True
dp=0.010,0.01,quadratic_r2,0.999999999999997,-4.463043319022598,6.0,-10.4630433190226,True
dp=0.010,0.01,quadratic_r2,0.999999999999997,-4.4630433190226,6.0,-10.4630433190226,True
dp=0.010,0.01,quadratic_r2,0.999999999999997,-4.4630433190226,6.0,-10.4630433190226,True
dp=0.010,0.01,quadratic_r2,0.999999999999997,-4.463043319022599,6.0,-10.4630433190226,True
dp=0.010,0.01,quadratic_r2,0.9999999999999981,-3.8447299329085682,6.0,-9.844729932908567,True
dp=0.010,0.01,quadratic_r2,0.9999999999999981,-3.8447299329085673,6.0,-9.844729932908567,True
dp=0.010,0.01,quadratic_r2,0.9999999999999981,-3.8447299329085665,6.0,-9.844729932908567,True
dp=0.010,0.01,quadratic_r2,1.0000000000000002,-4.463043319022632,6.0,-10.463043319022631,True
dp=0.010,0.01,quadratic_r2,1.0000000000000002,-4.463043319022632,6.0,-10.463043319022631,True
dp=0.010,0.01,quadratic_r2,1.0000000000000002,-4.463043319022631,6.0,-10.463043319022631,True
dp=0.010,0.01,quadratic_r2,1.0000000000000002,-4.463043319022631,6.0,-10.463043319022631,True
dp=0.010,0.01,quadratic_r2,1.0000000000000002,-4.463043319022631,6.0,-10.463043319022631,True
dp=0.010,0.01,quadratic_r2,1.0000000000000002,-4.463043319022632,6.0,-10.463043319022631,True
dp=0.010,0.01,quadratic_r2,1.0000000000000013,-4.463043319022634,6.0,-10.463043319022635,True
dp=0.010,0.01,quadratic_r2,1.0000000000000013,-4.463043319022635,6.0,-10.463043319022635,True
dp=0.010,0.01,quadratic_r2,1.0000000000000013,-4.463043319022635,6.0,-10.463043319022635,True
dp=0.010,0.01,quadratic_r2,1.0000000000000013,-4.463043319022635,6.0,-10.463043319022635,True
dp=0.010,0.01,quadratic_r2,1.0000000000000013,-4.463043319022635,6.0,-10.463043319022635,True
dp=0.010,0.01,quadratic_r2,1.0000000000000013,-4.463043319022635,6.0,-10.463043319022635,True
dp=0.010,0.01,quadratic_r2,1.0000000000000036,-3.84472993290861,6.0,-9.84472993290861,True
dp=0.010,0.01,quadratic_r2,1.0000000000000036,-3.844729932908611,6.0,-9.84472993290861,True
dp=0.010,0.01,quadratic_r2,1.0000000000000036,-3.844729932908609,6.0,-9.84472993290861,True
dp=0.010,0.01,quadratic_r2,1.0000000000000047,-4.463043319022664,6.0,-10.463043319022663,True
dp=0.010,0.01,quadratic_r2,1.0000000000000047,-4.463043319022662,6.0,-10.463043319022663,True
dp=0.010,0.01,quadratic_r2,1.0000000000000047,-4.463043319022664,6.0,-10.463043319022663,True
dp=0.010,0.01,quadratic_r2,1.0000000000000047,-4.463043319022663,6.0,-10.463043319022663,True
dp=0.010,0.01,quadratic_r2,1.0000000000000047,-4.463043319022662,6.0,-10.463043319022663,True
dp=0.010,0.01,quadratic_r2,1.0000000000000047,-4.463043319022662,6.0,-10.463043319022663,True
dp=0.010,0.01,quadratic_r2,1.0198039027185535,-4.883494374749523,6.0,-10.883494374749523,True
dp=0.010,0.01,quadratic_r2,1.0198039027185535,-4.883494374749523,6.0,-10.883494374749523,True
dp=0.010,0.01,quadratic_r2,1.0198039027185535,-4.883494374749522,6.0,-10.883494374749521,True
dp=0.010,0.01,quadratic_r2,1.0198039027185535,-4.883494374749523,6.0,-10.883494374749523,True
dp=0.010,0.01,quadratic_r2,1.0198039027185535,-4.883494374749523,6.0,-10.883494374749523,True
dp=0.010,0.01,quadratic_r2,1.0198039027185535,-4.883494374749523,6.0,-10.883494374749523,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.365020787831875,6.0,-10.365020787831874,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.883494374749529,6.0,-10.883494374749528,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.365020787831872,6.0,-10.365020787831872,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.883494374749529,6.0,-10.883494374749528,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.883494374749529,6.0,-10.883494374749528,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.365020787831875,6.0,-10.365020787831874,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.365020787831875,6.0,-10.365020787831874,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.365020787831872,6.0,-10.365020787831872,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.365020787831874,6.0,-10.365020787831874,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.88349437474953,6.0,-10.88349437474953,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.883494374749529,6.0,-10.883494374749528,True
dp=0.010,0.01,quadratic_r2,1.0198039027185546,-4.883494374749529,6.0,-10.883494374749528,True
dp=0.010,0.01,quadratic_r2,1.0198039027185557,-4.365020787831881,6.0,-10.365020787831881,True
dp=0.010,0.01,quadratic_r2,1.0198039027185557,-4.365020787831883,6.0,-10.365020787831883,True
dp=0.010,0.01,quadratic_r2,1.0198039027185557,-4.365020787831881,6.0,-10.365020787831881,True
dp=0.010,0.01,quadratic_r2,1.0198039027185557,-4.365020787831883,6.0,-10.365020787831883,True
dp=0.010,0.01,quadratic_r2,1.0198039027185557,-4.365020787831883,6.0,-10.365020787831883,True
dp=0.010,0.01,quadratic_r2,1.0198039027185557,-4.365020787831883,6.0,-10.365020787831883,True
dp=0.010,0.01,quadratic_r2,1.0198039027185568,-4.883494374749554,6.0,-10.883494374749553,True
dp=0.010,0.01,quadratic_r2,1.0198039027185568,-4.883494374749554,6.0,-10.883494374749553,True
dp=0.010,0.01,quadratic_r2,1.0198039027185568,-4.883494374749553,6.0,-10.883494374749553,True
dp=0.010,0.01,quadratic_r2,1.0198039027185568,-4.883494374749555,6.0,-10.883494374749555,True
dp=0.010,0.01,quadratic_r2,1.0198039027185568,-4.883494374749554,6.0,-10.883494374749553,True
dp=0.010,0.01,quadratic_r2,1.0198039027185568,-4.883494374749553,6.0,-10.883494374749553,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749561,6.0,-10.88349437474956,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749558,6.0,-10.883494374749558,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.88349437474956,6.0,-10.88349437474956,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749562,6.0,-10.883494374749562,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749559,6.0,-10.88349437474956,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749559,6.0,-10.88349437474956,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749558,6.0,-10.883494374749558,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749561,6.0,-10.88349437474956,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749562,6.0,-10.883494374749562,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749559,6.0,-10.88349437474956,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749558,6.0,-10.883494374749558,True
dp=0.010,0.01,quadratic_r2,1.019803902718558,-4.883494374749561,6.0,-10.88349437474956,True
dp=0.010,0.01,quadratic_r2,1.019803902718559,-4.883494374749571,6.0,-10.88349437474957,True
dp=0.010,0.01,quadratic_r2,1.019803902718559,-4.883494374749573,6.0,-10.883494374749574,True
dp=0.010,0.01,quadratic_r2,1.019803902718559,-4.883494374749572,6.0,-10.88349437474957,True
dp=0.010,0.01,quadratic_r2,1.019803902718559,-4.8834943747495725,6.0,-10.883494374749572,True
dp=0.010,0.01,quadratic_r2,1.019803902718559,-4.883494374749573,6.0,-10.883494374749574,True
dp=0.010,0.01,quadratic_r2,1.019803902718559,-4.883494374749571,6.0,-10.88349437474957,True
dp=0.010,0.01,quadratic_r2,1.01980390271856,-4.3650207878319165,6.0,-10.365020787831916,True
dp=0.010,0.01,quadratic_r2,1.01980390271856,-4.365020787831915,6.0,-10.365020787831915,True
dp=0.010,0.01,quadratic_r2,1.01980390271856,-4.3650207878319165,6.0,-10.365020787831916,True
dp=0.010,0.01,quadratic_r2,1.01980390271856,-4.3650207878319165,6.0,-10.365020787831916,True
dp=0.010,0.01,quadratic_r2,1.01980390271856,-4.365020787831915,6.0,-10.365020787831915,True
dp=0.010,0.01,quadratic_r2,1.01980390271856,-4.3650207878319165,6.0,-10.365020787831916,True
dp=0.010,0.01,quadratic_r2,1.019803902718561,-4.365020787831924,6.0,-10.365020787831924,True
dp=0.010,0.01,quadratic_r2,1.019803902718561,-4.365020787831925,6.0,-10.365020787831925,True
dp=0.010,0.01,quadratic_r2,1.019803902718561,-4.365020787831925,6.0,-10.365020787831925,True
dp=0.010,0.01,quadratic_r2,1.019803902718561,-4.365020787831925,6.0,-10.365020787831925,True
dp=0.010,0.01,quadratic_r2,1.019803902718561,-4.365020787831925,6.0,-10.365020787831925,True
dp=0.010,0.01,quadratic_r2,1.019803902718561,-4.365020787831924,6.0,-10.365020787831924,True
dp=0.010,0.01,quadratic_r2,1.019803902718561,-4.8834943747495885,6.0,-10.883494374749588,True
dp=0.010,0.01,quadratic_r2,1.019803902718561,-4.883494374749588,6.0,-10.883494374749588,True
dp=0.010,0.01,quadratic_r2,1.0198039027185613,-4.8834943747495965,6.0,-10.883494374749596,True
dp=0.010,0.01,quadratic_r2,1.0198039027185613,-4.883494374749596,6.0,-10.883494374749596,True
dp=0.010,0.01,quadratic_r2,1.0198039027185613,-4.883494374749596,6.0,-10.883494374749596,True
dp=0.010,0.01,quadratic_r2,1.0198039027185613,-4.8834943747495965,6.0,-10.883494374749596,True
dp=0.010,0.01,quadratic_r2,1.0198039027185621,-4.883494374749593,6.0,-10.883494374749592,True
dp=0.010,0.01,quadratic_r2,1.0198039027185621,-4.883494374749593,6.0,-10.883494374749592,True
dp=0.010,0.01,quadratic_r2,1.0198039027185621,-4.883494374749592,6.0,-10.883494374749592,True
dp=0.010,0.01,quadratic_r2,1.0198039027185621,-4.883494374749594,6.0,-10.883494374749594,True
dp=0.010,0.01,quadratic_r2,1.0198039027185621,-4.883494374749594,6.0,-10.883494374749594,True
dp=0.010,0.01,quadratic_r2,1.0198039027185621,-4.883494374749594,6.0,-10.883494374749594,True
dp=0.010,0.01,quadratic_r2,1.0392304845413225,-5.261797509480884,6.0,-11.261797509480884,True
dp=0.010,0.01,quadratic_r2,1.0392304845413234,-4.892325511192179,6.0,-10.89232551119218,True
dp=0.010,0.01,quadratic_r2,1.0392304845413234,-4.892325511192179,6.0,-10.89232551119218,True
dp=0.010,0.01,quadratic_r2,1.0392304845413236,-4.892325511192182,6.0,-10.892325511192183,True
dp=0.010,0.01,quadratic_r2,1.0392304845413245,-4.892325511192188,6.0,-10.892325511192187,True
dp=0.010,0.01,quadratic_r2,1.0392304845413245,-4.892325511192188,6.0,-10.892325511192187,True
dp=0.010,0.01,quadratic_r2,1.0392304845413245,-4.892325511192188,6.0,-10.892325511192187,True
dp=0.010,0.01,quadratic_r2,1.0392304845413245,-4.892325511192186,6.0,-10.892325511192187,True
dp=0.010,0.01,quadratic_r2,1.0392304845413247,-4.892325511192197,6.0,-10.892325511192197,True
dp=0.010,0.01,quadratic_r2,1.0392304845413247,-4.892325511192197,6.0,-10.892325511192197,True
dp=0.010,0.01,quadratic_r2,1.0392304845413256,-4.8923255111921975,6.0,-10.892325511192197,True
dp=0.010,0.01,quadratic_r2,1.0392304845413256,-5.261797509480906,6.0,-11.261797509480907,True
dp=0.010,0.01,quadratic_r2,1.0392304845413256,-4.8923255111921975,6.0,-10.892325511192197,True
dp=0.010,0.01,quadratic_r2,1.0392304845413256,-4.892325511192197,6.0,-10.892325511192197,True
dp=0.010,0.01,quadratic_r2,1.0392304845413256,-5.261797509480906,6.0,-11.261797509480907,True
dp=0.010,0.01,quadratic_r2,1.0392304845413256,-5.261797509480906,6.0,-11.261797509480907,True
dp=0.010,0.01,quadratic_r2,1.0392304845413287,-4.892325511192225,6.0,-10.892325511192226,True
dp=0.010,0.01,quadratic_r2,1.0392304845413287,-5.261797509480936,6.0,-11.261797509480935,True
dp=0.010,0.01,quadratic_r2,1.0392304845413287,-5.261797509480938,6.0,-11.261797509480939,True
dp=0.010,0.01,quadratic_r2,1.0392304845413287,-4.892325511192226,6.0,-10.892325511192226,True
dp=0.010,0.01,quadratic_r2,1.0392304845413287,-5.261797509480936,6.0,-11.261797509480935,True
dp=0.010,0.01,quadratic_r2,1.0392304845413287,-4.892325511192224,6.0,-10.892325511192224,True
dp=0.010,0.01,quadratic_r2,1.0392304845413298,-4.892325511192225,6.0,-10.892325511192226,True
dp=0.010,0.01,quadratic_r2,1.0392304845413298,-4.892325511192223,6.0,-10.892325511192222,True
dp=0.010,0.01,quadratic_r2,1.0392304845413298,-4.892325511192224,6.0,-10.892325511192224,True
dp=0.010,0.01,quadratic_r2,1.0392304845413298,-4.892325511192225,6.0,-10.892325511192226,True
dp=0.010,0.01,quadratic_r2,1.0392304845413298,-4.892325511192234,6.0,-10.892325511192233,True
dp=0.010,0.01,quadratic_r2,1.0392304845413298,-4.892325511192234,6.0,-10.892325511192233,True
dp=0.010,0.01,quadratic_r2,1.039230484541331,-4.89232551119224,6.0,-10.89232551119224,True
dp=0.010,0.01,quadratic_r2,1.039230484541331,-4.892325511192238,6.0,-10.892325511192238,True
dp=0.010,0.01,quadratic_r2,1.039230484541331,-4.892325511192239,6.0,-10.89232551119224,True
dp=0.010,0.01,quadratic_r2,1.039230484541332,-5.261797509480959,6.0,-11.26179750948096,True
dp=0.010,0.01,quadratic_r2,1.077032961426897,-6.080811513930176,6.0,-12.080811513930175,True
dp=0.010,0.01,quadratic_r2,1.077032961426897,-6.080811513930176,6.0,-12.080811513930175,True
dp=0.010,0.01,quadratic_r2,1.077032961426897,-6.080811513930176,6.0,-12.080811513930175,True
dp=0.010,0.01,quadratic_r2,1.077032961426897,-6.080811513930176,6.0,-12.080811513930175,True
dp=0.010,0.01,quadratic_r2,1.077032961426897,-6.080811513930176,6.0,-12.080811513930175,True
dp=0.010,0.01,quadratic_r2,1.077032961426897,-6.0808115139301755,6.0,-12.080811513930175,True
dp=0.010,0.01,quadratic_r2,1.077032961426898,-5.893776603596794,6.0,-11.893776603596795,True
dp=0.010,0.01,quadratic_r2,1.077032961426898,-5.893776603596794,6.0,-11.893776603596795,True
dp=0.010,0.01,quadratic_r2,1.077032961426898,-5.893776603596794,6.0,-11.893776603596795,True
dp=0.010,0.01,quadratic_r2,1.077032961426898,-5.893776603596791,6.0,-11.893776603596791,True
dp=0.010,0.01,quadratic_r2,1.077032961426898,-5.893776603596791,6.0,-11.893776603596791,True
dp=0.010,0.01,quadratic_r2,1.077032961426898,-5.893776603596794,6.0,-11.893776603596795,True
dp=0.010,0.01,quadratic_r2,1.0770329614268992,-6.080811513930189,6.0,-12.08081151393019,True
dp=0.010,0.01,quadratic_r2,1.0770329614268992,-6.080811513930188,6.0,-12.080811513930188,True
dp=0.010,0.01,quadratic_r2,1.0770329614268992,-6.080811513930189,6.0,-12.08081151393019,True
dp=0.010,0.01,quadratic_r2,1.0770329614268992,-6.080811513930189,6.0,-12.08081151393019,True
dp=0.010,0.01,quadratic_r2,1.0770329614268992,-6.080811513930189,6.0,-12.08081151393019,True
dp=0.010,0.01,quadratic_r2,1.0770329614268992,-6.080811513930187,6.0,-12.080811513930186,True
dp=0.010,0.01,quadratic_r2,1.0770329614269,-5.893776603596811,6.0,-11.89377660359681,True
dp=0.010,0.01,quadratic_r2,1.0770329614269,-5.89377660359681,6.0,-11.893776603596809,True
dp=0.010,0.01,quadratic_r2,1.0770329614269,-5.893776603596811,6.0,-11.89377660359681,True
dp=0.010,0.01,quadratic_r2,1.0770329614269,-5.893776603596811,6.0,-11.89377660359681,True
dp=0.010,0.01,quadratic_r2,1.0770329614269,-5.893776603596811,6.0,-11.89377660359681,True
dp=0.010,0.01,quadratic_r2,1.0770329614269,-6.080811513930196,6.0,-12.080811513930197,True
dp=0.010,0.01,quadratic_r2,1.0770329614269,-6.080811513930196,6.0,-12.080811513930197,True
dp=0.010,0.01,quadratic_r2,1.0770329614269,-5.893776603596811,6.0,-11.89377660359681,True
dp=0.010,0.01,quadratic_r2,1.0770329614269003,-6.080811513930203,6.0,-12.080811513930204,True
dp=0.010,0.01,quadratic_r2,1.0770329614269003,-6.080811513930205,6.0,-12.080811513930204,True
dp=0.010,0.01,quadratic_r2,1.0770329614269003,-6.080811513930204,6.0,-12.080811513930204,True
dp=0.010,0.01,quadratic_r2,1.0770329614269003,-6.080811513930205,6.0,-12.080811513930204,True
dp=0.010,0.01,quadratic_r2,1.0770329614269012,-6.080811513930208,6.0,-12.080811513930207,True
dp=0.010,0.01,quadratic_r2,1.0770329614269012,-6.0808115139302075,6.0,-12.080811513930207,True
dp=0.010,0.01,quadratic_r2,1.0770329614269012,-6.080811513930208,6.0,-12.080811513930207,True
dp=0.010,0.01,quadratic_r2,1.0770329614269012,-6.0808115139302075,6.0,-12.080811513930207,True
dp=0.010,0.01,quadratic_r2,1.0770329614269012,-6.0808115139302075,6.0,-12.080811513930207,True
dp=0.010,0.01,quadratic_r2,1.0770329614269012,-6.0808115139302075,6.0,-12.080811513930207,True
dp=0.010,0.01,quadratic_r2,1.077032961426902,-6.080811513930215,6.0,-12.080811513930215,True
dp=0.010,0.01,quadratic_r2,1.077032961426902,-6.080811513930214,6.0,-12.080811513930215,True
dp=0.010,0.01,quadratic_r2,1.077032961426902,-6.080811513930214,6.0,-12.080811513930215,True
dp=0.010,0.01,quadratic_r2,1.077032961426902,-6.080811513930215,6.0,-12.080811513930215,True
dp=0.010,0.01,quadratic_r2,1.0770329614269023,-6.080811513930222,6.0,-12.080811513930222,True
dp=0.010,0.01,quadratic_r2,1.0770329614269023,-6.080811513930223,6.0,-12.080811513930222,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-5.893776603596828,6.0,-11.893776603596828,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-5.893776603596827,6.0,-11.893776603596827,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-6.080811513930218,6.0,-12.080811513930218,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-5.893776603596828,6.0,-11.893776603596828,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-5.893776603596828,6.0,-11.893776603596828,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-5.893776603596828,6.0,-11.893776603596828,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-5.8937766035968275,6.0,-11.893776603596827,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-6.080811513930217,6.0,-12.080811513930218,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-6.080811513930224,6.0,-12.080811513930225,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-6.080811513930225,6.0,-12.080811513930225,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-6.080811513930225,6.0,-12.080811513930225,True
dp=0.010,0.01,quadratic_r2,1.0770329614269032,-6.080811513930225,6.0,-12.080811513930225,True
dp=0.010,0.01,quadratic_r2,1.0770329614269043,-6.080811513930232,6.0,-12.080811513930232,True
dp=0.010,0.01,quadratic_r2,1.0770329614269043,-6.080811513930234,6.0,-12.080811513930234,True
dp=0.010,0.01,quadratic_r2,1.0770329614269043,-6.0808115139302314,6.0,-12.080811513930232,True
dp=0.010,0.01,quadratic_r2,1.0770329614269043,-6.0808115139302314,6.0,-12.080811513930232,True
dp=0.010,0.01,quadratic_r2,1.0770329614269043,-6.080811513930232,6.0,-12.080811513930232,True
dp=0.010,0.01,quadratic_r2,1.0770329614269043,-6.080811513930234,6.0,-12.080811513930234,True
dp=0.010,0.01,quadratic_r2,1.0770329614269052,-5.893776603596852,6.0,-11.893776603596852,True
dp=0.010,0.01,quadratic_r2,1.0770329614269052,-5.893776603596851,6.0,-11.893776603596852,True
dp=0.010,0.01,quadratic_r2,1.0770329614269052,-5.8937766035968515,6.0,-11.893776603596852,True
dp=0.010,0.01,quadratic_r2,1.0770329614269052,-5.8937766035968515,6.0,-11.893776603596852,True
dp=0.010,0.01,quadratic_r2,1.0770329614269052,-5.8937766035968515,6.0,-11.893776603596852,True
dp=0.010,0.01,quadratic_r2,1.0770329614269052,-5.893776603596851,6.0,-11.893776603596852,True
dp=0.010,0.01,quadratic_r2,1.0770329614269063,-6.08081151393025,6.0,-12.08081151393025,True
dp=0.010,0.01,quadratic_r2,1.0770329614269063,-6.080811513930251,6.0,-12.08081151393025,True
dp=0.010,0.01,quadratic_r2,1.0770329614269063,-6.080811513930252,6.0,-12.080811513930252,True
dp=0.010,0.01,quadratic_r2,1.0770329614269063,-6.080811513930251,6.0,-12.08081151393025,True
dp=0.010,0.01,quadratic_r2,1.0770329614269063,-6.08081151393025,6.0,-12.08081151393025,True
dp=0.010,0.01,quadratic_r2,1.0770329614269063,-6.08081151393025,6.0,-12.08081151393025,True
dp=0.010,0.01,quadratic_r2,1.095445115010329,-6.244210051406688,6.0,-12.244210051406688,True
dp=0.010,0.01,quadratic_r2,1.095445115010329,-6.244210051406687,6.0,-12.244210051406686,True
dp=0.010,0.01,quadratic_r2,1.095445115010329,-6.244210051406688,6.0,-12.244210051406688,True
dp=0.010,0.01,quadratic_r2,1.095445115010329,-6.244210051406688,6.0,-12.244210051406688,True
dp=0.010,0.01,quadratic_r2,1.095445115010329,-6.244210051406695,6.0,-12.244210051406695,True
dp=0.010,0.01,quadratic_r2,1.095445115010329,-6.244210051406694,6.0,-12.244210051406693,True
dp=0.010,0.01,quadratic_r2,1.09544511501033,-6.244210051406693,6.0,-12.244210051406693,True
dp=0.010,0.01,quadratic_r2,1.09544511501033,-6.244210051406693,6.0,-12.244210051406693,True
dp=0.010,0.01,quadratic_r2,1.09544511501033,-6.244210051406693,6.0,-12.244210051406693,True
dp=0.010,0.01,quadratic_r2,1.09544511501033,-6.244210051406692,6.0,-12.244210051406693,True
dp=0.010,0.01,quadratic_r2,1.0954451150103302,-6.2442100514067,6.0,-12.2442100514067,True
dp=0.010,0.01,quadratic_r2,1.0954451150103302,-6.2442100514067,6.0,-12.2442100514067,True
dp=0.010,0.01,quadratic_r2,1.095445115010331,-6.244210051406708,6.0,-12.244210051406707,True
dp=0.010,0.01,quadratic_r2,1.095445115010331,-6.244210051406709,6.0,-12.244210051406709,True
dp=0.010,0.01,quadratic_r2,1.095445115010331,-6.244210051406707,6.0,-12.244210051406707,True
