dp_label,dp,field,operator,r_over_R_min,r_over_R_max,count,bias,rmse,p95_abs_error
dp=0.0065,0.0065,quadratic_r2,mode8_positivity,0.8,0.9,408,5.655606701914032e-15,9.283691122641749e-15,1.745270594710744e-14
dp=0.0065,0.0065,quadratic_r2,mode8_positivity,0.9,0.95,290,-3.767101573210876e-16,9.690988126686074e-15,2.0028423364237834e-14
dp=0.0065,0.0065,quadratic_r2,mode8_positivity,0.95,1.0,288,-4.841805968504155e-15,1.1426850590441338e-14,2.3092638912203256e-14
dp=0.0065,0.0065,quadratic_r2,mode8_positivity,1.0,1.12,666,-7.17210741914005e-15,1.874846789469688e-14,3.6415315207705135e-14
dp=0.0065,0.0065,quadratic_r2,mode8_blend025,0.0,0.2,19,-0.012905770121077357,0.012905770121077357,0.012905770121078054
dp=0.0065,0.0065,quadratic_r2,mode8_blend025,0.2,0.4,104,-0.012905770121078092,0.012905770121078094,0.012905770121081517
dp=0.0065,0.0065,quadratic_r2,mode8_blend025,0.4,0.6,314,-0.01290577012107668,0.01290577012107668,0.012905770121083293
dp=0.0065,0.0065,quadratic_r2,mode8_blend025,0.6,0.8,512,-0.07758334896152871,0.11418085575372594,0.23587852387897534
dp=0.0065,0.0065,quadratic_r2,mode8_blend025,0.8,0.9,408,-1.4143096050177342,1.5953775115627462,2.664420763069856
dp=0.0065,0.0065,quadratic_r2,mode8_blend025,0.9,0.95,290,-4.457628784369773,4.537932215573041,5.898690027196116
dp=0.0065,0.0065,quadratic_r2,mode8_blend025,0.95,1.0,288,-7.3069435546178045,7.394465070179452,8.72358059016493
dp=0.0065,0.0065,quadratic_r2,mode8_blend025,1.0,1.12,666,-11.54224578982096,11.590647611782357,12.84182844447567
dp=0.0065,0.0065,quadratic_r2,mode8_blend050,0.0,0.2,19,-0.012905770121077357,0.012905770121077357,0.012905770121078054
dp=0.0065,0.0065,quadratic_r2,mode8_blend050,0.2,0.4,104,-0.012905770121078092,0.012905770121078094,0.012905770121081517
dp=0.0065,0.0065,quadratic_r2,mode8_blend050,0.4,0.6,314,-0.01290577012107668,0.01290577012107668,0.012905770121083293
dp=0.0065,0.0065,quadratic_r2,mode8_blend050,0.6,0.8,512,-0.053645792252067906,0.07642368290156445,0.15725234925265003
dp=0.0065,0.0065,quadratic_r2,mode8_blend050,0.8,0.9,408,-0.942873070011821,1.0635850077084958,1.7762805087132332
dp=0.0065,0.0065,quadratic_r2,mode8_blend050,0.9,0.95,290,-2.971752522913182,3.025288143715361,3.9324600181307474
dp=0.0065,0.0065,quadratic_r2,mode8_blend050,0.95,1.0,288,-4.871295703078538,4.929643380119637,5.815720393443291
dp=0.0065,0.0065,quadratic_r2,mode8_blend050,1.0,1.12,666,-7.69483052654731,7.727098407854907,8.56121896298377
dp=0.0065,0.0065,quadratic_r2,mode8_drained_zero_boundary,0.0,0.2,19,-0.012905770121077357,0.012905770121077357,0.012905770121078054
dp=0.0065,0.0065,quadratic_r2,mode8_drained_zero_boundary,0.2,0.4,104,-0.012905770121078092,0.012905770121078094,0.012905770121081517
dp=0.0065,0.0065,quadratic_r2,mode8_drained_zero_boundary,0.4,0.6,314,-0.01290577012107668,0.01290577012107668,0.012905770121083293
dp=0.0065,0.0065,quadratic_r2,mode8_drained_zero_boundary,0.6,0.8,512,-10.746613249005327,14.421289214166027,23.400170340293453
dp=0.0065,0.0065,quadratic_r2,mode8_drained_zero_boundary,0.8,0.9,408,-27.70839409396537,27.733263789537084,29.466522690257793
dp=0.0065,0.0065,quadratic_r2,mode8_drained_zero_boundary,0.9,0.95,290,-5.328162652070928,11.269934415755383,19.222862897002802
dp=0.0065,0.0065,quadratic_r2,mode8_drained_zero_boundary,0.95,1.0,288,35.28474049062785,38.97719981781061,59.486305869585195
dp=0.0065,0.0065,quadratic_r2,mode8_drained_zero_boundary,1.0,1.12,666,112.40098657110141,114.3066873861128,136.09853835892267
dp=0.0065,0.0065,linear_gap,material_only,0.0,0.2,18,22.578168306060856,27.365877852561983,44.846193474131724
dp=0.0065,0.0065,linear_gap,material_only,0.2,0.4,104,0.9156352665045258,1.3895545912562346,4.182932687448584
dp=0.0065,0.0065,linear_gap,material_only,0.4,0.6,314,0.16822874644420213,0.16972851065713812,0.21728680913290077
dp=0.0065,0.0065,linear_gap,material_only,0.6,0.8,512,1.054006412951196,1.580922590064632,3.284443774736345
dp=0.0065,0.0065,linear_gap,material_only,0.8,0.9,408,18.772576908463797,21.071722578584996,34.87276233927881
dp=0.0065,0.0065,linear_gap,material_only,0.9,0.95,290,56.53588983669728,57.497040838647905,74.18379821545939
dp=0.0065,0.0065,linear_gap,material_only,0.95,1.0,288,89.8650816705412,90.81639963660535,105.9829775502129
dp=0.0065,0.0065,linear_gap,material_only,1.0,1.12,666,134.09899162066242,134.4515941183033,144.87519925906798
dp=0.0065,0.0065,linear_gap,mode8_exact_boundary,0.0,0.2,18,22.578168306060856,27.365877852561983,44.846193474131724
dp=0.0065,0.0065,linear_gap,mode8_exact_boundary,0.2,0.4,104,0.9156352665045258,1.3895545912562346,4.182932687448584
dp=0.0065,0.0065,linear_gap,mode8_exact_boundary,0.4,0.6,314,0.16822874644420213,0.16972851065713812,0.21728680913290077
dp=0.0065,0.0065,linear_gap,mode8_exact_boundary,0.6,0.8,512,1.0175383264104827,1.3167244580559547,2.203257133883325
dp=0.0065,0.0065,linear_gap,mode8_exact_boundary,0.8,0.9,408,2.048170678693152,2.0686879209864943,2.337778855820262
dp=0.0065,0.0065,linear_gap,mode8_exact_boundary,0.9,0.95,290,0.6035639970103881,0.6745841859425299,0.9221512612552416
dp=0.0065,0.0065,linear_gap,mode8_exact_boundary,0.95,1.0,288,-0.5508084863007059,0.7090437081989026,1.4253759923876455
dp=0.0065,0.0065,linear_gap,mode8_exact_boundary,1.0,1.12,666,-3.1867822632002385,3.456085738928897,5.6290742258291395
dp=0.0065,0.0065,linear_gap,mode8_positivity,0.0,0.2,18,22.578168306060856,27.365877852561983,44.846193474131724
dp=0.0065,0.0065,linear_gap,mode8_positivity,0.2,0.4,104,0.9156352665045258,1.3895545912562346,4.182932687448584
dp=0.0065,0.0065,linear_gap,mode8_positivity,0.4,0.6,314,0.16822874644420213,0.16972851065713812,0.21728680913290077
dp=0.0065,0.0065,linear_gap,mode8_positivity,0.6,0.8,512,1.0175383264104827,1.3167244580559547,2.203257133883325
dp=0.0065,0.0065,linear_gap,mode8_positivity,0.8,0.9,408,2.048170678693152,2.0686879209864943,2.337778855820262
dp=0.0065,0.0065,linear_gap,mode8_positivity,0.9,0.95,290,0.6035639970103881,0.6745841859425299,0.9221512612552416
dp=0.0065,0.0065,linear_gap,mode8_positivity,0.95,1.0,288,2.364187102536376,6.555810313777753,18.850861021825864
dp=0.0065,0.0065,linear_gap,mode8_positivity,1.0,1.12,666,37.78815515858742,37.80230404046386,39.39781811319501
dp=0.0065,0.0065,linear_gap,mode8_blend025,0.0,0.2,18,22.578168306060856,27.365877852561983,44.846193474131724
dp=0.0065,0.0065,linear_gap,mode8_blend025,0.2,0.4,104,0.9156352665045258,1.3895545912562346,4.182932687448584
dp=0.0065,0.0065,linear_gap,mode8_blend025,0.4,0.6,314,0.16822874644420213,0.16972851065713812,0.21728680913290077
dp=0.0065,0.0065,linear_gap,mode8_blend025,0.6,0.8,512,1.0448893913160175,1.4993148007680406,2.9796508364159875
dp=0.0065,0.0065,linear_gap,mode8_blend025,0.8,0.9,408,14.591475351021137,16.230672273967233,26.539482350210584
dp=0.0065,0.0065,linear_gap,mode8_blend025,0.9,0.95,290,42.552808376775566,43.26231838959636,55.7133258251459
dp=0.0065,0.0065,linear_gap,mode8_blend025,0.95,1.0,288,67.26110913133073,67.962774673552,79.30282887582018
dp=0.0065,0.0065,linear_gap,mode8_blend025,1.0,1.12,666,99.77754814969677,100.02353882154874,107.4893479670235
dp=0.0065,0.0065,linear_gap,mode8_blend050,0.0,0.2,18,22.578168306060856,27.365877852561983,44.846193474131724
dp=0.0065,0.0065,linear_gap,mode8_blend050,0.2,0.4,104,0.9156352665045258,1.3895545912562346,4.182932687448584
dp=0.0065,0.0065,linear_gap,mode8_blend050,0.4,0.6,314,0.16822874644420213,0.16972851065713812,0.21728680913290077
dp=0.0065,0.0065,linear_gap,mode8_blend050,0.6,0.8,512,1.0357723696808392,1.427081728886473,2.675012368444371
dp=0.0065,0.0065,linear_gap,mode8_blend050,0.8,0.9,408,10.410373793578474,11.399596280477937,18.205895189330178
dp=0.0065,0.0065,linear_gap,mode8_blend050,0.9,0.95,290,28.56972691685384,29.02800799160168,37.24368589008748
dp=0.0065,0.0065,linear_gap,mode8_blend050,0.95,1.0,288,44.657136592120246,45.10941761380009,52.62163547742622
dp=0.0065,0.0065,linear_gap,mode8_blend050,1.0,1.12,666,65.4561046787311,65.59715135184712,70.10349667497903
dp=0.0065,0.0065,linear_gap,mode8_drained_zero_boundary,0.0,0.2,18,22.578168306060856,27.365877852561983,44.846193474131724
dp=0.0065,0.0065,linear_gap,mode8_drained_zero_boundary,0.2,0.4,104,0.9156352665045258,1.3895545912562346,4.182932687448584
dp=0.0065,0.0065,linear_gap,mode8_drained_zero_boundary,0.4,0.6,314,0.16822874644420213,0.16972851065713812,0.21728680913290077
dp=0.0065,0.0065,linear_gap,mode8_drained_zero_boundary,0.6,0.8,512,1.017538326410484,1.316724458055956,2.203257133883356
dp=0.0065,0.0065,linear_gap,mode8_drained_zero_boundary,0.8,0.9,408,2.048170678693149,2.0686879209864917,2.33777885582025
dp=0.0065,0.0065,linear_gap,mode8_drained_zero_boundary,0.9,0.95,290,0.6035639970103894,0.6745841859425302,0.9221512612552154
dp=0.0065,0.0065,linear_gap,mode8_drained_zero_boundary,0.95,1.0,288,-0.5508084863007048,0.7090437081988973,1.4253759923875926
dp=0.0065,0.0065,linear_gap,mode8_drained_zero_boundary,1.0,1.12,666,-3.186782263200228,3.4560857389288864,5.629074225829015
dp=0.0065,0.0065,smooth_quartic,material_only,0.0,0.2,19,184.6267583711396,184.626838321924,184.82571304407537
dp=0.0065,0.0065,smooth_quartic,material_only,0.2,0.4,104,183.19007445624058,183.1909844101591,184.21182427672738
dp=0.0065,0.0065,smooth_quartic,material_only,0.4,0.6,314,180.37369838615405,180.37666916182636,182.1744763861775
dp=0.0065,0.0065,smooth_quartic,material_only,0.6,0.8,512,180.6713043149711,180.73018152872845,190.28146486338755
dp=0.0065,0.0065,smooth_quartic,material_only,0.8,0.9,408,128.51486267442726,142.1445527225934,192.2804089641013
dp=0.0065,0.0065,smooth_quartic,material_only,0.9,0.95,290,-406.00419030915737,444.69987861837785,702.0323146116843
dp=0.0065,0.0065,smooth_quartic,material_only,0.95,1.0,288,-1306.216800703821,1367.484017960242,1859.6701022089514
dp=0.0065,0.0065,smooth_quartic,material_only,1.0,1.12,666,-3908.4839546679514,4046.884801747919,5783.6178975595385
dp=0.0065,0.0065,smooth_quartic,mode8_exact_boundary,0.0,0.2,19,184.6267583711396,184.626838321924,184.82571304407537
dp=0.0065,0.0065,smooth_quartic,mode8_exact_boundary,0.2,0.4,104,183.19007445624058,183.1909844101591,184.21182427672738
dp=0.0065,0.0065,smooth_quartic,mode8_exact_boundary,0.4,0.6,314,180.37369838615405,180.37666916182636,182.1744763861775
dp=0.0065,0.0065,smooth_quartic,mode8_exact_boundary,0.6,0.8,512,347.74470171964424,376.0985055088422,480.3148501245507
dp=0.0065,0.0065,smooth_quartic,mode8_exact_boundary,0.8,0.9,408,257.9933485047815,280.6424859159916,417.540455316697
dp=0.0065,0.0065,smooth_quartic,mode8_exact_boundary,0.9,0.95,290,-141.09679684151192,162.77172362357967,287.35440296020215
dp=0.0065,0.0065,smooth_quartic,mode8_exact_boundary,0.95,1.0,288,-475.4345772035392,497.5057595598625,719.1326247674785
dp=0.0065,0.0065,smooth_quartic,mode8_exact_boundary,1.0,1.12,666,-1450.9632938298787,1513.7729997299584,2196.196385623563
dp=0.0065,0.0065,smooth_quartic,mode8_positivity,0.0,0.2,19,184.6267583711396,184.626838321924,184.82571304407537
dp=0.0065,0.0065,smooth_quartic,mode8_positivity,0.2,0.4,104,183.19007445624058,183.1909844101591,184.21182427672738
dp=0.0065,0.0065,smooth_quartic,mode8_positivity,0.4,0.6,314,180.37369838615405,180.37666916182636,182.1744763861775
dp=0.0065,0.0065,smooth_quartic,mode8_positivity,0.6,0.8,512,347.74470171964424,376.0985055088422,480.3148501245507
dp=0.0065,0.0065,smooth_quartic,mode8_positivity,0.8,0.9,408,257.9933485047815,280.6424859159916,417.540455316697
dp=0.0065,0.0065,smooth_quartic,mode8_positivity,0.9,0.95,290,-141.09679684151192,162.77172362357967,287.35440296020215
dp=0.0065,0.0065,smooth_quartic,mode8_positivity,0.95,1.0,288,-475.4345772035392,497.5057595598625,719.1326247674785
dp=0.0065,0.0065,smooth_quartic,mode8_positivity,1.0,1.12,666,-1450.9632938298787,1513.7729997299584,2196.196385623563
dp=0.0065,0.0065,smooth_quartic,mode8_blend025,0.0,0.2,19,184.6267583711396,184.626838321924,184.82571304407537
dp=0.0065,0.0065,smooth_quartic,mode8_blend025,0.2,0.4,104,183.19007445624058,183.1909844101591,184.21182427672738
dp=0.0065,0.0065,smooth_quartic,mode8_blend025,0.4,0.6,314,180.37369838615405,180.37666916182636,182.1744763861775
dp=0.0065,0.0065,smooth_quartic,mode8_blend025,0.6,0.8,512,222.43965366613938,225.62373446897882,258.3749606406946
dp=0.0065,0.0065,smooth_quartic,mode8_blend025,0.8,0.9,408,160.88448413201584,176.48480909543673,244.568750247489
dp=0.0065,0.0065,smooth_quartic,mode8_blend025,0.9,0.95,290,-339.777341942246,373.5564419581999,598.3377675885924
dp=0.0065,0.0065,smooth_quartic,mode8_blend025,0.95,1.0,288,-1098.521244828751,1149.562348300208,1567.5377664222337
dp=0.0065,0.0065,smooth_quartic,mode8_blend025,1.0,1.12,666,-3294.1037894584324,3413.430221473281,4888.320393375254
dp=0.0065,0.0065,smooth_quartic,mode8_blend050,0.0,0.2,19,184.6267583711396,184.626838321924,184.82571304407537
dp=0.0065,0.0065,smooth_quartic,mode8_blend050,0.2,0.4,104,183.19007445624058,183.1909844101591,184.21182427672738
dp=0.0065,0.0065,smooth_quartic,mode8_blend050,0.4,0.6,314,180.37369838615405,180.37666916182636,182.1744763861775
dp=0.0065,0.0065,smooth_quartic,mode8_blend050,0.6,0.8,512,264.20800301730765,274.07676745320504,331.65930603542836
dp=0.0065,0.0065,smooth_quartic,mode8_blend050,0.8,0.9,408,193.25410558960442,211.07663933060394,298.25925825597847
dp=0.0065,0.0065,smooth_quartic,mode8_blend050,0.9,0.95,290,-273.5504935753346,302.6483136440576,494.6432205655006
dp=0.0065,0.0065,smooth_quartic,mode8_blend050,0.95,1.0,288,-890.8256889536802,931.7924575516699,1284.835082279073
dp=0.0065,0.0065,smooth_quartic,mode8_blend050,1.0,1.12,666,-2679.7236242489143,2780.0397453331975,3991.578060563391
dp=0.0065,0.0065,smooth_quartic,mode8_drained_zero_boundary,0.0,0.2,19,184.6267583711396,184.626838321924,184.82571304407537
dp=0.0065,0.0065,smooth_quartic,mode8_drained_zero_boundary,0.2,0.4,104,183.19007445624058,183.1909844101591,184.21182427672738
dp=0.0065,0.0065,smooth_quartic,mode8_drained_zero_boundary,0.4,0.6,314,180.37369838615405,180.37666916182636,182.1744763861775
dp=0.0065,0.0065,smooth_quartic,mode8_drained_zero_boundary,0.6,0.8,512,347.74470171964424,376.0985055088422,480.3148501245507
dp=0.0065,0.0065,smooth_quartic,mode8_drained_zero_boundary,0.8,0.9,408,257.9933485047815,280.6424859159916,417.540455316697
dp=0.0065,0.0065,smooth_quartic,mode8_drained_zero_boundary,0.9,0.95,290,-141.09679684151192,162.77172362357967,287.35440296020215
dp=0.0065,0.0065,smooth_quartic,mode8_drained_zero_boundary,0.95,1.0,288,-475.4345772035392,497.5057595598625,719.1326247674785
dp=0.0065,0.0065,smooth_quartic,mode8_drained_zero_boundary,1.0,1.12,666,-1450.9632938298787,1513.7729997299584,2196.196385623563
