case,time,targets,corrected,fallback,material_samples,boundary_samples,avg_material,avg_boundary,support,r_min_factor,r_threshold,boundary_weight,condition_limit,cond_min,cond_mean,cond_max,mean_lap,max_abs_lap,mean_abs_replaced,max_abs_replaced,limiter,prevent_negative,limiter_dt,limiter_cfl,blend,limiter_targets,blend_limited,positivity_limited,theta_mean,theta_min,theta_max,mean_abs_limiter_delta,max_abs_limiter_delta,max_abs_diffusion_rate
mode8_positivity_dp008,0.004584,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.35,1409.55,2283.5,-10763800.0,27774600.0,11064100.0,25415000.0,1,1,8.03699e-05,0.9,1.0,594.0,0.0,144.0,1.0,1.0,1.0,5748330.0,45427600.0,188750.0
mode8_positivity_dp008,0.004584,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.356,1409.51,2283.42,-10764000.0,27775300.0,11064100.0,25412600.0,1,1,8.03699e-05,0.9,1.0,594.0,0.0,144.0,1.0,1.0,1.0,5748530.0,45429200.0,188755.0
mode8_positivity_dp008,0.00466437,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.363,1409.47,2283.34,-12045200.0,33653900.0,12183000.0,32231200.0,1,1,8.03742e-05,0.9,1.0,594.0,0.0,168.0,1.0,1.0,1.0,8038610.0,60021300.0,228705.0
mode8_positivity_dp008,0.00466437,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.37,1409.43,2283.27,-12045600.0,33655300.0,12183200.0,32228200.0,1,1,8.03742e-05,0.9,1.0,594.0,0.0,168.0,1.0,1.0,1.0,8038990.0,60024600.0,228714.0
mode8_positivity_dp008,0.00474475,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.378,1409.4,2283.19,-13406400.0,39286300.0,13366500.0,39042000.0,1,1,8.03767e-05,0.9,1.0,594.0,0.0,168.0,1.0,1.0,1.0,10066400.0,74345500.0,266981.0
mode8_positivity_dp008,0.00474475,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.385,1409.36,2283.12,-13407000.0,39288400.0,13366900.0,39038400.0,1,1,8.03767e-05,0.9,1.0,594.0,0.0,168.0,1.0,1.0,1.0,10067000.0,74350700.0,266995.0
mode8_positivity_dp008,0.00482513,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.393,1409.32,2283.04,-14870000.0,44819500.0,14648500.0,46046500.0,1,1,8.03769e-05,0.9,1.0,594.0,0.0,180.0,1.0,1.0,1.0,11896600.0,88782700.0,304584.0
mode8_positivity_dp008,0.00482513,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.401,1409.29,2282.97,-14870800.0,44822500.0,14649100.0,46042000.0,1,1,8.03769e-05,0.9,1.0,594.0,0.0,180.0,1.0,1.0,1.0,11897400.0,88790000.0,304604.0
mode8_positivity_dp008,0.0049055,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.409,1409.25,2282.89,-15384100.0,50395400.0,14989200.0,53442300.0,1,1,8.03754e-05,0.9,1.0,594.0,0.0,276.0,1.0,1.0,1.0,14670700.0,103711000.0,342477.0
mode8_positivity_dp008,0.0049055,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.417,1409.21,2282.82,-15385100.0,50399500.0,14989900.0,53436800.0,1,1,8.03754e-05,0.9,1.0,594.0,0.0,276.0,1.0,1.0,1.0,14671800.0,103721000.0,342505.0
mode8_positivity_dp008,0.00498587,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.425,1409.17,2282.74,-16289400.0,56200700.0,15808800.0,61438700.0,1,1,8.03722e-05,0.9,1.0,594.0,0.0,324.0,1.0,1.0,1.0,17150800.0,119547000.0,381928.0
mode8_positivity_dp008,0.00498587,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.433,1409.13,2282.66,-16290600.0,56206200.0,15809600.0,61431800.0,1,1,8.03722e-05,0.9,1.0,594.0,0.0,324.0,1.0,1.0,1.0,17152200.0,119560000.0,381965.0
mode8_positivity_dp008,0.00506624,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.442,1409.09,2282.57,-17905900.0,62332200.0,17399500.0,70236800.0,1,1,8.03673e-05,0.9,1.0,594.0,0.0,324.0,1.0,1.0,1.0,19090200.0,136647000.0,423596.0
mode8_positivity_dp008,0.00506624,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.45,1409.04,2282.48,-17907400.0,62339500.0,17400600.0,70228200.0,1,1,8.03673e-05,0.9,1.0,594.0,0.0,324.0,1.0,1.0,1.0,19092000.0,136665000.0,423646.0
mode8_positivity_dp008,0.0051466,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.458,1409.0,2282.39,-337698.0,5551240.0,1324800.0,6103020.0,1,1,8.03606e-05,0.9,1.0,594.0,0.0,540.0,1.0,1.0,1.0,3448760.0,14253600.0,37725.1
mode8_positivity_dp008,0.0051466,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.466,1408.95,2282.29,-337695.0,5551370.0,1324740.0,6102080.0,1,1,8.03606e-05,0.9,1.0,594.0,0.0,540.0,1.0,1.0,1.0,3449140.0,14256700.0,37725.9
mode8_positivity_dp008,0.00522695,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.474,1408.92,2282.23,-1461340.0,8345320.0,1968980.0,15570700.0,1,1,8.03521e-05,0.9,1.0,594.0,0.0,444.0,1.0,1.0,1.0,5688480.0,31680400.0,56713.0
mode8_positivity_dp008,0.00522695,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.482,1408.88,2282.16,-1461370.0,8345890.0,1968900.0,15569000.0,1,1,8.03521e-05,0.9,1.0,594.0,0.0,444.0,1.0,1.0,1.0,5689190.0,31685600.0,56716.9
mode8_positivity_dp008,0.0053073,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.491,1408.86,2282.12,-2591880.0,18328000.0,2954790.0,22846700.0,1,1,8.03479e-05,0.9,1.0,594.0,0.0,420.0,1.0,1.0,1.0,6656490.0,44365400.0,124553.0
mode8_positivity_dp008,0.0053073,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.499,1408.84,2282.08,-2592060.0,18331300.0,2954850.0,22844800.0,1,1,8.03479e-05,0.9,1.0,594.0,0.0,420.0,1.0,1.0,1.0,6657150.0,44371300.0,124576.0
mode8_positivity_dp008,0.00538767,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.508,1408.83,2282.06,-3579770.0,20998300.0,3940530.0,28187300.0,1,1,8.0367e-05,0.9,1.0,594.0,0.0,372.0,1.0,1.0,1.0,6634480.0,52840300.0,142700.0
mode8_positivity_dp008,0.00538767,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.516,1408.82,2282.04,-3579960.0,21001900.0,3940620.0,28185700.0,1,1,8.0367e-05,0.9,1.0,594.0,0.0,372.0,1.0,1.0,1.0,6635110.0,52845800.0,142724.0
mode8_positivity_dp008,0.00546805,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.525,1408.81,2282.05,-3442720.0,22084800.0,4195090.0,31813600.0,1,1,8.03837e-05,0.9,1.0,594.0,0.0,372.0,1.0,1.0,1.0,6687570.0,57407100.0,150083.0
mode8_positivity_dp008,0.00546805,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.534,1408.81,2282.05,-3442960.0,22088300.0,4195210.0,31812400.0,1,1,8.03837e-05,0.9,1.0,594.0,0.0,372.0,1.0,1.0,1.0,6688190.0,57411900.0,150108.0
mode8_positivity_dp008,0.00554845,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.542,1408.82,2282.07,-2923380.0,21655200.0,4937800.0,33882400.0,1,1,8.03985e-05,0.9,1.0,594.0,0.0,300.0,1.0,1.0,1.0,6115360.0,58312800.0,147164.0
mode8_positivity_dp008,0.00554845,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.551,1408.83,2282.1,-2923820.0,21658800.0,4937790.0,33881800.0,1,1,8.03985e-05,0.9,1.0,594.0,0.0,300.0,1.0,1.0,1.0,6115980.0,58316800.0,147188.0
mode8_positivity_dp008,0.00562884,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.559,1408.85,2282.14,-2105470.0,19747400.0,6124480.0,34502000.0,1,1,8.03909e-05,0.9,1.0,594.0,0.0,204.0,1.0,1.0,1.0,4870590.0,55709700.0,134199.0
mode8_positivity_dp008,0.00562884,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.567,1408.87,2282.18,-2106450.0,19751200.0,6124140.0,34502100.0,1,1,8.03909e-05,0.9,1.0,594.0,0.0,204.0,1.0,1.0,1.0,4871170.0,55713100.0,134225.0
mode8_positivity_dp008,0.00570922,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.575,1408.9,2282.24,-162569.0,22386200.0,8415720.0,33730000.0,1,1,8.03804e-05,0.9,1.0,594.0,0.0,192.0,1.0,1.0,1.0,3766660.0,49597100.0,152132.0
mode8_positivity_dp008,0.00570922,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.583,1408.92,2282.3,-164388.0,22386500.0,8414440.0,33730600.0,1,1,8.03804e-05,0.9,1.0,594.0,0.0,192.0,1.0,1.0,1.0,3767350.0,49600400.0,152134.0
mode8_positivity_dp008,0.00578959,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.59,1408.96,2282.38,2317560.0,30201700.0,11347100.0,41124500.0,1,1,8.03692e-05,0.9,1.0,594.0,0.0,120.0,1.0,1.0,1.0,2221790.0,40037200.0,205244.0
mode8_positivity_dp008,0.00578959,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.597,1409.0,2282.46,2314350.0,30202100.0,11344600.0,41109100.0,1,1,8.03692e-05,0.9,1.0,594.0,0.0,120.0,1.0,1.0,1.0,2222670.0,40041000.0,205247.0
mode8_positivity_dp008,0.00586995,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.603,1409.04,2282.55,6221620.0,39069100.0,14113000.0,59684900.0,1,1,8.0357e-05,0.9,1.0,594.0,0.0,24.0,1.0,1.0,1.0,1088470.0,26939800.0,265505.0
mode8_positivity_dp008,0.00586995,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.61,1409.09,2282.65,6215320.0,39069500.0,14108800.0,59658800.0,1,1,8.0357e-05,0.9,1.0,594.0,0.0,24.0,1.0,1.0,1.0,1088680.0,26945100.0,265508.0
mode8_positivity_dp008,0.00595029,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.615,1409.15,2282.77,838178.0,9277480.0,4239850.0,15128400.0,1,1,8.03438e-05,0.9,1.0,594.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,63047.8
mode8_positivity_dp008,0.00595029,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.621,1409.21,2282.88,834511.0,9259970.0,4237890.0,15111700.0,1,1,8.03438e-05,0.9,1.0,594.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,62928.8
mode8_blend025_dp008,0.0,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2284.99,-437522.0,5415710.0,2285280.0,5415710.0,3,0,0.00040217,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6855850.0,16247100.0,36804.0
mode8_blend025_dp008,0.0,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2284.99,-437522.0,5415710.0,2285280.0,5415710.0,3,0,0.00040217,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6855850.0,16247100.0,36804.0
mode8_blend025_dp008,0.00040217,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2284.99,-353106.0,5390080.0,2309870.0,5616700.0,3,0,0.00040217,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6929600.0,16850100.0,36629.9
mode8_blend025_dp008,0.00040217,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2284.99,-353106.0,5390080.0,2309870.0,5616700.0,3,0,0.00040217,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6929600.0,16850100.0,36629.9
mode8_blend025_dp008,0.000482604,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2284.99,-336118.0,5384520.0,2315320.0,5660980.0,3,0,8.0434e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6945950.0,16982900.0,36592.0
mode8_blend025_dp008,0.000482604,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2284.99,-336120.0,5384510.0,2315320.0,5660970.0,3,0,8.0434e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6945950.0,16982900.0,36592.0
mode8_blend025_dp008,0.000563038,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2284.99,-317437.0,5377830.0,2322220.0,5715580.0,3,0,8.0434e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6966670.0,17146700.0,36546.6
mode8_blend025_dp008,0.000563038,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2284.99,-317440.0,5377830.0,2322220.0,5715570.0,3,0,8.0434e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6966660.0,17146700.0,36546.5
mode8_blend025_dp008,0.000643472,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2284.99,-296673.0,5369860.0,2330840.0,5782290.0,3,0,8.04339e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6992520.0,17346900.0,36492.4
mode8_blend025_dp008,0.000643472,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2285.0,-296679.0,5369840.0,2330840.0,5782280.0,3,0,8.04339e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6992510.0,17346800.0,36492.3
mode8_blend025_dp008,0.000723906,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2285.0,-273341.0,5360410.0,2341440.0,5863050.0,3,0,8.04339e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7024330.0,17589200.0,36428.2
mode8_blend025_dp008,0.000723906,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2285.0,-273349.0,5360390.0,2341440.0,5863030.0,3,0,8.04339e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7024320.0,17589100.0,36428.1
mode8_blend025_dp008,0.00080434,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2285.0,-246848.0,5349300.0,2354340.0,5959970.0,3,0,8.04338e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7063010.0,17879900.0,36352.7
mode8_blend025_dp008,0.00080434,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.2,2285.0,-246860.0,5349280.0,2354330.0,5959940.0,3,0,8.04338e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7063000.0,17879800.0,36352.5
mode8_blend025_dp008,0.000884773,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.2,2285.0,-216500.0,5336330.0,2369850.0,6075380.0,3,0,8.04337e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7109550.0,18226100.0,36264.5
mode8_blend025_dp008,0.000884773,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.2,2285.0,-216515.0,5336290.0,2369840.0,6075340.0,3,0,8.04337e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7109530.0,18226000.0,36264.3
mode8_blend025_dp008,0.000965207,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.2,2285.01,-181504.0,5321230.0,2388350.0,6211900.0,3,0,8.04335e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7165060.0,18635700.0,36161.9
mode8_blend025_dp008,0.000965207,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.2,2285.01,-181523.0,5321180.0,2388340.0,6211860.0,3,0,8.04335e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7165030.0,18635600.0,36161.6
mode8_blend025_dp008,0.00104564,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.21,2285.01,-140978.0,5303700.0,2410250.0,6372500.0,3,0,8.04334e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7230750.0,19117500.0,36042.8
mode8_blend025_dp008,0.00104564,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.21,2285.02,-141002.0,5303640.0,2410240.0,6372450.0,3,0,8.04334e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7230730.0,19117300.0,36042.4
mode8_blend025_dp008,0.00112607,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.21,2285.02,-428604.0,5438180.0,2308040.0,5563260.0,3,0,8.04332e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6924130.0,16689800.0,36956.7
mode8_blend025_dp008,0.00112607,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.21,2285.02,-428633.0,5438110.0,2308030.0,5563180.0,3,0,8.04332e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6924100.0,16689600.0,36956.2
mode8_blend025_dp008,0.00120651,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.21,2285.03,-376021.0,5416870.0,2335620.0,5761880.0,3,0,8.04331e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7006870.0,17285600.0,36811.9
mode8_blend025_dp008,0.00120651,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.21,2285.03,-376048.0,5416810.0,2335610.0,5761810.0,3,0,8.04331e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7006830.0,17285400.0,36811.5
mode8_blend025_dp008,0.00128694,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.21,2285.03,-324069.0,5397710.0,2361790.0,5948930.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7085380.0,17846800.0,36681.7
mode8_blend025_dp008,0.00128694,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.22,2285.04,-324096.0,5397650.0,2361780.0,5948870.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7085350.0,17846600.0,36681.2
mode8_blend025_dp008,0.00136737,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.22,2285.04,-271655.0,5379820.0,2387260.0,6129920.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7161790.0,18389700.0,36560.1
mode8_blend025_dp008,0.00136737,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.22,2285.04,-271682.0,5379750.0,2387250.0,6129850.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7161760.0,18389600.0,36559.6
mode8_blend025_dp008,0.00144781,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.22,2285.04,-217908.0,5362280.0,2412700.0,6310140.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7238100.0,18930400.0,36440.9
mode8_blend025_dp008,0.00144781,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.22,2285.05,-217936.0,5362210.0,2412690.0,6310080.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7238060.0,18930200.0,36440.4
mode8_blend025_dp008,0.00152824,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.22,2285.05,-162130.0,5344150.0,2438740.0,6494840.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7316210.0,19484500.0,36317.7
mode8_blend025_dp008,0.00152824,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.22,2285.05,-162158.0,5344070.0,2438730.0,6494770.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7316180.0,19484300.0,36317.2
mode8_blend025_dp008,0.00160867,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.31,1410.23,2285.06,-103729.0,5324370.0,2466010.0,6689270.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7398020.0,20067800.0,36183.3
mode8_blend025_dp008,0.00160867,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.31,1410.23,2285.06,-103760.0,5324290.0,2465990.0,6689190.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7397980.0,20067600.0,36182.7
mode8_blend025_dp008,0.0016891,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.31,1410.23,2285.07,-42158.2,5301790.0,2495130.0,6898800.0,3,0,8.04328e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7485390.0,20696400.0,36029.8
mode8_blend025_dp008,0.0016891,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.309,1410.23,2285.07,-42192.2,5301700.0,2495120.0,6898710.0,3,0,8.04328e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7485350.0,20696100.0,36029.2
mode8_blend025_dp008,0.00176954,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.309,1410.23,2285.07,23164.7,5275120.0,2526740.0,7129020.0,3,0,8.04327e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7580210.0,21387100.0,35848.6
mode8_blend025_dp008,0.00176954,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.309,1410.23,2285.08,23127.3,5275020.0,2526720.0,7128930.0,3,0,8.04327e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7580160.0,21386800.0,35847.9
mode8_blend025_dp008,0.00184997,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.309,1410.24,2285.08,92923.9,5242940.0,2561480.0,7385850.0,3,0,8.04326e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7684430.0,22157600.0,35629.9
mode8_blend025_dp008,0.00184997,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.308,1410.24,2285.09,92882.2,5242830.0,2561460.0,7385740.0,3,0,8.04326e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7684380.0,22157200.0,35629.1
mode8_blend025_dp008,0.0019304,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.308,1410.24,2285.09,-409266.0,5592150.0,2378650.0,5789910.0,3,0,8.04325e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7135940.0,17369700.0,38003.1
mode8_blend025_dp008,0.0019304,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.308,1410.24,2285.1,-409311.0,5592030.0,2378630.0,5789780.0,3,0,8.04325e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7135880.0,17369400.0,38002.2
mode8_blend025_dp008,0.00201083,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.307,1410.25,2285.1,-331704.0,5550560.0,2417150.0,6078690.0,3,0,8.04324e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7251450.0,18236100.0,37720.4
