part,time,idp,return_status,failed,region,velocity,velocity_gradient_available,axial_strain_rate_proxy,radial_strain_rate_proxy,shear_rate_proxy,velocity_gradient_norm,DivVel,PorePressRate
4,0.000804,322,0,0,edge_ring,0.0013575868839689558,1,-0.030606223919707444,0.03931606467002036,0.09606310081963071,0.06793690502792178,0.030711029,-20467046.0
4,0.000804,323,1,0,edge_ring,0.001880378557870763,1,-0.04347612824271664,0.04322071238667424,0.11290044314634123,0.0807062853393109,0.029010242,-19345966.0
4,0.000804,331,0,0,lateral_surface,0.0004358200444655352,1,-0.017669950234038355,0.023193392573413487,0.05399311085220122,0.038179647883149134,0.031903014,-21247110.0
4,0.000804,332,0,0,lateral_surface,0.0005085030872857046,1,-0.024415996591294044,0.02551543242378903,0.06410072815841379,0.04541130522136194,0.024318842,-16190943.0
4,0.000804,333,0,0,edge_ring,0.0008726093765924379,1,-0.03385355274599478,0.028659950022903447,0.0760063586737133,0.05374542208146616,0.026598219,-17709350.0
4,0.000804,334,1,0,edge_ring,0.001566398030537756,1,-0.05597970865913089,0.032616421703073675,0.10301439258064857,0.07296961864940525,0.018312154,-12213485.0
4,0.000804,342,0,0,interior,0.00010231123186303451,1,-0.018677400598104896,0.023221339568938522,0.05369147124861088,0.03796573273926698,0.03227067,-21507470.0
4,0.000804,343,0,0,interior,0.0002974804567133847,1,-0.02638502059991614,0.027256402729801513,0.06655315802794814,0.04706635694543802,0.020840159,-13888779.0
4,0.000804,344,0,0,top_cap_zone,0.0008013426674909649,1,-0.037421673089292715,0.03089245768492278,0.0815718537696812,0.05773283073166613,0.020599635,-13725041.0
4,0.000804,345,1,0,top_cap_zone,0.0015338437266532378,1,-0.06217158273177261,0.035048981862210435,0.1127781329661844,0.07991414348983956,0.013370764,-8928040.0
4,0.000804,397,0,0,lateral_surface,0.0006384863376518559,1,-0.01576292979521098,0.021237439543463167,0.051833292365885554,0.03666576645198413,0.01613258,-10768012.0
4,0.000804,398,0,0,lateral_surface,0.000683504711254553,1,-0.024014680687480694,0.023356575006068563,0.06436914837365347,0.045788131248961174,0.0095626069,-6388276.0
4,0.000804,399,0,0,edge_ring,0.0014221388825778926,1,-0.030427254830932934,0.040488269883077785,0.10000216610012168,0.07089545059984646,0.028077777,-18722186.0
4,0.000804,400,0,0,edge_ring,0.0018898019806321035,1,-0.04028741065110396,0.044853771882302565,0.11555038484420885,0.08241513941013962,0.028482312,-18998008.0
4,0.000804,408,0,0,lateral_surface,0.0006975384809569136,1,-0.017247982398822043,0.028051697799041337,0.06325648304153637,0.0448296901897527,0.030538881,-20350576.0
4,0.000804,409,0,0,lateral_surface,0.0007498569976749734,1,-0.02427571713783571,0.0304984717464362,0.07330067984106343,0.051986839887998175,0.023098197,-15390127.0
4,0.000804,410,0,0,edge_ring,0.0010408387139666164,1,-0.032883676362082434,0.033815507603494596,0.08475955699862148,0.06013641413470543,0.025273534,-16838120.0
4,0.000804,411,1,0,edge_ring,0.0016745372175595043,1,-0.052562713493791005,0.037453143545393405,0.10737075622100274,0.07686457355992063,0.01940407,-12945706.0
4,0.000804,419,0,0,interior,0.00022965543109126977,1,-0.018111403723935642,0.02279464814532521,0.05297869701348181,0.03746159669167451,0.031657405,-21094080.0
4,0.000804,420,0,0,interior,0.00035749734151091793,1,-0.02544158844760134,0.026403003568341316,0.06510666929246918,0.046059385625306155,0.021656027,-14427451.0
4,0.000804,421,0,0,top_cap_zone,0.0008134883589580136,1,-0.03611596884369517,0.02980517021946861,0.07898765417320375,0.0558611940051702,0.022432016,-14941960.0
4,0.000804,422,1,0,top_cap_zone,0.00153949865615799,1,-0.060364758146532915,0.033964442339660034,0.10933148555712316,0.07731060507256449,0.014769608,-9858002.0
4,0.000804,474,0,0,lateral_surface,0.0005924072983011175,1,-0.01627484901065973,0.021797681721039713,0.05183411309769599,0.03665422978169558,0.016902372,-11276811.0
4,0.000804,475,0,0,lateral_surface,0.0006473222165672512,1,-0.0241746269998442,0.02435810394677739,0.06379516991097021,0.04537823502489876,0.010002733,-6677177.5
4,0.000804,476,0,0,edge_ring,0.00139964093794206,1,-0.03076685575554234,0.042892597717798187,0.10354236607218452,0.07322732854845318,0.028906219,-19268846.0
4,0.000804,477,1,0,edge_ring,0.0019104399629695367,1,-0.0414426946328351,0.047708123285817076,0.12068160181380667,0.08618359649361024,0.029785866,-19864690.0
4,0.000804,485,0,0,lateral_surface,0.000697538416907313,1,-0.017247983576576746,0.028051696665876487,0.0632564806352782,0.04482968843305175,0.030538883,-20350576.0
4,0.000804,486,0,0,lateral_surface,0.0007498569917195144,1,-0.024275716501112137,0.030498471076387652,0.0733006787799025,0.05198683951550615,0.023098201,-15390129.0
4,0.000804,487,0,0,edge_ring,0.0010408386835702038,1,-0.03288367819635393,0.03381550577350381,0.08475955477443423,0.060136413040983015,0.025273524,-16838114.0
4,0.000804,488,1,0,edge_ring,0.0016745375199229693,1,-0.05256273002612236,0.037453143462128545,0.10737076967499455,0.07686458397274401,0.019404069,-12945705.0
4,0.000804,529,0,0,lateral_surface,0.0006384863187270755,1,-0.01576293119848217,0.021237439565013116,0.05183329520570306,0.03666576858081848,0.016132584,-10768014.0
4,0.000804,530,0,0,lateral_surface,0.0006835047300913788,1,-0.024014681012123167,0.023356575962803862,0.06436915070176691,0.04578813301341979,0.0095626106,-6388278.5
4,0.000804,531,0,0,edge_ring,0.0014221388560814155,1,-0.030427254221665943,0.04048826978793765,0.10000216457803919,0.07089544935903216,0.028077779,-18722188.0
4,0.000804,532,0,0,edge_ring,0.00188980205916846,1,-0.04028740910210033,0.0448537735782425,0.11555038645051822,0.08241514089093904,0.028482312,-18998008.0
4,0.000804,166,0,0,lateral_surface,0.0005875419210475189,1,-0.01623756796118189,0.022387153104857595,0.05439401118415133,0.03846756078401288,0.019962989,-13310451.0
4,0.000804,167,0,0,lateral_surface,0.0006368125731206664,1,-0.02384181668977146,0.0241367022744427,0.06532823074816488,0.04647883610660538,0.013493365,-8997574.0
4,0.000804,168,0,0,edge_ring,0.0013575870614289832,1,-0.03060622279745873,0.03931606852568638,0.09606310866840057,0.06793691062225768,0.030711034,-20467050.0
4,0.000804,169,1,0,edge_ring,0.0018803785850660636,1,-0.04347612430579588,0.043220713210725153,0.11290044296794592,0.0807062852211785,0.029010251,-19345972.0
4,0.000804,177,0,0,lateral_surface,0.0006384864172756615,1,-0.015762929377688004,0.021237441327928402,0.05183329504554408,0.036665768402877656,0.016132586,-10768015.0
4,0.000804,178,0,0,lateral_surface,0.0006835047568696267,1,-0.024014680609989025,0.0233565756905407,0.06436915046378612,0.04578813292103486,0.0095626134,-6388280.0
4,0.000804,179,0,0,edge_ring,0.0014221388825778926,1,-0.030427254731516064,0.04048826901109798,0.1000021643810773,0.07089544938768463,0.028077777,-18722186.0
4,0.000804,180,0,0,edge_ring,0.0018898020014488826,1,-0.04028740689495727,0.04485377246161829,0.11555038533496009,0.0824151394849209,0.02848232,-18998014.0
4,0.000804,210,0,0,lateral_surface,0.00043582007207706704,1,-0.017669950399696658,0.023193393480883423,0.053993112725800076,0.03817964920917563,0.031903025,-21247118.0
4,0.000804,211,0,0,lateral_surface,0.0005085030427912415,1,-0.024415996164101953,0.025515430973658465,0.06410072545385415,0.0454113032870397,0.024318844,-16190944.0
4,0.000804,212,0,0,edge_ring,0.0008726093765924379,1,-0.03385355255650346,0.028659949983025533,0.0760063584498505,0.05374542192176873,0.026598219,-17709350.0
4,0.000804,213,1,0,edge_ring,0.0015663980059627777,1,-0.05597970882515354,0.03261642085373138,0.10301439160803279,0.07296961782816577,0.018312154,-12213485.0
4,0.000804,221,0,0,lateral_surface,0.0006975384982915808,1,-0.01724798240723629,0.02805169852808547,0.06325648454235391,0.04482969129569216,0.030538879,-20350574.0
4,0.000804,222,0,0,lateral_surface,0.0007498571279549098,1,-0.024275716547443236,0.03049847419234098,0.07330068450990115,0.05198684332922722,0.023098202,-15390131.0
4,0.000804,223,0,0,edge_ring,0.0010408387413479345,1,-0.0328836761343726,0.033815507830068536,0.08475955749350648,0.06013641463755666,0.025273532,-16838118.0
4,0.000804,224,1,0,edge_ring,0.0016745372470259139,1,-0.05256271363847292,0.03745314384210212,0.1073707567076563,0.07686457395035917,0.019404069,-12945705.0
4,0.000804,232,0,0,lateral_surface,0.0005924072966823454,1,-0.016274848681144722,0.02179768224006602,0.05183411440032992,0.03665423070609106,0.01690237,-11276809.0
4,0.000804,233,0,0,lateral_surface,0.0006473221885608157,1,-0.02417462628909415,0.024358103323658398,0.06379516947481462,0.04537823477527853,0.010002733,-6677177.5
4,0.000804,234,0,0,edge_ring,0.001399641018042516,1,-0.030766855424036017,0.04289259940984367,0.10354236961633972,0.0732273310753756,0.028906221,-19268848.0
4,0.000804,235,1,0,edge_ring,0.001910439840119112,1,-0.041442690564683506,0.04770812164103619,0.12068159604245424,0.08618359170238972,0.029785866,-19864690.0
4,0.000804,276,0,0,interior,0.0001023110352952624,1,-0.018677400617730242,0.023221338599398914,0.05369146994133803,0.03796573181208902,0.032270662,-21507466.0
4,0.000804,277,0,0,interior,0.00029748049740840844,1,-0.02638502028908579,0.027256404036970727,0.0665531599607393,0.04706635829311071,0.020840151,-13888774.0
4,0.000804,278,0,0,top_cap_zone,0.0008013426318321686,1,-0.037421671201246356,0.030892459255048705,0.08157185421529242,0.057732830938787706,0.020599635,-13725041.0
4,0.000804,279,1,0,top_cap_zone,0.0015338439276490398,1,-0.062171592503784893,0.03504898204473758,0.11277814397439818,0.07991415116004653,0.013370756,-8928035.0
4,0.000804,287,0,0,interior,0.0002296553355269353,1,-0.018111403642130947,0.02279464683228568,0.05297869500269815,0.03746159526965334,0.031657409,-21094082.0
4,0.000804,288,0,0,interior,0.00035749737901994344,1,-0.025441588236739622,0.026403004415548537,0.06510667062590401,0.046059386543429046,0.021656027,-14427451.0
4,0.000804,289,0,0,top_cap_zone,0.0008134883384210517,1,-0.03611596881544667,0.02980516935748259,0.07898765298178383,0.05586119318453006,0.022432018,-14941961.0
4,0.000804,290,1,0,top_cap_zone,0.0015394986427763907,1,-0.0603647581184354,0.0339644415771669,0.10933148477116922,0.07731060453420847,0.014769606,-9858000.0
4,0.000804,298,0,0,lateral_surface,0.000697538426320357,1,-0.01724798302237655,0.028051696851440204,0.06325648088129457,0.04482968859895099,0.030538883,-20350576.0
4,0.000804,299,0,0,lateral_surface,0.0007498570503699629,1,-0.024275716526542805,0.03049847239682546,0.07330068138182488,0.05198684129049057,0.023098199,-15390128.0
4,0.000804,300,0,0,edge_ring,0.0010408386698795423,1,-0.03288367808995774,0.03381550480385247,0.08475955293980574,0.06013641162334533,0.025273522,-16838112.0
4,0.000804,301,1,0,edge_ring,0.001674537465901233,1,-0.05256272954943747,0.03745314130654511,0.10737076553597849,0.07686458063286505,0.019404065,-12945702.0
4,0.000804,353,0,0,measurement_core,9.091302500003111e-05,1,-0.018634263406559923,0.023645406666647814,0.05413771856233629,0.038281147913396825,0.026540669,-17724968.0
4,0.000804,354,0,0,interior,0.0003030909900000447,1,-0.026840138170294462,0.029161929599796695,0.06958777612436678,0.0492059883852311,0.012793968,-8563330.0
4,0.000804,355,0,0,top_cap_zone,0.0008217646400000102,1,-0.03830673123417678,0.03478935479864596,0.08818167692281212,0.062353861728521816,0.010615994,-7104789.5
4,0.000804,356,1,0,top_cap_zone,0.001553005300000003,1,-0.06495259628624755,0.03976262838875342,0.12149874894078927,0.08591258928171401,0.0055786623,-3752337.0
4,0.000804,364,0,0,interior,0.0001023110959131253,1,-0.018677400879637797,0.023221339818485103,0.05369147228435015,0.037965733466913835,0.032270674,-21507472.0
4,0.000804,365,0,0,interior,0.00029748038264465856,1,-0.026385020296889834,0.027256403324954093,0.06655315912105007,0.0470663577377644,0.020840153,-13888775.0
4,0.000804,366,0,0,top_cap_zone,0.0008013427464634205,1,-0.03742167523523475,0.030892459384704675,0.08157185814758586,0.05773283368857924,0.020599628,-13725036.0
4,0.000804,367,1,0,top_cap_zone,0.0015338440300549,1,-0.062171598046767015,0.03504898248446074,0.11277815068755721,0.07991415576281213,0.013370752,-8928032.0
4,0.000804,375,0,0,lateral_surface,0.00043582012597488266,1,-0.017669950643530257,0.023193394827220416,0.053993115249417786,0.03817965100012561,0.03190301,-21247108.0
4,0.000804,376,0,0,lateral_surface,0.0005085029934399512,1,-0.024415996251666783,0.02551543038403016,0.06410072514874342,0.04541130315224917,0.024318835,-16190938.0
4,0.000804,377,0,0,edge_ring,0.0008726093877663266,1,-0.033853555074637005,0.028659948625605985,0.0760063584529427,0.05374542192574987,0.026598211,-17709346.0
4,0.000804,378,1,0,edge_ring,0.0015663980275609694,1,-0.0559797134347465,0.032616418419561685,0.10301439355705204,0.07296961899539071,0.018312147,-12213480.0
4,0.000804,430,0,0,interior,0.00010231104354933805,1,-0.018677400721956606,0.023221340245086784,0.0536914729437239,0.03796573392952993,0.03227067,-21507470.0
4,0.000804,431,0,0,interior,0.0002974803567015901,1,-0.026385020159103982,0.02725640255427718,0.06655315766499313,0.047066356721611816,0.020840155,-13888777.0
4,0.000804,432,0,0,top_cap_zone,0.0008013427241079828,1,-0.03742167537799119,0.03089245789887181,0.08157185613099698,0.05773283242311303,0.020599632,-13725039.0
4,0.000804,433,1,0,top_cap_zone,0.0015338443296406476,1,-0.06217161283698212,0.03504898266515475,0.11277816725210249,0.0799141672368445,0.013370748,-8928029.0
4,0.000804,441,0,0,interior,0.00022965538609178392,1,-0.018111403970609757,0.022794647276981946,0.05297869587259033,0.037461595884979285,0.031657413,-21094084.0
4,0.000804,442,0,0,interior,0.00035749736594053696,1,-0.02544158872728169,0.0264030043643987,0.06510667085877703,0.046059386748291284,0.021656027,-14427451.0
4,0.000804,443,0,0,top_cap_zone,0.0008134884434830209,1,-0.03611597251245193,0.029805169456986726,0.07898765608932688,0.05586119536350423,0.022432016,-14941960.0
4,0.000804,444,1,0,top_cap_zone,0.001539498560668886,1,-0.06036475389910825,0.033964442547849014,0.10933148104188403,0.07731060189770601,0.01476961,-9858003.0
4,0.000804,452,0,0,lateral_surface,0.0006975385201603625,1,-0.017247982806979496,0.028051698602826206,0.06325648460989504,0.04482969137351244,0.030538887,-20350580.0
4,0.000804,453,0,0,lateral_surface,0.0007498571861881277,1,-0.024275716911959885,0.03049847498964952,0.07330068663272753,0.051986844988287956,0.023098206,-15390133.0
4,0.000804,454,0,0,edge_ring,0.0010408387778563627,1,-0.03288367626686142,0.033815508457924304,0.08475955875628727,0.06013641569516621,0.025273528,-16838116.0
4,0.000804,455,1,0,edge_ring,0.0016745372348115585,1,-0.05256271739966088,0.03745314199305163,0.10737075581692826,0.0768645729826618,0.019404067,-12945703.0
4,0.000804,496,0,0,lateral_surface,0.0004358200251761224,1,-0.017669951045679994,0.023193393076919637,0.053993113445691444,0.03817964974062336,0.031903014,-21247110.0
4,0.000804,497,0,0,lateral_surface,0.0005085029443149767,1,-0.0244159958154641,0.025515429798923926,0.06410072395384914,0.04541130235945559,0.024318837,-16190939.0
4,0.000804,498,0,0,edge_ring,0.000872609273260781,1,-0.03385355369565457,0.028659947077204623,0.07600635510801511,0.05374541953907217,0.026598219,-17709350.0
4,0.000804,499,1,0,edge_ring,0.0015663981638423883,1,-0.05597971809329509,0.03261642010067291,0.10301440059884479,0.07296962429355251,0.018312143,-12213478.0
4,0.000804,507,0,0,lateral_surface,0.0006975384848315196,1,-0.017247983152262825,0.02805169779999588,0.06325648307281367,0.04482969015288578,0.030538883,-20350576.0
4,0.000804,508,0,0,lateral_surface,0.0007498570698116635,1,-0.02427571648815924,0.030498472898618928,0.07330068246699516,0.05198684196595085,0.023098206,-15390133.0
4,0.000804,509,0,0,edge_ring,0.001040838711461633,1,-0.03288367640012948,0.03381550696073553,0.08475955583500373,0.06013641348488103,0.025273534,-16838120.0
4,0.000804,510,1,0,edge_ring,0.0016745372385770733,1,-0.052562717663523384,0.03745314191091653,0.10737075574801795,0.07686457278729095,0.019404072,-12945707.0
4,0.000804,518,0,0,lateral_surface,0.000592407423101475,1,-0.016274848468476055,0.02179768509089743,0.05183411839015213,0.0366542335287011,0.016902372,-11276811.0
4,0.000804,519,0,0,lateral_surface,0.0006473223666346072,1,-0.024174626928291046,0.024358107338868742,0.06379517498865388,0.0453782386523805,0.010002741,-6677182.5
4,0.000804,520,0,0,edge_ring,0.001399641058092746,1,-0.030766855724541065,0.042892600126922725,0.10354237134871146,0.07322733229236396,0.028906222,-19268850.0
4,0.000804,521,1,0,edge_ring,0.00191043972247542,1,-0.04144268697706147,0.047708120233384874,0.12068159149565547,0.08618358779591935,0.029785864,-19864688.0
4,0.000804,540,0,0,lateral_surface,0.0005875420255481716,1,-0.016237569464501965,0.022387156567176048,0.05439401737062158,0.03846756520545927,0.019962991,-13310453.0
4,0.000804,541,0,0,lateral_surface,0.0006368126288888417,1,-0.02384181704257995,0.02413670473011009,0.06532823359528242,0.04647883808657512,0.013493364,-8997574.0
4,0.000804,542,0,0,edge_ring,0.0013575868736449182,1,-0.030606223653875442,0.03931606475140628,0.09606310034720164,0.06793690470155585,0.030711038,-20467052.0
4,0.000804,543,1,0,edge_ring,0.0018803785578707635,1,-0.043476127335239055,0.04322071233573166,0.11290044138391736,0.080706284364447,0.029010231,-19345960.0
4,0.000804,551,0,0,lateral_surface,0.0006384863645941732,1,-0.01576293026735923,0.021237439815173058,0.05183329292665257,0.03666576700837482,0.016132586,-10768015.0
4,0.000804,552,0,0,lateral_surface,0.0006835048546296867,1,-0.024014681055423218,0.023356578682578143,0.06436915334884298,0.0457881347822489,0.0095626134,-6388280.0
4,0.000804,553,0,0,edge_ring,0.0014221388825778926,1,-0.030427255235890488,0.040488269411900084,0.10000216468877207,0.07089544947553329,0.028077777,-18722186.0
4,0.000804,554,0,0,edge_ring,0.001889801951772313,1,-0.04028740828251313,0.04485377136812957,0.11555038205233469,0.08241513717583264,0.028482314,-18998010.0
4,0.000804,309,0,0,lateral_surface,0.0006384863238999851,1,-0.015762930885370202,0.02123743938994948,0.05183329325758711,0.03666576721075804,0.016132582,-10768013.0
4,0.000804,310,0,0,lateral_surface,0.0006835048101932953,1,-0.024014680269471126,0.023356578219828793,0.06436915282943707,0.04578813443285951,0.0095626125,-6388279.5
4,0.000804,311,0,0,edge_ring,0.0014221387696870256,1,-0.030427253353587338,0.04048826720043969,0.10000215822574264,0.07089544496374471,0.028077774,-18722184.0
4,0.000804,312,0,0,edge_ring,0.001889801951772313,1,-0.040287406473505975,0.044853771519752485,0.11555037989285333,0.0824151359802277,0.02848231,-18998008.0
4,0.000804,386,0,0,lateral_surface,0.0005875420252724983,1,-0.016237569475473036,0.02238715650134771,0.05439401717173244,0.03846756505843121,0.019962985,-13310449.0
4,0.000804,387,0,0,lateral_surface,0.000636812580414743,1,-0.023841816875501503,0.024136703192498297,0.06532823075173036,0.04647883589267562,0.013493364,-8997574.0
4,0.000804,388,0,0,edge_ring,0.00135758707175302,1,-0.03060622370509305,0.039316068929979756,0.09606310896476858,0.06793691084688294,0.030711034,-20467050.0
4,0.000804,389,1,0,edge_ring,0.001880378557870763,1,-0.04347612715550915,0.04322071222790282,0.11290044073435085,0.08070628373529867,0.029010234,-19345962.0
4,0.000804,463,0,0,lateral_surface,0.0006384864444998518,1,-0.015762930392269052,0.02123744155041541,0.05183329534035594,0.036665768611342776,0.016132588,-10768017.0
4,0.000804,464,0,0,lateral_surface,0.0006835047913564668,1,-0.024014680540468257,0.023356576638442483,0.06436914926943749,0.04578813179170797,0.0095626116,-6388279.0
4,0.000804,465,0,0,edge_ring,0.0014221388617283411,1,-0.030427254613729478,0.04048826854696588,0.10000216261076397,0.07089544792937653,0.028077772,-18722182.0
4,0.000804,466,0,0,edge_ring,0.001889801951772313,1,-0.040287407993707856,0.04485377131000214,0.11555038157375615,0.08241513677113527,0.028482312,-18998008.0
5,0.000905,148,0,0,edge_ring,0.0011877910347311185,1,0.0005935521863785751,0.03317389552105382,0.07064805639578332,0.05085074880250362,0.030100707,-20082746.0
5,0.000905,149,0,0,edge_ring,0.0011902207739239044,1,-0.0005440177272847545,0.034509923093462534,0.07363345917557623,0.05289129853240217,0.039286878,-26194394.0
5,0.000905,150,0,0,lateral_surface,0.00046441988682269247,1,-0.0006600463304786184,0.016697778699056726,0.037048914367278314,0.026391986291227604,0.014322585,-9568637.0
5,0.000905,151,0,0,lateral_surface,0.0004715741383864588,1,-0.0004808786278372327,0.01584052566472649,0.03394514520923618,0.024293198029835362,0.014158511,-9458416.0
5,0.000905,181,1,0,edge_ring,0.0011417567599590007,1,0.0006711881025695419,0.03489200602373071,0.07385168400700359,0.052987217093809165,0.032936778,-21970718.0
5,0.000905,182,0,0,edge_ring,0.0011224912256176342,1,-0.0005673844349083708,0.035651465529464355,0.07570111281618733,0.05415099040595234,0.041246351,-27493736.0
5,0.000905,183,0,0,lateral_surface,0.0004036441438512628,1,-0.0007913088207463753,0.016971689117240844,0.03600631271100139,0.025559910218528045,0.015664671,-10459003.0
5,0.000905,184,0,0,lateral_surface,0.0004100496165878102,1,-0.000642561302278391,0.01575105394634993,0.0326424069304961,0.02330904028905605,0.014667308,-9794222.0
5,0.000905,192,0,0,edge_ring,0.0007335911355041097,1,-0.002296293999592335,0.02839710895229669,0.05826523420516801,0.04181954752144663,0.034881022,-23264476.0
5,0.000905,193,0,0,edge_ring,0.0006900921909221727,1,-0.0012982499535679809,0.02732828493243716,0.05598859650040619,0.04014243839543751,0.04288112,-28570168.0
5,0.000905,194,0,0,lateral_surface,0.0006713192411284738,1,-0.0008471572664195589,0.026496877611007816,0.05420207643914956,0.038625870272211774,0.037772216,-25167672.0
5,0.000905,195,0,0,lateral_surface,0.00067590500177211,1,-0.0008349409741448301,0.025382216467910307,0.05212422733177602,0.03703966323494221,0.033962283,-22631696.0
5,0.000905,236,0,0,edge_ring,0.0011877911256489985,1,0.0005935526787254567,0.033173896853590235,0.07064806055722349,0.05085075194620034,0.030100714,-20082752.0
5,0.000905,237,0,0,edge_ring,0.0011902207525902647,1,-0.0005440177468295654,0.03450992278269761,0.0736334584701884,0.05289129786861738,0.039286874,-26194392.0
5,0.000905,238,0,0,lateral_surface,0.000464419932093433,1,-0.0006600465363278628,0.01669778005416855,0.037048915277275773,0.026391986887050266,0.014322589,-9568639.0
5,0.000905,239,0,0,lateral_surface,0.00047157404789444286,1,-0.00048087867205761736,0.015840523658631783,0.03394514306848264,0.02429319654978718,0.014158506,-9458413.0
5,0.000905,247,0,0,edge_ring,0.000733591086209743,1,-0.0022962939472016947,0.02839710760886393,0.05826523133132613,0.04181954536234888,0.034881022,-23264476.0
5,0.000905,248,0,0,edge_ring,0.0006900921245296305,1,-0.0012982499807742524,0.027328283662269987,0.05598859368433731,0.04014243627887114,0.042881116,-28570166.0
5,0.000905,249,0,0,lateral_surface,0.0006713192209523498,1,-0.0008471570200616447,0.026496877062482597,0.0542020757364779,0.038625869891393695,0.037772212,-25167670.0
5,0.000905,250,0,0,lateral_surface,0.0006759049702139832,1,-0.0008349410730044913,0.02538221586531922,0.052124226192040296,0.03703966244302286,0.033962276,-22631690.0
5,0.000905,258,0,0,bottom_cap_zone,0.0002728863000962411,1,-0.00395138177283202,0.026246314263928136,0.05319105596165824,0.03768643718584888,0.036095977,-24074498.0
5,0.000905,259,1,0,bottom_cap_zone,0.00022839776818988318,1,-0.0022097279509318466,0.023301476267812808,0.04712016045497076,0.033318985164431665,0.044953685,-29947252.0
5,0.000905,260,1,0,interior,0.00020418626491547023,1,-0.0010109556308494079,0.021465200886664232,0.04335669065421974,0.03069137221021767,0.040515546,-26993646.0
5,0.000905,261,0,0,interior,0.00020464695707865676,1,-0.0011562160992951264,0.019336658466687064,0.03890127813974596,0.027544401771817443,0.037298657,-24854108.0
5,0.000905,313,0,0,edge_ring,0.0011234513193787334,1,0.0005379979993055321,0.03221506456997452,0.06800988141883262,0.048864211461077875,0.03448388,-22998550.0
5,0.000905,314,0,0,edge_ring,0.0011043884165994654,1,-0.0006796603164334798,0.033243019613628084,0.06954893384616537,0.04983151060526419,0.043123558,-28738350.0
5,0.000905,315,0,0,lateral_surface,0.0004170595691826637,1,-0.0007307181067070492,0.017240191635594627,0.03913565215015544,0.027767796056751465,0.019458679,-12978851.0
5,0.000905,316,0,0,lateral_surface,0.00042512955351027006,1,-0.0005470438528550316,0.01684118116009407,0.037282950716429716,0.026559794038400263,0.017969055,-11986015.0
5,0.000905,324,0,0,edge_ring,0.00047739793401471194,1,-0.0028935709568260605,0.025205835928098403,0.05117382119471659,0.036198764343557135,0.037519552,-25016000.0
5,0.000905,325,1,0,edge_ring,0.0004364363535942797,1,-0.0016788495066470852,0.022894869877399488,0.046478577651131815,0.032957723934644544,0.045930341,-30587304.0
5,0.000905,326,1,0,lateral_surface,0.0004158799362072062,1,-0.0009810019830710295,0.021519951965339866,0.043578375367606025,0.030909592826584703,0.039825138,-26520594.0
5,0.000905,327,0,0,lateral_surface,0.0004189453915118764,1,-0.0009219062373996718,0.020301610430689836,0.04085271283174357,0.02895976404998213,0.035059717,-23349318.0
5,0.000905,335,0,0,bottom_cap_zone,0.0001333298855308403,1,-0.004197522531653803,0.027533803558539634,0.05602250430433717,0.0399553836717982,0.035731923,-23834974.0
5,0.000905,336,0,0,bottom_cap_zone,9.453011011502885e-05,1,-0.0025366967951255884,0.024475012887121374,0.049397388120650254,0.03497076782177487,0.04483889,-29875636.0
5,0.000905,337,0,0,interior,5.6985732968151984e-05,1,-0.0012020467623052472,0.022381411363542752,0.04495084088348973,0.031797063892830955,0.041605059,-27725208.0
5,0.000905,338,0,0,interior,5.434896646612507e-05,1,-0.001329005110402647,0.01985478187674833,0.03981888209047793,0.028171817684478063,0.039436322,-26283772.0
5,0.000905,390,0,0,edge_ring,0.0011877911251508698,1,0.0005935524691603055,0.033173897108831785,0.07064806061326437,0.05085075201031479,0.030100714,-20082752.0
5,0.000905,391,0,0,edge_ring,0.0011902207008183197,1,-0.0005440177358268722,0.03450992165913832,0.07363345516670076,0.05289129524981191,0.039286874,-26194392.0
5,0.000905,392,0,0,lateral_surface,0.0004644200696528124,1,-0.0006600467429533382,0.016697783489920005,0.03704891772598923,0.02639198876667765,0.014322597,-9568644.0
5,0.000905,393,0,0,lateral_surface,0.0004715741460000754,1,-0.00048087873013376363,0.015840526258773087,0.033945145794595795,0.02429319818312886,0.014158512,-9458418.0
5,0.000905,401,0,0,edge_ring,0.000733591146165958,1,-0.002296291829720646,0.02839710864733637,0.05826523435221739,0.04181954801149357,0.034881026,-23264478.0
5,0.000905,402,0,0,edge_ring,0.0006900921623586061,1,-0.001298249675704525,0.02732828463647724,0.05598859559918089,0.04014243772980861,0.042881109,-28570160.0
5,0.000905,403,0,0,lateral_surface,0.0006713191402431537,1,-0.0008471570985746249,0.02649687547107929,0.05420207135601813,0.03862586657188,0.037772208,-25167668.0
5,0.000905,404,0,0,lateral_surface,0.0006759050045705888,1,-0.0008349410870135632,0.025382216489436518,0.05212422771209055,0.03703966387437941,0.03396228,-22631694.0
5,0.000905,412,0,0,bottom_cap_zone,0.0002728863062223561,1,-0.003951385120345909,0.026246313990839733,0.05319105608464506,0.0376864372042918,0.036095969,-24074494.0
5,0.000905,413,1,0,bottom_cap_zone,0.00022839779286367194,1,-0.0022097287266438087,0.023301476288726038,0.047120160609005,0.03331898527319899,0.044953674,-29947244.0
5,0.000905,414,1,0,interior,0.0002041863443227483,1,-0.0010109556844598206,0.021465201834891617,0.043356692274544875,0.030691373425743386,0.040515546,-26993646.0
5,0.000905,415,0,0,interior,0.00020464691458121535,1,-0.001156215973736387,0.019336657939898735,0.0389012771024858,0.027544401070943744,0.037298661,-24854110.0
