time,region,return_status,count,failed_count,status_-3,status_-1,neighbor_count_all_mean,neighbor_count_specimen_mean,support_ratio_mean,kernel_support_ratio_to_core_mean,nearest_neighbor_mean,velocity_mean,velocity_gradient_norm_mean,axial_strain_rate_mean,radial_strain_rate_mean,shear_rate_mean,DivVel_mean,PorePressRate_maxAbs,p_eff_mean,q_mean,q_over_p_mean,pc_mean,yield_residual_mean,yield_residual_maxAbs,return_iterations_max,pairwise_reaction_avg
0.001206,interior,-1,33,33,0,33,149.87878787878788,147.42424242424244,0.9855965060232059,0.9855965060232059,0.009999982393940716,8.860813033256842e-05,0.016392611348485266,-0.0053007910322034005,0.010448630725004664,0.023093497278275796,0.02100408024242424,17748846.0,-9.688689180808082,30.325854191940437,-4.172187448498968,119.9999090909091,-9.688699101515152,13.130388,0.0,0.27635586500000003
0.001206,interior,1,25,0,0,0,150.16,146.92,0.9857518453150708,0.9857518453150708,0.009999797440037752,0.0005722200486484044,0.04734967918573701,-0.036717326472888966,0.019919463817580172,0.06684155858500376,0.0010735128176,7352497.5,15.704053997333336,45.89056977807526,3.5753460176787906,119.99314799999996,8.868522648495598e-07,4.9243372e-06,15.0,0.27635586500000014
0.001206,lateral_surface,-1,48,48,0,48,117.33333333333333,115.25,0.8755003888776519,0.8755003888776519,0.009999989666668986,0.00044348533658670423,0.02311049077399906,-0.004772836449154674,0.014450508342033333,0.032341223178432604,0.01585630083541666,14979093.0,-5.61308588125,28.200987002878133,-6.873740434440179,119.99939499999999,-5.613095908333334,11.390201,0.0,0.2763558649999998
0.001206,lateral_surface,0,112,0,0,0,85.25,83.67857142857143,0.5856872809773489,0.5856872809773489,0.009999945502158178,0.00020753158083217432,0.029445486940390543,-0.016544912533537893,0.0028153036868819705,0.04107647852654654,-0.011955613849107144,17927296.0,22.05888354494049,22.195570611571778,1.0080501964855053,120.0,-2475.0076937500007,3082.7974,0.0,0.27635586499999953
0.001206,lateral_surface,1,36,0,0,0,117.33333333333333,114.55555555555556,0.8755095689416774,0.8755095689416774,0.00999983133351186,0.000730812657631378,0.051163737634046025,-0.03433916952003084,0.022560267759670544,0.0722162653524679,-0.0012021472666666666,3882639.5,12.974352321666668,42.551440718995636,3.9208458283369643,119.99544444444447,8.187966088416668e-09,3.3635843e-08,9.0,0.276355865
0.001206,measurement_core,-1,2,2,0,2,178.0,178.0,0.9999967915246502,0.9999967915246502,0.0099999885,2.1577847000201923e-05,0.011316607619789613,-0.004509673519865878,0.007292990467949449,0.016004099975961174,0.024607596,16572604.0,-0.9861261833333328,25.543905275000295,-25.905060628031556,119.9984,-0.98613611,0.99281389,0.0,0.27635586500000003
0.001206,measurement_core,1,3,0,0,0,178.0,178.0,1.0000021389835665,1.0000021389835665,0.009999904666666668,0.0002611864313333553,0.028580436355466293,-0.02384627154061798,0.010971319975298982,0.040418840712441485,0.011911580266666666,13895254.0,8.373600166666668,35.25273575000059,4.8739675198733865,119.99749666666666,7.575007023699999e-08,2.2653603e-07,10.0,0.27635586500000003
0.001206,top_cap_zone,1,18,0,0,0,147.72222222222223,105.5,0.9866327298288439,0.9866327298288439,0.009999517444530578,0.0022400920564649945,0.10021324575402939,-0.0780912682096224,0.0436056528530929,0.14151868072640147,0.019923529944444445,15378652.0,76.67406272222222,67.29183674842244,0.9135115132426986,120.03029555555554,2.1527663792222222e-07,7.1989234e-07,21.0,0.2763558650000001
0.001307,bottom_cap_zone,-1,18,18,0,18,147.72222222222223,105.5,0.9864850337772335,0.9864850337772335,0.009999965435015534,0.0002245807919517291,0.025244746084138,-0.008248513223783472,0.016418123386178915,0.03538379874839757,0.02655300316666666,18919320.0,-14.722350007407405,31.837354256883575,-3.8908975025315624,119.99933777777778,-14.722359990555553,21.927052,0.0,0.2763558650000001
0.001307,edge_ring,-1,56,56,0,56,95.64285714285714,68.14285714285714,0.7096133490013992,0.7096133490013992,0.010000001117076659,0.000710934337830357,0.03546883317253673,-0.0018752014387188366,0.019736071411150444,0.04791085219015584,0.028316799464285725,21468974.0,-17.565286015053577,38.174880268718006,-2.265572975853403,119.99875,-17.565295910714287,22.555233,0.0,0.2763558649999997
0.001307,edge_ring,1,56,0,0,0,95.64285714285714,68.14285714285714,0.7097215739453224,0.7097215739453224,0.009999501717934556,0.002689114742374034,0.11579996643931291,-0.06670707289122853,0.05407292062852089,0.16014598598104837,0.034095696821428566,33725704.0,61.686773261904776,70.11056313948113,1.195014866600164,120.01043928571433,6.461168879942323e-06,7.0068767e-05,20.0,0.2763558649999997
0.001307,interior,-1,33,33,0,33,149.87878787878788,147.42424242424244,0.9855961711914215,0.9855961711914215,0.009999974272730507,7.396890833735364e-05,0.012533224535402473,-0.006472585708917756,0.006609417791613508,0.01757733646250148,0.012905110460606058,12826677.0,-11.851110397979795,32.46717235435256,-2.965205341270267,119.9999090909091,-11.851120357575759,16.360586,0.0,0.27635586500000003
0.001307,interior,1,25,0,0,0,150.16,146.92,0.9857533696577134,0.9857533696577134,0.009999744560070105,0.0006689162627269093,0.0491003231756192,-0.03952061201837596,0.0188197418917303,0.06922151353187687,-0.0044680045536,5867164.0,19.511765397866665,50.22432803789721,3.1303947295122465,119.99076040000001,4.5327692350840003e-07,2.5673889e-06,12.0,0.27635586500000014
0.001307,lateral_surface,-1,48,48,0,48,117.33333333333333,115.25,0.8755003965356583,0.8755003965356583,0.009999985166672358,0.00035995671536520005,0.018764070773135844,-0.005885445301569165,0.010434125443272576,0.026119813777265813,0.008404968311458334,10643911.0,-7.020817065277778,29.79667309152875,-5.526696947670854,119.99939499999999,-7.020827000000001,13.831838,0.0,0.2763558649999998
0.001307,lateral_surface,0,112,0,0,0,85.25,83.67857142857143,0.5856898540997505,0.5856898540997505,0.009999928146469066,0.00031988796987467025,0.03290102637532932,-0.01837111690049628,-0.0010905935582850995,0.04583683858631267,-0.018220419008928575,21251066.0,25.14531375059524,24.010446052687396,0.937614766803401,120.0,-2637.9500187500003,3264.1672,0.0,0.27635586499999953
0.001307,lateral_surface,1,36,0,0,0,117.33333333333333,114.55555555555556,0.8755112815051334,0.8755112815051334,0.009999784778127482,0.0007649205412340421,0.052854655225370646,-0.037124393851841936,0.021287281070915653,0.07448462112598325,-0.007170829644444444,8690830.0,16.38051280092592,46.93217607121929,3.4420571367225765,119.99374222222224,4.829391617611111e-09,3.6209713e-08,10.0,0.276355865
0.001307,measurement_core,-1,2,2,0,2,178.0,178.0,0.9999960432960011,0.9999960432960011,0.009999983000000002,3.939064700010433e-05,0.0072143441311992625,-0.005663036586924566,0.0030373803845102068,0.01020262331396873,0.0172160435,11876051.0,-3.8708544999999996,27.77685225000038,-7.179596038650621,119.9984,-3.8708644999999997,3.9561698,0.0,0.27635586500000003
0.001307,measurement_core,1,3,0,0,0,178.0,178.0,1.000002637802666,1.000002637802666,0.009999873666666667,0.00034000080333334665,0.0288372539785571,-0.02641370779472325,0.008155422425095397,0.04078203567807294,0.0052553969,8587632.0,10.475824211111112,38.82772168333381,4.376593193176986,119.99507666666666,4.288586295e-06,1.2604753e-05,6.0,0.27635586500000003
0.001307,top_cap_zone,1,18,0,0,0,147.72222222222223,105.5,0.9866373868302687,0.9866373868302687,0.009999420889039441,0.002412603699083623,0.1046209208280706,-0.08085598420768497,0.04596058089182466,0.14765727334462447,0.02298704838888889,17906130.0,76.3228127037037,67.8883884669041,0.9167865564780308,120.03545555555554,2.7858380133066666e-05,7.9195306e-05,22.0,0.2763558650000001
0.001408,bottom_cap_zone,-1,18,18,0,18,147.72222222222223,105.5,0.9864826221841447,0.9864826221841447,0.009999954136649,0.00022044098777433395,0.02136617499809014,-0.009358591053103927,0.012695191356974257,0.029490308353659084,0.02063303227777778,14187020.0,-18.96854911240741,34.239796091990016,-2.010358429373409,119.99933777777778,-18.968559466666665,25.715467,0.0,0.2763558650000001
0.001408,edge_ring,-3,4,4,4,0,88.0,56.0,0.6182666521836658,0.6182666521836658,0.009999498009120854,0.003619465195121246,0.1499706115018899,-0.06893259982899401,0.07414268963846168,0.20433430888418921,0.054916151,36581744.0,61.03937483333333,94.94495941786141,1.5554707052145698,120.01129,3831.107825,3831.1082,6.0,0.27635586500000003
0.001408,edge_ring,-1,56,56,0,56,95.64285714285714,68.14285714285714,0.7096106554406502,0.7096106554406502,0.01000000037584552,0.0006028727250686467,0.031212752655399544,-0.0021177738202349384,0.015417490416926584,0.041543201678195876,0.023679469607142855,18722058.0,-22.11503666979762,40.88018543156827,-1.888763078286359,119.99875,-22.115046642857134,27.567236,0.0,0.2763558649999997
0.001408,edge_ring,1,52,0,0,0,96.23076923076923,69.07692307692308,0.7167568753696629,0.7167568753696629,0.009999405697770112,0.00281160458118927,0.1194278134315103,-0.06838220732435749,0.05558502355879003,0.16470567021939012,0.03610041557692309,34251928.0,60.75562108333333,70.38997122765575,1.2099985513832001,120.01107384615383,4.0487630915371715e-06,2.5836252e-05,19.0,0.27635586499999976
0.001408,interior,-1,33,33,0,33,149.87878787878788,147.42424242424244,0.9855960130751014,0.9855960130751014,0.009999964787886383,8.283141082991007e-05,0.01011988836917608,-0.007597956085961995,0.002629806122870604,0.014069842333504334,0.0041787585390909085,7390685.0,-12.550980492929291,34.213958863395945,-2.9742796043847664,119.9999090909091,-12.55099017878788,18.19931,0.0,0.27635586500000003
0.001408,interior,1,25,0,0,0,150.16,146.92,0.9857546397565758,0.9857546397565758,0.009999690040119389,0.0007612510102512635,0.05062490018369698,-0.04161483667633439,0.017802440089889397,0.07125239890670673,-0.009046576164,9320643.0,23.589860515999998,54.25431756833251,2.7518178375695985,119.98877160000002,1.0277383507660002e-06,5.3513413e-06,13.0,0.27635586500000014
0.001408,lateral_surface,-1,48,48,0,48,117.33333333333333,115.25,0.8755005419738676,0.8755005419738676,0.009999970334235435,0.0002726179538575365,0.015069099678513857,-0.006980440267674956,0.006203115002233541,0.020788298333327595,0.0009918787854166667,6141673.0,-7.185898097916669,31.049367913707343,-6.350908862299594,119.99939499999999,-7.185908016666667,14.983955,0.0,0.2763558649999998
0.001408,lateral_surface,0,116,0,0,0,86.51724137931035,85.0,0.5974187775216978,0.5974187775216978,0.009999902936896246,0.0004390463295751944,0.0364619524852093,-0.020149905245148137,-0.003969866959643461,0.05076060740389066,-0.022982223137931038,23471954.0,28.41070282155174,26.469622906944956,0.9689409603591291,119.99978896551724,-2717.843813913794,3457.9104,0.0,0.27635586499999953
0.001408,lateral_surface,1,32,0,0,0,116.75,113.625,0.8692327083461437,0.8692327083461437,0.009999718500697601,0.0008602353571724962,0.057306647258358774,-0.04096278600259995,0.021572259763876205,0.08055733482287072,-0.011682814446874997,12490917.0,21.576767422187498,52.778770507592164,2.881717124008201,119.99211375000002,1.1853006751050003e-07,4.5880211e-07,13.0,0.27635586500000003
0.001408,measurement_core,-1,2,2,0,2,178.0,178.0,0.9999954479046426,0.9999954479046426,0.009999978,6.395349750005781e-05,0.006985460002418758,-0.006798646901859855,-0.0011298091092623523,0.009878932274835392,0.00833101805,6184516.5,-5.2667965,29.575659750000362,-5.6288753979592325,119.9984,-5.2668063499999995,5.5032692,0.0,0.27635586500000003
0.001408,measurement_core,1,3,0,0,0,178.0,178.0,1.000003034730238,1.000003034730238,0.009999838999999998,0.0004203660500000082,0.029831846149933477,-0.028508875213093688,0.005602149681589212,0.04218860141586351,-0.0015460962000000001,4953665.5,12.963882077777777,42.53617038333374,3.9177738921140564,119.99327333333333,2.9720013066666664e-09,8.8980414e-09,11.0,0.27635586500000003
0.001408,top_cap_zone,1,18,0,0,0,147.72222222222223,105.5,0.9866409964732541,0.9866409964732541,0.009999311111355835,0.0025560399058286174,0.10814044687377616,-0.08259889398623518,0.048197831675432797,0.15253607442354883,0.026243304277777782,20425658.0,75.36087959259258,68.55427158261904,0.9310648157922061,120.04013333333332,1.3022172426560555e-05,6.698857e-05,10.0,0.2763558650000001
0.001508,bottom_cap_zone,-1,18,18,0,18,147.72222222222223,105.5,0.9864799936355332,0.9864799936355332,0.009999940683884857,0.00020596930500259357,0.01794624905505209,-0.01027343108462918,0.008678066186612585,0.023993515745522158,0.014059538222222223,10245578.0,-22.13185763946296,36.326499647318656,-1.7297314215809436,119.99933777777778,-22.131867700000004,28.169073,0.0,0.2763558650000001
0.001508,edge_ring,-1,56,56,0,56,95.64285714285714,68.14285714285714,0.7096079951253725,0.7096079951253725,0.00999999971666017,0.00048275806273963344,0.02693183884244799,-0.0023630671580811696,0.010750383405180279,0.03515766713461744,0.018404238607142857,15559960.0,-25.60936488845238,43.12769726224303,-1.7050623430268996,119.99875,-25.609374892857154,31.441975,0.0,0.2763558649999997
0.001508,edge_ring,1,56,0,0,0,95.64285714285714,68.14285714285714,0.7097205783523709,0.7097205783523709,0.009999321722683202,0.0030306383840922424,0.12667285693545094,-0.06943416667640336,0.059656440669763645,0.17386728687983863,0.040860466874999994,38999052.0,59.3586623452381,70.75834293896307,1.2333063129591366,120.01126285714284,4.548538509732071e-06,4.6982423e-05,15.0,0.2763558649999997
0.001508,interior,-1,33,33,0,33,149.87878787878788,147.42424242424244,0.9855959307482368,0.9855959307482368,0.00999995369698597,0.00012951518623992143,0.010354296550226648,-0.008624365381602585,-0.0012918562949163956,0.014371858552068162,-0.004700523824242424,7857167.0,-11.762531798989897,35.54594907681855,-3.504414856665074,119.9999090909091,-11.762541696969697,18.571222,0.0,0.27635586500000003
0.001508,interior,1,25,0,0,0,150.16,146.92,0.9857554734728118,0.9857554734728118,0.009999633520195112,0.000845943269997433,0.051898208678345326,-0.04307051480354838,0.016913205260111853,0.07290310364986484,-0.012683758140000001,11931104.0,27.82178394266667,57.91001992948512,2.432793794912372,119.98715,1.8392977533096e-06,1.1289328e-05,12.0,0.27635586500000014
0.001508,lateral_surface,-1,48,48,0,48,117.33333333333333,115.25,0.8755006807443947,0.8755006807443947,0.009999938502007222,0.00020179730830157926,0.013111628071073293,-0.008017408523830783,0.0019485710247227124,0.017950420483001734,-0.006183815863958333,10935205.0,-6.148014931944448,31.985681274451412,-20.066272230111597,119.99939499999999,-6.148024902916668,14.84254,0.0,0.2763558649999998
0.001508,lateral_surface,0,120,0,0,0,88.46666666666667,87.2,0.6128385421438763,0.6128385421438763,0.009999874040143719,0.0005302628306080699,0.038423548015577534,-0.02086240687771677,-0.006203815468108062,0.053376334210279056,-0.025926492583333335,24804102.0,30.992644112305545,28.136466026766428,1.0491282179897032,119.99947933333333,-2779.1068556416653,3759.2253,0.0,0.27635586499999953
0.001508,lateral_surface,1,28,0,0,0,112.71428571428571,108.28571428571429,0.8419904974175753,0.8419904974175753,0.009999600151973986,0.0010452866579422405,0.06745489943654108,-0.04822424241123429,0.02265592425496152,0.094546040325806,-0.01786516101428571,23281778.0,33.5021955,63.227701730606505,2.0097837471187754,119.99064142857141,6.809018671304642e-06,4.7468886e-05,8.0,0.27635586500000014
0.001508,measurement_core,-1,2,2,0,2,178.0,178.0,0.9999950019674009,0.9999950019674009,0.009999969499999999,9.552879300002888e-05,0.010666382652931225,-0.007851729347691287,-0.005065587198039021,0.015084543009236447,-0.0012473637875000001,1678636.5,-5.0577895,30.877124250000342,-6.161017322800598,119.9984,-5.05779955,5.5000648,0.0,0.27635586500000003
0.001508,measurement_core,1,3,0,0,0,178.0,178.0,1.0000033320217325,1.0000033320217325,0.009999804333333332,0.0004988643366666718,0.031208371541783807,-0.030125359300698706,0.003386545829146619,0.04413530229396919,-0.0081696981,7374490.0,15.830037655555556,46.298555016667,3.498331677026668,119.99206,5.299778104973334e-07,1.5902106e-06,9.0,0.27635586500000003
0.001508,top_cap_zone,1,18,0,0,0,147.72222222222223,105.5,0.9866427303591023,0.9866427303591023,0.009999206555909976,0.0026741003044436877,0.11098091102055213,-0.08359098462585558,0.05031439504595234,0.15645598096519386,0.029485258444444447,22793868.0,73.96382825925924,69.23208270651445,0.9532291703921838,120.04428333333334,2.7836098396572227e-05,9.7044758e-05,22.0,0.2763558650000001
0.001609,bottom_cap_zone,-1,18,18,0,18,147.72222222222223,105.5,0.9864773718403304,0.9864773718403304,0.009999924473465467,0.00018026967091652524,0.015776705603589576,-0.01093112021347739,0.004521699586675804,0.020099007371085036,0.007113493911111111,6230329.5,-24.10356067790741,38.09598296824435,-1.6351696352203793,119.99933777777778,-24.10357077777778,29.207195,0.0,0.2763558650000001
0.001609,edge_ring,-3,4,4,4,0,88.0,56.0,0.6182582168908303,0.6182582168908303,0.009999342018491226,0.003987005920167059,0.1625239617594777,-0.0703618986954616,0.08116257130755433,0.2197845316240652,0.0624676,41620536.0,51.53354891666666,95.3786202551428,1.850806363236823,120.01007,4015.55355,4015.5542,6.0,0.27635586500000003
0.001609,edge_ring,-1,56,56,0,56,95.64285714285714,68.14285714285714,0.7096055118180891,0.7096055118180891,0.009999998163003598,0.0003603224552077346,0.023137779548952526,-0.002624954344071964,0.005897628264926674,0.02953359728298856,0.012649158442857147,11980369.0,-27.943678957142854,44.88716910451376,-1.6188326089560252,119.99875,-27.94368873214285,34.048756,0.0,0.2763558649999997
0.001609,edge_ring,1,52,0,0,0,96.23076923076923,69.07692307692308,0.7167535145585302,0.7167535145585302,0.009999218011123957,0.003111738477913383,0.12867283008652033,-0.06992719142339889,0.06084311791033555,0.17619889164772465,0.042964368461538456,39209052.0,57.8107130897436,70.79926348994192,1.2651567114309308,120.01114153846152,1.3380237189229805e-05,8.2069404e-05,9.0,0.27635586499999976
0.001609,interior,-1,33,33,0,33,149.87878787878788,147.42424242424244,0.9855959935219455,0.9855959935219455,0.009999941606092048,0.00018998395930433818,0.012970826535043892,-0.009500403737223271,-0.004943493417587712,0.01813416174792273,-0.013230761545454545,13185465.0,-9.544086758585856,36.46323449767396,-5.8199386169519824,119.9999090909091,-9.544096666666668,17.481901,0.0,0.27635586500000003
0.001609,interior,0,4,0,0,0,145.0,145.0,0.9735152313162713,0.9735152313162713,0.009999812000096099,0.00049338567283861,0.031118942575323577,-0.029321810902200512,0.0010313829644039451,0.04348838156022626,-0.02112901725,14102808.0,15.931846123616667,48.35217993396023,3.0349389241392037,119.99133,-49.38472825,49.384872,0.0,0.27635586500000003
0.001609,interior,1,21,0,0,0,151.14285714285714,147.28571428571428,0.9880873096482987,0.9880873096482987,0.009999533190809887,0.0010010148535540813,0.05706692348076735,-0.04675984794845868,0.01911448263163295,0.0800240820010585,-0.014264516442857148,13726610.0,35.22500532190477,63.545475058506746,1.9901571764566934,119.98477285714287,1.3669302340709525e-06,5.0774424e-06,8.0,0.2763558650000001
0.001609,lateral_surface,-1,36,36,0,36,117.33333333333333,114.55555555555556,0.8754994138137743,0.8754994138137743,0.0099999052252003,0.00014988974546461945,0.011307112238325494,-0.006145264144045467,-0.0025110393820752305,0.015349188836875135,-0.01088468056388889,13362880.0,-6.148037300925926,31.47536501696861,-12.547497612875445,119.99934,-6.148047249999999,13.440467,0.0,0.276355865
0.001609,lateral_surface,0,116,0,0,0,88.27586206896552,87.17241379310344,0.6126407177944873,0.6126407177944873,0.009999844765720333,0.0006022343186627258,0.0400318542350055,-0.020884480847905892,-0.008959048185542825,0.05542369985109679,-0.02878414437931035,25947190.0,35.05023649252874,28.995227783810982,0.9308611208682116,119.99946137931035,-3025.9918205172407,4018.1233,0.0,0.27635586499999953
0.001609,lateral_surface,1,44,0,0,0,112.27272727272727,108.9090909090909,0.8308271503546699,0.8308271503546699,0.009999639107580506,0.0008989826574914917,0.056030738178090615,-0.040888809061377755,0.015095770497675276,0.07827758809693129,-0.02060708953409091,25133474.0,32.006747596060606,57.72829153081607,2.5777614566413143,119.99196363636365,1.1599095965985228e-05,4.6957924e-05,10.0,0.2763558649999998
0.001609,measurement_core,-1,2,2,0,2,178.0,178.0,0.9999947791927926,0.9999947791927926,0.009999959000000001,0.00013427124000001472,0.01503693394061903,-0.008756923492680396,-0.008585053336326271,0.02126543591533174,-0.0106959796,8170836.0,-3.2655904999999996,31.658448000000284,-10.216027686283525,119.9984,-3.2656005500000003,3.9611621,0.0,0.27635586500000003
0.001609,measurement_core,0,1,0,0,0,178.0,178.0,0.9999976650772053,0.9999976650772053,0.009999900999999999,0.0003121976600000059,0.019552272853368913,-0.017982313496445246,-0.005428064804704803,0.02765108944445361,-0.014494101,9698278.0,9.311053633333334,36.30136405000011,3.8987385831440338,119.9918,-166.20935,166.20935,0.0,0.27635586500000003
0.001609,measurement_core,1,2,0,0,0,178.0,178.0,1.0000063882686048,1.0000063882686048,0.0099996995,0.0007016496100000018,0.03905453271329472,-0.037883980609247664,0.005154317047667857,0.05523144983528508,-0.014157277499999999,9619580.0,24.359872104999994,56.632448092500404,2.4998215464640685,119.990825,-2.66254576e-10,5.156835e-10,7.0,0.27635586500000003
0.001609,top_cap_zone,1,18,0,0,0,147.72222222222223,105.5,0.98664312775352,0.98664312775352,0.009999098556053776,0.0027705070312712427,0.1133478972992561,-0.0840928630473766,0.05231491424191839,0.15971180277121286,0.032578201833333334,25015680.0,72.28603312962963,69.86864976166741,0.9807450216714623,120.04787499999998,3.6315440333351115e-06,1.2097126e-05,19.0,0.2763558650000001
0.001709,bottom_cap_zone,-1,18,18,0,18,147.72222222222223,105.5,0.9864748218064712,0.9864748218064712,0.009999905654427649,0.00016557524471734228,0.015785881354820112,-0.011302037531415848,0.0003867136241680954,0.01955504782988762,7.774006111111108e-05,2093281.8,-24.81646298407408,39.56287456688575,-1.6440716495003487,119.99933777777778,-24.81647277777778,28.806257,0.0,0.2763558650000001
0.001709,edge_ring,-1,56,56,0,56,95.64285714285714,68.14285714285714,0.7096033009913664,0.7096033009913664,0.009999996217974219,0.0002574521900525277,0.020495618513845314,-0.0029215786422036494,0.0010371387612645672,0.025739525784789663,0.006608617318035715,8108655.5,-29.051178376726188,46.14373518371091,-1.5974207481258116,119.99875,-29.051188375,35.297157,0.0,0.2763558649999997
0.001709,edge_ring,1,56,0,0,0,95.64285714285714,68.14285714285714,0.7097146965686398,0.7097146965686398,0.009999139301289369,0.003302131372661822,0.13496418351725267,-0.07015458389220386,0.06482238973751976,0.18403115154368957,0.047627811321428556,43437852.0,55.51477846428572,70.81192554391194,1.3126866005712967,120.00998071428565,3.859452060913929e-06,1.8535879e-05,13.0,0.2763558649999997
0.001709,interior,-1,29,29,0,29,150.55172413793105,147.75862068965517,0.9872630179316396,0.9872630179316396,0.009999935172460863,0.00023772878818688662,0.01570273058992867,-0.009033337432663414,-0.008230549045667706,0.022075403432958045,-0.020143133655172417,16650970.0,-7.192957942528737,36.30042761310721,-9.154747674235876,119.99989655172415,-7.192967917241378,15.001873,0.0,0.2763558650000001
0.001709,interior,0,4,0,0,0,145.0,145.0,0.9735159642175067,0.9735159642175067,0.009999774000168106,0.0005670453190376831,0.03218906167911743,-0.03012924206818973,-0.0006982636994025439,0.044764090044121956,-0.02560793,17088400.0,20.22264645,52.81506300036504,2.6116790960544733,119.99133,-115.89424999999999,115.89439,0.0,0.27635586500000003
0.001709,interior,1,25,0,0,0,150.16,146.92,0.9857549174442519,0.9857549174442519,0.009999537880423464,0.000950945904990188,0.05214763273190072,-0.04255745995616805,0.0146085345151422,0.07300602249912393,-0.017217072116,17591410.0,34.59272288266666,61.40148879061778,2.1973423642404053,119.9853004,1.1413673556248e-07,2.0237821e-06,12.0,0.27635586500000014
0.001709,lateral_surface,-1,24,24,0,24,117.33333333333333,113.16666666666667,0.8754975395404712,0.8754975395404712,0.009999863670813134,0.0001888719925391257,0.01280779739090439,-0.0049397566942013015,-0.0063186412795487,0.017588624525980714,-0.014880167374999998,14846225.0,-6.1811127611111125,31.968998729126167,-14.090362724686104,119.99931666666669,-6.181122735,11.429638,0.0,0.27635586500000014
0.001709,lateral_surface,0,120,0,0,0,91.66666666666667,90.93333333333334,0.6436596314506132,0.6436596314506132,0.009999824969115131,0.0006045525376320133,0.037802447253585135,-0.0192964472298413,-0.011332225172198871,0.05221715958068899,-0.03004534578333334,26312394.0,35.664917447694464,28.665990246534957,1.0626874008967748,119.99908199999999,-3131.0312620833333,4300.4351,0.0,0.27635586499999953
0.001709,lateral_surface,1,52,0,0,0,107.46153846153847,103.84615384615384,0.7863436291958439,0.7863436291958439,0.009999582112930172,0.0009850756172845132,0.058979410588058376,-0.041632498568068305,0.013462949144560272,0.08179446507437796,-0.023185276065384623,24774030.0,39.690442580833334,59.97056537388893,2.4445496703755163,119.99289384615389,8.548803267295577e-06,5.1286439e-05,10.0,0.27635586499999976
0.001709,measurement_core,-1,1,1,0,1,178.0,178.0,0.9999942122487057,0.9999942122487057,0.009999967999999998,0.000147690250000013,0.01844349713875897,-0.007684402918571099,-0.0118556429284216,0.026083043791222307,-0.017770795,11874501.0,-0.9835233333333319,30.600183500000554,-31.112819048523438,119.99849,-0.98353338,0.98353338,0.0,0.27635586500000003
0.001709,measurement_core,0,1,0,0,0,178.0,178.0,0.99999791393105,0.99999791393105,0.009999879000000003,0.0003729491700000038,0.021698737792058217,-0.018857911577445208,-0.007589940470970552,0.030686649271906355,-0.022470849,15018986.0,13.076213013333332,38.7978074800001,2.967052268148233,119.9918,-507.92371,507.92371,0.0,0.27635586500000003
0.001709,measurement_core,1,3,0,0,0,178.0,178.0,1.0000026246067482,1.0000026246067482,0.009999748333333329,0.0005829806566666683,0.032905468210901546,-0.02939106188734818,-0.0009027943042412134,0.04653535942009371,-0.01904458733333333,14104737.0,21.043901277777778,50.36011908333361,3.275813531702543,119.99132000000002,6.127653217766666e-07,1.5702681e-06,7.0,0.27635586500000003
0.001709,top_cap_zone,1,18,0,0,0,147.72222222222223,105.5,0.9866423926469883,0.9866423926469883,0.00999899088957544,0.0028486575037202128,0.1153880747721326,-0.08427998033672958,0.054212956280688375,0.16251406524848921,0.03542402022222221,26987606.0,70.45201668518519,70.42814600900391,1.0116255440576742,120.05090333333331,8.66737230611111e-07,2.8553886e-06,21.0,0.2763558650000001
0.00181,bottom_cap_zone,-1,18,18,0,18,147.72222222222223,105.5,0.986472626594218,0.986472626594218,0.009999881876797387,0.00017468639785532086,0.01758809464682109,-0.0113909882151337,-0.0035244596789242594,0.02193728219263342,-0.0067959242888888894,6972841.0,-24.24462600222222,40.756981474202554,-1.7500644852853129,119.99933777777778,-24.244635944444447,26.994202,0.0,0.2763558650000001
0.00181,edge_ring,-1,56,56,0,56,95.64285714285714,68.14285714285714,0.7096015150442613,0.7096015150442613,0.009999993557653523,0.0002134609112049367,0.019511518171690723,-0.0032787245619206595,-0.0036043049656367273,0.0246039671865077,0.0004954963528571427,5963915.0,-28.90969029476191,46.904926812903874,-1.6319566074251934,119.99875,-28.909700375,35.154827,0.0,0.2763558649999997
0.00181,edge_ring,1,56,0,0,0,95.64285714285714,68.14285714285714,0.709710187742371,0.709710187742371,0.00999904430588345,0.0034160837239402826,0.13836366494350605,-0.07021592904987037,0.06721962090656043,0.18814815702915316,0.050834498624999995,45591136.0,53.32968667857142,70.61135373455619,1.3622563447141605,120.00845785714289,8.81701309696607e-06,5.0384439e-05,14.0,0.2763558649999997
0.00181,interior,-3,1,1,1,0,178.0,169.0,1.0000196240796722,1.0000196240796722,0.009999141000000003,0.0014965216000000041,0.07380482797832291,-0.056774623782061856,0.03334512503586673,0.10437578869555751,-0.0084766131,5615292.0,55.54146333333333,86.52109000000002,1.5577747651469274,119.98683,2331.5769,2331.5769,10.0,0.27635586500000003
0.00181,interior,-1,20,20,0,20,149.8,146.2,0.9874722613870442,0.9874722613870442,0.009999936200089522,0.000273025306020882,0.017885505299787892,-0.007357103920630053,-0.011221777651190482,0.025213058763273205,-0.02553513155,20051492.0,-5.255142100000001,34.76266756327892,-21.10867318581041,119.99993800000001,-5.2551519245,11.269203,0.0,0.2763558650000001
