time,part,failed_idp,failed_status,failed_region,nearest_nonfailed_idp,nearest_distance,failed_neighbor_count_all,nearest_nonfailed_neighbor_count_all,same_region_nonfailed_mean_neighbor_count_all,measurement_core_nonfailed_mean_neighbor_count_all,failed_minus_nearest_neighbor_count_all,failed_neighbor_count_specimen,nearest_nonfailed_neighbor_count_specimen,same_region_nonfailed_mean_neighbor_count_specimen,measurement_core_nonfailed_mean_neighbor_count_specimen,failed_minus_nearest_neighbor_count_specimen,failed_kernel_support_ratio_to_core,nearest_nonfailed_kernel_support_ratio_to_core,same_region_nonfailed_mean_kernel_support_ratio_to_core,measurement_core_nonfailed_mean_kernel_support_ratio_to_core,failed_minus_nearest_kernel_support_ratio_to_core,failed_velocity_gradient_norm,nearest_nonfailed_velocity_gradient_norm,same_region_nonfailed_mean_velocity_gradient_norm,measurement_core_nonfailed_mean_velocity_gradient_norm,failed_minus_nearest_velocity_gradient_norm,failed_shear_rate_proxy,nearest_nonfailed_shear_rate_proxy,same_region_nonfailed_mean_shear_rate_proxy,measurement_core_nonfailed_mean_shear_rate_proxy,failed_minus_nearest_shear_rate_proxy,failed_DivVel,nearest_nonfailed_DivVel,same_region_nonfailed_mean_DivVel,measurement_core_nonfailed_mean_DivVel,failed_minus_nearest_DivVel,failed_PorePressRate,nearest_nonfailed_PorePressRate,same_region_nonfailed_mean_PorePressRate,measurement_core_nonfailed_mean_PorePressRate,failed_minus_nearest_PorePressRate,failed_p_eff,nearest_nonfailed_p_eff,same_region_nonfailed_mean_p_eff,measurement_core_nonfailed_mean_p_eff,failed_minus_nearest_p_eff,failed_q,nearest_nonfailed_q,same_region_nonfailed_mean_q,measurement_core_nonfailed_mean_q,failed_minus_nearest_q,failed_q_over_p,nearest_nonfailed_q_over_p,same_region_nonfailed_mean_q_over_p,measurement_core_nonfailed_mean_q_over_p,failed_minus_nearest_q_over_p,failed_pc,nearest_nonfailed_pc,same_region_nonfailed_mean_pc,measurement_core_nonfailed_mean_pc,failed_minus_nearest_pc,failed_yield_residual,nearest_nonfailed_yield_residual,same_region_nonfailed_mean_yield_residual,measurement_core_nonfailed_mean_yield_residual,failed_minus_nearest_yield_residual,failed_return_iterations,nearest_nonfailed_return_iterations,same_region_nonfailed_mean_return_iterations,measurement_core_nonfailed_mean_return_iterations,failed_minus_nearest_return_iterations
0.001005,6,493,-1,lateral_surface,537,0.010000247,122,85,96.11627906976744,178.0,37,122,85,94.51162790697674,178.0,37,0.9257463877349323,0.6408063340451178,0.6832779190556727,1.0,0.28494005368981457,0.024374785728759056,0.01919630807663933,0.032617369298562134,0.026996511999123278,0.005178477652119727,0.03440805033162068,0.026956165199136344,0.045934788565843605,0.038178833405928134,0.007451885132484334,0.027665854,0.0096375411,0.008914322858488373,0.0281586858,0.0180283129,-18415692.0,-6434377.5,-5950015.820755814,-18806982.8,-11981314.5,-1.2716296666666669,13.405392966666668,14.723040665465117,8.710192408666666,-14.677022633333335,24.264384828424603,17.172227559021696,22.498320703050037,23.737437887000464,7.092157269402907,-19.08132962329279,1.2809939702417896,2.627347475295837,2.9153844874614263,-20.362323593534576,120.0,120.0,119.99976418604655,120.0,0.0,-1.2716395,-1762.7921,-1585.9872694407998,-800.964192,1761.5204605,0.0,0.0,1.1162790697674418,0.0,0.0
0.001005,6,494,-1,lateral_surface,495,0.009999994000000205,122,122,96.11627906976744,178.0,0,122,122,94.51162790697674,178.0,0,0.9257467191926628,0.9257479357818927,0.6832779190556727,1.0,-1.2165892299131897e-06,0.024504357902145862,0.030324009063361464,0.032617369298562134,0.026996511999123278,-0.005819651161215602,0.03464446025822384,0.04288462178776293,0.045934788565843605,0.038178833405928134,-0.008240161529539089,0.026028002,0.021122038,0.008914322858488373,0.0281586858,0.004905964000000002,-17322036.0,-14050000.0,-5950015.820755814,-18806982.8,-3272036.0,-0.7679117333333328,3.9057616666666664,14.723040665465117,8.710192408666666,-4.673673399999999,24.800428909336134,25.552606262173494,22.498320703050037,23.737437887000464,-0.7521773528373608,-32.2959369323386,6.542285075981381,2.627347475295837,2.9153844874614263,-38.83822200831998,120.0,119.99772,119.99976418604655,120.0,0.0022799999999989495,-0.76792157,1.7702632e-08,-1585.9872694407998,-800.964192,-0.7679215877026321,0.0,6.0,1.1162790697674418,0.0,-6.0
0.001005,6,191,-3,edge_ring,190,0.009999790000864912,88,94,94.6,178.0,-6,56,75,66.5,178.0,-19,0.6182646914796094,0.6186461337579703,0.7054051053899016,1.0,-0.0003814422783608995,0.11214165732490061,0.09040372032457897,0.07549321840615056,0.026996511999123278,0.021737937000321644,0.15568691887811612,0.1275360525624751,0.10543970992680532,0.038178833405928134,0.02815086631564101,0.036950026,0.027312685,0.028976625525000004,0.0281586858,0.009637340999999997,-24633992.0,-18198208.0,-19318578.45,-18806982.8,-6435784.0,73.96847,37.55266133333333,39.900819728625,8.710192408666666,36.41580866666666,93.76233191723672,66.7711225419213,53.44664825953786,23.737437887000464,26.99120937531542,1.267598639220694,1.778066325292701,2.9578474959718304,2.9153844874614263,-0.510467686072007,120.00291,119.99953,120.00356000000004,120.0,0.003380000000007044,3888.0342,8.7094759e-07,-54.525905353613894,-800.964192,3888.0341991290525,8.0,5.0,8.4,0.0,3.0
0.001005,6,477,-3,edge_ring,476,0.009999790000864912,88,94,94.6,178.0,-6,56,75,66.5,178.0,-19,0.6182646914796698,0.6186461337584721,0.7054051053899016,1.0,-0.0003814422788023242,0.11214165442648213,0.09040372394186506,0.07549321840615056,0.026996511999123278,0.02173793048461707,0.1556869159222537,0.1275360576027957,0.10543970992680532,0.038178833405928134,0.02815085831945799,0.036950022,0.027312694,0.028976625525000004,0.0281586858,0.009637328,-24633990.0,-18198214.0,-19318578.45,-18806982.8,-6435776.0,73.96847,37.55265466666667,39.900819728625,8.710192408666666,36.41581533333333,93.7623311884929,66.77112051887721,53.44664825953786,23.737437887000464,26.991210669615683,1.2675986293686066,1.7780665870779595,2.9578474959718304,2.9153844874614263,-0.5104679577093529,120.00291,119.99953,120.00356000000004,120.0,0.003380000000007044,3888.0342,8.709485e-07,-54.525905353613894,-800.964192,3888.0341991290516,8.0,5.0,8.4,0.0,3.0
0.001005,6,235,-3,edge_ring,234,0.009999790000864912,88,94,94.6,178.0,-6,56,75,66.5,178.0,-19,0.6182646914796334,0.6186461337580685,0.7054051053899016,1.0,-0.0003814422784351734,0.11214165550825791,0.09040372615325325,0.07549321840615056,0.026996511999123278,0.021737929355004668,0.1556869179871303,0.12753606085929164,0.10543970992680532,0.038178833405928134,0.028150857127838658,0.036950026,0.027312696,0.028976625525000004,0.0281586858,0.009637329999999996,-24633992.0,-18198214.0,-19318578.45,-18806982.8,-6435778.0,73.96847533333333,37.552654,39.900819728625,8.710192408666666,36.415821333333334,93.76232276461289,66.77112114257348,53.44664825953786,23.737437887000464,26.991201622039412,1.2675984240864786,1.778066635252291,2.9578474959718304,2.9153844874614263,-0.5104682111658123,120.00291,119.99953,120.00356000000004,120.0,0.003380000000007044,3888.0327,8.7096214e-07,-54.525905353613894,-800.964192,3888.032699129038,8.0,5.0,8.4,0.0,3.0
0.001005,6,521,-3,edge_ring,520,0.009999790000864912,88,94,94.6,178.0,-6,56,75,66.5,178.0,-19,0.6182646914802031,0.6186461337585434,0.7054051053899016,1.0,-0.00038144227834024935,0.11214164875267082,0.09040372250859995,0.07549321840615056,0.026996511999123278,0.02173792624407088,0.1556869109209967,0.12753605597818027,0.10543970992680532,0.038178833405928134,0.02815085494281644,0.036950022,0.027312694,0.028976625525000004,0.0281586858,0.009637328,-24633990.0,-18198214.0,-19318578.45,-18806982.8,-6435776.0,73.96847533333333,37.552647666666665,39.900819728625,8.710192408666666,36.415827666666665,93.7623228483058,66.77112002505919,53.44664825953786,23.737437887000464,26.99120282324661,1.2675984252179457,1.778066905368382,2.9578474959718304,2.9153844874614263,-0.5104684801504362,120.00291,119.99953,120.00356000000004,120.0,0.003380000000007044,3888.0327,8.7095123e-07,-54.525905353613894,-800.964192,3888.032699129049,8.0,5.0,8.4,0.0,3.0
0.001106,7,148,-1,edge_ring,150,0.02000002785073392,76,81,95.64285714285714,178.0,-5,48,76,68.14285714285714,178.0,-28,0.5412010647160018,0.5416546380952668,0.7097174604729413,1.0,-0.0004535733792649932,0.048045078023868704,0.019852919452198626,0.10160575388793458,0.0241349917285054,0.028192158571670078,0.06584848984082035,0.02727559195926087,0.14159827609044254,0.03413203263021479,0.03857289788155949,0.029109962,0.0008799709,0.028499409339285714,0.0231383288,0.0282299911,-19426120.0,-624042.56,-18992802.82142857,-15458503.8,-18802077.44,-1.1908631333333333,18.709965999999998,61.2740079404762,5.905149454666666,-19.900829133333332,34.97218148918366,16.16996303498215,68.94653814269692,27.734563718000487,18.802218454201512,-29.367087207824945,0.8642433147650911,1.223790674900145,5.870663320590227,-30.231330522590035,119.99577,120.0,120.00811428571426,119.999132,-0.004230000000006839,-1.190873,-2467.5242,1.5273312001522255e-05,-139.11609995755862,2466.333327,0.0,0.0,10.0,3.0,0.0
0.001106,7,149,-1,edge_ring,150,0.010000008705299846,81,81,95.64285714285714,178.0,0,64,76,68.14285714285714,178.0,-12,0.5416397957709798,0.5416546380952668,0.7097174604729413,1.0,-1.4842324287056563e-05,0.05007163856727004,0.019852919452198626,0.10160575388793458,0.0241349917285054,0.030218719115071412,0.06887504519001797,0.02727559195926087,0.14159827609044254,0.03413203263021479,0.0415994532307571,0.037400555,0.0008799709,0.028499409339285714,0.0231383288,0.0365205841,-24930528.0,-624042.56,-18992802.82142857,-15458503.8,-24306485.44,-2.8330522000000005,18.709965999999998,61.2740079404762,5.905149454666666,-21.5430182,28.98798217585726,16.16996303498215,68.94653814269692,27.734563718000487,12.818019140875109,-10.232067794535256,0.8642433147650911,1.223790674900145,5.870663320590227,-11.096311109300347,119.99876,120.0,120.00811428571426,119.999132,-0.001239999999995689,-2.8330622,-2467.5242,1.5273312001522255e-05,-139.11609995755862,2464.6911378,0.0,0.0,10.0,3.0,0.0
0.001106,7,181,-1,edge_ring,183,0.020000023677264448,88,94,95.64285714285714,178.0,-6,56,88,68.14285714285714,178.0,-32,0.6181459443240419,0.6186132181985112,0.7097174604729413,1.0,-0.00046727387446932056,0.048654540338903665,0.018921281821381312,0.10160575388793458,0.0241349917285054,0.029733258517522353,0.06714006490185762,0.026424072186351965,0.14159827609044254,0.03413203263021479,0.04071599271550565,0.031613398,0.00049212319,0.028499409339285714,0.0231383288,0.031121274810000002,-21090866.0,-364496.13,-18992802.82142857,-15458503.8,-20726369.87,-9.033238566666666,15.628048999999999,61.2740079404762,5.905149454666666,-24.661287566666665,39.46553925475414,16.896241922462604,68.94653814269692,27.734563718000487,22.569297332291537,-4.368924717695928,1.081148512041561,1.223790674900145,5.870663320590227,-5.450073229737489,119.99983,120.0,120.00811428571426,119.999132,-0.0001699999999971169,-9.0332479,-2063.3445,1.5273312001522255e-05,-139.11609995755862,2054.3112521000003,0.0,0.0,10.0,3.0,0.0
0.001106,7,182,-1,edge_ring,183,0.010000005905152896,94,94,95.64285714285714,178.0,0,75,88,68.14285714285714,178.0,-13,0.6185982895704725,0.6186132181985112,0.7097174604729413,1.0,-1.4928628038757275e-05,0.0489150489646797,0.018921281821381312,0.10160575388793458,0.0241349917285054,0.029993767143298388,0.06765316908517802,0.026424072186351965,0.14159827609044254,0.03413203263021479,0.04122909689882605,0.037904728,0.00049212319,0.028499409339285714,0.0231383288,0.03741260481,-25258166.0,-364496.13,-18992802.82142857,-15458503.8,-24893669.87,-7.644771333333334,15.628048999999999,61.2740079404762,5.905149454666666,-23.272820333333332,31.530922168331028,16.896241922462604,68.94653814269692,27.734563718000487,14.634680245868424,-4.124508215287934,1.081148512041561,1.223790674900145,5.870663320590227,-5.205656727329495,120.0,120.0,120.00811428571426,119.999132,0.0,-7.6447816,-2063.3445,1.5273312001522255e-05,-139.11609995755862,2055.6997184,0.0,0.0,10.0,3.0,0.0
0.001106,7,192,-1,edge_ring,269,0.014142648276275751,107,144,95.64285714285714,178.0,-37,68,91,68.14285714285714,178.0,-23,0.8497736944731303,0.9961747822696342,0.7097174604729413,1.0,-0.14640108779650385,0.03896245312287795,0.036310449832790234,0.10160575388793458,0.0241349917285054,0.0026520032900877177,0.05331257004436214,0.05126206518824946,0.14159827609044254,0.03413203263021479,0.0020505048561126824,0.032659087,0.032764085,0.028499409339285714,0.0231383288,-0.00010499799999999504,-21785314.0,-21859368.0,-18992802.82142857,-15458503.8,74054.0,-2.0787381333333332,2.8797678,61.2740079404762,5.905149454666666,-4.958505933333333,31.163132997540714,22.03802839235287,68.94653814269692,27.734563718000487,9.125104605187843,-14.991370244201699,7.652710191548384,1.223790674900145,5.870663320590227,-22.644080435750084,119.99848,119.99826,120.00811428571426,119.999132,0.00021999999999877673,-2.0787482,4.0583927e-09,1.5273312001522255e-05,-139.11609995755862,-2.078748204058393,0.0,6.0,10.0,3.0,-6.0
0.001106,7,193,-1,edge_ring,183,0.014142188656959643,115,94,95.64285714285714,178.0,21,90,88,68.14285714285714,178.0,2,0.8503732289599908,0.6186132181985112,0.7097174604729413,1.0,0.23176001076147956,0.03505978771104201,0.018921281821381312,0.10160575388793458,0.0241349917285054,0.0161385058896607,0.04835609545641432,0.026424072186351965,0.14159827609044254,0.03413203263021479,0.021932023270062353,0.037213024,0.00049212319,0.028499409339285714,0.0231383288,0.03672090081,-24782016.0,-364496.13,-18992802.82142857,-15458503.8,-24417519.87,-9.887663666666667,15.628048999999999,61.2740079404762,5.905149454666666,-25.515712666666666,28.885422143001843,16.896241922462604,68.94653814269692,27.734563718000487,11.98918022053924,-2.9213596979820924,1.081148512041561,1.223790674900145,5.870663320590227,-4.002508210023653,120.0,120.0,120.00811428571426,119.999132,0.0,-9.8876734,-2063.3445,1.5273312001522255e-05,-139.11609995755862,2053.4568266,0.0,0.0,10.0,3.0,0.0
0.001106,7,194,-1,lateral_surface,183,0.01000009000005445,115,94,93.05405405405405,178.0,21,107,88,91.1891891891892,178.0,19,0.8503759446336114,0.6186132181985112,0.6561823421165901,1.0,0.2317627264351002,0.03212797746240602,0.018921281821381312,0.03276428808961045,0.0241349917285054,0.013206695641024706,0.04484505922670007,0.026424072186351965,0.04602387296058945,0.03413203263021479,0.018420987040348103,0.028490046,0.00049212319,-0.002128556155810811,0.0231383288,0.027997922810000003,-18972616.0,-364496.13,1403899.0697837838,-15458503.8,-18608119.87,-5.561061,15.628048999999999,17.60261707547298,5.905149454666666,-21.18911,27.614895883728625,16.896241922462604,24.823456019016625,27.734563718000487,10.718653961266021,-4.965760289939029,1.081148512041561,1.871630892656483,5.870663320590227,-6.04690880198059,120.0,120.0,119.99940162162164,119.999132,0.0,-5.5610709,-2063.3445,-1797.2682952376392,-139.11609995755862,2057.7834291000004,0.0,0.0,1.5675675675675675,3.0,0.0
0.001106,7,195,-1,lateral_surface,184,0.01000009000005445,115,94,93.05405405405405,178.0,21,115,94,91.1891891891892,178.0,21,0.8503779228897644,0.6186137316632624,0.6561823421165901,1.0,0.23176419122650205,0.030019715550710212,0.014840862366389018,0.03276428808961045,0.0241349917285054,0.015178853184321195,0.04208190573806467,0.019917749738126666,0.04602387296058945,0.03413203263021479,0.022164155999938002,0.023170048,-0.0005957004,-0.002128556155810811,0.0231383288,0.023765748399999998,-15430117.0,365208.38,1403899.0697837838,-15458503.8,-15795325.38,-0.7684376000000004,16.460063,17.60261707547298,5.905149454666666,-17.228500600000004,24.942843342916973,15.95028520601628,24.823456019016625,27.734563718000487,8.992558136900692,-32.45916564066745,0.9690294141654426,1.871630892656483,5.870663320590227,-33.42819505483289,119.9987,120.0,119.99940162162164,119.999132,-0.001300000000000523,-0.7684477,-2199.7429,-1797.2682952376392,-139.11609995755862,2198.9744523000004,0.0,0.0,1.5675675675675675,3.0,0.0
0.001106,7,236,-1,edge_ring,238,0.020000027850740922,76,81,95.64285714285714,178.0,-5,48,76,68.14285714285714,178.0,-28,0.5412010647159472,0.5416546380952513,0.7097174604729413,1.0,-0.00045357337930407304,0.04804508177686156,0.019852919513430517,0.10160575388793458,0.0241349917285054,0.02819216226343104,0.06584849467572446,0.02727559138591183,0.14159827609044254,0.03413203263021479,0.038572903289812624,0.029109968,0.00087997259,0.028499409339285714,0.0231383288,0.02822999541,-19426124.0,-624043.69,-18992802.82142857,-15458503.8,-18802080.31,-1.1908625666666666,18.709967000000002,61.2740079404762,5.905149454666666,-19.90082956666667,34.97218733408241,16.16996014450217,68.94653814269692,27.734563718000487,18.802227189580243,-29.367106090145036,0.8642431140847104,1.223790674900145,5.870663320590227,-30.231349204229748,119.99577,120.0,120.00811428571426,119.999132,-0.004230000000006839,-1.1908726,-2467.5244,1.5273312001522255e-05,-139.11609995755862,2466.3335273999996,0.0,0.0,10.0,3.0,0.0
0.001106,7,237,-1,edge_ring,238,0.010000008705299846,81,81,95.64285714285714,178.0,0,64,76,68.14285714285714,178.0,-12,0.5416397957710785,0.5416546380952513,0.7097174604729413,1.0,-1.4842324172814614e-05,0.05007163792886091,0.019852919513430517,0.10160575388793458,0.0241349917285054,0.03021871841543039,0.06887504451018879,0.02727559138591183,0.14159827609044254,0.03413203263021479,0.04159945312427696,0.037400559,0.00087997259,0.028499409339285714,0.0231383288,0.03652058641,-24930530.0,-624043.69,-18992802.82142857,-15458503.8,-24306486.31,-2.833051733333333,18.709967000000002,61.2740079404762,5.905149454666666,-21.543018733333334,28.987981806561628,16.16996014450217,68.94653814269692,27.734563718000487,12.818021662059458,-10.232069349631937,0.8642431140847104,1.223790674900145,5.870663320590227,-11.096312463716647,119.99876,120.0,120.00811428571426,119.999132,-0.001239999999995689,-2.8330617,-2467.5244,1.5273312001522255e-05,-139.11609995755862,2464.6913382999996,0.0,0.0,10.0,3.0,0.0
0.001106,7,247,-1,edge_ring,335,0.014142648276242098,107,144,95.64285714285714,178.0,-37,68,91,68.14285714285714,178.0,-23,0.8497736944730315,0.9961747822697264,0.7097174604729413,1.0,-0.14640108779669492,0.038962451662907266,0.03631044994612162,0.10160575388793458,0.0241349917285054,0.0026520017167856458,0.053312568024210645,0.05126206560089156,0.14159827609044254,0.03413203263021479,0.002050502423319084,0.03265908,0.032764092,0.028499409339285714,0.0231383288,-0.00010501200000000155,-21785310.0,-21859374.0,-18992802.82142857,-15458503.8,74064.0,-2.0787397666666663,2.8797679000000005,61.2740079404762,5.905149454666666,-4.958507666666667,31.163131929375822,22.03802845885789,68.94653814269692,27.734563718000487,9.125103470517931,-14.991357951143168,7.652709948901745,1.223790674900145,5.870663320590227,-22.644067900044913,119.99848,119.99826,120.00811428571426,119.999132,0.00021999999999877673,-2.0787499,4.0584496e-09,1.5273312001522255e-05,-139.11609995755862,-2.0787499040584496,0.0,6.0,10.0,3.0,-6.0
0.001106,7,248,-1,edge_ring,183,0.014142188656959643,115,94,95.64285714285714,178.0,21,90,88,68.14285714285714,178.0,2,0.8503732289599825,0.6186132181985112,0.7097174604729413,1.0,0.23176001076147124,0.035059784137358496,0.018921281821381312,0.10160575388793458,0.0241349917285054,0.016138502315977184,0.048356090763602165,0.026424072186351965,0.14159827609044254,0.03413203263021479,0.0219320185772502,0.037213013,0.00049212319,0.028499409339285714,0.0231383288,0.036720889810000004,-24782008.0,-364496.13,-18992802.82142857,-15458503.8,-24417511.87,-9.887663033333334,15.628048999999999,61.2740079404762,5.905149454666666,-25.515712033333333,28.88542408505482,16.896241922462604,68.94653814269692,27.734563718000487,11.989182162592215,-2.9213600815153336,1.081148512041561,1.223790674900145,5.870663320590227,-4.002508593556895,120.0,120.0,120.00811428571426,119.999132,0.0,-9.8876724,-2063.3445,1.5273312001522255e-05,-139.11609995755862,2053.4568276,0.0,0.0,10.0,3.0,0.0
0.001106,7,249,-1,lateral_surface,183,0.01000009000005445,115,94,93.05405405405405,178.0,21,107,88,91.1891891891892,178.0,19,0.8503759446334259,0.6186132181985112,0.6561823421165901,1.0,0.2317627264349147,0.03212797805814963,0.018921281821381312,0.03276428808961045,0.0241349917285054,0.01320669623676832,0.04484505999624757,0.026424072186351965,0.04602387296058945,0.03413203263021479,0.018420987809895605,0.028490048,0.00049212319,-0.002128556155810811,0.0231383288,0.02799792481,-18972618.0,-364496.13,1403899.0697837838,-15458503.8,-18608121.87,-5.561058666666668,15.628048999999999,17.60261707547298,5.905149454666666,-21.189107666666665,27.614888884801577,16.896241922462604,24.823456019016625,27.734563718000487,10.718646962338973,-4.965761114934273,1.081148512041561,1.871630892656483,5.870663320590227,-6.046909626975834,120.0,120.0,119.99940162162164,119.999132,0.0,-5.5610685,-2063.3445,-1797.2682952376392,-139.11609995755862,2057.7834315,0.0,0.0,1.5675675675675675,3.0,0.0
0.001106,7,250,-1,lateral_surface,184,0.01000009000005445,115,94,93.05405405405405,178.0,21,115,94,91.1891891891892,178.0,21,0.8503779228895523,0.6186137316632624,0.6561823421165901,1.0,0.23176419122628988,0.03001971488669167,0.014840862366389018,0.03276428808961045,0.0241349917285054,0.015178852520302653,0.042081904811253006,0.019917749738126666,0.04602387296058945,0.03413203263021479,0.02216415507312634,0.02317005,-0.0005957004,-0.002128556155810811,0.0231383288,0.0237657504,-15430118.0,365208.38,1403899.0697837838,-15458503.8,-15795326.38,-0.7684369666666662,16.460063,17.60261707547298,5.905149454666666,-17.228499966666668,24.942845772385276,15.95028520601628,24.823456019016625,27.734563718000487,8.992560566368995,-32.45919555455877,0.9690294141654426,1.871630892656483,5.870663320590227,-33.42822496872421,119.9987,120.0,119.99940162162164,119.999132,-0.001300000000000523,-0.76844704,-2199.7429,-1797.2682952376392,-139.11609995755862,2198.9744529600002,0.0,0.0,1.5675675675675675,3.0,0.0
0.001106,7,258,-1,bottom_cap_zone,335,0.010000129000267389,136,144,153.83333333333334,178.0,-8,86,91,102.5,178.0,-5,0.9728932454959733,0.9961747822697264,0.9973470666543612,1.0,-0.02328153677375311,0.03377971721054327,0.03631044994612162,0.03650384060674572,0.0241349917285054,-0.002530732735578349,0.04774933394163459,0.05126206560089156,0.05156511636825709,0.03413203263021479,-0.0035127316592569735,0.033062104,0.032764092,0.031888441999999996,0.0231383288,0.0002980120000000003,-22054112.0,-21859374.0,-21283355.333333332,-15458503.8,-194738.0,-0.5507969666666668,2.8797679000000005,4.0920379166666665,5.905149454666666,-3.4305648666666673,26.114805840522703,22.03802845885789,21.415883627769876,27.734563718000487,4.076777381664812,-47.412762634778545,7.652709948901745,6.58532226622538,5.870663320590227,-55.06547258368029,120.0,119.99826,119.99845333333333,119.999132,0.0017399999999980764,-0.55080682,4.0584496e-09,-210.7105666638413,-139.11609995755862,-0.5508068240584496,0.0,6.0,5.333333333333333,3.0,-6.0
0.001106,7,259,-1,bottom_cap_zone,335,0.014142210577833889,145,144,153.83333333333334,178.0,1,114,91,102.5,178.0,23,0.9735033252998261,0.9961747822697264,0.9973470666543612,1.0,-0.02267145696990036,0.02778942934045428,0.03631044994612162,0.03650384060674572,0.0241349917285054,-0.00852102060566734,0.0392031078678681,0.05126206560089156,0.05156511636825709,0.03413203263021479,-0.012058957733023463,0.039030559,0.032764092,0.031888441999999996,0.0231383288,0.006266466999999998,-25987594.0,-21859374.0,-21283355.333333332,-15458503.8,-4128220.0,-10.893756566666667,2.8797679000000005,4.0920379166666665,5.905149454666666,-13.773524466666668,30.030718766353786,22.03802845885789,21.415883627769876,27.734563718000487,7.992690307495895,-2.7566908240123045,7.652709948901745,6.58532226622538,5.870663320590227,-10.40940077291405,119.99934,119.99826,119.99845333333333,119.999132,0.0010800000000017462,-10.893766,4.0584496e-09,-210.7105666638413,-139.11609995755862,-10.893766004058449,0.0,6.0,5.333333333333333,3.0,-6.0
0.001106,7,260,-1,interior,348,0.014142296843972052,145,178,151.23076923076923,178.0,-33,136,169,147.76923076923077,178.0,-33,0.9735052805049977,0.9999977460079607,0.9862980272387684,1.0,-0.026492465502962914,0.023964976459703472,0.025235817618591814,0.04463507124520482,0.0241349917285054,-0.0012708411588883417,0.03374343946322944,0.03568883553378644,0.06307034819074611,0.03413203263021479,-0.0019453960705569998,0.031140482,0.030442327,0.008403810257307697,0.0231383288,0.0006981549999999989,-20737572.0,-20334362.0,-5596283.894615384,-15458503.8,-403210.0,-8.172732666666667,3.472207766666667,11.985739447435897,5.905149454666666,-11.644940433333334,29.344369600945633,24.137683850000368,40.65716192895903,27.734563718000487,5.206685750945265,-3.5905211632126024,6.95168189004215,4.196239841644119,5.870663320590227,-10.542203053254752,119.99969,119.99824,119.99602923076924,119.999132,0.0014500000000055024,-8.1727428,3.390229e-07,-9.95897112527708,-139.11609995755862,-8.1727431390229,0.0,5.0,6.8076923076923075,3.0,-5.0
0.001106,7,261,-1,interior,349,0.014142296844123922,145,178,151.23076923076923,178.0,-33,145,178,147.76923076923077,178.0,-33,0.9735069542696481,0.9999976774415452,0.9862980272387684,1.0,-0.026490723171897157,0.019540655068477776,0.017255283971871326,0.04463507124520482,0.0241349917285054,0.00228537109660645,0.02748843657957813,0.024402656615619512,0.06307034819074611,0.03413203263021479,0.003085779963958618,0.026567629,0.03042433,0.008403810257307697,0.0231383288,-0.0038567010000000006,-17695064.0,-20320714.0,-5596283.894615384,-15458503.8,2625650.0,-5.835099333333333,3.1769462333333336,11.985739447435897,5.905149454666666,-9.012045566666666,27.21718476351099,23.11786165000042,40.65716192895903,27.734563718000487,4.099323113510568,-4.664390991260644,7.276755711960718,4.196239841644119,5.870663320590227,-11.941146703221362,120.0,119.99849,119.99602923076924,119.999132,0.0015099999999961256,-5.8351092,6.163441e-08,-9.95897112527708,-139.11609995755862,-5.835109261634409,0.0,5.0,6.8076923076923075,3.0,-5.0
0.001106,7,313,-1,edge_ring,315,0.020000024890524395,79,85,95.64285714285714,178.0,-6,50,79,68.14285714285714,178.0,-29,0.6402795086337895,0.6408066892577904,0.7097174604729413,1.0,-0.0005271806240009225,0.04567783769518653,0.022027775940015572,0.10160575388793458,0.0241349917285054,0.02365006175517096,0.06283290522017437,0.030858714500438807,0.14159827609044254,0.03413203263021479,0.03197419071973556,0.033120524,0.0042276601,0.028499409339285714,0.0231383288,0.0288928639,-22090618.0,-2839536.5,-18992802.82142857,-15458503.8,-19251081.5,-9.804227666666668,11.557314333333332,61.2740079404762,5.905149454666666,-21.361542,36.17928273066429,19.55537281868968,68.94653814269692,27.734563718000487,16.62390991197461,-3.690171623989313,1.6920343476588273,1.223790674900145,5.870663320590227,-5.3822059716481405,120.0,120.0,120.00811428571426,119.999132,0.0,-9.8042374,-1422.3485,1.5273312001522255e-05,-139.11609995755862,1412.5442626000001,0.0,0.0,10.0,3.0,0.0
0.001106,7,314,-1,edge_ring,315,0.010000006804774045,85,85,95.64285714285714,178.0,0,66,79,68.14285714285714,178.0,-13,0.6407928574221105,0.6408066892577904,0.7097174604729413,1.0,-1.3831835679933846e-05,0.04638605315790185,0.022027775940015572,0.10160575388793458,0.0241349917285054,0.024358277217886276,0.06399990508483953,0.030858714500438807,0.14159827609044254,0.03413203263021479,0.03314119058440072,0.039810915,0.0042276601,0.028499409339285714,0.0231383288,0.0355832549,-26519128.0,-2839536.5,-18992802.82142857,-15458503.8,-23679591.5,-9.930781966666666,11.557314333333332,61.2740079404762,5.905149454666666,-21.4880963,28.82329632092383,19.55537281868968,68.94653814269692,27.734563718000487,9.26792350223415,-2.902419609822384,1.6920343476588273,1.223790674900145,5.870663320590227,-4.594453957481211,120.0,120.0,120.00811428571426,119.999132,0.0,-9.9307919,-1422.3485,1.5273312001522255e-05,-139.11609995755862,1412.4177081,0.0,0.0,10.0,3.0,0.0
