case,label,idp,x,y,z,class,fi,fi_selected
CaseT3_ConfinementOnly_Selected,confinement_only_selected,215,0.0,0.0099999998,0.059999999,interior,0.9983440113056746,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,216,0.0,0.0099999998,0.07,interior,0.9983439678147554,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,225,0.0,0.02,0.050000001,lateral,0.9322990469377255,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,226,0.0,0.02,0.059999999,lateral,0.9322990887757497,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,227,0.0,0.02,0.07,lateral,0.9322990477932932,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,280,0.0099999998,0.0,0.050000001,interior,0.9983439661290903,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,281,0.0099999998,0.0,0.059999999,interior,0.9983440113056745,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,282,0.0099999998,0.0,0.07,interior,0.9983439678147557,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,291,0.0099999998,0.0099999998,0.050000001,interior,0.9767008058283202,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,292,0.0099999998,0.0099999998,0.059999999,interior,0.9767008499074631,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,293,0.0099999998,0.0099999998,0.07,interior,0.9767008072306681,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,302,0.0099999998,0.02,0.050000001,lateral,0.8622304925582283,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,303,0.0099999998,0.02,0.059999999,lateral,0.8622305310652509,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,304,0.0099999998,0.02,0.07,lateral,0.8622304933661007,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,346,0.02,0.0,0.050000001,lateral,0.9322990469377255,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,347,0.02,0.0,0.059999999,lateral,0.9322990887757496,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,348,0.02,0.0,0.07,lateral,0.9322990477932933,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,357,0.02,0.0099999998,0.050000001,lateral,0.8622304925582283,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,358,0.02,0.0099999998,0.059999999,lateral,0.8622305310652509,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,359,0.02,0.0099999998,0.07,lateral,0.8622304933661007,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,368,0.02,0.02,0.050000001,lateral,0.6467570684106534,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,369,0.02,0.02,0.059999999,lateral,0.6467570973800869,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,370,0.02,0.02,0.07,lateral,0.6467570692375545,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,390,0.029999999,0.0,0.050000001,lateral,0.6673919265380412,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,391,0.029999999,0.0,0.059999999,lateral,0.6673919560812623,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,392,0.029999999,0.0,0.07,lateral,0.6673919270555079,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,401,0.029999999,0.0099999998,0.050000001,lateral,0.5752098271863018,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,402,0.029999999,0.0099999998,0.059999999,lateral,0.575209852743981,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,403,0.029999999,0.0099999998,0.07,lateral,0.5752098278281775,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,159,-0.0099999998,0.029999999,0.050000001,lateral,0.5752098271863019,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,160,-0.0099999998,0.029999999,0.059999999,lateral,0.575209852743981,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,161,-0.0099999998,0.029999999,0.07,lateral,0.5752098278281775,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,236,0.0,0.029999999,0.050000001,lateral,0.6673919265380414,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,237,0.0,0.029999999,0.059999999,lateral,0.6673919560812623,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,238,0.0,0.029999999,0.07,lateral,0.6673919270555079,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,313,0.0099999998,0.029999999,0.050000001,lateral,0.5752098271863019,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,314,0.0099999998,0.029999999,0.059999999,lateral,0.575209852743981,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,315,0.0099999998,0.029999999,0.07,lateral,0.5752098278281774,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,8,-0.029999999,-0.0099999998,0.079999998,lateral,0.5748031333512359,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,9,-0.029999999,-0.0099999998,0.090000004,edge,0.5479756403188812,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,10,-0.029999999,-0.0099999998,0.1,edge,0.40717479695653136,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,41,-0.02,-0.02,0.079999998,lateral,0.6463374819455412,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,42,-0.02,-0.02,0.090000004,edge,0.6164900636203943,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,43,-0.02,-0.02,0.1,edge,0.45787849177400497,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,52,-0.02,-0.0099999998,0.079999998,lateral,0.861669542497518,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,53,-0.02,-0.0099999998,0.090000004,edge,0.8212954835791615,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,54,-0.02,-0.0099999998,0.1,edge,0.6096103056816791,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,96,-0.0099999998,-0.029999999,0.079999998,lateral,0.5748031333512358,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,97,-0.0099999998,-0.029999999,0.090000004,edge,0.5479756403188812,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,98,-0.0099999998,-0.029999999,0.1,edge,0.40717479695653136,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,107,-0.0099999998,-0.02,0.079999998,lateral,0.861669542497518,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,108,-0.0099999998,-0.02,0.090000004,edge,0.8212954835791615,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,109,-0.0099999998,-0.02,0.1,edge,0.6096103056816791,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,118,-0.0099999998,-0.0099999998,0.079999998,interior,0.9761269579820342,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,119,-0.0099999998,-0.0099999998,0.090000004,top,0.9314791684466723,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,120,-0.0099999998,-0.0099999998,0.1,top,0.6912884734398794,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,173,0.0,-0.029999999,0.079999998,lateral,0.6669145527061848,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,174,0.0,-0.029999999,0.090000004,edge,0.6353305275013573,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,175,0.0,-0.029999999,0.1,edge,0.4718717348793956,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,184,0.0,-0.02,0.079999998,lateral,0.9317252046304483,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,185,0.0,-0.02,0.090000004,edge,0.8881833614039092,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,186,0.0,-0.02,0.1,edge,0.6590082781905716,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,195,0.0,-0.0099999998,0.079999998,interior,0.9977701155090245,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,196,0.0,-0.0099999998,0.090000004,top,0.9526439859265597,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,197,0.0,-0.0099999998,0.1,top,0.7070599260323367,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,250,0.0099999998,-0.029999999,0.079999998,lateral,0.5748031333512358,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,251,0.0099999998,-0.029999999,0.090000004,edge,0.5479756403188812,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,252,0.0099999998,-0.029999999,0.1,edge,0.40717479695653136,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,261,0.0099999998,-0.02,0.079999998,lateral,0.8616695424975179,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,262,0.0099999998,-0.02,0.090000004,edge,0.8212954835791616,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,263,0.0099999998,-0.02,0.1,edge,0.6096103056816791,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,272,0.0099999998,-0.0099999998,0.079999998,interior,0.9761269579820341,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,273,0.0099999998,-0.0099999998,0.090000004,top,0.9314791684466724,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,274,0.0099999998,-0.0099999998,0.1,top,0.6912884734398794,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,327,0.02,-0.02,0.079999998,lateral,0.6463374819455411,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,328,0.02,-0.02,0.090000004,edge,0.6164900636203943,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,329,0.02,-0.02,0.1,edge,0.457878491774005,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,338,0.02,-0.0099999998,0.079999998,lateral,0.8616695424975178,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,339,0.02,-0.0099999998,0.090000004,edge,0.8212954835791614,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,340,0.02,-0.0099999998,0.1,edge,0.6096103056816791,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,382,0.029999999,-0.0099999998,0.079999998,lateral,0.5748031333512358,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,383,0.029999999,-0.0099999998,0.090000004,edge,0.5479756403188811,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,384,0.029999999,-0.0099999998,0.1,edge,0.40717479695653136,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,19,-0.029999999,0.0,0.079999998,lateral,0.6669145527061848,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,20,-0.029999999,0.0,0.090000004,edge,0.6353305275013573,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,21,-0.029999999,0.0,0.1,edge,0.4718717348793956,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,30,-0.029999999,0.0099999998,0.079999998,lateral,0.5748031333512359,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,31,-0.029999999,0.0099999998,0.090000004,edge,0.5479756403188811,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,32,-0.029999999,0.0099999998,0.1,edge,0.40717479695653136,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,63,-0.02,0.0,0.079999998,lateral,0.9317252046304484,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,64,-0.02,0.0,0.090000004,edge,0.8881833614039093,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,65,-0.02,0.0,0.1,edge,0.6590082781905717,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,74,-0.02,0.0099999998,0.079999998,lateral,0.861669542497518,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,75,-0.02,0.0099999998,0.090000004,edge,0.8212954835791615,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,76,-0.02,0.0099999998,0.1,edge,0.6096103056816791,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,85,-0.02,0.02,0.079999998,lateral,0.6463374819455411,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,86,-0.02,0.02,0.090000004,edge,0.6164900636203943,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,87,-0.02,0.02,0.1,edge,0.45787849177400497,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,129,-0.0099999998,0.0,0.079999998,interior,0.9977701155090247,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,130,-0.0099999998,0.0,0.090000004,top,0.9526439859265597,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,131,-0.0099999998,0.0,0.1,top,0.7070599260323368,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,140,-0.0099999998,0.0099999998,0.079999998,interior,0.9761269579820341,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,141,-0.0099999998,0.0099999998,0.090000004,top,0.9314791684466723,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,142,-0.0099999998,0.0099999998,0.1,top,0.6912884734398794,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,151,-0.0099999998,0.02,0.079999998,lateral,0.8616695424975178,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,152,-0.0099999998,0.02,0.090000004,edge,0.8212954835791615,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,153,-0.0099999998,0.02,0.1,edge,0.609610305681679,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,206,0.0,0.0,0.079999998,interior,1.0007500523478852,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,207,0.0,0.0,0.090000004,top,0.9556225122024553,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,208,0.0,0.0,0.1,top,0.7094371959156004,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,217,0.0,0.0099999998,0.079999998,interior,0.9977701155090246,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,218,0.0,0.0099999998,0.090000004,top,0.9526439859265595,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,219,0.0,0.0099999998,0.1,top,0.7070599260323367,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,228,0.0,0.02,0.079999998,lateral,0.9317252046304485,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,229,0.0,0.02,0.090000004,edge,0.8881833614039094,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,230,0.0,0.02,0.1,edge,0.6590082781905716,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,283,0.0099999998,0.0,0.079999998,interior,0.9977701155090245,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,284,0.0099999998,0.0,0.090000004,top,0.9526439859265596,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,285,0.0099999998,0.0,0.1,top,0.7070599260323368,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,294,0.0099999998,0.0099999998,0.079999998,interior,0.9761269579820341,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,295,0.0099999998,0.0099999998,0.090000004,top,0.9314791684466723,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,296,0.0099999998,0.0099999998,0.1,top,0.6912884734398794,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,305,0.0099999998,0.02,0.079999998,lateral,0.861669542497518,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,306,0.0099999998,0.02,0.090000004,edge,0.8212954835791616,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,307,0.0099999998,0.02,0.1,edge,0.6096103056816791,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,349,0.02,0.0,0.079999998,lateral,0.9317252046304486,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,350,0.02,0.0,0.090000004,edge,0.8881833614039094,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,351,0.02,0.0,0.1,edge,0.6590082781905717,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,360,0.02,0.0099999998,0.079999998,lateral,0.861669542497518,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,361,0.02,0.0099999998,0.090000004,edge,0.8212954835791617,0
CaseT3_ConfinementOnly_Selected,confinement_only_selected,362,0.02,0.0099999998,0.1,edge,0.6096103056816792,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,371,0.02,0.02,0.079999998,lateral,0.6463374819455411,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,372,0.02,0.02,0.090000004,edge,0.6164900636203943,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,373,0.02,0.02,0.1,edge,0.457878491774005,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,393,0.029999999,0.0,0.079999998,lateral,0.6669145527061848,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,394,0.029999999,0.0,0.090000004,edge,0.6353305275013572,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,395,0.029999999,0.0,0.1,edge,0.47187173487939554,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,404,0.029999999,0.0099999998,0.079999998,lateral,0.5748031333512358,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,405,0.029999999,0.0099999998,0.090000004,edge,0.5479756403188811,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,406,0.029999999,0.0099999998,0.1,edge,0.40717479695653136,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,162,-0.0099999998,0.029999999,0.079999998,lateral,0.5748031333512358,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,163,-0.0099999998,0.029999999,0.090000004,edge,0.5479756403188811,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,164,-0.0099999998,0.029999999,0.1,edge,0.40717479695653136,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,239,0.0,0.029999999,0.079999998,lateral,0.6669145527061848,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,240,0.0,0.029999999,0.090000004,edge,0.6353305275013572,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,241,0.0,0.029999999,0.1,edge,0.4718717348793956,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,316,0.0099999998,0.029999999,0.079999998,lateral,0.5748031333512357,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,317,0.0099999998,0.029999999,0.090000004,edge,0.5479756403188812,1
CaseT3_ConfinementOnly_Selected,confinement_only_selected,318,0.0099999998,0.029999999,0.1,edge,0.40717479695653136,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,0,-0.029999999,-0.0099999998,0.0,edge,0.4071747547533081,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,27,-0.02,-0.02,0.0,edge,0.457878444091461,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,36,-0.02,-0.0099999998,0.0,edge,0.6096102427844604,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,72,-0.0099999998,-0.029999999,0.0,edge,0.40717475475330805,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,81,-0.0099999998,-0.02,0.0,edge,0.6096102427844604,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,90,-0.0099999998,-0.0099999998,0.0,bottom,0.691288401056148,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,135,0.0,-0.029999999,0.0,edge,0.471871686441136,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,144,0.0,-0.02,0.0,edge,0.659008210256677,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,153,0.0,-0.0099999998,0.0,bottom,0.7070598514322256,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,198,0.0099999998,-0.029999999,0.0,edge,0.40717475475330805,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,207,0.0099999998,-0.02,0.0,edge,0.6096102427844604,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,216,0.0099999998,-0.0099999998,0.0,bottom,0.691288401056148,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,261,0.02,-0.02,0.0,edge,0.45787844409146106,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,270,0.02,-0.0099999998,0.0,edge,0.6096102427844605,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,306,0.029999999,-0.0099999998,0.0,edge,0.40717475475330805,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,9,-0.029999999,0.0,0.0,edge,0.4718716864411359,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,18,-0.029999999,0.0099999998,0.0,edge,0.40717475475330805,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,45,-0.02,0.0,0.0,edge,0.659008210256677,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,54,-0.02,0.0099999998,0.0,edge,0.6096102427844604,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,63,-0.02,0.02,0.0,edge,0.45787844409146106,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,99,-0.0099999998,0.0,0.0,bottom,0.7070598514322258,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,108,-0.0099999998,0.0099999998,0.0,bottom,0.691288401056148,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,117,-0.0099999998,0.02,0.0,edge,0.6096102427844605,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,162,0.0,0.0,0.0,bottom,0.7094371207738087,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,171,0.0,0.0099999998,0.0,bottom,0.7070598514322258,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,180,0.0,0.02,0.0,edge,0.659008210256677,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,225,0.0099999998,0.0,0.0,bottom,0.7070598514322259,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,234,0.0099999998,0.0099999998,0.0,bottom,0.6912884010561481,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,243,0.0099999998,0.02,0.0,edge,0.6096102427844603,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,279,0.02,0.0,0.0,edge,0.659008210256677,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,288,0.02,0.0099999998,0.0,edge,0.6096102427844603,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,297,0.02,0.02,0.0,edge,0.45787844409146106,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,315,0.029999999,0.0,0.0,edge,0.4718716864411359,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,324,0.029999999,0.0099999998,0.0,edge,0.407174754753308,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,126,-0.0099999998,0.029999999,0.0,edge,0.407174754753308,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,189,0.0,0.029999999,0.0,edge,0.4718716864411359,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,252,0.0099999998,0.029999999,0.0,edge,0.407174754753308,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,1,-0.029999999,-0.0099999998,0.0099999998,edge,0.5479757027029416,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,2,-0.029999999,-0.0099999998,0.02,lateral,0.5748032154007807,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,3,-0.029999999,-0.0099999998,0.029999999,lateral,0.5752098401997556,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,4,-0.029999999,-0.0099999998,0.039999999,lateral,0.575209810332391,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,28,-0.02,-0.02,0.0099999998,edge,0.6164901338065206,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,29,-0.02,-0.02,0.02,lateral,0.6463375745965778,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,30,-0.02,-0.02,0.029999999,lateral,0.6467570831226266,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,31,-0.02,-0.02,0.039999999,lateral,0.6467570494083394,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,37,-0.02,-0.0099999998,0.0099999998,edge,0.8212955772079795,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,38,-0.02,-0.0099999998,0.02,lateral,0.8616696653945232,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,39,-0.02,-0.0099999998,0.029999999,lateral,0.8622305120047331,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,40,-0.02,-0.0099999998,0.039999999,lateral,0.8622304675994917,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,73,-0.0099999998,-0.029999999,0.0099999998,edge,0.5479757027029416,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,74,-0.0099999998,-0.029999999,0.02,lateral,0.5748032154007807,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,75,-0.0099999998,-0.029999999,0.029999999,lateral,0.5752098401997556,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,76,-0.0099999998,-0.029999999,0.039999999,lateral,0.5752098103323909,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,82,-0.0099999998,-0.02,0.0099999998,edge,0.8212955772079794,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,83,-0.0099999998,-0.02,0.02,lateral,0.8616696653945232,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,84,-0.0099999998,-0.02,0.029999999,lateral,0.8622305120047332,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,85,-0.0099999998,-0.02,0.039999999,lateral,0.8622304675994917,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,91,-0.0099999998,-0.0099999998,0.0099999998,bottom,0.931479274548471,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,92,-0.0099999998,-0.0099999998,0.02,interior,0.9761270985235473,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,93,-0.0099999998,-0.0099999998,0.029999999,interior,0.9767008281707066,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,94,-0.0099999998,-0.0099999998,0.039999999,interior,0.976700777026823,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,136,0.0,-0.029999999,0.0099999998,edge,0.6353305999065862,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,137,0.0,-0.029999999,0.02,lateral,0.6669146473889813,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,138,0.0,-0.029999999,0.029999999,lateral,0.6673919415031053,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,139,0.0,-0.029999999,0.039999999,lateral,0.6673919072698874,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,145,0.0,-0.02,0.0099999998,edge,0.8881834626846044,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,146,0.0,-0.02,0.02,lateral,0.9317253376338372,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,147,0.0,-0.02,0.029999999,lateral,0.9322990679708799,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,148,0.0,-0.02,0.039999999,lateral,0.9322990200769569,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,154,0.0,-0.0099999998,0.0099999998,bottom,0.9526440943860661,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,155,0.0,-0.0099999998,0.02,interior,0.9977702597714208,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,156,0.0,-0.0099999998,0.029999999,interior,0.9983439891211499,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,157,0.0,-0.0099999998,0.039999999,interior,0.9983439363538964,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,199,0.0099999998,-0.029999999,0.0099999998,edge,0.5479757027029417,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,200,0.0099999998,-0.029999999,0.02,lateral,0.5748032154007807,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,201,0.0099999998,-0.029999999,0.029999999,lateral,0.5752098401997556,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,202,0.0099999998,-0.029999999,0.039999999,lateral,0.5752098103323909,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,208,0.0099999998,-0.02,0.0099999998,edge,0.8212955772079794,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,209,0.0099999998,-0.02,0.02,lateral,0.8616696653945232,0
