case,label,operator,mode,class_filter,time,part,region,count,porepress_mean,porepress_min,porepress_max,porepressrate_mean,porepressrate_maxabs,divvel_mean,divvel_maxabs,velocity_max
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002514,9,lateral_class,196,15400.794463443113,10657.56971352,18994.95452864,-783060.919387755,7059689.0,0.0011594764204081631,0.010580467,0.00043895198485633297
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002514,9,cap_edge_class,148,4658.807734660237,3003.924813765,6371.137648892,-1482895.5596486486,3398508.0,0.002242316210810811,0.0051108324,0.0004884326788301348
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002815,10,all,407,9872.760379884505,2400.119853631,18656.21354452,-5018202.7334078625,12614361.0,0.007527304338610565,0.018936519,0.0005307189704852089
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002815,10,center_core,45,11385.03855427178,10013.37725424,13019.66655632,-9567762.033333333,10306320.0,0.014358620273333334,0.015467505,0.000337353763907775
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002815,10,interior_class,63,10406.891158361397,7785.879197694,13019.66655632,-8753655.42857143,10306320.0,0.013137510866666665,0.015467505,0.00048541289067669
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002815,10,lateral_class,196,14130.563823510525,8585.945064465,18656.21354452,-5750843.481770408,12614361.0,0.008610484849971938,0.018936519,0.0004747324178236254
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.002815,10,cap_edge_class,148,4006.6812312713655,2400.119853631,5694.814112251,-2457857.4193918924,4669047.0,0.00370469358527027,0.0070278961,0.0005307189704852089
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003016,11,all,407,8624.105610993516,1805.699312131,17771.8726751,-6542685.97019656,14910718.0,0.009814029336683048,0.022396978,0.0005356613500000002
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003016,11,center_core,45,9137.565185488489,7802.617120451,11443.30907719,-11583883.044444444,12677567.0,0.01738528928888889,0.019026283,0.0003321181327112288
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003016,11,interior_class,63,8346.51919691681,6161.363731067,11443.30907719,-10627076.833333334,12677567.0,0.015949808953968254,0.019026283,0.0004848535981098522
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003016,11,lateral_class,196,12619.500317794807,6675.949275674,17771.8726751,-8022564.621938776,14910718.0,0.012018503853571429,0.022396978,0.00047896308672896765
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003016,11,cap_edge_class,148,3451.068999870405,1805.699312131,5298.984197647,-2844220.834256757,5463121.5,0.00428273797722973,0.0082216142,0.0005356613500000002
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003318,12,all,407,-7478.01054096817,-16703.94110066,2018.356891523,-98008075.37100737,190186990.0,0.14701212155036852,0.28524342,0.007150963731079547
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003318,12,center_core,45,-8310.049481517777,-11550.67240066,2018.356891523,-96970025.51111111,124666060.0,0.1454559125777778,0.18701495,0.0010643113110330215
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003318,12,interior_class,63,-7605.825213554254,-11550.67240066,2018.356891523,-88560489.8095238,124666060.0,0.13284195314285718,0.18701495,0.0014056762560359206
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003318,12,lateral_class,196,-11065.180406729272,-16703.94110066,-6629.405120297,-146866280.1122449,190186990.0,0.2202959605612245,0.28524342,0.007150963731079547
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003318,12,cap_edge_class,148,-2673.0266351431774,-7010.772145972,1258.042841817,-37325573.75675676,63483164.0,0.055992446979729736,0.095257111,0.0028128114259843673
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003519,13,all,407,13426.794354451848,-4474.627612645,29656.65534805,221720707.27184275,422596580.0,-0.33258108361675676,0.63388079,0.01753979448006468
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003519,13,center_core,45,23350.976288779555,13416.71035823,26634.52670614,310649421.1111111,362801570.0,-0.4660057193333333,0.54422045,0.0036361855702988733
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003519,13,interior_class,63,21516.333952916273,9956.593840765,26634.52670614,285960817.93650794,362801570.0,-0.42897143349206357,0.54422045,0.004080172435476478
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003519,13,lateral_class,196,17488.11632893334,6545.665684027,29656.65534805,297627380.1020408,422596580.0,-0.44642361209183673,0.63388079,0.01753979448006468
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.003519,13,cap_edge_class,148,4604.766640251635,-4474.627612645,12998.88910587,93850201.55162162,186113940.0,-0.14078562670283784,0.27917874,0.008938906077442058
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00382,14,all,407,-12595.573925764875,-61503.0495932,110627.760187,375999318.26535624,2035808100.0,-0.563999017100737,3.0537016,0.0916570880443924
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00382,14,center_core,45,52522.865838634,28170.65526131,110627.760187,1452664717.7777777,2035808100.0,-2.178797391111111,3.0537016,0.04792977298723792
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00382,14,interior_class,63,49278.78344891746,24447.19005016,110627.760187,1354637766.984127,2035808100.0,-2.03176116984127,3.0537016,0.04792977298723792
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00382,14,lateral_class,196,-29217.329291466205,-61503.0495932,-8611.259049713,329365726.4897959,747841730.0,-0.49404314580102043,1.1215276,0.0916570880443924
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.00382,14,cap_edge_class,148,-16921.38786446437,-46441.48004371,59353.88922655,21174735.283783782,992631420.0,-0.03185263299324325,1.4890288,0.05251414000000005
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004021,15,all,407,-326969.90285006026,-962380.3500554,82317.17131794,-5258401812.358723,12352210000.0,7.887603188329239,18.529196,0.6060363178541586
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004021,15,center_core,45,-813125.828483369,-962380.3500554,-724810.2557444,-11176864733.333334,12352210000.0,16.76498171111111,18.529196,0.2109704661321392
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004021,15,interior_class,63,-766286.2451746286,-962380.3500554,-587671.327846,-10499364869.84127,12352210000.0,15.74872703174603,18.529196,0.22820343008383506
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004021,15,lateral_class,196,-353533.87163661775,-596160.5197905,-143584.1301359,-6076655162.755102,9520198700.0,9.114854597448979,14.27928,0.6060363178541586
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004021,15,cap_edge_class,148,-104784.31198105295,-529900.4439388,82317.17131794,-1943818506.2837837,6474089500.0,2.916035091554054,9.7118864,0.2966153949573761
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004319,16,all,407,-4938494.1225887025,-14073822.26054,1385568.518575,-70323632464.12776,178293980000.0,105.48544647420148,267.44244,8.103185759844145
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004319,16,center_core,45,-12071032.951433113,-14073822.26054,-10735759.47132,-157533151111.1111,178293980000.0,236.29339644444445,267.44244,3.2163009329138736
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004319,16,interior_class,63,-11323537.049720114,-14073822.26054,-8588382.618753,-146937601428.57144,178293980000.0,220.40078603174598,267.44244,3.3203210750279455
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004319,16,lateral_class,196,-5430251.972560005,-9183401.481884,-1944100.395784,-80559540056.12245,131425260000.0,120.83860036734694,197.12685,8.103185759844145
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004319,16,cap_edge_class,148,-1569289.7779694195,-7787391.671701,1385568.518575,-24155268053.37838,91843936000.0,36.23622650675676,137.77248,3.9399727247677925
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004516,17,all,407,-8066673.40926463,-33775631.37552,4597045.86374,-615636504670.2703,2022992800000.0,923.4548166879607,3034.5027,32.374129572300376
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004516,17,center_core,45,-24864327.83173667,-33775631.37552,-20335945.74313,-1670057493333.3333,2022992800000.0,2505.074091111111,3034.5027,22.635251741105144
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004516,17,interior_class,63,-24328418.781191427,-33775631.37552,-19506470.35918,-1574300877777.7778,2022992800000.0,2361.4469238095244,3034.5027,22.635251741105144
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004516,17,lateral_class,196,-6876598.049199952,-14859406.90137,468555.5941261,-637392357346.9387,1156482200000.0,956.0846785204081,1734.7014,32.374129572300376
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004516,17,cap_edge_class,148,-2720489.707516581,-23939423.15153,4597045.86374,-178744595005.4054,1187751300000.0,268.12403514864866,1781.6753,24.06648300000024
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004752,18,all,407,-21605499.638450872,-92478915.47144,11241122.49441,815299090085.7494,1942501100000.0,-1222.958195891892,2913.2537,53.64589381024125
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004752,18,center_core,25,-78793176.87464601,-92478915.47144,-73474353.27552,1724706880000.0,1942501100000.0,-2586.57362,2913.2537,26.287667279868177
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004752,18,interior_class,35,-72048021.58664685,-92478915.47144,-51674784.95482,1648309977142.8572,1942501100000.0,-2471.9933542857148,2913.2537,26.36557596067365
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004752,18,lateral_class,224,-27652876.276777722,-65216359.01379,-1697963.886323,900375635848.2142,1639844900000.0,-1350.5925772767857,2459.4978,53.64589381024125
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.004752,18,cap_edge_class,148,-523738.5899909054,-41626454.45235,11241122.49441,489538770506.08105,1347221100000.0,-734.4018987702702,2020.4795,50.719845000001555
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.005001,19,all,407,68142917.74889724,14630727.94588,158845687.1248,-189775744627.02704,708810960000.0,284.65402631916464,1063.124,26.57072800001522
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.005001,19,center_core,45,133188874.20582,110362318.3928,158845687.1248,-323836710666.6667,527092250000.0,485.2861351111111,789.99579,19.769113904623
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.005001,19,interior_class,63,117917519.59664617,74808939.14075,158845687.1248,-385336017936.50793,566381900000.0,577.6214898412699,849.33917,19.769113904623
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.005001,19,lateral_class,196,81451423.81204173,46341800.47419,118121207.8444,334468357.14285713,446602150000.0,-0.4659509897959163,669.90332,26.57072800001522
CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off,0.005001,19,cap_edge_class,148,29330302.176028986,14630727.94588,62109252.8943,-358298072508.1081,708810960000.0,537.5362246344596,1063.124,18.149455486712775
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.0,0,interior_class,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.0,0,lateral_class,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.0,0,cap_edge_class,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000503,1,interior_class,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000503,1,lateral_class,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000503,1,cap_edge_class,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000804,2,all,407,632.9717974725647,3.825858904116,1362.021307252,3532970.3441867325,7526067.0,-0.0052994558119828,0.011291088,0.00029019344208488525
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000804,2,center_core,45,627.2367034510555,242.8336856286,774.4803221052,3636444.9511111123,4435425.5,-0.005453635519999999,0.0066526914,2.100043359092403e-05
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000804,2,interior_class,63,576.2400969587934,185.7127008813,774.4803221052,3339319.4984126994,4435425.5,-0.005008072876190477,0.0066526914,2.100043359092403e-05
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000804,2,lateral_class,196,1060.5303288607954,576.1471658939,1362.021307252,5871754.001530612,7526067.0,-0.008808571625,0.011291088,0.00029019344208488525
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.000804,2,cap_edge_class,148,90.89493923117547,3.825858904116,298.5380668001,518094.7120540541,1670818.6,-0.0007762830120067567,0.0025059418,1.3437660030115932e-05
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001005,3,all,407,1789.5462488918743,-2.380450610536,3779.237035022,6483568.543402948,13487974.0,-0.009725353472923833,0.020239539,0.000490818005229075
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001005,3,center_core,45,1906.3274844674866,902.3206966517,2299.99376773,7294107.5,8654424.0,-0.010937904517777777,0.012980542,5.483188753322316e-05
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001005,3,interior_class,63,1750.1379691645918,692.1908334394,2299.99376773,6693473.023809524,8654424.0,-0.010037372201587298,0.012980542,5.483188753322316e-05
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001005,3,lateral_class,196,2951.6265522999947,1628.381715392,3779.237035022,10557968.604591837,13487974.0,-0.01584051060714286,0.020239539,0.000490818005229075
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001005,3,cap_edge_class,148,267.3501823704356,-2.380450610536,846.4106465401,998390.2038175677,3071002.3,-0.001494083349864865,0.0046052188,3.993118148854476e-05
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001307,4,all,407,4467.690963739806,-109.7960576837,9264.389737151,9756472.763243245,19864534.0,-0.014634710097764127,0.029818565,0.0007024560749745492
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001307,4,center_core,45,5119.7477137912,2861.406804407,6042.100098469,12022588.277777778,13897607.0,-0.018027036888888893,0.020845482,0.0001217900928951566
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001307,4,interior_class,63,4698.136318343572,2213.145117032,6042.100098469,11028816.468253968,13897607.0,-0.01653736662539683,0.020845482,0.0001217900928951566
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001307,4,lateral_class,196,7245.1281078696675,4032.26102511,9264.389737151,15537739.239795918,19864534.0,-0.023316583857142855,0.029818565,0.0007024560749745492
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001307,4,cap_edge_class,148,691.368412459465,-109.7960576837,2105.325578214,1558595.1766216215,4560496.5,-0.002327178894527027,0.006836304,0.00010810055815381967
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001508,5,all,407,6454.138810756443,1105.240599935,11145.75907516,10122651.574520884,20553828.0,-0.01518397842031941,0.030838251,0.0007338431615578916
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001508,5,center_core,45,8066.048345764578,6556.349166077,8968.521279701,13054138.266666668,14915118.0,-0.019576575955555557,0.022368418,0.0001662238156021183
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001508,5,interior_class,63,7371.7949956515085,4964.076015219,8968.521279701,11977405.76984127,14915118.0,-0.01796164673015873,0.022368418,0.0001776626311338038
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001508,5,lateral_class,196,9341.343240331107,6473.217644152,11145.75907516,15960282.724489795,20553828.0,-0.02394912649489796,0.030838251,0.0007338431615578916
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.001508,5,cap_edge_class,148,2239.919838830608,1105.240599935,3385.687796416,1602210.9008783782,4860915.0,-0.0023936937842567573,0.007280902,0.00016798496903409682
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.00181,6,all,407,9184.520075011964,1267.864049292,16662.34450285,8232501.041081082,17878728.0,-0.01234875251007371,0.026865335,0.000655086324980849
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.00181,6,center_core,45,11669.687527757646,9253.759694171,13063.25475069,10926148.533333333,12402734.0,-0.01638495131111111,0.018604135,0.00022027294615433552
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.00181,6,interior_class,63,10680.420680840856,7139.48127415,13063.25475069,10037356.26984127,12402734.0,-0.015052239555555555,0.018604135,0.0002698182567019708
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.00181,6,lateral_class,196,13643.630619655634,8689.871135994,16662.34450285,13014631.288265307,17878728.0,-0.019537443980612246,0.026865335,0.000655086324980849
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.00181,6,cap_edge_class,148,2642.443014759399,1267.864049292,4601.137330263,1131126.6636486484,4723092.0,-0.0016777848608108107,0.0070689172,0.00026765528440636537
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002011,7,all,407,10483.32480068723,1404.162897408,19567.70169066,5811423.925798526,14575697.0,-0.008717136715552826,0.021935329,0.0005693880593839538
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002011,7,center_core,45,13362.092900431113,10636.90959372,14995.49161284,7471129.222222222,8564352.0,-0.01120349634,0.012849775,0.0002521260944611597
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002011,7,interior_class,63,12237.450177556155,8305.196765859,14995.49161284,6878573.238095238,8564352.0,-0.010315272492063493,0.012849775,0.00032971873355046435
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002011,7,lateral_class,196,15737.146376415147,9563.472642105,19567.70169066,9470789.786734695,14575697.0,-0.014225242412244899,0.021935329,0.0005693880593839538
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002011,7,cap_edge_class,148,2778.872587272277,1404.162897408,5292.411404422,510977.20000000007,3991364.5,-0.0007423308339864865,0.0059724147,0.00033318461781073653
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002312,8,all,407,11359.831329596798,1441.452998997,22245.29930674,1407923.2445872237,8563701.0,-0.0021118854202285013,0.012949703,0.00043502051399402767
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002312,8,center_core,45,14265.414551888443,11533.87655633,16100.59328863,632296.2955111112,2705431.8,-0.0009463364858,0.0040399982,0.0002988600093760834
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002312,8,interior_class,63,13075.63520557368,9179.8196323,16100.59328863,612618.9904444445,2705431.8,-0.0009176623814444444,0.0040399982,0.0004107622933527747
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002312,8,lateral_class,196,17347.958927735403,9678.724761309,22245.29930674,3232673.047653062,8563701.0,-0.004871704758928571,0.012949703,0.00041318496242241567
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002312,8,cap_edge_class,148,2699.2323199906555,1441.452998997,6087.871638287,-670095.6296689188,3053554.5,0.0010346587618108108,0.00464522,0.00043502051399402767
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002514,9,all,407,11059.083688945526,3003.924813765,18994.95452864,-1484462.79392629,7059689.0,0.0022266941324324326,0.010580467,0.0004884326788301348
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002514,9,center_core,45,13770.901335490891,12087.14330987,15180.44496494,-4035199.5311111105,4453331.0,0.006057070720000001,0.0066841501,0.00032111690182548943
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002514,9,interior_class,63,12587.107965654983,9318.085676529,15180.44496494,-3670283.7158730165,4453331.0,0.005510227528571429,0.0066841501,0.00045355844959923134
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002514,9,lateral_class,196,15400.794463443113,10657.56971352,18994.95452864,-783060.919387755,7059689.0,0.0011594764204081631,0.010580467,0.00043895198485633297
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002514,9,cap_edge_class,148,4658.807734660237,3003.924813765,6371.137648892,-1482895.5596486486,3398508.0,0.002242316210810811,0.0051108324,0.0004884326788301348
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002815,10,all,407,9872.760379884505,2400.119853631,18656.21354452,-5018202.7334078625,12614361.0,0.007527304338610565,0.018936519,0.0005307189704852089
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002815,10,center_core,45,11385.03855427178,10013.37725424,13019.66655632,-9567762.033333333,10306320.0,0.014358620273333334,0.015467505,0.000337353763907775
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002815,10,interior_class,63,10406.891158361397,7785.879197694,13019.66655632,-8753655.42857143,10306320.0,0.013137510866666665,0.015467505,0.00048541289067669
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002815,10,lateral_class,196,14130.563823510525,8585.945064465,18656.21354452,-5750843.481770408,12614361.0,0.008610484849971938,0.018936519,0.0004747324178236254
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.002815,10,cap_edge_class,148,4006.6812312713655,2400.119853631,5694.814112251,-2457857.4193918924,4669047.0,0.00370469358527027,0.0070278961,0.0005307189704852089
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003016,11,all,407,8624.105610993516,1805.699312131,17771.8726751,-6542685.97019656,14910718.0,0.009814029336683048,0.022396978,0.0005356613500000002
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003016,11,center_core,45,9137.565185488489,7802.617120451,11443.30907719,-11583883.044444444,12677567.0,0.01738528928888889,0.019026283,0.0003321181327112288
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003016,11,interior_class,63,8346.51919691681,6161.363731067,11443.30907719,-10627076.833333334,12677567.0,0.015949808953968254,0.019026283,0.0004848535981098522
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003016,11,lateral_class,196,12619.500317794807,6675.949275674,17771.8726751,-8022564.621938776,14910718.0,0.012018503853571429,0.022396978,0.00047896308672896765
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003016,11,cap_edge_class,148,3451.068999870405,1805.699312131,5298.984197647,-2844220.834256757,5463121.5,0.00428273797722973,0.0082216142,0.0005356613500000002
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003318,12,all,407,6522.972631221358,1216.086789491,15258.3038165,-6857654.044496315,28326590.0,0.010286481248673218,0.042534836,0.0023078306533228137
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003318,12,center_core,45,5873.085379101823,4954.836243669,10358.59031781,-9116133.7,18877510.0,0.01368478103777778,0.028333513,0.0019265867990347775
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003318,12,interior_class,63,6096.606730129303,4954.836243669,10358.59031781,-3229395.134920635,28326590.0,0.004851731022222221,0.042534836,0.0023078306533228137
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003318,12,lateral_class,196,9167.344731158244,3045.723631465,15258.3038165,-14351182.341836736,28291738.0,0.021514894211734695,0.042495519,0.00045411137877657737
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003318,12,cap_edge_class,148,3202.459929742777,1216.086789491,8022.452230016,1521746.1918243244,24523126.0,-0.0022701381870945947,0.036817979,0.0006277222400000002
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003519,13,all,407,4916.381187101995,2163.704984783,10082.72728117,-6620458.476835381,39988472.0,0.009930688228972973,0.059984658,0.003098244856923929
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003519,13,center_core,45,4967.136194431644,3648.884938851,9177.23988361,-680718.3466666666,39988472.0,0.0010313053777777782,0.059984658,0.00232171970864877
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003519,13,interior_class,63,5628.315829078445,3648.884938851,10082.72728117,3165966.577777778,39988472.0,-0.004744399577777778,0.059984658,0.003098244856923929
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003519,13,lateral_class,196,4941.155156066933,2163.704984783,7127.875955986,-17714394.369897958,33908860.0,0.026566804182653062,0.050873321,0.0004038051579881765
CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior,0.003519,13,cap_edge_class,148,4580.5191576314255,3281.707115199,9377.194818667,3905667.58127027,32561476.0,-0.005854096873027027,0.048862755,0.0008955512300000006
