step,time,factor,applied,class_skipped,raw_max,raw_mean,used_max,used_mean,pre_accel_max,ratio_max,confining_ref,limited,relaxed,cap_min,lateral_used_max,cap_edge_used_max,interior_used_max,case,label,operator,mode,class_filter
39.0,0.00431896,0.87931,407.0,0.0,255492.0,153475.0,255492.0,153475.0,1287.49,560.763,1.93179,0.0,0.0,0.0,255492.0,189017.0,158943.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
40.0,0.00440431,0.936208,407.0,0.0,136259.0,58949.6,136259.0,58949.6,13530.2,141.922,1.9259,0.0,0.0,0.0,106951.0,136259.0,104682.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
41.0,0.00444526,0.963505,407.0,0.0,711443.0,432184.0,711443.0,432184.0,12304.2,612.75,1.9155,0.0,0.0,0.0,711443.0,601324.0,513349.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
42.0,0.00446806,0.978708,407.0,0.0,798410.0,477144.0,798410.0,477144.0,4237.4,1823.14,1.9152,0.0,0.0,0.0,798410.0,586961.0,533955.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
43.0,0.00449737,0.998248,407.0,0.0,257997.0,110874.0,257997.0,110874.0,10723.0,671.1,1.92706,0.0,0.0,0.0,257997.0,83754.5,104416.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
44.0,0.00451618,1.0,407.0,0.0,617222.0,335853.0,617222.0,335853.0,11095.4,991.274,1.93881,0.0,0.0,0.0,542624.0,617222.0,454821.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
45.0,0.00452696,1.0,407.0,0.0,927234.0,568621.0,927234.0,568621.0,8633.62,1199.53,1.94505,0.0,0.0,0.0,927234.0,910033.0,709438.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
46.0,0.00453719,1.0,407.0,0.0,1200640.0,729941.0,1200640.0,729941.0,5258.82,1507.19,1.94925,0.0,0.0,0.0,1200640.0,1080870.0,883869.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
47.0,0.00454927,1.0,407.0,0.0,1350720.0,810238.0,1350720.0,810238.0,5146.01,10891.8,1.95116,0.0,0.0,0.0,1350720.0,1106110.0,965267.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
48.0,0.00456672,1.0,407.0,0.0,1153140.0,677012.0,1153140.0,677012.0,18766.6,14196.3,1.9478,0.0,0.0,0.0,1153140.0,778998.0,782392.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
49.0,0.00458938,1.0,407.0,0.0,301665.0,125945.0,301665.0,125945.0,40823.3,164.314,1.93212,0.0,0.0,0.0,301665.0,163121.0,146455.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
50.0,0.00459908,1.0,407.0,0.0,435725.0,230900.0,435725.0,230900.0,44849.1,399.874,1.92204,0.0,0.0,0.0,312602.0,435725.0,247538.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
51.0,0.00460618,1.0,407.0,0.0,769367.0,476758.0,769367.0,476758.0,44802.3,606.753,1.91446,0.0,0.0,0.0,721927.0,769367.0,542994.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
52.0,0.00461319,1.0,407.0,0.0,1100120.0,697224.0,1100120.0,697224.0,41652.6,691.408,1.90799,0.0,0.0,0.0,1100120.0,1054870.0,816536.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
53.0,0.00462058,1.0,407.0,0.0,1437090.0,888884.0,1437090.0,888884.0,35529.4,529.187,1.90344,0.0,0.0,0.0,1437090.0,1288420.0,1056930.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
54.0,0.00462897,1.0,407.0,0.0,1711520.0,1038530.0,1711520.0,1038530.0,25135.8,1119.38,1.89997,0.0,0.0,0.0,1711520.0,1449320.0,1249890.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
55.0,0.00463958,1.0,407.0,0.0,1858710.0,1104280.0,1858710.0,1104280.0,8138.2,1799.37,1.89883,0.0,0.0,0.0,1858710.0,1472680.0,1348300.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
56.0,0.00465693,1.0,407.0,0.0,1558240.0,885363.0,1558240.0,885363.0,7251.35,818.874,1.90559,0.0,0.0,0.0,1558240.0,1055220.0,1118850.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
57.0,0.00467649,1.0,407.0,0.0,456667.0,227956.0,456667.0,227956.0,17583.2,710.386,1.92377,0.0,0.0,0.0,456667.0,172279.0,314852.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
58.0,0.00468353,1.0,407.0,0.0,473016.0,187856.0,473016.0,187856.0,19097.5,13577.6,1.93422,0.0,0.0,0.0,295294.0,473016.0,245772.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
59.0,0.00468871,1.0,407.0,0.0,811279.0,417969.0,811279.0,417969.0,19483.1,1137.06,1.94175,0.0,0.0,0.0,598560.0,811279.0,493895.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
60.0,0.00469377,1.0,407.0,0.0,896450.0,595410.0,896450.0,595410.0,19156.1,1719.25,1.94871,0.0,0.0,0.0,892714.0,896450.0,488756.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
61.0,0.00469889,1.0,407.0,0.0,1252780.0,809608.0,1252780.0,809608.0,19498.7,1243.88,1.95517,0.0,0.0,0.0,1252780.0,1175690.0,757830.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
62.0,0.00470425,1.0,407.0,0.0,1591940.0,1009120.0,1591940.0,1009120.0,19134.1,1364.66,1.96112,0.0,0.0,0.0,1591940.0,1429280.0,1004760.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
63.0,0.00470997,1.0,407.0,0.0,1898360.0,1186120.0,1898360.0,1186120.0,19128.3,1251.97,1.96827,0.0,0.0,0.0,1898360.0,1646150.0,991575.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
64.0,0.00471638,1.0,407.0,0.0,2156770.0,1330590.0,2156770.0,1330590.0,18272.7,1092.89,1.97874,0.0,0.0,0.0,2156770.0,1811120.0,1169360.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
65.0,0.00472408,1.0,407.0,0.0,2330120.0,1418500.0,2330120.0,1418500.0,16428.9,1235.43,1.98626,0.0,0.0,0.0,2330120.0,1888210.0,1309940.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
66.0,0.00473472,1.0,407.0,0.0,2332690.0,1373810.0,2332690.0,1373810.0,15809.5,1529.3,1.98659,0.0,0.0,0.0,2332690.0,1766280.0,1359120.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
67.0,0.00475225,1.0,407.0,0.0,1602240.0,900484.0,1602240.0,900484.0,34084.6,629.058,1.96158,0.0,0.0,0.0,1602240.0,1076110.0,1064520.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
68.0,0.00476196,1.0,407.0,0.0,858562.0,489118.0,858562.0,489118.0,50029.7,112.441,1.94873,0.0,0.0,0.0,858562.0,640662.0,766308.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
69.0,0.00476758,1.0,407.0,0.0,473200.0,265918.0,473200.0,265918.0,56632.7,164.805,1.93964,0.0,0.0,0.0,417707.0,349895.0,473200.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
70.0,0.00477261,1.0,407.0,0.0,365179.0,208862.0,365179.0,208862.0,60876.1,227.327,1.93077,0.0,0.0,0.0,326046.0,365179.0,132957.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
71.0,0.00477763,1.0,407.0,0.0,691200.0,454659.0,691200.0,454659.0,63401.6,283.297,1.92147,0.0,0.0,0.0,691200.0,689217.0,302168.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
72.0,0.00478266,1.0,407.0,0.0,1154470.0,715267.0,1154470.0,715267.0,63787.0,347.969,1.91347,0.0,0.0,0.0,1154470.0,1007740.0,619602.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
73.0,0.00478769,1.0,407.0,0.0,1588390.0,957729.0,1588390.0,957729.0,61835.1,430.713,1.90814,0.0,0.0,0.0,1588390.0,1294270.0,919861.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
74.0,0.00479271,1.0,407.0,0.0,1978560.0,1173480.0,1978560.0,1173480.0,57443.9,526.97,1.90323,0.0,0.0,0.0,1978560.0,1540760.0,1193470.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
75.0,0.0047981,1.0,407.0,0.0,2333250.0,1367030.0,2333250.0,1367030.0,50130.0,667.215,1.89866,0.0,0.0,0.0,2333250.0,1752850.0,1447640.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
76.0,0.00480418,1.0,407.0,0.0,2639400.0,1530780.0,2639400.0,1530780.0,38907.8,791.212,1.89456,0.0,0.0,0.0,2639400.0,1920600.0,1676670.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
77.0,0.00481155,1.0,407.0,0.0,2855810.0,1641140.0,2855810.0,1641140.0,27780.9,715.804,1.89147,0.0,0.0,0.0,2855810.0,2013780.0,1859370.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
78.0,0.00482179,1.0,407.0,0.0,2847080.0,1621000.0,2847080.0,1621000.0,8332.36,733.095,1.89103,0.0,0.0,0.0,2847080.0,1935090.0,1922910.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
79.0,0.00483763,1.0,407.0,0.0,2119420.0,1186920.0,2119420.0,1186920.0,6899.14,1422.53,1.89972,0.0,0.0,0.0,2119420.0,1343340.0,1553700.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
80.0,0.00484531,1.0,407.0,0.0,1499720.0,737096.0,1499720.0,737096.0,10344.5,5226.17,1.90732,0.0,0.0,0.0,1499720.0,684796.0,786660.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
81.0,0.00485033,1.0,407.0,0.0,1001090.0,454633.0,1001090.0,454633.0,11676.1,808.222,1.91297,0.0,0.0,0.0,1001090.0,419022.0,500225.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
82.0,0.00485536,1.0,407.0,0.0,514559.0,207119.0,514559.0,207119.0,12760.8,2214.7,1.9188,0.0,0.0,0.0,514559.0,140379.0,270315.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
83.0,0.00486039,1.0,407.0,0.0,485807.0,225750.0,485807.0,225750.0,13676.4,4996.9,1.92459,0.0,0.0,0.0,347982.0,485807.0,263068.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
84.0,0.00486541,1.0,407.0,0.0,849790.0,524751.0,849790.0,524751.0,14306.1,1239.12,1.93016,0.0,0.0,0.0,849790.0,838398.0,633320.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
85.0,0.00487044,1.0,407.0,0.0,1372560.0,832231.0,1372560.0,832231.0,14385.5,21280.7,1.93596,0.0,0.0,0.0,1372560.0,1168420.0,956918.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
86.0,0.00487547,1.0,407.0,0.0,1860920.0,1120500.0,1860920.0,1120500.0,13817.7,1018.46,1.95092,0.0,0.0,0.0,1860920.0,1464520.0,1288800.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
87.0,0.00488049,1.0,407.0,0.0,2297220.0,1378480.0,2297220.0,1378480.0,12721.1,747.355,1.96674,0.0,0.0,0.0,2297220.0,1716370.0,1461400.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
88.0,0.00488552,1.0,407.0,0.0,2665400.0,1596730.0,2665400.0,1596730.0,12239.7,1141.3,1.97984,0.0,0.0,0.0,2665400.0,1915080.0,1695580.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
89.0,0.00489055,1.0,407.0,0.0,2951620.0,1767190.0,2951620.0,1767190.0,11259.4,1851.1,1.98979,0.0,0.0,0.0,2951620.0,2053460.0,1577600.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
90.0,0.00489561,1.0,407.0,0.0,3216830.0,1789980.0,3216830.0,1789980.0,11350.9,1157.19,1.99635,0.0,0.0,0.0,3216830.0,1853880.0,1352160.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
91.0,0.0049019,1.0,407.0,0.0,3391160.0,1853630.0,3391160.0,1853630.0,12292.6,2759.78,1.99955,0.0,0.0,0.0,3391160.0,1855560.0,1406380.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
92.0,0.00491052,1.0,407.0,0.0,3375130.0,1794330.0,3375130.0,1794330.0,35634.9,6424.01,1.99513,0.0,0.0,0.0,3375130.0,1709770.0,1335130.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
93.0,0.00492506,1.0,407.0,0.0,2673190.0,1319530.0,2673190.0,1319530.0,63541.1,617.738,1.96463,0.0,0.0,0.0,2673190.0,1108250.0,1073950.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
94.0,0.00493472,1.0,407.0,0.0,1798750.0,785530.0,1798750.0,785530.0,72217.3,67.7679,1.93438,0.0,0.0,0.0,1798750.0,551551.0,635941.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
95.0,0.00493975,1.0,407.0,0.0,1331210.0,476932.0,1331210.0,476932.0,72659.5,31.943,1.92706,0.0,0.0,0.0,1331210.0,288673.0,424216.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
96.0,0.00494478,1.0,407.0,0.0,818325.0,287521.0,818325.0,287521.0,70698.9,17.9548,1.92082,0.0,0.0,0.0,818325.0,239912.0,376829.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
97.0,0.0049498,1.0,407.0,0.0,732773.0,338239.0,732773.0,338239.0,72069.7,28.8763,1.91428,0.0,0.0,0.0,615185.0,536839.0,732773.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
98.0,0.00495483,1.0,407.0,0.0,1057330.0,607485.0,1057330.0,607485.0,77328.0,54.954,1.90761,0.0,0.0,0.0,1046350.0,829923.0,1057330.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
99.0,0.00495986,1.0,407.0,0.0,1504080.0,923688.0,1504080.0,923688.0,80212.4,96.727,1.90095,0.0,0.0,0.0,1504080.0,1095460.0,1339950.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
100.0,0.00496488,1.0,407.0,0.0,1850740.0,1143970.0,1850740.0,1143970.0,80356.7,197.607,1.89447,0.0,0.0,0.0,1850740.0,1269340.0,1042800.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
101.0,0.00496991,1.0,407.0,0.0,2378080.0,1407100.0,2378080.0,1407100.0,76444.0,785.185,1.88846,0.0,0.0,0.0,2378080.0,1471850.0,1247420.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
102.0,0.00497494,1.0,407.0,0.0,2836400.0,1630040.0,2836400.0,1630040.0,69529.9,816.603,1.8832,0.0,0.0,0.0,2836400.0,1629470.0,1410270.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
103.0,0.00497997,1.0,407.0,0.0,3212180.0,1806290.0,3212180.0,1806290.0,59724.1,684.75,1.87894,0.0,0.0,0.0,3212180.0,1738060.0,1529260.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
104.0,0.00498513,1.0,407.0,0.0,3501170.0,1933520.0,3501170.0,1933520.0,48545.9,577.129,1.8758,0.0,0.0,0.0,3501170.0,1795750.0,1604990.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
105.0,0.00499161,1.0,407.0,0.0,3712270.0,2010250.0,3712270.0,2010250.0,32235.3,1852.05,1.87389,0.0,0.0,0.0,3712270.0,1789080.0,1643490.0,CaseT4g_ConfOnly_Op0Unfiltered,op0 unfiltered,0,excess,off
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
1.0,0.000502713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
2.0,0.000603255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
3.0,0.000703798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
4.0,0.00080434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
5.0,0.000904883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
6.0,0.00100543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
7.0,0.00110597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
8.0,0.00120651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
9.0,0.00130705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
10.0,0.00140759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
11.0,0.00150814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
12.0,0.00160868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
13.0,0.00170922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
14.0,0.00180976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
15.0,0.0019103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
16.0,0.00201085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
17.0,0.00211139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
18.0,0.00221193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
19.0,0.00231247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
20.0,0.00241301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
21.0,0.00251355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
22.0,0.0026141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
23.0,0.00271464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
24.0,0.00281518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
25.0,0.00291572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
26.0,0.00301626,0.01084,63.0,344.0,1.2523,0.895822,1.2523,0.895822,0.126934,0.650052,1.92645,0.0,0.0,0.0,0.0,0.0,1.2523,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
27.0,0.0031168,0.0778673,63.0,344.0,7.99807,5.87958,7.99807,5.87958,0.206836,4.15171,1.92646,0.0,0.0,0.0,0.0,0.0,7.99807,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
28.0,0.00321734,0.144894,63.0,344.0,11.6375,8.49493,11.6375,8.49493,1.04955,6.04088,1.92645,0.0,0.0,0.0,0.0,0.0,11.6375,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
29.0,0.00331788,0.211921,63.0,344.0,9.02146,5.32569,9.02146,5.32569,2.26709,3.99416,1.92645,0.0,0.0,0.0,0.0,0.0,9.02146,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
30.0,0.00341842,0.278946,63.0,344.0,6.85734,5.0617,6.85734,5.0617,3.07792,3.55957,1.92645,0.0,0.0,0.0,0.0,0.0,6.85734,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
31.0,0.00351895,0.345969,63.0,344.0,17.1086,12.7072,17.1086,12.7072,3.47353,8.64107,1.92645,0.0,0.0,0.0,0.0,0.0,17.1086,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
32.0,0.00361949,0.412991,63.0,344.0,28.7994,23.1472,28.7994,23.1472,2.42395,14.9495,1.92645,0.0,0.0,0.0,0.0,0.0,28.7994,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
33.0,0.00372002,0.480014,63.0,344.0,29.2943,16.9226,29.2943,16.9226,2.41931,15.2064,1.92645,0.0,0.0,0.0,0.0,0.0,29.2943,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
34.0,0.00382055,0.547036,63.0,344.0,57.3635,48.1697,57.3635,48.1697,4.70878,29.7767,1.92646,0.0,0.0,0.0,0.0,0.0,57.3635,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
35.0,0.00392108,0.614054,63.0,344.0,80.9388,48.0809,80.9388,48.0809,7.77363,20.5265,1.92646,0.0,0.0,0.0,0.0,0.0,80.9388,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
36.0,0.0040216,0.681068,63.0,344.0,167.345,124.103,167.345,124.103,10.2594,63.3814,1.92645,0.0,0.0,0.0,0.0,0.0,167.345,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
37.0,0.00412212,0.748078,63.0,344.0,109.476,68.9214,109.476,68.9214,21.5503,11.6019,1.92645,0.0,0.0,0.0,0.0,0.0,109.476,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
38.0,0.0042226,0.815068,63.0,344.0,553.188,402.423,553.188,402.423,14.9416,75.5184,1.92649,0.0,0.0,0.0,0.0,0.0,553.188,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
39.0,0.00432306,0.882038,63.0,344.0,259.87,155.245,259.87,155.245,58.0027,8.58848,1.92645,0.0,0.0,0.0,0.0,0.0,259.87,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
40.0,0.0044235,0.949,63.0,344.0,722.272,524.992,722.272,524.992,49.1864,61.4141,1.92641,0.0,0.0,0.0,0.0,0.0,722.272,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
41.0,0.00452382,1.0,63.0,344.0,1465.09,756.913,1465.09,756.913,46.7502,120.712,1.92644,0.0,0.0,0.0,0.0,0.0,1465.09,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
42.0,0.00462423,1.0,63.0,344.0,1814.45,1395.9,1814.45,1395.9,154.089,34.819,1.92648,0.0,0.0,0.0,0.0,0.0,1814.45,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
43.0,0.00472445,1.0,63.0,344.0,5677.54,3275.97,5677.54,3275.97,263.012,220.324,1.92635,0.0,0.0,0.0,0.0,0.0,5677.54,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
44.0,0.00482438,1.0,63.0,344.0,6743.84,3426.63,6743.84,3426.63,433.209,19.0323,1.92635,0.0,0.0,0.0,0.0,0.0,6743.84,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
45.0,0.00492366,1.0,63.0,344.0,17210.1,11169.7,17210.1,11169.7,266.993,414.147,1.92686,0.0,0.0,0.0,0.0,0.0,17210.1,CaseT4g_ConfOnly_Op1InteriorOnly,op1 interior,1,excess,interior
