case,part,time,axial_strain,pairwise_reaction_avg,Fz_proxy,force_balance_error,p_proxy,q_proxy
half_speed_ramp_adaptive,25,0.025034,0.000262245800000116,0.255444,0.23671552607308685,0.0113152,46.27038189552007,61.91150990621873
half_speed_ramp_adaptive,26,0.026039,0.0002742662000000673,0.255444,0.23665536466377324,0.0113152,46.26116507181824,61.93633095862757
half_speed_ramp_adaptive,27,0.027045,0.00028632617999999055,0.255347,0.23659883302452114,0.00982531,46.25656721257169,61.95866659256735
half_speed_ramp_adaptive,28,0.02805,0.0002983505300001299,0.255347,0.2365878385824419,0.00982531,46.2659435705323,61.98141256583828
half_speed_ramp_adaptive,29,0.029055,0.0003103426299999601,0.25531899999999996,0.23658031559499637,0.00919561,46.271779598476684,62.001596688642174
half_speed_ramp_adaptive,30,0.030061,0.0003223841400000482,0.2552835,0.23653607250366504,0.00812121,46.262964590245694,62.01766834452563
half_speed_ramp_adaptive,31,0.031066,0.00033438677000008354,0.2552835,0.23650402617704244,0.00812121,46.25893392615191,62.03259416558847
half_speed_ramp_adaptive,32,0.032072,0.0003464427800001224,0.25522999999999996,0.2364914937536137,0.00710102,46.26003096416052,62.05024993746929
half_speed_ramp_adaptive,33,0.033077,0.0003584740100000261,0.2552215,0.23648332266806932,0.00660822,46.26183674517607,62.06867457482995
half_speed_ramp_adaptive,34,0.034082,0.0003704817899999324,0.2552215,0.23647028273049037,0.00660822,46.26263358808353,62.086065779719235
half_speed_ramp_adaptive,35,0.035088,0.00038246726000001896,0.255187,0.23645228830021145,0.00574446,46.26291367202292,62.10224044962327
half_speed_ramp_adaptive,36,0.036093,0.00039450148000011453,0.255187,0.23642936155306338,0.00574446,46.26222211374288,62.11773858962448
half_speed_ramp_adaptive,37,0.037098,0.0004065255800000944,0.2551635,0.23640233763249294,0.00538338,46.26043124734643,62.132874716569184
half_speed_ramp_adaptive,38,0.038003,0.00041728708000010606,0.2551395,0.2363767391516966,0.00504651,46.25856615239148,62.14625822279533
half_speed_ramp_adaptive,39,0.039009,0.0004293464100001143,0.2551135,0.23634853112078022,0.00472842,46.256572902530756,62.16109940049652
quarter_speed_adaptive,0,0.0,0.0,0.144809,0.1413716694115407,2.53653e-09,50.0,0.0
quarter_speed_adaptive,1,0.002011,3.812653000118127e-06,0.14381225,0.12168132243225173,0.50127,24.625639812588062,35.173484343647814
quarter_speed_adaptive,2,0.004022,1.5030805299992567e-05,0.2170055,0.17599190099407458,0.0629834,38.83974469333087,43.489581130197095
quarter_speed_adaptive,3,0.006032,2.8994677000043767e-05,0.2164575,0.21267749995929633,0.0521284,43.564030960032795,52.833671445090744
quarter_speed_adaptive,4,0.008043,4.119874499997067e-05,0.240795,0.22733614380629083,0.00494885,44.06261250418016,58.83578278202255
quarter_speed_adaptive,5,0.010054,5.130004200007421e-05,0.2373475,0.22962289253330562,0.0372219,45.95407413792955,57.73639538575064
quarter_speed_adaptive,6,0.012065,6.025658100011766e-05,0.2314615,0.21909572550359024,0.00439923,43.49570170406223,56.40385746437034
quarter_speed_adaptive,7,0.014076,6.954547800003263e-05,0.2306655,0.21982120074886297,0.00356538,43.99042657529889,56.573059508133575
quarter_speed_adaptive,8,0.016086,7.954466900009227e-05,0.2310995,0.22176587155818542,0.00703879,44.23192350249798,57.16890676934628
quarter_speed_adaptive,9,0.018097,8.986287000009585e-05,0.233186,0.22405976439657221,0.0040561,44.56979324256352,57.7047711091475
quarter_speed_adaptive,10,0.020007,9.954720700006137e-05,0.2329485,0.22528156426991786,0.00329833,44.793499048550395,57.96008661587618
quarter_speed_adaptive,11,0.022018,0.00010957486500012825,0.23367500000000002,0.22536437723041208,0.00362916,44.77867007098282,58.08148954036293
quarter_speed_adaptive,12,0.024029,0.00011960010400005605,0.2333675,0.2254132942247472,0.00226307,44.83206892524977,58.14576600957867
quarter_speed_adaptive,13,0.02604,0.00012966731200006465,0.233189,0.22528274625517317,0.00199834,44.81121390190825,58.19907486849774
quarter_speed_adaptive,14,0.028051,0.00013972509800008748,0.233167,0.2254014472996917,0.00183138,44.84458008140046,58.281562420918284
quarter_speed_adaptive,15,0.030061,0.00014975966100005955,0.233172,0.22562003694674862,0.00156606,44.88581869366909,58.39324781391845
quarter_speed_adaptive,16,0.032072,0.00015986085000002648,0.233271,0.22583373633657178,0.00114488,44.92229961581491,58.50319034066097
quarter_speed_adaptive,17,0.034083,0.00016994186000013345,0.2333465,0.22600400214383104,0.00103628,44.95869082170843,58.60324554309717
quarter_speed_adaptive,18,0.036094,0.0001800027700001039,0.2333115,0.22600838374440904,0.00083816,44.966758893448,58.666233238318895
quarter_speed_adaptive,19,0.038004,0.0001895249600000759,0.233255,0.2259730933888344,0.00073018,44.97364377861588,58.7092281116649
quarter_speed_adaptive,20,0.040015,0.00019964951000012165,0.2331915,0.22598973815740186,0.00059834,44.98379921327601,58.76838684290289
quarter_speed_adaptive,21,0.042026,0.00020968725000000688,0.233182,0.2260335611531957,0.000514168,44.99888725396398,58.829931870913526
quarter_speed_adaptive,22,0.044036,0.00021978764000007978,0.233176,0.22604338427687673,0.000417229,45.00661170984434,58.88627377562096
quarter_speed_adaptive,23,0.046047,0.00022988323000003308,0.23313450000000002,0.2260054845074123,0.000357763,45.0105295522441,58.92188750714152
quarter_speed_adaptive,24,0.048058,0.00023990658000003218,0.2330665,0.22598372021594415,0.000323245,45.0130470349795,58.96520070110751
quarter_speed_adaptive,25,0.050069,0.00025000751000009425,0.233052,0.22599572556271783,0.000240178,45.02369046167899,59.00645636279054
quarter_speed_adaptive,26,0.05208,0.00026009435000001746,0.2330235,0.22597480875932527,0.000170919,45.02226128951677,59.04252155748698
quarter_speed_adaptive,27,0.05409,0.00027017755000011134,0.23299599999999998,0.22596787059695114,0.000171624,45.027746089426714,59.079690622984856
quarter_speed_adaptive,28,0.056001,0.00027974202000000115,0.23296650000000002,0.22594365394120725,0.000144766,45.02820660999999,59.11353819064656
quarter_speed_adaptive,29,0.058011,0.0002898281600000052,0.2329295,0.22591856978999628,0.000114671,45.0291814125225,59.14988318275146
quarter_speed_adaptive,30,0.060022,0.00029990174000016356,0.2328925,0.22589331669443008,0.00010123,45.029732915790326,59.18670303768231
quarter_speed_adaptive,31,0.062033,0.00030990302000002967,0.2328635,0.22587911476189695,7.92155e-05,45.03237228744474,59.21891923463889
quarter_speed_adaptive,32,0.064044,0.0003199703100001394,0.232819,0.22584774664553825,0.000124495,45.02924861458641,59.24898642313715
quarter_speed_adaptive,33,0.066055,0.00033003470000000923,0.23279149999999998,0.22582465800372298,6.58741e-05,45.02980140705158,59.279528354048544
quarter_speed_adaptive,34,0.068065,0.00034010718000007656,0.232757,0.22580192837578297,0.000101606,45.02900279826375,59.306039620180016
quarter_speed_adaptive,35,0.070076,0.0003501673100000935,0.2327325,0.22578478744642594,4.96623e-05,45.02896629988537,59.32904607057848
quarter_speed_adaptive,36,0.072087,0.0003602242600000971,0.232701,0.22576102458262537,4.78872e-05,45.02864108185915,59.349918234611316
