reference,line,bottom_layer_mean_reference,scale,window_start,window_end,n,rmse,mae,max_abs,relative_rmse
measured_t0p002,gpu_mode1_xi005_b5,False,0.9924999999999999,0.01,1.0,10,4156.244018089359,4051.6898229130093,5531.790484956624,0.5765957207219478
measured_t0p002,gpu_mode1_xi005_b5,False,0.995,0.01,1.0,10,4162.465982161431,4058.3697691896436,5536.006146078791,0.5779550677864387
measured_t0p002,gpu_mode1_xi005_b5,False,0.9975,0.01,1.0,10,4168.679064884233,4065.0382533654074,5540.214518839581,0.5793145708966527
measured_t0p002,gpu_mode1_xi005_b5,False,1.0,0.01,1.0,10,4174.883291694396,4071.6953195750516,5544.415630284921,0.5806742309461443
measured_t0p002,gpu_mode1_xi005_b5,False,1.0025,0.01,1.0,10,4181.07868788505,4078.3410116192986,5548.609507303079,0.5820340488178646
measured_t0p002,gpu_mode1_xi005_b5,False,1.005,0.01,1.0,10,4187.265278606691,4084.9753729683043,5552.796176626001,0.5833940253841934
measured_t0p002,gpu_mode1_xi005_b5,False,1.0075,0.01,1.0,10,4193.443088868022,4091.5984467650696,5556.975664830648,0.5847541615069728
measured_t0p002,gpu_mode1_xi005_b5,False,1.01,0.01,1.0,10,4199.612143536811,4098.210275828817,5561.147998340302,0.58611445803754
measured_t0p002,gpu_mode1_xi005_b5,False,1.0125,0.01,1.0,10,4205.772467340762,4104.810902658327,5565.3132034258815,0.5874749158167655
measured_t0p002,gpu_mode1_xi005_b5,False,1.0150000000000001,0.01,1.0,10,4211.924084868352,4111.400369435226,5569.471306207202,0.5888355356750864
measured_t0p002,gpu_mode1_xi005_b5,False,1.0175,0.01,1.0,10,4218.067020569699,4117.978718027241,5573.622332654266,0.5901963184325445
measured_t0p002,gpu_mode1_xi005_b5,False,1.02,0.01,1.0,10,4224.201298757422,4124.545989991411,5577.7663085885015,0.5915572648988249
measured_t0p002,gpu_mode1_xi005_b5,False,1.0225,0.01,1.0,10,4230.326943607497,4131.102226577281,5581.903259684035,0.5929183758732953
measured_t0p002,gpu_mode1_xi005_b5,False,1.025,0.01,1.0,10,4236.443979160116,4137.647468730006,5586.033211468881,0.5942796521450443
measured_t0p002,gpu_mode1_xi005_b5,False,1.0275,0.01,1.0,10,4242.552429320545,4144.181757093486,5590.15618932619,0.5956410944929239
measured_t0p002,gpu_mode1_xi005_b5,False,1.03,0.01,1.0,10,4248.652317859979,4150.705132013403,5594.272218495433,0.5970027036855887
measured_t0p002,gpu_mode1_xi005_b5,False,1.0325,0.01,1.0,10,4254.743668416404,4157.21763354026,5598.381324073593,0.5983644804815405
measured_t0p002,gpu_mode1_xi005_b5,False,1.0350000000000001,0.01,1.0,10,4260.826504495452,4163.719301432374,5602.483531016349,0.5997264256291693
measured_t0p002,gpu_mode1_xi005_b5,False,1.0375,0.01,1.0,10,4266.9008494712525,4170.210175158813,5606.578864139228,0.6010885398667974
measured_t0p002,gpu_mode1_xi005_b5,False,1.04,0.01,1.0,10,4272.966726587292,4176.690293902341,5610.667348118766,0.6024508239227245
measured_t0p002,gpu_mode1_xi005_b5,False,1.0425,0.01,1.0,10,4279.024158957261,4183.159696562279,5614.7490074936395,0.6038132785152706
measured_t0p002,gpu_mode1_xi005_b5,False,1.045,0.01,1.0,10,4285.073169565914,4189.618421757376,5618.823866665793,0.6051759043528242
measured_t0p002,gpu_mode1_xi005_b5,False,1.0474999999999999,0.01,1.0,10,4291.113781269908,4196.0665078286065,5622.8919499015465,0.6065387021338846
measured_t0p002,gpu_mode1_xi005_b5,False,1.05,0.01,1.0,10,4297.1460167986625,4202.50399284197,5626.953281332711,0.6079016725471128
measured_t0p002,gpu_mode1_xi005_b5,False,1.0525,0.01,1.0,10,4303.169898755192,4208.930914591229,5631.007884957675,0.6092648162713746
measured_t0p002,gpu_mode1_xi005_b5,False,1.055,0.01,1.0,10,4309.185449616963,4215.347310600643,5635.05578464246,0.6106281339757905
measured_t0p002,gpu_mode1_xi005_b5,False,1.0575,0.01,1.0,10,4315.192691736727,4221.753218127638,5639.097004121826,0.6119916263197838
measured_t0p002,gpu_mode1_xi005_b5,False,1.06,0.01,1.0,10,4321.191647343367,4228.148674165472,5643.13156700029,0.6133552939531273
measured_t0p002,gpu_mode1_xi005_b5,False,1.0625,0.01,1.0,10,4327.182338542729,4234.533715445856,5647.159496753196,0.6147191375159948
measured_t0p002,gpu_mode1_xi005_b5,False,1.065,0.01,1.0,10,4333.164787318458,4240.908378441547,5651.18081672773,0.6160831576390081
measured_t0p002,gpu_mode1_xi005_b5,False,1.0675,0.01,1.0,10,4339.139015532833,4247.272699368909,5655.195550143959,0.617447354943288
measured_t0p002,gpu_mode1_xi005_b5,False,1.07,0.01,1.0,10,4345.105044927593,4253.626714190451,5659.203720095826,0.6188117300405045
measured_t0p002,gpu_mode1_xi005_b5,False,1.0725,0.01,1.0,10,4351.062897124763,4259.970458617321,5663.205349552152,0.6201762835329258
measured_t0p002,gpu_mode1_xi005_b5,False,1.075,0.01,1.0,10,4357.0125936274835,4266.30396811179,5667.200461357641,0.6215410160134712
measured_t0p002,gpu_mode1_xi005_b5,False,1.0775000000000001,0.01,1.0,10,4362.954155820824,4272.627277889689,5671.189078233843,0.6229059280657606
measured_t0p002,gpu_mode1_xi005_b5,False,1.08,0.01,1.0,10,4368.887604972603,4278.940422922834,5675.171222780127,0.6242710202641663
measured_t0p002,gpu_mode1_xi005_b5,False,1.0825,0.01,1.0,10,4374.812962234207,4285.24343794141,5679.146917474649,0.6256362931738649
measured_t0p002,gpu_mode1_xi005_b5,False,1.085,0.01,1.0,10,4380.730248641395,4291.536357436331,5683.116184675291,0.6270017473508894
measured_t0p002,gpu_mode1_xi005_b5,False,1.0875,0.01,1.0,10,4386.639485115106,4297.8192156615805,5687.079046620602,0.6283673833421799
measured_t0p002,gpu_mode1_xi005_b5,False,1.09,0.01,1.0,10,4392.540692462273,4304.092046636509,5691.03552543072,0.6297332016856378
measured_t0p002,gpu_mode1_xi005_b5,False,1.0925,0.01,1.0,10,4398.43389137661,4310.354884148124,5694.985643108321,0.631099202910177
measured_t0p002,gpu_mode1_xi005_b5,False,1.095,0.01,1.0,10,4404.319102439419,4316.607761753339,5698.92942153948,0.6324653875357767
measured_t0p002,gpu_mode1_xi005_b5,False,1.0975000000000001,0.01,1.0,10,4410.196346120386,4322.850712781205,5702.866882494627,0.6338317560735365
measured_t0p002,gpu_mode1_xi005_b5,False,1.1,0.01,1.0,10,4416.06564277836,4329.083770335108,5706.798047629389,0.6351983090257257
measured_t0p002,gpu_mode1_xi005_b5,False,1.1025,0.01,1.0,10,4421.927012662144,4335.306967294948,5710.7229384855,0.6365650468858389
measured_t0p002,gpu_mode1_xi005_b5,False,1.105,0.01,1.0,10,4427.780475911287,4341.520336319306,5714.641576491675,0.6379319701386497
measured_t0p002,gpu_mode1_xi005_b5,False,1.1075,0.01,1.0,10,4433.626052556851,4347.723909847546,5718.553982964462,0.6392990792602632
measured_t0p002,gpu_mode1_xi005_b5,False,1.1099999999999999,0.01,1.0,10,4439.463762522186,4353.917720101938,5722.46017910909,0.6406663747181682
measured_t0p002,gpu_mode1_xi005_b5,False,1.1125,0.01,1.0,10,4445.293625623712,4360.10179908974,5726.360186020349,0.6420338569712948
measured_t0p002,gpu_mode1_xi005_b5,False,1.115,0.01,1.0,10,4451.115661571673,4366.2761786052315,5730.254024683387,0.6434015264700637
measured_t0p002,gpu_mode1_xi005_b5,False,1.1175,0.01,1.0,10,4456.929889970909,4372.440890231777,5734.141715974578,0.6447693836564431
measured_t0p002,gpu_mode1_xi005_b5,False,1.12,0.01,1.0,10,4462.7363303216125,4378.595965343815,5738.023280662301,0.646137428964001
measured_t0p002,gpu_mode1_xi005_b5,False,1.1225,0.01,1.0,10,4468.5350020200785,4384.7414351088455,5741.8987394077885,0.6475056628179587
measured_t0p002,gpu_mode1_xi005_b5,False,1.125,0.01,1.0,10,4474.325924359462,4390.877330489408,5745.768112765918,0.6488740856352468
measured_t0p002,gpu_mode1_xi005_b5,False,1.1275,0.01,1.0,10,4480.109116530522,4397.003682245015,5749.631421185999,0.6502426978245572
measured_t0p002,gpu_mode1_xi005_b5,False,1.13,0.01,1.0,10,4485.884597622365,4403.120520934069,5753.488685012582,0.6516114997863974
measured_t0p002,gpu_mode1_xi005_b5,False,1.1325,0.01,1.0,10,4491.65238662318,4409.22787691577,5757.339924486216,0.6529804919131457
measured_t0p002,gpu_mode1_xi005_b5,False,1.135,0.01,1.0,10,4497.412502420973,4415.325780351987,5761.185159744229,0.6543496745891024
measured_t0p002,gpu_mode1_xi005_b5,False,1.1375,0.01,1.0,10,4503.164963804303,4421.414261209118,5765.024410821508,0.6557190481905472
measured_t0p002,gpu_mode1_xi005_b5,False,1.1400000000000001,0.01,1.0,10,4508.9097894629995,4427.493349259925,5768.857697651238,0.6570886130857906
measured_t0p002,gpu_mode1_xi005_b5,False,1.1425,0.01,1.0,10,4514.646997988885,4433.563074085343,5772.685040065644,0.658458369635228
measured_t0p002,gpu_mode1_xi005_b5,False,1.145,0.01,1.0,10,4520.376607876501,4439.623465076289,5776.50645779677,0.6598283181913956
measured_t0p002,gpu_mode1_xi005_b5,False,1.1475,0.01,1.0,10,4526.098637523804,4445.674551435421,5780.321970477162,0.6611984590990209
measured_t0p002,gpu_mode1_xi005_b5,False,1.15,0.01,1.0,10,4531.81310523289,4451.716362178903,5784.131597640648,0.662568792695079
measured_t0p002,gpu_mode1_xi005_b5,False,1.1525,0.01,1.0,10,4537.520029210685,4457.748926138138,5787.9353587230125,0.6639393193088445
measured_t0p002,gpu_mode1_xi005_b5,False,1.155,0.01,1.0,10,4543.219427569655,4463.772271961485,5791.733273062751,0.6653100392619473
measured_t0p002,gpu_mode1_xi005_b5,False,1.1575,0.01,1.0,10,4548.911318328494,4469.786428115953,5795.52535990174,0.6666809528684233
measured_t0p002,gpu_mode1_xi005_b5,False,1.1600000000000001,0.01,1.0,10,4554.59571941282,4475.7914228888785,5799.311638385952,0.6680520604347697
measured_t0p002,gpu_mode1_xi005_b5,False,1.1625,0.01,1.0,10,4560.272648655853,4481.787284389597,5803.092127566153,0.6694233622599975
measured_t0p002,gpu_mode1_xi005_b5,False,1.165,0.01,1.0,10,4565.942123799106,4487.774040551066,5806.866846398585,0.6707948586356848
measured_t0p002,gpu_mode1_xi005_b5,False,1.1675,0.01,1.0,10,4571.604162493058,4493.751719131505,5810.6358137456355,0.6721665498460302
measured_t0p002,gpu_mode1_xi005_b5,False,1.17,0.01,1.0,10,4577.258782297825,4499.720347715991,5814.399048376525,0.6735384361679054
measured_t0p002,gpu_mode1_xi005_b5,False,1.1724999999999999,0.01,1.0,10,4582.906000683833,4505.679953718049,5818.15656896795,0.674910517870908
measured_t0p002,gpu_mode1_xi005_b5,False,1.175,0.01,1.0,10,4588.545835032478,4511.630564381222,5821.9083941047775,0.6762827952174147
measured_t0p002,gpu_mode1_xi005_b5,False,1.1775,0.01,1.0,10,4594.1783026367875,4517.572206780626,5825.654542280656,0.6776552684626328
measured_t0p002,gpu_mode1_xi005_b5,False,1.18,0.01,1.0,10,4599.803420702079,4523.504907824486,5829.395031898701,0.6790279378546541
measured_t0p002,gpu_mode1_xi005_b5,False,1.1825,0.01,1.0,10,4605.421206346602,4529.428694255648,5833.129881272102,0.6804008036345055
measured_t0p002,gpu_mode1_xi005_b5,False,1.185,0.01,1.0,10,4611.031676602194,4535.343592653094,5836.859108624789,0.6817738660362033
measured_t0p002,gpu_mode1_xi005_b5,False,1.1875,0.01,1.0,10,4616.634848414916,4541.249629433416,5840.582732092027,0.6831471252868024
measured_t0p002,gpu_mode1_xi005_b5,False,1.19,0.01,1.0,10,4622.230738645691,4547.146830852296,5844.300769721069,0.6845205816064511
measured_t0p002,gpu_mode1_xi005_b5,False,1.1925,0.01,1.0,10,4627.819364070943,4553.035223005953,5848.013239471749,0.6858942352084404
measured_t0p002,gpu_mode1_xi005_b5,False,1.195,0.01,1.0,10,4633.400741383216,4558.914831832584,5851.720159217111,0.6872680862992566
measured_t0p002,gpu_mode1_xi005_b5,False,1.1975,0.01,1.0,10,4638.974887191805,4564.785683113788,5855.421546743992,0.6886421350786326
measured_t0p002,gpu_mode1_xi005_b5,False,1.2,0.01,1.0,10,4644.541818023374,4570.647802475969,5859.117419753646,0.6900163817395988
measured_t0p002,gpu_mode1_xi005_b5,False,1.2025000000000001,0.01,1.0,10,4650.101550322572,4576.501215391733,5862.807795862313,0.6913908264685342
measured_t0p002,gpu_mode1_xi005_b5,False,1.205,0.01,1.0,10,4655.654100452642,4582.345947181262,5866.492692601827,0.6927654694452169
measured_t0p002,gpu_mode1_xi005_b5,False,1.2075,0.01,1.0,10,4661.199484696031,4588.182023013672,5870.1721274201755,0.6941403108428749
measured_t0p002,gpu_mode1_xi005_b5,False,1.21,0.01,1.0,10,4666.73771925499,4594.009467908372,5873.846117682109,0.6955153508282372
measured_t0p002,gpu_mode1_xi005_b5,False,1.2125,0.01,1.0,10,4672.268820252175,4599.828306736383,5877.51468066967,0.6968905895615827
measured_t0p002,gpu_mode1_xi005_b5,False,1.215,0.01,1.0,10,4677.792803731235,4605.638564221668,5881.1778335827985,0.6982660271967912
measured_t0p002,gpu_mode1_xi005_b5,False,1.2175,0.01,1.0,10,4683.309685657405,4611.440264942426,5884.835593539863,0.6996416638813923
measured_t0p002,gpu_mode1_xi005_b5,False,1.22,0.01,1.0,10,4688.8194819180935,4617.233433332393,5888.487977578234,0.7010174997566164
measured_t0p002,gpu_mode1_xi005_b5,False,1.2225000000000001,0.01,1.0,10,4694.3222083234605,4623.018093682112,5892.135002654828,0.7023935349574433
measured_t0p002,gpu_mode1_xi005_b5,False,1.225,0.01,1.0,10,4699.817880606991,4628.7942701401935,5895.77668564665,0.7037697696126507
measured_t0p002,gpu_mode1_xi005_b5,False,1.2275,0.01,1.0,10,4705.306514426074,4634.561986714572,5899.4130433513255,0.7051462038448647
measured_t0p002,gpu_mode1_xi005_b5,False,1.23,0.01,1.0,10,4710.788125362564,4640.321267273737,5903.044092487669,0.7065228377706072
measured_t0p002,gpu_mode1_xi005_b5,False,1.2325,0.01,1.0,10,4716.262728923351,4646.07213554796,5906.669849696171,0.7078996715003462
measured_t0p002,gpu_mode1_xi005_b5,False,1.2349999999999999,0.01,1.0,10,4721.730340540911,4651.814615130498,5910.290331539543,0.7092767051385412
measured_t0p002,gpu_mode1_xi005_b5,False,1.2375,0.01,1.0,10,4727.190975573875,4657.548729478797,5913.90555450325,0.7106539387836955
measured_t0p002,gpu_mode1_xi005_b5,False,1.24,0.01,1.0,10,4732.644649307562,4663.274501915673,5917.515534995997,0.7120313725283993
measured_t0p002,gpu_mode1_xi005_b5,False,1.2425,0.01,1.0,10,4738.091376954545,4668.991955630485,5921.1202893502705,0.7134090064593821
measured_t0p002,gpu_mode1_xi005_b5,False,1.245,0.01,1.0,10,4743.531173655181,4674.701113680296,5924.7198338228245,0.7147868406575569
measured_t0p002,gpu_mode1_xi005_b5,False,1.2475,0.01,1.0,10,4748.9640544781505,4680.401998991011,5928.314184595183,0.7161648751980683
measured_t0p002,gpu_mode1_xi005_b5,False,1.25,0.01,1.0,10,4754.390034421,4686.094634358527,5931.903357774148,0.7175431101503401
measured_t0p002,gpu_mode1_xi005_b5,False,1.2525,0.01,1.0,10,4759.809128410662,4691.779042449847,5935.4873693922855,0.7189215455781217
measured_t0p002,gpu_mode1_xi005_b5,False,1.255,0.01,1.0,10,4765.221351303993,4697.455245804191,5939.066235408407,0.7203001815395346
measured_t0p002,gpu_mode1_xi005_b5,False,1.2575,0.01,1.0,10,4770.626717888286,4703.123266834096,5942.639971708071,0.7216790180871191
measured_t0p002,gpu_mode1_xi005_b5,False,1.26,0.01,1.0,10,4776.025242881789,4708.783127826509,5946.2085941040405,0.7230580552678789
measured_t0p002,gpu_mode1_xi005_b5,False,1.2625,0.01,1.0,10,4781.416940934229,4714.434850943857,5949.772118336774,0.7244372931233296
measured_t0p002,gpu_mode1_xi005_b5,False,1.2650000000000001,0.01,1.0,10,4786.801826627311,4720.078458225116,5953.3305600748845,0.7258167316895416
measured_t0p002,gpu_mode1_xi005_b5,False,1.2675,0.01,1.0,10,4792.17991447523,4725.713971586868,5956.883934915622,0.7271963709971877
measured_t0p002,gpu_mode1_xi005_b5,False,1.27,0.01,1.0,10,4797.551218925174,4731.341412824338,5960.4322583853245,0.7285762110715865
measured_t0p002,gpu_mode1_xi005_b5,False,1.2725,0.01,1.0,10,4802.915754357818,4736.960803612428,5963.9755459398675,0.7299562519327484
measured_t0p002,gpu_mode1_xi005_b5,False,1.275,0.01,1.0,10,4808.273535087824,4742.572165506745,5967.513812965137,0.7313364935954199
measured_t0p002,gpu_mode1_xi005_b5,False,1.2774999999999999,0.01,1.0,10,4813.624575364324,4748.175519944602,5971.0470747774725,0.7327169360691278
measured_t0p002,gpu_mode1_xi005_b5,False,1.28,0.01,1.0,10,4818.96888937142,4753.77088824603,5974.575346624111,0.7340975793582245
measured_t0p002,gpu_mode1_xi005_b5,False,1.2825,0.01,1.0,10,4824.306491228647,4759.358291614757,5978.098643683623,0.7354784234619295
measured_t0p002,gpu_mode1_xi005_b5,False,1.2850000000000001,0.01,1.0,10,4829.6373949914705,4764.937751139195,5981.61698106636,0.7368594683743758
measured_t0p002,gpu_mode1_xi005_b5,False,1.2875,0.01,1.0,10,4834.961614651752,4770.5092877934085,5985.130373814898,0.7382407140846522
measured_t0p002,gpu_mode1_xi005_b5,False,1.29,0.01,1.0,10,4840.2791641382255,4776.072922438071,5988.638836904443,0.7396221605768465
measured_t0p002,gpu_mode1_xi005_b5,False,1.2925,0.01,1.0,10,4845.590057316956,4781.628675821417,5992.1423852432745,0.7410038078300875
measured_t0p002,gpu_mode1_xi005_b5,False,1.295,0.01,1.0,10,4850.894307991816,4787.176568580193,5995.641033673177,0.7423856558185903
measured_t0p002,gpu_mode1_xi005_b5,False,1.2974999999999999,0.01,1.0,10,4856.191929904938,4792.716621240563,5999.134796969831,0.7437677045116964
measured_t0p002,gpu_mode1_xi005_b5,False,1.3,0.01,1.0,10,4861.482936737171,4798.248854219053,6002.6236898432635,0.745149953873917
measured_t0p002,gpu_mode1_xi005_b5,False,1.3025,0.01,1.0,10,4866.767342108535,4803.773287823454,6006.107726938228,0.7465324038649741
measured_t0p002,gpu_mode1_xi005_b5,False,1.3050000000000002,0.01,1.0,10,4872.045159578669,4809.2899422537175,6009.58692283464,0.7479150544398436
measured_t0p002,gpu_mode1_xi005_b5,False,1.3075,0.01,1.0,10,4877.316402647281,4814.798837602861,6013.061292047967,0.7492979055487964
measured_t0p002,gpu_mode1_xi005_b5,False,1.31,0.01,1.0,10,4882.581084754583,4820.299993857842,6016.530849029625,0.7506809571374382
measured_t0p002,gpu_mode1_xi005_b5,False,1.3125,0.01,1.0,10,4887.839219281733,4825.7934309004395,6019.995608167399,0.7520642091467531
measured_t0p002,gpu_mode1_xi005_b5,False,1.315,0.01,1.0,10,4893.090819551271,4831.279168508114,6023.455583785819,0.753447661513142
measured_t0p002,gpu_mode1_xi005_b5,False,1.3175,0.01,1.0,10,4898.335898827549,4836.75722635487,6026.910790146552,0.7548313141684644
measured_t0p002,gpu_mode1_xi005_b5,False,1.32,0.01,1.0,10,4903.574470317157,4842.227624012098,6030.361241448798,0.7562151670400786
measured_t0p002,gpu_mode1_xi005_b5,False,1.3225,0.01,1.0,10,4908.806547169348,4847.690380949423,6033.806951829676,0.7575992200508813
measured_t0p002,gpu_mode1_xi005_b5,False,1.3250000000000002,0.01,1.0,10,4914.032142476462,4853.145516535529,6037.247935364594,0.7589834731193473
measured_t0p002,gpu_mode1_xi005_b5,False,1.3275000000000001,0.01,1.0,10,4919.251269274338,4858.593050038979,6040.684206067635,0.7603679261595698
measured_t0p002,gpu_mode1_xi005_b5,False,1.33,0.01,1.0,10,4924.463940542736,4864.033000629041,6044.115777891939,0.7617525790813
measured_t0p002,gpu_mode1_xi005_b5,False,1.3325,0.01,1.0,10,4929.670169205733,4869.4653873764855,6047.542664730057,0.7631374317899832
measured_t0p002,gpu_mode1_xi005_b5,False,1.335,0.01,1.0,10,4934.869968132151,4874.890229254385,6050.964880414336,0.7645224841868024
measured_t0p002,gpu_mode1_xi005_b5,False,1.3375,0.01,1.0,10,4940.063350135941,4880.307545138907,6054.382438717281,0.7659077361687129
measured_t0p002,gpu_mode1_xi005_b5,False,1.3399999999999999,0.01,1.0,10,4945.250327976595,4885.717353810093,6057.795353351916,0.767293187628483
measured_t0p002,gpu_mode1_xi005_b5,False,1.3425,0.01,1.0,10,4950.43091435954,4891.119673952635,6061.20363797213,0.7686788384547304
measured_t0p002,gpu_mode1_xi005_b5,False,1.345,0.01,1.0,10,4955.60512193653,4896.5145241566415,6064.607306173068,0.770064688531961
measured_t0p002,gpu_mode1_xi005_b5,False,1.3475000000000001,0.01,1.0,10,4960.77296330604,4901.901922918396,6068.006371491443,0.7714507377406066
measured_t0p002,gpu_mode1_xi005_b5,False,1.35,0.01,1.0,10,4965.934451013651,4907.28188864111,6071.400847405925,0.7728369859570617
measured_t0p002,gpu_mode1_xi005_b5,False,1.3525,0.01,1.0,10,4971.089597552437,4912.654439635665,6074.790747337456,0.774223433053722
measured_t0p002,gpu_mode1_xi005_b5,False,1.355,0.01,1.0,10,4976.238415363343,4918.0195941213515,6078.176084649624,0.7756100788990189
measured_t0p002,gpu_mode1_xi005_b5,False,1.3575,0.01,1.0,10,4981.380916835564,4923.377370226594,6081.556872648978,0.7769969233574584
measured_t0p002,gpu_mode1_xi005_b5,False,1.3599999999999999,0.01,1.0,10,4986.517114306917,4928.72778598968,6084.933124585392,0.7783839662896566
measured_t0p002,gpu_mode1_xi005_b5,False,1.3625,0.01,1.0,10,4991.647020064222,4934.070859359466,6088.30485365238,0.7797712075523757
measured_t0p002,gpu_mode1_xi005_b5,False,1.365,0.01,1.0,10,4996.770646343656,4939.40660819609,6091.672072987447,0.7811586469985601
measured_t0p002,gpu_mode1_xi005_b5,False,1.3675000000000002,0.01,1.0,10,5001.888005331134,4944.735050271676,6095.0347956724145,0.7825462844773731
measured_t0p002,gpu_mode1_xi005_b5,False,1.37,0.01,1.0,10,5006.999109162654,4950.056203271017,6098.393034733737,0.78393411983423
measured_t0p002,gpu_mode1_xi005_b5,False,1.3725,0.01,1.0,10,5012.103969924678,4955.370084792277,6101.746803142851,0.7853221529108363
measured_t0p002,gpu_mode1_xi005_b5,False,1.375,0.01,1.0,10,5017.202599654464,4960.676712347653,6105.096113816469,0.7867103835452207
measured_t0p002,gpu_mode1_xi005_b5,False,1.3775,0.01,1.0,10,5022.29501034044,4965.976103364066,6108.440979616929,0.7880988115717701
measured_t0p002,gpu_mode1_xi005_b5,False,1.38,0.01,1.0,10,5027.381213922544,4971.268275183816,6111.781413352497,0.7894874368212649
measured_t0p002,gpu_mode1_xi005_b5,False,1.3825,0.01,1.0,10,5032.461222292573,4976.553245065248,6115.117427777688,0.7908762591209132
measured_t0p002,gpu_mode1_xi005_b5,False,1.385,0.01,1.0,10,5037.535047294526,4981.831030183403,6118.449035593556,0.7922652782943833
measured_t0p002,gpu_mode1_xi005_b5,False,1.3875000000000002,0.01,1.0,10,5042.602700724952,4987.101647630667,6121.77624944805,0.793654494161841
measured_t0p002,gpu_mode1_xi005_b5,False,1.3900000000000001,0.01,1.0,10,5047.6641943332825,4992.365114417414,6125.099081936278,0.7950439065399789
measured_t0p002,gpu_mode1_xi005_b5,False,1.3925,0.01,1.0,10,5052.7195398221675,4997.621447472633,6128.417545600834,0.7964335152420532
measured_t0p002,gpu_mode1_xi005_b5,False,1.395,0.01,1.0,10,5057.768748847815,5002.87066364457,6131.731652932096,0.7978233200779156
measured_t0p002,gpu_mode1_xi005_b5,False,1.3975,0.01,1.0,10,5062.811833020313,5008.112779701337,6135.041416368535,0.7992133208540461
measured_t0p002,gpu_mode1_xi005_b5,False,1.4,0.01,1.0,10,5067.848803903964,5013.347812331535,6138.346848296987,0.8006035173735858
measured_t0p002,gpu_mode1_xi005_b5,False,1.4024999999999999,0.01,1.0,10,5072.879673017603,5018.5757781448665,6141.647961052986,0.8019939094363695
measured_t0p002,gpu_mode1_xi005_b5,False,1.405,0.01,1.0,10,5077.904451834928,5023.796693672735,6144.944766921024,0.8033844968389589
measured_t0p002,gpu_mode1_xi005_b5,False,1.4075,0.01,1.0,10,5082.923151784812,5029.010575368849,6148.2372781348695,0.8047752793746725
measured_t0p002,gpu_mode1_xi005_b5,False,1.4100000000000001,0.01,1.0,10,5087.935784251622,5034.217439609807,6151.5255068778315,0.8061662568336198
measured_t0p002,gpu_mode1_xi005_b5,False,1.4125,0.01,1.0,10,5092.942360575535,5039.417302695697,6154.8094652830605,0.807557429002731
measured_t0p002,gpu_mode1_xi005_b5,False,1.415,0.01,1.0,10,5097.942892052845,5044.610180850666,6158.0891654338375,0.8089487956657897
measured_t0p002,gpu_mode1_xi005_b5,False,1.4175,0.01,1.0,10,5102.937389936275,5049.796090223501,6161.364619363834,0.8103403566034633
measured_t0p002,gpu_mode1_xi005_b5,False,1.42,0.01,1.0,10,5107.925865435287,5054.975046888205,6164.635839057428,0.811732111593335
measured_t0p002,gpu_mode1_xi005_b5,False,1.4224999999999999,0.01,1.0,10,5112.908329716374,5060.147066844549,6167.902836449935,0.8131240604099329
measured_t0p002,gpu_mode1_xi005_b5,False,1.425,0.01,1.0,10,5117.884793903371,5065.312166018643,6171.165623427931,0.8145162028247618
measured_t0p002,gpu_mode1_xi005_b5,False,1.4275,0.01,1.0,10,5122.8552690777515,5070.470360263487,6174.42421182949,0.8159085386063336
measured_t0p002,gpu_mode1_xi005_b5,False,1.4300000000000002,0.01,1.0,10,5127.819766278917,5075.621665359517,6177.678613444476,0.8173010675201959
measured_t0p002,gpu_mode1_xi005_b5,False,1.4325,0.01,1.0,10,5132.778296504502,5080.766097015151,6180.928840014802,0.8186937893289645
measured_t0p002,gpu_mode1_xi005_b5,False,1.435,0.01,1.0,10,5137.73087071065,5085.903670867331,6184.1749032347,0.8200867037923498
measured_t0p002,gpu_mode1_xi005_b5,False,1.4375,0.01,1.0,10,5142.67749981232,5091.034402482048,6187.416814750995,0.8214798106671897
measured_t0p002,gpu_mode1_xi005_b5,False,1.44,0.01,1.0,10,5147.618194683554,5096.158307354875,6190.654586163349,0.8228731097074757
measured_t0p002,gpu_mode1_xi005_b5,False,1.4425,0.01,1.0,10,5152.552966157771,5101.275400911493,6193.88822902454,0.8242666006643842
measured_t0p002,gpu_mode1_xi005_b5,False,1.445,0.01,1.0,10,5157.4818250280505,5106.385698508208,6197.11775484071,0.825660283286305
measured_t0p002,gpu_mode1_xi005_b5,False,1.4475,0.01,1.0,10,5162.404782047402,5111.48921543246,6200.343175071637,0.8270541573188687
measured_t0p002,gpu_mode1_xi005_b5,False,1.45,0.01,1.0,10,5167.321847929044,5116.585966903331,6203.564501130961,0.8284482225049759
measured_t0p002,gpu_mode1_xi005_b5,False,0.75,0.002,3.6,36,1913.619643641462,1243.73187675604,5083.237880431792,0.3825329885553323
measured_t0p002,gpu_mode1_xi005_b5,False,0.7525,0.002,3.6,36,1918.0475671041484,1246.1224392370045,5088.320593257731,0.38405149941460254
measured_t0p002,gpu_mode1_xi005_b5,False,0.755,0.002,3.6,36,1922.5111545138009,1248.728363718742,5093.392354073996,0.38557966168451385
measured_t0p002,gpu_mode1_xi005_b5,False,0.7575,0.002,3.6,36,1927.0096049912197,1251.3360534209946,5098.453215081072,0.38711734679856324
measured_t0p002,gpu_mode1_xi005_b5,False,0.76,0.002,3.6,36,1931.5421288363668,1253.9454812004506,5103.503228070635,0.3886644273435142
