reference,line,time,gpu_bottom_excess,reference_bottom_excess,error
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,0.9,8164.47309005,6070.515457096922,2093.9576329530782
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.0,7551.22395811,5753.623545249327,1797.6004128606728
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.1,7021.59244772,5456.58956506762,1565.0028826523794
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.2,6509.31423592,5176.972079474793,1332.3421564452074
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.3,6024.3680554,4912.990390141314,1111.3776652586866
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.4,5612.60069429,4663.289952978596,949.310741311404
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.5,5202.72526026,4426.795290760317,775.9299694996835
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.6,4800.10460057,4202.6173138545655,597.4872867154345
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.7,4488.41970474,3989.9946611583055,498.4250435816948
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.8,4180.40451377,3788.256372040075,392.14814172992556
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,1.9,3872.79079851,3596.797955897551,275.99284261244884
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.0,3566.27430545,3415.0658890903337,151.20841635966644
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.1,3331.17881933,3242.5474222863877,88.6313970436122
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.2,3125.09071171,3078.7637423367596,46.326969373240445
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.3,2919.42100685,2923.2652607595014,-3.844253909501276
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.4,2713.73958324,2775.6282574970246,-61.88867425702483
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.5,2507.78993047,2635.452395041351,-127.66246457135094
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.6,2302.26888012,2502.3587977384946,-200.08991761849438
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.7,2098.47960063,2375.988503864604,-277.5089032346041
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.8,1949.77517357,2256.001168860002,-306.22599529000195
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,2.9,1840.25021698,2142.0739425606603,-301.82372558066027
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,3.0,1734.02690969,2033.9004711953914,-299.87356150539154
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,3.1,1629.06032983,1931.1899924780284,-302.12966264802844
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,3.2,1524.78580726,1833.666503179242,-308.88069591924204
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,3.3,1420.77159285,1741.0679855353092,-320.29639268530923
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,3.4,1316.50509979,1653.1456832607987,-336.6405834707987
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,3.5,1213.45638017,1569.6634207323355,-356.20704056233535
measured_t0p002_bestfit_cv,gpu_mode1_xi005_b5,3.6,1110.09179684,1490.396960699477,-380.30516385947703
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.0,0.0,13610.027391731117,-13610.027391731117
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.1,15890.1892354,10802.816994254545,5087.372241145455
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.2,14293.6458328,9601.347188484384,4692.298644315617
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.3,13060.5546871,8788.277140835973,4272.2775462640275
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.4,12012.9079858,8159.349438714916,3853.5585470850847
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.5,11086.5147566,7636.767617964339,3449.747138635661
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.6,10256.4600692,7183.299617154315,3073.160452045686
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.7,9501.61111085,6778.425198354002,2723.185912495999
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.8,8788.12760391,6409.811439492527,2378.3161644174725
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,0.9,8164.46267338,6069.649907010182,2094.812766369818
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.0,7551.24479144,5752.814441821525,1798.4303496184748
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.1,7020.82986092,5455.829302310818,1565.000558609182
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.2,6508.53081578,5176.255213796595,1332.275601983405
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.3,6023.70052068,4912.312864106348,1111.3876565736527
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.4,5612.20486095,4662.648609959031,949.5562509909687
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.5,5202.36762137,4426.187569746784,776.1800516232161
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.6,4800.05772557,4202.041056704826,598.0166688651743
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.7,4488.08506932,3989.447990274766,498.6370790452338
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.8,4180.12586793,3787.7376122513624,392.3882556786375
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,1.9,3872.29253462,3596.3055841258224,275.98695049417756
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.0,3564.71527768,3414.5985015117185,150.11677616828138
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.1,3332.04470475,3242.103712527497,89.94099222250316
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.2,3126.15993914,3078.3424866544024,47.81745248559764
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.3,2920.45464401,2922.8653076584824,-2.4106636484825685
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.4,2714.79079852,2775.2485201866484,-60.45772166664847
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.5,2508.81727422,2635.0918457246466,-126.2745715046467
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.6,2303.26714401,2502.016463100488,-198.74931909048837
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.7,2099.45920132,2375.6634613596693,-276.2042600396694
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.8,1948.5130208,2255.6925435450175,-307.1795227450175
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,2.9,1839.89149302,2141.780904312858,-301.8894112928581
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,3.0,1735.14322913,2033.6222322116932,-298.47900308169324
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,3.1,1629.91840274,1930.925804989101,-301.007402249101
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,3.2,1525.53971351,1833.4156573344712,-307.8759438244713
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,3.3,1420.93598087,1740.8298074293766,-319.8938265593765
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,3.4,1316.97460934,1652.919533081745,-335.944923741745
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,3.5,1213.35026038,1569.4486910168343,-356.09843063683434
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode0_xi005_g9b,3.6,1110.00075951,1490.1930746848095,-380.19231517480944
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.0,0.0,13610.027391731117,-13610.027391731117
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.1,15890.1649299,10802.816994254545,5087.347935645455
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.2,14293.256944,9601.347188484384,4691.909755515617
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.3,13060.6328121,8788.277140835973,4272.3556712640275
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.4,12012.9157983,8159.349438714916,3853.5663595850847
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.5,11086.4982636,7636.767617964339,3449.730645635662
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.6,10256.5078122,7183.299617154315,3073.208195045685
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.7,9501.57986085,6778.425198354002,2723.154662495999
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.8,8788.1024303,6409.811439492527,2378.2909908074726
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,0.9,8164.47309005,6069.649907010182,2094.823183039818
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.0,7551.22395811,5752.814441821525,1798.409516288475
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.1,7021.59244772,5455.829302310818,1565.7631454091816
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.2,6509.31423592,5176.255213796595,1333.0590221234052
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.3,6024.3680554,4912.312864106348,1112.0551912936526
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.4,5612.60069429,4662.648609959031,949.9520843309692
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.5,5202.72526026,4426.187569746784,776.5376905132161
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.6,4800.10460057,4202.041056704826,598.0635438651743
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.7,4488.41970474,3989.447990274766,498.9717144652341
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.8,4180.40451377,3787.7376122513624,392.66690151863804
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,1.9,3872.79079851,3596.3055841258224,276.48521438417765
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.0,3566.27430545,3414.5985015117185,151.67580393828166
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.1,3331.17881933,3242.103712527497,89.07510680250289
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.2,3125.09071171,3078.3424866544024,46.748225055597686
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.3,2919.42100685,2922.8653076584824,-3.4443008084822395
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.4,2713.73958324,2775.2485201866484,-61.508936946648646
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.5,2507.78993047,2635.0918457246466,-127.3019152546467
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.6,2302.26888012,2502.016463100488,-199.747582980488
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.7,2098.47960063,2375.6634613596693,-277.1838607296695
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.8,1949.77517357,2255.6925435450175,-305.91736997501744
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,2.9,1840.25021698,2141.780904312858,-301.5306873328582
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,3.0,1734.02690969,2033.6222322116932,-299.59532252169333
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,3.1,1629.06032983,1930.925804989101,-301.8654751591009
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,3.2,1524.78580726,1833.4156573344712,-308.6298500744713
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,3.3,1420.77159285,1740.8298074293766,-320.0582145793767
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,3.4,1316.50509979,1652.919533081745,-336.4144332917449
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,3.5,1213.45638017,1569.4486910168343,-355.99231084683424
measured_t0p002_bottom_layer_mean_bestfit_cv,gpu_mode1_xi005_b5,3.6,1110.09179684,1490.1930746848095,-380.1012778448096
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.0,0.0,20446.88746222786,-20446.88746222786
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.1,15890.1892354,17646.311126970726,-1756.1218915707268
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.2,14293.6458328,15768.852815316835,-1475.2069825168346
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.3,13060.5546871,14293.66839332694,-1233.113706226939
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.4,12012.9079858,13034.9424349475,-1022.0344491474989
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.5,11086.5147566,11921.727348199365,-835.2125915993656
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.6,10256.4600692,10919.401191302457,-662.9411221024566
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.7,9501.61111085,10008.613870406427,-507.0027595564261
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.8,8788.12760391,9177.138027766418,-389.01042385641813
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,0.9,8164.46267338,8416.275180629385,-251.81250724938582
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.0,7551.24479144,7719.201182394927,-167.95639095492697
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.1,7020.82986092,7080.186966378147,-59.35710545814709
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.2,6508.53081578,6494.221280837822,14.309534942178288
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.3,6023.70052068,5956.819561689088,66.8809589909124
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.4,5612.20486095,5463.919804905895,148.28505604410475
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.5,5202.36762137,5011.8197724234815,190.54784894651857
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.6,4800.05772557,4597.13443225978,202.9232933102203
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.7,4488.08506932,4216.763832580821,271.32123673917886
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.8,4180.12586793,3867.866811243241,312.25905668675887
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,1.9,3872.29253462,3547.838341106041,324.4541935139591
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.0,3564.71527768,3254.2894211165535,310.42585656344636
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.1,3332.04470475,2985.0289397869656,347.0157649630346
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.2,3126.15993914,2738.047181127703,388.11275801229704
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.3,2920.45464401,2511.5007604988064,408.95388351119345
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.4,2714.79079852,2303.6988368389393,411.09196168106064
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.5,2508.81727422,2113.090479471344,395.7267947486557
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.6,2303.26714401,1938.2530865136418,365.01405749635796
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.7,2099.45920132,1777.8817644603773,321.5774368596226
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.8,1948.5130208,1630.7795878380916,317.7334329619084
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,2.9,1839.89149302,1495.848665392767,344.042827627233
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,3.0,1735.14322913,1372.0819457447626,363.0612833852374
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,3.1,1629.91840274,1258.5557011748901,371.3627015651098
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,3.2,1525.53971351,1154.422633362751,371.117080147249
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,3.3,1420.93598087,1058.9055495846646,362.03043128533545
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,3.4,1316.97460934,971.2915621564417,345.6830471835582
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,3.5,1213.35026038,890.9267678208483,322.42349255915167
measured_t0p010_bestfit_cv,gpu_mode0_xi005_g9b,3.6,1110.00075951,817.211367365926,292.7893921440741
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.0,0.0,20446.88746222786,-20446.88746222786
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.1,15890.1649299,17646.311126970726,-1756.146197070726
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.2,14293.256944,15768.852815316835,-1475.5958713168347
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.3,13060.6328121,14293.66839332694,-1233.035581226939
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.4,12012.9157983,13034.9424349475,-1022.0266366474989
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.5,11086.4982636,11921.727348199365,-835.2290845993648
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.6,10256.5078122,10919.401191302457,-662.8933791024574
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.7,9501.57986085,10008.613870406427,-507.0340095564261
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.8,8788.1024303,9177.138027766418,-389.03559746641804
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,0.9,8164.47309005,8416.275180629385,-251.80209057938555
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.0,7551.22395811,7719.201182394927,-167.9772242849267
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.1,7021.59244772,7080.186966378147,-58.594518658147535
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.2,6509.31423592,6494.221280837822,15.092955082178378
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.3,6024.3680554,5956.819561689088,67.54849371091223
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.4,5612.60069429,5463.919804905895,148.68088938410528
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.5,5202.72526026,5011.8197724234815,190.90548783651866
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.6,4800.10460057,4597.13443225978,202.9701683102203
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.7,4488.41970474,4216.763832580821,271.6558721591791
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.8,4180.40451377,3867.866811243241,312.5377025267594
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,1.9,3872.79079851,3547.838341106041,324.9524574039592
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.0,3566.27430545,3254.2894211165535,311.98488433344664
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.1,3331.17881933,2985.0289397869656,346.14987954303433
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.2,3125.09071171,2738.047181127703,387.0435305822971
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.3,2919.42100685,2511.5007604988064,407.9202463511938
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.4,2713.73958324,2303.6988368389393,410.04074640106046
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.5,2507.78993047,2113.090479471344,394.6994509986557
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.6,2302.26888012,1938.2530865136418,364.01579360635833
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.7,2098.47960063,1777.8817644603773,320.5978361696225
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.8,1949.77517357,1630.7795878380916,318.9955857319085
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,2.9,1840.25021698,1495.848665392767,344.4015515872329
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,3.0,1734.02690969,1372.0819457447626,361.9449639452373
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,3.1,1629.06032983,1258.5557011748901,370.50462865510985
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,3.2,1524.78580726,1154.422633362751,370.363173897249
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,3.3,1420.77159285,1058.9055495846646,361.8660432653353
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,3.4,1316.50509979,971.2915621564417,345.2135376335583
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,3.5,1213.45638017,890.9267678208483,322.52961234915176
measured_t0p010_bestfit_cv,gpu_mode1_xi005_b5,3.6,1110.09179684,817.211367365926,292.88042947407394
