reference,time,y,z,z_norm,excess
measured_t0p002_nominal_cv,0.1,0.46530000004699995,0.47029999994699995,0.47,5787.511288138616
measured_t0p002_nominal_cv,0.1,0.475200000048,0.480199999948,0.48,5658.446631761098
measured_t0p002_nominal_cv,0.1,0.485100000049,0.490099999949,0.49,5530.344869544733
measured_t0p002_nominal_cv,0.1,0.49500000005,0.49999999995,0.5,5403.257045876495
measured_t0p002_nominal_cv,0.1,0.504900000051,0.509899999951,0.51,5277.225901916221
measured_t0p002_nominal_cv,0.1,0.514800000052,0.519799999952,0.52,5152.286085348001
measured_t0p002_nominal_cv,0.1,0.524700000053,0.529699999953,0.53,5028.464386760353
measured_t0p002_nominal_cv,0.1,0.534600000054,0.539599999954,0.54,4905.780001099514
measured_t0p002_nominal_cv,0.1,0.544500000055,0.549499999955,0.5499999999999999,4784.244812676984
measured_t0p002_nominal_cv,0.1,0.554400000056,0.559399999956,0.5599999999999999,4663.863702242318
measured_t0p002_nominal_cv,0.1,0.564300000057,0.569299999957,0.57,4544.63487465259
measured_t0p002_nominal_cv,0.1,0.574200000058,0.579199999958,0.58,4426.550205678669
measured_t0p002_nominal_cv,0.1,0.584100000059,0.589099999959,0.59,4309.59560648357
measured_t0p002_nominal_cv,0.1,0.59400000006,0.59899999996,0.6,4193.751404288844
measured_t0p002_nominal_cv,0.1,0.603900000061,0.608899999961,0.61,4078.9927377102676
measured_t0p002_nominal_cv,0.1,0.613800000062,0.618799999962,0.62,3965.2899651941707
measured_t0p002_nominal_cv,0.1,0.623700000063,0.628699999963,0.63,3852.6090849212023
measured_t0p002_nominal_cv,0.1,0.633600000064,0.638599999964,0.64,3740.9121644659945
measured_t0p002_nominal_cv,0.1,0.643500000065,0.648499999965,0.6499999999999999,3630.157778411178
measured_t0p002_nominal_cv,0.1,0.653400000066,0.658399999966,0.6599999999999999,3520.3014520143374
measured_t0p002_nominal_cv,0.1,0.663300000067,0.668299999967,0.6699999999999999,3411.2961089196397
measured_t0p002_nominal_cv,0.1,0.673200000068,0.678199999968,0.6799999999999999,3303.092520795148
measured_t0p002_nominal_cv,0.1,0.683100000069,0.688099999969,0.69,3195.6397566654723
measured_t0p002_nominal_cv,0.1,0.69300000007,0.69799999997,0.7,3088.885629601391
measured_t0p002_nominal_cv,0.1,0.702900000071,0.707899999971,0.71,2982.777138327059
measured_t0p002_nominal_cv,0.1,0.712800000072,0.717799999972,0.72,2877.260901215509
measured_t0p002_nominal_cv,0.1,0.722700000073,0.727699999973,0.73,2772.2835800683324
measured_t0p002_nominal_cv,0.1,0.732600000074,0.7375999999739999,0.74,2667.7922910195593
measured_t0p002_nominal_cv,0.1,0.7425000000749999,0.7474999999749999,0.7499999999999999,2563.7349998705577
measured_t0p002_nominal_cv,0.1,0.7524000000759999,0.7573999999759999,0.7599999999999999,2460.0608991556865
measured_t0p002_nominal_cv,0.1,0.7623000000769999,0.7672999999769999,0.7699999999999999,2356.7207642604562
measured_t0p002_nominal_cv,0.1,0.7722000000779999,0.7771999999779999,0.7799999999999999,2253.667285967737
measured_t0p002_nominal_cv,0.1,0.7821000000789999,0.7870999999789999,0.7899999999999999,2150.855376895076
measured_t0p002_nominal_cv,0.1,0.7920000000799999,0.7969999999799999,0.7999999999999999,2048.2424494088773
measured_t0p002_nominal_cv,0.1,0.8019000000809999,0.8068999999809999,0.8099999999999999,1945.788662760006
measured_t0p002_nominal_cv,0.1,0.8118000000819999,0.8167999999819999,0.82,1843.4571373800636
measured_t0p002_nominal_cv,0.1,0.8217000000829999,0.8266999999829999,0.83,1741.2141345079149
measured_t0p002_nominal_cv,0.1,0.8316000000839999,0.8365999999839999,0.84,1639.0291995802008
measured_t0p002_nominal_cv,0.1,0.8415000000849999,0.8464999999849999,0.8499999999999999,1536.8752681157664
measured_t0p002_nominal_cv,0.1,0.8514000000859999,0.8563999999859999,0.8599999999999999,1434.728733149194
measured_t0p002_nominal_cv,0.1,0.8613000000869999,0.8662999999869999,0.8699999999999999,1332.5694736193354
measured_t0p002_nominal_cv,0.1,0.8712000000879999,0.8761999999879999,0.8799999999999999,1230.380843490932
measured_t0p002_nominal_cv,0.1,0.8811000000889999,0.8860999999889999,0.8899999999999999,1128.1496217762592
measured_t0p002_nominal_cv,0.1,0.8910000000899999,0.8959999999899999,0.8999999999999999,1025.865924023985
measured_t0p002_nominal_cv,0.1,0.9009000000909999,0.9058999999909999,0.9099999999999999,923.5230762487197
measured_t0p002_nominal_cv,0.1,0.9108000000919999,0.9157999999919999,0.9199999999999999,821.1174526809134
measured_t0p002_nominal_cv,0.1,0.9207000000929999,0.9256999999929999,0.9299999999999999,718.6482791169724
measured_t0p002_nominal_cv,0.1,0.9306000000939999,0.9355999999939999,0.94,616.1174040376104
measured_t0p002_nominal_cv,0.1,0.9405000000949999,0.9454999999949999,0.9499999999999998,513.5290400322757
measured_t0p002_nominal_cv,0.1,0.950400000096,0.955399999996,0.96,410.88947841349227
measured_t0p002_nominal_cv,0.1,0.960300000097,0.965299999997,0.97,308.20678022119876
measured_t0p002_nominal_cv,0.1,0.970200000098,0.975199999998,0.98,205.4904470986941
measured_t0p002_nominal_cv,0.1,0.980100000099,0.985099999999,0.99,102.75107576410595
measured_t0p002_nominal_cv,0.1,0.9900000001,0.995,1.0,4.005602008709719e-13
measured_t0p002_nominal_cv,0.5,0.0,0.0049999999,0.0,6912.565360606928
measured_t0p002_nominal_cv,0.5,0.009900000001,0.014899999901,0.01,6911.617758340447
measured_t0p002_nominal_cv,0.5,0.019800000002,0.024799999902,0.02,6908.775398238812
measured_t0p002_nominal_cv,0.5,0.029700000003,0.034699999903,0.03,6904.039619797906
measured_t0p002_nominal_cv,0.5,0.039600000004,0.044599999904,0.04,6897.412653520406
measured_t0p002_nominal_cv,0.5,0.049500000004999996,0.054499999905,0.049999999999999996,6888.8976179347055
measured_t0p002_nominal_cv,0.5,0.059400000006,0.064399999906,0.06,6878.498515430617
measured_t0p002_nominal_cv,0.5,0.069300000007,0.074299999907,0.06999999999999999,6866.220226921064
measured_t0p002_nominal_cv,0.5,0.079200000008,0.08419999990799999,0.08,6852.0685053415145
measured_t0p002_nominal_cv,0.5,0.089100000009,0.09409999990899999,0.09,6836.049968001489
measured_t0p002_nominal_cv,0.5,0.09900000000999999,0.10399999990999999,0.09999999999999999,6818.17208780499
measured_t0p002_nominal_cv,0.5,0.10890000001099999,0.11389999991099999,0.10999999999999999,6798.443183359165
measured_t0p002_nominal_cv,0.5,0.118800000012,0.123799999912,0.12,6776.872407992926
measured_t0p002_nominal_cv,0.5,0.128700000013,0.133699999913,0.13,6753.469737709618
measured_t0p002_nominal_cv,0.5,0.138600000014,0.143599999914,0.13999999999999999,6728.245958100172
measured_t0p002_nominal_cv,0.5,0.148500000015,0.153499999915,0.15,6701.212650245297
measured_t0p002_nominal_cv,0.5,0.158400000016,0.163399999916,0.16,6672.382175637571
measured_t0p002_nominal_cv,0.5,0.168300000017,0.17329999991699999,0.16999999999999998,6641.767660156233
measured_t0p002_nominal_cv,0.5,0.178200000018,0.18319999991799998,0.18,6609.382977129568
measured_t0p002_nominal_cv,0.5,0.18810000001899999,0.19309999991899998,0.18999999999999997,6575.242729521598
measured_t0p002_nominal_cv,0.5,0.19800000001999998,0.20299999991999998,0.19999999999999998,6539.3622312816915
measured_t0p002_nominal_cv,0.5,0.20790000002099998,0.21289999992099998,0.21,6501.75748789729
measured_t0p002_nominal_cv,0.5,0.21780000002199998,0.22279999992199997,0.21999999999999997,6462.445176191693
measured_t0p002_nominal_cv,0.5,0.22770000002299998,0.23269999992299997,0.22999999999999998,6421.4426234102175
measured_t0p002_nominal_cv,0.5,0.237600000024,0.242599999924,0.24,6378.767785639515
measured_t0p002_nominal_cv,0.5,0.247500000025,0.252499999925,0.25,6334.43922560607
measured_t0p002_nominal_cv,0.5,0.257400000026,0.262399999926,0.26,6288.476089901079
measured_t0p002_nominal_cv,0.5,0.267300000027,0.272299999927,0.27,6240.898085679917
measured_t0p002_nominal_cv,0.5,0.277200000028,0.282199999928,0.27999999999999997,6191.725456885372
measured_t0p002_nominal_cv,0.5,0.287100000029,0.292099999929,0.29,6140.978960044581
measured_t0p002_nominal_cv,0.5,0.29700000003,0.30199999993,0.3,6088.679839690295
measured_t0p002_nominal_cv,0.5,0.306900000031,0.311899999931,0.31,6034.84980345764
measured_t0p002_nominal_cv,0.5,0.316800000032,0.321799999932,0.32,5979.510996908009
measured_t0p002_nominal_cv,0.5,0.326700000033,0.331699999933,0.32999999999999996,5922.685978131948
measured_t0p002_nominal_cv,0.5,0.336600000034,0.341599999934,0.33999999999999997,5864.397692183155
measured_t0p002_nominal_cv,0.5,0.346500000035,0.351499999935,0.35,5804.669445395715
measured_t0p002_nominal_cv,0.5,0.356400000036,0.36139999993599997,0.36,5743.524879636615
measured_t0p002_nominal_cv,0.5,0.366300000037,0.37129999993699997,0.37,5680.987946545473
measured_t0p002_nominal_cv,0.5,0.37620000003799997,0.38119999993799997,0.37999999999999995,5617.082881812969
measured_t0p002_nominal_cv,0.5,0.38610000003899997,0.39109999993899996,0.38999999999999996,5551.834179549167
measured_t0p002_nominal_cv,0.5,0.39600000003999997,0.40099999993999996,0.39999999999999997,5485.266566792259
measured_t0p002_nominal_cv,0.5,0.40590000004099996,0.41089999994099996,0.41,5417.404978207704
measured_t0p002_nominal_cv,0.5,0.41580000004199996,0.42079999994199996,0.42,5348.2745310268265
measured_t0p002_nominal_cv,0.5,0.42570000004299996,0.43069999994299996,0.42999999999999994,5277.900500273216
measured_t0p002_nominal_cv,0.5,0.43560000004399996,0.44059999994399995,0.43999999999999995,5206.308294324124
measured_t0p002_nominal_cv,0.5,0.44550000004499996,0.45049999994499995,0.44999999999999996,5133.523430853062
measured_t0p002_nominal_cv,0.5,0.45540000004599995,0.46039999994599995,0.45999999999999996,5059.5715131985735
measured_t0p002_nominal_cv,0.5,0.46530000004699995,0.47029999994699995,0.47,4984.478207202899
measured_t0p002_nominal_cv,0.5,0.475200000048,0.480199999948,0.48,4908.269218562783
measured_t0p002_nominal_cv,0.5,0.485100000049,0.490099999949,0.49,4830.970270733368
measured_t0p002_nominal_cv,0.5,0.49500000005,0.49999999995,0.5,4752.607083424394
measured_t0p002_nominal_cv,0.5,0.504900000051,0.509899999951,0.51,4673.205351726438
measured_t0p002_nominal_cv,0.5,0.514800000052,0.519799999952,0.52,4592.790725903152
measured_t0p002_nominal_cv,0.5,0.524700000053,0.529699999953,0.53,4511.388791883716
measured_t0p002_nominal_cv,0.5,0.534600000054,0.539599999954,0.54,4429.025052487898
measured_t0p002_nominal_cv,0.5,0.544500000055,0.549499999955,0.5499999999999999,4345.724909414203
measured_t0p002_nominal_cv,0.5,0.554400000056,0.559399999956,0.5599999999999999,4261.5136460196745
measured_t0p002_nominal_cv,0.5,0.564300000057,0.569299999957,0.57,4176.416410917908
measured_t0p002_nominal_cv,0.5,0.574200000058,0.579199999958,0.58,4090.458202419785
measured_t0p002_nominal_cv,0.5,0.584100000059,0.589099999959,0.59,4003.6638538393995
measured_t0p002_nominal_cv,0.5,0.59400000006,0.59899999996,0.6,3916.0580196855085
measured_t0p002_nominal_cv,0.5,0.603900000061,0.608899999961,0.61,3827.66516275671
measured_t0p002_nominal_cv,0.5,0.613800000062,0.618799999962,0.62,3738.509542156398
measured_t0p002_nominal_cv,0.5,0.623700000063,0.628699999963,0.63,3648.6152022413676
measured_t0p002_nominal_cv,0.5,0.633600000064,0.638599999964,0.64,3558.005962515743
measured_t0p002_nominal_cv,0.5,0.643500000065,0.648499999965,0.6499999999999999,3466.705408479697
measured_t0p002_nominal_cv,0.5,0.653400000066,0.658399999966,0.6599999999999999,3374.7368834402573
measured_t0p002_nominal_cv,0.5,0.663300000067,0.668299999967,0.6699999999999999,3282.1234812892376
measured_t0p002_nominal_cv,0.5,0.673200000068,0.678199999968,0.6799999999999999,3188.8880402512004
measured_t0p002_nominal_cv,0.5,0.683100000069,0.688099999969,0.69,3095.0531376021036
measured_t0p002_nominal_cv,0.5,0.69300000007,0.69799999997,0.7,3000.641085357164
measured_t0p002_nominal_cv,0.5,0.702900000071,0.707899999971,0.71,2905.6739269243017
measured_t0p002_nominal_cv,0.5,0.712800000072,0.717799999972,0.72,2810.1734347173674
measured_t0p002_nominal_cv,0.5,0.722700000073,0.727699999973,0.73,2714.161108721303
measured_t0p002_nominal_cv,0.5,0.732600000074,0.7375999999739999,0.74,2617.6581759992755
measured_t0p002_nominal_cv,0.5,0.7425000000749999,0.7474999999749999,0.7499999999999999,2520.6855911298
measured_t0p002_nominal_cv,0.5,0.7524000000759999,0.7573999999759999,0.7599999999999999,2423.264037559885
measured_t0p002_nominal_cv,0.5,0.7623000000769999,0.7672999999769999,0.7699999999999999,2325.413929858219
measured_t0p002_nominal_cv,0.5,0.7722000000779999,0.7771999999779999,0.7799999999999999,2227.1554168506045
measured_t0p002_nominal_cv,0.5,0.7821000000789999,0.7870999999789999,0.7899999999999999,2128.508385617874
measured_t0p002_nominal_cv,0.5,0.7920000000799999,0.7969999999799999,0.7999999999999999,2029.492466334795
measured_t0p002_nominal_cv,0.5,0.8019000000809999,0.8068999999809999,0.8099999999999999,1930.1270379266762
measured_t0p002_nominal_cv,0.5,0.8118000000819999,0.8167999999819999,0.82,1830.4312345186902
measured_t0p002_nominal_cv,0.5,0.8217000000829999,0.8266999999829999,0.83,1730.4239526513045
measured_t0p002_nominal_cv,0.5,0.8316000000839999,0.8365999999839999,0.84,1630.123859233637
measured_t0p002_nominal_cv,0.5,0.8415000000849999,0.8464999999849999,0.8499999999999999,1529.5494002050025
measured_t0p002_nominal_cv,0.5,0.8514000000859999,0.8563999999859999,0.8599999999999999,1428.718809873552
measured_t0p002_nominal_cv,0.5,0.8613000000869999,0.8662999999869999,0.8699999999999999,1327.6501208994391
measured_t0p002_nominal_cv,0.5,0.8712000000879999,0.8761999999879999,0.8799999999999999,1226.3611748887288
measured_t0p002_nominal_cv,0.5,0.8811000000889999,0.8860999999889999,0.8899999999999999,1124.869633562981
measured_t0p002_nominal_cv,0.5,0.8910000000899999,0.8959999999899999,0.8999999999999999,1023.1929904682974
measured_t0p002_nominal_cv,0.5,0.9009000000909999,0.9058999999909999,0.9099999999999999,921.34858318656
measured_t0p002_nominal_cv,0.5,0.9108000000919999,0.9157999999919999,0.9199999999999999,819.3536060105823
measured_t0p002_nominal_cv,0.5,0.9207000000929999,0.9256999999929999,0.9299999999999999,717.2251230439335
measured_t0p002_nominal_cv,0.5,0.9306000000939999,0.9355999999939999,0.94,614.9800816854363
measured_t0p002_nominal_cv,0.5,0.9405000000949999,0.9454999999949999,0.9499999999999998,512.6353264574798
measured_t0p002_nominal_cv,0.5,0.950400000096,0.955399999996,0.96,410.2076131366978
measured_t0p002_nominal_cv,0.5,0.960300000097,0.965299999997,0.97,307.71362314492353
measured_t0p002_nominal_cv,0.5,0.970200000098,0.975199999998,0.98,205.1699781577922
measured_t0p002_nominal_cv,0.5,0.980100000099,0.985099999999,0.99,102.5932548880256
measured_t0p002_nominal_cv,0.5,0.9900000001,0.995,1.0,3.999368749694572e-13
measured_t0p002_nominal_cv,1.0,0.0,0.0049999999,0.0,4829.907886306809
measured_t0p002_nominal_cv,1.0,0.009900000001,0.014899999901,0.01,4829.307826710777
measured_t0p002_nominal_cv,1.0,0.019800000002,0.024799999902,0.02,4827.507805316862
measured_t0p002_nominal_cv,1.0,0.029700000003,0.034699999903,0.03,4824.508294248026
measured_t0p002_nominal_cv,1.0,0.039600000004,0.044599999904,0.04,4820.310080177369
measured_t0p002_nominal_cv,1.0,0.049500000004999996,0.054499999905,0.049999999999999996,4814.914264030574
measured_t0p002_nominal_cv,1.0,0.059400000006,0.064399999906,0.06,4808.322260569757
measured_t0p002_nominal_cv,1.0,0.069300000007,0.074299999907,0.06999999999999999,4800.535797859155
measured_t0p002_nominal_cv,1.0,0.079200000008,0.08419999990799999,0.08,4791.556916613169
measured_t0p002_nominal_cv,1.0,0.089100000009,0.09409999990899999,0.09,4781.387969427457
measured_t0p002_nominal_cv,1.0,0.09900000000999999,0.10399999990999999,0.09999999999999999,4770.031619893829
measured_t0p002_nominal_cv,1.0,0.10890000001099999,0.11389999991099999,0.10999999999999999,4757.490841599843
measured_t0p002_nominal_cv,1.0,0.118800000012,0.123799999912,0.12,4743.768917014139
measured_t0p002_nominal_cv,1.0,0.128700000013,0.133699999913,0.13,4728.869436258587
measured_t0p002_nominal_cv,1.0,0.138600000014,0.143599999914,0.13999999999999999,4712.796295768513
measured_t0p002_nominal_cv,1.0,0.148500000015,0.153499999915,0.15,4695.553696842339
measured_t0p002_nominal_cv,1.0,0.158400000016,0.163399999916,0.16,4677.146144082062
measured_t0p002_nominal_cv,1.0,0.168300000017,0.17329999991699999,0.16999999999999998,4657.578443726137
measured_t0p002_nominal_cv,1.0,0.178200000018,0.18319999991799998,0.18,4636.855701876404
measured_t0p002_nominal_cv,1.0,0.18810000001899999,0.19309999991899998,0.18999999999999997,4614.983322620793
measured_t0p002_nominal_cv,1.0,0.19800000001999998,0.20299999991999998,0.19999999999999998,4591.967006053657
measured_t0p002_nominal_cv,1.0,0.20790000002099998,0.21289999992099998,0.21,4567.812746195642
measured_t0p002_nominal_cv,1.0,0.21780000002199998,0.22279999992199997,0.21999999999999997,4542.526828815101
measured_t0p002_nominal_cv,1.0,0.22770000002299998,0.23269999992299997,0.22999999999999998,4516.115829153176
measured_t0p002_nominal_cv,1.0,0.237600000024,0.242599999924,0.24,4488.586609554661
measured_t0p002_nominal_cv,1.0,0.247500000025,0.252499999925,0.25,4459.946317006945
measured_t0p002_nominal_cv,1.0,0.257400000026,0.262399999926,0.26,4430.202380589316
measured_t0p002_nominal_cv,1.0,0.267300000027,0.272299999927,0.27,4399.362508835002
measured_t0p002_nominal_cv,1.0,0.277200000028,0.282199999928,0.27999999999999997,4367.434687008408
measured_t0p002_nominal_cv,1.0,0.287100000029,0.292099999929,0.29,4334.427174300029
measured_t0p002_nominal_cv,1.0,0.29700000003,0.30199999993,0.3,4300.348500941584
measured_t0p002_nominal_cv,1.0,0.306900000031,0.311899999931,0.31,4265.207465243966
measured_t0p002_nominal_cv,1.0,0.316800000032,0.321799999932,0.32,4229.013130560661
measured_t0p002_nominal_cv,1.0,0.326700000033,0.331699999933,0.32999999999999996,4191.774822179258
measured_t0p002_nominal_cv,1.0,0.336600000034,0.341599999934,0.33999999999999997,4153.502124143831
measured_t0p002_nominal_cv,1.0,0.346500000035,0.351499999935,0.35,4114.204876010831
measured_t0p002_nominal_cv,1.0,0.356400000036,0.36139999993599997,0.36,4073.893169541335
measured_t0p002_nominal_cv,1.0,0.366300000037,0.37129999993699997,0.37,4032.577345332343
measured_t0p002_nominal_cv,1.0,0.37620000003799997,0.38119999993799997,0.37999999999999995,3990.2679893899613
measured_t0p002_nominal_cv,1.0,0.38610000003899997,0.39109999993899996,0.38999999999999996,3946.975929647224
measured_t0p002_nominal_cv,1.0,0.39600000003999997,0.40099999993999996,0.39999999999999997,3902.7122324293678
measured_t0p002_nominal_cv,1.0,0.40590000004099996,0.41089999994099996,0.41,3857.4881988693437
measured_t0p002_nominal_cv,1.0,0.41580000004199996,0.42079999994199996,0.42,3811.31536127633
measured_t0p002_nominal_cv,1.0,0.42570000004299996,0.43069999994299996,0.42999999999999994,3764.205479460042
measured_t0p002_nominal_cv,1.0,0.43560000004399996,0.44059999994399995,0.43999999999999995,3716.170537013563
measured_t0p002_nominal_cv,1.0,0.44550000004499996,0.45049999994499995,0.44999999999999996,3667.2227375574416
measured_t0p002_nominal_cv,1.0,0.45540000004599995,0.46039999994599995,0.45999999999999996,3617.374500947749
measured_t0p002_nominal_cv,1.0,0.46530000004699995,0.47029999994699995,0.47,3566.638459450766
measured_t0p002_nominal_cv,1.0,0.475200000048,0.480199999948,0.48,3515.027453886932
measured_t0p002_nominal_cv,1.0,0.485100000049,0.490099999949,0.49,3462.554529746657
measured_t0p002_nominal_cv,1.0,0.49500000005,0.49999999995,0.5,3409.2329332805275
measured_t0p002_nominal_cv,1.0,0.504900000051,0.509899999951,0.51,3355.076107566423
measured_t0p002_nominal_cv,1.0,0.514800000052,0.519799999952,0.52,3300.0976885559767
measured_t0p002_nominal_cv,1.0,0.524700000053,0.529699999953,0.53,3244.3115011027726
measured_t0p002_nominal_cv,1.0,0.534600000054,0.539599999954,0.54,3187.731554974609
measured_t0p002_nominal_cv,1.0,0.544500000055,0.549499999955,0.5499999999999999,3130.372040852094
measured_t0p002_nominal_cv,1.0,0.554400000056,0.559399999956,0.5599999999999999,3072.247326315758
measured_t0p002_nominal_cv,1.0,0.564300000057,0.569299999957,0.57,3013.3719518238254
measured_t0p002_nominal_cv,1.0,0.574200000058,0.579199999958,0.58,2953.7606266826842
measured_t0p002_nominal_cv,1.0,0.584100000059,0.589099999959,0.59,2893.4282250120305
measured_t0p002_nominal_cv,1.0,0.59400000006,0.59899999996,0.6,2832.3897817065954
measured_t0p002_nominal_cv,1.0,0.603900000061,0.608899999961,0.61,2770.6604883962495
measured_t0p002_nominal_cv,1.0,0.613800000062,0.618799999962,0.62,2708.2556894062245
measured_t0p002_nominal_cv,1.0,0.623700000063,0.628699999963,0.63,2645.1908777190993
measured_t0p002_nominal_cv,1.0,0.633600000064,0.638599999964,0.64,2581.4816909400984
measured_t0p002_nominal_cv,1.0,0.643500000065,0.648499999965,0.6499999999999999,2517.1439072671697
measured_t0p002_nominal_cv,1.0,0.653400000066,0.658399999966,0.6599999999999999,2452.1934414672264
measured_t0p002_nominal_cv,1.0,0.663300000067,0.668299999967,0.6699999999999999,2386.6463408598106
measured_t0p002_nominal_cv,1.0,0.673200000068,0.678199999968,0.6799999999999999,2320.518781309409
measured_t0p002_nominal_cv,1.0,0.683100000069,0.688099999969,0.69,2253.8270632274684
measured_t0p002_nominal_cv,1.0,0.69300000007,0.69799999997,0.7,2186.587607585152
measured_t0p002_nominal_cv,1.0,0.702900000071,0.707899999971,0.71,2118.816951937725
measured_t0p002_nominal_cv,1.0,0.712800000072,0.717799999972,0.72,2050.5317464613754
measured_t0p002_nominal_cv,1.0,0.722700000073,0.727699999973,0.73,1981.7487500032048
measured_t0p002_nominal_cv,1.0,0.732600000074,0.7375999999739999,0.74,1912.4848261449977
measured_t0p002_nominal_cv,1.0,0.7425000000749999,0.7474999999749999,0.7499999999999999,1842.7569392813064
measured_t0p002_nominal_cv,1.0,0.7524000000759999,0.7573999999759999,0.7599999999999999,1772.582150712288
measured_t0p002_nominal_cv,1.0,0.7623000000769999,0.7672999999769999,0.7699999999999999,1701.9776147516322
measured_t0p002_nominal_cv,1.0,0.7722000000779999,0.7771999999779999,0.7799999999999999,1630.9605748498443
measured_t0p002_nominal_cv,1.0,0.7821000000789999,0.7870999999789999,0.7899999999999999,1559.5483597330458
measured_t0p002_nominal_cv,1.0,0.7920000000799999,0.7969999999799999,0.7999999999999999,1487.7583795573667
measured_t0p002_nominal_cv,1.0,0.8019000000809999,0.8068999999809999,0.8099999999999999,1415.6081220789363
measured_t0p002_nominal_cv,1.0,0.8118000000819999,0.8167999999819999,0.82,1343.1151488393655
measured_t0p002_nominal_cv,1.0,0.8217000000829999,0.8266999999829999,0.83,1270.2970913665697
measured_t0p002_nominal_cv,1.0,0.8316000000839999,0.8365999999839999,0.84,1197.1716473906747
measured_t0p002_nominal_cv,1.0,0.8415000000849999,0.8464999999849999,0.8499999999999999,1123.7565770746735
measured_t0p002_nominal_cv,1.0,0.8514000000859999,0.8563999999859999,0.8599999999999999,1050.0696992594635
measured_t0p002_nominal_cv,1.0,0.8613000000869999,0.8662999999869999,0.8699999999999999,976.1288877227669
measured_t0p002_nominal_cv,1.0,0.8712000000879999,0.8761999999879999,0.8799999999999999,901.9520674514268
measured_t0p002_nominal_cv,1.0,0.8811000000889999,0.8860999999889999,0.8899999999999999,827.5572109264768
measured_t0p002_nominal_cv,1.0,0.8910000000899999,0.8959999999899999,0.8999999999999999,752.962334420317
measured_t0p002_nominal_cv,1.0,0.9009000000909999,0.9058999999909999,0.9099999999999999,678.1854943053052
measured_t0p002_nominal_cv,1.0,0.9108000000919999,0.9157999999919999,0.9199999999999999,603.2447833729932
measured_t0p002_nominal_cv,1.0,0.9207000000929999,0.9256999999929999,0.9299999999999999,528.1583271631847
measured_t0p002_nominal_cv,1.0,0.9306000000939999,0.9355999999939999,0.94,452.9442803019861
measured_t0p002_nominal_cv,1.0,0.9405000000949999,0.9454999999949999,0.9499999999999998,377.6208228479259
measured_t0p002_nominal_cv,1.0,0.950400000096,0.955399999996,0.96,302.2061566452339
measured_t0p002_nominal_cv,1.0,0.960300000097,0.965299999997,0.97,226.71850168331497
measured_t0p002_nominal_cv,1.0,0.970200000098,0.975199999998,0.98,151.17609246140336
measured_t0p002_nominal_cv,1.0,0.980100000099,0.985099999999,0.99,75.59717435742321
measured_t0p002_nominal_cv,1.0,0.9900000001,0.995,1.0,2.9470263717129694e-13
measured_t0p002_nominal_cv,2.0,0.0,0.0049999999,0.0,2418.2215532485243
measured_t0p002_nominal_cv,2.0,0.009900000001,0.014899999901,0.01,2417.9232148757296
measured_t0p002_nominal_cv,2.0,0.019800000002,0.024799999902,0.02,2417.028273386484
measured_t0p002_nominal_cv,2.0,0.029700000003,0.034699999903,0.03,2415.5369496499907
measured_t0p002_nominal_cv,2.0,0.039600000004,0.044599999904,0.04,2413.449611720899
measured_t0p002_nominal_cv,2.0,0.049500000004999996,0.054499999905,0.049999999999999996,2410.766774748287
measured_t0p002_nominal_cv,2.0,0.059400000006,0.064399999906,0.06,2407.489100848267
measured_t0p002_nominal_cv,2.0,0.069300000007,0.074299999907,0.06999999999999999,2403.617398940251
measured_t0p002_nominal_cv,2.0,0.079200000008,0.08419999990799999,0.08,2399.152624546909
measured_t0p002_nominal_cv,2.0,0.089100000009,0.09409999990899999,0.09,2394.0958795578845
measured_t0p002_nominal_cv,2.0,0.09900000000999999,0.10399999990999999,0.09999999999999999,2388.4484119573085
measured_t0p002_nominal_cv,2.0,0.10890000001099999,0.11389999991099999,0.10999999999999999,2382.2116155151953
measured_t0p002_nominal_cv,2.0,0.118800000012,0.123799999912,0.12,2375.387029442793
measured_t0p002_nominal_cv,2.0,0.128700000013,0.133699999913,0.13,2367.976338011972
measured_t0p002_nominal_cv,2.0,0.138600000014,0.143599999914,0.13999999999999999,2359.981370138753
measured_t0p002_nominal_cv,2.0,0.148500000015,0.153499999915,0.15,2351.4040989310715
measured_t0p002_nominal_cv,2.0,0.158400000016,0.163399999916,0.16,2342.246641200908
measured_t0p002_nominal_cv,2.0,0.168300000017,0.17329999991699999,0.16999999999999998,2332.51125694088
measured_t0p002_nominal_cv,2.0,0.178200000018,0.18319999991799998,0.18,2322.2003487654606
measured_t0p002_nominal_cv,2.0,0.18810000001899999,0.19309999991899998,0.18999999999999997,2311.3164613169374
measured_t0p002_nominal_cv,2.0,0.19800000001999998,0.20299999991999998,0.19999999999999998,2299.862280636268
measured_t0p002_nominal_cv,2.0,0.20790000002099998,0.21289999992099998,0.21,2287.8406334990036
measured_t0p002_nominal_cv,2.0,0.21780000002199998,0.22279999992199997,0.21999999999999997,2275.254486716424
measured_t0p002_nominal_cv,2.0,0.22770000002299998,0.23269999992299997,0.22999999999999998,2262.106946402083
measured_t0p002_nominal_cv,2.0,0.237600000024,0.242599999924,0.24,2248.401257203934
measured_t0p002_nominal_cv,2.0,0.247500000025,0.252499999925,0.25,2234.1408015022294
measured_t0p002_nominal_cv,2.0,0.257400000026,0.262399999926,0.26,2219.3290985733997
measured_t0p002_nominal_cv,2.0,0.267300000027,0.272299999927,0.27,2203.969803720123
measured_t0p002_nominal_cv,2.0,0.277200000028,0.282199999928,0.27999999999999997,2188.066707367797
