case_id,time_s,z_m,excess,analytical_excess
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
low_cpu,0.0,0.29499999,1000.0,1001.0581097058697
low_cpu,0.0,0.30500001,1000.0,998.9622442654841
low_cpu,0.0,0.315,1000.0,999.0903879968738
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
