case,case_name,resolution,configured_dp,diag_index,time,bins,shell_width,targets,sink_volume,fallback,outer_population,outer_pressure_mean,outer_radius_mean,boundary_value,du_dr_R,flux_density,flux,storage_rate,lap_corr_max,flux_storage_residual,pop0,pop1,pop2,pop3,pmean0,pmean1,pmean2,pmean3,rmean0,rmean1,rmean2,rmean3,vol0,vol1,vol2,vol3,fv_boundary_flux_integral,shell_flux_ratio_to_fv
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,117,0.0049867,4.0,0.008,594.0,0.000304141,0.0,594.0,365.658,0.0475147,0.0,91414.4,621.233,19.5166,-19.5166,9442560.0,0.0,594.0,278.0,194.0,90.0,365.658,424.179,455.242,481.461,0.0475147,0.0387193,0.0308498,0.0229891,0.000304141,0.000142343,9.93354e-05,4.60835e-05,16.435634113212043,1.1874564659669125
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,118,0.00506713,4.0,0.008,594.0,0.00030414,0.0,594.0,385.451,0.0475147,0.0,96362.9,654.861,20.5731,-20.5731,9953730.0,0.0,594.0,278.0,194.0,90.0,385.451,438.264,474.802,504.952,0.0475147,0.0387193,0.0308498,0.0229891,0.00030414,0.000142343,9.93353e-05,4.60834e-05,16.256925388321033,1.2654975961678279
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,119,0.00506713,4.0,0.008,594.0,0.00030414,0.0,594.0,385.451,0.0475147,0.0,96362.9,654.861,20.5731,-20.5731,9953750.0,0.0,594.0,278.0,194.0,90.0,385.451,438.264,474.802,504.952,0.0475147,0.0387193,0.0308498,0.0229891,0.00030414,0.000142342,9.93351e-05,4.60833e-05,16.256925388321033,1.2654975961678279
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,120,0.00514756,4.0,0.008,594.0,0.000304139,0.0,594.0,420.117,0.0475147,0.0,105029.0,713.756,22.4233,-22.4233,10849000.0,0.0,594.0,278.0,194.0,90.0,420.117,458.045,488.231,508.756,0.0475147,0.0387193,0.0308498,0.0229891,0.000304139,0.000142342,9.9335e-05,4.60832e-05,16.11374597673964,1.3915634534867478
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,121,0.00514756,4.0,0.008,594.0,0.000304138,0.0,594.0,420.117,0.0475147,0.0,105029.0,713.756,22.4233,-22.4233,10849000.0,0.0,594.0,278.0,194.0,90.0,420.117,458.045,488.231,508.756,0.0475147,0.0387193,0.0308497,0.0229891,0.000304138,0.000142342,9.93348e-05,4.60831e-05,16.11374597673964,1.3915634534867478
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,122,0.00522799,4.0,0.008,594.0,0.000304138,0.0,594.0,443.247,0.0475147,0.0,110812.0,753.052,23.6578,-23.6578,11446300.0,0.0,594.0,278.0,194.0,90.0,443.247,474.712,512.292,536.911,0.0475147,0.0387193,0.0308497,0.0229891,0.000304138,0.000142342,9.93346e-05,4.6083e-05,15.970566565158247,1.4813375532720547
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,123,0.00522799,4.0,0.008,594.0,0.000304137,0.0,594.0,443.246,0.0475146,0.0,110812.0,753.052,23.6578,-23.6578,11446300.0,0.0,594.0,278.0,194.0,90.0,443.246,474.711,512.292,536.911,0.0475146,0.0387192,0.0308497,0.0229891,0.000304137,0.000142342,9.93344e-05,4.60829e-05,15.970566565158247,1.4813375532720547
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,124,0.00530841,4.0,0.008,594.0,0.000304136,0.0,594.0,469.674,0.0475146,0.0,117418.0,797.95,25.0683,-25.0683,12128800.0,0.0,594.0,278.0,194.0,90.0,469.674,494.068,538.808,566.919,0.0475146,0.0387192,0.0308496,0.0229891,0.000304136,0.000142342,9.93342e-05,4.60828e-05,15.827404955318938,1.5838540854150307
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,125,0.00530841,4.0,0.008,594.0,0.000304135,0.0,594.0,469.673,0.0475146,0.0,117418.0,797.95,25.0683,-25.0683,12128800.0,0.0,594.0,278.0,194.0,90.0,469.673,494.068,538.808,566.919,0.0475146,0.0387192,0.0308496,0.0229891,0.000304135,0.000142341,9.9334e-05,4.60827e-05,15.827404955318938,1.5838540854150307
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,126,0.00538883,4.0,0.008,594.0,0.000304135,0.0,594.0,499.279,0.0475146,0.0,124820.0,848.248,26.6485,-26.6485,12893400.0,0.0,594.0,278.0,194.0,90.0,499.279,515.805,566.954,598.056,0.0475146,0.0387192,0.0308496,0.0229891,0.000304135,0.000142341,9.93338e-05,4.60826e-05,15.684243345479631,1.699061880959682
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,127,0.00538883,4.0,0.008,594.0,0.000304134,0.0,594.0,499.278,0.0475146,0.0,124820.0,848.247,26.6485,-26.6485,12893400.0,0.0,594.0,278.0,194.0,90.0,499.278,515.805,566.954,598.056,0.0475146,0.0387192,0.0308495,0.0229891,0.000304134,0.000142341,9.93335e-05,4.60825e-05,15.684243345479631,1.699061880959682
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,128,0.00546925,4.0,0.008,594.0,0.000304133,0.0,594.0,531.991,0.0475146,0.0,132998.0,903.823,28.3945,-28.3945,13738200.0,0.0,594.0,278.0,194.0,90.0,531.991,539.665,596.007,629.711,0.0475146,0.0387192,0.0308495,0.0229891,0.000304133,0.000142341,9.93333e-05,4.60823e-05,15.541081735640322,1.8270607209331489
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,129,0.00546925,4.0,0.008,594.0,0.000304132,0.0,594.0,531.99,0.0475146,0.0,132998.0,903.823,28.3944,-28.3944,13738300.0,0.0,594.0,278.0,194.0,90.0,531.99,539.665,596.007,629.711,0.0475146,0.0387192,0.0308495,0.0229891,0.000304132,0.00014234,9.93331e-05,4.60822e-05,15.541081735640322,1.827054286374622
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,130,0.00554966,4.0,0.008,594.0,0.000304131,0.0,594.0,567.79,0.0475146,0.0,141948.0,964.645,30.3052,-30.3052,14662800.0,0.0,594.0,278.0,194.0,90.0,567.79,565.495,625.444,661.427,0.0475146,0.0387191,0.0308494,0.0229891,0.000304131,0.00014234,9.93329e-05,4.60821e-05,15.397937927543099,1.9681336645598173
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,131,0.00554966,4.0,0.008,594.0,0.00030413,0.0,594.0,567.79,0.0475145,0.0,141947.0,964.644,30.3052,-30.3052,14662900.0,0.0,594.0,278.0,194.0,90.0,567.79,565.495,625.444,661.427,0.0475145,0.0387191,0.0308494,0.0229891,0.00030413,0.00014234,9.93327e-05,4.6082e-05,15.397937927543099,1.9681336645598173
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,132,0.00563007,4.0,0.008,594.0,0.000304129,0.0,594.0,606.715,0.0475145,0.0,151679.0,1030.78,32.3828,-32.3828,15668100.0,0.0,594.0,278.0,194.0,90.0,606.715,593.285,655.024,692.932,0.0475145,0.0387191,0.0308494,0.0229891,0.000304129,0.000142339,9.93324e-05,4.60819e-05,15.254794119445874,2.122794955241015
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,133,0.00563007,4.0,0.008,594.0,0.000304128,0.0,594.0,606.714,0.0475145,0.0,151679.0,1030.78,32.3828,-32.3828,15668200.0,0.0,594.0,278.0,194.0,90.0,606.714,593.285,655.024,692.932,0.0475145,0.0387191,0.0308493,0.022989,0.000304128,0.000142339,9.93322e-05,4.60818e-05,15.254794119445874,2.122794955241015
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,134,0.00571048,4.0,0.008,594.0,0.000304126,0.0,594.0,648.865,0.0475145,0.0,162216.0,1102.39,34.6325,-34.6325,16756800.0,0.0,594.0,278.0,194.0,90.0,648.865,623.186,684.829,724.168,0.0475145,0.0387191,0.0308493,0.022989,0.000304126,0.000142339,9.9332e-05,4.60817e-05,15.111650311348649,2.2917748416922703
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,135,0.00571048,4.0,0.008,594.0,0.000304125,0.0,594.0,648.864,0.0475145,0.0,162216.0,1102.39,34.6325,-34.6325,16756800.0,0.0,594.0,278.0,194.0,90.0,648.864,623.186,684.829,724.168,0.0475145,0.038719,0.0308493,0.022989,0.000304125,0.000142338,9.93318e-05,4.60816e-05,15.111650311348649,2.2917748416922703
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,136,0.00579088,4.0,0.008,594.0,0.000304124,0.0,594.0,694.404,0.0475145,0.0,173601.0,1179.76,37.0631,-37.0631,17933000.0,0.0,594.0,278.0,194.0,90.0,694.404,655.51,715.258,755.296,0.0475145,0.038719,0.0308492,0.022989,0.000304124,0.000142338,9.93315e-05,4.60815e-05,14.96852430499351,2.476069066316425
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,137,0.00579088,4.0,0.008,594.0,0.000304123,0.0,594.0,694.403,0.0475145,0.0,173601.0,1179.75,37.063,-37.063,17933000.0,0.0,594.0,278.0,194.0,90.0,694.403,655.51,715.258,755.296,0.0475145,0.038719,0.0308492,0.022989,0.000304123,0.000142338,9.93313e-05,4.60813e-05,14.96852430499351,2.4760623856311446
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,138,0.00587127,4.0,0.008,594.0,0.000304121,0.0,594.0,743.565,0.0475145,0.0,185891.0,1263.28,39.687,-39.687,19202700.0,0.0,594.0,278.0,194.0,90.0,743.565,690.707,746.984,786.691,0.0475145,0.038719,0.0308492,0.022989,0.000304121,0.000142337,9.93311e-05,4.60812e-05,14.825416100380455,2.6769569050396864
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,139,0.00587127,4.0,0.008,594.0,0.00030412,0.0,594.0,743.562,0.0475145,0.0,185891.0,1263.27,39.6869,-39.6869,19202700.0,0.0,594.0,278.0,194.0,90.0,743.562,690.707,746.984,786.691,0.0475145,0.0387189,0.0308492,0.022989,0.00030412,0.000142337,9.93308e-05,4.60811e-05,14.825416100380455,2.6769501598664434
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,140,0.00595166,4.0,0.008,594.0,0.000304118,0.0,594.0,766.562,0.0475145,0.0,191641.0,1302.35,40.9145,-40.9145,19796800.0,0.0,594.0,278.0,194.0,90.0,766.562,729.065,763.474,791.577,0.0475145,0.0387189,0.0308491,0.022989,0.000304118,0.000142337,9.93305e-05,4.6081e-05,14.682307895767396,2.786653180852773
mode6_shell_dp008,CaseCryer_PR_StrictSphere_C5k_FinerDiffusionShellFlux,finer,0.008,141,0.00595166,4.0,0.008,594.0,0.000304117,0.0,594.0,766.562,0.0475145,0.0,191640.0,1302.35,40.9144,-40.9144,19796900.0,0.0,594.0,278.0,194.0,90.0,766.562,729.065,763.474,791.577,0.0475145,0.0387189,0.0308491,0.022989,0.000304117,0.000142336,9.93303e-05,4.60809e-05,14.682307895767396,2.7866463699344415
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,0,0.0,4.0,0.01,488.0,0.000488,0.0,488.0,1000.0,0.0472684,0.0,200000.0,1359.16,42.6992,-42.6992,12875400.0,0.0,488.0,128.0,90.0,32.0,1000.0,1000.0,1000.0,1000.0,0.0472684,0.0351046,0.0262661,0.0152584,0.000488,0.000128,9e-05,3.2e-05,4099.121912940717,0.010416669937334828
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,1,0.0,4.0,0.01,488.0,0.000488,0.0,488.0,1000.0,0.0472684,0.0,200000.0,1359.16,42.6992,-42.6992,12875400.0,0.0,488.0,128.0,90.0,32.0,1000.0,1000.0,1000.0,1000.0,0.0472684,0.0351046,0.0262661,0.0152584,0.000488,0.000128,9e-05,3.2e-05,4099.121912940717,0.010416669937334828
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,2,0.000502713,4.0,0.01,488.0,0.000488,0.0,488.0,956.013,0.0472684,0.0,191203.0,1299.37,40.821,-40.821,12309000.0,0.0,488.0,128.0,90.0,32.0,956.013,1000.0,1000.0,1000.0,0.0472684,0.0351046,0.0262661,0.0152584,0.000488,0.000128,9e-05,3.2e-05,2069.613240365534,0.01972397509052958
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,3,0.000502713,4.0,0.01,488.0,0.000488,0.0,488.0,956.013,0.0472684,0.0,191203.0,1299.37,40.821,-40.821,12309000.0,0.0,488.0,128.0,90.0,32.0,956.013,1000.0,1000.0,1000.0,0.0472684,0.0351046,0.0262661,0.0152584,0.000488,0.000128,9e-05,3.2e-05,2069.613240365534,0.01972397509052958
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,4,0.000603255,4.0,0.01,488.0,0.000488,0.0,488.0,947.553,0.0472684,0.0,189511.0,1287.87,40.4597,-40.4597,12200100.0,0.0,488.0,158.0,66.0,26.0,947.553,998.532,998.081,998.357,0.0472684,0.0341354,0.0239992,0.0141642,0.000488,0.000158,6.6e-05,2.6e-05,1663.7139281176828,0.024318904419929867
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,5,0.000603255,4.0,0.01,488.0,0.000488,0.0,488.0,947.553,0.0472684,0.0,189511.0,1287.87,40.4597,-40.4597,12200100.0,0.0,488.0,158.0,66.0,26.0,947.553,998.532,998.081,998.357,0.0472684,0.0341354,0.0239992,0.0141642,0.000488,0.000158,6.6e-05,2.6e-05,1663.7139281176828,0.024318904419929867
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,6,0.000703798,4.0,0.01,488.0,0.000488,0.0,488.0,938.878,0.0472684,0.0,187776.0,1276.08,40.0893,-40.0893,12088400.0,0.0,488.0,158.0,66.0,26.0,938.878,994.406,992.207,993.214,0.0472684,0.0341354,0.0239992,0.0141642,0.000488,0.000158,6.60001e-05,2.6e-05,1257.8105787578556,0.03187228719255167
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,7,0.000703798,4.0,0.01,488.0,0.000488,0.0,488.0,938.878,0.0472684,0.0,187776.0,1276.08,40.0893,-40.0893,12088400.0,0.0,488.0,158.0,66.0,26.0,938.878,994.406,992.207,993.214,0.0472684,0.0341354,0.0239992,0.0141642,0.000488,0.000158,6.60001e-05,2.6e-05,1257.8105787578556,0.03187228719255167
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,8,0.00080434,4.0,0.01,488.0,0.000488,0.0,488.0,929.954,0.0472684,0.0,185991.0,1263.95,39.7083,-39.7083,11973500.0,0.0,488.0,158.0,66.0,26.0,929.954,987.442,982.132,984.357,0.0472684,0.0341354,0.0239992,0.0141642,0.000488,0.000158,6.60002e-05,2.60001e-05,851.9112665100047,0.046610840308136336
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,9,0.00080434,4.0,0.01,488.0,0.000488,0.0,488.0,929.954,0.0472684,0.0,185991.0,1263.95,39.7083,-39.7083,11973500.0,0.0,488.0,158.0,66.0,26.0,929.954,987.442,982.132,984.357,0.0472684,0.0341354,0.0239992,0.0141642,0.000488,0.000158,6.60002e-05,2.60001e-05,851.9112665100047,0.046610840308136336
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,10,0.000904881,4.0,0.01,488.0,0.000488,0.0,488.0,920.789,0.0472684,0.0,184158.0,1251.5,39.3169,-39.3169,11855500.0,0.0,488.0,158.0,66.0,26.0,920.789,977.713,968.014,971.96,0.0472684,0.0341355,0.0239992,0.0141642,0.000488,0.000158,6.60003e-05,2.60001e-05,446.01599137412904,0.0881513236305019
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,11,0.000904881,4.0,0.01,488.0,0.000488,0.0,488.0,920.789,0.0472684,0.0,184158.0,1251.5,39.3169,-39.3169,11855500.0,0.0,488.0,158.0,66.0,26.0,920.789,977.713,968.014,971.96,0.0472684,0.0341355,0.0239992,0.0141642,0.000488,0.000158001,6.60004e-05,2.60001e-05,446.01599137412904,0.0881513236305019
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,12,0.00100542,4.0,0.01,488.0,0.000488,0.0,488.0,911.428,0.0472684,0.0,182286.0,1238.77,38.9172,-38.9172,11735000.0,0.0,488.0,158.0,66.0,26.0,911.428,965.55,950.418,956.576,0.0472684,0.0341355,0.0239992,0.0141642,0.000488,0.000158001,6.60005e-05,2.60002e-05,41.815030106869294,0.9306988396405999
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,13,0.00100542,4.0,0.01,488.0,0.000488,0.0,488.0,911.428,0.0472684,0.0,182286.0,1238.77,38.9172,-38.9172,11735000.0,0.0,488.0,158.0,66.0,26.0,911.428,965.55,950.418,956.576,0.0472684,0.0341355,0.0239992,0.0141642,0.000488,0.000158001,6.60006e-05,2.60002e-05,41.815030106869294,0.9306988396405999
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,14,0.00110596,4.0,0.01,488.0,0.000488,0.0,488.0,901.965,0.0472685,0.0,180393.0,1225.91,38.5132,-38.5132,11613100.0,0.0,488.0,158.0,66.0,26.0,901.965,951.518,930.267,939.084,0.0472685,0.0341355,0.0239992,0.0141642,0.000488,0.000158001,6.60007e-05,2.60002e-05,40.12915022030796,0.959731262400613
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,15,0.00110596,4.0,0.01,488.0,0.000488,0.0,488.0,901.965,0.0472685,0.0,180393.0,1225.91,38.5132,-38.5132,11613100.0,0.0,488.0,158.0,66.0,26.0,901.965,951.518,930.267,939.084,0.0472685,0.0341355,0.0239992,0.0141642,0.000488,0.000158001,6.60008e-05,2.60003e-05,40.12915022030796,0.959731262400613
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,16,0.00120651,4.0,0.01,488.0,0.000488001,0.0,488.0,892.533,0.0472685,0.0,178507.0,1213.09,38.1104,-38.1104,11491700.0,0.0,488.0,158.0,66.0,26.0,892.533,936.381,908.769,920.609,0.0472685,0.0341356,0.0239993,0.0141642,0.000488001,0.000158001,6.60009e-05,2.60003e-05,38.81652590856254,0.9818086268146223
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,17,0.00120651,4.0,0.01,488.0,0.000488001,0.0,488.0,892.533,0.0472685,0.0,178507.0,1213.09,38.1104,-38.1104,11491700.0,0.0,488.0,158.0,66.0,26.0,892.533,936.381,908.769,920.609,0.0472685,0.0341356,0.0239993,0.0141642,0.000488001,0.000158002,6.6001e-05,2.60003e-05,38.81652590856254,0.9818086268146223
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,18,0.00130705,4.0,0.01,488.0,0.000488001,0.0,488.0,883.307,0.0472685,0.0,176661.0,1200.55,37.7165,-37.7165,11372900.0,0.0,488.0,158.0,66.0,26.0,883.307,921.041,887.307,902.401,0.0472685,0.0341356,0.0239993,0.0141642,0.000488001,0.000158002,6.60011e-05,2.60004e-05,37.50403214125389,1.005665200422874
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,19,0.00130705,4.0,0.01,488.0,0.000488001,0.0,488.0,883.307,0.0472685,0.0,176661.0,1200.55,37.7165,-37.7165,11372900.0,0.0,488.0,158.0,66.0,26.0,883.307,921.041,887.307,902.401,0.0472685,0.0341356,0.0239993,0.0141642,0.000488001,0.000158002,6.60012e-05,2.60004e-05,37.50403214125389,1.005665200422874
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,20,0.00140759,4.0,0.01,488.0,0.000488001,0.0,488.0,879.315,0.0472685,0.0,175863.0,1195.13,37.546,-37.546,11321500.0,0.0,488.0,158.0,66.0,26.0,879.315,879.901,881.25,881.548,0.0472685,0.0341356,0.0239993,0.0141642,0.000488001,0.000158002,6.60013e-05,2.60004e-05,36.191538373945235,1.0374248149404408
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,21,0.00140759,4.0,0.01,488.0,0.000488001,0.0,488.0,879.315,0.0472685,0.0,175863.0,1195.13,37.546,-37.546,11321500.0,0.0,488.0,158.0,66.0,26.0,879.315,879.901,881.25,881.548,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158002,6.60014e-05,2.60005e-05,36.191538373945235,1.0374248149404408
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,22,0.00150813,4.0,0.01,488.0,0.000488001,0.0,488.0,870.512,0.0472685,0.0,174102.0,1183.16,37.1702,-37.1702,11208200.0,0.0,488.0,158.0,66.0,26.0,870.512,867.537,864.109,867.563,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158002,6.60015e-05,2.60005e-05,34.879044606636576,1.065688593801892
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,23,0.00150813,4.0,0.01,488.0,0.000488001,0.0,488.0,870.512,0.0472685,0.0,174102.0,1183.16,37.1702,-37.1702,11208200.0,0.0,488.0,158.0,66.0,26.0,870.512,867.537,864.109,867.563,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60015e-05,2.60005e-05,34.879044606636576,1.065688593801892
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,24,0.00160867,4.0,0.01,488.0,0.000488001,0.0,488.0,861.626,0.0472685,0.0,172325.0,1171.09,36.7907,-36.7907,11093700.0,0.0,488.0,158.0,66.0,26.0,861.626,857.96,851.357,857.1,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60016e-05,2.60005e-05,33.566550839327924,1.09605244149466
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,25,0.00160867,4.0,0.01,488.0,0.000488001,0.0,488.0,861.626,0.0472685,0.0,172325.0,1171.09,36.7907,-36.7907,11093700.0,0.0,488.0,158.0,66.0,26.0,861.626,857.96,851.357,857.1,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60017e-05,2.60006e-05,33.566550839327924,1.09605244149466
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,26,0.00170921,4.0,0.01,488.0,0.000488001,0.0,488.0,852.908,0.0472685,0.0,170582.0,1159.24,36.4185,-36.4185,10981500.0,0.0,488.0,158.0,66.0,26.0,852.908,851.749,843.693,850.654,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60017e-05,2.60006e-05,32.25405707201927,1.1291137706702152
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,27,0.00170921,4.0,0.01,488.0,0.000488001,0.0,488.0,852.908,0.0472685,0.0,170582.0,1159.24,36.4185,-36.4185,10981500.0,0.0,488.0,158.0,66.0,26.0,852.908,851.749,843.693,850.654,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60017e-05,2.60006e-05,32.25405707201927,1.1291137706702152
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,28,0.00180975,4.0,0.01,488.0,0.000488001,0.0,488.0,844.561,0.0472685,0.0,168912.0,1147.89,36.0621,-36.0621,10874000.0,0.0,488.0,158.0,66.0,26.0,844.561,849.164,841.324,848.298,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60017e-05,2.60006e-05,30.94156330471062,1.165490561833048
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,29,0.00180975,4.0,0.01,488.0,0.000488001,0.0,488.0,844.561,0.0472686,0.0,168912.0,1147.89,36.0621,-36.0621,10874000.0,0.0,488.0,158.0,66.0,26.0,844.561,849.164,841.324,848.298,0.0472686,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60017e-05,2.60006e-05,30.94156330471062,1.165490561833048
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,30,0.00191029,4.0,0.01,488.0,0.000488001,0.0,488.0,836.734,0.0472686,0.0,167347.0,1137.25,35.7278,-35.7278,10773200.0,0.0,488.0,158.0,66.0,26.0,836.734,850.124,843.944,849.693,0.0472686,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60017e-05,2.60006e-05,29.629069537401968,1.2058360440546187
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,31,0.00191029,4.0,0.01,488.0,0.000488001,0.0,488.0,836.734,0.0472686,0.0,167347.0,1137.25,35.7278,-35.7278,10773200.0,0.0,488.0,158.0,66.0,26.0,836.734,850.124,843.944,849.693,0.0472686,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60017e-05,2.60006e-05,29.629069537401968,1.2058360440546187
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,32,0.00201084,4.0,0.01,488.0,0.000488001,0.0,488.0,829.506,0.0472685,0.0,165901.0,1127.43,35.4192,-35.4192,10680200.0,0.0,488.0,158.0,66.0,26.0,829.506,854.211,850.763,854.135,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60016e-05,2.60005e-05,28.316445225656544,1.2508349730250707
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,33,0.00201084,4.0,0.01,488.0,0.000488001,0.0,488.0,829.506,0.0472685,0.0,165901.0,1127.43,35.4192,-35.4192,10680200.0,0.0,488.0,158.0,66.0,26.0,829.506,854.211,850.763,854.135,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60016e-05,2.60005e-05,28.316445225656544,1.2508349730250707
