case,variant,part,time,idp,return_status,failed,x,y,z,r,r_over_R,z_over_H,region,distance_to_top_platen,distance_to_bottom_platen,distance_to_lateral_boundary,distance_to_edge_corner,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance,kernel_support_sum,kernel_support_ratio_to_core,velocity,DivVel,PorePressRate,PorePress,sigma_zz,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,Kplastic,pairwise_reaction_avg,axial_stress_reaction,force_balance_error,lateral_active_targets,cap_leakage_proxy,axial_strain_rate_proxy,radial_strain_rate_proxy,shear_rate_proxy,velocity_gradient_norm
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,520,-1,1,-2.6040844e-15,0.010000014,0.030000091,0.010000014,0.3333338,0.30000090999999995,interior,0.069999909,0.030000091,0.019999985999999997,0.036055580705467445,153,153,0.009999930000006048,12.935921330912334,0.9967845031175501,0.0001513639084375364,-0.01072352,7177755.5,-19688.84410112,-22.176611,-3.695475666666667,38.82778381500307,-10.506843317960712,119.99845,0.80005193,-1.1446715e-06,1.1996229e-06,0.0,0.0,-3.6954858,1.1996229e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.01126275171951829,-0.0022226941096206813,0.01661372655600104,0.011998423640485945
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,528,-1,1,2.2909426e-14,0.020000158,2.3480018e-07,0.020000158,0.6666719333333334,2.3480018e-06,edge_ring,0.09999976519982001,2.3480018e-07,0.009999841999999998,0.009999842002756599,142,72,0.009999953201316457,12.703257438339882,0.9788564594460855,0.0002749653858357812,0.010309187,-6875706.0,-16710.29685123,0.44396016,-3.7449661866666664,25.487675429739866,-6.805849281225695,119.99836,0.80005258,-1.2139363e-06,1.2653891e-06,0.0,0.0,-3.7449763,1.2653891e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.006887852752976488,0.00420409666475279,0.014949893451594023,0.010873358211576695
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,586,-1,1,0.010000014,8.8913652e-14,0.030000091,0.010000014,0.3333338,0.30000090999999995,interior,0.069999909,0.030000091,0.019999985999999997,0.036055580705467445,153,153,0.009999930000006048,12.935921330909224,0.9967845031173104,0.00015136386877474163,-0.010723521,7177756.0,-19688.84388303,-22.176611,-3.695476999999999,38.827785801703875,-10.506840064680118,119.99845,0.80005193,-1.1446753e-06,1.199627e-06,0.0,0.0,-3.6954873,1.199627e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.011262751781443146,-0.0022226934193818578,0.016613726466516633,0.011998423625102216
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,594,-1,1,0.010000056,0.010000056,1.9901353e-07,0.014142214819690444,0.47140716065634813,1.9901353e-06,bottom_cap_zone,0.09999980098647,1.9901353e-07,0.015857785180309555,0.015857785181558354,157,86,0.009999977986690903,12.879157762261844,0.9924105552459556,0.0002921270859221281,0.007956394,-5307873.5,-16906.72176917,-3.4801104,-0.6000166,21.208555708130753,-35.34661492387169,119.9984,0.80005336,-1.1866929e-06,1.2234958e-06,0.0,0.0,-0.60002661,1.2234958e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.007731480110212071,0.00521772937524094,0.01589142688749564,0.01129478810976156
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,649,-1,1,0.020000158,3.791908e-14,2.3480024e-07,0.020000158,0.6666719333333334,2.3480024e-06,edge_ring,0.09999976519976,2.3480024e-07,0.009999841999999998,0.009999842002756599,142,72,0.009999953201256457,12.70325743833925,0.9788564594460367,0.0002749654276304878,0.010309182,-6875702.5,-16710.29605208,0.44396007,-3.7449661566666665,25.48767547366197,-6.80584934747398,119.99836,0.80005258,-1.2139359e-06,1.2653885e-06,0.0,0.0,-3.744976,1.2653885e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.006887853817158058,0.004204097231137245,0.014949894361134626,0.010873359345982695
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,499,-1,1,-6.4297194e-14,-0.010000025,0.040000021,0.010000025,0.33333416666666665,0.40000020999999997,interior,0.05999997900000001,0.040000021,0.019999975,0.044721367152638185,153,153,0.009999909000008451,12.935927630419966,0.9967849885295609,8.92317134729778e-05,-0.016428512,10986334.0,-19088.29789118,-23.705662,-4.843861,42.85551420664437,-8.847387281890287,120.0,0.80004835,0.0,0.0,0.0,0.0,-4.8438711,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.016976506012030174,-0.002894705530297487,0.024841835534097106,0.0175674763007666
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,433,-1,1,-0.010000025,-1.2721669e-14,0.040000021,0.010000025,0.33333416666666665,0.40000020999999997,interior,0.05999997900000001,0.040000021,0.019999975,0.044721367152638185,153,153,0.009999909000008451,12.935927630416652,0.9967849885293055,8.923177548978143e-05,-0.016428515,10986336.0,-19088.29815843,-23.705656,-4.843870333333334,42.855519051989056,-8.847371234749344,120.0,0.80004835,0.0,0.0,0.0,0.0,-4.8438802,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.016976506174839565,-0.002894706375376235,0.024841836105308216,0.017567476703903396
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,521,-1,1,-2.2369215e-14,0.010000025,0.040000021,0.010000025,0.33333416666666665,0.40000020999999997,interior,0.05999997900000001,0.040000021,0.019999975,0.044721367152638185,153,153,0.009999909000008451,12.93592763041258,0.9967849885289918,8.923174175061121e-05,-0.016428517,10986337.0,-19088.29842582,-23.705658,-4.843864333333333,42.85551328119132,-8.847381002452654,120.0,0.80004835,0.0,0.0,0.0,0.0,-4.8438745,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.016976506197257147,-0.002894706463131413,0.024841836115487313,0.017567476726749617
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,587,-1,1,0.010000025,-2.7143051e-14,0.040000021,0.010000025,0.33333416666666665,0.40000020999999997,interior,0.05999997900000001,0.040000021,0.019999975,0.044721367152638185,153,153,0.009999909000008451,12.935927630415897,0.9967849885292474,8.923168724606199e-05,-0.016428521,10986340.0,-19088.29776232,-23.705658,-4.843867,42.8555171929363,-8.847376939320649,120.0,0.80004835,0.0,0.0,0.0,0.0,-4.8438768,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.016976506287155937,-0.00289470599460273,0.024841836114511844,0.017567476716858703
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,426,-3,1,-0.01000021,-0.01000021,0.079999141,0.01414243260857905,0.47141442028596836,0.79999141,interior,0.02000085900000001,0.079999141,0.015857567391420947,0.02552443543570236,145,136,0.009999328000336425,12.634207666932202,0.9735357914919205,0.0015646118313851415,-0.022394864,14917874.0,-6143.656841716,-112.88918,55.94555866666667,86.37283232477587,1.543872907577886,119.98923,0.80001217,-7.9706979e-06,2.2765049e-05,0.0,6.0,2300.8049,2.2765049e-05,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.0689176398535698,0.025684155641743714,0.11202260292607498,0.0797263223237199
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,580,-3,1,0.01000021,-0.01000021,0.079999141,0.01414243260857905,0.47141442028596836,0.79999141,interior,0.02000085900000001,0.079999141,0.015857567391420947,0.02552443543570236,145,136,0.009999328000336425,12.63420766692846,0.9735357914916322,0.0015646117337727446,-0.022394866,14917876.0,-6143.657092158,-112.88918,55.94555499999999,86.37283814653294,1.5438731128242977,119.98923,0.80001217,-7.9706979e-06,2.2765042e-05,0.0,6.0,2300.8047,2.2765042e-05,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.06891763915057524,0.025684155487326832,0.11202260244635609,0.07972632167938641
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,448,-3,1,-0.01000021,0.01000021,0.079999141,0.01414243260857905,0.47141442028596836,0.79999141,interior,0.02000085900000001,0.079999141,0.015857567391420947,0.02552443543570236,145,136,0.009999328000336425,12.63420766691286,0.97353579149043,0.0015646118403579508,-0.022394871,14917879.0,-6143.657505523,-112.88917,55.94555033333333,86.37283009662194,1.5438730977172908,119.98923,0.80001217,-7.9706997e-06,2.2765043e-05,0.0,6.0,2300.8037,2.2765043e-05,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.06891764123375749,0.025684155824037408,0.11202260462436875,0.07972632357767104
CaseM3m_TrimmedEdge,trimmed_edge,12,0.001609,602,-3,1,0.01000021,0.01000021,0.079999141,0.01414243260857905,0.47141442028596836,0.79999141,interior,0.02000085900000001,0.079999141,0.015857567391420947,0.02552443543570236,145,136,0.009999328000336425,12.634207666924082,0.9735357914912948,0.0015646120389475452,-0.022394869,14917878.0,-6143.657709869,-112.88919,55.945564,86.37283936833325,1.5438728862994973,119.98923,0.80001217,-7.9707015e-06,2.2765054e-05,0.0,6.0,2300.8057,2.2765054e-05,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.06891764303272997,0.02568415569294006,0.11202260569698887,0.07972632471534898
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,418,-1,1,-0.010000057,-0.010000057,2.2764223e-07,0.014142216233904006,0.47140720779680023,2.2764223e-06,bottom_cap_zone,0.09999977235777001,2.2764223e-07,0.015857783766095992,0.015857783767729918,157,86,0.0099999653579549,12.879135912693366,0.9924064374617679,0.000278686697659812,0.0049690413,-3315521.3,-17240.05049626,-0.78745192,-3.21283876,21.457900219577816,-6.678797730757524,119.9984,0.80005336,-1.1866935e-06,1.2234965e-06,0.0,0.0,-3.2128487,1.2234965e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.008477317383888232,0.0032645278583670343,0.01453408907344129,0.010457828453028851
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,484,-1,1,-7.4026411e-14,-0.020000163,2.6090635e-07,0.020000163,0.6666721000000001,2.6090635e-06,edge_ring,0.09999973909365001,2.6090635e-07,0.009999836999999998,0.009999837003403659,142,72,0.00999993609516381,12.703233159290688,0.9788521877025105,0.00025231903585341375,0.0079197986,-5281249.5,-17241.24987456,3.3341429,-6.656408366666667,25.87703187900969,-3.887536709525552,119.99836,0.80005258,-1.2139374e-06,1.2653901e-06,0.0,0.0,-6.6564183,1.2653901e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.007281204857123213,0.002291521826887415,0.013667496325316846,0.010216800088492935
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,495,-1,1,-1.8206372e-14,-0.010000031,2.1372632e-07,0.010000031,0.33333436666666666,2.1372631999999998e-06,bottom_cap_zone,0.09999978627368,2.1372632e-07,0.019999969,0.01999996900114197,160,91,0.0099999772736898,12.961128231111454,0.9987243849678835,0.00029428017889158715,0.0028574772,-1909327.1,-17154.69230799,-3.2168422,-0.8566833666666667,16.01597901827727,-18.69533090223876,119.99904,0.80005366,-7.1013847e-07,7.2283763e-07,0.0,0.0,-0.85669339,7.2283763e-07,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.009547727384994922,0.005194641784415347,0.01752604436970794,0.012500807758471663
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,498,-1,1,-1.3273169e-13,-0.010000003,0.0300001,0.010000003,0.3333334333333334,0.30000099999999996,interior,0.0699999,0.0300001,0.019999997,0.036055594295615334,153,153,0.00999991800000845,12.935944871468216,0.9967838721573749,0.00015349832301849006,-0.017511016,11703294.0,-18512.24348918,-25.704742,-0.761336,39.71791709138653,-52.1687101245528,119.99845,0.80005193,-1.1446766e-06,1.1996284e-06,0.0,0.0,-0.76134598,1.1996284e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.012018578531401099,-0.004777877145268596,0.019564258050624887,0.014068630035563376
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,572,-1,1,0.010000057,-0.010000057,2.2764243e-07,0.014142216233904006,0.47140720779680023,2.2764243e-06,bottom_cap_zone,0.09999977235757,2.2764243e-07,0.015857783766095992,0.01585778376772992,157,86,0.0099999653577549,12.879135912686026,0.9924064374612023,0.0002786868762906652,0.0049690348,-3315516.8,-17240.04838161,-0.78745228,-3.212838806666667,21.457899428313464,-6.67879738746561,119.9984,0.80005336,-1.1866938e-06,1.2234967e-06,0.0,0.0,-3.2128489,1.2234967e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.0084773254637312,0.00326452690640568,0.014534097460419587,0.010457834577336449
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,363,-1,1,-0.020000163,-1.0989064e-13,2.609064e-07,0.020000163,0.6666721000000001,2.6090639999999996e-06,edge_ring,0.0999997390936,2.609064e-07,0.009999836999999998,0.009999837003403659,142,72,0.00999993609511381,12.703233159287668,0.9788521877022778,0.0002523191429915553,0.0079197958,-5281247.5,-17241.24993909,3.3341377,-6.656406666666666,25.877039714409687,-3.887538879496999,119.99836,0.80005258,-1.2139378e-06,1.2653906e-06,0.0,0.0,-6.6564164,1.2653906e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.007281209589768485,0.0022915213426175627,0.01366749939610089,0.010216802542242553
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,429,-1,1,-0.010000031,-1.6867367e-14,2.1372632e-07,0.010000031,0.33333436666666666,2.1372631999999998e-06,bottom_cap_zone,0.09999978627368,2.1372632e-07,0.019999969,0.01999996900114197,160,91,0.0099999772736898,12.961128231107928,0.9987243849676118,0.00029428020871332473,0.0028574762,-1909326.5,-17154.69266463,-3.2168429,-0.8566826666666668,16.01598334381818,-18.69535122746911,119.99904,0.80005366,-7.1013841e-07,7.2283757e-07,0.0,0.0,-0.85669267,7.2283757e-07,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.009547729045155284,0.005194641798578737,0.017526045896152646,0.012500808778586283
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,432,-1,1,-0.010000003,-2.0063795e-14,0.0300001,0.010000003,0.3333334333333334,0.30000099999999996,interior,0.0699999,0.0300001,0.019999997,0.036055594295615334,153,153,0.00999991800000845,12.93594487147199,0.9967838721576657,0.00015349831125677604,-0.017511016,11703294.0,-18512.24329887,-25.704741,-0.7613353333333338,39.71791456714333,-52.16875249076838,119.99845,0.80005193,-1.1446774e-06,1.1996292e-06,0.0,0.0,-0.76134539,1.1996292e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.012018578630905215,-0.004777876976361207,0.019564258067850514,0.014068630094864424
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,440,-1,1,-0.010000057,0.010000057,2.2764225e-07,0.014142216233904006,0.47140720779680023,2.2764225e-06,bottom_cap_zone,0.09999977235775001,2.2764225e-07,0.015857783766095992,0.01585778376772992,157,86,0.0099999653579349,12.879135912680754,0.992406437460796,0.00027868681618525983,0.0049690353,-3315517.3,-17240.0500826,-0.78745008,-3.2128395400000005,21.45789856243242,-6.6787955935180054,119.9984,0.80005336,-1.186695e-06,1.223498e-06,0.0,0.0,-3.2128496,1.223498e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.008477322937822258,0.0032645270038683056,0.014534094613721503,0.010457832355643888
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,517,-1,1,-6.2133804e-14,0.010000031,2.1372655e-07,0.010000031,0.33333436666666666,2.1372655e-06,bottom_cap_zone,0.09999978627345,2.1372655e-07,0.019999969,0.019999969001141978,160,91,0.0099999772734598,12.96112823111089,0.9987243849678401,0.00029428029102518177,0.0028574739,-1909324.9,-17154.69187392,-3.216841,-0.8566831666666667,16.015979163592238,-18.695335436448488,119.99904,0.80005366,-7.1013773e-07,7.2283683e-07,0.0,0.0,-0.85669315,7.2283683e-07,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.00954773307942316,0.005194641931074929,0.017526050702694723,0.012500812602666217
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,520,-1,1,-2.3988712e-15,0.010000003,0.0300001,0.010000003,0.3333334333333334,0.30000099999999996,interior,0.0699999,0.0300001,0.019999997,0.036055594295615334,153,153,0.00999991800000845,12.935944871467528,0.9967838721573219,0.00015349825994124007,-0.017511021,11703298.0,-18512.24334341,-25.704739,-0.7613339999999992,39.71790981016158,-52.168837606308955,119.99845,0.80005193,-1.1446715e-06,1.1996229e-06,0.0,0.0,-0.76134443,1.1996229e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.012018579002587073,-0.004777877716034362,0.01956425909909865,0.014068630543676632
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,528,-1,1,2.355785e-14,0.020000163,2.6090615e-07,0.020000163,0.6666721000000001,2.6090615e-06,edge_ring,0.09999973909385,2.6090615e-07,0.009999836999999998,0.009999837003403653,142,72,0.00999993609536381,12.70323315929673,0.978852187702976,0.00025231897111705284,0.0079197995,-5281250.0,-17241.25169418,3.3341386,-6.656406966666666,25.877034442901614,-3.887537912343132,119.99836,0.80005258,-1.2139363e-06,1.2653891e-06,0.0,0.0,-6.6564169,1.2653891e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.00728120244285152,0.00229152064157894,0.013667493720213243,0.0102167977554894
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,583,-1,1,0.010000031,2.7983671e-14,2.1372659e-07,0.010000031,0.33333436666666666,2.1372659e-06,bottom_cap_zone,0.09999978627341001,2.1372659e-07,0.019999969,0.019999969001141978,160,91,0.009999977273419799,12.961128231114584,0.9987243849681248,0.00029428029604221007,0.0028574732,-1909324.5,-17154.69155565,-3.2168429,-0.8566831333333332,16.01597870067539,-18.69533562351999,119.99904,0.80005366,-7.1013915e-07,7.2283831e-07,0.0,0.0,-0.85669315,7.2283831e-07,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.009547732852805014,0.005194642456140295,0.0175260504174752,0.012500813018057593
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,586,-1,1,0.010000003,9.3189474e-14,0.0300001,0.010000003,0.3333334333333334,0.30000099999999996,interior,0.0699999,0.0300001,0.019999997,0.036055594295615334,153,153,0.00999991800000845,12.935944871463901,0.9967838721570423,0.00015349822730198636,-0.017511021,11703298.0,-18512.24312533,-25.704739,-0.7613356666666663,39.717912252766205,-52.168726609987914,119.99845,0.80005193,-1.1446753e-06,1.199627e-06,0.0,0.0,-0.76134598,1.199627e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.012018578965891175,-0.004777877240226082,0.019564258712754315,0.01406863033578572
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,594,-1,1,0.010000057,0.010000057,2.2764218e-07,0.014142216233904006,0.47140720779680023,2.2764218e-06,bottom_cap_zone,0.09999977235782001,2.2764218e-07,0.015857783766095992,0.015857783767729918,157,86,0.0099999653580049,12.87913591269702,0.9924064374620495,0.00027868681538940063,0.0049690362,-3315517.8,-17240.05009225,-0.78745204,-3.212839186666667,21.45789962288608,-6.678796658088803,119.9984,0.80005336,-1.1866929e-06,1.2234958e-06,0.0,0.0,-3.2128491,1.2234958e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.008477323243869808,0.003264526379325855,0.014534094799073112,0.010457832336493573
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,649,-1,1,0.020000163,4.0246662e-14,2.6090621e-07,0.020000163,0.6666721000000001,2.6090621e-06,edge_ring,0.09999973909379001,2.6090621e-07,0.009999836999999998,0.009999837003403655,142,72,0.009999936095303811,12.703233159296099,0.9788521877029274,0.0002523190071126033,0.0079197986,-5281249.5,-17241.25084477,3.3341379,-6.6564060666666665,25.8770344386749,-3.887538437334753,119.99836,0.80005258,-1.2139359e-06,1.2653885e-06,0.0,0.0,-6.6564159,1.2653885e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.00728120343077125,0.002291521150528668,0.013667494526751736,0.010216799025297691
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,499,-1,1,-6.7278885e-14,-0.010000016,0.040000018,0.010000016,0.3333338666666667,0.40000018,interior,0.05999998200000001,0.040000018,0.019999984,0.04472136849427329,153,153,0.0099998860000128,12.935959386010087,0.996784990580605,0.00012959959992548336,-0.023810355,15908391.0,-17488.93462584,-29.197983,-0.8542046666666678,45.12303221286565,-52.8246144907492,120.0,0.80004835,0.0,0.0,0.0,0.0,-0.85421449,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.018209036959114147,-0.00524736311699279,0.0279748986291388,0.019785415282686694
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,433,-1,1,-0.010000016,-1.0712135e-14,0.040000018,0.010000016,0.3333338666666667,0.40000018,interior,0.05999998200000001,0.040000018,0.019999984,0.04472136849427329,153,153,0.0099998860000128,12.935959386007212,0.9967849905803835,0.00012959965705212117,-0.023810361,15908394.0,-17488.93459149,-29.197977,-0.8542126666666666,45.12303499226325,-52.824123023536586,120.0,0.80004835,0.0,0.0,0.0,0.0,-0.85422277,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.018209037248279974,-0.00524736385019693,0.027974899489304705,0.01978541589172113
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,521,-1,1,-2.3463653e-14,0.010000016,0.040000018,0.010000016,0.3333338666666667,0.40000018,interior,0.05999998200000001,0.040000018,0.019999984,0.04472136849427329,153,153,0.0099998860000128,12.935959386003685,0.9967849905801117,0.00012959961661340974,-0.02381037,15908400.0,-17488.93425567,-29.197979,-0.8542069999999988,45.12302972909367,-52.82446728848363,120.0,0.80004835,0.0,0.0,0.0,0.0,-0.85421705,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.018209037174882314,-0.005247363764300305,0.027974899304052486,0.019785415778791043
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,587,-1,1,0.010000016,-2.6674084e-14,0.040000018,0.010000016,0.3333338666666667,0.40000018,interior,0.05999998200000001,0.040000018,0.019999984,0.04472136849427329,153,153,0.0099998860000128,12.93595938600656,0.9967849905803333,0.0001295995961063374,-0.023810364,15908397.0,-17488.93389377,-29.197979,-0.8542093333333334,45.123033154140295,-52.82432700431779,120.0,0.80004835,0.0,0.0,0.0,0.0,-0.85421956,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.018209037138431385,-0.005247363463181874,0.02797489907457759,0.019785415608448084
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,349,-3,1,-0.020000529,-0.020000529,0.079999112,0.028285019366436397,0.9428339788812132,0.79999112,lateral_surface,0.02000088800000001,0.079999112,0.0017149806335636023,0.02007427904962075,97,88,0.009999096100409475,8.030848846175532,0.6188199384845454,0.001620557057811027,-0.04552488,30301936.0,2012.936350893,-128.68292,80.45419333333332,80.60155640375598,1.0018316394002251,120.00224,0.79997265,1.6591723e-06,8.193434e-06,0.0,8.0,1914.8097,8.193434e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.07030514645632828,0.013850039116517585,0.11390245014414861,0.08124242353387785
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,635,-3,1,0.020000529,-0.020000529,0.079999112,0.028285019366436397,0.9428339788812132,0.79999112,lateral_surface,0.02000088800000001,0.079999112,0.0017149806335636023,0.02007427904962075,97,88,0.009999096100409475,8.030848846181485,0.6188199384850042,0.0016205569597097054,-0.045524877,30301934.0,2012.935536312,-128.68291,80.45418533333333,80.60155290824498,1.0018316955706044,120.00224,0.79997265,1.6591715e-06,8.1934377e-06,0.0,8.0,1914.8079,8.1934377e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.07030514601273459,0.013850038300590369,0.1139024506734581,0.08124242351175646
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,393,-3,1,-0.020000529,0.020000529,0.079999112,0.028285019366436397,0.9428339788812132,0.79999112,lateral_surface,0.02000088800000001,0.079999112,0.0017149806335636023,0.02007427904962075,97,88,0.009999096100409475,8.030848846173253,0.6188199384843699,0.001620556953923624,-0.045524877,30301934.0,2012.935384507,-128.68291,80.45418633333333,80.60155156193568,1.0018316663845408,120.00224,0.79997265,1.6591715e-06,8.1934377e-06,0.0,8.0,1914.8076,8.1934377e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.07030514777826433,0.013850037434396242,0.11390245349961094,0.08124242528510231
CaseM3m_TrimmedEdge,trimmed_edge,13,0.001709,679,-3,1,0.020000529,0.020000529,0.079999112,0.028285019366436397,0.9428339788812132,0.79999112,lateral_surface,0.02000088800000001,0.079999112,0.0017149806335636023,0.02007427904962075,97,88,0.009999096100409475,8.030848846183833,0.6188199384851851,0.0016205568384640543,-0.045524884,30301938.0,2012.93454762,-128.68289,80.45417199999999,80.60154689588398,1.0018317868697226,120.00224,0.79997265,1.6591684e-06,8.1934313e-06,0.0,8.0,1914.8068,8.1934313e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.07030514685153562,0.013850033447050509,0.11390245318482252,0.08124242457777395
CaseM3m_TrimmedEdge,trimmed_edge,14,0.00181,418,-1,1,-0.010000057,-0.010000057,2.5444564e-07,0.014142216233904006,0.47140720779680023,2.5444564e-06,bottom_cap_zone,0.09999974555436,2.5444564e-07,0.015857783766095992,0.015857783768137342,157,86,0.0099999525545121,12.879119376117472,0.9938229449005822,0.00025499807437679204,0.0020545812,-1371831.5,-17377.96810545,1.2845048,-5.236728666666667,21.552287444799997,-4.115601326069595,119.9984,0.80005336,-1.1866935e-06,1.2234965e-06,0.0,0.0,-5.2367387,1.2234965e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.009055094370653933,0.0013970258104969398,0.014026643537701573,0.010225038862509637
CaseM3m_TrimmedEdge,trimmed_edge,14,0.00181,484,-1,1,-7.9050244e-14,-0.020000163,2.8474042e-07,0.020000163,0.6666721000000001,2.8474041999999996e-06,edge_ring,0.09999971525958,2.8474042e-07,0.009999836999999998,0.009999837004053918,142,72,0.009999917261093812,12.703213261326164,0.9802490717247425,0.00022356893113323415,0.0055862353,-3724003.5,-17615.64400339,5.6664038,-9.067608266666667,26.071841051703952,-2.8752720987679137,119.99836,0.80005258,-1.2139374e-06,1.2653901e-06,0.0,0.0,-9.0676184,1.2653901e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.007603944891093761,0.0004636140892545356,0.013184866662468053,0.010084893365506904
CaseM3m_TrimmedEdge,trimmed_edge,14,0.00181,495,-1,1,-2.0038931e-14,-0.010000032,2.4216121e-07,0.010000032,0.33333440000000003,2.4216120999999997e-06,bottom_cap_zone,0.09999975783879,2.4216121e-07,0.019999968,0.019999968001466053,160,91,0.009999964838812051,12.961114200593384,1.0001501118090872,0.00027161170229545486,-0.00034101668,222863.61,-17132.28662902,-1.3375711,-2.5793454666666666,15.908824840502135,-6.1677759129572465,119.99904,0.80005366,-7.1013847e-07,7.2283763e-07,0.0,0.0,-2.5793555,7.2283763e-07,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.010315011085409435,0.0032462455280454633,0.016466988715166078,0.011848181853523196
CaseM3m_TrimmedEdge,trimmed_edge,14,0.00181,572,-1,1,0.010000057,-0.010000057,2.5444587e-07,0.014142216233904006,0.47140720779680023,2.5444587e-06,bottom_cap_zone,0.09999974555413,2.5444587e-07,0.015857783766095992,0.015857783768137346,157,86,0.0099999525542821,12.879119376109417,0.9938229448999605,0.0002549982154398619,0.0020545761,-1371828.1,-17377.96565149,1.2845044,-5.236728966666667,21.552286665344468,-4.115600941452415,119.9984,0.80005336,-1.1866938e-06,1.2234967e-06,0.0,0.0,-5.2367392,1.2234967e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.009055100485089729,0.001397025105254631,0.014026650891457524,0.010225044324002662
