case,part,time,region,total,status_elastic_count,status_converged_count,status_tension_count,status_line_search_count,status_failure_count,status_counts
adaptive_fallback16,25,0.012566,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,25,0.012566,top_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,26,0.013069,bottom_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,26,0.013069,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,26,0.013069,interior,67,2,65,0,0,0,0:2|1:65
adaptive_fallback16,26,0.013069,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,26,0.013069,top_cap_zone,18,0,14,0,0,0,1:14|2:4
adaptive_fallback16,27,0.013572,bottom_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,27,0.013572,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,27,0.013572,interior,67,2,61,0,0,4,-5:4|0:2|1:61
adaptive_fallback16,27,0.013572,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,27,0.013572,top_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,28,0.014074,bottom_cap_zone,18,0,17,0,0,1,-5:1|1:17
adaptive_fallback16,28,0.014074,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,28,0.014074,interior,67,2,65,0,0,0,0:2|1:65
adaptive_fallback16,28,0.014074,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,28,0.014074,top_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,29,0.014577,bottom_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,29,0.014577,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,29,0.014577,interior,67,2,65,0,0,0,0:2|1:65
adaptive_fallback16,29,0.014577,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,29,0.014577,top_cap_zone,18,0,17,0,0,1,-5:1|1:17
adaptive_fallback16,30,0.015079,bottom_cap_zone,18,0,17,0,0,1,-5:1|1:17
adaptive_fallback16,30,0.015079,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,30,0.015079,interior,67,2,65,0,0,0,0:2|1:65
adaptive_fallback16,30,0.015079,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,30,0.015079,top_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,31,0.015582,bottom_cap_zone,18,0,14,0,0,4,-5:4|1:14
adaptive_fallback16,31,0.015582,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,31,0.015582,interior,67,2,65,0,0,0,0:2|1:65
adaptive_fallback16,31,0.015582,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,31,0.015582,top_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,32,0.016085,bottom_cap_zone,18,0,14,0,0,4,-5:4|1:14
adaptive_fallback16,32,0.016085,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,32,0.016085,interior,67,2,65,0,0,0,0:2|1:65
adaptive_fallback16,32,0.016085,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,32,0.016085,top_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,33,0.016587,bottom_cap_zone,18,0,14,0,0,4,-5:4|1:14
adaptive_fallback16,33,0.016587,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,33,0.016587,interior,67,2,65,0,0,0,0:2|1:65
adaptive_fallback16,33,0.016587,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,33,0.016587,top_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,34,0.01709,bottom_cap_zone,18,0,13,0,0,5,-5:5|1:13
adaptive_fallback16,34,0.01709,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,34,0.01709,interior,67,2,65,0,0,0,0:2|1:65
adaptive_fallback16,34,0.01709,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,34,0.01709,top_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,35,0.017593,bottom_cap_zone,18,0,12,0,0,6,-5:6|1:12
adaptive_fallback16,35,0.017593,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,35,0.017593,interior,67,2,61,0,0,4,-5:4|0:2|1:61
adaptive_fallback16,35,0.017593,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,35,0.017593,top_cap_zone,18,0,18,0,0,0,1:18
adaptive_fallback16,36,0.018095,bottom_cap_zone,18,0,13,0,0,5,-5:5|1:13
adaptive_fallback16,36,0.018095,edge,112,0,104,0,0,8,-5:8|1:104
adaptive_fallback16,36,0.018095,interior,67,2,60,0,0,4,-5:4|0:2|1:60|2:1
adaptive_fallback16,36,0.018095,lateral_boundary,192,0,192,0,0,0,1:192
adaptive_fallback16,36,0.018095,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,0,0.0,bottom_cap_zone,18,18,0,0,0,0,0:18
half_speed_adaptive,0,0.0,edge,112,112,0,0,0,0,0:112
half_speed_adaptive,0,0.0,interior,63,63,0,0,0,0,0:63
half_speed_adaptive,0,0.0,lateral_boundary,196,196,0,0,0,0,0:196
half_speed_adaptive,0,0.0,top_cap_zone,18,18,0,0,0,0,0:18
half_speed_adaptive,1,0.001005,bottom_cap_zone,18,10,0,8,0,8,-1:8|0:10
half_speed_adaptive,1,0.001005,edge,112,24,60,28,0,28,-1:28|0:24|1:60
half_speed_adaptive,1,0.001005,interior,63,7,20,36,0,36,-1:36|0:7|1:20
half_speed_adaptive,1,0.001005,lateral_boundary,196,128,40,28,0,28,-1:28|0:128|1:40
half_speed_adaptive,1,0.001005,top_cap_zone,18,5,13,0,0,0,0:5|1:13
half_speed_adaptive,2,0.002011,bottom_cap_zone,18,0,9,9,0,9,-1:9|1:9
half_speed_adaptive,2,0.002011,edge,112,0,80,24,8,32,-3:8|-1:24|1:80
half_speed_adaptive,2,0.002011,interior,63,45,18,0,0,0,0:45|1:18
half_speed_adaptive,2,0.002011,lateral_boundary,196,156,40,0,0,0,0:156|1:40
half_speed_adaptive,2,0.002011,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,3,0.003016,bottom_cap_zone,18,10,8,0,0,0,0:10|1:8
half_speed_adaptive,3,0.003016,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,3,0.003016,interior,63,45,18,0,0,0,0:45|1:18
half_speed_adaptive,3,0.003016,lateral_boundary,196,148,48,0,0,0,0:148|1:48
half_speed_adaptive,3,0.003016,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,4,0.004022,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,4,0.004022,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,4,0.004022,interior,63,41,22,0,0,0,0:41|1:22
half_speed_adaptive,4,0.004022,lateral_boundary,196,128,68,0,0,0,0:128|1:68
half_speed_adaptive,4,0.004022,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,5,0.005027,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,5,0.005027,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,5,0.005027,interior,63,36,27,0,0,0,0:36|1:27
half_speed_adaptive,5,0.005027,lateral_boundary,196,100,96,0,0,0,0:100|1:96
half_speed_adaptive,5,0.005027,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,6,0.006032,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,6,0.006032,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,6,0.006032,interior,63,28,35,0,0,0,0:28|1:35
half_speed_adaptive,6,0.006032,lateral_boundary,196,92,104,0,0,0,0:92|1:104
half_speed_adaptive,6,0.006032,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,7,0.007038,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,7,0.007038,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,7,0.007038,interior,63,28,35,0,0,0,0:28|1:35
half_speed_adaptive,7,0.007038,lateral_boundary,196,64,132,0,0,0,0:64|1:132
half_speed_adaptive,7,0.007038,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,8,0.008043,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,8,0.008043,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,8,0.008043,interior,63,20,43,0,0,0,0:20|1:43
half_speed_adaptive,8,0.008043,lateral_boundary,196,44,152,0,0,0,0:44|1:152
half_speed_adaptive,8,0.008043,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,9,0.009048,bottom_cap_zone,18,0,14,0,4,4,-3:4|1:14
half_speed_adaptive,9,0.009048,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,9,0.009048,interior,63,36,27,0,0,0,0:36|1:27
half_speed_adaptive,9,0.009048,lateral_boundary,196,44,152,0,0,0,0:44|1:152
half_speed_adaptive,9,0.009048,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,10,0.010054,bottom_cap_zone,18,0,14,0,4,4,-3:4|1:14
half_speed_adaptive,10,0.010054,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,10,0.010054,interior,63,32,31,0,0,0,0:32|1:31
half_speed_adaptive,10,0.010054,lateral_boundary,196,36,160,0,0,0,0:36|1:160
half_speed_adaptive,10,0.010054,top_cap_zone,18,0,16,0,2,2,-3:2|1:16
half_speed_adaptive,11,0.011059,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,11,0.011059,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,11,0.011059,interior,67,20,47,0,0,0,0:20|1:47
half_speed_adaptive,11,0.011059,lateral_boundary,192,40,152,0,0,0,0:40|1:152
half_speed_adaptive,11,0.011059,top_cap_zone,18,0,17,0,1,1,-3:1|1:17
half_speed_adaptive,12,0.012064,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,12,0.012064,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,12,0.012064,interior,67,20,47,0,0,0,0:20|1:47
half_speed_adaptive,12,0.012064,lateral_boundary,192,28,164,0,0,0,0:28|1:164
half_speed_adaptive,12,0.012064,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,13,0.01307,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,13,0.01307,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,13,0.01307,interior,75,24,51,0,0,0,0:24|1:51
half_speed_adaptive,13,0.01307,lateral_boundary,184,24,160,0,0,0,0:24|1:160
half_speed_adaptive,13,0.01307,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,14,0.014075,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,14,0.014075,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,14,0.014075,interior,75,20,55,0,0,0,0:20|1:55
half_speed_adaptive,14,0.014075,lateral_boundary,184,16,168,0,0,0,0:16|1:168
half_speed_adaptive,14,0.014075,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,15,0.015081,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,15,0.015081,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,15,0.015081,interior,75,20,55,0,0,0,0:20|1:55
half_speed_adaptive,15,0.015081,lateral_boundary,184,8,176,0,0,0,0:8|1:176
half_speed_adaptive,15,0.015081,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,16,0.016086,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,16,0.016086,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,16,0.016086,interior,75,20,55,0,0,0,0:20|1:55
half_speed_adaptive,16,0.016086,lateral_boundary,184,0,184,0,0,0,1:184
half_speed_adaptive,16,0.016086,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,17,0.017091,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,17,0.017091,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,17,0.017091,interior,75,20,55,0,0,0,0:20|1:55
half_speed_adaptive,17,0.017091,lateral_boundary,184,0,184,0,0,0,1:184
half_speed_adaptive,17,0.017091,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,18,0.018097,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,18,0.018097,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,18,0.018097,interior,79,20,59,0,0,0,0:20|1:59
half_speed_adaptive,18,0.018097,lateral_boundary,180,0,180,0,0,0,1:180
half_speed_adaptive,18,0.018097,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,19,0.019002,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,19,0.019002,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,19,0.019002,interior,79,20,59,0,0,0,0:20|1:59
half_speed_adaptive,19,0.019002,lateral_boundary,180,0,180,0,0,0,1:180
half_speed_adaptive,19,0.019002,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,20,0.020007,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,20,0.020007,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,20,0.020007,interior,83,20,63,0,0,0,0:20|1:63
half_speed_adaptive,20,0.020007,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,20,0.020007,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,21,0.021012,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,21,0.021012,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,21,0.021012,interior,83,20,63,0,0,0,0:20|1:63
half_speed_adaptive,21,0.021012,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,21,0.021012,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,22,0.022018,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,22,0.022018,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,22,0.022018,interior,83,20,63,0,0,0,0:20|1:63
half_speed_adaptive,22,0.022018,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,22,0.022018,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,23,0.023023,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,23,0.023023,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,23,0.023023,interior,83,20,63,0,0,0,0:20|1:63
half_speed_adaptive,23,0.023023,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,23,0.023023,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,24,0.024028,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,24,0.024028,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,24,0.024028,interior,83,20,63,0,0,0,0:20|1:63
half_speed_adaptive,24,0.024028,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,24,0.024028,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,25,0.025034,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,25,0.025034,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,25,0.025034,interior,83,20,63,0,0,0,0:20|1:63
half_speed_adaptive,25,0.025034,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,25,0.025034,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,26,0.026039,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,26,0.026039,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,26,0.026039,interior,83,16,67,0,0,0,0:16|1:67
half_speed_adaptive,26,0.026039,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,26,0.026039,top_cap_zone,18,0,17,0,0,0,1:17|2:1
half_speed_adaptive,27,0.027045,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,27,0.027045,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,27,0.027045,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,27,0.027045,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,27,0.027045,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,28,0.02805,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,28,0.02805,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,28,0.02805,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,28,0.02805,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,28,0.02805,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,29,0.029055,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,29,0.029055,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,29,0.029055,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,29,0.029055,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,29,0.029055,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,30,0.030061,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,30,0.030061,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,30,0.030061,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,30,0.030061,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,30,0.030061,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,31,0.031066,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,31,0.031066,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,31,0.031066,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,31,0.031066,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,31,0.031066,top_cap_zone,18,0,17,0,0,0,1:17|2:1
half_speed_adaptive,32,0.032071,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,32,0.032071,edge,112,0,104,0,8,8,-3:8|1:104
half_speed_adaptive,32,0.032071,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,32,0.032071,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,32,0.032071,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,33,0.033077,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,33,0.033077,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,33,0.033077,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,33,0.033077,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,33,0.033077,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,34,0.034082,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,34,0.034082,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,34,0.034082,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,34,0.034082,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,34,0.034082,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,35,0.035088,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,35,0.035088,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,35,0.035088,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,35,0.035088,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,35,0.035088,top_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,36,0.036093,bottom_cap_zone,18,0,18,0,0,0,1:18
half_speed_adaptive,36,0.036093,edge,112,0,112,0,0,0,1:112
half_speed_adaptive,36,0.036093,interior,83,12,71,0,0,0,0:12|1:71
half_speed_adaptive,36,0.036093,lateral_boundary,176,0,176,0,0,0,1:176
half_speed_adaptive,36,0.036093,top_cap_zone,18,0,18,0,0,0,1:18
