case,case_name,part,time,axial_strain_proxy,p_proxy,q_proxy,Fz_proxy,pairwise_reaction_avg,force_balance_error,status_elastic_count,status_converged_count,status_tension_count,status_line_search_count,status_failure_count,status_counts,yield_fraction,return_iterations_max,yield_residual_maxAbs,yield_residual_converged_maxAbs,MccSubstepCount_mean,MccSubstepCount_max,MccSubstepFailureCount_sum,MccAdmissibilityFailureCount_sum,MccFallbackUsed_count,MccPc_min,MccPc_mean,MccPc_max,MccVoidRatio_min,MccVoidRatio_mean,MccVoidRatio_max,MccPlasticVolStrain_mean,MccEqPlasticStrain_max,Kplastic_max,PorePress_mean,PorePress_std,PorePressRate_maxAbs,DivVel_maxAbs,velocity_max
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,7,0.007038,7.907632899997741e-05,49.510214668476664,63.660093338608995,0.2515915652808107,0.2654695,0.000318331,92,315,0,0,0,0:92|1:315,0.773955773955774,17.0,5047.1382,0.00011201642,1.0,1.0,0.0,0.0,0,119.56046,119.92901665847666,120.03478,0.79992646,0.8000952755282555,0.8006199,-5.2626204458255536e-05,0.00048203653,0.00048203653,-49774.10543038913,43829.49372900207,34084828.0,0.051290501,0.0030099650034457292
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,8,0.008043,9.125712100002681e-05,45.31090846426696,62.83170166130934,0.23848052743601647,0.26019000000000003,0.0269471,64,343,0,0,0,0:64|1:343,0.8427518427518428,17.0,5134.1821,0.00010535687,1.0,1.0,0.0,0.0,0,119.47768,119.91515513513491,120.04214,0.79991698,0.8001183228009824,0.80072999,-6.291157446162163e-05,0.0005664624,0.0005664624,-59601.61772020112,46268.93178414141,34130004.0,0.051368058,0.00300903499593636
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,9,0.009048,0.00010300805600008123,45.30548432612611,61.84433632637808,0.23536440996574573,0.2539835,0.0479145,80,323,0,4,4,-3:4|0:80|1:323,0.7936117936117936,100.0,5165.2974,9.9069424e-05,1.1474201474201475,16.0,20.0,0.0,0,119.39477,119.90050400491393,120.04937,0.79990751,0.8001378982309593,0.80084115,-7.378598041560193e-05,0.00065146218,0.00065146218,-68147.18723914059,50081.74546596067,34682424.0,0.05220231,0.003019764981020212
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,10,0.010054,0.00011475488200005102,46.68961099886161,61.14089505061949,0.23702639133115475,0.2552445,0.0476993,68,333,0,6,6,-3:6|0:68|1:333,0.8181818181818182,101.0,5060.7466,0.00011913734,1.221130221130221,16.0,30.0,0.0,0,119.31097,119.88601390663398,120.05665,0.7998969,0.8001557664619162,0.80095363,-8.454520231373464e-05,0.00073713559,0.00073713559,-76064.39024746974,53642.89789686498,34898292.0,0.052534763,0.003028452683276382
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,11,0.011059,0.00012652667200005463,45.74246009524982,61.2058439665254,0.23425599065061192,0.25619400000000003,0.0356137,60,346,0,1,1,-3:1|0:60|1:346,0.8501228501228502,100.0,5018.4688,0.0001317938,1.0368550368550369,16.0,5.0,0.0,0,119.22655,119.87160847665854,120.06364,0.79988766,0.8001760516216222,0.80106711,-9.524448867098287e-05,0.00082327065,0.00082327065,-84857.59862741687,56037.739358355124,35142944.0,0.05290924,0.0030406633001253264
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,12,0.012064,0.0001383109500001367,45.11360961685504,61.302296796445084,0.23243867025463458,0.2539745,0.0251811,48,359,0,0,0,0:48|1:359,0.8820638820638821,17.0,5072.876,6.2465864e-05,1.0,1.0,0.0,0.0,0,119.14123,119.85732375921361,120.07026,0.79987913,0.8001958475675686,0.80118215,-0.00010585818327297299,0.00090975483,0.00090975483,-93484.50484190207,58572.291881621626,35466360.0,0.053399432,0.003048135120716936
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,13,0.01307,0.00015027962800007177,45.923701578493,61.32291776662209,0.23460830825378612,0.253653,0.01957,48,351,0,8,8,-3:8|0:48|1:351,0.8624078624078624,44.0,5133.9736,7.922756e-05,1.2948402948402948,16.0,40.0,0.0,0,119.05523,119.84314628992605,120.07697,0.79986936,0.8002139497297301,0.80129814,-0.00011639636798820642,0.00099617499,0.00099617499,-101369.9996795857,61144.79778364449,35379760.0,0.053275619,0.0030402082362293048
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,14,0.014075,0.0001623398580000157,46.24677121083537,61.52642712419304,0.23607148487197038,0.254898,0.0194896,36,363,0,8,8,-3:8|0:36|1:363,0.8918918918918919,43.0,5164.5864,9.6212978e-05,1.2948402948402948,16.0,40.0,0.0,0,118.96964,119.82939592137608,120.08389,0.79985934,0.8002320066093366,0.8014133,-0.00012662054127076167,0.0010819146,0.0010819146,-109312.09995886096,62870.1684399072,34885152.0,0.052540179,0.0030236829667618825
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,15,0.015081,0.0001744796150000838,45.937040274242406,61.68080048925133,0.23569793480990636,0.25499700000000003,0.0205257,28,379,0,0,0,0:28|1:379,0.9312039312039312,18.0,5178.6367,0.00011809148,1.0,1.0,0.0,0.0,0,118.88515,119.81559938574965,120.09072,0.79985017,0.800250821842752,0.8015269,-0.00013688228070786243,0.0011667034,0.0011667034,-117475.8186512414,64043.64296617904,34417604.0,0.05184269,0.0030090543008342435
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,16,0.016086,0.00018652841900015926,45.98502276887795,61.702379967523584,0.23586962722473304,0.2547245,0.0193135,20,379,0,8,8,-3:8|0:20|1:379,0.9312039312039312,123.0,5180.3789,0.00010884775,1.2948402948402948,16.0,40.0,0.0,0,118.80169,119.80188857493867,120.09746,0.79984123,0.8002691390663373,0.80163926,-0.00014708062975257984,0.0012506123,0.0012506123,-125468.48536420893,65155.692775319556,34079372.0,0.051336862,0.002995906476892924
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,17,0.017091,0.0001985894650001485,46.245148359467635,61.70975922235497,0.23653326837680308,0.255112,0.0171549,20,379,0,8,8,-3:8|0:20|1:379,0.9312039312039312,123.0,5173.1934,0.0001079857,1.2948402948402948,16.0,40.0,0.0,0,118.71912,119.78832800982791,120.10417,0.79983228,0.8002870222604419,0.80175054,-0.00015717117456142513,0.0013336908,0.0013336908,-133330.42691735903,66094.19559766579,33731664.0,0.050816115,0.002981430660829908
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,18,0.018097,0.0002106557500000661,46.2212619628501,61.7427522672477,0.2364942776222971,0.25540399999999996,0.0153831,20,387,0,0,0,0:20|1:387,0.9508599508599509,17.0,5168.5591,0.00010498011,1.0,1.0,0.0,0.0,0,118.63747,119.77473999999998,120.11088,0.79982334,0.8003052466584776,0.80186063,-0.00016728539118009828,0.0014159284,0.0014159284,-141289.34817125497,66739.80685616346,33383402.0,0.050293975,0.0029670857321141765
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,19,0.019002,0.00022152804700012463,46.11112490040953,61.77012723207802,0.2361976669537155,0.2551595,0.0143224,20,379,0,8,8,-3:8|0:20|1:379,0.9312039312039312,136.0,5161.292,0.00010127526,1.2948402948402948,16.0,40.0,0.0,0,118.56476,119.76258144963128,120.11685,0.7998153,0.8003216730712523,0.80195868,-0.00017633880393660954,0.0014892503,0.0014892503,-148421.79672720406,66343.75891252224,33113778.0,0.049880646,0.002955040337286207
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,20,0.020007,0.00023357398800008533,46.155820342833785,61.80069268927337,0.23630135368573324,0.255053,0.013623,20,379,0,8,8,-3:8|0:20|1:379,0.9312039312039312,37.0,5144.145,0.00010044807,1.2948402948402948,16.0,40.0,0.0,0,118.48476,119.74902864864853,120.12342,0.79980636,0.8003398043734636,0.80206668,-0.0001864316425778871,0.0015699815,0.0015699815,-156330.79181402642,66775.45389595283,32806618.0,0.049419522,0.0029416364395821455
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,21,0.021012,0.0002455693650001145,46.24848625760035,61.84820834233864,0.23657963931947512,0.255053,0.013623,20,379,0,8,8,-3:8|0:20|1:379,0.9312039312039312,37.0,5122.8818,0.00010071447,1.2948402948402948,16.0,40.0,0.0,0,118.40562,119.73560122850122,120.12998,0.79979742,0.8003577335380849,0.80217355,-0.00019643493641056508,0.0016499287,0.0016499287,-164192.2848344718,67074.38916659418,32470390.0,0.048914868,0.0029282661275815795
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,22,0.022018,0.0002576810500000415,46.2435009354955,61.89934199591109,0.23660969122738285,0.25534199999999996,0.0123054,20,379,0,8,8,-3:8|0:20|1:379,0.9312039312039312,132.0,5100.3027,9.8548109e-05,1.2948402948402948,16.0,40.0,0.0,0,118.32735,119.72213879606889,120.13652,0.79978848,0.8003758057739558,0.80227935,-0.0002064684585007372,0.0017290978,0.0017290978,-172078.63303231538,67233.22471833909,32144582.0,0.048425589,0.0029158802116007044
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,23,0.023023,0.0002696672700000513,46.22268885799343,61.93217216596262,0.23654763049073216,0.25534199999999996,0.0123054,20,379,0,8,8,-3:8|0:20|1:379,0.9312039312039312,133.0,5071.5713,9.666392e-05,1.2948402948402948,16.0,40.0,0.0,0,118.24992,119.70876294840323,120.14301,0.79977983,0.8003937807371011,0.80238402,-0.00021643955328992635,0.0018075325,0.0018075325,-179966.74995327776,67320.17696641188,31853808.0,0.047988538,0.002904357419570334
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,24,0.024028,0.0002817607299999969,46.24953389946768,61.955500784327185,0.23658347011518807,0.255309,0.0112216,20,379,0,8,8,-3:8|0:20|1:379,0.9312039312039312,134.0,5037.2144,9.6695883e-05,1.2948402948402948,16.0,40.0,0.0,0,118.17329,119.69533029484019,120.14944,0.79977149,0.800411787518429,0.80248773,-0.00022645694231547913,0.0018852779,0.0018852779,-187831.76469327195,67356.63524160054,31581042.0,0.047578409,0.0028930491906240465
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,25,0.025034,0.00029374563000006404,46.26504094177722,61.981804546127066,0.23659458030071914,0.255316,0.00950324,20,379,0,8,8,-3:8|0:20|1:379,0.9312039312039312,133.0,5001.7983,9.6593561e-05,1.2948402948402948,16.0,40.0,0.0,0,118.09737,119.6819847174447,120.15585,0.79976314,0.8004296719656014,0.80259055,-0.00023641183731965609,0.0019623621,0.0019623621,-195696.6220545032,67322.58815036133,31315338.0,0.047178876,0.0028820038618348883
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,26,0.026039,0.0003057647199999902,46.25766586192466,62.00760756730742,0.23655020205459815,0.255316,0.00950324,16,382,0,8,8,-3:8|0:16|1:382|2:1,0.941031941031941,131.0,4964.5518,9.5385054e-05,1.2972972972972974,16.0,41.0,0.0,0,118.02219,119.66856700245698,120.16226,0.7997548,0.8004476860442256,0.80269241,-0.0002464223987572482,0.0020388123,0.0020388123,-203572.02627716237,67224.7770403478,31062978.0,0.046799321,0.002871564863419331
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,27,0.027045,0.0003178211300000622,46.257289023243295,62.02019095847499,0.23651652303205412,0.2552525,0.00843591,12,387,0,8,8,-3:8|0:12|1:387,0.9508599508599509,130.0,4928.6777,9.4513802e-05,1.2948402948402948,16.0,40.0,0.0,0,117.94768,119.65514717444705,120.16861,0.79974645,0.8004657068550374,0.80279344,-0.00025643739143562657,0.0021146615,0.0021146615,-211449.15182020745,67078.03285188394,30824400.0,0.046440415,0.002861753141083843
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,28,0.02805,0.000329857290000124,46.25318176199016,62.03059177401413,0.236479034013841,0.2552175,0.00802137,12,387,0,8,8,-3:8|0:12|1:387,0.9508599508599509,131.0,4894.3462,9.3835122e-05,1.2948402948402948,16.0,40.0,0.0,0,117.87383,119.64173238329253,120.17494,0.79973811,0.8004837354791147,0.80289364,-0.00026645129377051585,0.0021899412,0.0021899412,-219328.69073625025,66887.40471138064,30596734.0,0.046097871,0.002852513051997044
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,29,0.029055,0.0003418553499999477,46.24795551151514,62.047304242706666,0.23644809807810907,0.2552175,0.00802137,12,387,0,8,8,-3:8|0:12|1:387,0.9508599508599509,131.0,4854.1558,9.2851209e-05,1.2948402948402948,16.0,40.0,0.0,0,117.8006,119.6283284029484,120.18127,0.79972976,0.8005017661670754,0.802993,-0.00027646069115601975,0.0022646829,0.0022646829,-227207.02156111598,66665.75329425078,30383676.0,0.045777231,0.0028438768589353126
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,30,0.030061,0.00035383762000004704,46.25019423984438,62.06737152326552,0.2364419705860428,0.2551815,0.00695427,12,387,0,8,8,-3:8|0:12|1:387,0.9508599508599509,137.0,4808.0015,9.2052869e-05,1.2948402948402948,16.0,40.0,0.0,0,117.72794,119.6149352825554,120.18753,0.79972142,0.8005197766339066,0.8030917,-0.00028646315851941004,0.0023389186,0.0023389186,-235078.38603425975,66421.56230316039,30184208.0,0.045476981,0.0028357719081557337
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,31,0.031066,0.0003658656500001023,46.25542112669941,62.085843847846014,0.236443781989232,0.2551815,0.00695427,12,386,0,8,8,-3:8|0:12|1:386|2:1,0.9508599508599509,139.0,4759.7329,9.2036542e-05,1.3120393120393121,16.0,43.0,0.0,0,117.65584,119.60150142506112,120.19379,0.79971308,0.8005378581818193,0.80318969,-0.000296498639454791,0.0024126761,0.0024126761,-242944.87776168718,66156.53327611105,29994476.0,0.045191351,0.002828121599697575
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,32,0.032071,0.0003778703500000036,46.256552181081084,62.10264300075422,0.23643207254274107,0.25517900000000004,0.00645056,12,387,0,8,8,-3:8|0:12|1:387,0.9508599508599509,137.0,4709.9331,9.2271723e-05,1.2948402948402948,16.0,40.0,0.0,0,117.58425,119.58804606879607,120.20004,0.79970473,0.8005559819656017,0.80328703,-0.0003065543519169532,0.0024859833,0.0024859833,-250811.00261042,65874.10920842832,29815490.0,0.044921841,0.002820953580297295
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,33,0.033077,0.0003899228200000826,46.25543962380019,62.11883128491015,0.23641045445597794,0.2551515,0.00560498,12,395,0,0,0,0:12|1:395,0.9705159705159705,17.0,4657.4087,9.2417147e-05,1.0,1.0,0.0,0.0,0,117.51316,119.57446027027014,120.20626,0.79969639,0.8005742784029486,0.80338377,-0.0003167113302454547,0.0025588691,0.0025588691,-258676.82741422736,65580.03788992345,29649074.0,0.044671189,0.0028142761135400807
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,34,0.034082,0.0004018844000000521,46.25513226453726,62.13437399758559,0.23638782235642758,0.2551515,0.00560498,12,395,0,0,0,0:12|1:395,0.9705159705159705,17.0,4602.063,9.2632588e-05,1.0,1.0,0.0,0.0,0,117.44254,119.56049638820645,120.21244,0.79968804,0.8005931113267817,0.80347997,-0.0003271513397243244,0.0026313625,0.0026313625,-266541.1886592011,65278.290375879034,29494316.0,0.044438045,0.002808045490849584
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,35,0.035088,0.0004138962800000201,46.25410598900089,62.14943378750699,0.2363627721087139,0.25510299999999997,0.00494674,12,395,0,0,0,0:12|1:395,0.9705159705159705,17.0,4544.2935,9.2808892e-05,1.0,1.0,0.0,0.0,0,117.37234,119.54646142506164,120.21862,0.7996797,0.8006120334643738,0.80357563,-0.0003376472493125309,0.0027034911,0.0027034911,-274405.01777248894,64970.86429132377,29350334.0,0.044221092,0.002802246421145551
half_speed_adaptive,CaseM3d3_MCCMildHalfSpeedAdaptive,36,0.036093,0.00042589967000003504,46.25154304635544,62.16441271609576,0.23633409321982635,0.25510299999999997,0.00494674,12,395,0,0,0,0:12|1:395,0.9705159705159705,17.0,4483.9429,9.2902883e-05,1.0,1.0,0.0,0.0,0,117.30253,119.53243157248168,120.2248,0.79967135,0.8006309492383269,0.80367082,-0.0003481423016707617,0.0027752805,0.0027752805,-282269.0080923411,64660.22121600407,29217048.0,0.044020213,0.0027968823126221566
