test,mode,frame,time,z,PorePress,ExcessPorePress,PorePressRate,LapPorePress,LapZ
diffusion_profile,1,2,0.00200051,0.39500001,8463.989054156,2528.938800288,-488939.59,-7194.7671,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.39500001,8463.989054156,2528.938800288,-488939.59,-7194.7671,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.39500001,8463.989054156,2528.938800288,-488939.59,-7194.7671,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.39500001,8463.989054156,2528.938800288,-488939.59,-7194.7671,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.39500001,8463.989054156,2528.938800288,-488939.59,-7194.7671,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.39500001,8463.989054156,2528.938800288,-488939.59,-7194.7671,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.39500001,8463.989054156,2528.938800288,-488939.59,-7194.7671,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.405,8341.821440989,2504.871191317,-491251.09,-7228.731,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.41499999,8218.927746757,2480.077501282,-493330.78,-7259.3403,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.42500001,8095.304907595,2454.554666316,-495162.44,-7286.3364,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.435,7970.95022143,2428.299984346,-496730.44,-7309.4097,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.44499999,7845.861382391,2401.311149504,-498019.44,-7328.3638,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.45500001,7720.036496438,2373.586267747,-499014.41,-7342.9561,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.465,7593.474111737,2345.123887242,-499700.88,-7353.1191,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.47499999,7466.1732125,2315.922992201,-500064.97,-7358.4272,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.48500001,7338.133279241,2285.983063138,-500093.31,-7358.8511,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.495,7209.354278324,2255.304066417,-499772.94,-7354.1797,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.505,7079.836686619,2223.886478909,-499091.75,-7344.1563,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.51499999,6949.581520591,2191.731317077,-498038.25,-7328.6406,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.52499998,6818.590346373,2158.840147055,-496601.34,-7307.4482,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.53500003,6686.865303772,2125.215108651,-494771.06,-7280.5771,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.54500002,6554.409095834,2090.858904908,-492537.88,-7247.7158,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.55500001,6421.225032009,2055.774845279,-489893.06,-7208.7842,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.565,6287.317028472,2019.966845939,-486828.81,-7163.6455,-4.1723251e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.57499999,6152.689628924,1983.439450587,-483338.0,-7112.3398,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.58499998,6017.347987701,1946.19781356,-479414.25,-7054.5522,-2.9504299e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.59500003,5881.29791831,1908.247748366,-475052.38,-6990.3735,-2.2649765e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.60500002,5744.545871564,1869.595705815,-470247.47,-6919.7124,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.61500001,5607.098947765,1830.248786213,-464996.13,-6842.439,2.1010637e-06
diffusion_profile,1,2,0.00200051,0.625,5468.964913356,1790.214756,-459295.44,-6758.54,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.625,5468.964913356,1790.214756,-459295.44,-6758.54,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.625,5468.964913356,1790.214756,-459295.44,-6758.54,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.625,5468.964913356,1790.214756,-459295.44,-6758.54,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.625,5468.964913356,1790.214756,-459295.44,-6758.54,7.4505806e-07
diffusion_profile,1,2,0.00200051,0.625,5468.964913356,1790.214756,-459295.44,-6758.54,7.4505806e-07
