case,part,time,idp,trial_state_available,trial_p,trial_q,trial_pc,trial_yield_function,newton_initial_residual,line_search_step_residual_trace_available,line_search_backtracks,line_search_reject_reason,line_search_min_alpha
admissible_line,3,0.001508,203,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,204,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,205,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,206,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,214,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,215,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,216,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,217,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,225,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,226,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,269,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,270,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,271,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,272,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,280,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,281,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,282,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,283,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,291,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,292,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,293,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,294,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,346,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,347,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,348,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,349,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,357,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,358,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,359,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,360,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,368,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,369,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,370,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,371,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,423,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,424,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,425,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,426,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,434,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,435,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,436,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,437,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,445,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,446,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,447,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,448,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,489,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,490,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,491,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,492,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,500,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,501,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,502,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,503,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,511,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,512,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,533,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,534,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,544,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,545,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,302,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,303,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,379,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,380,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,456,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,457,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,196,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,197,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,251,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,252,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,262,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,263,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,328,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,329,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,339,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,340,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,405,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,406,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,416,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,417,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,482,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,483,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,207,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,208,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,218,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,219,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,273,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,274,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,284,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,285,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,295,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,296,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,350,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,361,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,362,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,372,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,373,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,427,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,428,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,438,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,439,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,449,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,450,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,493,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,494,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,504,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,3,0.001508,505,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,148,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,149,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,181,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,182,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,192,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,193,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,194,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,236,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,237,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,247,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,248,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,249,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,258,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,259,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,313,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,314,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,324,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,325,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,335,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,336,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,337,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,390,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,391,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,401,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,402,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,403,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,412,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,413,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,467,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,468,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,478,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,479,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,480,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,522,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,523,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,159,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,160,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,170,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,171,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,203,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,204,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,214,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,215,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,216,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,225,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,226,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,269,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,270,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,271,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,280,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,281,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,291,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,292,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,293,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,346,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,347,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,357,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,358,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,359,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,368,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,369,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,423,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,424,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,425,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,434,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,435,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,445,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,446,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,447,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,489,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,490,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,500,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,501,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,502,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,511,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,512,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,533,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,534,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,544,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,545,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,302,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,303,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,379,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,380,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,456,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,457,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,4,0.002011,332,0,nan,nan,nan,nan,nan,0,32.0,4.0,9.3132257e-10
admissible_line,4,0.002011,211,0,nan,nan,nan,nan,nan,0,32.0,4.0,2.3283064e-10
admissible_line,4,0.002011,376,0,nan,nan,nan,nan,nan,0,32.0,4.0,4.6566129e-10
admissible_line,4,0.002011,497,0,nan,nan,nan,nan,nan,0,32.0,4.0,1.8626451e-09
admissible_line,5,0.002513,148,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,149,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,182,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,192,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,236,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,237,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,247,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,313,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,314,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,324,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,390,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,391,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,401,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,468,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,478,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,522,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,523,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,159,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,160,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,170,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,171,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,203,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,214,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,226,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,291,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,368,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,445,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,489,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,500,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,512,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,533,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,534,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,544,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,545,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,302,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,303,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,379,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,380,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,456,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,5,0.002513,457,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,6,0.003016,265,0,nan,nan,nan,nan,nan,0,32.0,4.0,1.8626451e-09
admissible_line,6,0.003016,419,0,nan,nan,nan,nan,nan,0,32.0,4.0,9.3132257e-10
admissible_line,6,0.003016,287,0,nan,nan,nan,nan,nan,0,32.0,4.0,2.3283064e-10
admissible_line,6,0.003016,441,0,nan,nan,nan,nan,nan,0,32.0,4.0,2.3283064e-10
admissible_line,7,0.003519,345,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,7,0.003519,279,0,nan,nan,nan,nan,nan,0,32.0,1.0,9.3132257e-10
admissible_line,7,0.003519,367,0,nan,nan,nan,nan,nan,0,32.0,1.0,9.3132257e-10
admissible_line,7,0.003519,433,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,8,0.004021,356,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,14,0.007037,343,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,14,0.007037,277,0,nan,nan,nan,nan,nan,0,32.0,1.0,9.3132257e-10
admissible_line,14,0.007037,365,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,14,0.007037,431,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,15,0.00754,323,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,15,0.00754,169,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,15,0.00754,543,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,15,0.00754,389,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,16,0.008043,323,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,16,0.008043,343,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,16,0.008043,169,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,16,0.008043,277,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,16,0.008043,365,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,16,0.008043,431,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,16,0.008043,543,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,16,0.008043,389,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,17,0.008545,323,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,17,0.008545,169,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,17,0.008545,543,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,17,0.008545,389,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,18,0.009048,323,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,18,0.009048,169,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,18,0.009048,543,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,18,0.009048,389,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,19,0.009551,336,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,19,0.009551,270,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,19,0.009551,358,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,19,0.009551,424,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,19,0.009551,323,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,19,0.009551,169,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,19,0.009551,543,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,19,0.009551,389,0,nan,nan,nan,nan,nan,0,0.0,0.0,1.0
admissible_line,21,0.010556,201,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,21,0.010556,256,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,21,0.010556,410,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,21,0.010556,487,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,21,0.010556,223,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,21,0.010556,300,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,21,0.010556,454,0,nan,nan,nan,nan,nan,0,32.0,1.0,1.8626451e-09
admissible_line,21,0.010556,509,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,23,0.011561,347,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,24,0.012064,337,0,nan,nan,nan,nan,nan,0,32.0,4.0,1.8626451e-09
admissible_line,24,0.012064,271,0,nan,nan,nan,nan,nan,0,32.0,4.0,2.3283064e-10
admissible_line,24,0.012064,359,0,nan,nan,nan,nan,nan,0,32.0,4.0,1.8626451e-09
admissible_line,24,0.012064,425,0,nan,nan,nan,nan,nan,0,32.0,4.0,2.3283064e-10
admissible_line,29,0.014577,337,0,nan,nan,nan,nan,nan,0,32.0,1.0,9.3132257e-10
admissible_line,29,0.014577,271,0,nan,nan,nan,nan,nan,0,32.0,1.0,1.8626451e-09
admissible_line,29,0.014577,359,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,29,0.014577,425,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,31,0.015582,347,0,nan,nan,nan,nan,nan,0,32.0,1.0,3.7252903e-09
admissible_line,32,0.016085,336,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
