case,part,time,idp,return_status,region,x,y,z,trial_state_available,trial_p,trial_q,trial_pc,trial_yield_function,newton_initial_residual,line_search_step_residual_trace_available,p_proxy,q_proxy,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,substep_count,substep_trigger_reason,line_search_backtracks,line_search_reject_reason,line_search_min_alpha,Kplastic,PorePress,PorePressRate,DivVel,velocity,pairwise_reaction_avg
half_speed_adaptive_line,23,0.023023,247,-3,edge,-0.010012298,-0.020019056,-7.7429422e-06,0,nan,nan,nan,nan,nan,0,29.95205556666666,62.23632905371603,119.7567,0.80034649,-0.00018041722,0.0003183338,2.4048845e-07,144.0,1658.5331,16.0,5.0,60.0,1.0,2.3283064e-10,0.0003183338,-202197.5479618,-21487778.0,0.032383502,0.0013430796762643451,0.25534199999999996
half_speed_adaptive_line,23,0.023023,401,-3,edge,0.010012298,-0.020019056,-7.7429413e-06,0,nan,nan,nan,nan,nan,0,29.952055266666665,62.23632926180513,119.7567,0.80034649,-0.00018041724,0.00031833377,2.4048839e-07,147.0,1658.5323,16.0,5.0,60.0,1.0,2.3283064e-10,0.00031833377,-202197.5455218,-21487782.0,0.032383505,0.001343079579556678,0.25534199999999996
half_speed_adaptive_line,23,0.023023,478,-3,edge,0.020019056,-0.010012298,-7.7429422e-06,0,nan,nan,nan,nan,nan,0,29.952055533333333,62.236329038899044,119.7567,0.80034649,-0.00018041722,0.0003183338,2.4048845e-07,147.0,1658.533,16.0,5.0,60.0,1.0,2.3283064e-10,0.0003183338,-202197.5432703,-21487782.0,0.032383505,0.0013430795870301338,0.25534199999999996
half_speed_adaptive_line,23,0.023023,214,-3,edge,-0.020019056,0.010012298,-7.7429413e-06,0,nan,nan,nan,nan,nan,0,29.95205523333333,62.23632880398431,119.7567,0.80034649,-0.00018041725,0.00031833377,2.4048848e-07,144.0,1658.5331,16.0,5.0,60.0,1.0,3.7252903e-09,0.00031833377,-202197.5428351,-21487774.0,0.032383494,0.001343079520335185,0.25534199999999996
half_speed_adaptive_line,23,0.023023,291,-3,edge,-0.010012298,0.020019056,-7.7429413e-06,0,nan,nan,nan,nan,nan,0,29.95205556666666,62.23632917118958,119.7567,0.80034649,-0.00018041722,0.00031833374,2.4048842e-07,146.0,1658.5327,16.0,5.0,60.0,1.0,4.6566129e-10,0.00031833374,-202197.5453161,-21487782.0,0.032383505,0.0013430796577032877,0.25534199999999996
half_speed_adaptive_line,23,0.023023,445,-3,edge,0.010012298,0.020019056,-7.7429422e-06,0,nan,nan,nan,nan,nan,0,29.95205556666666,62.23632876634834,119.7567,0.80034649,-0.00018041725,0.00031833374,2.4048845e-07,144.0,1658.533,16.0,5.0,60.0,1.0,2.3283064e-10,0.00031833374,-202197.5436213,-21487778.0,0.032383502,0.0013430795995651563,0.25534199999999996
half_speed_adaptive_line,23,0.023023,500,-3,edge,0.020019056,0.010012298,-7.7429422e-06,0,nan,nan,nan,nan,nan,0,29.95205556666666,62.23632899505838,119.7567,0.80034649,-0.00018041722,0.00031833374,2.4048845e-07,145.0,1658.533,16.0,5.0,60.0,1.0,2.3283064e-10,0.00031833374,-202197.541542,-21487778.0,0.032383502,0.0013430795348053413,0.25534199999999996
half_speed_adaptive_line,24,0.024028,192,-3,edge,-0.020020131,-0.01001299,-8.1945773e-06,0,nan,nan,nan,nan,nan,0,29.996861866666663,62.26602870307172,119.75297,0.80035144,-0.00018318334,0.00032319943,2.4231875e-07,142.0,1671.8838,16.0,5.0,60.0,1.0,4.6566129e-10,0.00032319943,-210964.1460419,-21640422.0,0.032614142,0.0013513140996435002,0.255309
half_speed_adaptive_line,24,0.024028,247,-3,edge,-0.01001299,-0.020020131,-8.1945764e-06,0,nan,nan,nan,nan,nan,0,29.996861866666663,62.26602928031522,119.75297,0.80035144,-0.00018318331,0.00032319946,2.4231881e-07,140.0,1671.884,16.0,5.0,60.0,1.0,1.8626451e-09,0.00032319946,-210964.1459887,-21640426.0,0.032614149,0.0013513141296502135,0.255309
half_speed_adaptive_line,24,0.024028,401,-3,edge,0.01001299,-0.020020131,-8.1945755e-06,0,nan,nan,nan,nan,nan,0,29.9968622,62.26602905561046,119.75297,0.80035144,-0.00018318332,0.00032319943,2.4231875e-07,144.0,1671.8838,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319943,-210964.1427394,-21640416.0,0.032614134,0.0013513141488623434,0.255309
half_speed_adaptive_line,24,0.024028,478,-3,edge,0.020020131,-0.01001299,-8.1945764e-06,0,nan,nan,nan,nan,nan,0,29.996862166666663,62.26602901244653,119.75297,0.80035144,-0.00018318331,0.00032319946,2.4231878e-07,143.0,1671.8839,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319946,-210964.1429777,-21640428.0,0.032614153,0.0013513140940955581,0.255309
half_speed_adaptive_line,24,0.024028,214,-3,edge,-0.020020131,0.01001299,-8.1945755e-06,0,nan,nan,nan,nan,nan,0,29.996862166666663,62.26602843093416,119.75297,0.80035144,-0.00018318334,0.00032319943,2.4231869e-07,140.0,1671.8834,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319943,-210964.1433169,-21640418.0,0.032614138,0.0013513140740910828,0.255309
half_speed_adaptive_line,24,0.024028,291,-3,edge,-0.01001299,0.020020131,-8.1945764e-06,0,nan,nan,nan,nan,nan,0,29.996862166666663,62.26602878955392,119.75297,0.80035144,-0.00018318331,0.00032319941,2.4231875e-07,147.0,1671.8837,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319941,-210964.1465469,-21640428.0,0.032614153,0.0013513141596569322,0.255309
half_speed_adaptive_line,24,0.024028,445,-3,edge,0.01001299,0.020020131,-8.1945764e-06,0,nan,nan,nan,nan,nan,0,29.9968622,62.2660287321057,119.75297,0.80035144,-0.00018318334,0.00032319941,2.4231875e-07,144.0,1671.8838,16.0,5.0,60.0,1.0,4.6566129e-10,0.00032319941,-210964.1430949,-21640418.0,0.032614138,0.0013513141788690495,0.255309
half_speed_adaptive_line,24,0.024028,500,-3,edge,0.020020131,0.01001299,-8.1945764e-06,0,nan,nan,nan,nan,nan,0,29.996862166666663,62.26602883917791,119.75297,0.80035144,-0.00018318331,0.00032319941,2.4231872e-07,140.0,1671.8835,16.0,5.0,60.0,1.0,5.9604645e-08,0.00032319941,-210964.1429177,-21640422.0,0.032614142,0.0013513141096457375,0.255309
half_speed_adaptive_line,25,0.025034,192,-3,edge,-0.020021209,-0.010013686,-8.6488844e-06,0,nan,nan,nan,nan,nan,0,29.996861866666663,62.26602870307172,119.75297,0.80035144,-0.00018318334,0.00032319943,2.4406518e-07,147.0,1684.7783,16.0,5.0,60.0,1.0,9.3132257e-10,0.00032319943,-219753.6685586,-21786396.0,0.032834735,0.0013593596345250706,0.255316
half_speed_adaptive_line,25,0.025034,247,-3,edge,-0.010013686,-0.020021209,-8.6488844e-06,0,nan,nan,nan,nan,nan,0,29.996861866666663,62.26602928031522,119.75297,0.80035144,-0.00018318331,0.00032319946,2.4406523e-07,142.0,1684.7788,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319946,-219753.6687667,-21786398.0,0.032834738,0.001359359693080837,0.255316
half_speed_adaptive_line,25,0.025034,401,-3,edge,0.010013686,-0.020021209,-8.6488826e-06,0,nan,nan,nan,nan,nan,0,29.9968622,62.26602905561046,119.75297,0.80035144,-0.00018318332,0.00032319943,2.4406526e-07,142.0,1684.7791,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319943,-219753.6661668,-21786392.0,0.032834731,0.0013593596164002573,0.255316
half_speed_adaptive_line,25,0.025034,478,-3,edge,0.020021209,-0.010013686,-8.6488835e-06,0,nan,nan,nan,nan,nan,0,29.996862166666663,62.26602901244653,119.75297,0.80035144,-0.00018318331,0.00032319946,2.4406515e-07,146.0,1684.7782,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319946,-219753.6670606,-21786396.0,0.032834735,0.0013593596424098303,0.255316
half_speed_adaptive_line,25,0.025034,214,-3,edge,-0.020021209,0.010013686,-8.6488826e-06,0,nan,nan,nan,nan,nan,0,29.996862166666663,62.26602843093416,119.75297,0.80035144,-0.00018318334,0.00032319943,2.4406521e-07,145.0,1684.7788,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319943,-219753.6645889,-21786390.0,0.032834727,0.0013593595231812389,0.255316
half_speed_adaptive_line,25,0.025034,291,-3,edge,-0.010013686,0.020021209,-8.6488835e-06,0,nan,nan,nan,nan,nan,0,29.996862166666663,62.26602878955392,119.75297,0.80035144,-0.00018318331,0.00032319941,2.4406518e-07,144.0,1684.7784,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319941,-219753.6675724,-21786396.0,0.032834735,0.0013593596470676346,0.255316
half_speed_adaptive_line,25,0.025034,445,-3,edge,0.010013686,0.020021209,-8.6488835e-06,0,nan,nan,nan,nan,nan,0,29.9968622,62.2660287321057,119.75297,0.80035144,-0.00018318334,0.00032319941,2.4406521e-07,142.0,1684.7786,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032319941,-219753.6663777,-21786392.0,0.032834731,0.0013593597955084901,0.255316
half_speed_adaptive_line,25,0.025034,500,-3,edge,0.020021209,0.010013686,-8.6488835e-06,0,nan,nan,nan,nan,nan,0,29.996862166666663,62.26602883917791,119.75297,0.80035144,-0.00018318331,0.00032319941,2.4406521e-07,142.0,1684.7787,16.0,5.0,60.0,1.0,4.6566129e-10,0.00032319941,-219753.6647743,-21786392.0,0.032834731,0.0013593595863948223,0.255316
half_speed_adaptive_line,26,0.026039,192,-3,edge,-0.020022295,-0.010014387,-9.1057227e-06,0,nan,nan,nan,nan,nan,0,30.0367816,62.29227839012334,119.7492,0.80035645,-0.00018598202,0.00032812852,2.4574885e-07,140.0,1697.0742,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032812852,-228570.7742434,-21932892.0,0.033055983,0.0013672955040586001,0.255316
half_speed_adaptive_line,26,0.026039,247,-3,edge,-0.010014387,-0.020022295,-9.1057218e-06,0,nan,nan,nan,nan,nan,0,30.036783966666665,62.29228554977128,119.7492,0.80035645,-0.00018598199,0.00032812855,2.4574913e-07,141.0,1697.0754,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032812855,-228570.7756164,-21932892.0,0.033055983,0.0013672955426132002,0.255316
half_speed_adaptive_line,26,0.026039,401,-3,edge,0.010014387,-0.020022295,-9.1057209e-06,0,nan,nan,nan,nan,nan,0,30.03678426666666,62.29228552117803,119.7492,0.80035645,-0.000185982,0.00032812852,2.4574911e-07,137.0,1697.0753,16.0,5.0,60.0,1.0,9.3132257e-10,0.00032812852,-228570.7745788,-21932896.0,0.033055991,0.0013672954633894372,0.255316
half_speed_adaptive_line,26,0.026039,478,-3,edge,0.020022295,-0.010014387,-9.1057218e-06,0,nan,nan,nan,nan,nan,0,30.0367816,62.292279125212744,119.7492,0.80035645,-0.00018598199,0.00032812855,2.4574885e-07,134.0,1697.0741,16.0,5.0,60.0,1.0,4.6566129e-10,0.00032812855,-228570.776143,-21932894.0,0.033055987,0.0013672953268390679,0.255316
half_speed_adaptive_line,26,0.026039,214,-3,edge,-0.020022295,0.010014387,-9.1057209e-06,0,nan,nan,nan,nan,nan,0,30.036786199999998,62.29228191570852,119.7492,0.80035645,-0.00018598202,0.00032812852,2.4574888e-07,140.0,1697.0742,16.0,5.0,60.0,1.0,9.3132257e-10,0.00032812852,-228570.7739385,-21932894.0,0.033055987,0.0013672953941601454,0.255316
half_speed_adaptive_line,26,0.026039,291,-3,edge,-0.010014387,0.020022295,-9.1057218e-06,0,nan,nan,nan,nan,nan,0,30.0367816,62.292279401626196,119.7492,0.80035645,-0.00018598199,0.00032812849,2.4574891e-07,139.0,1697.0745,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032812849,-228570.7764238,-21932898.0,0.033055995,0.0013672954348293112,0.255316
half_speed_adaptive_line,26,0.026039,445,-3,edge,0.010014387,0.020022295,-9.1057218e-06,0,nan,nan,nan,nan,nan,0,30.036784299999997,62.29228536659219,119.7492,0.80035645,-0.00018598202,0.00032812849,2.4574905e-07,140.0,1697.0748,16.0,5.0,60.0,1.0,2.3283064e-10,0.00032812849,-228570.7751118,-21932896.0,0.033055991,0.0013672954633894372,0.255316
half_speed_adaptive_line,26,0.026039,500,-3,edge,0.020022295,0.010014387,-9.1057218e-06,0,nan,nan,nan,nan,nan,0,30.03678393333333,62.29228583004579,119.7492,0.80035645,-0.00018598199,0.00032812849,2.4574908e-07,141.0,1697.075,16.0,5.0,60.0,1.0,4.6566129e-10,0.00032812849,-228570.7727832,-21932894.0,0.033055987,0.0013672953634854506,0.255316
half_speed_adaptive_line,27,0.027045,192,-3,edge,-0.020023387,-0.010015092,-9.5647192e-06,0,nan,nan,nan,nan,nan,0,30.067504366666668,62.31213907018558,119.74539,0.80036151,-0.00018880551,0.00033310609,2.4730599e-07,140.0,1708.4512,16.0,5.0,60.0,1.0,2.3283064e-10,0.00033310609,-237418.147025,-22070834.0,0.033264324,0.00137464286001556,0.2552525
half_speed_adaptive_line,27,0.027045,247,-3,edge,-0.010015092,-0.020023387,-9.5647183e-06,0,nan,nan,nan,nan,nan,0,30.0675063,62.31213658277189,119.74539,0.80036151,-0.00018880548,0.00033310612,2.4730582e-07,141.0,1708.4506,16.0,5.0,60.0,1.0,4.6566129e-10,0.00033310612,-237418.1475085,-22070832.0,0.03326432,0.0013746428993015062,0.2552525
half_speed_adaptive_line,27,0.027045,401,-3,edge,0.010015092,-0.020023387,-9.5647174e-06,0,nan,nan,nan,nan,nan,0,30.0675066,62.31213621747952,119.74539,0.80036151,-0.0001888055,0.00033310609,2.4730591e-07,141.0,1708.451,16.0,5.0,60.0,1.0,2.3283064e-10,0.00033310609,-237418.1465335,-22070828.0,0.033264317,0.0013746427401196274,0.2552525
half_speed_adaptive_line,27,0.027045,478,-3,edge,0.020023387,-0.010015092,-9.5647183e-06,0,nan,nan,nan,nan,nan,0,30.067504666666668,62.31213925376974,119.74539,0.80036151,-0.00018880548,0.00033310612,2.4730599e-07,141.0,1708.4512,16.0,5.0,60.0,1.0,4.6566129e-10,0.00033310612,-237418.1425279,-22070826.0,0.033264313,0.0013746425929404428,0.2552525
half_speed_adaptive_line,27,0.027045,214,-3,edge,-0.020023387,0.010015092,-9.5647174e-06,0,nan,nan,nan,nan,nan,0,30.0675066,62.31213559363073,119.74539,0.80036151,-0.00018880551,0.00033310609,2.4730585e-07,139.0,1708.4508,16.0,5.0,60.0,1.0,2.3283064e-10,0.00033310609,-237418.1448824,-22070832.0,0.03326432,0.001374642691575235,0.2552525
half_speed_adaptive_line,27,0.027045,291,-3,edge,-0.010015092,0.020023387,-9.5647183e-06,0,nan,nan,nan,nan,nan,0,30.067504666666668,62.312139497461,119.74539,0.80036151,-0.00018880548,0.00033310606,2.4730596e-07,138.0,1708.4509,16.0,5.0,60.0,1.0,9.3132257e-10,0.00033310606,-237418.1434247,-22070828.0,0.033264317,0.0013746425736252414,0.2552525
half_speed_adaptive_line,27,0.027045,445,-3,edge,0.010015092,0.020023387,-9.5647183e-06,0,nan,nan,nan,nan,nan,0,30.0675063,62.31213691023184,119.74539,0.80036151,-0.00018880551,0.00033310606,2.4730585e-07,141.0,1708.4506,16.0,5.0,60.0,1.0,2.3283064e-10,0.00033310606,-237418.1433586,-22070828.0,0.033264317,0.001374642730861174,0.2552525
half_speed_adaptive_line,27,0.027045,500,-3,edge,0.020023387,0.010015092,-9.5647183e-06,0,nan,nan,nan,nan,nan,0,30.0675063,62.31213641470776,119.74539,0.80036151,-0.00018880548,0.00033310606,2.4730582e-07,140.0,1708.4504,16.0,5.0,60.0,1.0,2.3283064e-10,0.00033310606,-237418.1429407,-22070826.0,0.033264313,0.0013746426735504137,0.2552525
half_speed_adaptive_line,28,0.02805,192,-3,edge,-0.020024486,-0.010015801,-1.0025701e-05,0,nan,nan,nan,nan,nan,0,30.089403966666666,62.32588032377084,119.74156,0.80036658,-0.00019164677,0.00033811841,2.4873893e-07,141.0,1718.9274,16.0,5.0,60.0,1.0,9.3132257e-10,0.00033811841,-246292.3127353,-22203810.0,0.033465166,0.001381392290542637,0.2552175
half_speed_adaptive_line,28,0.02805,247,-3,edge,-0.010015801,-0.020024486,-1.00257e-05,0,nan,nan,nan,nan,nan,0,30.089404599999998,62.32588034211115,119.74156,0.80036658,-0.00019164674,0.00033811844,2.4873896e-07,139.0,1718.9276,16.0,5.0,60.0,1.0,2.3283064e-10,0.00033811844,-246292.3124768,-22203810.0,0.033465166,0.0013813923431599574,0.2552175
half_speed_adaptive_line,28,0.02805,401,-3,edge,0.010015801,-0.020024486,-1.0025699e-05,0,nan,nan,nan,nan,nan,0,30.089404266666666,62.32588057073848,119.74156,0.80036658,-0.00019164676,0.00033811841,2.4873896e-07,137.0,1718.9276,16.0,5.0,60.0,1.0,3.7252903e-09,0.00033811841,-246292.3117785,-22203810.0,0.033465166,0.0013813922598503198,0.2552175
half_speed_adaptive_line,28,0.02805,478,-3,edge,0.020024486,-0.010015801,-1.00257e-05,0,nan,nan,nan,nan,nan,0,30.089403933333333,62.325880669225555,119.74156,0.80036658,-0.00019164674,0.00033811844,2.4873896e-07,136.0,1718.9276,16.0,5.0,60.0,1.0,1.8626451e-09,0.00033811844,-246292.3070361,-22203804.0,0.033465158,0.0013813920957766721,0.2552175
half_speed_adaptive_line,28,0.02805,214,-3,edge,-0.020024486,0.010015801,-1.0025699e-05,0,nan,nan,nan,nan,nan,0,30.089408566666663,62.32588484931081,119.74156,0.80036658,-0.00019164677,0.00033811841,2.4873896e-07,141.0,1718.9275,16.0,5.0,60.0,1.0,9.3132257e-10,0.00033811841,-246292.3088062,-22203804.0,0.033465158,0.0013813920847652998,0.2552175
half_speed_adaptive_line,28,0.02805,291,-3,edge,-0.010015801,0.020024486,-1.00257e-05,0,nan,nan,nan,nan,nan,0,30.089408899999995,62.32588534519443,119.74156,0.80036658,-0.00019164674,0.00033811838,2.4873893e-07,143.0,1718.9272,16.0,5.0,60.0,1.0,2.3283064e-10,0.00033811838,-246292.3068284,-22203802.0,0.033465154,0.0013813919799613816,0.2552175
half_speed_adaptive_line,28,0.02805,445,-3,edge,0.010015801,0.020024486,-1.0025699e-05,0,nan,nan,nan,nan,nan,0,30.089404599999998,62.32588045823448,119.74156,0.80036658,-0.00019164677,0.00033811838,2.487389e-07,136.0,1718.9271,16.0,5.0,60.0,1.0,5.9604645e-08,0.00033811838,-246292.3074711,-22203802.0,0.033465154,0.0013813923005212643,0.2552175
half_speed_adaptive_line,28,0.02805,500,-3,edge,0.020024486,0.010015801,-1.0025699e-05,0,nan,nan,nan,nan,nan,0,30.089404266666666,62.32588065957023,119.74156,0.80036658,-0.00019164674,0.00033811838,2.4873893e-07,139.0,1718.9274,16.0,5.0,60.0,1.0,4.6566129e-10,0.00033811838,-246292.3065781,-22203796.0,0.033465147,0.001381392243219275,0.2552175
half_speed_adaptive_line,29,0.029055,192,-3,edge,-0.020025589,-0.010016513,-1.0488597e-05,0,nan,nan,nan,nan,nan,0,30.105543533333332,62.33564665027597,119.73772,0.80037171,-0.00019450003,0.0003431545,2.500569e-07,144.0,1728.5624,16.0,5.0,60.0,1.0,2.3283064e-10,0.0003431545,-255186.6466855,-22324422.0,0.033647411,0.0013875466614490773,0.2552175
half_speed_adaptive_line,29,0.029055,247,-3,edge,-0.010016513,-0.020025589,-1.0488596e-05,0,nan,nan,nan,nan,nan,0,30.105543866666668,62.33564715996838,119.73772,0.80037171,-0.0001945,0.00034315453,2.500569e-07,142.0,1728.5623,16.0,5.0,60.0,1.0,1.8626451e-09,0.00034315453,-255186.647516,-22324424.0,0.033647414,0.0013875467813477815,0.2552175
half_speed_adaptive_line,29,0.029055,401,-3,edge,0.010016513,-0.020025589,-1.0488595e-05,0,nan,nan,nan,nan,nan,0,30.105543533333332,62.335647615172924,119.73772,0.80037171,-0.00019450001,0.0003431545,2.5005693e-07,143.0,1728.5625,16.0,5.0,60.0,1.0,2.3283064e-10,0.0003431545,-255186.6451385,-22324414.0,0.033647399,0.0013875466051621183,0.2552175
half_speed_adaptive_line,29,0.029055,478,-3,edge,0.020025589,-0.010016513,-1.0488596e-05,0,nan,nan,nan,nan,nan,0,30.105543833333332,62.33564665995508,119.73772,0.80037171,-0.0001945,0.00034315453,2.5005687e-07,144.0,1728.5621,16.0,5.0,60.0,1.0,2.3283064e-10,0.00034315453,-255186.6438672,-22324412.0,0.033647396,0.001387546535137667,0.2552175
half_speed_adaptive_line,29,0.029055,214,-3,edge,-0.020025589,0.010016513,-1.0488595e-05,0,nan,nan,nan,nan,nan,0,30.1055478,62.33565035415832,119.73772,0.80037171,-0.00019450003,0.0003431545,2.500569e-07,139.0,1728.5623,16.0,5.0,60.0,1.0,1.8626451e-09,0.0003431545,-255186.6448906,-22324414.0,0.033647399,0.0013875466229040334,0.2552175
half_speed_adaptive_line,29,0.029055,291,-3,edge,-0.010016513,0.020025589,-1.0488596e-05,0,nan,nan,nan,nan,nan,0,30.105548133333333,62.3356503582372,119.73772,0.80037171,-0.0001945,0.00034315448,2.5005693e-07,138.0,1728.5624,16.0,5.0,60.0,1.0,1.8626451e-09,0.00034315448,-255186.643052,-22324416.0,0.033647403,0.0013875465022279002,0.2552175
half_speed_adaptive_line,29,0.029055,445,-3,edge,0.010016513,0.020025589,-1.0488596e-05,0,nan,nan,nan,nan,nan,0,30.105543866666668,62.33564706444919,119.73772,0.80037171,-0.00019450003,0.00034315448,2.500569e-07,142.0,1728.5623,16.0,5.0,60.0,1.0,2.3283064e-10,0.00034315448,-255186.6435243,-22324420.0,0.033647407,0.0013875466905962017,0.2552175
half_speed_adaptive_line,29,0.029055,500,-3,edge,0.020025589,0.010016513,-1.0488596e-05,0,nan,nan,nan,nan,nan,0,30.105543866666668,62.33564741853424,119.73772,0.80037171,-0.0001945,0.00034315448,2.500569e-07,142.0,1728.5624,16.0,5.0,60.0,1.0,1.8626451e-09,0.00034315448,-255186.640132,-22324410.0,0.033647392,0.0013875465941726572,0.2552175
half_speed_adaptive_line,30,0.030061,192,-3,edge,-0.020026695,-0.010017228,-1.0953348e-05,0,nan,nan,nan,nan,nan,0,30.118518233333333,62.343221291811595,119.73386,0.80037683,-0.00019736467,0.00034821287,2.5128608e-07,149.0,1737.5458,16.0,5.0,61.0,1.0,2.3283064e-10,0.00034821287,-264090.3263845,-22429572.0,0.033806399,0.0013932693532135016,0.2551815
half_speed_adaptive_line,30,0.030061,247,-3,edge,-0.010017228,-0.020026695,-1.0953348e-05,0,nan,nan,nan,nan,nan,0,30.118518533333333,62.34322180942437,119.73386,0.80037683,-0.00019736464,0.0003482129,2.5128608e-07,146.0,1737.5457,16.0,5.0,61.0,1.0,2.3283064e-10,0.0003482129,-264090.3272626,-22429576.0,0.033806406,0.001393269421664083,0.2551815
half_speed_adaptive_line,30,0.030061,401,-3,edge,0.010017228,-0.020026695,-1.0953346e-05,0,nan,nan,nan,nan,nan,0,30.118518866666665,62.343221351497974,119.73386,0.80037683,-0.00019736466,0.00034821287,2.5128605e-07,144.0,1737.5457,16.0,5.0,61.0,1.0,1.4901161e-08,0.00034821287,-264090.3239858,-22429566.0,0.033806391,0.0013932691977495296,0.2551815
half_speed_adaptive_line,30,0.030061,478,-3,edge,0.020026695,-0.010017228,-1.0953347e-05,0,nan,nan,nan,nan,nan,0,30.118518533333333,62.3432215021594,119.73386,0.80037683,-0.00019736464,0.0003482129,2.5128605e-07,149.0,1737.5455,16.0,5.0,61.0,1.0,2.3283064e-10,0.0003482129,-264090.3266325,-22429580.0,0.03380641,0.0013932693766949777,0.2551815
half_speed_adaptive_line,30,0.030061,214,-3,edge,-0.020026695,0.010017228,-1.0953346e-05,0,nan,nan,nan,nan,nan,0,30.118522466666665,62.343224968227986,119.73386,0.80037683,-0.00019736467,0.00034821287,2.5128608e-07,151.0,1737.5454,16.0,5.0,61.0,1.0,2.3283064e-10,0.00034821287,-264090.3236556,-22429572.0,0.033806399,0.0013932692939444366,0.2551815
half_speed_adaptive_line,30,0.030061,291,-3,edge,-0.010017228,0.020026695,-1.0953347e-05,0,nan,nan,nan,nan,nan,0,30.118522799999997,62.343225025240024,119.73386,0.80037683,-0.00019736464,0.00034821284,2.5128608e-07,146.0,1737.5457,16.0,5.0,61.0,1.0,9.3132257e-10,0.00034821284,-264090.3255124,-22429576.0,0.033806406,0.0013932693396937511,0.2551815
half_speed_adaptive_line,30,0.030061,445,-3,edge,0.010017228,0.020026695,-1.0953347e-05,0,nan,nan,nan,nan,nan,0,30.118518533333333,62.343221219673445,119.73386,0.80037683,-0.00019736467,0.00034821284,2.5128602e-07,148.0,1737.5453,16.0,5.0,61.0,1.0,1.8626451e-09,0.00034821284,-264090.3236782,-22429580.0,0.03380641,0.0013932693268298118,0.2551815
half_speed_adaptive_line,30,0.030061,500,-3,edge,0.020026695,0.010017228,-1.0953347e-05,0,nan,nan,nan,nan,nan,0,30.118518866666665,62.34322143156892,119.73386,0.80037683,-0.00019736464,0.00034821284,2.51286e-07,147.0,1737.5452,16.0,5.0,61.0,1.0,4.6566129e-10,0.00034821284,-264090.3220092,-22429574.0,0.033806402,0.0013932693661528224,0.2551815
half_speed_adaptive_line,31,0.031066,192,-3,edge,-0.020027807,-0.010017946,-1.141989e-05,0,nan,nan,nan,nan,nan,0,30.129531966666665,62.34944234652277,119.72999,0.80038202,-0.00020023766,0.00035328779,2.5245728e-07,146.0,1746.105,16.0,5.0,61.0,1.0,2.3283064e-10,0.00035328779,-272998.5988134,-22528034.0,0.033955283,0.001398777485047082,0.2551815
half_speed_adaptive_line,31,0.031066,247,-3,edge,-0.010017946,-0.020027807,-1.1419889e-05,0,nan,nan,nan,nan,nan,0,30.12953226666667,62.34944215786861,119.72999,0.80038202,-0.00020023763,0.00035328782,2.5245723e-07,148.0,1746.1046,16.0,5.0,61.0,1.0,2.3283064e-10,0.00035328782,-272998.5981188,-22528032.0,0.03395528,0.0013987774770353192,0.2551815
half_speed_adaptive_line,31,0.031066,401,-3,edge,0.010017946,-0.020027807,-1.1419888e-05,0,nan,nan,nan,nan,nan,0,30.1295326,62.34944234507707,119.72999,0.80038202,-0.00020023764,0.00035328779,2.5245728e-07,149.0,1746.105,16.0,5.0,61.0,1.0,9.3132257e-10,0.00035328779,-272998.5966661,-22528028.0,0.033955276,0.0013987771887469874,0.2551815
half_speed_adaptive_line,31,0.031066,478,-3,edge,0.020027807,-0.010017946,-1.1419889e-05,0,nan,nan,nan,nan,nan,0,30.1295326,62.34944208551074,119.72999,0.80038202,-0.00020023761,0.00035328779,2.5245723e-07,146.0,1746.1047,16.0,5.0,61.0,1.0,4.6566129e-10,0.00035328779,-272998.5984103,-22528036.0,0.033955287,0.0013987774236095122,0.2551815
half_speed_adaptive_line,31,0.031066,214,-3,edge,-0.020027807,0.010017946,-1.1419888e-05,0,nan,nan,nan,nan,nan,0,30.1295369,62.34944649268788,119.72999,0.80038202,-0.00020023766,0.00035328779,2.5245717e-07,150.0,1746.1041,16.0,5.0,61.0,1.0,2.3283064e-10,0.00035328779,-272998.5962073,-22528028.0,0.033955276,0.0013987772460550352,0.2551815
half_speed_adaptive_line,31,0.031066,291,-3,edge,-0.010017946,0.020027807,-1.1419889e-05,0,nan,nan,nan,nan,nan,0,30.129537233333338,62.34944655356474,119.72999,0.80038202,-0.00020023763,0.00035328776,2.5245731e-07,146.0,1746.1052,16.0,5.0,61.0,1.0,1.4901161e-08,0.00035328776,-272998.5983954,-22528034.0,0.033955283,0.0013987772851330714,0.2551815
