case,part,time,Idp,return_status,region,x,y,z,r,distance_to_top,distance_to_bottom,distance_to_lateral_surface,p_eff,q,MccPc,MccVoidRatio,MccPlasticVolStrain,MccEqPlasticStrain,MccPlasticMultiplier,MccReturnIterations,MccYieldResidual,Kplastic,PorePress,PorePressRate,DivVel,velocity
tight_return,3,0.001508,522,-1,edge,0.030001165,-0.010000549,-7.9662662e-08,0.03162405542713688,0.100000079662662,-7.9662662e-08,-0.0016240554271368807,-22.37553695,48.32438210923456,119.99577,0.80005348,-3.1296529e-06,3.3605759e-06,0.0,0.0,-22.375547,3.3605759e-06,-25522.77624152,-12333139.0,0.018499415,0.0006437363261725863
tight_return,3,0.001508,523,-1,edge,0.030001167,-0.010000548,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.765033966666667,42.57980725528283,119.99876,0.80005157,-9.1276587e-07,9.5598239e-07,0.0,0.0,-23.765043,9.5598239e-07,-24953.73071924,-15559960.0,0.023341002,0.0006319423051358156
tight_return,3,0.001508,159,-1,edge,-0.03000121,3.8500947e-14,-7.0317263e-08,0.03000121,0.100000070317263,-7.0317263e-08,-1.2100000000014877e-06,-31.441963733333335,48.52842674754143,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.441975,0.0,-25872.61352541,-12932533.0,0.019400919,0.0006009736696979912
tight_return,3,0.001508,160,-1,edge,-0.030001191,2.4982564e-14,0.0099999718,0.030001191,0.0900000282,0.0099999718,-1.19100000000108e-06,-30.371040766666667,40.75291769145215,120.0,0.8000493,0.0,0.0,0.0,0.0,-30.37105,0.0,-25181.34719466,-14342015.0,0.021518191,0.0005715436439668575
tight_return,3,0.001508,170,-1,edge,-0.030001165,0.010000549,-7.9662733e-08,0.03162405542713688,0.100000079662733,-7.9662733e-08,-0.0016240554271368807,-22.375537043333335,48.32438396297816,119.99577,0.80005348,-3.1296534e-06,3.3605763e-06,0.0,0.0,-22.375547,3.3605763e-06,-25522.7763255,-12333141.0,0.018499419,0.0006437363405806181
tight_return,3,0.001508,171,-1,edge,-0.030001167,0.010000548,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.7650355,42.579804460718776,119.99876,0.80005157,-9.1276615e-07,9.5598273e-07,0.0,0.0,-23.765045,9.5598273e-07,-24953.73063261,-15559960.0,0.023341002,0.0006319423611667622
tight_return,3,0.001508,203,-1,edge,-0.020000532,-9.27014e-14,7.5141969e-08,0.020000532,0.09999992485803101,7.5141969e-08,0.009999467999999997,-22.883149236666664,38.73750132619501,119.99895,0.80005115,-7.7281067e-07,8.1093827e-07,0.0,0.0,-22.88316,8.1093827e-07,-26557.3284792,-11221951.0,0.016839862,0.0004222649962280361
tight_return,3,0.001508,204,-1,edge,-0.020000456,7.9122601e-14,0.010000022,0.020000456,0.08999997800000001,0.010000022,0.009999543999999999,-27.672572833333334,39.46794891536821,119.9977,0.80005389,-1.7053248e-06,1.7668332e-06,0.0,0.0,-27.672583,1.7668332e-06,-26395.28155456,-9264397.0,0.013919543,0.00017881303471400874
tight_return,3,0.001508,205,-1,lateral_boundary,-0.020000413,-2.0214278e-15,0.019999983,0.020000413,0.080000017,0.019999983,0.009999586999999997,-14.842530466666666,35.434420534104156,119.9985,0.80005276,-1.1101752e-06,1.1510039e-06,0.0,0.0,-14.84254,1.1510039e-06,-23318.51954103,543692.13,-0.0008021812,0.00011538952071525241
tight_return,3,0.001508,206,-1,lateral_boundary,-0.020000413,-4.4928437e-14,0.029999983,0.020000413,0.070000017,0.029999983,0.009999586999999997,-7.398378000000001,29.55302256061826,120.0,0.80005074,0.0,0.0,0.0,0.0,-7.3983879,0.0,-20366.72352858,5903854.0,-0.0088521149,8.095423472238503e-05
tight_return,3,0.001508,214,-1,edge,-0.020000661,0.010000458,4.8907637e-08,0.022361475815488675,0.09999995109236301,4.8907637e-08,0.007638524184511324,-22.692965126666667,41.79532481663009,119.99848,0.80005115,-1.1236277e-06,1.1886802e-06,0.0,0.0,-22.692976,1.1886802e-06,-26383.1436504,-12095159.0,0.018147167,0.0004821409934279525
tight_return,3,0.001508,215,-1,edge,-0.020000594,0.010000415,0.010000004,0.022361396658640554,0.089999996,0.010000004,0.007638603341359445,-26.151067833333332,38.44546395258196,120.0,0.80005026,0.0,0.0,0.0,0.0,-26.151077,0.0,-26012.52269079,-9672021.0,0.014524718,0.00026523877592689223
tight_return,3,0.001508,216,-1,lateral_boundary,-0.020000564,0.010000398,0.019999977,0.02236136222318533,0.080000023,0.019999977,0.007638637776814668,-13.959849833333335,34.753847448821496,120.0,0.80004883,0.0,0.0,0.0,0.0,-13.95986,0.0,-22852.31992809,-1624091.8,0.0024403355,0.00020093645744336016
tight_return,3,0.001508,217,-1,lateral_boundary,-0.020000573,0.010000406,0.029999984,0.022361373850753555,0.070000016,0.029999984,0.007638626149246444,-5.302772999999999,28.556223829634984,119.9987,0.8000524,-9.5797986e-07,9.9469071e-07,0.0,0.0,-5.302783,9.9469071e-07,-19938.50510617,2125926.8,-0.0031948579,0.00021252185403660895
tight_return,3,0.001508,225,-1,edge,-0.020000856,0.020000856,-6.8190701e-08,0.028285481814271294,0.10000006819070101,-6.8190701e-08,0.001714518185728705,-29.5254664,51.06960417782422,119.99983,0.80004817,-1.2447686e-07,1.3347424e-07,0.0,0.0,-29.525476,1.3347424e-07,-25779.13398057,-11885026.0,0.017827757,0.0004889794791875665
tight_return,3,0.001508,226,-1,edge,-0.020000841,0.020000841,0.0099999756,0.028285460601067857,0.0900000244,0.0099999756,0.0017145393989321418,-26.66771213333333,42.94142286909043,120.0,0.8000474,0.0,0.0,0.0,0.0,-26.667723,0.0,-25281.34248965,-12749536.0,0.019128468,0.00044992097454976947
tight_return,3,0.001508,269,-1,bottom_cap_zone,-0.010000121,4.5166185e-14,1.2495273e-07,0.010000121,0.09999987504727001,1.2495273e-07,0.019999878999999998,-17.6716282,30.34417546305787,119.99826,0.80005324,-1.2884719e-06,1.333919e-06,0.0,0.0,-17.671638,1.333919e-06,-26641.11105196,-9848997.0,0.014776113,0.00031732659034725127
tight_return,3,0.001508,270,-1,bottom_cap_zone,-0.010000068,-1.8975325e-14,0.010000071,0.010000068,0.089999929,0.010000071,0.019999931999999998,-28.169060353333332,41.979308717584836,120.0,0.80005062,0.0,0.0,0.0,0.0,-28.169071,0.0,-27387.94478976,-9023394.0,0.013562683,9.246407910773547e-05
tight_return,3,0.001508,271,-1,interior,-0.010000042,-2.9623043e-14,0.020000005,0.010000042,0.079999995,0.020000005,0.019999957999999998,-18.571206933333333,38.39741783595277,120.0,0.80005056,0.0,0.0,0.0,0.0,-18.571217,0.0,-25761.43121012,-1467870.0,0.0022352946,6.077913269082081e-05
tight_return,3,0.001508,272,-1,interior,-0.010000036,1.9994602e-15,0.029999986,0.010000036,0.070000014,0.029999986,0.019999964,-13.716836933333333,33.24611879040477,120.0,0.8000496,0.0,0.0,0.0,0.0,-13.716846,0.0,-23773.24166662,1982852.3,-0.0029426459,9.629718523945292e-05
tight_return,3,0.001508,280,-1,bottom_cap_zone,-0.010000209,0.010000209,1.1196557e-07,0.014142431194365486,0.09999988803443001,1.1196557e-07,0.015857568805634513,-20.78245918433333,34.857168976589435,120.0,0.8000477,0.0,0.0,0.0,0.0,-20.782469,0.0,-26643.35165707,-10245575.0,0.015373093,0.0003393898367015571
tight_return,3,0.001508,281,-1,bottom_cap_zone,-0.010000159,0.010000159,0.010000056,0.01414236048368737,0.089999944,0.010000056,0.01585763951631263,-27.716599486666663,41.38770296600132,119.99934,0.80005151,-4.8932708e-07,5.0790743e-07,0.0,0.0,-27.71661,5.0790743e-07,-27082.08039695,-8978538.0,0.013494742,7.776529721923413e-05
tight_return,3,0.001508,282,-1,interior,-0.010000135,0.010000135,0.019999998,0.014142326542561872,0.080000002,0.019999998,0.015857673457438125,-16.9583493,37.1612957589806,119.99969,0.80005103,-2.2951714e-07,2.3841632e-07,0.0,0.0,-16.958359,2.3841632e-07,-24980.44566501,-734448.69,0.0011293364,8.038101963298353e-05
tight_return,3,0.001508,283,-1,interior,-0.010000132,0.010000132,0.029999984,0.014142322299921186,0.070000016,0.029999984,0.015857677700078815,-10.74528966666667,31.395177846128988,120.0,0.8000496,0.0,0.0,0.0,0.0,-10.745299,0.0,-22654.97307481,3444797.8,-0.0051441407,0.00010206273621764071
tight_return,3,0.001508,291,-1,edge,-0.010000458,0.020000661,4.8907655e-08,0.022361475815488675,0.09999995109234501,4.8907655e-08,0.007638524184511324,-22.69296600333334,41.795318807418596,119.99848,0.80005115,-1.1236258e-06,1.1886781e-06,0.0,0.0,-22.692976,1.1886781e-06,-26383.14384381,-12095159.0,0.018147167,0.000482140974514918
tight_return,3,0.001508,292,-1,edge,-0.010000415,0.020000594,0.010000004,0.022361396658640554,0.089999996,0.010000004,0.007638603341359445,-26.15106786666667,38.44546509832368,120.0,0.80005026,0.0,0.0,0.0,0.0,-26.151077,0.0,-26012.52329811,-9672023.0,0.014524721,0.0002652389064608291
tight_return,3,0.001508,293,-1,lateral_boundary,-0.010000398,0.020000564,0.019999977,0.02236136222318533,0.080000023,0.019999977,0.007638637776814668,-13.959840100000001,34.75384464443725,120.0,0.80004883,0.0,0.0,0.0,0.0,-13.95985,0.0,-22852.32028603,-1624092.5,0.0024403366,0.00020093650868621704
tight_return,3,0.001508,294,-1,lateral_boundary,-0.010000406,0.020000573,0.029999984,0.022361373850753555,0.070000016,0.029999984,0.007638626149246444,-5.3027679999999995,28.556225633280928,119.9987,0.8000524,-9.579777e-07,9.9468843e-07,0.0,0.0,-5.3027782,9.9468843e-07,-19938.50483736,2125930.0,-0.0031948627,0.00021252177768908156
tight_return,3,0.001508,346,-1,bottom_cap_zone,1.1584813e-13,4.1800287e-14,1.450183e-07,1.2315865060067553e-13,0.09999985498170001,1.450183e-07,0.02999999999987684,-9.223422,24.08896200000009,120.0,0.8000493,0.0,0.0,0.0,0.0,-9.2234316,0.0,-26296.71284112,-8476588.0,0.012711031,0.00029316751000001156
tight_return,3,0.001508,347,-1,bottom_cap_zone,-1.7075409e-13,-4.477466e-14,0.010000085,1.7652685186634838e-13,0.089999915,0.010000085,0.029999999999823473,-11.791026333333335,35.51460950000004,119.99768,0.80005354,-1.7205672e-06,1.7900127e-06,0.0,0.0,-11.791037,1.7900127e-06,-27335.74393831,-7674899.0,0.011534119,0.00010649673000007045
tight_return,3,0.001508,348,-1,interior,-1.4890106e-13,-3.4408572e-14,0.020000013,1.5282498322003107e-13,0.07999998700000001,0.020000013,0.029999999999847173,-6.168706333333334,33.875889500000405,119.99824,0.80005252,-1.3041883e-06,1.3603214e-06,0.0,0.0,-6.1687164,1.3603214e-06,-26343.02596392,-1708531.1,0.0025957359,3.295436200008631e-05
tight_return,3,0.001508,349,-1,interior,5.7851205e-14,5.8699973e-14,0.029999988,8.241631361661813e-14,0.070000012,0.029999988,0.029999999999917582,-5.500054666666667,30.354023500000558,119.99849,0.80005252,-1.1166231e-06,1.1603341e-06,0.0,0.0,-5.5000648,1.1603341e-06,-24859.40142866,35780.203,-1.9124775e-05,7.076117600004677e-05
tight_return,3,0.001508,357,-1,bottom_cap_zone,3.7849062e-15,0.010000121,1.249529e-07,0.010000121,0.0999998750471,1.249529e-07,0.019999878999999998,-17.671630766666667,30.34417679346956,119.99826,0.80005324,-1.2884717e-06,1.3339188e-06,0.0,0.0,-17.67164,1.3339188e-06,-26641.11060673,-9848995.0,0.014776109,0.00031732671991727476
tight_return,3,0.001508,358,-1,bottom_cap_zone,9.1653674e-15,0.010000068,0.010000071,0.010000068,0.089999929,0.010000071,0.019999931999999998,-28.169063683333334,41.97930487495471,120.0,0.80005062,0.0,0.0,0.0,0.0,-28.169073,0.0,-27387.94490352,-9023392.0,0.013562679,9.246404909460142e-05
tight_return,3,0.001508,359,-1,interior,-4.3614053e-15,0.010000042,0.020000005,0.010000042,0.079999995,0.020000005,0.019999957999999998,-18.571209066666665,38.39741712648981,120.0,0.80005056,0.0,0.0,0.0,0.0,-18.571218,0.0,-25761.43170046,-1467869.5,0.0022352939,6.077915331591302e-05
tight_return,3,0.001508,360,-1,interior,2.8323642e-14,0.010000036,0.029999986,0.010000036,0.070000014,0.029999986,0.019999964,-13.716839566666666,33.24611993498701,120.0,0.8000496,0.0,0.0,0.0,0.0,-13.716849,0.0,-23773.24179917,1982854.5,-0.0029426494,9.629716794373316e-05
tight_return,3,0.001508,368,-1,edge,3.8129402e-14,0.020000532,7.5142012e-08,0.020000532,0.099999924857988,7.5142012e-08,0.009999467999999997,-22.883153053333334,38.73749561006026,119.99895,0.80005115,-7.7281135e-07,8.1093896e-07,0.0,0.0,-22.883163,8.1093896e-07,-26557.32830528,-11221948.0,0.016839858,0.00042226502296893183
tight_return,3,0.001508,369,-1,edge,8.4771423e-14,0.020000456,0.010000022,0.020000456,0.08999997800000001,0.010000022,0.009999543999999999,-27.672570933333336,39.46794225642444,119.9977,0.80005389,-1.7053245e-06,1.7668328e-06,0.0,0.0,-27.672581,1.7668328e-06,-26395.28211243,-9264395.0,0.013919539,0.00017881303464386552
tight_return,3,0.001508,370,-1,lateral_boundary,1.702474e-13,0.020000413,0.019999983,0.020000413,0.080000017,0.019999983,0.009999586999999997,-14.842528333333332,35.434420647515246,119.9985,0.80005276,-1.110175e-06,1.1510037e-06,0.0,0.0,-14.842538,1.1510037e-06,-23318.52038588,543692.25,-0.00080218137,0.00011538950158857433
tight_return,3,0.001508,371,-1,lateral_boundary,-7.279721e-14,0.020000413,0.029999983,0.020000413,0.070000017,0.029999983,0.009999586999999997,-7.398376333333334,29.55302594280392,120.0,0.80005074,0.0,0.0,0.0,0.0,-7.3983865,0.0,-20366.72349317,5903858.5,-0.0088521214,8.095421259448325e-05
tight_return,3,0.001508,423,-1,bottom_cap_zone,0.010000121,1.3952814e-14,1.2495283e-07,0.010000121,0.09999987504717,1.2495283e-07,0.019999878999999998,-17.6716286,30.344176396436744,119.99826,0.80005324,-1.2884713e-06,1.3339184e-06,0.0,0.0,-17.671638,1.3339184e-06,-26641.11054264,-9848996.0,0.014776112,0.0003173267500339975
tight_return,3,0.001508,424,-1,bottom_cap_zone,0.010000068,1.9655999e-14,0.010000071,0.010000068,0.089999929,0.010000071,0.019999931999999998,-28.169060233333337,41.97930341731218,120.0,0.80005062,0.0,0.0,0.0,0.0,-28.169071,0.0,-27387.9448504,-9023393.0,0.01356268,9.246397097434835e-05
tight_return,3,0.001508,425,-1,interior,0.010000042,-2.2855578e-14,0.020000005,0.010000042,0.079999995,0.020000005,0.019999957999999998,-18.57121186666667,38.3974205062647,120.0,0.80005056,0.0,0.0,0.0,0.0,-18.571222,0.0,-25761.4315681,-1467869.3,0.0022352934,6.077918987759953e-05
tight_return,3,0.001508,426,-1,interior,0.010000036,1.2537205e-15,0.029999986,0.010000036,0.070000014,0.029999986,0.019999964,-13.716841899999999,33.24612182847776,120.0,0.8000496,0.0,0.0,0.0,0.0,-13.716851,0.0,-23773.24178935,1982853.1,-0.0029426473,9.629714888684808e-05
tight_return,3,0.001508,434,-1,bottom_cap_zone,0.010000209,0.010000209,1.1196563e-07,0.014142431194365486,0.09999988803437,1.1196563e-07,0.015857568805634513,-20.782454701000002,34.85716674153927,120.0,0.8000477,0.0,0.0,0.0,0.0,-20.782465,0.0,-26643.35123853,-10245573.0,0.015373091,0.0003393898944647242
tight_return,3,0.001508,435,-1,bottom_cap_zone,0.010000159,0.010000159,0.010000056,0.01414236048368737,0.089999944,0.010000056,0.01585763951631263,-27.716593616666668,41.38770334935052,119.99934,0.80005151,-4.8932958e-07,5.0791004e-07,0.0,0.0,-27.716604,5.0791004e-07,-27082.08093512,-8978540.0,0.013494745,7.776527552214363e-05
tight_return,3,0.001508,436,-1,interior,0.010000135,0.010000135,0.019999998,0.014142326542561872,0.080000002,0.019999998,0.015857673457438125,-16.958349666666667,37.16130091040917,119.99969,0.80005103,-2.2951917e-07,2.3841842e-07,0.0,0.0,-16.958359,2.3841842e-07,-24980.44613007,-734447.38,0.0011293344,8.038099730720473e-05
tight_return,3,0.001508,437,-1,interior,0.010000132,0.010000132,0.029999984,0.014142322299921186,0.070000016,0.029999984,0.015857677700078815,-10.745287666666668,31.395176749147673,120.0,0.8000496,0.0,0.0,0.0,0.0,-10.745297,0.0,-22654.97355145,3444796.8,-0.0051441393,0.00010206273726905145
tight_return,3,0.001508,445,-1,edge,0.010000458,0.020000661,4.8907658e-08,0.022361475815488675,0.099999951092342,4.8907658e-08,0.007638524184511324,-22.692965260000005,41.7953212884897,119.99848,0.80005115,-1.1236265e-06,1.1886788e-06,0.0,0.0,-22.692976,1.1886788e-06,-26383.14345377,-12095156.0,0.018147163,0.0004821410011047966
tight_return,3,0.001508,446,-1,edge,0.010000415,0.020000594,0.010000004,0.022361396658640554,0.089999996,0.010000004,0.007638603341359445,-26.1510717,38.44546486181597,120.0,0.80005026,0.0,0.0,0.0,0.0,-26.151081,0.0,-26012.52362322,-9672023.0,0.01452472,0.00026523884242976115
tight_return,3,0.001508,447,-1,lateral_boundary,0.010000398,0.020000564,0.019999977,0.02236136222318533,0.080000023,0.019999977,0.007638637776814668,-13.959849166666666,34.75384771386051,120.0,0.80004883,0.0,0.0,0.0,0.0,-13.959859,0.0,-22852.32072337,-1624090.8,0.0024403341,0.0002009365291957989
tight_return,3,0.001508,448,-1,lateral_boundary,0.010000406,0.020000573,0.029999984,0.022361373850753555,0.070000016,0.029999984,0.007638626149246444,-5.302770000000001,28.556225255284605,119.9987,0.8000524,-9.57981e-07,9.9469185e-07,0.0,0.0,-5.3027802,9.9469185e-07,-19938.50533004,2125929.5,-0.003194862,0.00021252176040573663
tight_return,3,0.001508,489,-1,edge,0.020000532,9.5144751e-14,7.5141877e-08,0.020000532,0.09999992485812301,7.5141877e-08,0.009999467999999997,-22.883152953333333,38.737494668103444,119.99895,0.80005115,-7.728126e-07,8.1094026e-07,0.0,0.0,-22.883163,8.1094026e-07,-26557.32828169,-11221948.0,0.016839858,0.0004222650979747321
tight_return,3,0.001508,490,-1,edge,0.020000456,5.9491279e-15,0.010000022,0.020000456,0.08999997800000001,0.010000022,0.009999543999999999,-27.6725668,39.467944875650275,119.9977,0.80005389,-1.7053231e-06,1.7668315e-06,0.0,0.0,-27.672577,1.7668315e-06,-26395.28174046,-9264393.0,0.013919537,0.00017881297690922304
tight_return,3,0.001508,491,-1,lateral_boundary,0.020000413,-2.3880732e-14,0.019999983,0.020000413,0.080000017,0.019999983,0.009999586999999997,-14.842526666666664,35.43441634290554,119.9985,0.80005276,-1.1101749e-06,1.1510036e-06,0.0,0.0,-14.842537,1.1510036e-06,-23318.51994291,543694.31,-0.00080218446,0.00011538946229538339
tight_return,3,0.001508,492,-1,lateral_boundary,0.020000413,1.4313651e-13,0.029999983,0.020000413,0.070000017,0.029999983,0.009999586999999997,-7.398377666666666,29.553021955718688,120.0,0.80005074,0.0,0.0,0.0,0.0,-7.3983879,0.0,-20366.72322638,5903858.5,-0.0088521214,8.095419604631731e-05
tight_return,3,0.001508,500,-1,edge,0.020000661,0.010000458,4.8907598e-08,0.022361475815488675,0.099999951092402,4.8907598e-08,0.007638524184511324,-22.692963673333335,41.79532167922294,119.99848,0.80005115,-1.1236265e-06,1.1886789e-06,0.0,0.0,-22.692974,1.1886789e-06,-26383.14378494,-12095158.0,0.018147165,0.00048214097879081385
tight_return,3,0.001508,501,-1,edge,0.020000594,0.010000415,0.010000004,0.022361396658640554,0.089999996,0.010000004,0.007638603341359445,-26.151073766666666,38.44546263959901,120.0,0.80005026,0.0,0.0,0.0,0.0,-26.151085,0.0,-26012.5234457,-9672021.0,0.014524718,0.0002652388573359459
tight_return,3,0.001508,502,-1,lateral_boundary,0.020000564,0.010000398,0.019999977,0.02236136222318533,0.080000023,0.019999977,0.007638637776814668,-13.959845800000002,34.75383955166524,120.0,0.80004883,0.0,0.0,0.0,0.0,-13.959856,0.0,-22852.3204831,-1624089.0,0.0024403313,0.00020093645365333376
tight_return,3,0.001508,503,-1,lateral_boundary,0.020000573,0.010000406,0.029999984,0.022361373850753555,0.070000016,0.029999984,0.007638626149246444,-5.302771333333333,28.556229270261753,119.9987,0.8000524,-9.5798066e-07,9.946915e-07,0.0,0.0,-5.3027811,9.946915e-07,-19938.50543501,2125927.8,-0.0031948595,0.00021252188995003727
tight_return,3,0.001508,511,-1,edge,0.020000856,0.020000856,-6.8190715e-08,0.028285481814271294,0.10000006819071501,-6.8190715e-08,0.001714518185728705,-29.525465566666668,51.069604694345074,119.99983,0.80004817,-1.2447802e-07,1.3347551e-07,0.0,0.0,-29.525476,1.3347551e-07,-25779.13407713,-11885026.0,0.017827757,0.0004889795193646644
tight_return,3,0.001508,512,-1,edge,0.020000841,0.020000841,0.0099999756,0.028285460601067857,0.0900000244,0.0099999756,0.0017145393989321418,-26.667707033333333,42.94141445536509,120.0,0.8000474,0.0,0.0,0.0,0.0,-26.667717,0.0,-25281.34266464,-12749532.0,0.019128462,0.0004499209037377217
tight_return,3,0.001508,533,-1,edge,0.03000121,-1.0201464e-14,-7.0317171e-08,0.03000121,0.10000007031717101,-7.0317171e-08,-1.2100000000014877e-06,-31.441953966666663,48.5284209560185,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.441963,0.0,-25872.61380086,-12932531.0,0.019400915,0.0006009736565063627
tight_return,3,0.001508,534,-1,edge,0.030001191,-3.002949e-14,0.0099999718,0.030001191,0.0900000282,0.0099999718,-1.19100000000108e-06,-30.3710505,40.7529300912517,120.0,0.8000493,0.0,0.0,0.0,0.0,-30.371061,0.0,-25181.34780452,-14342013.0,0.021518188,0.0005715435970363137
tight_return,3,0.001508,544,-1,edge,0.030001165,0.010000549,-7.9662776e-08,0.03162405542713688,0.100000079662776,-7.9662776e-08,-0.0016240554271368807,-22.37553644333333,48.32437967455428,119.99577,0.80005348,-3.1296515e-06,3.3605743e-06,0.0,0.0,-22.375546,3.3605743e-06,-25522.77669568,-12333138.0,0.018499414,0.0006437362904348187
tight_return,3,0.001508,545,-1,edge,0.030001167,0.010000548,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.765032433333335,42.57981248615824,119.99876,0.80005157,-9.1276979e-07,9.5598659e-07,0.0,0.0,-23.765043,9.5598659e-07,-24953.73155074,-15559960.0,0.023341002,0.000631942312162306
tight_return,3,0.001508,302,-1,edge,-0.010000549,0.030001165,-7.9662655e-08,0.03162405542713688,0.100000079662655,-7.9662655e-08,-0.0016240554271368807,-22.375538543333334,48.32438347422332,119.99577,0.80005348,-3.1296536e-06,3.3605766e-06,0.0,0.0,-22.375547,3.3605766e-06,-25522.7764327,-12333138.0,0.018499414,0.0006437362866238684
tight_return,3,0.001508,303,-1,edge,-0.010000548,0.030001167,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.765034099999998,42.57980606709115,119.99876,0.80005157,-9.1276485e-07,9.5598136e-07,0.0,0.0,-23.765045,9.5598136e-07,-24953.73091151,-15559959.0,0.023341,0.0006319423041342271
tight_return,3,0.001508,379,-1,edge,1.6846572e-15,0.03000121,-7.0317242e-08,0.03000121,0.100000070317242,-7.0317242e-08,-1.2100000000014877e-06,-31.441954666666664,48.528422109615676,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.441965,0.0,-25872.61376007,-12932531.0,0.019400915,0.0006009737222954489
tight_return,3,0.001508,380,-1,edge,-1.6118385e-14,0.030001191,0.0099999718,0.030001191,0.0900000282,0.0099999718,-1.19100000000108e-06,-30.3710418,40.75292710461279,120.0,0.8000493,0.0,0.0,0.0,0.0,-30.371052,0.0,-25181.34774082,-14342013.0,0.021518188,0.0005715435946800841
tight_return,3,0.001508,456,-1,edge,0.010000549,0.030001165,-7.9662783e-08,0.03162405542713688,0.100000079662783,-7.9662783e-08,-0.0016240554271368807,-22.375536803333333,48.32438469726154,119.99577,0.80005348,-3.1296527e-06,3.3605754e-06,0.0,0.0,-22.375547,3.3605754e-06,-25522.77635772,-12333138.0,0.018499414,0.0006437363372396566
tight_return,3,0.001508,457,-1,edge,0.010000548,0.030001167,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.765033099999997,42.5798055425951,119.99876,0.80005157,-9.1276524e-07,9.5598182e-07,0.0,0.0,-23.765043,9.5598182e-07,-24953.7312542,-15559960.0,0.023341002,0.0006319422973513348
tight_return,3,0.001508,196,-1,lateral_boundary,-0.020000577,-0.010000409,0.03999998,0.0223613787701074,0.06000002000000001,0.03999998,0.0076386212298926,-3.276157666666666,29.462020443627708,119.99908,0.80005199,-6.7533176e-07,7.0093103e-07,0.0,0.0,-3.2761674,7.0093103e-07,-18365.03026858,4406201.5,-0.0066086752,0.00023444869908831654
tight_return,3,0.001508,197,-1,lateral_boundary,-0.020000584,-0.010000412,0.04999996,0.022361386372736373,0.05000004,0.04999996,0.007638613627263625,-0.4137965333333338,33.90225408376363,119.99934,0.80005145,-4.9167477e-07,5.1134418e-07,0.0,0.0,-0.41380644,5.1134418e-07,-16808.27784743,6927151.5,-0.010384425,0.00031358222693327905
tight_return,3,0.001508,251,-1,lateral_boundary,-0.010000409,-0.020000577,0.03999998,0.0223613787701074,0.06000002000000001,0.03999998,0.0076386212298926,-3.2761586666666673,29.462019254834154,119.99908,0.80005199,-6.7533034e-07,7.0092949e-07,0.0,0.0,-3.2761686,7.0092949e-07,-18365.02996616,4406199.5,-0.0066086724,0.00023444873545030534
tight_return,3,0.001508,252,-1,lateral_boundary,-0.010000412,-0.020000584,0.04999996,0.022361386372736373,0.05000004,0.04999996,0.007638613627263625,-0.4137969333333338,33.90225550004405,119.99934,0.80005145,-4.9167352e-07,5.1134288e-07,0.0,0.0,-0.41380674,5.1134288e-07,-16808.27736497,6927150.0,-0.010384423,0.0003135822669972998
tight_return,3,0.001508,262,-1,interior,-0.010000132,-0.010000132,0.039999977,0.014142322299921186,0.060000023000000006,0.039999977,0.015857677700078815,-8.807787000000001,32.27094266388061,120.0,0.80004954,0.0,0.0,0.0,0.0,-8.8077974,0.0,-21181.4237676,5560361.0,-0.0083104167,0.0001240011988743016
tight_return,3,0.001508,263,-1,interior,-0.010000138,-0.010000138,0.049999945,0.014142330785202559,0.05000005500000001,0.049999945,0.01585766921479744,-5.4081123333333325,37.8392101177755,120.0,0.80004919,0.0,0.0,0.0,0.0,-5.4081221,0.0,-19519.64265453,7857164.5,-0.011750862,0.0002255352155952355
tight_return,3,0.001508,328,-1,lateral_boundary,-5.4910427e-15,-0.020000417,0.03999998,0.020000417,0.06000002000000001,0.03999998,0.009999583,-4.4572968333333325,30.27689944512214,120.0,0.80005044,0.0,0.0,0.0,0.0,-4.4573069,0.0,-18766.54864527,8453257.0,-0.012669452,9.74510691820206e-05
tight_return,3,0.001508,329,-1,lateral_boundary,3.4998207e-15,-0.020000424,0.049999956,0.020000424,0.05000004400000001,0.049999956,0.009999576,-1.1728379333333336,35.21513843363274,120.0,0.80005008,0.0,0.0,0.0,0.0,-1.1728479,0.0,-17175.33160672,10935199.0,-0.016386785,0.00020479437737148094
tight_return,3,0.001508,339,-1,interior,-5.3240588e-14,-0.010000036,0.039999977,0.010000036,0.060000023000000006,0.039999977,0.019999964,-12.359015333333332,34.28880666480151,120.0,0.8000496,0.0,0.0,0.0,0.0,-12.359025,0.0,-22380.87836283,3841106.0,-0.0057226173,0.00012989306114196235
tight_return,3,0.001508,340,-1,interior,1.1827708e-13,-0.010000041,0.049999941,0.010000041,0.050000059000000006,0.049999941,0.019999958999999998,-8.932098333333334,40.18612593350311,120.0,0.80004936,0.0,0.0,0.0,0.0,-8.9321079,0.0,-20695.68206702,5977115.0,-0.0089221941,0.00024131214512668677
