case,label,route,feedback,frame,time,region,region_count,sigma_xx_mean,sigma_yy_mean,sigma_zz_mean,p_eff_compression_proxy_mean,q_proxy_mean,porepress_mean,porepress_min,porepressrate_maxabs,divvel_maxabs,velocity_max
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,15,0.004022,edge,112,-49.935375373214285,-49.935375822321426,-42.50118806785714,47.457313087797615,23.77374140247765,-2836.333550143875,-10140.84603138,21014054.0,0.031572472,0.0004392932842231185
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,16,0.004323,interior,63,-10.445284199999998,-10.4452828047619,-3.1008547380952387,7.99714058095238,13.155004210598445,-15515.798175462225,-17061.98742172,28223804.0,0.042375632,0.00015480380000000587
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,16,0.004323,lateral,196,-30.164979132602042,-30.164978625357143,-25.83458555102041,28.72151443632653,22.20068007735082,-10210.61160527695,-16860.69681713,25486500.0,0.038273305,0.0006471261100000001
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,16,0.004323,top_cap,18,-23.49582433333333,-23.495823277777774,5.423399738888891,13.856082624074073,40.128923138100205,-11968.364510549554,-15511.88024223,12672394.0,0.019069519,0.00025562446412027485
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,16,0.004323,bottom_cap,18,-23.49582516666667,-23.495822222222227,5.423397794444444,13.856083198148148,40.12892042531643,-11968.364722497889,-15511.88094642,12672394.0,0.019069519,0.00025562441314201233
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,16,0.004323,edge,112,-42.831768230357135,-42.83176852857142,-34.76143071517857,40.141655824702376,25.108023086027305,-5765.520422898551,-15312.41891609,14658721.0,0.022063805,0.00030903858096265925
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,17,0.004524,interior,63,-2.09569720952381,-2.0956954857142853,1.9206110888888888,0.756927202116402,12.605643031771466,-17095.575691239523,-19167.23544807,21456690.0,0.032215334,0.00013931275477323648
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,17,0.004524,lateral,196,-23.123621503571428,-23.123620973724485,-21.348790458061224,22.53201097845238,22.03010033092674,-13405.269477221325,-16129.72962245,20362066.0,0.03055091,0.0005166034108891721
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,17,0.004524,top_cap,18,-20.213947972222222,-20.21394705,6.0710265555555525,11.452289488888889,36.971785631226375,-12475.605663517777,-14226.52566086,6842238.0,0.010259002,0.00040697115752959696
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,17,0.004524,bottom_cap,18,-20.213948222222225,-20.213945300000002,6.071025722222223,11.452289266666668,36.971783003120294,-12475.606433375557,-14226.52619881,6842236.5,0.010259,0.0004069711193969727
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,17,0.004524,edge,112,-39.41866395758928,-39.41866413801785,-31.50288260714286,36.78007023425,24.549581529935086,-9248.809117306393,-12645.61835963,8372312.5,0.012567624,0.0002648476326266008
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,18,0.004826,interior,63,1.6560456566666666,1.656048015873016,2.734448720634921,-2.015514131058201,11.583431079467031,-18199.035626584446,-21984.99327179,9781860.0,0.014678917,0.00013104795102809126
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,18,0.004826,lateral,196,-18.38515956862245,-18.385159476224487,-18.59050076734694,18.453606604064625,21.004831959783736,-15037.20093752602,-19751.10284723,7598264.5,0.011376088,0.00022397905028326946
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,18,0.004826,top_cap,18,-20.099679622222222,-20.099678305555553,0.3592590944444443,13.280032944444445,30.194420896358597,-11743.809963914166,-13390.36691303,7358535.0,0.011035467,0.0006061879805038181
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,18,0.004826,bottom_cap,18,-20.099679588888886,-20.099676488888885,0.3592585833333338,13.280032498148149,30.194418878727692,-11743.810860143387,-13390.36816306,7358533.0,0.011035465,0.000606187915205918
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,18,0.004826,edge,112,-37.100345315625006,-37.1003455925,-30.11484742857143,34.77184611223214,21.725175762379283,-10054.428956799125,-13149.92751213,5509925.0,0.0082515851,0.0002894083031370352
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,19,0.005027,interior,63,-1.795221111111111,-1.7952187904761905,-1.213320455873016,1.6012534524867725,10.203805891268303,-16749.35651452111,-21198.67213246,14248622.0,0.021400886,0.00017331540387424376
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,19,0.005027,lateral,196,-19.521573961734692,-19.521573944387754,-19.702843619321428,19.581997175147958,19.752675682651986,-14586.082809313319,-19651.77647651,9505603.0,0.014255549,0.0003434147804905279
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,19,0.005027,top_cap,18,-22.70701927777778,-22.707018166666664,-6.506558433333333,17.30686529259259,25.435015974091005,-10133.546336557782,-11723.71131749,11057551.0,0.016592797,0.0006574915593533819
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,19,0.005027,bottom_cap,18,-22.707019222222222,-22.70701627777778,-6.506559,17.306864833333332,25.43501390107494,-10133.547257923612,-11723.71266431,11057548.0,0.016592791,0.0006574914966134303
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,19,0.005027,edge,112,-37.30984197517858,-37.309842177142855,-31.204568280357144,35.27475081089286,19.15045278746316,-9854.371578783403,-12079.53299457,7107794.5,0.010658433,0.0004014975888628398
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,20,0.005329,interior,63,-13.661546551428573,-13.66154420047619,-12.106177320793648,13.143089357566136,7.899206378657759,-12130.221517457481,-16333.25737084,20757270.0,0.031112947,0.0002374961200000005
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,20,0.005329,lateral,196,-26.424381353571427,-26.42438140561224,-25.01875478642857,25.955839181870747,17.84255619813433,-12036.59828013883,-16157.78817192,15188240.0,0.022747969,0.0005996571257434129
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,20,0.005329,top_cap,18,-29.048379222222227,-29.048378666666665,-18.53646063833333,25.544406175740743,19.777120561063306,-6840.466880673722,-8104.448041317,13906836.0,0.020869244,0.0006291784676998829
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,20,0.005329,bottom_cap,18,-29.04837961111111,-29.048377000000002,-18.536460938333335,25.544405849814815,19.777119137482476,-6840.467765732832,-8104.449086516,13906838.0,0.020869248,0.0006291783552320234
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,20,0.005329,edge,112,-39.47066901607143,-39.47066910446428,-34.7746978475,37.90534532267857,15.922287407954641,-8802.771313118517,-11423.70457314,10790120.0,0.016189426,0.00048642611191324585
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,21,0.00553,interior,63,-23.926037492063486,-23.926035380952378,-21.056359687301587,22.96947752010582,6.997285152207099,-8357.68591621816,-10722.48156288,24965778.0,0.037431512,0.00025289183000000226
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,21,0.00553,lateral,196,-33.09958081632653,-33.09958091479592,-30.071447284183673,32.09020300510204,17.099446673224918,-9465.65320895252,-12122.45283154,19615506.0,0.029408399,0.0006574560976772108
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,21,0.00553,top_cap,18,-33.84922983333333,-33.849229388888894,-26.212863088888888,31.303774103703706,17.49291559264981,-5372.7153112805,-5600.500208881,13635535.0,0.020469682,0.0006048033415567901
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,21,0.00553,bottom_cap,18,-33.849230500000004,-33.84922844444444,-26.21286340444444,31.303774116296307,17.492914087142424,-5372.716210036055,-5600.500929511,13635534.0,0.02046968,0.000604803280319806
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,21,0.00553,edge,112,-41.63120032375,-41.631200607321425,-37.829767860714284,40.36405626392857,14.98635779728634,-7373.35545215008,-8720.199614779,11286498.0,0.016935136,0.00048564449765884136
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,22,0.005831,interior,63,-39.00263633333333,-39.00263523809524,-34.060527968253965,37.35526651322751,7.308196768826139,-2605.3681808716187,-3606.676228479,24571392.0,0.036870461,0.00021989107000000086
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,22,0.005831,lateral,196,-43.63744407295918,-43.6374442372449,-38.15383021938776,41.80957284319727,17.30941481871424,-5577.1664220708835,-8796.423287759,20425312.0,0.030638879,0.0005711623841625292
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,22,0.005831,top_cap,18,-40.28871661111111,-40.288716111111114,-35.28878493888888,38.6220725537037,16.119681276121742,-2448.1535467815556,-3495.516558497,10477602.0,0.015739819,0.0004795974259030202
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,22,0.005831,bottom_cap,18,-40.28871733333334,-40.28871633333334,-35.28878519444444,38.6220729537037,16.11968016446643,-2448.1542975179445,-3495.516666105,10477602.0,0.015739819,0.0004795973685062769
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,22,0.005831,edge,112,-45.16704154374999,-45.16704160446428,-42.555933321428576,44.296672156547615,15.117950695147417,-5799.593572706402,-9293.982893517,9786391.0,0.014692265,0.0004155713120688808
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,23,0.006032,interior,63,-46.947928777777776,-46.94792823809525,-40.99969198412699,44.96518299999999,8.027975334598715,435.8824009049147,-326.509540466,20295862.0,0.03047579,0.00017033488000000606
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,23,0.006032,lateral,196,-49.69154543367346,-49.69154558163266,-42.959583188775504,47.44755806802722,18.0750310157976,-3321.3293116962946,-6484.03353175,17621480.0,0.026444232,0.00043270917005006526
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,23,0.006032,top_cap,18,-43.375337555555554,-43.375337555555554,-39.06216155,41.93761222037037,16.200206055886465,-1123.7370902558728,-3059.66883372,7493508.0,0.011261924,0.0003599398012352992
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,23,0.006032,bottom_cap,18,-43.3753385,-43.37533738888888,-39.06216230555555,41.93761273148148,16.20020511450741,-1123.7376964634213,-3059.668601999,7493509.5,0.011261927,0.00035993985740758957
CaseT4m_AllSurface_FeedbackOff,"all-surface f_i, feedback off",all_surface,off,23,0.006032,edge,112,-47.362997671428566,-47.362997677678564,-45.43822063392857,46.72140532767857,15.514043279486335,-4828.720150098286,-9328.680944399,7800380.0,0.011717418,0.00033807738755300775
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,0,407.0,interior,63,-50.0,-50.0,-50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,0,407.0,lateral,196,-50.0,-50.0,-50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,0,407.0,top_cap,18,-50.0,-50.0,-50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,0,407.0,bottom_cap,18,-50.0,-50.0,-50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,0,407.0,edge,112,-50.0,-50.0,-50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,1,0.000503,interior,63,-28.2883276031746,-28.288328015873017,-34.10920453968254,30.228620052910053,6.138056832674405,-7908.553224613253,-9710.47827887,19316162.0,0.028974246,0.00017116921136640234
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,1,0.000503,lateral,196,-30.07459751530612,-30.0745976377551,-36.25118332142857,32.133459491496595,6.848037569623879,-7146.615306436883,-9851.577644334,19596838.0,0.02939526,0.0009475904618069796
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,1,0.000503,top_cap,18,-28.172849222222222,-28.172849666666664,-24.274466388888886,26.873388425925928,4.82135951510371,-9250.64495680511,-10235.56260894,20360664.0,0.030540999,0.0008818050800000021
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,1,0.000503,bottom_cap,18,-28.17285027777778,-28.17285011111111,-24.274469666666665,26.87339001851852,4.821357707403021,-9250.644007236833,-10235.56260894,20360664.0,0.030540997,0.0008818050800000006
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,1,0.000503,edge,112,-32.44594375892857,-32.4459436875,-32.17437964285714,32.35542236309524,2.9882607920638335,-7057.830420335777,-10122.23208281,20135226.0,0.030202841,0.0009135589815261928
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,2,0.000804,interior,63,-1.6581293857142858,-1.6581299333333335,-14.347152676507937,5.887803998518517,13.286574854166155,-17644.24556792746,-21192.22556704,37290112.0,0.055971298,0.00020514929405892617
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,2,0.000804,lateral,196,-7.429172048326531,-7.42917244685204,-20.346158740306127,11.734834411828231,14.227685314430364,-15306.367703887092,-21236.74268308,35911828.0,0.053920556,0.0008041288441327453
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,2,0.000804,top_cap,18,-2.607454788888889,-2.6074557555555558,5.436010798333332,-0.07370008462962968,10.396196357907934,-20026.409916710003,-22228.70842372,38199748.0,0.057345711,0.000951954400000002
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,2,0.000804,bottom_cap,18,-2.607456822222222,-2.6074568111111116,5.4360072227777785,-0.07369786314814825,10.39619533085126,-20026.408252187222,-22228.70963019,38199752.0,0.057345718,0.0009519544000000005
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,2,0.000804,edge,112,-12.656247298875,-12.656247464339284,-12.338112614017858,12.550202459077381,6.236711871589904,-14980.730017338366,-21747.12760727,36490060.0,0.054792374,0.0007842357758570917
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,3,0.001005,interior,63,14.054843253968256,14.054842273015877,-2.237052623809524,-8.624210967724867,16.964878692381447,-23447.692188250312,-27511.76379547,28930016.0,0.043448634,0.00021558099110056736
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,3,0.001005,lateral,196,3.5504725472448975,3.5504720853061222,-12.162621726530613,1.6872256979931972,17.194602291177887,-19325.925381726734,-26986.33644435,25604522.0,0.038479496,0.0006075268739303264
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,3,0.001005,top_cap,18,10.754215921111111,10.754215042777778,20.23651086666667,-13.914980610185186,13.242997637460226,-25559.373723725,-28477.56324454,28123970.0,0.042251468,0.0008259686969539222
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,3,0.001005,bottom_cap,18,10.754213610555555,10.754213460555555,20.23650665,-13.914977907037036,13.242996970324315,-25559.37198659223,-28477.56384777,28123960.0,0.042251453,0.0008259686969539208
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,3,0.001005,edge,112,-3.274776930000001,-3.2747771676785713,-3.3798015224999998,3.3097852067261906,7.663030186445586,-18677.900777533483,-27522.14011506,25568130.0,0.038431842,0.000611617401067043
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,4,0.001307,interior,63,27.72881423809524,27.72881315873016,9.51751971952381,-21.658382372116403,18.877450391079165,-28656.593119430483,-31969.84190644,19309354.0,0.028912935,0.00026198893000001233
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,4,0.001307,lateral,196,8.225635362602041,8.225634789438775,-7.276915669556122,-3.058118160828231,16.98694895006786,-21225.632963439235,-30005.22364395,10895726.0,0.01637874,0.000382812904588288
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,4,0.001307,top_cap,18,18.90897434444444,18.90897308333333,27.514036222222224,-21.777327883333335,15.759373461646923,-28697.220284934443,-32195.72425407,11381690.0,0.017116811,0.00047070262175308227
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,4,0.001307,bottom_cap,18,18.908972133333332,18.908972233333333,27.51403225,-21.77732553888889,15.759373539382308,-28697.21848217222,-32195.7254354,11381692.0,0.017116815,0.0004707025613472214
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,4,0.001307,edge,112,0.23824162705357171,0.23824128964285762,-1.324185371821429,0.2825674850416666,8.46464863437136,-19891.001333313216,-30356.03315166,7987864.5,0.012013463,0.0003895085507226972
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,5,0.001508,interior,63,27.66023450793651,27.660233301587308,11.151376403174602,-22.157281404232805,17.15329122688907,-27008.463759852064,-28760.05407177,11192742.0,0.016749278,0.0002725141200000072
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,5,0.001508,lateral,196,3.5472902959183674,3.547289955612244,-9.05964466489796,0.6550214711224492,14.465896203979925,-21220.32368463077,-23954.19566304,20390362.0,0.030596511,0.0006966030390559077
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,5,0.001508,top_cap,18,15.605209916666663,15.605208611111111,22.25231195,-17.82091015925926,17.01849890323212,-25250.205850819442,-28054.17099968,21678056.0,0.032512479,0.0006385232193040038
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,5,0.001508,bottom_cap,18,15.605207349999997,15.605207288888888,22.25230768888889,-17.820907442592596,17.018499941589,-25250.204369571664,-28054.1690118,21678056.0,0.032512479,0.0006385232696737938
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,5,0.001508,edge,112,-4.1178751517857135,-4.117875531249999,-6.9323817116071424,5.05604413154762,8.71695853083144,-19840.410962581343,-23015.55670138,18642258.0,0.027976818,0.0005534107683264985
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,6,0.00181,interior,63,13.808715041269842,13.808713601587304,4.076724108571429,-10.564717583809523,10.417500047205902,-22363.28054202301,-26604.47860879,27960236.0,0.04191684,0.0003493635938567936
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,6,0.00181,lateral,196,-11.715058460714285,-11.715058542857141,-17.35348276502143,13.59453325619762,10.62471918585692,-16046.670489638469,-20897.33550409,28819916.0,0.043272022,0.0009572982767098332
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,6,0.00181,top_cap,18,0.42344007777777765,0.42343867777777766,4.065809472222223,-1.6375627425925925,18.860032779992444,-18772.072415590002,-24340.92578817,32108364.0,0.048200998,0.0008062339243490479
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,6,0.00181,bottom_cap,18,0.42343763888888875,0.42343758333333287,4.065804727777778,-1.6375599833333334,18.86003396113069,-18772.071060018334,-24340.92414234,32108366.0,0.048201002,0.0008062339058754032
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,6,0.00181,edge,112,-17.008319659821428,-17.008319880357142,-21.39058279008929,18.469074110089284,9.407393605286574,-14477.56616054634,-17176.3493474,27565168.0,0.041382134,0.0007843486274347911
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,7,0.002011,interior,63,-1.8763887946031748,-1.876390318253968,-5.244783537777778,2.99918755021164,4.503203991143473,-16932.519323674598,-21966.3054001,33158802.0,0.049717825,0.0003844270600432177
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,7,0.002011,lateral,196,-24.890274311224495,-24.890274240714284,-25.100141047448986,24.960229866462583,10.354513112691516,-11501.797016101384,-17333.14882203,31071592.0,0.046624094,0.0010291073842891402
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,7,0.002011,top_cap,18,-13.36698117777778,-13.366982657777777,-10.763853183333334,12.49927233962963,19.921823654824866,-13114.9935283525,-20719.92825387,33099274.0,0.049712267,0.0007626223162265098
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,7,0.002011,bottom_cap,18,-13.366982702222224,-13.366983112222222,-10.763857522222224,12.499274445555557,19.92182459562866,-13114.992452064667,-20719.9270102,33099270.0,0.049712259,0.0007626223521311705
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,7,0.002011,edge,112,-27.510896801785716,-27.510897088392856,-32.40785701785715,29.14321696934524,9.996245248547776,-10209.130632505989,-13942.03993719,29622858.0,0.044446897,0.0008031472739454827
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,8,0.002312,interior,63,-28.533946460317463,-28.533947888888886,-21.712295952380956,26.260063433862424,7.513895342833499,-7622.761896578969,-12271.66696177,34022916.0,0.050968643,0.000416279998766331
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,8,0.002312,lateral,196,-44.80294609693877,-44.80294607142857,-37.23554248979592,42.280478219387746,13.99030687997318,-4575.247850832779,-10755.7361948,27461574.0,0.041232523,0.0009256604482022655
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,8,0.002312,top_cap,18,-34.079573,-34.07957422222222,-30.73762211111111,32.96558977777778,21.373966523970857,-4926.589058300666,-14919.61140356,29096844.0,0.043657914,0.0005346804548399708
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,8,0.002312,bottom_cap,18,-34.07957316666666,-34.079572944444436,-30.73762444444445,32.965590185185185,21.373965958244693,-4926.5883730095,-14919.61217074,29096844.0,0.043657914,0.000534680446545533
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,8,0.002312,edge,112,-42.71837734821429,-42.71837775892857,-47.362096071428574,44.26628372619047,10.804036382792958,-4160.839285629483,-10555.68957355,25497124.0,0.03827602,0.0006708072041803141
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,9,0.002514,interior,63,-44.65670474603174,-44.656706015873006,-31.7656653968254,40.35969205291005,13.151293524129214,-1706.127242842141,-3421.473373007,32841806.0,0.049237844,0.0003704980873756953
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,9,0.002514,lateral,196,-56.04883879081632,-56.04883887755102,-44.236379647959176,52.11135243877552,17.458537214513523,-1059.2234200309558,-2988.451194272,24843254.0,0.037254032,0.0007689427432525089
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,9,0.002514,top_cap,18,-45.40651416666667,-45.40651594444445,-40.07330364444445,43.628777918518516,22.70644570461396,-430.1712508389834,-2363.915684992,22368134.0,0.03355458,0.00033171987909671937
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,9,0.002514,bottom_cap,18,-45.406513,-45.40651261111111,-40.073306022222226,43.62877721111111,22.706444115667264,-430.17087131837224,-2363.914380241,22368132.0,0.033554576,0.0003317198710473045
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,9,0.002514,edge,112,-51.074289410714286,-51.074289928571424,-54.905793526785715,52.35145762202381,11.12510560386796,-440.5388998132398,-1899.715366919,19280438.0,0.028930323,0.0005496613314180084
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,10,0.002815,interior,63,-61.578332920634914,-61.57833393650794,-42.106648619047604,55.08777182539683,19.750004959133307,4184.716602382588,3725.797122103,22912052.0,0.034376148,0.00022977152719053315
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,10,0.002815,lateral,196,-67.42035414795917,-67.42035392857143,-51.37536975510204,62.07202594387755,21.562737898400304,2925.0863649746125,1833.084616244,16189686.0,0.024285279,0.00045816208363245363
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,10,0.002815,top_cap,18,-56.12991650000001,-56.12991733333334,-46.237075632222215,52.83230315518518,25.864453884144087,3251.0702640147115,530.9210984908,9299733.0,0.013951457,0.00020689553708773222
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,10,0.002815,bottom_cap,18,-56.129914222222226,-56.12991338888889,-46.23707855833333,52.83230205648148,25.864450435987568,3251.0703614588947,530.9219005311,9299728.0,0.013951449,0.0002068955591526829
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,10,0.002815,edge,112,-59.58899783928571,-59.588998374999996,-61.51856765178571,60.23218795535714,11.644374300956866,2711.9532444030597,999.378986257,9183660.0,0.01376693,0.0004349179458867935
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,11,0.003016,interior,63,-66.56436876190476,-66.56436979365078,-44.80986236507937,59.31286697354496,22.120445969824015,5872.959001644873,4936.137596838,13119944.0,0.019707799,0.00013528310189503103
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,11,0.003016,lateral,196,-70.70747699489796,-70.70747711734694,-53.40817818367347,64.94104409863945,23.051767320144993,4073.138142749097,3122.029076308,8563869.0,0.012852435,0.00022016498498504908
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,11,0.003016,top_cap,18,-58.61131466666666,-58.611315499999996,-45.13011914444444,54.11758310370371,28.532896157404057,3764.9779082848327,1056.460757863,1804764.3,0.0027186163,0.0003005040174236826
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,11,0.003016,bottom_cap,18,-58.611313611111115,-58.61131294444445,-45.13012234444445,54.11758296666667,28.532890825246405,3764.9779912305003,1056.461547336,1804762.4,0.0027186135,0.0003005040401270194
