time,Tv,z,z_norm,analytical_excess,analytical_hydrostatic,analytical_porepress
1,0.27945754317,0.164999999916,0.161616161616,8000.18504033,8142.30000082,16142.4850411
1,0.27945754317,0.174999999917,0.171717171717,7966.131189,8044.20000081,16010.3311898
1,0.27945754317,0.184999999918,0.181818181818,7930.06677763,7946.1000008,15876.1667784
1,0.27945754317,0.194999999919,0.191919191919,7892.00114699,7848.00000079,15740.0011478
1,0.27945754317,0.20499999992,0.20202020202,7851.94415272,7749.90000078,15601.8441535
1,0.27945754317,0.214999999921,0.212121212121,7809.90616215,7651.80000077,15461.7061629
1,0.27945754317,0.224999999922,0.222222222222,7765.8980511,7553.70000076,15319.5980519
1,0.27945754317,0.234999999923,0.232323232323,7719.93120046,7455.60000075,15175.5312012
1,0.27945754317,0.244999999924,0.242424242424,7672.01749262,7357.50000074,15029.5174934
1,0.27945754317,0.254999999925,0.252525252525,7622.16930783,7259.40000073,14881.5693086
1,0.27945754317,0.264999999926,0.262626262626,7570.3995203,7161.30000072,14731.699521
1,0.27945754317,0.274999999927,0.272727272727,7516.72149426,7063.20000071,14579.921495
1,0.27945754317,0.284999999928,0.282828282828,7461.14907984,6965.1000007,14426.2490805
1,0.27945754317,0.294999999929,0.292929292929,7403.6966088,6867.00000069,14270.6966095
1,0.27945754317,0.30499999993,0.30303030303,7344.3788902,6768.90000068,14113.2788909
1,0.27945754317,0.314999999931,0.313131313131,7283.2112058,6670.80000067,13954.0112065
1,0.27945754317,0.324999999932,0.323232323232,7220.20930551,6572.70000066,13792.9093062
1,0.27945754317,0.334999999933,0.333333333333,7155.3894026,6474.60000065,13629.9894032
1,0.27945754317,0.344999999934,0.343434343434,7088.76816877,6376.50000064,13465.2681694
1,0.27945754317,0.354999999935,0.353535353535,7020.36272925,6278.40000063,13298.7627299
1,0.27945754317,0.364999999936,0.363636363636,6950.19065759,6180.30000062,13130.4906582
1,0.27945754317,0.374999999937,0.373737373737,6878.2699705,6082.20000061,12960.4699711
1,0.27945754317,0.384999999938,0.383838383838,6804.61912248,5984.1000006,12788.7191231
1,0.27945754317,0.394999999939,0.393939393939,6729.25700043,5886.00000059,12615.257001
1,0.27945754317,0.40499999994,0.40404040404,6652.20291806,5787.90000058,12440.1029186
1,0.27945754317,0.414999999941,0.414141414141,6573.47661028,5689.80000057,12263.2766109
1,0.27945754317,0.424999999942,0.424242424242,6493.09822748,5591.70000056,12084.798228
1,0.27945754317,0.434999999943,0.434343434343,6411.08832967,5493.60000055,11904.6883302
1,0.27945754317,0.444999999944,0.444444444444,6327.46788062,5395.50000055,11722.9678812
1,0.27945754317,0.454999999945,0.454545454545,6242.2582418,5297.40000054,11539.6582423
1,0.27945754317,0.464999999946,0.464646464646,6155.48116635,5199.30000053,11354.7811669
1,0.27945754317,0.474999999947,0.474747474747,6067.15879289,5101.20000052,11168.3587934
1,0.27945754317,0.484999999948,0.484848484848,5977.31363931,5003.10000051,10980.4136398
1,0.27945754317,0.494999999949,0.494949494949,5885.96859642,4905.0000005,10790.9685969
1,0.27945754317,0.504999999951,0.505050505051,5793.14692161,4806.90000049,10600.0469221
1,0.27945754317,0.514999999952,0.515151515152,5698.87223238,4708.80000048,10407.6722329
1,0.27945754317,0.524999999953,0.525252525253,5603.16849982,4610.70000047,10213.8685003
1,0.27945754317,0.534999999954,0.535353535354,5506.06004207,4512.60000046,10018.6600425
1,0.27945754317,0.544999999955,0.545454545455,5407.57151766,4414.50000045,9822.0715181
1,0.27945754317,0.554999999956,0.555555555556,5307.72791881,4316.40000044,9624.12791925
1,0.27945754317,0.564999999957,0.565656565657,5206.55456473,4218.30000043,9424.85456516
1,0.27945754317,0.574999999958,0.575757575758,5104.0770948,4120.20000042,9224.27709522
1,0.27945754317,0.584999999959,0.585858585859,5000.32146174,4022.10000041,9022.42146215
1,0.27945754317,0.59499999996,0.59595959596,4895.31392472,3924.0000004,8819.31392512
1,0.27945754317,0.604999999961,0.606060606061,4789.08104244,3825.90000039,8614.98104283
1,0.27945754317,0.614999999962,0.616161616162,4681.64966617,3727.80000038,8409.44966655
1,0.27945754317,0.624999999963,0.626262626263,4573.04693273,3629.70000037,8202.7469331
1,0.27945754317,0.634999999964,0.636363636364,4463.30025746,3531.60000036,7994.90025782
1,0.27945754317,0.644999999965,0.646464646465,4352.43732716,3433.50000035,7785.93732751
1,0.27945754317,0.654999999966,0.656565656566,4240.48609297,3335.40000034,7575.8860933
1,0.27945754317,0.664999999967,0.666666666667,4127.47476323,3237.30000033,7364.77476355
1,0.27945754317,0.674999999968,0.676767676768,4013.43179635,3139.20000032,7152.63179667
1,0.27945754317,0.684999999969,0.686868686869,3898.38589362,3041.10000031,6939.48589393
1,0.27945754317,0.69499999997,0.69696969697,3782.36599198,2943.0000003,6725.36599228
1,0.27945754317,0.704999999971,0.707070707071,3665.40125682,2844.90000029,6510.3012571
1,0.27945754317,0.714999999972,0.717171717172,3547.5210747,2746.80000028,6294.32107498
1,0.27945754317,0.724999999973,0.727272727273,3428.75504613,2648.70000027,6077.4550464
1,0.27945754317,0.734999999974,0.737373737374,3309.13297827,2550.60000026,5859.73297852
1,0.27945754317,0.744999999975,0.747474747475,3188.68487759,2452.50000025,5641.18487784
1,0.27945754317,0.754999999976,0.757575757576,3067.44094265,2354.40000024,5421.84094289
1,0.27945754317,0.764999999977,0.767676767677,2945.43155669,2256.30000023,5201.73155691
1,0.27945754317,0.774999999978,0.777777777778,2822.68728034,2158.20000022,4980.88728056
1,0.27945754317,0.784999999979,0.787878787879,2699.23884428,2060.10000021,4759.33884449
1,0.27945754317,0.79499999998,0.79797979798,2575.11714187,1962.0000002,4537.11714207
1,0.27945754317,0.804999999981,0.808080808081,2450.3532218,1863.90000019,4314.25322199
1,0.27945754317,0.814999999982,0.818181818182,2324.97828073,1765.80000018,4090.77828091
1,0.27945754317,0.824999999983,0.828282828283,2199.02365588,1667.70000017,3866.72365605
1,0.27945754317,0.834999999984,0.838383838384,2072.52081771,1569.60000016,3642.12081787
1,0.27945754317,0.844999999985,0.848484848485,1945.50136248,1471.50000015,3417.00136263
1,0.27945754317,0.854999999986,0.858585858586,1817.9970049,1373.40000014,3191.39700504
1,0.27945754317,0.864999999987,0.868686868687,1690.03957073,1275.30000013,2965.33957086
1,0.27945754317,0.874999999988,0.878787878788,1561.66098937,1177.20000012,2738.86098949
1,0.27945754317,0.884999999989,0.888888888889,1432.89328648,1079.10000011,2511.99328659
1,0.27945754317,0.89499999999,0.89898989899,1303.76857659,981.000000099,2284.76857669
1,0.27945754317,0.904999999991,0.909090909091,1174.31905566,882.900000089,2057.21905575
1,0.27945754317,0.914999999992,0.919191919192,1044.57699374,784.800000079,1829.37699382
1,0.27945754317,0.924999999993,0.929292929293,914.57472749,686.700000069,1601.27472756
1,0.27945754317,0.934999999994,0.939393939394,784.344652852,588.600000059,1372.94465291
1,0.27945754317,0.944999999995,0.949494949495,653.919217596,490.50000005,1144.41921765
1,0.27945754317,0.954999999996,0.959595959596,523.330913933,392.40000004,915.730913972
1,0.27945754317,0.964999999997,0.969696969697,392.612271104,294.30000003,686.912271133
1,0.27945754317,0.974999999998,0.979797979798,261.795847978,196.20000002,457.995847997
1,0.27945754317,0.984999999999,0.989898989899,130.914225643,98.1000000099,229.014225653
1,0.27945754317,0.995,1,5.05243856754e-13,0,5.05243856754e-13
2,0.559475121497,0.0049999999,0,4140.40235335,9711.90000098,13852.3023543
2,0.559475121497,0.014999999901,0.010101010101,4139.88118387,9613.80000097,13753.6811848
2,0.559475121497,0.024999999902,0.020202020202,4138.31780665,9515.70000096,13654.0178076
2,0.559475121497,0.034999999903,0.030303030303,4135.7126153,9417.60000095,13553.3126163
2,0.559475121497,0.044999999904,0.040404040404,4132.06626576,9319.50000094,13451.5662667
2,0.559475121497,0.0549999999051,0.0505050505051,4127.37967609,9221.40000093,13348.779677
2,0.559475121497,0.0649999999061,0.0606060606061,4121.65402626,9123.30000092,13244.9540272
2,0.559475121497,0.0749999999071,0.0707070707071,4114.89075787,9025.20000091,13140.0907588
2,0.559475121497,0.0849999999081,0.0808080808081,4107.09157373,8927.1000009,13034.1915746
2,0.559475121497,0.0949999999091,0.0909090909091,4098.25843751,8829.00000089,12927.2584384
2,0.559475121497,0.10499999991,0.10101010101,4088.39357316,8730.90000088,12819.293574
2,0.559475121497,0.114999999911,0.111111111111,4077.49946444,8632.80000087,12710.2994653
2,0.559475121497,0.124999999912,0.121212121212,4065.5788542,8534.70000086,12600.2788551
2,0.559475121497,0.134999999913,0.131313131313,4052.63474377,8436.60000085,12489.2347446
2,0.559475121497,0.144999999914,0.141414141414,4038.67039214,8338.50000084,12377.170393
2,0.559475121497,0.154999999915,0.151515151515,4023.6893152,8240.40000083,12264.089316
2,0.559475121497,0.164999999916,0.161616161616,4007.6952848,8142.30000082,12149.9952856
2,0.559475121497,0.174999999917,0.171717171717,3990.69232783,8044.20000081,12034.8923286
2,0.559475121497,0.184999999918,0.181818181818,3972.68472518,7946.1000008,11918.784726
2,0.559475121497,0.194999999919,0.191919191919,3953.6770107,7848.00000079,11801.6770115
2,0.559475121497,0.20499999992,0.20202020202,3933.67397002,7749.90000078,11683.5739708
2,0.559475121497,0.214999999921,0.212121212121,3912.68063936,7651.80000077,11564.4806401
2,0.559475121497,0.224999999922,0.222222222222,3890.70230426,7553.70000076,11444.402305
2,0.559475121497,0.234999999923,0.232323232323,3867.74449827,7455.60000075,11323.344499
2,0.559475121497,0.244999999924,0.242424242424,3843.81300149,7357.50000074,11201.3130022
2,0.559475121497,0.254999999925,0.252525252525,3818.91383919,7259.40000073,11078.3138399
2,0.559475121497,0.264999999926,0.262626262626,3793.05328025,7161.30000072,10954.353281
2,0.559475121497,0.274999999927,0.272727272727,3766.23783558,7063.20000071,10829.4378363
2,0.559475121497,0.284999999928,0.282828282828,3738.47425651,6965.1000007,10703.5742572
2,0.559475121497,0.294999999929,0.292929292929,3709.76953305,6867.00000069,10576.7695337
2,0.559475121497,0.30499999993,0.30303030303,3680.13089214,6768.90000068,10449.0308928
2,0.559475121497,0.314999999931,0.313131313131,3649.56579585,6670.80000067,10320.3657965
2,0.559475121497,0.324999999932,0.323232323232,3618.08193949,6572.70000066,10190.7819401
2,0.559475121497,0.334999999933,0.333333333333,3585.68724963,6474.60000065,10060.2872503
2,0.559475121497,0.344999999934,0.343434343434,3552.38988219,6376.50000064,9928.88988284
2,0.559475121497,0.354999999935,0.353535353535,3518.1982203,6278.40000063,9796.59822093
2,0.559475121497,0.364999999936,0.363636363636,3483.12087223,6180.30000062,9663.42087285
2,0.559475121497,0.374999999937,0.373737373737,3447.16666921,6082.20000061,9529.36666982
2,0.559475121497,0.384999999938,0.383838383838,3410.34466322,5984.1000006,9394.44466382
2,0.559475121497,0.394999999939,0.393939393939,3372.66412469,5886.00000059,9258.66412529
2,0.559475121497,0.40499999994,0.40404040404,3334.13454018,5787.90000058,9122.03454076
2,0.559475121497,0.414999999941,0.414141414141,3294.76560997,5689.80000057,8984.56561055
2,0.559475121497,0.424999999942,0.424242424242,3254.56724564,5591.70000056,8846.26724621
2,0.559475121497,0.434999999943,0.434343434343,3213.54956757,5493.60000055,8707.14956813
2,0.559475121497,0.444999999944,0.444444444444,3171.72290237,5395.50000055,8567.22290291
2,0.559475121497,0.454999999945,0.454545454545,3129.09778029,5297.40000054,8426.49778082
2,0.559475121497,0.464999999946,0.464646464646,3085.68493259,5199.30000053,8284.98493311
2,0.559475121497,0.474999999947,0.474747474747,3041.4952888,5101.20000052,8142.69528931
2,0.559475121497,0.484999999948,0.484848484848,2996.53997399,5003.10000051,7999.63997449
2,0.559475121497,0.494999999949,0.494949494949,2950.83030596,4905.0000005,7855.83030646
2,0.559475121497,0.504999999951,0.505050505051,2904.37779241,4806.90000049,7711.2777929
2,0.559475121497,0.514999999952,0.515151515152,2857.194128,4708.80000048,7565.99412848
2,0.559475121497,0.524999999953,0.525252525253,2809.29119144,4610.70000047,7419.99119191
2,0.559475121497,0.534999999954,0.535353535354,2760.68104249,4512.60000046,7273.28104295
2,0.559475121497,0.544999999955,0.545454545455,2711.37591892,4414.50000045,7125.87591936
2,0.559475121497,0.554999999956,0.555555555556,2661.38823341,4316.40000044,6977.78823385
2,0.559475121497,0.564999999957,0.565656565657,2610.73057048,4218.30000043,6829.03057091
2,0.559475121497,0.574999999958,0.575757575758,2559.41568326,4120.20000042,6679.61568368
2,0.559475121497,0.584999999959,0.585858585859,2507.4564903,4022.10000041,6529.5564907
2,0.559475121497,0.59499999996,0.59595959596,2454.86607232,3924.0000004,6378.86607272
2,0.559475121497,0.604999999961,0.606060606061,2401.65766894,3825.90000039,6227.55766932
2,0.559475121497,0.614999999962,0.616161616162,2347.84467529,3727.80000038,6075.64467567
2,0.559475121497,0.624999999963,0.626262626263,2293.4406387,3629.70000037,5923.14063906
2,0.559475121497,0.634999999964,0.636363636364,2238.45925523,3531.60000036,5770.05925559
2,0.559475121497,0.644999999965,0.646464646465,2182.91436628,3433.50000035,5616.41436662
2,0.559475121497,0.654999999966,0.656565656566,2126.81995505,3335.40000034,5462.21995539
2,0.559475121497,0.664999999967,0.666666666667,2070.19014307,3237.30000033,5307.49014339
2,0.559475121497,0.674999999968,0.676767676768,2013.0391866,3139.20000032,5152.23918691
2,0.559475121497,0.684999999969,0.686868686869,1955.38147307,3041.10000031,4996.48147338
2,0.559475121497,0.69499999997,0.69696969697,1897.23151746,2943.0000003,4840.23151776
2,0.559475121497,0.704999999971,0.707070707071,1838.60395863,2844.90000029,4683.50395891
2,0.559475121497,0.714999999972,0.717171717172,1779.51355562,2746.80000028,4526.3135559
2,0.559475121497,0.724999999973,0.727272727273,1719.97518398,2648.70000027,4368.67518425
2,0.559475121497,0.734999999974,0.737373737374,1660.00383201,2550.60000026,4210.60383226
2,0.559475121497,0.744999999975,0.747474747475,1599.61459694,2452.50000025,4052.11459719
2,0.559475121497,0.754999999976,0.757575757576,1538.8226812,2354.40000024,3893.22268144
2,0.559475121497,0.764999999977,0.767676767677,1477.64338855,2256.30000023,3733.94338878
2,0.559475121497,0.774999999978,0.777777777778,1416.09212025,2158.20000022,3574.29212047
2,0.559475121497,0.784999999979,0.787878787879,1354.18437116,2060.10000021,3414.28437136
2,0.559475121497,0.79499999998,0.79797979798,1291.93572585,1962.0000002,3253.93572605
2,0.559475121497,0.804999999981,0.808080808081,1229.3618547,1863.90000019,3093.26185488
2,0.559475121497,0.814999999982,0.818181818182,1166.47850991,1765.80000018,2932.27851009
2,0.559475121497,0.824999999983,0.828282828283,1103.3015216,1667.70000017,2771.00152177
2,0.559475121497,0.834999999984,0.838383838384,1039.84679374,1569.60000016,2609.4467939
2,0.559475121497,0.844999999985,0.848484848485,976.13030024,1471.50000015,2447.63030039
2,0.559475121497,0.854999999986,0.858585858586,912.168080854,1373.40000014,2285.56808099
2,0.559475121497,0.864999999987,0.868686868687,847.976237187,1275.30000013,2123.27623732
2,0.559475121497,0.874999999988,0.878787878788,783.570928628,1177.20000012,1960.77092875
2,0.559475121497,0.884999999989,0.888888888889,718.968368287,1079.10000011,1798.0683684
2,0.559475121497,0.89499999999,0.89898989899,654.184818909,981.000000099,1635.18481901
2,0.559475121497,0.904999999991,0.909090909091,589.236588788,882.900000089,1472.13658888
2,0.559475121497,0.914999999992,0.919191919192,524.14002766,784.800000079,1308.94002774
2,0.559475121497,0.924999999993,0.929292929293,458.911522588,686.700000069,1145.61152266
2,0.559475121497,0.934999999994,0.939393939394,393.567493838,588.600000059,982.167493897
2,0.559475121497,0.944999999995,0.949494949495,328.124390749,490.50000005,818.624390799
2,0.559475121497,0.954999999996,0.959595959596,262.598687592,392.40000004,654.998687632
2,0.559475121497,0.964999999997,0.969696969697,197.006879422,294.30000003,491.306879452
2,0.559475121497,0.974999999998,0.979797979798,131.365477932,196.20000002,327.565477952
2,0.559475121497,0.984999999999,0.989898989899,65.6910072937,98.1000000099,163.791007304
2,0.559475121497,0.995,1,2.53524722824e-13,0,2.53524722824e-13
3.6,1.00750324682,0.0049999999,0,1370.70623117,9711.90000098,11082.6062321
3.6,1.00750324682,0.014999999901,0.010101010101,1370.53369718,9613.80000097,10984.3336982
3.6,1.00750324682,0.024999999902,0.020202020202,1370.01613867,9515.70000096,10885.7161396
3.6,1.00750324682,0.034999999903,0.030303030303,1369.15368592,9417.60000095,10786.7536869
3.6,1.00750324682,0.044999999904,0.040404040404,1367.94655605,9319.50000094,10687.446557
3.6,1.00750324682,0.0549999999051,0.0505050505051,1366.39505296,9221.40000093,10587.7950539
3.6,1.00750324682,0.0649999999061,0.0606060606061,1364.49956721,9123.30000092,10487.7995681
3.6,1.00750324682,0.0749999999071,0.0707070707071,1362.26057599,9025.20000091,10387.4605769
3.6,1.00750324682,0.0849999999081,0.0808080808081,1359.67864296,8927.1000009,10286.7786439
3.6,1.00750324682,0.0949999999091,0.0909090909091,1356.7544181,8829.00000089,10185.754419
3.6,1.00750324682,0.10499999991,0.10101010101,1353.48863757,8730.90000088,10084.3886385
3.6,1.00750324682,0.114999999911,0.111111111111,1349.88212351,8632.80000087,9982.68212438
3.6,1.00750324682,0.124999999912,0.121212121212,1345.93578385,8534.70000086,9880.63578471
3.6,1.00750324682,0.134999999913,0.131313131313,1341.65061205,8436.60000085,9778.2506129
3.6,1.00750324682,0.144999999914,0.141414141414,1337.02768688,8338.50000084,9675.52768772
3.6,1.00750324682,0.154999999915,0.151515151515,1332.06817214,8240.40000083,9572.46817298
3.6,1.00750324682,0.164999999916,0.161616161616,1326.77331637,8142.30000082,9469.07331719
3.6,1.00750324682,0.174999999917,0.171717171717,1321.1444525,8044.20000081,9365.34445331
3.6,1.00750324682,0.184999999918,0.181818181818,1315.18299759,7946.1000008,9261.28299839
3.6,1.00750324682,0.194999999919,0.191919191919,1308.89045238,7848.00000079,9156.89045318
3.6,1.00750324682,0.20499999992,0.20202020202,1302.26840101,7749.90000078,9052.16840179
3.6,1.00750324682,0.214999999921,0.212121212121,1295.31851053,7651.80000077,8947.1185113
3.6,1.00750324682,0.224999999922,0.222222222222,1288.04253054,7553.70000076,8841.7425313
3.6,1.00750324682,0.234999999923,0.232323232323,1280.44229273,7455.60000075,8736.04229348
3.6,1.00750324682,0.244999999924,0.242424242424,1272.51971042,7357.50000074,8630.01971116
3.6,1.00750324682,0.254999999925,0.252525252525,1264.27677808,7259.40000073,8523.67677881
3.6,1.00750324682,0.264999999926,0.262626262626,1255.71557082,7161.30000072,8417.01557154
3.6,1.00750324682,0.274999999927,0.272727272727,1246.83824388,7063.20000071,8310.03824459
3.6,1.00750324682,0.284999999928,0.282828282828,1237.64703208,6965.1000007,8202.74703278
3.6,1.00750324682,0.294999999929,0.292929292929,1228.14424926,6867.00000069,8095.14424995
3.6,1.00750324682,0.30499999993,0.30303030303,1218.33228769,6768.90000068,7987.23228837
3.6,1.00750324682,0.314999999931,0.313131313131,1208.21361748,6670.80000067,7879.01361816
3.6,1.00750324682,0.324999999932,0.323232323232,1197.79078596,6572.70000066,7770.49078662
3.6,1.00750324682,0.334999999933,0.333333333333,1187.06641701,6474.60000065,7661.66641766
3.6,1.00750324682,0.344999999934,0.343434343434,1176.04321044,6376.50000064,7552.54321108
3.6,1.00750324682,0.354999999935,0.353535353535,1164.72394128,6278.40000063,7443.12394191
3.6,1.00750324682,0.364999999936,0.363636363636,1153.1114591,6180.30000062,7333.41145972
3.6,1.00750324682,0.374999999937,0.373737373737,1141.20868727,6082.20000061,7223.40868788
3.6,1.00750324682,0.384999999938,0.383838383838,1129.01862226,5984.1000006,7113.11862286
3.6,1.00750324682,0.394999999939,0.393939393939,1116.54433285,5886.00000059,7002.54433344
3.6,1.00750324682,0.40499999994,0.40404040404,1103.78895937,5787.90000058,6891.68895996
3.6,1.00750324682,0.414999999941,0.414141414141,1090.75571293,5689.80000057,6780.5557135
3.6,1.00750324682,0.424999999942,0.424242424242,1077.44787457,5591.70000056,6669.14787513
3.6,1.00750324682,0.434999999943,0.434343434343,1063.86879447,5493.60000055,6557.46879502
3.6,1.00750324682,0.444999999944,0.444444444444,1050.02189109,5395.50000055,6445.52189163
3.6,1.00750324682,0.454999999945,0.454545454545,1035.91065031,5297.40000054,6333.31065085
3.6,1.00750324682,0.464999999946,0.464646464646,1021.53862457,5199.30000053,6220.8386251
3.6,1.00750324682,0.474999999947,0.474747474747,1006.90943194,5101.20000052,6108.10943246
3.6,1.00750324682,0.484999999948,0.484848484848,992.026755253,5003.10000051,5995.12675576
3.6,1.00750324682,0.494999999949,0.494949494949,976.894341132,4905.0000005,5881.89434163
3.6,1.00750324682,0.504999999951,0.505050505051,961.515999084,4806.90000049,5768.41599957
3.6,1.00750324682,0.514999999952,0.515151515152,945.895600527,4708.80000048,5654.695601
3.6,1.00750324682,0.524999999953,0.525252525253,930.037077811,4610.70000047,5540.73707828
3.6,1.00750324682,0.534999999954,0.535353535354,913.944423235,4512.60000046,5426.54442369
3.6,1.00750324682,0.544999999955,0.545454545455,897.621688039,4414.50000045,5312.12168848
3.6,1.00750324682,0.554999999956,0.555555555556,881.072981383,4316.40000044,5197.47298182
3.6,1.00750324682,0.564999999957,0.565656565657,864.302469317,4218.30000043,5082.60246974
3.6,1.00750324682,0.574999999958,0.575757575758,847.314373727,4120.20000042,4967.51437414
3.6,1.00750324682,0.584999999959,0.585858585859,830.112971275,4022.10000041,4852.21297168
3.6,1.00750324682,0.59499999996,0.59595959596,812.702592322,3924.0000004,4736.70259272
3.6,1.00750324682,0.604999999961,0.606060606061,795.087619839,3825.90000039,4620.98762023
3.6,1.00750324682,0.614999999962,0.616161616162,777.2724883,3727.80000038,4505.07248868
3.6,1.00750324682,0.624999999963,0.626262626263,759.261682569,3629.70000037,4388.96168294
3.6,1.00750324682,0.634999999964,0.636363636364,741.059736771,3531.60000036,4272.65973713
3.6,1.00750324682,0.644999999965,0.646464646465,722.671233148,3433.50000035,4156.17123349
3.6,1.00750324682,0.654999999966,0.656565656566,704.100800907,3335.40000034,4039.50080124
3.6,1.00750324682,0.664999999967,0.666666666667,685.353115056,3237.30000033,3922.65311538
3.6,1.00750324682,0.674999999968,0.676767676768,666.432895223,3139.20000032,3805.63289554
3.6,1.00750324682,0.684999999969,0.686868686869,647.344904474,3041.10000031,3688.44490478
3.6,1.00750324682,0.69499999997,0.69696969697,628.093948108,2943.0000003,3571.09394841
3.6,1.00750324682,0.704999999971,0.707070707071,608.68487245,2844.90000029,3453.58487274
3.6,1.00750324682,0.714999999972,0.717171717172,589.122563631,2746.80000028,3335.92256391
3.6,1.00750324682,0.724999999973,0.727272727273,569.411946358,2648.70000027,3218.11194663
3.6,1.00750324682,0.734999999974,0.737373737374,549.557982673,2550.60000026,3100.15798293
3.6,1.00750324682,0.744999999975,0.747474747475,529.565670706,2452.50000025,2982.06567095
3.6,1.00750324682,0.754999999976,0.757575757576,509.440043414,2354.40000024,2863.84004365
3.6,1.00750324682,0.764999999977,0.767676767677,489.186167315,2256.30000023,2745.48616754
3.6,1.00750324682,0.774999999978,0.777777777778,468.809141216,2158.20000022,2627.00914143
3.6,1.00750324682,0.784999999979,0.787878787879,448.314094923,2060.10000021,2508.41409513
3.6,1.00750324682,0.79499999998,0.79797979798,427.706187955,1962.0000002,2389.70618815
3.6,1.00750324682,0.804999999981,0.808080808081,406.990608242,1863.90000019,2270.89060843
3.6,1.00750324682,0.814999999982,0.818181818182,386.17257082,1765.80000018,2151.972571
3.6,1.00750324682,0.824999999983,0.828282828283,365.257316519,1667.70000017,2032.95731669
3.6,1.00750324682,0.834999999984,0.838383838384,344.250110643,1569.60000016,1913.8501108
3.6,1.00750324682,0.844999999985,0.848484848485,323.156241643,1471.50000015,1794.65624179
3.6,1.00750324682,0.854999999986,0.858585858586,301.981019787,1373.40000014,1675.38101993
3.6,1.00750324682,0.864999999987,0.868686868687,280.729775825,1275.30000013,1556.02977595
3.6,1.00750324682,0.874999999988,0.878787878788,259.407859644,1177.20000012,1436.60785976
3.6,1.00750324682,0.884999999989,0.888888888889,238.020638922,1079.10000011,1317.12063903
3.6,1.00750324682,0.89499999999,0.89898989899,216.573497777,981.000000099,1197.57349788
3.6,1.00750324682,0.904999999991,0.909090909091,195.071835413,882.900000089,1077.9718355
3.6,1.00750324682,0.914999999992,0.919191919192,173.521064757,784.800000079,958.321064836
3.6,1.00750324682,0.924999999993,0.929292929293,151.926611102,686.700000069,838.626611171
3.6,1.00750324682,0.934999999994,0.939393939394,130.293910735,588.600000059,718.893910794
3.6,1.00750324682,0.944999999995,0.949494949495,108.628409573,490.50000005,599.128409622
3.6,1.00750324682,0.954999999996,0.959595959596,86.9355617894,392.40000004,479.335561829
3.6,1.00750324682,0.964999999997,0.969696969697,65.2208284437,294.30000003,359.520828473
3.6,1.00750324682,0.974999999998,0.979797979798,43.4896761033,196.20000002,239.689676123
3.6,1.00750324682,0.984999999999,0.989898989899,21.7475754695,98.1000000099,119.847575479
3.6,1.00750324682,0.995,1,8.39315498424e-14,0,8.39315498424e-14
