step,time,factor,applied,raw_max,raw_mean,used_max,used_mean,pre_accel_max,ratio_max,confining_ref,limited,relaxed,cap_min,lateral_used_max,cap_edge_used_max,interior_used_max,case,label,kind,scale,relax,limiter
39.0,0.00432206,0.881375,407.0,38853.6,9073.05,13440.7,3146.4,1264.58,178.978,1.92954,0.0,407.0,0.0,13440.7,9013.28,1477.76,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
40.0,0.00442083,0.947222,407.0,9364.87,2979.35,16354.2,3932.4,3189.89,191.229,1.9356,0.0,407.0,0.0,16354.2,11004.6,1722.33,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
41.0,0.00451702,1.0,407.0,136581.0,34556.9,39001.3,9630.98,4708.54,181.51,1.94752,0.0,407.0,0.0,39001.3,28304.3,4165.15,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
42.0,0.004609,1.0,407.0,306092.0,84026.9,107744.0,28364.7,10216.8,401.579,1.96584,0.0,407.0,0.0,107744.0,88492.9,9925.57,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
43.0,0.00467125,1.0,407.0,551231.0,164041.0,219206.0,64050.5,19589.0,91.948,1.992,0.0,407.0,0.0,219206.0,210433.0,15817.1,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
44.0,0.00469976,1.0,407.0,794258.0,231206.0,382493.0,113126.0,27576.9,119.386,2.01147,0.0,407.0,0.0,348631.0,382493.0,24403.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
45.0,0.00471645,1.0,407.0,1000990.0,287043.0,572877.0,166481.0,34345.8,2569.53,2.02627,0.0,407.0,0.0,469308.0,572877.0,39629.1,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
46.0,0.00472863,1.0,407.0,1195520.0,338792.0,766698.0,219996.0,40574.3,159.456,2.0386,0.0,407.0,0.0,587924.0,766698.0,54760.1,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
47.0,0.00473818,1.0,407.0,1391240.0,387764.0,958810.0,272342.0,46297.4,179.265,2.04876,0.0,407.0,0.0,740689.0,958810.0,69077.8,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
48.0,0.00474582,1.0,407.0,1597590.0,433243.0,1145460.0,322764.0,51434.1,198.468,2.05666,0.0,407.0,0.0,890419.0,1145460.0,82380.4,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
49.0,0.00475219,1.0,407.0,1797750.0,476037.0,1348310.0,370852.0,56078.7,207.344,2.06258,0.0,407.0,0.0,1035110.0,1348310.0,94685.4,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
50.0,0.00475767,1.0,407.0,337931.0,147383.0,1206950.0,334922.0,60328.5,166.239,2.06671,0.0,407.0,0.0,932411.0,1206950.0,100224.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
51.0,0.0047627,1.0,407.0,478877.0,180147.0,910175.0,263628.0,62708.8,113.434,2.0694,0.0,407.0,0.0,716938.0,910175.0,104026.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
52.0,0.00476773,1.0,407.0,641492.0,218554.0,783172.0,235710.0,64265.2,97.3532,2.0703,0.0,407.0,0.0,622534.0,783172.0,111237.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
53.0,0.00477276,1.0,407.0,835172.0,259432.0,769607.0,236116.0,65433.4,90.6164,2.06916,0.0,407.0,0.0,606297.0,769607.0,120262.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
54.0,0.00477778,1.0,407.0,1032270.0,301318.0,832550.0,252554.0,66487.4,88.5597,2.06577,0.0,407.0,0.0,640215.0,832550.0,130284.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
55.0,0.00478281,1.0,407.0,1230760.0,343665.0,943958.0,278401.0,67721.0,96.1691,2.0599,0.0,407.0,0.0,705950.0,943958.0,140863.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
56.0,0.00478784,1.0,407.0,1428610.0,386146.0,1086360.0,310197.0,69096.7,112.481,2.05131,0.0,407.0,0.0,791403.0,1086360.0,151754.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
57.0,0.00479286,1.0,407.0,1623490.0,428521.0,1247770.0,345761.0,70630.4,127.873,2.0397,0.0,407.0,0.0,888499.0,1247770.0,162821.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
58.0,0.00479789,1.0,407.0,1812390.0,470569.0,1419500.0,383635.0,72190.3,142.317,2.02475,0.0,407.0,0.0,991723.0,1419500.0,173997.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
59.0,0.00480292,1.0,407.0,1991390.0,512244.0,1594710.0,422799.0,73787.9,172.344,2.00606,0.0,407.0,0.0,1097140.0,1594710.0,185269.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
60.0,0.00480795,1.0,407.0,648810.0,281116.0,1466000.0,402317.0,75430.9,255.626,1.98522,0.0,407.0,0.0,1012000.0,1466000.0,189247.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
61.0,0.00481297,1.0,407.0,828031.0,315018.0,1206070.0,358947.0,76351.3,551.376,1.97351,0.0,407.0,0.0,844012.0,1206070.0,193096.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
62.0,0.004818,1.0,407.0,986120.0,349194.0,1099270.0,347766.0,76791.8,6566.53,1.95951,0.0,407.0,0.0,772878.0,1099270.0,204263.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
63.0,0.00482303,1.0,407.0,1147260.0,382381.0,1081770.0,354222.0,76937.6,517.407,1.94318,0.0,407.0,0.0,759911.0,1081770.0,216528.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
64.0,0.00482805,1.0,407.0,1304970.0,413496.0,1111300.0,369964.0,76905.9,322.427,1.92449,0.0,407.0,0.0,779888.0,1111300.0,229500.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
65.0,0.00483308,1.0,407.0,1441210.0,442032.0,1203600.0,390498.0,76773.3,273.269,1.90336,0.0,407.0,0.0,816326.0,1203600.0,242931.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
66.0,0.00483811,1.0,407.0,1552600.0,467800.0,1306820.0,413111.0,76603.3,384.123,1.87972,0.0,407.0,0.0,858435.0,1306820.0,256640.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
67.0,0.00484314,1.0,407.0,1635900.0,490881.0,1406160.0,436091.0,76498.0,639.101,1.88963,0.0,407.0,0.0,899165.0,1406160.0,270500.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
68.0,0.00484816,1.0,407.0,1688040.0,511572.0,1492150.0,458415.0,76351.3,1838.52,1.90735,0.0,407.0,0.0,933935.0,1492150.0,284422.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
69.0,0.00485319,1.0,407.0,1706280.0,530416.0,1557680.0,479586.0,76565.2,2202.59,1.92711,0.0,407.0,0.0,959833.0,1557680.0,298356.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
70.0,0.00485822,1.0,407.0,886042.0,349969.0,1436900.0,456025.0,79196.2,670.107,1.94901,0.0,407.0,0.0,893823.0,1436900.0,300408.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
71.0,0.00486324,1.0,407.0,899914.0,354868.0,1234790.0,413894.0,81029.6,402.757,1.97302,0.0,407.0,0.0,787146.0,1005070.0,296085.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
72.0,0.00486827,1.0,407.0,883103.0,361016.0,1103190.0,391719.0,82388.6,293.785,1.99874,0.0,407.0,0.0,717165.0,613415.0,296756.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
73.0,0.0048733,1.0,407.0,838841.0,371092.0,1006510.0,380927.0,83508.2,234.3,2.026,0.0,407.0,0.0,668542.0,615954.0,300584.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
74.0,0.00487833,1.0,407.0,799038.0,384435.0,923508.0,377743.0,84446.4,206.665,2.05462,0.0,407.0,0.0,695149.0,660607.0,306497.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
75.0,0.00488335,1.0,407.0,939766.0,401311.0,842614.0,380673.0,85260.7,293.546,2.08447,0.0,407.0,0.0,732125.0,737593.0,313920.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
76.0,0.00488838,1.0,407.0,1097540.0,421909.0,841411.0,389187.0,85979.7,493.682,2.11541,0.0,407.0,0.0,775919.0,841411.0,322600.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
77.0,0.00489341,1.0,407.0,1275090.0,446132.0,969297.0,402996.0,86615.0,411.375,2.14733,0.0,407.0,0.0,824436.0,969297.0,336622.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
78.0,0.00489843,1.0,407.0,1475620.0,474410.0,1120440.0,421668.0,87069.1,233.517,2.18012,0.0,407.0,0.0,876543.0,1120440.0,353223.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
79.0,0.00490346,1.0,407.0,1702620.0,505633.0,1295480.0,444628.0,87246.9,149.73,2.21366,0.0,407.0,0.0,931757.0,1295480.0,370689.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
80.0,0.00490849,1.0,407.0,542200.0,282212.0,1139160.0,415536.0,87000.5,121.119,2.24782,0.0,407.0,0.0,872172.0,1139160.0,373041.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
81.0,0.00491352,1.0,407.0,598545.0,299270.0,838086.0,365551.0,85356.0,119.777,2.2825,0.0,407.0,0.0,762672.0,838086.0,368836.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
82.0,0.00491854,1.0,407.0,658336.0,323306.0,732481.0,344808.0,83527.3,116.785,2.40673,0.0,407.0,0.0,715003.0,732481.0,371827.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
83.0,0.00492357,1.0,407.0,919672.0,351135.0,757443.0,341886.0,84354.6,110.184,2.45196,0.0,407.0,0.0,707081.0,757443.0,378581.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
84.0,0.0049286,1.0,407.0,1204660.0,381688.0,872793.0,350599.0,84899.1,106.409,2.49626,0.0,407.0,0.0,725681.0,872793.0,387438.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
85.0,0.00493362,1.0,407.0,1505000.0,414156.0,1052490.0,367369.0,85203.5,115.667,2.53951,0.0,407.0,0.0,763029.0,1052490.0,381522.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
86.0,0.00493865,1.0,407.0,1817510.0,448434.0,1278380.0,389834.0,85255.5,115.796,2.58159,0.0,407.0,0.0,823547.0,1278380.0,386061.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
87.0,0.00494368,1.0,407.0,2138470.0,485370.0,1537260.0,416522.0,84993.3,123.089,2.62238,0.0,407.0,0.0,907319.0,1537260.0,389355.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
88.0,0.00494871,1.0,407.0,2462640.0,526467.0,1818870.0,446846.0,84306.7,167.68,2.66167,0.0,407.0,0.0,1046730.0,1818870.0,390985.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
89.0,0.00495373,1.0,407.0,2782370.0,569240.0,2114190.0,480892.0,83034.8,157.139,2.69918,0.0,407.0,0.0,1211990.0,2114190.0,390609.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
90.0,0.00495876,1.0,407.0,591142.0,264674.0,1915150.0,441018.0,80971.8,120.933,2.73447,0.0,407.0,0.0,1117090.0,1915150.0,375417.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
91.0,0.00496379,1.0,407.0,890150.0,295153.0,1496910.0,374774.0,77089.2,85.4568,2.76723,0.0,407.0,0.0,905951.0,1496910.0,354914.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
92.0,0.00496881,1.0,407.0,1156250.0,332422.0,1329160.0,349299.0,71881.8,67.7357,2.79633,0.0,407.0,0.0,847255.0,1329160.0,342295.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
93.0,0.00497384,1.0,407.0,1375910.0,373653.0,1306750.0,348019.0,71220.5,59.6524,2.82123,0.0,407.0,0.0,893390.0,1306750.0,342792.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
94.0,0.00497887,1.0,407.0,1540070.0,420783.0,1358690.0,362513.0,74023.0,69.6896,2.84138,0.0,407.0,0.0,1015370.0,1358690.0,359823.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
95.0,0.00498389,1.0,407.0,1643220.0,472372.0,1437030.0,388155.0,76680.7,81.5436,2.85625,0.0,407.0,0.0,1192250.0,1437030.0,382695.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
96.0,0.00498892,1.0,407.0,1922800.0,525258.0,1509810.0,424108.0,79060.6,95.1366,2.86527,0.0,407.0,0.0,1407940.0,1509810.0,410409.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
97.0,0.00499395,1.0,407.0,2212100.0,577427.0,1650120.0,467897.0,81085.4,111.422,2.86769,0.0,407.0,0.0,1650120.0,1556580.0,441881.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
98.0,0.00499898,1.0,407.0,2499750.0,628018.0,1909040.0,515130.0,82668.8,131.595,2.86258,0.0,407.0,0.0,1909040.0,1565480.0,475996.0,CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
1.0,0.000502713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
2.0,0.000603255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
3.0,0.000703798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
4.0,0.00080434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
5.0,0.000904883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
6.0,0.00100543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
7.0,0.00110597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
8.0,0.00120651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
9.0,0.00130705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
10.0,0.00140759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
11.0,0.00150814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
12.0,0.00160868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
13.0,0.00170922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
14.0,0.00180976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
15.0,0.0019103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
16.0,0.00201085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
17.0,0.00211139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
18.0,0.00221193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
19.0,0.00231247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
20.0,0.00241301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
21.0,0.00251355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
22.0,0.0026141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
23.0,0.00271464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
24.0,0.00281518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
25.0,0.00291572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
26.0,0.00301626,0.01084,407.0,1.71993,1.03538,1.71993,1.03538,0.408828,0.892796,1.92645,0.0,0.0,48.1614,1.71993,1.17454,1.2523,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
27.0,0.0031168,0.0778673,407.0,12.5862,7.3257,12.5862,7.3257,0.376033,6.53337,1.92646,0.0,0.0,48.1614,12.5862,7.87786,8.09428,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
28.0,0.00321734,0.144895,407.0,24.4323,13.4741,24.4323,13.4741,1.08612,12.6825,1.92646,0.0,0.0,48.1614,24.4323,14.3842,13.6326,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
29.0,0.00331788,0.211922,407.0,42.2097,20.7357,42.2097,20.7357,3.08909,14.0343,1.92645,0.0,0.0,48.1614,42.2097,25.2057,20.6925,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
30.0,0.00341842,0.278947,407.0,37.1636,21.9805,37.1636,21.9805,7.09836,19.2912,1.92645,0.0,0.0,48.1613,37.1636,32.9894,35.7936,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
31.0,0.00351896,0.34597,407.0,81.488,38.0085,50.0,34.0314,8.36377,25.0,1.92646,164.0,0.0,48.1614,50.0,48.1614,48.1614,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
32.0,0.00361948,0.41299,407.0,186.696,60.2118,50.0,36.714,12.4543,25.0,1.92647,206.0,0.0,48.1617,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
33.0,0.00372001,0.480004,407.0,389.827,110.93,50.0,44.0527,16.4033,25.0,1.9265,270.0,0.0,48.1624,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
34.0,0.00382052,0.547011,407.0,678.879,204.201,50.0,47.5599,19.5578,25.0,1.92654,346.0,0.0,48.1634,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
35.0,0.00392101,0.614007,407.0,1042.14,362.774,50.0,49.2177,25.5587,25.0,1.92661,394.0,0.0,48.1652,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
36.0,0.00402149,0.680993,407.0,1522.29,591.318,50.0,49.782,35.4908,15.8511,1.92673,402.0,0.0,48.1683,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
37.0,0.00412195,0.747969,407.0,2169.37,900.525,50.0,48.7857,44.6541,25.0,1.92693,396.0,0.0,48.1731,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
38.0,0.0042224,0.814931,407.0,3136.99,1325.76,50.0,49.8772,52.6165,12.8722,1.92717,406.0,0.0,48.1793,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
39.0,0.00432282,0.881883,407.0,4635.3,1795.88,50.0,49.8772,58.8784,24.7913,1.92745,406.0,0.0,48.1864,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
40.0,0.00442324,0.948824,407.0,690.063,378.791,50.0,49.8683,62.9505,25.0,1.92777,406.0,0.0,48.1942,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
41.0,0.00452363,1.0,407.0,2120.35,848.144,50.0,49.8772,67.4375,24.7863,1.92808,406.0,0.0,48.2019,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
42.0,0.00462401,1.0,407.0,3556.67,1353.01,50.0,49.8772,65.1432,9.44558,1.92837,406.0,0.0,48.2092,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
43.0,0.00472437,1.0,407.0,4553.98,1845.09,50.0,49.8596,59.8978,25.0,1.92869,406.0,0.0,48.2173,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
44.0,0.00482472,1.0,407.0,6135.86,2353.71,50.0,49.8597,65.5431,25.0,1.92904,406.0,0.0,48.2259,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
45.0,0.00492509,1.0,407.0,7529.03,2900.12,50.0,49.8772,69.8365,12.6847,1.92941,406.0,0.0,48.2351,50.0,50.0,50.0,CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
1.0,0.000502713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
2.0,0.000603255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
3.0,0.000703798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
4.0,0.00080434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
5.0,0.000904883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
6.0,0.00100543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
7.0,0.00110597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
8.0,0.00120651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
9.0,0.00130705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
