case,case_name,center_avg_count_r0p20,center_avg_count_r0p40,center_avg_excess_over_p0_r0p20,center_avg_excess_over_p0_r0p40,center_avg_excess_r0p20,center_avg_excess_r0p40,com_drift,div_rate_contrib_maxAbs_est,excess_maxAbs,excess_mean,frame_index,kind,kplastic_maxAbs,lap_maxAbs,lap_rate_contrib_maxAbs_est,lapz_maxAbs,lapz_rate_contrib_maxAbs_est,mode,p0,particle_count,particle_count_vtk,porepressrate_maxAbs,surface_lap_maxAbs,surface_lap_rate_contrib_maxAbs_est,surface_porepressrate_maxAbs,time,vel_max,vel_mean
surface_clamp,CaseCryer_PR_StrictSphere_C5c_SurfaceClamp,7,33,3.048132017668572,2.217927102776273,152.40660088342858,110.89635513881365,8.518258013903489e-16,186205.95333333334,191.9792509566,20.532866939983332,2,compression,0.0,1519392.3,10325.465851172276,67.068581,0.0,2,50.0,739,739,186307.67,187104.59,1271.5228678219507,186307.67,0.002011,0.000625682187874113,0.00026488147881403607
surface_clamp,CaseCryer_PR_StrictSphere_C5c_SurfaceClamp,1,33,0.039732586074500004,1.4349750650627668,1.986629303725,71.74875325313835,2.0181532617966868e-15,305355.4866666667,87.85639108695,6.021884384241511,3,compression,0.0,867658.38,5896.4212028542315,67.067871,0.0,2,50.0,739,739,305361.16,16261.327,110.50850832483862,305361.16,0.003016,0.0009703542829306991,0.00050083174174687
surface_clamp,CaseCryer_PR_StrictSphere_C5c_SurfaceClamp,1,27,-2.758401169194,-0.684865588020093,-137.9200584597,-34.24327940100465,4.851230238065646e-15,105955.19333333334,137.9200584597,3.4475152854763444,4,compression,0.0,2537398.8,17243.620795107036,67.065666,0.0,2,50.0,739,739,105934.88,39985.984,271.736214746857,105934.88,0.004022,0.0002802755598475821,0.00011659297107512474
surface_clamp,CaseCryer_PR_StrictSphere_C5c_SurfaceClamp,7,33,4.068212297852,1.8179713010574732,203.4106148926,90.89856505287366,8.94577845559939e-15,296944.7,311.5865514792,6.268405099291783,5,compression,0.0,4200331.5,28544.556574923554,67.067253,0.0,2,50.0,739,739,297000.03,35019.719,237.98653754672105,297000.03,0.005027,0.0009355463902359328,0.0004221038093865478
surface_clamp,CaseCryer_PR_StrictSphere_C5c_SurfaceClamp,1,33,-0.2299897690398,1.5707505631895513,-11.49948845199,78.53752815947756,1.2649401667498743e-14,150550.14666666667,105.6095358134,15.473865827663172,6,compression,0.0,1541526.3,10475.883792048931,67.068184,0.0,2,50.0,739,739,150239.14,126299.7,858.3058103975537,150239.14,0.006032,0.00041139271343129327,0.0002191849096142401
diffusion_old,CaseCryer_PR_StrictSphere_C5c_DiffusionOld,7,33,nan,nan,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0,diffusion,0.0,0.0,0.0,0.0,0.0,0,0.0,739,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diffusion_old,CaseCryer_PR_StrictSphere_C5c_DiffusionOld,1,27,nan,nan,998.5323147454,997.7195066213588,7.8872407026821e-19,10378.460000000001,998.5323147454,995.4184050836936,1,diffusion,0.0,826871.06,5619.239279646621,67.065598,0.0,0,0.0,739,739,10393.418,826871.06,5619.239279646621,9702.0693,0.001005,2.544456552027742e-05,1.7313326417344558e-05
diffusion_old,CaseCryer_PR_StrictSphere_C5c_DiffusionOld,1,27,nan,nan,986.8619453333,987.3761197528106,4.616720440081915e-17,6278.7048,988.9323782983,987.4816486779322,2,diffusion,0.0,839935.06,5708.019435949713,67.065636,0.0,0,0.0,739,739,9361.8076,839935.06,5708.019435949713,9361.8076,0.002011,1.3847601621819208e-05,4.968915860857551e-06
diffusion_old,CaseCryer_PR_StrictSphere_C5c_DiffusionOld,1,33,nan,nan,990.3224052021,990.5598655139091,1.5482971907435514e-16,3553.884266666667,990.8642869673,986.0670240725851,3,diffusion,0.0,810389.31,5507.232823649339,67.065636,0.0,0,0.0,739,739,6930.6479,810389.31,5507.232823649339,6930.6479,0.003016,1.8830633574940465e-05,6.770586038556738e-06
diffusion_old,CaseCryer_PR_StrictSphere_C5c_DiffusionOld,1,33,nan,nan,983.2239914471,980.0835393027455,1.2673651747250467e-16,12466.585333333334,983.2239914471,976.7514657628619,4,diffusion,0.0,824821.69,5605.31219843697,67.065651,0.0,0,0.0,739,739,17781.055,824821.69,5605.31219843697,17781.055,0.004022,5.509452354114653e-05,1.9501205302602797e-05
diffusion_old,CaseCryer_PR_StrictSphere_C5c_DiffusionOld,1,33,nan,nan,971.4208630421,974.936532169733,7.455482388238681e-17,13795.16,975.582760477,969.0079515580949,5,diffusion,0.0,889204.13,6042.841522256203,67.065582,0.0,0,0.0,739,739,18695.365,889204.13,6042.841522256203,18695.365,0.005027,8.03990988060832e-05,2.4043827676581965e-05
diffusion_old,CaseCryer_PR_StrictSphere_C5c_DiffusionOld,1,33,nan,nan,966.9416697303,968.6536457230882,6.40694321052831e-16,10111.694666666666,970.4296801519,963.978466117703,6,diffusion,0.0,903175.19,6137.785864763848,67.065613,0.0,0,0.0,739,739,10036.249,903175.19,6137.785864763848,4816.354,0.006033,4.7253556037983774e-05,2.0650550914540177e-05
diffusion_strong,CaseCryer_PR_StrictSphere_C5c_DiffusionStrong,7,33,nan,nan,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0,diffusion,0.0,0.0,0.0,0.0,0.0,1,0.0,739,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diffusion_strong,CaseCryer_PR_StrictSphere_C5c_DiffusionStrong,1,27,nan,nan,997.0660895408,995.4415976244186,1.5467450115762536e-18,20737.505333333334,997.0660895408,990.8513178977463,1,diffusion,0.0,1645490.8,11182.404349303435,67.065605,0.0,1,0.0,739,739,20767.311,1645490.8,11182.404349303435,19329.416,0.001005,5.0829574941115066e-05,3.458649466626094e-05
diffusion_strong,CaseCryer_PR_StrictSphere_C5c_DiffusionStrong,1,27,nan,nan,973.8115546373,974.8480746069964,6.686310388321272e-17,12419.305333333334,977.975915569,975.0796568999018,2,diffusion,0.0,1662195.6,11295.92660550459,67.065659,0.0,1,0.0,739,739,18510.512,1662195.6,11295.92660550459,18510.512,0.002011,2.738063085416801e-05,9.89405309963511e-06
diffusion_strong,CaseCryer_PR_StrictSphere_C5c_DiffusionStrong,1,27,nan,nan,980.8557974451,981.2834560821924,1.955755871126341e-16,7004.672,981.9465993831,972.3984933622246,3,diffusion,0.0,1594053.9,10832.850152905201,67.065659,0.0,1,0.0,739,739,13698.356,1594053.9,10832.850152905201,13698.356,0.003016,3.7387851591402254e-05,1.3417031956076073e-05
diffusion_strong,CaseCryer_PR_StrictSphere_C5c_DiffusionStrong,1,33,nan,nan,966.7977340282,960.529353848627,3.8689716738017016e-16,24871.303333333337,966.7977340282,953.960791153428,4,diffusion,0.0,1615495.4,10978.562011552838,67.065659,0.0,1,0.0,739,739,35208.598,1615495.4,10978.562011552838,35208.598,0.004022,0.00010979141927085106,3.869491341995559e-05
diffusion_strong,CaseCryer_PR_StrictSphere_C5c_DiffusionStrong,1,33,nan,nan,943.4804217412,950.5451982606183,9.060497882702643e-16,27253.823333333334,951.8585401203,938.8448044878967,5,diffusion,0.0,1736997.3,11804.2629969419,67.065521,0.0,1,0.0,739,739,36610.891,1736997.3,11804.2629969419,36610.891,0.005027,0.00016014986613299722,4.755652043064771e-05
diffusion_strong,CaseCryer_PR_StrictSphere_C5c_DiffusionStrong,1,33,nan,nan,934.9978090883,938.4006372096516,1.089275046367192e-15,19633.118000000002,941.9654328712,929.2804582449876,6,diffusion,0.0,1755564.5,11930.441726129802,67.065529,0.0,1,0.0,739,739,19482.846,1755564.5,11930.441726129802,8670.9844,0.006033,9.31861664709917e-05,4.104630424936606e-05
diffusion_clamp,CaseCryer_PR_StrictSphere_C5c_DiffusionClamp,7,33,nan,nan,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0,diffusion,0.0,0.0,0.0,0.0,0.0,2,0.0,739,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diffusion_clamp,CaseCryer_PR_StrictSphere_C5c_DiffusionClamp,1,27,nan,nan,-13.08369435914,-84.7128740859026,6.451312064240314e-16,3166462.2,510.602065459,45.67724036243031,1,diffusion,0.0,9459763.0,64286.530750934435,67.068237,0.0,2,0.0,739,739,3152387.3,989462.13,6724.173496432213,359602.47,0.001005,0.00582242360405883,0.0027117824206792794
diffusion_clamp,CaseCryer_PR_StrictSphere_C5c_DiffusionClamp,7,33,nan,nan,1378.175720958143,1053.5039696882668,4.4050825133904395e-15,2460470.4,1573.591854516,75.62538720022748,2,diffusion,0.0,14730196.0,100103.26877336054,67.065506,0.0,2,0.0,739,739,2433433.5,116781.22,793.6202514441048,851604.44,0.002011,0.004505512577089851,0.002182270819076727
diffusion_clamp,CaseCryer_PR_StrictSphere_C5c_DiffusionClamp,1,27,nan,nan,-2007.225861227,-978.6428449904591,1.2099457465164915e-14,2315511.9333333336,2007.225861227,23.78191419340736,3,diffusion,0.0,31016260.0,210779.88447162762,67.066139,0.0,2,0.0,739,739,2526291.8,897155.25,6096.875637104996,736578.25,0.003016,0.005712871631117526,0.0014125353220841813
diffusion_clamp,CaseCryer_PR_StrictSphere_C5c_DiffusionClamp,7,33,nan,nan,2041.0551205327142,1243.6870193646091,2.9338078284173374e-14,6160693.533333333,2654.256877815,46.17622183304676,4,diffusion,0.0,39271160.0,266878.423377506,67.068985,0.0,2,0.0,739,739,6427571.5,284200.09,1931.363166836562,274025.03,0.004021,0.009488186781736687,0.0012792889673449125
diffusion_clamp,CaseCryer_PR_StrictSphere_C5c_DiffusionClamp,1,27,nan,nan,-1600.047488953,-188.30739144585186,1.4282010645287002e-11,7823041.333333333,1600.047488953,89.48902991563841,5,diffusion,0.0,39950588.0,271495.671083928,67.064987,0.0,2,0.0,739,739,8094537.0,846665.44,5753.757662249406,940572.31,0.005026,0.009643087043650739,0.0024731294759830196
diffusion_clamp,CaseCryer_PR_StrictSphere_C5c_DiffusionClamp,1,33,nan,nan,403.7007100679,-380.7209218540292,6.574695598272608e-14,7245482.0,682.6372832385,-90.38869357364419,6,diffusion,0.0,21775808.0,147983.7444784234,67.067566,0.0,2,0.0,739,739,7393465.5,566473.38,3849.632212028543,859056.69,0.006031,0.007364403467116991,0.0021359413656702048
