case,label,time,part,region,count,feedback_factor,porepress_mean,porepress_std,excess_mean,porepressrate_mean,porepressrate_maxabs,divvel_mean,divvel_maxabs,velocity_max,kplastic_max
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001005,3,full_no_caps_edges,147,0.0,2054.6787068662375,480.8611298086205,2054.6787068662375,7628040.578911564,10601311.0,-0.01144017476190476,0.015904689,7.727531200000025e-05,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001005,3,lateral_shell,196,0.0,2986.4717538514997,685.9587799256162,2986.4717538514997,10724717.823979592,13699167.0,-0.01609066666173469,0.020556396,0.0004994836360911228,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001005,3,top_cap,74,0.0,270.72234736512826,279.6573278501385,270.72234736512826,1015224.0224324322,3120933.8,-0.0015193001863513516,0.0046801032,4.0865605007826155e-05,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001005,3,bottom_cap,74,0.0,270.7223542099792,279.6573184151176,270.7223542099792,1015224.0389864864,3120933.8,-0.0015193002167567568,0.0046801032,4.086560500782615e-05,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001307,4,all,407,0.0,4548.660902450636,3300.9079195533736,4548.660902450636,9999883.313562654,20334768.0,-0.014999825914668308,0.03052422,0.000720725804075976,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001307,4,center_core,45,0.0,5225.256350774689,861.7211610752428,5225.256350774689,12363383.177777778,14279077.0,-0.01853819171111111,0.021417728,0.00012619978066769159,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001307,4,full_no_caps_edges,147,0.0,5289.404399455884,1105.8665217271562,5289.404399455884,11906008.095238095,16163870.0,-0.017854208870068024,0.024254236,0.0001606729562110051,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001307,4,lateral_shell,196,0.0,7372.138687516396,1649.3983258709256,7372.138687516396,15911846.0,20334768.0,-0.023877883484693878,0.03052422,0.000720725804075976,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001307,4,top_cap,74,0.0,704.6851216709234,732.6050068845237,704.6851216709234,1599702.305810811,4674838.0,-0.0023886670737837835,0.0070077367,0.00011196265446017691,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001307,4,bottom_cap,74,0.0,704.6851548295856,732.6049954704434,704.6851548295856,1599702.4322972973,4674837.5,-0.002388667228513514,0.0070077353,0.00011196265307340069,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001508,5,all,407,0.0,6594.438004721356,3561.5346969298676,6594.438004721356,10432841.484692873,21142338.0,-0.015649263356584765,0.03172113,0.0007569578627476182,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001508,5,center_core,45,0.0,8258.6497231506,636.6048964305119,8258.6497231506,13519415.688888889,15428639.0,-0.020274499822222222,0.023138698,0.00017346126657278915,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001508,5,full_no_caps_edges,147,0.0,8175.399907333761,1403.4837693324341,8175.399907333761,12487882.142857144,16821714.0,-0.01873347648979592,0.025235273,0.00022404828204449447,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001508,5,lateral_shell,196,0.0,9540.167378962675,1474.9785544430993,9540.167378962675,16428715.668367347,21142338.0,-0.024651920316326535,0.03172113,0.0007569578627476182,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001508,5,top_cap,74,0.0,2287.5601427967836,949.5204529384857,2287.5601427967836,1653619.722972973,5029163.0,-0.0024706158821621626,0.0075330893,0.0001753108974927812,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.001508,5,bottom_cap,74,0.0,2287.560167411324,949.5204521909463,2287.560167411324,1653619.9158108109,5029164.0,-0.0024706161601351358,0.0075330907,0.0001753109147853424,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.00181,6,all,407,0.0,9419.875766981275,5527.878050890192,9419.875766981275,8532819.88918919,18490440.0,-0.012799230737837836,0.027784197,0.0006807382601048764,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.00181,6,center_core,45,0.0,12013.539012458177,987.1669233880917,12013.539012458177,11417946.533333333,12938705.0,-0.0171228744,0.019408397,0.00023211643289002635,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.00181,6,full_no_caps_edges,147,0.0,11499.311220567584,1899.9082426185448,11499.311220567584,9852941.921768708,13413868.0,-0.014777370508843536,0.020129785,0.00031088409723474406,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.00181,6,lateral_shell,196,0.0,13984.876612544811,2348.197512751899,13984.876612544811,13464445.788265307,18490440.0,-0.020212474896938778,0.027784197,0.0006807382601048764,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.00181,6,top_cap,74,0.0,2703.9943852828646,1243.6298764825592,2703.9943852828646,1169911.9039189187,4962040.5,-0.001735464276081081,0.0074271937,0.00028241549460492825,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.00181,6,bottom_cap,74,0.0,2703.994439809622,1243.6298972011966,2703.994439809622,1169912.0474324324,4962040.5,-0.0017354644739189188,0.0074271937,0.0002824155255430245,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002011,7,all,407,0.0,10765.41685838191,6565.924172266614,10765.41685838191,6015233.347297297,15081348.0,-0.009022850915061425,0.022695931,0.0005936652307387171,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002011,7,center_core,45,0.0,13785.912857328001,1137.9640764403482,13785.912857328001,7826522.233333333,8952215.0,-0.011737022004444445,0.013432138,0.0002668833662636308,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002011,7,full_no_caps_edges,147,0.0,12951.557962890069,2135.920841554365,12951.557962890069,6249171.251700681,8952215.0,-0.009368541946258503,0.013433599,0.0003625886098863053,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002011,7,lateral_shell,196,0.0,16149.756376943822,3013.406585534286,16149.756376943822,9786215.920918368,15081348.0,-0.014698778016836736,0.022695931,0.0005936652307387171,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002011,7,top_cap,74,0.0,2843.343042383135,1431.042858217374,2843.343042383135,515594.82040540554,4205835.0,-0.0007485588521621622,0.0062941625,0.0003540774620713029,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002011,7,bottom_cap,74,0.0,2843.3430817733106,1431.0428915029856,2843.3430817733106,515594.77891891904,4205834.0,-0.0007485588009459459,0.0062941611,0.00035407746367421475,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002312,8,all,407,0.0,11653.402319051138,7560.771073891297,11653.402319051138,1350094.342855037,8761979.0,-0.0020251421296879606,0.013250421,0.00046790334427891466,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002312,8,center_core,45,0.0,14715.164735937557,1237.285644965709,14715.164735937557,556886.3302222223,2807754.0,-0.0008339294959111112,0.0041947109,0.00031933978847720635,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002312,8,full_no_caps_edges,147,0.0,13483.14684888372,2287.586881274611,13483.14684888372,-583756.1897959184,2807754.0,0.000887587669564626,0.0041947109,0.0004409293448668625,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002312,8,lateral_shell,196,0.0,17788.555637411577,4079.265154041994,17788.555637411577,3198258.0900510205,8761979.0,-0.004820549510091836,0.013250421,0.0004330336676817641,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002312,8,top_cap,74,0.0,2748.242606922473,1578.5486721667644,2748.242606922473,-753632.9184054054,3292219.3,0.0011608681956486488,0.0050057773,0.00046790334427891466,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002312,8,bottom_cap,74,0.0,2748.2426372323375,1578.5487001725958,2748.2426372323375,-753632.899945946,3292219.3,0.0011608681623378378,0.0050057773,0.00046790332912520195,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002514,9,all,407,0.0,11304.42143042797,5518.813302698296,11304.42143042797,-1763886.8124621622,7705735.0,0.0026458301964304666,0.011549418,0.000529223065725015,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002514,9,center_core,45,0.0,14112.949276902886,1025.5958570617038,14112.949276902886,-4496909.933333334,4945252.0,0.0067493946244444455,0.0074175596,0.0003455356509249432,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002514,9,full_no_caps_edges,147,0.0,13669.790060361667,2275.912349274518,13669.790060361667,-5206282.8312925175,7705735.0,0.007806271120408163,0.011549418,0.0004905431246231368,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002514,9,lateral_shell,196,0.0,15745.236602841533,2655.9620796046365,15745.236602841533,-1107475.1510204081,7705735.0,0.0016457903535714285,0.011549418,0.0004753824384335978,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002514,9,top_cap,74,0.0,4745.222599794837,1516.3636217634291,4745.222599794837,-1641525.8992918918,3681241.3,0.002480751689566216,0.005535394,0.0005292230642941457,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002514,9,bottom_cap,74,0.0,4745.2226070171755,1516.3636066277018,4745.2226070171755,-1641526.0408716218,3681241.5,0.002480751942152703,0.0055353944,0.000529223065725015,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002815,10,all,407,0.0,9964.942483515055,5289.682421053355,9964.942483515055,-5636227.733144963,13823949.0,0.008454341865675676,0.020752061,0.0005813691235724046,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002815,10,center_core,45,0.0,11470.651998307556,996.6575377190788,11470.651998307556,-10600933.2,11411202.0,0.01590832075555556,0.017125057,0.00036677948714718605,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002815,10,full_no_caps_edges,147,0.0,10924.12652396966,1808.6364218946103,10924.12652396966,-10809326.93877551,13823949.0,0.01622253324829932,0.020752061,0.000531174557585004,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002815,10,lateral_shell,196,0.0,14285.830953101811,3250.9264126904122,14285.830953101811,-6525443.228622448,13823949.0,0.009772138740204083,0.020752061,0.0005196416464261583,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002815,10,top_cap,74,0.0,4022.359947681757,1205.2149188864612,4022.359947681757,-2729043.266621622,5156916.0,0.004111819100945946,0.0077605508,0.0005813691235724046,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.002815,10,bottom_cap,74,0.0,4022.3599507060403,1205.2148608978212,4022.3599507060403,-2729043.2885135137,5156916.0,0.004111819152432432,0.0077605513,0.0005813691233760712,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003016,11,all,407,0.0,8563.734569982182,5044.680953454956,8563.734569982182,-7343596.441818181,16432113.0,0.011015394941130222,0.024681026,0.0005925967700000001,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003016,11,center_core,45,0.0,8972.395953260044,996.8337457718721,8972.395953260044,-12891845.466666667,14102190.0,0.019347430111111112,0.021163542,0.0003631790735448102,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003016,11,full_no_caps_edges,147,0.0,8393.384437535626,1438.9205256926302,8393.384437535626,-13060257.13605442,16432113.0,0.019607728847619046,0.024681026,0.0005343093420329877,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003016,11,lateral_shell,196,0.0,12580.103501070002,3860.7686514179804,12580.103501070002,-9049758.9627551,16432113.0,0.013559150427040817,0.024681026,0.0005278430019633202,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003016,11,top_cap,74,0.0,3402.8668242636218,1107.5326255753266,3402.8668242636218,-3175846.2954054056,6058545.5,0.004780297637297298,0.0091157295,0.00059259671,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003016,11,bottom_cap,74,0.0,3402.8668362442295,1107.5325417885592,3402.8668362442295,-3175846.1386486487,6058543.0,0.004780297426756756,0.0091157258,0.0005925967700000001,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003318,12,all,407,0.0,6130.677076437897,4786.674860939041,6130.677076437897,-8184071.91012285,17360398.0,0.01227610828869779,0.026097918,0.0005645211200000002,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003318,12,center_core,45,0.0,4970.246277897045,1150.2831899325731,4970.246277897045,-13001991.666666666,14839258.0,0.019515859555555553,0.022275973,0.00032463324345586886,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003318,12,full_no_caps_edges,147,0.0,4272.392877576762,1062.6594781098738,4272.392877576762,-13562127.931972789,17360398.0,0.02037360771972789,0.026097918,0.0005008104796906973,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003318,12,lateral_shell,196,0.0,9465.688012207514,4833.2521050615505,9465.688012207514,-10648582.852040816,17360398.0,0.01595958379489796,0.026097918,0.0005008104796906973,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003318,12,top_cap,74,0.0,2405.813393046474,1291.8146819439928,2405.813393046474,-3291931.1250000005,6299342.0,0.004950262590540541,0.0094669517,0.0005645210600000001,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003318,12,bottom_cap,74,0.0,2405.8133739052782,1291.8146120459128,2405.8133739052782,-3291931.313108108,6299343.0,0.004950262908108108,0.0094669536,0.0005645211200000002,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003519,13,all,407,0.0,4207.233227836224,2316.3285308112095,4207.233227836224,-7524330.590663389,15778475.0,0.011286496517665848,0.023667589,0.0005110704800000003,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003519,13,center_core,45,0.0,3206.101841579311,381.11528711527444,3206.101841579311,-10896431.166666666,13004888.0,0.01636152647333333,0.019523535,0.00028858555432215486,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003519,13,full_no_caps_edges,147,0.0,3737.086399195898,988.4531284538363,3737.086399195898,-11941648.714285715,15778475.0,0.0179203409,0.023667589,0.00045749268517903795,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003519,13,lateral_shell,196,0.0,6068.130220928624,1847.9664059237757,6068.130220928624,-10113217.56377551,15778475.0,0.015160060077551019,0.023667589,0.00045749268517903795,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003519,13,top_cap,74,0.0,2303.6234826773566,1063.4367699786076,2303.6234826773566,-2978211.8491891893,5795280.0,0.004473304533378378,0.00870708,0.0005110704200000001,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003519,13,bottom_cap,74,0.0,2303.6234506269284,1063.436796734536,2303.6234506269284,-2978212.0548648643,5795280.0,0.004473304807027027,0.00870708,0.0005110704800000003,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003821,14,all,407,0.0,2413.719264354239,2152.420095767044,2413.719264354239,-4981475.48002457,10387656.0,0.007472213550859951,0.015601416,0.00038798897974697184,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003821,14,center_core,45,0.0,994.9107720364979,533.6714677396986,994.9107720364979,-5294410.147111111,7456198.0,0.007955243955555556,0.011205292,0.00022894134694795477,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003821,14,full_no_caps_edges,147,0.0,1061.6715947045327,472.288480833981,1061.6715947045327,-7068210.305578232,10387656.0,0.010618127944217688,0.015601416,0.0003632709435603154,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003821,14,lateral_shell,196,0.0,3560.6444706381317,2249.0360110831652,3560.6444706381317,-7159325.12244898,10387656.0,0.010733401947959183,0.015601416,0.0003632709435603154,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003821,14,top_cap,74,0.0,1583.9480405869283,1536.1197209066738,1583.9480405869283,-2043609.5882432433,5149799.5,0.003066876758108108,0.0077386498,0.0003879889765147453,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.003821,14,bottom_cap,74,0.0,1583.9479964146508,1536.119787667318,1583.9479964146508,-2043609.5529729729,5149799.5,0.0030668766824324327,0.0077386498,0.00038798897974697184,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004022,15,all,407,0.0,1764.2200364037685,2159.8344122718936,1764.2200364037685,-2619682.518427518,6212704.5,0.003929523804398034,0.0093144951,0.0003738290338241812,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004022,15,center_core,45,0.0,611.8548975374881,785.54168771936,611.8548975374881,-760976.3782222223,2733455.3,0.0011503933664444444,0.0041382439,0.000189657824327164,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004022,15,full_no_caps_edges,147,0.0,268.5634166462185,532.846763573644,268.5634166462185,-2872077.1360544222,5495350.0,0.004326287059795919,0.0082728881,0.00028806512979819894,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004022,15,lateral_shell,196,0.0,2564.5227178500777,2349.594782921918,2564.5227178500777,-4173206.396938775,6212704.5,0.0062571303367346945,0.0093144951,0.00028806512979819894,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004022,15,top_cap,74,0.0,1290.7638326086783,1838.0312600922593,1290.7638326086783,-1256807.8905405407,4435881.0,0.0018844221810810815,0.0066729952,0.0003738290318244142,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004022,15,bottom_cap,74,0.0,1290.7637918331286,1838.03133018231,1290.7637918331286,-1256807.8581081082,4435882.0,0.0018844221445945947,0.006672997,0.0003738290338241812,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004323,16,all,407,0.0,1711.4029899317923,2183.9354695033103,1711.4029899317923,996119.4852457002,7137555.0,-0.0014941794973366094,0.010767113,0.0003468096622393009,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004323,16,center_core,45,0.0,1641.241006298071,1068.8351656646826,1641.241006298071,5293675.055555556,7137555.0,-0.007941227744444444,0.010767113,0.0001435980854682488,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004323,16,full_no_caps_edges,147,0.0,635.2889493931619,923.7656868233847,635.2889493931619,3104236.980952381,7137555.0,-0.004639201331292517,0.010767113,0.0002294913003365012,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004323,16,lateral_shell,196,0.0,2269.1745792959864,2268.906207089604,2269.1745792959864,558658.8368877552,3433402.8,-0.00083687793,0.0051584546,0.0003048695875499585,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004323,16,top_cap,74,0.0,1168.287470709008,2227.308552777714,1168.287470709008,28447.154540540538,3064037.8,-4.50914091081081e-05,0.0046376782,0.00034680966187125394,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004323,16,bottom_cap,74,0.0,1168.2875085267665,2227.3085756598043,1168.2875085267665,28447.472013513496,3064038.8,-4.509186300000001e-05,0.0046376791,0.0003468096622393009,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004524,17,all,407,0.0,2090.2883133138535,1038.7647616826446,2090.2883133138535,2922832.7441277644,8904653.0,-0.00438424943017199,0.013363317,0.0003427818915741032,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004524,17,center_core,45,0.0,2769.3427006115553,264.9092265622771,2769.3427006115553,7990736.011111111,8904653.0,-0.011984578844444446,0.013363317,0.00012132483280115062,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004524,17,full_no_caps_edges,147,0.0,2459.9629379299454,552.2270404496992,2459.9629379299454,5941997.285714285,8904653.0,-0.008910732714285713,0.013363317,0.00027540631132161927,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004524,17,lateral_shell,196,0.0,2751.447225570888,661.0075099203626,2751.447225570888,3062594.2784693874,5690457.5,-0.004596014187857144,0.0085349679,0.0003427818915741032,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004524,17,top_cap,74,0.0,1078.5357451229327,764.1782791407206,1078.5357451229327,900372.8252702702,3479357.5,-0.0013489021163513514,0.0052255872,0.00032862671217534576,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004524,17,bottom_cap,74,0.0,1078.5358891838284,764.1782901475426,1078.5358891838284,900373.1582432431,3479358.0,-0.001348902625,0.0052255876,0.00032862671304078147,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004826,18,all,407,0.0,3344.5846454731604,1701.7658722432102,3344.5846454731604,4601780.901965601,9936252.0,-0.006902671776167076,0.014915618,0.00031817495035540684,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004826,18,center_core,45,0.0,5535.855770514579,332.55204621346206,5535.855770514579,9409440.155555556,9936252.0,-0.014122521177777774,0.014915618,8.488934700000038e-05,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004826,18,full_no_caps_edges,147,0.0,4707.192030500456,885.789543450774,4707.192030500456,7889790.724489796,9936252.0,-0.011838461410884354,0.014915618,0.0002725949308787403,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004826,18,lateral_shell,196,0.0,4150.331478276637,1008.1887249812164,4150.331478276637,5194705.4362244895,8199073.5,-0.007792218033163265,0.0123026,0.00031817495035540684,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004826,18,top_cap,74,0.0,1586.0288088405473,1079.827639753125,1586.0288088405473,2038062.8689189188,4982450.5,-0.003054251601351351,0.0074648582,0.00029257472963148786,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.004826,18,bottom_cap,74,0.0,1586.0290161433606,1079.8275844096586,1586.0290161433606,2038063.0175675678,4982452.0,-0.0030542518229729728,0.0074648601,0.00029257472961184125,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.005027,19,all,407,0.0,4315.910328647622,2195.350959636344,4315.910328647622,4850622.587493857,9051740.0,-0.007275934346658477,0.013594678,0.00026737009556692634,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.005027,19,center_core,45,0.0,7335.0312141116,357.6571777067391,7335.0312141116,8693005.533333333,9051740.0,-0.013053016466666668,0.013594678,9.8447141000004e-05,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.005027,19,full_no_caps_edges,147,0.0,6278.170623412266,1090.8199560495505,6278.170623412266,7696082.843537415,9051740.0,-0.011551906128571428,0.013594678,0.00023247532297377625,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.005027,19,lateral_shell,196,0.0,5249.699113769669,1331.974959593112,5249.699113769669,5487184.225510203,8320031.0,-0.008230162412755102,0.012484795,0.00025939305210055257,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.005027,19,top_cap,74,0.0,2077.74083905686,1367.7010715602657,2077.74083905686,2561540.2004054054,5708699.0,-0.0038384160308108104,0.0085561527,0.00026737009556692634,0.0
CaseT4e_ConfOnly_FeedbackOffExtended,feedback off,0.005027,19,bottom_cap,74,0.0,2077.741105037234,1367.7010259034,2077.741105037234,2561540.37945946,5708699.5,-0.0038384162960810814,0.0085561536,0.00026737009242831176,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.0,0,full_no_caps_edges,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.0,0,lateral_shell,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.0,0,top_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.0,0,bottom_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000503,1,full_no_caps_edges,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000503,1,lateral_shell,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000503,1,top_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000503,1,bottom_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000804,2,all,407,0.0,632.9717974725647,483.38686592127505,632.9717974725647,3532970.3441867325,7526067.0,-0.0052994558119828,0.011291088,0.00029019344208488525,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000804,2,center_core,45,0.0,627.2367034510555,152.7279751534344,627.2367034510555,3636444.9511111123,4435425.5,-0.005453635519999999,0.0066526914,2.100043359092403e-05,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000804,2,full_no_caps_edges,147,0.0,699.0619982319586,182.29798342239886,699.0619982319586,3959455.436734694,5638291.5,-0.005938634617006802,0.0084580779,3.057459600000004e-05,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000804,2,lateral_shell,196,0.0,1060.5303288607954,253.27016699219888,1060.5303288607954,5871754.001530612,7526067.0,-0.008808571625,0.011291088,0.00029019344208488525,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000804,2,top_cap,74,0.0,90.89493904026703,95.14039475064739,90.89493904026703,518094.70368918916,1670818.6,-0.000776283000445946,0.0025059418,1.3437660030115932e-05,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.000804,2,bottom_cap,74,0.0,90.89493942208392,95.14039284974824,90.89493942208392,518094.7204189189,1670818.6,-0.0007762830235675675,0.0025059418,1.3437659181369246e-05,0.0
CaseT4e_ConfOnly_FeedbackDelayedAbrupt,abrupt full feedback,0.001005,3,all,407,0.0,1789.5462488918743,1331.181634981493,1789.5462488918743,6483568.543402948,13487974.0,-0.009725353472923833,0.020239539,0.000490818005229075,0.0
