step,time,factor,applied,class_skipped,raw_max,raw_mean,used_max,used_mean,pre_accel_max,ratio_max,confining_ref,limited,relaxed,cap_min,lateral_used_max,cap_edge_used_max,interior_used_max,case,label,operator,mode,class_filter,stabilized
93.0,0.00443545,0.956966,10.0,352.0,1645770.0,1482340.0,1645770.0,1482340.0,176294.0,22.7679,1.93414,0.0,0.0,0.0,0.0,0.0,1645770.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
94.0,0.00444048,0.960318,10.0,352.0,1335080.0,1226360.0,1335080.0,1226360.0,203992.0,16.2334,1.93319,0.0,0.0,0.0,0.0,0.0,1335080.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
95.0,0.0044455,0.963669,10.0,352.0,1036120.0,881432.0,1036120.0,881432.0,231678.0,11.384,1.93209,0.0,0.0,0.0,0.0,0.0,1036120.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
96.0,0.00445053,0.967021,10.0,352.0,773036.0,520098.0,773036.0,520098.0,256930.0,7.84523,1.93083,0.0,0.0,0.0,0.0,0.0,773036.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
97.0,0.00445556,0.970372,10.0,352.0,559043.0,223165.0,559043.0,223165.0,276588.0,5.34268,1.92942,0.0,0.0,0.0,0.0,0.0,559043.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
98.0,0.00446059,0.973724,10.0,352.0,398286.0,194300.0,398286.0,194300.0,286412.0,3.65823,1.92785,0.0,0.0,0.0,0.0,0.0,398286.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
99.0,0.00446561,0.977075,10.0,352.0,287553.0,238099.0,287553.0,238099.0,278829.0,2.60389,1.92608,0.0,0.0,0.0,0.0,0.0,287553.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
100.0,0.00447064,0.980426,10.0,352.0,109095.0,93036.6,109095.0,93036.6,240009.0,0.454546,1.92412,0.0,0.0,0.0,0.0,0.0,109095.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
101.0,0.00447567,0.983778,10.0,352.0,148903.0,119253.0,148903.0,119253.0,154813.0,0.961825,1.92195,0.0,0.0,0.0,0.0,0.0,148903.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
102.0,0.00448069,0.987129,10.0,352.0,203849.0,170964.0,203849.0,170964.0,79656.5,2.79105,1.91957,0.0,0.0,0.0,0.0,0.0,203849.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
103.0,0.00448572,0.990481,10.0,352.0,248950.0,213876.0,248950.0,213876.0,69132.1,3.60107,1.91703,0.0,0.0,0.0,0.0,0.0,248950.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
104.0,0.00449075,0.993832,10.0,352.0,262510.0,229148.0,262510.0,229148.0,69884.4,3.75636,1.91454,0.0,0.0,0.0,0.0,0.0,262510.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
105.0,0.00449578,0.997184,10.0,352.0,243636.0,215112.0,243636.0,215112.0,72827.2,66.0613,1.91231,0.0,0.0,0.0,0.0,0.0,243636.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
106.0,0.0045008,1.0,10.0,352.0,210196.0,185181.0,210196.0,185181.0,78432.8,2.67996,1.9105,0.0,0.0,0.0,0.0,0.0,210196.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
107.0,0.00450583,1.0,10.0,352.0,195724.0,165640.0,195724.0,165640.0,86860.6,2.25332,1.90919,0.0,0.0,0.0,0.0,0.0,195724.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
108.0,0.00451086,1.0,10.0,352.0,232302.0,189465.0,232302.0,189465.0,96860.7,2.39832,1.90842,0.0,0.0,0.0,0.0,0.0,232302.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
109.0,0.00451588,1.0,10.0,352.0,317194.0,274505.0,317194.0,274505.0,106984.0,2.96488,1.90817,0.0,0.0,0.0,0.0,0.0,317194.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
110.0,0.00452091,1.0,10.0,352.0,285388.0,271874.0,285388.0,271874.0,117386.0,3.16979,1.90839,0.0,0.0,0.0,0.0,0.0,285388.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
111.0,0.00452594,1.0,10.0,352.0,325874.0,292260.0,325874.0,292260.0,127395.0,2.55799,1.90899,0.0,0.0,0.0,0.0,0.0,325874.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
112.0,0.00453097,1.0,10.0,352.0,447805.0,373362.0,447805.0,373362.0,137535.0,3.25594,1.90987,0.0,0.0,0.0,0.0,0.0,447805.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
113.0,0.00453599,1.0,10.0,352.0,624030.0,504929.0,624030.0,504929.0,148190.0,4.21101,1.91091,0.0,0.0,0.0,0.0,0.0,624030.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
114.0,0.00454102,1.0,10.0,352.0,836593.0,700150.0,836593.0,700150.0,159678.0,5.23928,1.91197,0.0,0.0,0.0,0.0,0.0,836593.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
115.0,0.00454605,1.0,10.0,352.0,1075860.0,921040.0,1075860.0,921040.0,172576.0,6.23412,1.91293,0.0,0.0,0.0,0.0,0.0,1075860.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
116.0,0.00455107,1.0,10.0,352.0,1334220.0,1161450.0,1334220.0,1161450.0,187503.0,7.11578,1.91367,0.0,0.0,0.0,0.0,0.0,1334220.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
117.0,0.0045561,1.0,10.0,352.0,1603230.0,1414440.0,1603230.0,1414440.0,204164.0,7.85271,1.91407,0.0,0.0,0.0,0.0,0.0,1603230.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
118.0,0.00456113,1.0,10.0,352.0,1872230.0,1671200.0,1872230.0,1671200.0,222178.0,8.42673,1.91402,0.0,0.0,0.0,0.0,0.0,1872230.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
119.0,0.00456616,1.0,10.0,352.0,2127550.0,1920290.0,2127550.0,1920290.0,241770.0,8.79993,1.91345,0.0,0.0,0.0,0.0,0.0,2127550.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
120.0,0.00457118,1.0,10.0,352.0,831465.0,811517.0,831465.0,811517.0,262268.0,6.06222,1.91228,0.0,0.0,0.0,0.0,0.0,831465.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
121.0,0.00457621,1.0,10.0,352.0,1076930.0,1070680.0,1076930.0,1070680.0,274548.0,7.1768,1.91057,0.0,0.0,0.0,0.0,0.0,1076930.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
122.0,0.00458124,1.0,10.0,352.0,1296000.0,1288990.0,1296000.0,1288990.0,286642.0,8.15793,1.90839,0.0,0.0,0.0,0.0,0.0,1296000.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
123.0,0.00458626,1.0,10.0,352.0,1469430.0,1451840.0,1469430.0,1451840.0,297052.0,8.98216,1.90578,0.0,0.0,0.0,0.0,0.0,1469430.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
124.0,0.00459129,1.0,2.0,360.0,1662110.0,1662110.0,1662110.0,1662110.0,172531.0,9.63369,1.90283,0.0,0.0,0.0,0.0,0.0,1662110.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
125.0,0.00459632,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89791,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
126.0,0.00460134,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89492,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
127.0,0.00460637,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89207,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
128.0,0.0046114,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88944,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
129.0,0.00461643,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8871,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
130.0,0.00462145,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88506,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
131.0,0.00462648,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88334,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
132.0,0.00463151,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88193,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
133.0,0.00463653,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88083,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
134.0,0.00464156,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
135.0,0.00464659,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87943,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
136.0,0.00465162,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87909,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
137.0,0.00465664,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87893,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
138.0,0.00466167,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87893,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
139.0,0.0046667,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87908,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
140.0,0.00467172,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87938,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
141.0,0.00467675,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87984,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
142.0,0.00468178,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88046,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
143.0,0.00468681,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88121,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
144.0,0.00469183,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88208,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
145.0,0.00469686,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88303,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
146.0,0.00470189,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88399,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
147.0,0.00470691,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88488,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
148.0,0.00471194,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88559,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
149.0,0.00471697,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88611,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
150.0,0.004722,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88644,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
151.0,0.00472702,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88659,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
152.0,0.00473205,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88658,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
153.0,0.00473708,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88643,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
154.0,0.0047421,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88615,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
155.0,0.00474713,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88577,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
156.0,0.00475216,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88531,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
157.0,0.00475719,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88479,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
158.0,0.00476221,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88422,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
159.0,0.00476724,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88361,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
160.0,0.00477227,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88297,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
161.0,0.00477729,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88231,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
162.0,0.00478232,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88163,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
163.0,0.00478735,1.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88094,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
164.0,0.00479238,1.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88022,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
165.0,0.00483261,1.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87455,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
166.0,0.00487316,1.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86895,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
167.0,0.00491636,1.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86317,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
168.0,0.00496246,1.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85726,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4j_ConfOnly_Op3Interior,op3 interior,3,excess,interior,off
