case,case_name,resolution,configured_dp,diag_index,order,targets,samples,avg,fallback,fallback_mode,support,cond_limit,cond_min,cond_mean,cond_max,time,area,shell_volume,grad_mean,grad_max,lap_corr_max,flux,storage_rate,fv_boundary_flux_integral,mls_flux_ratio_to_fv
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,72,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9458,104.779,197.54,0.00402166,0.0314159,0.00038634,109891.0,195338.0,8935980.0,35.9508,-35.9508,18.771112918007905,1.9152194202353827
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,73,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.78,197.54,0.00402166,0.0314159,0.00038634,109891.0,195338.0,8935970.0,35.9507,-35.9507,18.771112918007905,1.9152140929007466
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,74,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.78,197.541,0.0041222,0.0314159,0.00038634,110167.0,195121.0,8958420.0,36.041,-36.041,18.51577165838043,1.946502725620267
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,75,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.78,197.541,0.0041222,0.0314159,0.00038634,110167.0,195121.0,8958410.0,36.041,-36.041,18.51577165838043,1.946502725620267
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,76,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.78,197.542,0.00422274,0.0314159,0.00038634,110785.0,195375.0,9008710.0,36.2433,-36.2433,18.27385491021244,1.9833417840997107
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,77,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.78,197.542,0.00422274,0.0314159,0.00038634,110785.0,195375.0,9008700.0,36.2432,-36.2432,18.27385491021244,1.9833363118005989
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,78,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.78,197.543,0.00432328,0.0314159,0.00038634,111609.0,195907.0,9075690.0,36.5127,-36.5127,18.031938162044444,2.024890484421461
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,79,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.78,197.544,0.00432328,0.0314159,0.00038634,111609.0,195907.0,9075680.0,36.5127,-36.5127,18.031938162044444,2.024890484421461
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,80,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.781,197.544,0.00442382,0.0314159,0.00038634,114159.0,202288.0,9283040.0,37.3468,-37.3468,17.790021413876453,2.099311694524943
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,81,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.781,197.545,0.00442382,0.0314159,0.00038634,114159.0,202288.0,9283030.0,37.3468,-37.3468,17.790021413876453,2.099311694524943
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,82,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.781,197.546,0.00452436,0.0314159,0.00038634,114907.0,202650.0,9343860.0,37.5915,-37.5915,17.54810466570846,2.142197161238686
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,83,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.781,197.547,0.00452436,0.0314159,0.00038634,114907.0,202650.0,9343840.0,37.5914,-37.5914,17.54810466570846,2.142191462617558
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,84,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9459,104.781,197.548,0.0046249,0.0314159,0.00038634,115421.0,202668.0,9385640.0,37.7595,-37.7595,17.306187917540466,2.1818496470692628
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,85,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9458,104.782,197.548,0.0046249,0.0314159,0.00038634,115421.0,202669.0,9385630.0,37.7594,-37.7594,17.306187917540466,2.1818438687892345
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,86,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9458,104.782,197.549,0.00472544,0.0314159,0.00038634,115595.0,202204.0,9399840.0,37.8166,-37.8166,17.064271169372475,2.216127464492858
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,87,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9458,104.782,197.55,0.00472544,0.0314159,0.00038634,115595.0,202204.0,9399830.0,37.8166,-37.8166,17.064271169372475,2.216127464492858
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,88,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9458,104.782,197.551,0.00482598,0.0314159,0.00038634,115359.0,201171.0,9380650.0,37.7394,-37.7394,16.822354421204484,2.2434077332498537
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,89,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9458,104.782,197.552,0.00482598,0.0314159,0.00038634,115359.0,201171.0,9380650.0,37.7394,-37.7394,16.822354421204484,2.2434077332498537
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,90,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9457,104.783,197.552,0.00492652,0.0314159,0.00038634,114681.0,199545.0,9325450.0,37.5173,-37.5173,16.58043767303649,2.262744852689356
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,91,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9457,104.783,197.553,0.00492652,0.0314159,0.00038634,114681.0,199545.0,9325450.0,37.5173,-37.5173,16.58043767303649,2.262744852689356
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,92,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9457,104.783,197.553,0.00502706,0.0314159,0.00038634,113567.0,197361.0,9234890.0,37.1529,-37.1529,16.33854239517163,2.2739421364160024
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,93,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9457,104.783,197.554,0.00502706,0.0314159,0.00038634,113567.0,197361.0,9234890.0,37.153,-37.153,16.33854239517163,2.2739482569130196
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,94,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9456,104.783,197.554,0.00512761,0.0314159,0.00038634,112064.0,194705.0,9112660.0,36.6612,-36.6612,16.149260452197165,2.27014729922274
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,95,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9456,104.783,197.554,0.00512761,0.0314159,0.00038634,112064.0,194705.0,9112670.0,36.6612,-36.6612,16.149260452197165,2.27014729922274
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,96,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9456,104.783,197.554,0.00522815,0.0314159,0.00038634,110245.0,191699.0,8964780.0,36.0663,-36.0663,15.970281737284903,2.25833836830806
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,97,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9456,104.784,197.554,0.00522815,0.0314159,0.00038634,110245.0,191698.0,8964790.0,36.0663,-36.0663,15.970281737284903,2.25833836830806
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,98,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9455,104.784,197.554,0.00532869,0.0314159,0.00038634,108204.0,188480.0,8798750.0,35.3984,-35.3984,15.791303022372643,2.241638954673254
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,99,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9455,104.784,197.554,0.00532869,0.0314159,0.00038634,108204.0,188480.0,8798770.0,35.3984,-35.3984,15.791303022372643,2.241638954673254
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,100,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9455,104.784,197.554,0.00542923,0.0314159,0.00038634,109412.0,193083.0,8896990.0,35.7936,-35.7936,15.612324307460382,2.2926502995390603
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,101,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9454,104.784,197.554,0.00542923,0.0314159,0.00038634,109412.0,193082.0,8897000.0,35.7936,-35.7936,15.612324307460382,2.2926502995390603
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,102,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9454,104.784,197.553,0.00552977,0.0314159,0.00038634,107100.0,189617.0,8709020.0,35.0374,-35.0374,15.43334559254812,2.2702400973200234
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,103,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9454,104.784,197.553,0.00552977,0.0314159,0.00038634,107100.0,189616.0,8709040.0,35.0375,-35.0375,15.43334559254812,2.2702465767965183
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,104,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9453,104.784,197.553,0.00563031,0.0314159,0.00038634,104729.0,186090.0,8516210.0,34.2617,-34.2617,15.254366877635858,2.2460256970894306
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,105,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9453,104.784,197.552,0.00563031,0.0314159,0.00038634,104729.0,186089.0,8516220.0,34.2618,-34.2618,15.254366877635858,2.2460322525892953
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,106,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9452,104.784,197.552,0.00573085,0.0314159,0.00038634,102375.0,182592.0,8324810.0,33.4917,-33.4917,15.075388162723598,2.2216144379495177
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,107,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9452,104.784,197.552,0.00573085,0.0314159,0.00038634,102375.0,182591.0,8324830.0,33.4918,-33.4918,15.075388162723598,2.2216210712778883
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,108,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9451,104.784,197.552,0.00583139,0.0314159,0.00038634,100100.0,179197.0,8139840.0,32.7476,-32.7476,14.896409447811337,2.198355255656017
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,109,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.9451,104.784,197.552,0.00583139,0.0314159,0.00038634,100101.0,179197.0,8139850.0,32.7477,-32.7477,14.896409447811337,2.198361968683096
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,110,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.945,104.784,197.552,0.00593193,0.0314159,0.00038634,97949.0,175963.0,7964890.0,32.0438,-32.0438,14.717430732899075,2.177268613085426
mode5_mls_dp010,CaseCryer_PR_StrictSphere_C5j_CoarseDiffusionMLS,coarse,0.01,111,1.0,592.0,10364.0,17.5068,0.0,3.0,0.018,100000000.0,46.945,104.784,197.552,0.00593193,0.0314159,0.00038634,97949.2,175963.0,7964900.0,32.0438,-32.0438,14.717430732899075,2.177268613085426
