dp_label,dp,field,r_over_R,exact_laplacian,material_laplacian,mode8_exact_boundary_laplacian,mode8_zero_boundary_laplacian
dp=0.010,0.01,smooth_quartic,0.9165151389911658,1919.9999999999682,1194.9747192202744,1226.0858649199974,1226.0858649199974
dp=0.010,0.01,smooth_quartic,0.9165151389911658,1919.9999999999682,1194.9747192202744,1226.0629454570485,1226.0629454570485
dp=0.010,0.01,smooth_quartic,0.916515138991167,1919.9999999999854,1194.9747192202772,1226.1520957804057,1226.1520957804057
dp=0.010,0.01,smooth_quartic,0.916515138991167,1919.9999999999854,1194.974719220277,1226.0750324608675,1226.0750324608675
dp=0.010,0.01,smooth_quartic,0.9165151389911682,1920.0000000000036,1194.9747192202797,1226.0906384720329,1226.0906384720329
dp=0.010,0.01,smooth_quartic,0.9165151389911682,1920.0000000000036,1194.9747192202797,1226.0685430941098,1226.0685430941098
dp=0.010,0.01,smooth_quartic,0.9165151389911682,1920.0000000000036,1194.9747192202797,1226.1183597195727,1226.1183597195727
dp=0.010,0.01,smooth_quartic,0.9165151389911693,1920.00000000002,1194.9747192202815,1226.0682122378657,1226.0682122378657
dp=0.010,0.01,smooth_quartic,0.9165151389911693,1920.00000000002,1194.9747192202813,1226.0937881966142,1226.0937881966142
dp=0.010,0.01,smooth_quartic,0.9165151389911705,1920.0000000000382,1194.9747192202842,1226.137969975213,1226.137969975213
dp=0.010,0.01,smooth_quartic,0.9165151389911705,1920.0000000000382,1194.9747192202842,1226.0862924501112,1226.0862924501112
dp=0.010,0.01,smooth_quartic,0.9165151389911705,1920.0000000000382,1194.9747192202844,1226.0885535636187,1226.0885535636187
dp=0.010,0.01,smooth_quartic,0.9165151389911719,1920.0000000000564,1194.974719220287,1226.0639933976945,1226.0639933976945
dp=0.010,0.01,smooth_quartic,0.9165151389911719,1920.0000000000564,1194.9747192202872,1226.163496029138,1226.163496029138
dp=0.010,0.01,smooth_quartic,0.916515138991173,1920.0000000000719,1194.974719220289,1226.0793851033934,1226.0793851033934
dp=0.010,0.01,smooth_quartic,0.916515138991173,1920.0000000000719,1194.9747192202892,1226.1031320085733,1226.1031320085733
dp=0.010,0.01,smooth_quartic,0.9165151389911731,1920.0000000000746,1194.9747192202892,1226.1842315979618,1226.1842315979618
dp=0.010,0.01,smooth_quartic,0.9380831519646818,2239.99999999994,1172.298880519689,1271.9895605852455,1271.9895605852455
dp=0.010,0.01,smooth_quartic,0.9380831519646844,2239.999999999978,1172.2988805196915,1272.0295054333558,1272.0295054333558
dp=0.010,0.01,smooth_quartic,0.9380831519646855,2239.9999999999945,1172.2988805196906,1272.039196824098,1272.039196824098
dp=0.010,0.01,smooth_quartic,0.9380831519646855,2239.9999999999945,1172.2988805196906,1271.9932443866326,1271.9932443866326
dp=0.010,0.01,smooth_quartic,0.9380831519646878,2240.000000000029,1172.2988805196915,1271.998307120492,1271.998307120492
dp=0.010,0.01,smooth_quartic,0.9380831519646878,2240.000000000029,1172.2988805196912,1272.0711231046507,1272.0711231046507
dp=0.010,0.01,smooth_quartic,0.9380831519646878,2240.000000000029,1172.2988805196912,1271.972411815152,1271.972411815152
dp=0.010,0.01,smooth_quartic,0.938083151964689,2240.000000000048,1172.298880519691,1272.0092890880312,1272.0092890880312
dp=0.010,0.01,smooth_quartic,0.9380831519646915,2240.0000000000837,1172.298880519692,1271.9773711799373,1271.9773711799373
dp=0.010,0.01,smooth_quartic,0.9797958971132675,2879.999999999942,1050.8360649155989,1617.0542480650179,1617.0542480650179
dp=0.010,0.01,smooth_quartic,0.9797958971132699,2879.9999999999773,1050.836064915593,1617.257695081495,1617.257695081495
dp=0.010,0.01,smooth_quartic,0.9797958971132699,2879.9999999999773,1050.836064915593,1617.0201874578286,1617.0201874578286
dp=0.010,0.01,smooth_quartic,0.9797958971132699,2879.9999999999773,1050.836064915593,1617.5153802791492,1617.5153802791492
dp=0.010,0.01,smooth_quartic,0.9797958971132721,2880.0000000000127,1050.8360649155868,1617.359643923187,1617.359643923187
dp=0.010,0.01,smooth_quartic,0.9797958971132721,2880.0000000000127,1050.836064915587,1616.9200508239587,1616.9200508239587
dp=0.010,0.01,smooth_quartic,0.9797958971132743,2880.0000000000473,1050.8360649155811,1616.8984019075588,1616.8984019075588
dp=0.010,0.01,smooth_quartic,0.9797958971132743,2880.0000000000473,1050.8360649155813,1616.763417758908,1616.763417758908
dp=0.010,0.01,smooth_quartic,0.9797958971132743,2880.0000000000473,1050.8360649155813,1617.6055121498084,1617.6055121498084
dp=0.010,0.01,smooth_quartic,0.9797958971132765,2880.0000000000837,1050.8360649155752,1617.0116547533014,1617.0116547533014
dp=0.010,0.01,smooth_quartic,0.999999999999997,3199.999999999951,889.3083387442884,1488.0584923924584,1488.0584923924584
dp=0.010,0.01,smooth_quartic,0.999999999999997,3199.999999999951,889.3083387442887,1488.078119526927,1488.078119526927
dp=0.010,0.01,smooth_quartic,0.9999999999999981,3199.999999999969,916.9992487720255,1518.4380566633401,1518.4380566633401
dp=0.010,0.01,smooth_quartic,0.9999999999999981,3199.999999999969,916.9992487720255,1518.4510180113768,1518.4510180113768
dp=0.010,0.01,smooth_quartic,1.0000000000000002,3200.0000000000055,889.3083387442719,1488.155716656104,1488.155716656104
dp=0.010,0.01,smooth_quartic,1.0000000000000002,3200.0000000000055,889.3083387442717,1488.0734705758182,1488.0734705758182
dp=0.010,0.01,smooth_quartic,1.0000000000000013,3200.0000000000236,889.3083387442678,1488.2006930155721,1488.2006930155721
dp=0.010,0.01,smooth_quartic,1.0000000000000013,3200.0000000000236,889.3083387442675,1487.8268057001592,1487.8268057001592
dp=0.010,0.01,smooth_quartic,1.0000000000000013,3200.0000000000236,889.3083387442675,1488.1877026342052,1488.1877026342052
dp=0.010,0.01,smooth_quartic,1.0000000000000036,3200.0000000000573,916.9992487720042,1518.4325664641842,1518.4325664641842
dp=0.010,0.01,smooth_quartic,1.0000000000000047,3200.0000000000755,889.3083387442506,1487.9723024514756,1487.9723024514756
dp=0.010,0.01,smooth_quartic,1.0000000000000047,3200.0000000000755,889.3083387442506,1487.8737626646177,1487.8737626646177
dp=0.010,0.01,smooth_quartic,1.0198039027185535,3519.9999999999427,757.7917809812977,1642.1820546541867,1642.1820546541867
dp=0.010,0.01,smooth_quartic,1.0198039027185535,3519.9999999999427,757.7917809812977,1642.9435660310319,1642.9435660310319
dp=0.010,0.01,smooth_quartic,1.0198039027185535,3519.9999999999427,757.7917809812977,1642.4310553850612,1642.4310553850612
dp=0.010,0.01,smooth_quartic,1.0198039027185546,3519.999999999961,794.4679110371313,1700.418702987122,1700.418702987122
dp=0.010,0.01,smooth_quartic,1.0198039027185546,3519.999999999961,794.4679110371314,1701.2716498757977,1701.2716498757977
dp=0.010,0.01,smooth_quartic,1.0198039027185546,3519.999999999961,757.7917809812919,1642.2153224368717,1642.2153224368717
dp=0.010,0.01,smooth_quartic,1.0198039027185546,3519.999999999961,757.791780981292,1642.0936924669859,1642.0936924669859
dp=0.010,0.01,smooth_quartic,1.0198039027185557,3519.9999999999773,794.4679110371262,1700.5888966590733,1700.5888966590733
dp=0.010,0.01,smooth_quartic,1.0198039027185557,3519.9999999999773,794.4679110371262,1700.9816519162277,1700.9816519162277
dp=0.010,0.01,smooth_quartic,1.0198039027185557,3519.9999999999773,794.4679110371262,1700.79156682113,1700.79156682113
dp=0.010,0.01,smooth_quartic,1.0198039027185568,3519.9999999999955,757.791780981278,1642.5026471697106,1642.5026471697106
dp=0.010,0.01,smooth_quartic,1.0198039027185568,3519.9999999999955,757.7917809812782,1642.6372987349753,1642.6372987349753
dp=0.010,0.01,smooth_quartic,1.019803902718558,3520.0000000000136,757.791780981272,1642.042457856808,1642.042457856808
dp=0.010,0.01,smooth_quartic,1.019803902718558,3520.0000000000136,757.7917809812723,1642.1219152296658,1642.1219152296658
dp=0.010,0.01,smooth_quartic,1.019803902718558,3520.0000000000136,757.7917809812722,1642.795434279076,1642.795434279076
dp=0.010,0.01,smooth_quartic,1.019803902718558,3520.0000000000136,757.791780981272,1641.8944991827207,1641.8944991827207
dp=0.010,0.01,smooth_quartic,1.019803902718558,3520.0000000000136,757.7917809812719,1642.3692708990945,1642.3692708990945
dp=0.010,0.01,smooth_quartic,1.019803902718559,3520.0000000000337,757.7917809812666,1642.1409676262042,1642.1409676262042
dp=0.010,0.01,smooth_quartic,1.019803902718559,3520.0000000000337,757.7917809812664,1642.3439203801981,1642.3439203801981
dp=0.010,0.01,smooth_quartic,1.019803902718559,3520.0000000000337,757.7917809812664,1642.3011246621109,1642.3011246621109
dp=0.010,0.01,smooth_quartic,1.01980390271856,3520.000000000048,794.4679110371039,1701.065883103412,1701.065883103412
dp=0.010,0.01,smooth_quartic,1.01980390271856,3520.000000000048,794.467911037104,1700.307809820877,1700.307809820877
dp=0.010,0.01,smooth_quartic,1.019803902718561,3520.0000000000664,794.4679110370992,1700.3667814539565,1700.3667814539565
dp=0.010,0.01,smooth_quartic,1.019803902718561,3520.0000000000664,794.4679110370992,1700.2348349324654,1700.2348349324654
dp=0.010,0.01,smooth_quartic,1.019803902718561,3520.0000000000664,757.7917809812529,1642.042431431081,1642.042431431081
dp=0.010,0.01,smooth_quartic,1.0198039027185613,3520.00000000007,757.7917809812526,1642.5485642621163,1642.5485642621163
dp=0.010,0.01,smooth_quartic,1.0198039027185613,3520.00000000007,757.7917809812525,1642.0347258063985,1642.0347258063985
dp=0.010,0.01,smooth_quartic,1.0198039027185621,3520.0000000000846,757.7917809812467,1643.0299865737054,1643.0299865737054
dp=0.010,0.01,smooth_quartic,1.0198039027185621,3520.0000000000846,757.7917809812468,1642.8680210497755,1642.8680210497755
dp=0.010,0.01,smooth_quartic,1.0392304845413225,3839.9999999999354,604.69849024724,1823.1942175695876,1823.1942175695876
dp=0.010,0.01,smooth_quartic,1.0392304845413234,3839.999999999952,640.8983916030384,1828.1144582563138,1828.1144582563138
dp=0.010,0.01,smooth_quartic,1.0392304845413245,3839.99999999997,640.8983916030318,1828.6036596531455,1828.6036596531455
dp=0.010,0.01,smooth_quartic,1.0392304845413245,3839.99999999997,640.8983916030319,1829.3181301036793,1829.3181301036793
dp=0.010,0.01,smooth_quartic,1.0392304845413256,3839.9999999999864,640.8983916030254,1828.2285910970834,1828.2285910970834
dp=0.010,0.01,smooth_quartic,1.0392304845413256,3839.9999999999864,640.8983916030254,1828.9050738799313,1828.9050738799313
dp=0.010,0.01,smooth_quartic,1.0392304845413256,3839.9999999999864,604.6984902472184,1823.495426810432,1823.495426810432
dp=0.010,0.01,smooth_quartic,1.0392304845413287,3840.000000000041,640.8983916030047,1829.647081150349,1829.647081150349
dp=0.010,0.01,smooth_quartic,1.0392304845413287,3840.000000000041,604.6984902471963,1822.7455959584497,1822.7455959584497
dp=0.010,0.01,smooth_quartic,1.0392304845413298,3840.0000000000573,640.8983916029985,1828.0330311524895,1828.0330311524895
dp=0.010,0.01,smooth_quartic,1.0392304845413298,3840.0000000000573,640.8983916029985,1829.0779648582563,1829.0779648582563
dp=0.010,0.01,smooth_quartic,1.0392304845413298,3840.000000000059,640.8983916029985,1829.6623467719542,1829.6623467719542
dp=0.010,0.01,smooth_quartic,1.039230484541331,3840.0000000000755,640.8983916029922,1828.8991602952772,1828.8991602952772
dp=0.010,0.01,smooth_quartic,1.077032961426897,4479.999999999937,233.53005611296697,1917.7945533729367,1917.7945533729367
dp=0.010,0.01,smooth_quartic,1.077032961426897,4479.999999999937,233.53005611296697,1917.7559878225516,1917.7559878225516
dp=0.010,0.01,smooth_quartic,1.077032961426897,4479.999999999937,233.53005611296697,1918.1647648192625,1918.1647648192625
dp=0.010,0.01,smooth_quartic,1.077032961426898,4479.999999999954,256.9131982968902,1939.5206630306018,1939.5206630306018
dp=0.010,0.01,smooth_quartic,1.077032961426898,4479.999999999954,256.9131982968902,1938.7701619728316,1938.7701619728316
dp=0.010,0.01,smooth_quartic,1.0770329614268992,4479.99999999997,233.53005611294728,1917.892915110527,1917.892915110527
dp=0.010,0.01,smooth_quartic,1.0770329614268992,4479.99999999997,233.53005611294725,1918.2180562288506,1918.2180562288506
dp=0.010,0.01,smooth_quartic,1.0770329614268992,4479.99999999997,233.53005611294734,1918.2022717114714,1918.2022717114714
dp=0.010,0.01,smooth_quartic,1.0770329614269,4479.999999999988,256.9131982968724,1938.833559076402,1938.833559076402
dp=0.010,0.01,smooth_quartic,1.0770329614269,4479.999999999988,256.9131982968724,1939.4354200572636,1939.4354200572636
dp=0.010,0.01,smooth_quartic,1.0770329614269,4479.999999999988,233.53005611293878,1918.3042132674395,1918.3042132674395
dp=0.010,0.01,smooth_quartic,1.0770329614269003,4479.99999999999,233.53005611293747,1917.74762983175,1917.74762983175
dp=0.010,0.01,smooth_quartic,1.0770329614269012,4480.000000000008,233.53005611292915,1917.9442686866898,1917.9442686866898
dp=0.010,0.01,smooth_quartic,1.0770329614269012,4480.000000000008,233.5300561129292,1918.198808004499,1918.198808004499
dp=0.010,0.01,smooth_quartic,1.0770329614269012,4480.000000000008,233.5300561129292,1918.395615885835,1918.395615885835
dp=0.010,0.01,smooth_quartic,1.077032961426902,4480.000000000023,233.53005611292045,1917.8190391756386,1917.8190391756386
dp=0.010,0.01,smooth_quartic,1.0770329614269023,4480.000000000026,233.5300561129191,1918.2486275770962,1918.2486275770962
dp=0.010,0.01,smooth_quartic,1.0770329614269032,4480.000000000041,233.53005611291144,1917.8918985785913,1917.8918985785913
dp=0.010,0.01,smooth_quartic,1.0770329614269032,4480.000000000041,256.91319829684625,1939.2793396028515,1939.2793396028515
dp=0.010,0.01,smooth_quartic,1.0770329614269032,4480.000000000041,233.53005611291144,1918.3911932049969,1918.3911932049969
dp=0.010,0.01,smooth_quartic,1.0770329614269032,4480.000000000041,256.91319829684636,1939.2182515390632,1939.2182515390632
dp=0.010,0.01,smooth_quartic,1.0770329614269032,4480.000000000043,233.53005611291155,1918.0513656270925,1918.0513656270925
dp=0.010,0.01,smooth_quartic,1.0770329614269043,4480.000000000059,233.5300561129009,1917.7656347559948,1917.7656347559948
dp=0.010,0.01,smooth_quartic,1.0770329614269043,4480.000000000059,233.53005611290095,1917.8904836347313,1917.8904836347313
dp=0.010,0.01,smooth_quartic,1.0770329614269043,4480.000000000059,233.5300561129009,1918.1119408139707,1918.1119408139707
dp=0.010,0.01,smooth_quartic,1.0770329614269052,4480.0000000000755,256.91319829682794,1938.836339689457,1938.836339689457
dp=0.010,0.01,smooth_quartic,1.0770329614269052,4480.0000000000755,256.9131982968279,1938.7750622191772,1938.7750622191772
dp=0.010,0.01,smooth_quartic,1.0770329614269063,4480.0000000000955,233.53005611288248,1918.2724785253404,1918.2724785253404
dp=0.010,0.01,smooth_quartic,1.0770329614269063,4480.0000000000955,233.53005611288236,1918.108265004291,1918.108265004291
dp=0.010,0.01,smooth_quartic,1.095445115010329,4799.999999999943,54.37931843539424,2028.1436782687758,2028.1436782687758
dp=0.010,0.01,smooth_quartic,1.095445115010329,4799.999999999943,54.37931843539422,2028.0174264041564,2028.0174264041564
dp=0.010,0.01,smooth_quartic,1.095445115010329,4799.999999999946,54.37931843539434,2027.9658894348404,2027.9658894348404
dp=0.010,0.01,smooth_quartic,1.09544511501033,4799.999999999961,54.37931843538507,2028.3132425869471,2028.3132425869471
dp=0.010,0.01,smooth_quartic,1.09544511501033,4799.999999999961,54.37931843538507,2027.837368731139,2027.837368731139
dp=0.010,0.01,smooth_quartic,1.095445115010331,4799.999999999979,54.379318435374685,2027.9163188421062,2027.9163188421062
dp=0.010,0.01,smooth_quartic,1.095445115010331,4799.999999999979,54.37931843537469,2028.28450567869,2028.28450567869
dp=0.010,0.01,smooth_quartic,1.095445115010331,4799.999999999979,54.37931843537473,2028.2390971387022,2028.2390971387022
dp=0.010,0.01,smooth_quartic,1.0954451150103321,4799.999999999997,54.3793184353639,2028.1571911559595,2028.1571911559595
dp=0.010,0.01,smooth_quartic,1.0954451150103321,4799.999999999997,54.3793184353639,2028.3896845872446,2028.3896845872446
dp=0.010,0.01,smooth_quartic,1.0954451150103341,4800.000000000034,54.379318435345176,2028.1301150469233,2028.1301150469233
dp=0.010,0.01,smooth_quartic,1.0954451150103341,4800.000000000034,54.37931843534523,2028.1643532788112,2028.1643532788112
dp=0.010,0.01,smooth_quartic,1.0954451150103341,4800.000000000034,54.379318435345176,2027.9277084184675,2027.9277084184675
dp=0.010,0.01,smooth_quartic,1.095445115010335,4800.000000000052,54.3793184353362,2028.244146245118,2028.244146245118
dp=0.010,0.01,smooth_quartic,1.0954451150103353,4800.000000000054,54.379318435334525,2028.0242812696256,2028.0242812696256
dp=0.010,0.01,smooth_quartic,1.0954451150103361,4800.000000000068,54.37931843532506,2027.8409990873479,2027.8409990873479
dp=0.010,0.01,smooth_quartic,1.0954451150103361,4800.000000000068,54.379318435325104,2027.88109239371,2027.88109239371
dp=0.010,0.01,smooth_quartic,1.0954451150103373,4800.000000000086,54.37931843531425,2028.1000699444974,2028.1000699444974
dp=0.010,0.01,smooth_quartic,1.0954451150103373,4800.000000000086,54.37931843531437,2028.2828036771248,2028.2828036771248
dp=0.010,0.01,smooth_quartic,1.0954451150103373,4800.000000000086,54.379318435314346,2027.8367656742803,2027.8367656742803
dp=0.008,0.008,constant,4.80740671595891e-15,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.16000000000000292,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.2262741699796915,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.2262741699796954,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.22627416997969932,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.277128129211019,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.2771281292110222,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.3199999999999975,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.32000000000000306,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.3577708763999629,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.3577708763999654,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.3577708763999654,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.3577708763999679,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.3577708763999704,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.3577708763999704,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.39191835884530657,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.39191835884530657,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.3919183588453088,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.39191835884531107,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.3919183588453111,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.4525483399593869,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.4525483399593908,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.4525483399593908,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.47999999999999576,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.47999999999999765,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.47999999999999765,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.4799999999999995,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.4800000000000013,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.4800000000000013,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.4800000000000032,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.48000000000000503,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5059644256269377,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5059644256269393,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5059644256269393,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5059644256269429,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5059644256269447,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5059644256269447,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5306599664568603,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5306599664568619,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5306599664568636,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.530659966456867,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.530659966456867,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5306599664568686,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5542562584220396,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.554256258422046,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5768882040742349,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.576888204074238,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.576888204074238,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5768882040742396,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5768882040742427,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5768882040742427,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838267,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838281,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838281,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838297,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838311,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838311,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838311,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838327,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838341,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838341,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.5986651818838356,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6399999999999978,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6400000000000033,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988215,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988229,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988242,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988242,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988242,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988256,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.659696900098827,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988282,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988282,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988282,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6596969000988296,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.659696900098831,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6788225099390822,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6788225099390836,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6788225099390836,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6788225099390862,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6788225099390862,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6788225099390874,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6788225099390889,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6788225099390901,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6788225099390902,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6974238309665051,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6974238309665077,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6974238309665077,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.697423830966509,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6974238309665116,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.6974238309665128,0.0,0.0,0.0,0.0
dp=0.008,0.008,constant,0.7155417527999297,0.0,0.0,-5.925942215708873e-14,-6740.013253635611
dp=0.008,0.008,constant,0.715541752799932,0.0,0.0,-1.4366726374559945e-12,-6739.759671003079
dp=0.008,0.008,constant,0.715541752799932,0.0,0.0,3.449987235806549e-13,-6736.77348786399
dp=0.008,0.008,constant,0.7155417527999345,0.0,0.0,-2.3188915400739087e-12,-6738.582069876419
dp=0.008,0.008,constant,0.715541752799937,0.0,0.0,-2.4010424736322208e-12,-6739.783074511369
dp=0.008,0.008,constant,0.7332121111929308,0.0,0.0,-9.236199577079004e-13,-7611.216573047411
dp=0.008,0.008,constant,0.7332121111929308,0.0,0.0,-1.319772254562079e-12,-7610.8642146967795
dp=0.008,0.008,constant,0.7332121111929321,0.0,0.0,5.46850870081903e-13,-7609.888996281138
dp=0.008,0.008,constant,0.7332121111929332,0.0,0.0,4.179204357986392e-13,-7609.859079641906
dp=0.008,0.008,constant,0.7332121111929332,0.0,0.0,-1.0814633977099954e-12,-7608.428332984102
dp=0.008,0.008,constant,0.7332121111929344,0.0,0.0,7.835012640100156e-13,-7610.197795674081
dp=0.008,0.008,constant,0.7332121111929357,0.0,0.0,-6.647002679971e-13,-7609.6560631273505
dp=0.008,0.008,constant,0.7332121111929357,0.0,0.0,-2.3339798399585724e-13,-7609.830985979235
dp=0.008,0.008,constant,0.7332121111929369,0.0,0.0,-7.99209283588729e-13,-7609.874909275031
dp=0.008,0.008,constant,0.733212111192938,0.0,0.0,-1.4534684942084283e-12,-7610.568002760074
dp=0.008,0.008,constant,0.733212111192938,0.0,0.0,2.681450232936827e-13,-7609.722233638645
dp=0.008,0.008,constant,0.7332121111929393,0.0,0.0,-9.79481635829052e-13,-7611.0962995534555
dp=0.008,0.008,constant,0.7504665215717446,0.0,0.0,1.781833653219357e-13,-8268.206950460488
dp=0.008,0.008,constant,0.7504665215717471,0.0,0.0,3.4495192473116136e-13,-8268.07853928592
dp=0.008,0.008,constant,0.7504665215717482,0.0,0.0,-6.199474279899057e-13,-8268.143959197936
dp=0.008,0.008,constant,0.7504665215717505,0.0,0.0,-6.769612318118365e-13,-8268.040450140015
dp=0.008,0.008,constant,0.7504665215717505,0.0,0.0,3.3347773729447875e-13,-8268.10131007007
dp=0.008,0.008,constant,0.7504665215717541,0.0,0.0,4.3076420208000333e-13,-8268.260442438012
dp=0.008,0.008,constant,0.7838367176906131,0.0,0.0,1.1318276581378993e-12,-10179.155996105974
dp=0.008,0.008,constant,0.7838367176906154,0.0,0.0,-8.582979689156675e-13,-10178.928086455116
dp=0.008,0.008,constant,0.7838367176906177,0.0,0.0,-2.0934501148521249e-16,-10179.058577004418
dp=0.008,0.008,constant,0.7838367176906177,0.0,0.0,4.0699844436293017e-13,-10179.282067272743
dp=0.008,0.008,constant,0.7838367176906199,0.0,0.0,-1.6755973178214122e-14,-10178.845570133806
dp=0.008,0.008,constant,0.7838367176906222,0.0,0.0,3.2444221692277154e-15,-10179.226935744085
dp=0.008,0.008,constant,0.7999999999999968,0.0,0.0,-1.2276437981957834e-12,-10676.955813479997
dp=0.008,0.008,constant,0.7999999999999968,0.0,0.0,1.6971143006651327e-12,-10676.96364256415
dp=0.008,0.008,constant,0.8000000000000002,0.0,0.0,6.48426652366057e-13,-10676.993232002184
dp=0.008,0.008,constant,0.8000000000000002,0.0,0.0,-3.968247309725845e-12,-10676.93654672538
dp=0.008,0.008,constant,0.8000000000000013,0.0,0.0,-5.949316485295535e-13,-10677.002911434478
