case,label,operator,mode,class_filter,stabilized,time,part,region,count,porepress_mean,porepress_min,porepress_max,porepressrate_mean,porepressrate_maxabs,divvel_mean,divvel_maxabs,velocity_max
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001508,5,all,407,6454.138810756443,1105.240599935,11145.75907516,10122651.574520884,20553828.0,-0.01518397842031941,0.030838251,0.0007338431615578916
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001508,5,center_core,45,8066.048345764578,6556.349166077,8968.521279701,13054138.266666668,14915118.0,-0.019576575955555557,0.022368418,0.0001662238156021183
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001508,5,interior_class,63,7371.7949956515085,4964.076015219,8968.521279701,11977405.76984127,14915118.0,-0.01796164673015873,0.022368418,0.0001776626311338038
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001508,5,lateral_class,196,9341.343240331107,6473.217644152,11145.75907516,15960282.724489795,20553828.0,-0.02394912649489796,0.030838251,0.0007338431615578916
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.001508,5,cap_edge_class,148,2239.919838830608,1105.240599935,3385.687796416,1602210.9008783782,4860915.0,-0.0023936937842567573,0.007280902,0.00016798496903409682
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.00181,6,all,407,9184.520075011964,1267.864049292,16662.34450285,8232501.041081082,17878728.0,-0.01234875251007371,0.026865335,0.000655086324980849
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.00181,6,center_core,45,11669.687527757646,9253.759694171,13063.25475069,10926148.533333333,12402734.0,-0.01638495131111111,0.018604135,0.00022027294615433552
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.00181,6,interior_class,63,10680.420680840856,7139.48127415,13063.25475069,10037356.26984127,12402734.0,-0.015052239555555555,0.018604135,0.0002698182567019708
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.00181,6,lateral_class,196,13643.630619655634,8689.871135994,16662.34450285,13014631.288265307,17878728.0,-0.019537443980612246,0.026865335,0.000655086324980849
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.00181,6,cap_edge_class,148,2642.443014759399,1267.864049292,4601.137330263,1131126.6636486484,4723092.0,-0.0016777848608108107,0.0070689172,0.00026765528440636537
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002011,7,all,407,10483.32480068723,1404.162897408,19567.70169066,5811423.925798526,14575697.0,-0.008717136715552826,0.021935329,0.0005693880593839538
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002011,7,center_core,45,13362.092900431113,10636.90959372,14995.49161284,7471129.222222222,8564352.0,-0.01120349634,0.012849775,0.0002521260944611597
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002011,7,interior_class,63,12237.450177556155,8305.196765859,14995.49161284,6878573.238095238,8564352.0,-0.010315272492063493,0.012849775,0.00032971873355046435
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002011,7,lateral_class,196,15737.146376415147,9563.472642105,19567.70169066,9470789.786734695,14575697.0,-0.014225242412244899,0.021935329,0.0005693880593839538
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002011,7,cap_edge_class,148,2778.872587272277,1404.162897408,5292.411404422,510977.20000000007,3991364.5,-0.0007423308339864865,0.0059724147,0.00033318461781073653
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002312,8,all,407,11359.831329596798,1441.452998997,22245.29930674,1407923.2445872237,8563701.0,-0.0021118854202285013,0.012949703,0.00043502051399402767
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002312,8,center_core,45,14265.414551888443,11533.87655633,16100.59328863,632296.2955111112,2705431.8,-0.0009463364858,0.0040399982,0.0002988600093760834
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002312,8,interior_class,63,13075.63520557368,9179.8196323,16100.59328863,612618.9904444445,2705431.8,-0.0009176623814444444,0.0040399982,0.0004107622933527747
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002312,8,lateral_class,196,17347.958927735403,9678.724761309,22245.29930674,3232673.047653062,8563701.0,-0.004871704758928571,0.012949703,0.00041318496242241567
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002312,8,cap_edge_class,148,2699.2323199906555,1441.452998997,6087.871638287,-670095.6296689188,3053554.5,0.0010346587618108108,0.00464522,0.00043502051399402767
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002514,9,all,407,11059.083688945526,3003.924813765,18994.95452864,-1484462.79392629,7059689.0,0.0022266941324324326,0.010580467,0.0004884326788301348
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002514,9,center_core,45,13770.901335490891,12087.14330987,15180.44496494,-4035199.5311111105,4453331.0,0.006057070720000001,0.0066841501,0.00032111690182548943
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002514,9,interior_class,63,12587.107965654983,9318.085676529,15180.44496494,-3670283.7158730165,4453331.0,0.005510227528571429,0.0066841501,0.00045355844959923134
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002514,9,lateral_class,196,15400.794463443113,10657.56971352,18994.95452864,-783060.919387755,7059689.0,0.0011594764204081631,0.010580467,0.00043895198485633297
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002514,9,cap_edge_class,148,4658.807734660237,3003.924813765,6371.137648892,-1482895.5596486486,3398508.0,0.002242316210810811,0.0051108324,0.0004884326788301348
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002815,10,all,407,9872.760379884505,2400.119853631,18656.21354452,-5018202.7334078625,12614361.0,0.007527304338610565,0.018936519,0.0005307189704852089
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002815,10,center_core,45,11385.03855427178,10013.37725424,13019.66655632,-9567762.033333333,10306320.0,0.014358620273333334,0.015467505,0.000337353763907775
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002815,10,interior_class,63,10406.891158361397,7785.879197694,13019.66655632,-8753655.42857143,10306320.0,0.013137510866666665,0.015467505,0.00048541289067669
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002815,10,lateral_class,196,14130.563823510525,8585.945064465,18656.21354452,-5750843.481770408,12614361.0,0.008610484849971938,0.018936519,0.0004747324178236254
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.002815,10,cap_edge_class,148,4006.6812312713655,2400.119853631,5694.814112251,-2457857.4193918924,4669047.0,0.00370469358527027,0.0070278961,0.0005307189704852089
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003016,11,all,407,8624.105610993516,1805.699312131,17771.8726751,-6542685.97019656,14910718.0,0.009814029336683048,0.022396978,0.0005356613500000002
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003016,11,center_core,45,9137.565185488489,7802.617120451,11443.30907719,-11583883.044444444,12677567.0,0.01738528928888889,0.019026283,0.0003321181327112288
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003016,11,interior_class,63,8346.51919691681,6161.363731067,11443.30907719,-10627076.833333334,12677567.0,0.015949808953968254,0.019026283,0.0004848535981098522
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003016,11,lateral_class,196,12619.500317794807,6675.949275674,17771.8726751,-8022564.621938776,14910718.0,0.012018503853571429,0.022396978,0.00047896308672896765
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003016,11,cap_edge_class,148,3451.068999870405,1805.699312131,5298.984197647,-2844220.834256757,5463121.5,0.00428273797722973,0.0082216142,0.0005356613500000002
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003318,12,all,407,6491.994225853237,993.5511926831,15607.89396262,-7028472.9194840295,21280340.0,0.010542709593488943,0.03197553,0.0014511197049001888
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003318,12,center_core,45,5739.221265343156,4769.801612101,9536.899944823,-10100900.908888888,15593262.0,0.015163055453333333,0.023406206,0.0012250632610320735
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003318,12,interior_class,63,5520.2994553203325,4540.549860292,9536.899944823,-6942544.73968254,15593262.0,0.01042436803015873,0.023406206,0.0014511197049001888
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003318,12,lateral_class,196,9582.59981335208,3597.383950324,15607.89396262,-11631904.07142857,21280340.0,0.01743489900408163,0.03197553,0.00045059310788041993
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003318,12,cap_edge_class,148,2812.6568974329634,993.5511926831,5549.027854878,-968614.6056081081,8990414.0,0.0014655906341216217,0.01350903,0.0005258556300000002
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003519,13,all,407,4914.953575056826,2752.901442123,10036.34725551,-6115211.708329238,46956128.0,0.009172818055233414,0.070445366,0.003007345773592107
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003519,13,center_core,45,4910.8520495083785,3492.60906798,8553.374024322,-2120350.9377777777,31697696.0,0.0031926485933333327,0.047549184,0.0026659550668505236
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003519,13,interior_class,63,5575.839883156001,3492.60906798,10036.34725551,4943185.13968254,46956128.0,-0.007406110528571429,0.070445366,0.003007345773592107
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003519,13,lateral_class,196,5447.737904608688,3055.281084213,8055.831786974,-17016511.770408165,34348176.0,0.025517781754591833,0.051527672,0.0004137547414718724
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003519,13,cap_edge_class,148,3928.0511020675467,2752.901442123,8074.403423369,3614354.5804729722,36957532.0,-0.005415968325135134,0.055442363,0.0007494275900000001
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003821,14,all,407,2953.813501031894,-2707.131998831,13056.13158351,-7603958.3085258,115319330.0,0.011405937605872234,0.17280021,0.004441026728494247
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003821,14,center_core,45,1421.3869521152956,-2019.794003449,13056.13158351,-32044018.78666667,112371580.0,0.04803845968444444,0.16842458,0.00430131628749203
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003821,14,interior_class,63,1767.1330222946556,-2019.794003449,13056.13158351,-42476414.87936508,115319330.0,0.06367293125079365,0.17280021,0.004441026728494247
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003821,14,lateral_class,196,2251.415263536231,-2707.131998831,6071.083939747,396849.1929081634,12256982.0,-0.0005794821636224489,0.018401669,0.00033879650832139413
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.003821,14,cap_edge_class,148,4389.1575869075405,2819.090968601,9003.663317329,-3355265.783648648,49839432.0,0.005029732708513514,0.07462728,0.0009377478300000003
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004022,15,all,407,625.4566695836251,-46481.72179717,11162.86154314,-12537953.81056511,244170260.0,0.018806930928009828,0.36657521,0.007547336200000002
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004022,15,center_core,45,-12033.890559280664,-38475.38472732,-1941.840245819,-62084788.08888889,213602270.0,0.09319610553333334,0.32034066,0.0045522254906691685
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004022,15,interior_class,63,-16191.431885108253,-46481.72179717,-1941.840245819,-85095776.8888889,244170260.0,0.12774172744444443,0.36657521,0.007547336200000002
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004022,15,lateral_class,196,6379.713951911397,-1706.203951023,11162.86154314,22217783.02040817,48504072.0,-0.03334785088265306,0.072748341,0.000505254500676132
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004022,15,cap_edge_class,148,163.49418045757906,-25191.06374831,6030.838233807,-27679721.14121622,195842100.0,0.041505883997972975,0.29380921,0.0007191747400000007
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004323,16,all,407,-303.66244625434945,-25203.36504693,67985.06287865,1636560.65036855,443163330.0,-0.002454842664619166,0.66521043,0.010801087124612373
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004323,16,center_core,45,21549.63597693199,-9982.372440619,67985.06287865,157365019.82222223,443163330.0,-0.23614218433333337,0.66521043,0.010801087124612373
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004323,16,interior_class,63,16587.115936528182,-9982.372440619,67985.06287865,165478812.25396827,443163330.0,-0.24823199261904766,0.66521043,0.010801087124612373
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004323,16,lateral_class,196,-2026.9389446279822,-15845.79251417,5100.798763701,-48977398.29591837,100437250.0,0.07345839221428571,0.15078525,0.0006014817876758264
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004323,16,cap_edge_class,148,-5211.478962700752,-25203.36504693,3167.185879869,-1077803.5222972971,125894990.0,0.0016327682195945944,0.18837292,0.0009086498200000014
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004524,17,all,407,-438.9464495124087,-7287.198729311,27671.41128836,-2295113.642653561,178203280.0,0.003442669556388207,0.26730743,0.017194107000000756
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004524,17,center_core,45,2793.7397863704177,-1412.717104232,16718.29690545,-91758118.28888889,163751600.0,0.13751459500000002,0.24528278,0.017194107000000756
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004524,17,interior_class,63,6603.117967399822,-1412.717104232,27671.41128836,-45067429.190476194,163751600.0,0.06748546790476193,0.24528278,0.017194107000000756
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004524,17,lateral_class,196,-3791.5103112281163,-7287.198729311,2294.066616762,-16674330.473775512,77053296.0,0.025038484214030612,0.11556058,0.0008260802798275465
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004524,17,cap_edge_class,148,1003.2998925876466,-2075.908677074,19350.090051,34954767.292567566,178203280.0,-0.052418654557432436,0.26730743,0.0023843837000000014
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004825,18,all,407,-3456.1240721293357,-95869.9361281,10603.06637855,-10159644.490712529,209562590.0,0.01523946521228501,0.31430799,0.004500063737716191
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004825,18,center_core,45,-40595.11456348612,-95869.9361281,796.8546674384,-26738544.31111111,148014020.0,0.040494439051111115,0.22319029,0.00409576329495882
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004825,18,interior_class,63,-33135.229333341944,-95869.9361281,796.8546674384,-55888658.79365079,209562590.0,0.08408036884603176,0.31430799,0.004500063737716191
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004825,18,lateral_class,196,105.49876549533172,-15353.96520177,8716.163562838,6216592.665306122,29648602.0,-0.009378274577040815,0.044366825,0.0009254951094128126
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.004825,18,cap_edge_class,148,4460.805355451472,284.4842769569,10603.06637855,-12381364.635945946,143987010.0,0.018537438656756756,0.21562608,0.002259406700000002
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.005026,19,all,407,-4037.4158667833362,-39541.10638814,34684.53688016,-421395.88297297474,465444640.0,0.0006320928631449611,0.69760805,0.011920526183974335
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.005026,19,center_core,45,-5913.890375520967,-39541.10638814,34684.53688016,227720575.55555555,465444640.0,-0.3413163304444444,0.69760805,0.011920526183974335
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.005026,19,interior_class,63,-11001.803458508148,-39541.10638814,34684.53688016,159611125.91269842,465444640.0,-0.2391830715555555,0.69760805,0.011920526183974335
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.005026,19,lateral_class,196,-2723.810442804689,-11360.73244888,3053.315362819,-20462269.12994898,67082792.0,0.030643509426530612,0.10047785,0.00088211966441155
CaseT4h_ConfOnly_Op2LSQInteriorStabilized,op2 LSQ stabilized,2,excess,interior,relax+cap,0.005026,19,cap_edge_class,148,-2812.485088547874,-27313.73372287,2682.200026194,-42002731.80675676,178241200.0,0.06297072605202703,0.26737446,0.0016217065000000024
