case,case_name,resolution,configured_dp,time,k,r_inner,r_outer,population,effective_volume,analytic_volume,pressure_mean,radius_mean,flux_in,flux_out,fv_rate,current_rate,correction_rate,lap_correction
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00233253,6,0.0375,0.04375,254.0,0.00013005,0.000129877,727.305,0.0409853,0.0779404,2.90775,-21759.4,-9230.47,-12528.9,-1843630.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00233253,7,0.04375,0.05,522.0,0.000267269,0.000172829,600.273,0.0481264,2.90775,32.0389,-108996.0,6893.83,-115890.0,-17053200.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,0,0.0,0.00625,1.0,5.12013e-07,1.02265e-06,863.385,5.00796e-14,0.0,0.00728836,-14234.7,-7702.09,-6532.62,-961275.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,1,0.00625,0.0125,18.0,9.21622e-06,7.15858e-06,841.079,0.0102092,0.00728836,0.0626793,-6010.15,-5822.89,-187.261,-27555.4
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,810.394,0.0167417,0.0626793,0.13994,-3970.95,-2957.58,-1013.37,-149118.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,3,0.01875,0.025,66.0,3.37931e-05,3.78382e-05,785.189,0.0221491,0.13994,0.138648,38.2515,-907.263,945.514,139132.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,4,0.025,0.03125,128.0,6.55384e-05,6.23819e-05,769.772,0.0280839,0.138648,0.2132,-1137.53,-1969.6,832.069,122439.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,5,0.03125,0.0375,186.0,9.52352e-05,9.30615e-05,752.882,0.0346911,0.2132,0.115546,1025.39,-5109.92,6135.31,902812.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,6,0.0375,0.04375,254.0,0.00013005,0.000129877,746.826,0.0409853,0.115546,3.45955,-25713.3,-10821.1,-14892.1,-2191380.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,7,0.04375,0.05,522.0,0.000267269,0.000172829,595.686,0.0481264,3.45955,31.7941,-106015.0,8114.78,-114130.0,-16794200.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,0,0.0,0.00625,1.0,5.12013e-07,1.02265e-06,863.385,4.99518e-14,0.0,0.00728836,-14234.7,-7702.09,-6532.63,-961277.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,1,0.00625,0.0125,18.0,9.21621e-06,7.15858e-06,841.079,0.0102092,0.00728836,0.0626793,-6010.16,-5822.9,-187.261,-27555.5
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,810.394,0.0167417,0.0626793,0.13994,-3970.97,-2957.58,-1013.39,-149120.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,3,0.01875,0.025,66.0,3.37931e-05,3.78382e-05,785.189,0.0221491,0.13994,0.138648,38.2547,-907.264,945.519,139133.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,4,0.025,0.03125,128.0,6.55383e-05,6.23819e-05,769.772,0.0280839,0.138648,0.213199,-1137.53,-1969.6,832.071,122439.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,5,0.03125,0.0375,186.0,9.52351e-05,9.30615e-05,752.882,0.034691,0.213199,0.115546,1025.39,-5109.93,6135.32,902812.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,6,0.0375,0.04375,254.0,0.00013005,0.000129877,746.826,0.0409853,0.115546,3.45954,-25713.2,-10821.1,-14892.1,-2191370.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00241296,7,0.04375,0.05,522.0,0.000267269,0.000172829,595.686,0.0481264,3.45954,31.7941,-106015.0,8114.77,-114130.0,-16794200.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,0,0.0,0.00625,1.0,5.12013e-07,1.02265e-06,862.814,4.82897e-14,0.0,0.00477329,-9322.6,-5467.03,-3855.58,-567348.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,1,0.00625,0.0125,18.0,9.21621e-06,7.15858e-06,848.205,0.0102092,0.00477329,0.0488065,-4777.8,-4718.44,-59.3642,-8735.44
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,824.311,0.0167417,0.0488065,0.122319,-3778.31,-2702.99,-1075.33,-158235.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,3,0.01875,0.025,66.0,3.3793e-05,3.78382e-05,802.281,0.0221491,0.122319,0.117749,135.254,-926.873,1062.13,156292.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,4,0.025,0.03125,128.0,6.55382e-05,6.23819e-05,789.188,0.0280839,0.117749,0.20929,-1396.76,-2371.25,974.49,143396.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,5,0.03125,0.0375,186.0,9.52349e-05,9.30615e-05,772.607,0.034691,0.20929,0.146514,659.173,-6101.92,6761.09,994895.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,6,0.0375,0.04375,254.0,0.000130049,0.000129877,764.928,0.0409852,0.146514,3.98863,-29543.5,-12366.8,-17176.7,-2527550.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,7,0.04375,0.05,522.0,0.000267269,0.000172829,590.673,0.0481264,3.98863,31.5265,-103035.0,9260.41,-112295.0,-16524200.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,0,0.0,0.00625,1.0,5.12013e-07,1.02265e-06,862.814,4.66375e-14,0.0,0.00477329,-9322.59,-5467.02,-3855.57,-567348.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,1,0.00625,0.0125,18.0,9.21621e-06,7.15858e-06,848.205,0.0102092,0.00477329,0.0488065,-4777.8,-4718.44,-59.3615,-8735.05
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,824.311,0.0167417,0.0488065,0.12232,-3778.33,-2702.99,-1075.34,-158236.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,3,0.01875,0.025,66.0,3.3793e-05,3.78382e-05,802.281,0.0221491,0.12232,0.117749,135.257,-926.874,1062.13,156293.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,4,0.025,0.03125,128.0,6.55381e-05,6.23819e-05,789.188,0.0280839,0.117749,0.20929,-1396.76,-2371.25,974.492,143397.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,5,0.03125,0.0375,186.0,9.52348e-05,9.30615e-05,772.607,0.034691,0.20929,0.146514,659.165,-6101.93,6761.09,994895.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,6,0.0375,0.04375,254.0,0.000130049,0.000129877,764.928,0.0409852,0.146514,3.98862,-29543.5,-12366.8,-17176.7,-2527550.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00249339,7,0.04375,0.05,522.0,0.000267269,0.000172829,590.673,0.0481264,3.98862,31.5265,-103035.0,9260.4,-112295.0,-16524200.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,0,0.0,0.00625,1.0,5.12014e-07,1.02265e-06,848.303,4.37068e-14,0.0,0.00135835,-2652.95,-2376.68,-276.262,-40651.9
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,1,0.00625,0.0125,18.0,9.21622e-06,7.15858e-06,844.145,0.0102092,0.00135835,0.0288965,-2988.01,-3101.58,113.566,16711.2
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,829.999,0.0167417,0.0288965,0.0950049,-3397.76,-2260.01,-1137.74,-167419.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,3,0.01875,0.025,66.0,3.3793e-05,3.78382e-05,812.888,0.0221491,0.0950049,0.0850886,293.443,-863.464,1156.91,170239.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,4,0.025,0.03125,128.0,6.55381e-05,6.23819e-05,803.426,0.0280839,0.0850886,0.18696,-1554.38,-2691.85,1137.46,167377.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,5,0.03125,0.0375,186.0,9.52347e-05,9.30615e-05,788.614,0.034691,0.18696,0.162198,260.01,-7054.33,7314.34,1076310.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,6,0.0375,0.04375,254.0,0.000130049,0.000129877,780.113,0.0409852,0.162198,4.47811,-33186.8,-13843.2,-19343.6,-2846410.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,7,0.04375,0.05,522.0,0.000267269,0.000172829,584.473,0.0481263,4.47811,31.1956,-99965.0,10294.8,-110260.0,-16224700.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,0,0.0,0.00625,1.0,5.12015e-07,1.02265e-06,848.303,4.09096e-14,0.0,0.00135834,-2652.94,-2376.68,-276.259,-40651.6
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,1,0.00625,0.0125,18.0,9.21622e-06,7.15858e-06,844.145,0.0102092,0.00135834,0.0288965,-2988.01,-3101.58,113.57,16711.8
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,829.999,0.0167417,0.0288965,0.0950051,-3397.77,-2260.02,-1137.75,-167420.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,3,0.01875,0.025,66.0,3.3793e-05,3.78382e-05,812.888,0.0221491,0.0950051,0.0850886,293.446,-863.464,1156.91,170239.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,4,0.025,0.03125,128.0,6.5538e-05,6.23819e-05,803.426,0.0280838,0.0850886,0.18696,-1554.38,-2691.85,1137.46,167378.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,5,0.03125,0.0375,186.0,9.52346e-05,9.30615e-05,788.614,0.034691,0.18696,0.162199,260.0,-7054.34,7314.34,1076310.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,6,0.0375,0.04375,254.0,0.000130049,0.000129877,780.113,0.0409851,0.162199,4.4781,-33186.8,-13843.2,-19343.6,-2846410.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00257382,7,0.04375,0.05,522.0,0.000267269,0.000172829,584.473,0.0481263,4.4781,31.1956,-99965.1,10294.8,-110260.0,-16224700.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,0,0.0,0.00625,1.0,5.12016e-07,1.02265e-06,823.48,3.69649e-14,0.0,-0.00253811,4957.08,1147.32,3809.77,560607.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,1,0.00625,0.0125,18.0,9.21624e-06,7.15858e-06,831.247,0.0102092,-0.00253811,0.00614656,-942.322,-1271.0,328.676,48364.7
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,828.238,0.0167417,0.00614656,0.0651515,-3032.66,-1787.05,-1245.61,-183291.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,3,0.01875,0.025,66.0,3.3793e-05,3.78382e-05,816.504,0.0221491,0.0651515,0.0499386,450.178,-755.702,1205.88,177445.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,4,0.025,0.03125,128.0,6.5538e-05,6.23819e-05,810.951,0.0280838,0.0499386,0.150323,-1531.7,-2868.8,1337.1,196754.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,5,0.03125,0.0375,186.0,9.52345e-05,9.30615e-05,799.042,0.034691,0.150323,0.155247,-51.6974,-7879.65,7827.95,1151880.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,6,0.0375,0.04375,254.0,0.000130049,0.000129877,790.905,0.0409851,0.155247,4.91219,-36578.2,-15221.3,-21356.9,-3142670.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,7,0.04375,0.05,522.0,0.000267269,0.000172829,576.299,0.0481263,4.91219,30.7594,-96708.6,11184.9,-107894.0,-15876500.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,0,0.0,0.00625,1.0,5.12017e-07,1.02265e-06,823.48,3.33249e-14,0.0,-0.0025381,4957.07,1147.32,3809.75,560605.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,1,0.00625,0.0125,18.0,9.21625e-06,7.15858e-06,831.247,0.0102092,-0.0025381,0.00614655,-942.32,-1271.0,328.679,48365.1
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,828.238,0.0167418,0.00614655,0.0651516,-3032.67,-1787.06,-1245.61,-183292.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,3,0.01875,0.025,66.0,3.3793e-05,3.78382e-05,816.504,0.0221491,0.0651516,0.0499387,450.181,-755.702,1205.88,177446.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,4,0.025,0.03125,128.0,6.5538e-05,6.23819e-05,810.951,0.0280838,0.0499387,0.150323,-1531.7,-2868.8,1337.1,196755.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,5,0.03125,0.0375,186.0,9.52345e-05,9.30615e-05,799.042,0.0346911,0.150323,0.155247,-51.7079,-7879.67,7827.96,1151880.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,6,0.0375,0.04375,254.0,0.000130049,0.000129877,790.905,0.0409851,0.155247,4.91218,-36578.1,-15221.3,-21356.9,-3142660.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00265425,7,0.04375,0.05,522.0,0.000267269,0.000172829,576.299,0.0481263,4.91218,30.7594,-96708.7,11184.9,-107894.0,-15876500.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,0,0.0,0.00625,1.0,5.12018e-07,1.02265e-06,813.074,2.99778e-14,0.0,-0.000484241,945.749,217.123,728.627,107217.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,1,0.00625,0.0125,18.0,9.21626e-06,7.15858e-06,814.556,0.0102092,-0.000484241,0.000783266,-137.529,-443.972,306.442,45093.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,814.173,0.0167418,0.000783266,0.0185,-910.579,-1414.95,504.369,74217.9
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,3,0.01875,0.025,66.0,3.3793e-05,3.78382e-05,810.841,0.0221491,0.0185,0.0987567,-2374.95,-2809.8,434.844,63987.2
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,4,0.025,0.03125,128.0,6.5538e-05,6.23819e-05,799.86,0.0280838,0.0987567,0.423783,-4959.35,-4785.52,-173.831,-25579.2
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,5,0.03125,0.0375,186.0,9.52345e-05,9.30615e-05,766.285,0.0346911,0.423783,0.987609,-5920.4,-4834.29,-1086.12,-159822.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,6,0.0375,0.04375,254.0,0.000130049,0.000129877,714.524,0.0409851,0.987609,1.63816,-5002.34,-1263.94,-3738.4,-550106.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,7,0.04375,0.05,522.0,0.000267269,0.000172829,642.956,0.0481263,1.63816,34.3171,-122270.0,3984.23,-126254.0,-18578300.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,0,0.0,0.00625,1.0,5.1202e-07,1.02265e-06,813.074,2.77806e-14,0.0,-0.00048424,945.746,217.122,728.624,107217.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,1,0.00625,0.0125,18.0,9.21628e-06,7.15858e-06,814.556,0.0102092,-0.00048424,0.000783265,-137.529,-443.972,306.443,45093.1
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,814.173,0.0167418,0.000783265,0.0185,-910.581,-1414.95,504.369,74217.8
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,3,0.01875,0.025,66.0,3.3793e-05,3.78382e-05,810.841,0.0221491,0.0185,0.0987568,-2374.95,-2809.8,434.841,63986.9
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,4,0.025,0.03125,128.0,6.5538e-05,6.23819e-05,799.86,0.0280838,0.0987568,0.423782,-4959.33,-4785.52,-173.816,-25577.1
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,5,0.03125,0.0375,186.0,9.52345e-05,9.30615e-05,766.285,0.0346911,0.423782,0.987613,-5920.45,-4834.3,-1086.15,-159827.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,6,0.0375,0.04375,254.0,0.000130049,0.000129877,714.524,0.0409851,0.987613,1.63815,-5002.3,-1263.93,-3738.37,-550101.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00273468,7,0.04375,0.05,522.0,0.000267269,0.000172829,642.956,0.0481263,1.63815,34.3171,-122270.0,3984.23,-126254.0,-18578300.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,0,0.0,0.00625,1.0,5.12021e-07,1.02265e-06,778.371,2.71955e-14,0.0,-0.0042583,8316.64,3499.61,4817.03,708826.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,1,0.00625,0.0125,18.0,9.21629e-06,7.15858e-06,791.403,0.0102092,-0.0042583,-0.0189627,1595.48,1029.67,565.807,83258.6
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,2,0.0125,0.01875,38.0,1.94565e-05,1.94304e-05,800.686,0.0167418,-0.0189627,0.00182689,-1068.51,-1214.85,146.337,21533.5
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,3,0.01875,0.025,66.0,3.3793e-05,3.78382e-05,800.357,0.0221491,0.00182689,0.0734987,-2120.91,-2552.51,431.609,63511.2
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,4,0.025,0.03125,128.0,6.55381e-05,6.23819e-05,792.185,0.0280838,0.0734987,0.361173,-4389.42,-4450.66,61.2327,9010.39
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,5,0.03125,0.0375,186.0,9.52345e-05,9.30615e-05,763.57,0.0346911,0.361173,0.864443,-5284.53,-5176.02,-108.51,-15967.2
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,6,0.0375,0.04375,254.0,0.000130049,0.000129877,718.265,0.0409851,0.864443,2.05601,-9162.46,-2967.05,-6195.41,-911655.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,7,0.04375,0.05,522.0,0.000267269,0.000172829,628.441,0.0481263,2.05601,33.5424,-117808.0,4748.39,-122556.0,-18034100.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,0,0.0,0.00625,1.0,5.12022e-07,1.02265e-06,778.371,2.85799e-14,0.0,-0.00425829,8316.61,3499.61,4817.0,708822.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,1,0.00625,0.0125,18.0,9.21631e-06,7.15858e-06,791.403,0.0102092,-0.00425829,-0.0189627,1595.48,1029.67,565.804,83258.1
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,2,0.0125,0.01875,38.0,1.94566e-05,1.94304e-05,800.686,0.0167418,-0.0189627,0.0018269,-1068.51,-1214.85,146.339,21533.7
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,3,0.01875,0.025,66.0,3.37931e-05,3.78382e-05,800.357,0.0221491,0.0018269,0.0734988,-2120.9,-2552.51,431.606,63510.9
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,4,0.025,0.03125,128.0,6.55381e-05,6.23819e-05,792.185,0.0280839,0.0734988,0.361172,-4389.41,-4450.65,61.2476,9012.59
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,5,0.03125,0.0375,186.0,9.52346e-05,9.30615e-05,763.57,0.0346911,0.361172,0.864446,-5284.58,-5176.04,-108.533,-15970.6
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,6,0.0375,0.04375,254.0,0.000130048,0.000129877,718.265,0.0409851,0.864446,2.05601,-9162.43,-2967.04,-6195.4,-911653.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00281511,7,0.04375,0.05,522.0,0.000267269,0.000172829,628.441,0.0481263,2.05601,33.5424,-117808.0,4748.39,-122556.0,-18034100.0
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0.00289554,0,0.0,0.00625,1.0,5.12024e-07,1.02265e-06,742.822,3.20946e-14,0.0,-0.00728255,14223.1,6111.96,8111.11,1193550.0
