case,case_name,resolution,configured_dp,diag_index,time,shells,shell_width,shell_mode,correction_mode,min_particles,corrected_particles,fallback_shells,min_pop,max_pop,total_storage,flux,storage_rate,current_storage_rate,correction_storage_rate,corrected_storage_rate,flux_storage_residual,max_abs_rate_correction,lap_corr_max,min_pressure,max_pressure,negative_count,fallback,boundary_flux_integral,conservation_residual,outer_population,outer_pressure_mean,outer_radius_mean,pmean1,pop1,inner_pressure_mean,inner_population,fv_boundary_flux_integral,shell_flux_ratio_to_fv
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,22,0.00150813,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.602937,34.453,-34.453,6.89718e-09,-34.453,-34.453,0.0,91655.9,13487200.0,794.949,839.391,0.0,0.0,34.453,0.0,374.0,806.877,0.0488622,806.877,374.0,839.391,1.0,34.879044606636576,0.9877850838105953
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,23,0.00150813,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.602938,34.453,-34.453,-7.94963e-10,-34.453,-34.453,0.0,91655.8,13487200.0,794.949,839.391,0.0,0.0,34.453,0.0,374.0,806.877,0.0488622,806.877,374.0,839.391,1.0,34.879044606636576,0.9877850838105953
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,24,0.00160867,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.589312,33.7183,-33.7183,-1.11347e-09,-33.7183,-33.7183,0.0,89500.6,13170000.0,767.755,819.44,0.0,0.0,33.7183,0.0,374.0,789.671,0.0488622,789.671,374.0,806.603,1.0,33.566550839327924,1.0045208446169656
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,25,0.00160867,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.589313,33.7183,-33.7183,-3.18003e-11,-33.7183,-33.7183,0.0,89500.6,13170000.0,767.755,819.44,0.0,0.0,33.7183,0.0,374.0,789.671,0.0488622,789.671,374.0,806.603,1.0,33.566550839327924,1.0045208446169656
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,26,0.00170921,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.577478,33.0497,-33.0497,1.00809e-08,-33.0497,-33.0497,0.0,87479.9,12872700.0,742.946,814.524,0.0,0.0,33.0497,0.0,374.0,774.012,0.0488623,774.012,374.0,773.56,1.0,32.25405707201927,1.024667995291388
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,27,0.00170921,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.577479,33.0497,-33.0497,-9.21817e-09,-33.0497,-33.0497,0.0,87479.9,12872700.0,742.946,814.524,0.0,0.0,33.0497,0.0,374.0,774.012,0.0488623,774.012,374.0,773.56,1.0,32.25405707201927,1.024667995291388
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,28,0.00180975,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.567764,32.4539,-32.4539,-9.15191e-09,-32.4539,-32.4539,0.0,85609.6,12597500.0,720.332,812.542,0.0,0.0,32.4539,0.0,374.0,760.058,0.0488623,760.058,374.0,742.909,1.0,30.94156330471062,1.0488771908644685
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,29,0.00180975,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.567764,32.4539,-32.4539,-3.0471e-08,-32.4539,-32.4539,0.0,85609.6,12597400.0,720.332,812.542,0.0,0.0,32.4539,0.0,374.0,760.058,0.0488623,760.058,374.0,742.909,1.0,30.94156330471062,1.0488771908644685
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,30,0.00191029,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.560366,31.9329,-31.9329,-9.63597e-09,-31.9329,-31.9329,3.55271e-15,83896.4,12345400.0,699.629,813.692,0.0,0.0,31.9329,3.55271e-15,374.0,747.856,0.0488623,747.856,374.0,717.57,1.0,29.629069537401968,1.0777557479383486
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,31,0.00191029,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.560366,31.9329,-31.9329,3.4215e-09,-31.9329,-31.9329,0.0,83896.4,12345400.0,699.629,813.692,0.0,0.0,31.9329,0.0,374.0,747.856,0.0488623,747.856,374.0,717.57,1.0,29.629069537401968,1.0777557479383486
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,32,0.00201083,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.555346,31.4848,-31.4848,-7.21843e-09,-31.4848,-31.4848,0.0,82339.7,12116300.0,680.474,817.983,0.0,0.0,31.4848,0.0,374.0,737.363,0.0488623,737.363,374.0,700.317,1.0,28.316575770093316,1.1118858528527598
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,33,0.00201083,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.555346,31.4848,-31.4848,-6.95541e-09,-31.4848,-31.4848,0.0,82339.7,12116300.0,680.474,817.983,0.0,0.0,31.4848,0.0,374.0,737.363,0.0488623,737.363,374.0,700.317,1.0,28.316575770093316,1.1118858528527598
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,34,0.00211137,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.552624,31.105,-31.105,9.47976e-09,-31.105,-31.105,0.0,80933.7,11909400.0,662.44,825.263,0.0,0.0,31.105,0.0,374.0,728.468,0.0488623,728.468,374.0,693.339,1.0,27.687166288141995,1.1234446918940135
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,35,0.00211137,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.552624,31.105,-31.105,1.00691e-08,-31.105,-31.105,0.0,80933.7,11909400.0,662.44,825.263,0.0,0.0,31.105,0.0,374.0,728.468,0.0488623,728.468,374.0,693.339,1.0,27.687166288141995,1.1234446918940135
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,36,0.00221191,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.551995,30.7871,-30.7871,2.93437e-09,-30.7871,-30.7871,0.0,79669.6,11723400.0,645.072,835.262,0.0,0.0,30.7871,0.0,374.0,721.023,0.0488623,721.023,374.0,697.817,1.0,27.090858984777217,1.1364386790872802
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,37,0.00221191,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.551995,30.7871,-30.7871,3.10575e-08,-30.7871,-30.7871,0.0,79669.6,11723400.0,645.072,835.262,0.0,0.0,30.7871,0.0,374.0,721.023,0.0488623,721.023,374.0,697.817,1.0,27.090858984777217,1.1364386790872802
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,38,0.00231245,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.553137,30.5241,-30.5241,1.31893e-08,-30.5241,-30.5241,0.0,78537.6,11556800.0,627.908,847.631,0.0,0.0,30.5241,0.0,374.0,714.864,0.0488623,714.864,374.0,713.602,1.0,26.494551681412442,1.152089696290824
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,39,0.00231245,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.553137,30.5241,-30.5241,-2.64756e-08,-30.5241,-30.5241,0.0,78537.6,11556800.0,627.908,847.631,0.0,0.0,30.5241,0.0,374.0,714.864,0.0488623,714.864,374.0,713.602,1.0,26.494551681412442,1.152089696290824
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,40,0.00241299,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.556332,31.5569,-31.5569,-1.78317e-09,-31.5569,-31.5569,0.0,84037.0,12366100.0,731.757,779.186,0.0,0.0,31.5569,0.0,374.0,739.053,0.0488623,739.053,374.0,763.529,1.0,25.89824437804767,1.218495722696509
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,41,0.00241299,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.556331,31.5569,-31.5569,-3.34662e-09,-31.5569,-31.5569,0.0,84037.1,12366100.0,731.757,779.186,0.0,0.0,31.5569,0.0,374.0,739.053,0.0488623,739.053,374.0,763.529,1.0,25.89824437804767,1.218495722696509
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,42,0.00251353,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.559914,31.3477,-31.3477,2.84577e-09,-31.3477,-31.3477,0.0,82865.2,12193600.0,716.006,798.188,0.0,0.0,31.3477,0.0,374.0,734.152,0.0488623,734.152,374.0,793.631,1.0,25.301937074682893,1.2389446668637278
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,43,0.00251353,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.559913,31.3477,-31.3477,5.39759e-09,-31.3477,-31.3477,0.0,82865.2,12193600.0,716.006,798.188,0.0,0.0,31.3477,0.0,374.0,734.152,0.0488623,734.152,374.0,793.631,1.0,25.301937074682893,1.2389446668637278
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,44,0.00261407,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.564474,31.1836,-31.1836,-1.1287e-08,-31.1836,-31.1836,0.0,81791.7,12035700.0,702.971,823.189,0.0,0.0,31.1836,0.0,374.0,730.31,0.0488623,730.31,374.0,823.189,1.0,24.70562977131812,1.2622062375516712
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,45,0.00261407,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.564474,31.1836,-31.1836,2.64337e-09,-31.1836,-31.1836,0.0,81791.8,12035700.0,702.971,823.189,0.0,0.0,31.1836,0.0,374.0,730.31,0.0488623,730.31,374.0,823.189,1.0,24.70562977131812,1.2622062375516712
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,46,0.00271461,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.569388,31.0512,-31.0512,1.05709e-08,-31.0512,-31.0512,0.0,80791.5,11888500.0,693.304,849.179,0.0,0.0,31.0512,0.0,374.0,727.207,0.0488623,727.207,374.0,849.179,1.0,24.109322467953344,1.287933331236245
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,47,0.00271461,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.569387,31.0512,-31.0512,-8.45604e-09,-31.0512,-31.0512,0.0,80791.5,11888500.0,693.304,849.179,0.0,0.0,31.0512,0.0,374.0,727.207,0.0488623,727.207,374.0,849.179,1.0,24.109322467953344,1.287933331236245
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,48,0.00281515,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.573973,30.9313,-30.9313,7.42963e-10,-30.9313,-30.9313,0.0,79826.7,11746500.0,686.164,869.372,0.0,0.0,30.9313,0.0,374.0,724.4,0.0488623,724.4,374.0,869.372,1.0,23.51301516458857,1.3154969612992735
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,49,0.00281515,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.573972,30.9313,-30.9313,-9.12173e-09,-30.9313,-30.9313,3.55271e-15,79826.8,11746500.0,686.164,869.372,0.0,0.0,30.9313,3.55271e-15,374.0,724.4,0.0488623,724.4,374.0,869.372,1.0,23.51301516458857,1.3154969612992735
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,50,0.00291569,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.577541,30.8005,-30.8005,3.18631e-08,-30.8005,-30.8005,0.0,78849.2,11602700.0,680.663,882.55,0.0,0.0,30.8005,0.0,374.0,721.338,0.0488623,721.338,374.0,882.55,1.0,22.916707861223795,1.3440194021985143
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,51,0.00291569,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.57754,30.8005,-30.8005,-1.27971e-09,-30.8005,-30.8005,0.0,78849.2,11602700.0,680.663,882.55,0.0,0.0,30.8005,0.0,374.0,721.338,0.0488623,721.338,374.0,882.55,1.0,22.916707861223795,1.3440194021985143
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,52,0.00301623,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.579444,30.6327,-30.6327,2.54501e-09,-30.6327,-30.6327,0.0,77803.0,11448700.0,675.905,888.562,0.0,0.0,30.6327,0.0,374.0,717.408,0.0488623,717.408,374.0,888.562,1.0,22.33584857082928,1.371458975595243
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,53,0.00301623,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.579443,30.6327,-30.6327,1.46316e-08,-30.6327,-30.6327,0.0,77803.1,11448700.0,675.905,888.562,0.0,0.0,30.6327,0.0,374.0,717.408,0.0488623,717.408,374.0,888.562,1.0,22.33584857082928,1.371458975595243
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,54,0.00311677,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.579117,30.4007,-30.4007,2.04949e-08,-30.4007,-30.4007,0.0,76629.1,11276000.0,671.012,888.198,0.0,0.0,30.4007,0.0,374.0,711.974,0.0488623,711.974,374.0,888.198,1.0,21.948713408099117,1.3850789080321257
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,55,0.00311677,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.579117,30.4007,-30.4007,-8.61355e-09,-30.4007,-30.4007,0.0,76629.1,11276000.0,671.012,888.198,0.0,0.0,30.4007,0.0,374.0,711.974,0.0488623,711.974,374.0,888.198,1.0,21.948713408099117,1.3850789080321257
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,56,0.00321731,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.576117,30.0787,-30.0787,-2.71789e-09,-30.0787,-30.0787,0.0,75269.5,11075900.0,665.176,884.927,0.0,0.0,30.0787,0.0,374.0,704.433,0.0488623,704.433,374.0,882.918,1.0,21.595610936452374,1.392815423861363
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,57,0.00321731,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.576117,30.0787,-30.0787,1.43116e-08,-30.0787,-30.0787,0.0,75269.5,11075900.0,665.176,884.927,0.0,0.0,30.0787,0.0,374.0,704.433,0.0488623,704.433,374.0,882.918,1.0,21.595610936452374,1.392815423861363
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,58,0.00331785,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.570142,29.6444,-29.6444,2.04048e-08,-29.6444,-29.6444,0.0,73672.2,10840900.0,657.6,889.474,0.0,0.0,29.6444,0.0,374.0,694.261,0.0488623,694.261,374.0,874.487,1.0,21.242508464805628,1.3955225697150853
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,59,0.00331785,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.570142,29.6444,-29.6444,1.6285e-08,-29.6444,-29.6444,0.0,73672.2,10840900.0,657.6,889.474,0.0,0.0,29.6444,0.0,374.0,694.261,0.0488623,694.261,374.0,874.487,1.0,21.242508464805628,1.3955225697150853
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,60,0.00341839,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.566065,31.2281,-31.2281,5.06438e-09,-31.2281,-31.2281,0.0,82369.1,12120600.0,715.814,836.323,0.0,0.0,31.2281,0.0,374.0,731.351,0.0488623,731.351,374.0,836.323,1.0,20.889405993158885,1.494925227181039
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,61,0.00341839,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.566065,31.2281,-31.2281,4.16888e-09,-31.2281,-31.2281,0.0,82369.1,12120600.0,715.814,836.323,0.0,0.0,31.2281,0.0,374.0,731.351,0.0488623,731.351,374.0,836.323,1.0,20.889405993158885,1.494925227181039
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,62,0.00351893,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.554819,30.5287,-30.5287,4.93508e-09,-30.5287,-30.5287,0.0,79969.2,11767500.0,694.204,824.884,0.0,0.0,30.5287,0.0,374.0,714.972,0.0488623,714.972,374.0,824.884,1.0,20.53630352151214,1.4865723019734614
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,63,0.00351893,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.554819,30.5287,-30.5287,-1.64924e-12,-30.5287,-30.5287,0.0,79969.2,11767500.0,694.204,824.884,0.0,0.0,30.5287,0.0,374.0,714.972,0.0488623,714.972,374.0,824.884,1.0,20.53630352151214,1.4865723019734614
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,64,0.00361947,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.542895,29.8125,-29.8125,3.27632e-10,-29.8125,-29.8125,0.0,77563.0,11413400.0,668.918,810.527,0.0,0.0,29.8125,0.0,374.0,698.199,0.0488623,698.199,374.0,810.527,1.0,20.183201049865392,1.4770947346926828
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,65,0.00361947,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.542895,29.8125,-29.8125,-3.69455e-09,-29.8125,-29.8125,0.0,77562.9,11413400.0,668.918,810.527,0.0,0.0,29.8125,0.0,374.0,698.199,0.0488623,698.199,374.0,810.527,1.0,20.183201049865392,1.4770947346926828
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,66,0.00372001,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.530395,29.0686,-29.0686,1.40245e-08,-29.0686,-29.0686,0.0,75116.2,11053400.0,639.779,794.247,0.0,0.0,29.0686,0.0,374.0,680.776,0.0488623,680.776,374.0,794.247,1.0,19.830098578218646,1.4658827784108401
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,67,0.00372001,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.530396,29.0686,-29.0686,7.92561e-09,-29.0686,-29.0686,0.0,75116.2,11053300.0,639.779,794.247,0.0,0.0,29.0686,0.0,374.0,680.776,0.0488623,680.776,374.0,794.247,1.0,19.830098578218646,1.4658827784108401
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,68,0.00382055,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.517433,28.2863,-28.2863,-2.23671e-08,-28.2863,-28.2863,0.0,72596.1,10682500.0,606.466,777.206,0.0,0.0,28.2863,0.0,374.0,662.456,0.0488623,662.456,374.0,777.206,1.0,19.476996106571903,1.4522927378136956
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,69,0.00382055,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.517434,28.2863,-28.2863,2.98611e-09,-28.2863,-28.2863,0.0,72596.0,10682500.0,606.466,777.206,0.0,0.0,28.2863,0.0,374.0,662.456,0.0488623,662.456,374.0,777.206,1.0,19.476996106571903,1.4522927378136956
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,70,0.00392109,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.504111,27.4563,-27.4563,-5.29043e-09,-27.4563,-27.4563,0.0,69972.7,10296500.0,568.631,760.474,0.0,0.0,27.4563,0.0,374.0,643.018,0.0488624,643.018,374.0,760.474,1.0,19.123893634925157,1.4357065838233758
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,71,0.00392109,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.504112,27.4563,-27.4563,7.28053e-09,-27.4563,-27.4563,0.0,69972.7,10296500.0,568.631,760.474,0.0,0.0,27.4563,0.0,374.0,643.018,0.0488624,643.018,374.0,760.474,1.0,19.123893634925157,1.4357065838233758
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,72,0.00402162,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.490506,26.5711,-26.5711,1.28804e-08,-26.5711,-26.5711,0.0,67222.0,9891720.0,525.923,744.776,0.0,0.0,26.5711,0.0,374.0,622.287,0.0488624,622.287,374.0,744.776,1.0,18.771227514542154,1.4155227717215217
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,73,0.00402162,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.490506,26.5711,-26.5711,3.78866e-08,-26.5711,-26.5711,0.0,67221.9,9891700.0,525.923,744.776,0.0,0.0,26.5711,0.0,374.0,622.287,0.0488624,622.287,374.0,744.776,1.0,18.771227514542154,1.4155227717215217
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,74,0.00412216,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.476651,25.6255,-25.6255,4.72967e-09,-25.6255,-25.6255,0.0,64326.3,9465610.0,478.007,730.298,0.0,0.0,25.6255,0.0,374.0,600.141,0.0488624,600.141,374.0,730.298,1.0,18.515867905346084,1.38397509266099
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,75,0.00412216,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.476651,25.6255,-25.6255,-3.00649e-08,-25.6255,-25.6255,3.55271e-15,64326.2,9465600.0,478.007,730.298,0.0,0.0,25.6255,3.55271e-15,374.0,600.141,0.0488624,600.141,374.0,730.298,1.0,18.515867905346084,1.38397509266099
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,76,0.0042227,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.462523,24.6168,-24.6168,1.91799e-08,-24.6168,-24.6168,0.0,61275.2,9016640.0,424.567,733.212,0.0,0.0,24.6168,0.0,374.0,576.517,0.0488624,576.517,374.0,716.59,1.0,18.27395115717809,1.3470978327711254
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,77,0.0042227,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.462524,24.6168,-24.6168,4.57011e-08,-24.6168,-24.6168,0.0,61275.1,9016630.0,424.567,733.212,0.0,0.0,24.6168,0.0,374.0,576.517,0.0488624,576.517,374.0,716.59,1.0,18.27395115717809,1.3470978327711254
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,78,0.00432323,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.448038,23.5446,-23.5446,8.95115e-09,-23.5446,-23.5446,0.0,58065.4,8544330.0,365.304,744.888,0.0,0.0,23.5446,0.0,374.0,551.407,0.0488624,551.407,374.0,702.579,1.0,18.03205847075151,1.305707833533813
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,79,0.00432323,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.448038,23.5446,-23.5446,-3.07308e-08,-23.5446,-23.5446,0.0,58065.3,8544310.0,365.304,744.888,0.0,0.0,23.5446,0.0,374.0,551.407,0.0488624,551.407,374.0,702.579,1.0,18.03205847075151,1.305707833533813
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,80,0.00442377,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.440356,24.0286,-24.0286,4.02366e-09,-24.0286,-24.0286,-3.55271e-15,62782.3,9238420.0,516.925,677.209,0.0,0.0,24.0286,-3.55271e-15,374.0,562.742,0.0488624,562.742,374.0,677.209,1.0,17.79014172258352,1.3506693973942394
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,81,0.00442377,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.440357,24.0286,-24.0286,3.4378e-09,-24.0286,-24.0286,0.0,62782.2,9238400.0,516.925,677.209,0.0,0.0,24.0286,0.0,374.0,562.742,0.0488624,562.742,374.0,677.209,1.0,17.79014172258352,1.3506693973942394
