case,label,time,part,region,count,porepress_mean,porepress_std,porepressrate_mean,porepressrate_maxabs,divvel_mean,divvel_maxabs,velocity_max,kplastic_max
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.0,0,full_no_caps_edges,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.0,0,lateral_shell,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.0,0,top_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.0,0,bottom_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000503,1,full_no_caps_edges,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000503,1,lateral_shell,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000503,1,top_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000503,1,bottom_cap,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000704,2,all,407,344.2713466604,230.9816186807683,2733914.3244963144,5890176.5,-0.004100871681744472,0.0088361939,0.0003652695398979868,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000704,2,center_core,45,474.3109013379334,45.2496904333327,4116931.9088888895,4655466.5,-0.0061750937111111105,0.0069827852,0.00012687859360492265,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000704,2,full_no_caps_edges,147,418.2227952309442,72.49716411397263,3433859.614965987,4655466.5,-0.0051506322700680274,0.0069827852,0.00017193276643461992,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000704,2,lateral_shell,196,517.755281027452,123.17412792891562,3963900.1454081633,5890176.5,-0.0059460996015306125,0.0088361939,0.0003652695398979868,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000704,2,top_cap,74,73.93064235571283,88.71362309465117,642764.8028378378,2125985.3,-0.0009639316289189189,0.0031885551,0.00013363608988227607,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000704,2,bottom_cap,74,73.93064986132676,88.7136268019286,642764.8791891892,2125985.8,-0.0009639317450000001,0.0031885556,0.00013363610032137845,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000804,3,all,407,812.2326969033118,684.3254443197942,4654371.297297297,18739936.0,-0.006981557350614251,0.028114934,0.0013246969076224017,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000804,3,center_core,45,1065.9088843804911,98.06585356171729,5884068.555555556,6843826.5,-0.008826408733333332,0.01026663,0.0004504736934070281,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000804,3,full_no_caps_edges,147,910.915444327449,176.36945441611564,4900350.257823129,6843826.5,-0.007350222295238095,0.01026663,0.000772371228239009,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000804,3,lateral_shell,196,1237.25726649225,546.4200283743959,7156209.342346938,18739936.0,-0.010734996712244899,0.028114934,0.0013246969076224017,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000804,3,top_cap,74,157.4822002196392,447.3625129950706,831008.754054054,7368526.5,-0.0012454673202702703,0.01105597,0.0008621750912025682,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000804,3,bottom_cap,74,157.48221129179058,447.3625400342236,831008.7918918919,7368525.0,-0.001245467364864865,0.011055968,0.0008621750654318417,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000905,4,all,407,1423.7863845845056,2521.2394265985786,6082615.586289926,67346088.0,-0.009123923995085995,0.10104215,0.0048495826766531015,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000905,4,center_core,45,1531.8859169731868,245.85888895393853,4634685.7515555555,7439976.0,-0.006952753786666667,0.011162731,0.0009879572231486866,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000905,4,full_no_caps_edges,147,1287.9296304841218,433.6648720626803,3749846.3545578234,9429172.0,-0.0056232383734693865,0.014146131,0.002025812380931672,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000905,4,lateral_shell,196,2630.651437193115,2481.5467662203955,13858932.206122449,67346088.0,-0.0207904922122449,0.10104215,0.0048495826766531015,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000905,4,top_cap,74,-207.79820074748923,2170.3864238514893,-3633140.1500000004,41987332.0,0.005452968955405406,0.062995747,0.0037165005702737325,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.000905,4,bottom_cap,74,-207.7982562499311,2170.3862934984472,-3633140.814864865,41987328.0,0.0054529698,0.062995739,0.0037165006845576365,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001005,5,all,407,3368.9612620846747,10719.10454620679,19348078.785847668,277422720.0,-0.029022120166584765,0.41623577,0.01952973608328782,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001005,5,center_core,45,4584.647527747399,481.0863520495776,30364916.088888887,34629592.0,-0.045545988800000006,0.051949002,0.002718111915104071,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001005,5,full_no_caps_edges,147,3151.3326375959155,1659.2871945554907,18534718.12244898,34629592.0,-0.02779516629251701,0.051949002,0.005081377208398474,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001005,5,lateral_shell,196,6988.969790939332,10875.154285407105,43350902.6122449,277422720.0,-0.06503478877040816,0.41623577,0.01952973608328782,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001005,5,top_cap,74,-1839.882115637711,10692.052127891156,-16233855.529864866,200462690.0,0.02436183385135135,0.30075938,0.015191903292074871,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001005,5,bottom_cap,74,-1839.8813718634985,10692.050775488617,-16233847.44527027,200462620.0,0.024361821637837833,0.30075929,0.015191903319222589,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001206,6,all,407,19631.62488576278,214287.61110782513,109659628.88525799,5045583900.0,-0.16448950364840298,7.5702858,0.33767561961572606,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001206,6,center_core,45,19435.526389131177,2807.8834652961073,87363082.53333333,115916220.0,-0.13105832955555555,0.17390323,0.02283415817999651,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001206,6,full_no_caps_edges,147,8083.082160994244,20649.6849638632,13654947.66190476,330992510.0,-0.020420725734013604,0.49681363,0.04282654907427194,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001206,6,lateral_shell,196,58716.0727053755,224050.33097300035,386470812.5117347,5045583900.0,-0.5798323218005103,7.5702858,0.33767561961572606,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001206,6,top_cap,74,-33053.57589370951,234498.2386403886,-256446585.56756756,4191097300.0,0.38484524506756745,6.288002,0.297047685633109,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001206,6,bottom_cap,74,-33053.589490836726,234498.22986427104,-256446765.64864865,4191098400.0,0.3848455073378379,6.2880034,0.2970476231331198,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001306,7,all,407,43070.61409029881,967423.3977196747,234745301.7027027,21873854000.0,-0.35211927563144974,32.819191,1.4453002448137633,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001306,7,center_core,45,44739.683356520436,12603.732934010834,253425279.7777778,430413730.0,-0.3801537493333334,0.64569759,0.09733712542919795,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001306,7,full_no_caps_edges,147,-1779.6709052805431,83379.4383197981,-98777086.53741497,1504736600.0,0.1483907822312925,2.2582767,0.16335208383867125,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001306,7,lateral_shell,196,185985.06223465936,1017847.5107666145,1274619775.25,21873854000.0,-1.9124711066428572,32.819191,1.4453002448137633,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001306,7,top_cap,74,-151593.98601132672,1066085.6753873604,-1187201677.7027028,19095841000.0,1.781528675405405,28.649876,1.3284245338103926,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001306,7,bottom_cap,74,-151594.00953935095,1066085.5442991396,-1187201749.1351352,19095839000.0,1.7815289209459462,28.649874,1.3284244325722683,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001404,8,all,407,-1781.972889115567,362613.8952359851,-231604405.42997542,92803047000.0,0.34737976943488896,139.24176,6.0699321012177085,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001404,8,center_core,45,-9191.638592016223,54063.18742252972,-204110645.7777778,1146072800.0,0.3060134388888889,1.7195364,0.4008991259410917,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001404,8,full_no_caps_edges,147,1623.4559701355793,174391.76335987492,-1551449562.4489796,7313958400.0,2.327969643469388,10.975269,0.7589024777119001,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001404,8,lateral_shell,196,-147142.4736486811,381007.67131018115,3707223786.632653,92803047000.0,-5.563172332959184,139.24176,6.0699321012177085,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001404,8,top_cap,74,167029.73090822122,326039.68187645247,-5692358466.081081,85897388000.0,8.541624874459462,128.87335,5.8923597808274994,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001404,8,bottom_cap,74,167029.72986313555,326039.64670738735,-5692356155.945946,85897372000.0,8.541621207567568,128.87334,5.892359242879459,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001535,9,all,407,-1748684.8266349856,10266387.88265962,-23815273525.061424,313739480000.0,35.72207897248157,470.73535,19.278478009317176,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001535,9,center_core,45,-1345320.4109711999,198534.3491745599,-20420052577.77778,23698164000.0,30.628267777777772,35.547977,1.615685856437271,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001535,9,full_no_caps_edges,147,-1845400.7735077136,869388.1174341477,-25612573190.47619,45233025000.0,38.420591272108844,67.865135,3.211094229139341,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001535,9,lateral_shell,196,-842650.3301328571,10328712.73637709,-12859403635.204082,238357350000.0,19.278438365306123,357.63135,15.356016609340912,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001535,9,top_cap,74,-3181068.3266252144,12052451.3862779,-40032432909.45946,313739480000.0,60.06140037432432,470.73535,19.278477054529592,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001535,9,bottom_cap,74,-3181068.0654385164,12052451.554580754,-40032433322.97298,313739480000.0,60.061400006756756,470.73535,19.278478009317176,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001628,10,all,407,-18483002.139838785,19473896.88815414,-420155271485.99506,2405674300000.0,630.2234217420147,3608.8079,108.74542958272153,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001628,10,center_core,45,-11076923.605612447,689840.8477647936,-234472622888.8889,261104700000.0,351.67387444444444,391.62662,7.261406468146299,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001628,10,full_no_caps_edges,159,-12640871.617092567,6405875.794676004,-272439385786.1635,625458280000.0,408.6247706918239,938.46924,50.51209466472426,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001628,10,lateral_shell,196,-20334053.316688623,16666389.67135091,-411848072301.0204,1881049000000.0,617.7610596173469,2821.8032,84.07022596697716,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001628,10,top_cap,74,-19662876.70355078,25231011.79862731,-519962403420.27026,2405673500000.0,779.9501900135134,3608.8066,108.74541904372909,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001628,10,bottom_cap,74,-19662876.557569813,25231012.660950564,-519962378252.7027,2405674300000.0,779.9501600405405,3608.8079,108.74542958272153,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001754,11,all,407,-119019018.29041608,38238792.198128186,-1065552704054.0541,3120871500000.0,1598.2897426781326,4682.0146,215.04752770555092,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001754,11,center_core,29,-110258501.26493448,1419194.1646574466,-1107249412758.6206,1215771200000.0,1660.873320689655,1823.6887,33.931803653806206,0.0
CaseT4d_ConfOnly_Raw_FeedbackOn,feedback on,0.001754,11,full_no_caps_edges,135,-99447862.59405577,21147496.657616537,-915645817629.6296,1299382300000.0,1373.286925037037,1949.1345,69.07364369790054,0.0
