step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,yield_f_normalized,return_status,yield_flag,iterations,residual,pore_pressure_proxy
129,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,145.73343989765846,145.73343989765846,145.73343989765846,0,0,0,-145.73343989765846,-145.73343989765846,-145.73343989765846,145.73343989765846,0,194.48343991403573,0.74888037071077651,0.017824013185773868,0.017824013185773868,0,-10230.487484252495,0.25066401559909379,elastic,0,0,-10230.487484252495,0
130,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,144.48343989765846,144.48343989765846,144.48343989765846,0,0,0,-144.48343989765846,-144.48343989765846,-144.48343989765846,144.48343989765846,0,194.48343991403573,0.74940503482198972,0.017824013185773868,0.017824013185773868,0,-10402.807676038801,0.25709129804819342,elastic,0,0,-10402.807676038801,0
131,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,143.23343989765846,143.23343989765846,143.23343989765846,0,0,0,-143.23343989765846,-143.23343989765846,-143.23343989765846,143.23343989765846,0,194.48343991403573,0.74992985633243636,0.017824013185773868,0.017824013185773868,0,-10570.627867825107,0.26351858049729304,elastic,0,0,-10570.627867825107,0
132,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,141.98343989765846,141.98343989765846,141.98343989765846,0,0,0,-141.98343989765846,-141.98343989765846,-141.98343989765846,141.98343989765846,0,194.48343991403573,0.7504548352893361,0.017824013185773868,0.017824013185773868,0,-10733.948059611414,0.26994586294639261,elastic,0,0,-10733.948059611414,0
133,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,140.73343989765846,140.73343989765846,140.73343989765846,0,0,0,-140.73343989765846,-140.73343989765846,-140.73343989765846,140.73343989765846,0,194.48343991403573,0.75097997173992292,0.017824013185773868,0.017824013185773868,0,-10892.768251397718,0.27637314539549224,elastic,0,0,-10892.768251397718,0
134,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,139.48343989765846,139.48343989765846,139.48343989765846,0,0,0,-139.48343989765846,-139.48343989765846,-139.48343989765846,139.48343989765846,0,194.48343991403573,0.75150526573144494,0.017824013185773868,0.017824013185773868,0,-11047.088443184026,0.28280042784459186,elastic,0,0,-11047.088443184026,0
135,isotropic_compression_swelling,-0.0001,-0.0001,-0.0001,0,0,0,-0.00030000000000000003,138.23343989765846,138.23343989765846,138.23343989765846,0,0,0,-138.23343989765846,-138.23343989765846,-138.23343989765846,138.23343989765846,0,194.48343991403573,0.75203071731116433,0.017824013185773868,0.017824013185773868,0,-11196.90863497033,0.28922771029369143,elastic,0,0,-11196.90863497033,0
136,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,139.48343989765846,139.48343989765846,139.48343989765846,0,0,0,-139.48343989765846,-139.48343989765846,-139.48343989765846,139.48343989765846,0,194.48343991403573,0.75150510809597093,0.017824013185773868,0.017824013185773868,0,-11047.088443184026,0.28280042784459186,elastic,0,0,-11047.088443184026,0
137,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,140.73343989765846,140.73343989765846,140.73343989765846,0,0,0,-140.73343989765846,-140.73343989765846,-140.73343989765846,140.73343989765846,0,194.48343991403573,0.75097965656354215,0.017824013185773868,0.017824013185773868,0,-10892.768251397718,0.27637314539549224,elastic,0,0,-10892.768251397718,0
138,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,141.98343989765846,141.98343989765846,141.98343989765846,0,0,0,-141.98343989765846,-141.98343989765846,-141.98343989765846,141.98343989765846,0,194.48343991403573,0.75045436266657306,0.017824013185773868,0.017824013185773868,0,-10733.948059611414,0.26994586294639261,elastic,0,0,-10733.948059611414,0
139,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,143.23343989765846,143.23343989765846,143.23343989765846,0,0,0,-143.23343989765846,-143.23343989765846,-143.23343989765846,143.23343989765846,0,194.48343991403573,0.74992922635777304,0.017824013185773868,0.017824013185773868,0,-10570.627867825107,0.26351858049729304,elastic,0,0,-10570.627867825107,0
140,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,144.48343989765846,144.48343989765846,144.48343989765846,0,0,0,-144.48343989765846,-144.48343989765846,-144.48343989765846,144.48343989765846,0,194.48343991403573,0.74940424758986568,0.017824013185773868,0.017824013185773868,0,-10402.807676038801,0.25709129804819342,elastic,0,0,-10402.807676038801,0
141,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,145.73343989765846,145.73343989765846,145.73343989765846,0,0,0,-145.73343989765846,-145.73343989765846,-145.73343989765846,145.73343989765846,0,194.48343991403573,0.74887942631558868,0.017824013185773868,0.017824013185773868,0,-10230.487484252495,0.25066401559909379,elastic,0,0,-10230.487484252495,0
142,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,146.98343989765846,146.98343989765846,146.98343989765846,0,0,0,-146.98343989765846,-146.98343989765846,-146.98343989765846,146.98343989765846,0,194.48343991403573,0.74835476248769406,0.017824013185773868,0.017824013185773868,0,-10053.667292466187,0.24423673314999417,elastic,0,0,-10053.667292466187,0
143,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,148.23343989765846,148.23343989765846,148.23343989765846,0,0,0,-148.23343989765846,-148.23343989765846,-148.23343989765846,148.23343989765846,0,194.48343991403573,0.74783025605894771,0.017824013185773868,0.017824013185773868,0,-9872.3471006798827,0.23780945070089457,elastic,0,0,-9872.3471006798827,0
144,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,149.48343989765846,149.48343989765846,149.48343989765846,0,0,0,-149.48343989765846,-149.48343989765846,-149.48343989765846,149.48343989765846,0,194.48343991403573,0.74730590698213006,0.017824013185773868,0.017824013185773868,0,-9686.5269088935765,0.23138216825179497,elastic,0,0,-9686.5269088935765,0
145,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,150.73343989765846,150.73343989765846,150.73343989765846,0,0,0,-150.73343989765846,-150.73343989765846,-150.73343989765846,150.73343989765846,0,194.48343991403573,0.74678171521003545,0.017824013185773868,0.017824013185773868,0,-9496.2067171072704,0.22495488580269538,elastic,0,0,-9496.2067171072704,0
146,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,151.98343989765846,151.98343989765846,151.98343989765846,0,0,0,-151.98343989765846,-151.98343989765846,-151.98343989765846,151.98343989765846,0,194.48343991403573,0.74625768069547238,0.017824013185773868,0.017824013185773868,0,-9301.3865253209642,0.21852760335359575,elastic,0,0,-9301.3865253209642,0
147,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,153.23343989765846,153.23343989765846,153.23343989765846,0,0,0,-153.23343989765846,-153.23343989765846,-153.23343989765846,153.23343989765846,0,194.48343991403573,0.74573380339126372,0.017824013185773868,0.017824013185773868,0,-9102.066333534658,0.21210032090449615,elastic,0,0,-9102.066333534658,0
148,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,154.48343989765846,154.48343989765846,154.48343989765846,0,0,0,-154.48343989765846,-154.48343989765846,-154.48343989765846,154.48343989765846,0,194.48343991403573,0.74521008325024629,0.017824013185773868,0.017824013185773868,0,-8898.2461417483519,0.20567303845539653,elastic,0,0,-8898.2461417483519,0
149,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,155.73343989765846,155.73343989765846,155.73343989765846,0,0,0,-155.73343989765846,-155.73343989765846,-155.73343989765846,155.73343989765846,0,194.48343991403573,0.74468652022527126,0.017824013185773868,0.017824013185773868,0,-8689.9259499620457,0.19924575600629693,elastic,0,0,-8689.9259499620457,0
150,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,156.98343989765846,156.98343989765846,156.98343989765846,0,0,0,-156.98343989765846,-156.98343989765846,-156.98343989765846,156.98343989765846,0,194.48343991403573,0.74416311426920367,0.017824013185773868,0.017824013185773868,0,-8477.1057581757395,0.19281847355719733,elastic,0,0,-8477.1057581757395,0
151,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,158.23343989765846,158.23343989765846,158.23343989765846,0,0,0,-158.23343989765846,-158.23343989765846,-158.23343989765846,158.23343989765846,0,194.48343991403573,0.74363986533492288,0.017824013185773868,0.017824013185773868,0,-8259.7855663894334,0.18639119110809771,elastic,0,0,-8259.7855663894334,0
152,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,159.48343989765846,159.48343989765846,159.48343989765846,0,0,0,-159.48343989765846,-159.48343989765846,-159.48343989765846,159.48343989765846,0,194.48343991403573,0.74311677337532245,0.017824013185773868,0.017824013185773868,0,-8037.9653746031263,0.17996390865899808,elastic,0,0,-8037.9653746031263,0
153,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,160.73343989765846,160.73343989765846,160.73343989765846,0,0,0,-160.73343989765846,-160.73343989765846,-160.73343989765846,160.73343989765846,0,194.48343991403573,0.74259383834330983,0.017824013185773868,0.017824013185773868,0,-7811.645182816821,0.17353662620989849,elastic,0,0,-7811.645182816821,0
154,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,161.98343989765846,161.98343989765846,161.98343989765846,0,0,0,-161.98343989765846,-161.98343989765846,-161.98343989765846,161.98343989765846,0,194.48343991403573,0.7420710601918068,0.017824013185773868,0.017824013185773868,0,-7580.824991030514,0.16710934376079886,elastic,0,0,-7580.824991030514,0
155,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,163.23343989765846,163.23343989765846,163.23343989765846,0,0,0,-163.23343989765846,-163.23343989765846,-163.23343989765846,163.23343989765846,0,194.48343991403573,0.74154843887374922,0.017824013185773868,0.017824013185773868,0,-7345.5047992442087,0.16068206131169929,elastic,0,0,-7345.5047992442087,0
156,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,164.48343989765846,164.48343989765846,164.48343989765846,0,0,0,-164.48343989765846,-164.48343989765846,-164.48343989765846,164.48343989765846,0,194.48343991403573,0.74102597434208706,0.017824013185773868,0.017824013185773868,0,-7105.6846074579025,0.15425477886259967,elastic,0,0,-7105.6846074579025,0
157,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,165.73343989765846,165.73343989765846,165.73343989765846,0,0,0,-165.73343989765846,-165.73343989765846,-165.73343989765846,165.73343989765846,0,194.48343991403573,0.74050366654978439,0.017824013185773868,0.017824013185773868,0,-6861.3644156715964,0.14782749641350007,elastic,0,0,-6861.3644156715964,0
158,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,166.98343989765846,166.98343989765846,166.98343989765846,0,0,0,-166.98343989765846,-166.98343989765846,-166.98343989765846,166.98343989765846,0,194.48343991403573,0.73998151544981949,0.017824013185773868,0.017824013185773868,0,-6612.5442238852902,0.14140021396440045,elastic,0,0,-6612.5442238852902,0
159,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,168.23343989765846,168.23343989765846,168.23343989765846,0,0,0,-168.23343989765846,-168.23343989765846,-168.23343989765846,168.23343989765846,0,194.48343991403573,0.73945952099518453,0.017824013185773868,0.017824013185773868,0,-6359.224032098984,0.13497293151530085,elastic,0,0,-6359.224032098984,0
160,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,169.48343989765846,169.48343989765846,169.48343989765846,0,0,0,-169.48343989765846,-169.48343989765846,-169.48343989765846,169.48343989765846,0,194.48343991403573,0.73893768313888597,0.017824013185773868,0.017824013185773868,0,-6101.4038403126779,0.12854564906620125,elastic,0,0,-6101.4038403126779,0
161,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,170.73343989765846,170.73343989765846,170.73343989765846,0,0,0,-170.73343989765846,-170.73343989765846,-170.73343989765846,170.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73841600183394429,0.017824013185773868,0.017824013185773868,0,-5839.0836485263662,0.12211836661710149,elastic,0,0,-5839.0836485263662,0
162,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,171.98343989765846,171.98343989765846,171.98343989765846,0,0,0,-171.98343989765846,-171.98343989765846,-171.98343989765846,171.98343989765849,6.0291550413456957e-14,194.48343991403573,0.73789447703339406,0.017824013185773868,0.017824013185773868,0,-5572.2634567400601,0.11569108416800189,elastic,0,0,-5572.2634567400601,0
163,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,173.23343989765846,173.23343989765846,173.23343989765846,0,0,0,-173.23343989765846,-173.23343989765846,-173.23343989765846,173.23343989765849,6.0291550413456957e-14,194.48343991403573,0.73737310869028405,0.017824013185773868,0.017824013185773868,0,-5300.943264953753,0.10926380171890226,elastic,0,0,-5300.943264953753,0
164,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,174.48343989765846,174.48343989765846,174.48343989765846,0,0,0,-174.48343989765846,-174.48343989765846,-174.48343989765846,174.48343989765849,6.0291550413456957e-14,194.48343991403573,0.73685189675767693,0.017824013185773868,0.017824013185773868,0,-5025.1230731674468,0.10283651926980265,elastic,0,0,-5025.1230731674468,0
165,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,175.73343989765846,175.73343989765846,175.73343989765846,0,0,0,-175.73343989765846,-175.73343989765846,-175.73343989765846,175.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73633084118864967,0.017824013185773868,0.017824013185773868,0,-4744.8028813811416,0.096409236820703056,elastic,0,0,-4744.8028813811416,0
166,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,176.98343989765846,176.98343989765846,176.98343989765846,0,0,0,-176.98343989765846,-176.98343989765846,-176.98343989765846,176.98343989765849,6.0291550413456957e-14,194.48343991403573,0.73580994193629312,0.017824013185773868,0.017824013185773868,0,-4459.9826895948345,0.089981954371603431,elastic,0,0,-4459.9826895948345,0
167,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,178.23343989765846,178.23343989765846,178.23343989765846,0,0,0,-178.23343989765846,-178.23343989765846,-178.23343989765846,178.23343989765849,6.0291550413456957e-14,194.48343991403573,0.73528919895371225,0.017824013185773868,0.017824013185773868,0,-4170.6624978085283,0.083554671922503834,elastic,0,0,-4170.6624978085283,0
168,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,179.48343989765846,179.48343989765846,179.48343989765846,0,0,0,-179.48343989765846,-179.48343989765846,-179.48343989765846,179.48343989765849,6.0291550413456957e-14,194.48343991403573,0.73476861219402612,0.017824013185773868,0.017824013185773868,0,-3876.8423060222221,0.077127389473404237,elastic,0,0,-3876.8423060222221,0
169,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,180.73343989765846,180.73343989765846,180.73343989765846,0,0,0,-180.73343989765846,-180.73343989765846,-180.73343989765846,180.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73424818161036787,0.017824013185773868,0.017824013185773868,0,-3578.522114235916,0.070700107024304612,elastic,0,0,-3578.522114235916,0
170,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,181.98343989765846,181.98343989765846,181.98343989765846,0,0,0,-181.98343989765846,-181.98343989765846,-181.98343989765846,181.98343989765849,6.0291550413456957e-14,194.48343991403573,0.73372790715588476,0.017824013185773868,0.017824013185773868,0,-3275.7019224496098,0.064272824575205001,elastic,0,0,-3275.7019224496098,0
171,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,183.23343989765846,183.23343989765846,183.23343989765846,0,0,0,-183.23343989765846,-183.23343989765846,-183.23343989765846,183.23343989765849,6.0291550413456957e-14,194.48343991403573,0.73320778878373805,0.017824013185773868,0.017824013185773868,0,-2968.3817306633041,0.057845542126105411,elastic,0,0,-2968.3817306633041,0
172,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,184.48343989765846,184.48343989765846,184.48343989765846,0,0,0,-184.48343989765846,-184.48343989765846,-184.48343989765846,184.48343989765849,6.0291550413456957e-14,194.48343991403573,0.73268782644710295,0.017824013185773868,0.017824013185773868,0,-2656.561538876997,0.051418259677005793,elastic,0,0,-2656.561538876997,0
173,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,185.73343989765846,185.73343989765846,185.73343989765846,0,0,0,-185.73343989765846,-185.73343989765846,-185.73343989765846,185.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73216802009916881,0.017824013185773868,0.017824013185773868,0,-2340.2413470906913,0.044990977227906195,elastic,0,0,-2340.2413470906913,0
174,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,186.98343989765846,186.98343989765846,186.98343989765846,0,0,0,-186.98343989765846,-186.98343989765846,-186.98343989765846,186.98343989765849,6.0291550413456957e-14,194.48343991403573,0.73164836969313907,0.017824013185773868,0.017824013185773868,0,-2019.4211553043849,0.038563694778806577,elastic,0,0,-2019.4211553043849,0
175,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,188.23343989765846,188.23343989765846,188.23343989765846,0,0,0,-188.23343989765846,-188.23343989765846,-188.23343989765846,188.23343989765849,6.0291550413456957e-14,194.48343991403573,0.73112887518223113,0.017824013185773868,0.017824013185773868,0,-1694.1009635180787,0.032136412329706966,elastic,0,0,-1694.1009635180787,0
176,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,189.48343989765846,189.48343989765846,189.48343989765846,0,0,0,-189.48343989765846,-189.48343989765846,-189.48343989765846,189.48343989765849,6.0291550413456957e-14,194.48343991403573,0.73060953651967642,0.017824013185773868,0.017824013185773868,0,-1364.2807717317726,0.025709129880607366,elastic,0,0,-1364.2807717317726,0
177,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,190.73343989765846,190.73343989765846,190.73343989765846,0,0,0,-190.73343989765846,-190.73343989765846,-190.73343989765846,190.73343989765849,6.0291550413456957e-14,194.48343991403573,0.73009035365872055,0.017824013185773868,0.017824013185773868,0,-1029.9605799454662,0.019281847431507754,elastic,0,0,-1029.9605799454662,0
178,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,191.98343989765846,191.98343989765846,191.98343989765846,0,0,0,-191.98343989765846,-191.98343989765846,-191.98343989765846,191.98343989765849,6.0291550413456957e-14,194.48343991403573,0.72957132655262291,0.017824013185773868,0.017824013185773868,0,-691.14038815916001,0.012854564982408149,elastic,0,0,-691.14038815916001,0
179,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,193.23343989765846,193.23343989765846,193.23343989765846,0,0,0,-193.23343989765846,-193.23343989765846,-193.23343989765846,193.23343989765849,6.0291550413456957e-14,194.48343991403573,0.72905245515465711,0.017824013185773868,0.017824013185773868,0,-347.82019637285384,0.00642728253330854,elastic,0,0,-347.82019637285384,0
180,isotropic_compression_swelling,0.0001,0.0001,0.0001,0,0,0,0.00030000000000000003,194.48343989765846,194.48343989765846,194.48343989765846,0,0,0,-194.48343989765846,-194.48343989765846,-194.48343989765846,194.48343989765849,6.0291550413456957e-14,194.48343991403573,0.72853373941811073,0.017824013185773868,0.017824013185773868,0,-4.5865475871930185e-06,8.4208931518049281e-11,elastic,0,0,-4.5865475871930185e-06,0
