step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,return_status,yield_flag,iterations,residual,pore_pressure_proxy,yield_f_normalized
69,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,159.260263380771,63.685424481051086,63.685424481051086,0.0,0.0,0.0,-159.260263380771,-63.685424481051086,-63.685424481051086,95.54370411429106,95.57483889971991,161.9367484398152,0.8,0.0010695110302077046,0.004271048716655272,1.4462056191630796e-06,2.171727828681469e-07,plastic_converged,1,5,2.171691448893398e-07,4.45629588570894,6.9131860915361265e-12
70,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,159.10011327392664,63.3934962585206,63.3934962585206,0.0,0.0,0.0,-159.10011327392664,-63.3934962585206,-63.3934962585206,95.29570193032261,95.70661701540604,162.04521857219754,0.8,0.0011290315547169735,0.004554526236545546,1.4479587082554373e-06,2.01607690542005e-07,plastic_converged,1,5,2.016113285208121e-07,4.704298069677392,6.421334038968897e-12
71,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,158.94216211647864,63.10776768691892,63.10776768691892,0.0,0.0,0.0,-158.94216211647864,-63.10776768691892,-63.10776768691892,95.0525658301055,95.83439442955972,162.15163092872635,0.8,0.0011873842190728452,0.004838439462002862,1.449646109434334e-06,1.881489879451692e-07,plastic_converged,1,5,1.881489879451692e-07,4.947434169894507,5.9960450472517256e-12
72,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,158.78641784746083,62.82811682999255,62.82811682999255,0.0,0.0,0.0,-158.78641784746083,-62.82811682999255,-62.82811682999255,94.81421716914865,95.95830101746829,162.2560158145539,0.8,0.0012445878979587767,0.005122775957958883,1.4512702620581745e-06,1.7648926586844027e-07,plastic_converged,1,5,1.7648562788963318e-07,5.185782830851352,5.627629245225902e-12
73,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,158.63288583814344,62.55442341295227,62.55442341295227,0.0,0.0,0.0,-158.63288583814344,-62.55442341295227,-62.55442341295227,94.58057755468265,96.07846242519116,162.3584035900007,0.8,0.0013006614056445104,0.005407523663998247,1.4528335221380962e-06,1.663593138800934e-07,plastic_converged,1,5,1.663629518589005e-07,5.419422445317352,5.307593738360241e-12
74,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,158.4815690445696,62.28656885424327,62.28656885424327,0.0,0.0,0.0,-158.4815690445696,-62.28656885424327,-62.28656885424327,94.35156891768538,96.19500019032633,162.4588246346006,0.8,0.00135562347869998,0.005692670883232266,1.4543381644828327e-06,1.57597241923213e-07,plastic_converged,1,5,1.5759542293380946e-07,5.648431082314616,5.030852424243005e-12
75,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,158.33246815356893,62.02443629244553,62.02443629244553,0.0,0.0,0.0,-158.33246815356893,-62.02443629244553,-62.02443629244553,94.12711357948666,96.3080318611234,162.55730931348177,0.8,0.0014094927600102032,0.005978206271449363,1.4557863848509255e-06,1.499847712693736e-07,plastic_converged,1,5,1.499847712693736e-07,5.872886420513339,4.790506611378841e-12
76,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,158.1855817224264,61.767910608632484,61.767910608632484,0.0,0.0,0.0,-158.1855817224264,-61.767910608632484,-61.767910608632484,93.90713431323046,96.41767111379393,162.65388794597976,0.8,0.0014622877840244084,0.006264118826539877,1.457180302101637e-06,1.4335091691464186e-07,plastic_converged,1,5,1.4335091691464186e-07,6.092865686769542,4.581153423340156e-12
77,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,158.0409063123857,61.51687844450121,61.51687844450121,0.0,0.0,0.0,-158.0409063123857,-61.51687844450121,-61.51687844450121,93.69155440046269,96.52402786788447,162.74859077638007,0.8,0.0015140269631749874,0.006550397878193118,1.4585219603418031e-06,1.3758835848420858e-07,plastic_converged,1,5,1.3759381545241922e-07,6.308445599537308,4.399413453653027e-12
78,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,157.89843661617053,61.27122821657111,61.27122821657111,0.0,0.0,0.0,-157.89843661617053,-61.27122821657111,-61.27122821657111,93.48029768310425,96.62720839959941,162.8414479466916,0.8,0.0015647285754040185,0.006837033077863681,1.459813331060624e-06,1.3256794773042202e-07,plastic_converged,1,5,1.3256794773042202e-07,6.519702316895746,4.241201236319821e-12
79,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,157.75816557970995,61.030850126733114,61.030850126733114,0.0,0.0,0.0,-157.75816557970995,-61.030850126733114,-61.030850126733114,93.27328861105873,96.72731545297684,162.93248947135373,0.8,0.0016144107527374088,0.00712401438900385,1.4610563152481206e-06,1.281641743844375e-07,plastic_converged,1,5,1.281641743844375e-07,6.726711388941268,4.1025385242845065e-12
80,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,157.62008451825372,60.79563616941659,60.79563616941659,0.0,0.0,0.0,-157.62008451825372,-60.79563616941659,-60.79563616941659,93.07045228569564,96.82444834883714,163.0217452137837,0.8,0.0016630914708489766,0.007411332077558576,1.4622527454926714e-06,1.243042788701132e-07,plastic_converged,1,5,1.243042788701132e-07,6.929547714304363,3.981127610907114e-12
81,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,157.48418441868478,60.565481270585785,60.565481270585785,0.0,0.0,0.0,-157.48418441868478,-60.565481270585785,-60.565481270585785,92.87171565328545,96.91870314809898,163.10924460422237,0.8,0.0017107884758394572,0.007698976286872104,1.463402267015915e-06,8.354335477633867e-05,plastic_converged,1,4,8.354335113835987e-05,7.128284346714551,2.677097254965146e-09
82,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,157.35045204521424,60.34027983532589,60.34027983532589,0.0,0.0,0.0,-157.35045204521424,-60.34027983532589,-60.34027983532589,92.67700390528866,97.01017220988835,163.19501746312253,0.8,0.0017575194862506811,0.007986938358887934,1.4645112459772968e-06,7.842689774406608e-05,plastic_converged,1,4,7.842689956305549e-05,7.322996094711343,2.5144767834780495e-09
83,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,157.2188748136908,60.11992916894982,60.11992916894982,0.0,0.0,0.0,-157.2188748136908,-60.11992916894982,-60.11992916894982,92.48624438386348,97.09894564474097,163.2790930502137,0.8,0.0018033019418631985,0.008275209336011221,1.4655783892546588e-06,7.388461926893797e-05,plastic_converged,1,4,7.388462290691677e-05,7.513755616136521,2.3700911276847383e-09
84,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,157.08943857787455,59.90432846025698,59.90432846025698,0.0,0.0,0.0,-157.08943857787455,-59.90432846025698,-59.90432846025698,92.2993651661295,97.18511011761757,163.36150042057776,0.8,0.0018481531059231164,0.008563780604175113,1.4666056655131099e-06,6.985075924603734e-05,plastic_converged,1,4,6.985076288401615e-05,7.700634833870495,2.2418601996394973e-09
85,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,156.96212806338997,59.693378683141574,59.693378683141574,0.0,0.0,0.0,-156.96212806338997,-59.693378683141574,-59.693378683141574,92.11629514322438,97.2687493802484,163.44226838580036,0.8,0.0018920900461782285,0.008852643808071107,1.467594595786345e-06,6.626674257859122e-05,plastic_converged,1,4,6.626674257859122e-05,7.883704856775623,2.127929915020832e-09
86,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,156.8369269540627,59.48698258838034,59.48698258838034,0.0,0.0,0.0,-156.8369269540627,-59.48698258838034,-59.48698258838034,91.9369640436078,97.34994436568236,163.52142549973374,0.8,0.0019351296292936632,0.009141790843136637,1.4685466446815238e-06,6.308050615189131e-05,plastic_converged,1,4,6.308050615189131e-05,8.063035956392198,2.026651219195747e-09
87,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,156.7138179739191,59.285044693534395,59.285044693534395,0.0,0.0,0.0,-156.7138179739191,-59.285044693534395,-59.285044693534395,91.76130245366262,97.4287732803847,163.5990000455283,0.8,0.0019772885159159968,0.00943121384777391,1.469463222239492e-06,6.024581489327829e-05,plastic_converged,1,4,6.02458185312571e-05,8.238697546337377,1.9365586899208458e-09
88,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,156.5927829650118,59.08747127113168,59.08747127113168,0.0,0.0,0.0,-156.5927829650118,-59.08747127113168,-59.08747127113168,91.58924183575839,97.5053116938801,163.67502002385828,0.8,0.0020185831563458876,0.009720905195797873,1.4703456857680492e-06,5.772095755673945e-05,plastic_converged,1,4,5.772095755673945e-05,8.410758164241614,1.8563291182697739e-09
89,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,156.4738029612541,58.89417033528311,58.89417033528311,0.0,0.0,0.0,-156.4738029612541,-58.89417033528311,-58.89417033528311,91.42071454394011,97.57963262597102,163.74951314227923,0.8,0.002059029786780287,0.010010857489104824,1.4711953416146411e-06,5.5470016377512366e-05,plastic_converged,1,4,5.547001273953356e-05,8.579285456059893,1.7848227750290695e-09
90,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,156.35685825839755,58.705051626888036,58.705051626888036,0.0,0.0,0.0,-156.35685825839755,-58.705051626888036,-58.705051626888036,91.25565383739121,97.65180663150952,163.82250680564871,0.8,0.0020986444260885466,0.010301063550562517,1.4720134469262232e-06,5.345987847249489e-05,plastic_converged,1,4,5.345987301552668e-05,8.744346162608792,1.720987709355308e-09
91,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,156.24192848034946,58.520026597554725,58.520026597554725,0.0,0.0,0.0,-156.24192848034946,-58.520026597554725,-58.520026597554725,91.09399389181964,97.72190188279473,163.89402810755263,0.8,0.0021374428730865894,0.010591516417108773,1.4728012113245665e-06,5.1662531404872425e-05,plastic_converged,1,4,5.1662531404872425e-05,8.906006108180364,1.6639339483945726e-09
92,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,156.12899264194266,58.33900839237658,58.33900839237658,0.0,0.0,0.0,-156.12899264194266,-58.33900839237658,-58.33900839237658,90.9356698088986,97.78998424956609,163.964103822675,0.8,0.0021754407042774673,0.010882209333062486,1.4735597985832436e-06,5.005208004149608e-05,plastic_converged,1,4,5.005208367947489e-05,9.064330191101405,1.61283780929264e-09
93,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,156.01802920834655,58.16191183167311,58.16191183167311,0.0,0.0,0.0,-156.01802920834655,-58.16191183167311,-58.16191183167311,90.78061762389758,97.85611737667344,164.03276040005704,0.8,0.0022126532720259627,0.011173135743633924,1.4742903282192768e-06,4.860638364334591e-05,plastic_converged,1,4,4.8606381824356504e-05,9.219382376102416,1.5669948768915417e-09
94,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.90901615123687,57.98865339181608,57.98865339181608,0.0,0.0,0.0,-155.90901615123687,-57.98865339181608,-57.98865339181608,90.62877431162302,97.9203627594208,164.1000239571931,0.8,0.0022490957031384815,0.011464289288635491,1.474993877071899e-06,4.730591535917483e-05,plastic_converged,1,4,4.730590990220662e-05,9.371225688376981,1.5257835391519378e-09
95,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.80193100187594,57.819151185242696,57.819151185242696,0.0,0.0,0.0,-155.80193100187594,-57.819151185242696,-57.819151185242696,90.4800777907871,97.98277981663324,164.16592027490893,0.8,0.0022847828978198232,0.011755663796384978,1.4756714808223138e-06,4.613286910171155e-05,plastic_converged,1,4,4.613287455867976e-05,9.519922209212893,1.4886363951757803e-09
96,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.69675090124716,57.65332493975016,57.65332493975016,0.0,0.0,0.0,-155.69675090124716,-57.65332493975016,-57.65332493975016,90.33446692691582,98.04342596149698,164.23047479297657,0.8,0.0023197295289802615,0.012047253277795777,1.4763241354663242e-06,4.507234370976221e-05,plastic_converged,1,4,4.507234370976221e-05,9.665533073084177,1.4550786402533584e-09
97,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.59345264735748,57.49109597716853,57.49109597716853,0.0,0.0,0.0,-155.59345264735748,-57.49109597716853,-57.49109597716853,90.19188153389818,98.10235667018895,164.29371260641926,0.8,0.0023539500418682823,0.012339051920652416,1.4769527987603115e-06,4.411060035636183e-05,plastic_converged,1,4,4.411059489939362e-05,9.808118466101817,1.4246720233615436e-09
98,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.49201273985705,57.332387191489225,57.332387191489225,0.0,0.0,0.0,-155.49201273985705,-57.332387191489225,-57.332387191489225,90.0522623742785,98.15962554836781,164.3556584624617,0.8,0.0023874586540047903,0.012631054084062301,1.4775583916022394e-06,4.3236246710876e-05,plastic_converged,1,4,4.323625034885481e-05,9.947737625721501,1.39705321710356e-09
99,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.39240742207767,57.177123026534325,57.177123026534325,0.0,0.0,0.0,-155.39240742207767,-57.177123026534325,-57.177123026534325,89.91555115838212,98.21528439554334,164.4163367580843,0.8,0.0024202693553969376,0.01292325429308301,1.478141799391302e-06,4.2438718082848936e-05,plastic_converged,1,4,4.2438718082848936e-05,10.084448841617885,1.371884907505077e-09
100,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.2946127206268,57.02522945323305,57.02522945323305,0.0,0.0,0.0,-155.2946127206268,-57.02522945323305,-57.02522945323305,89.7816905423643,98.26938326739374,164.47577153814152,0.8,0.002452395909010092,0.013215647233516967,1.4787038733281843e-06,4.170872853137553e-05,plastic_converged,1,4,4.170872307440732e-05,10.218309457635698,1.3488704596383102e-09
101,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.1986044826436,56.87663394657525,56.87663394657525,0.0,0.0,0.0,-155.1986044826436,-56.87663394657525,-56.87663394657525,89.6506241252647,98.32197053606835,164.5339864940073,0.8,0.0024838518514782404,0.013508227746870228,1.479245431680782e-06,4.1038660128833726e-05,plastic_converged,1,4,4.1038660128833726e-05,10.349375874735301,1.3277666178518267e-09
102,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.1043584108215,56.73126546230581,56.73126546230581,0.0,0.0,0.0,-155.1043584108215,-56.73126546230581,-56.73126546230581,89.52229644514438,98.3730929485157,164.5910049627114,0.8,0.0025146504940342838,0.013800990825472424,1.4797672610180364e-06,4.042148248117883e-05,plastic_converged,1,4,4.042147884320002e-05,10.477703554855623,1.3083486624705486e-09
103,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,155.01185009631473,56.58905441341375,56.58905441341375,0.0,0.0,0.0,-155.01185009631473,-56.58905441341375,-56.58905441341375,89.39665297438074,98.422795682901,164.64684992653284,0.8,0.002544804923642224,0.014093931607749926,1.4802701173863376e-06,3.9851180190453306e-05,plastic_converged,1,4,3.98511765524745e-05,10.603347025619257,1.2904243038951702e-09
104,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.92105504962143,56.4499326464716,56.4499326464716,0.0,0.0,0.0,-154.92105504962143,-56.4499326464716,-56.4499326464716,89.27364011418821,98.47112240314983,164.7015440130189,0.8,0.0025743280043149432,0.014387045373650376,1.480754727460034e-06,3.9322349039139226e-05,plastic_converged,1,4,3.932234722014982e-05,10.726359885811789,1.2738206805580925e-09
105,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.8319487295463,56.31383341787206,56.31383341787206,0.0,0.0,0.0,-154.8319487295463,-56.31383341787206,-56.31383341787206,89.15320518843014,98.51811531167424,164.75510949539876,0.8,0.0026032323786018496,0.014680327540212923,1.4812217896471159e-06,3.8830406992929056e-05,plastic_converged,1,4,3.8830401535960846e-05,10.846794811569865,1.2583912472433127e-09
106,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.74450657033236,56.180691370008276,56.180691370008276,0.0,0.0,0.0,-154.74450657033236,-56.180691370008276,-56.180691370008276,89.03529643678297,98.5638152003241,164.80756829336423,0.8,0.00263153046923184,0.014973773657280962,1.4816719751629423e-06,3.837116491922643e-05,plastic_converged,1,4,3.837116491922643e-05,10.964703563217029,1.2440019199537522e-09
107,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.65870400705603,56.050442507437246,56.050442507437246,0.0,0.0,0.0,-154.65870400705603,-56.050442507437246,-56.050442507437246,88.91986300731018,98.60826149961879,164.85894197418895,0.8,0.002659234480897682,0.01526737940335167,1.4821059290597878e-06,3.7941117625450715e-05,plastic_converged,1,4,3.79411103494931e-05,11.080136992689816,1.2305405479958619e-09
108,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.5745164993677,55.923024173065535,55.923024173065535,0.0,0.0,0.0,-154.5745164993677,-55.923024173065535,-55.923024173065535,88.80685494849958,98.65149232630215,164.90925175416209,0.8,0.0026863564021690246,0.015561140581559479,1.4825242712270042e-06,3.753722739929799e-05,plastic_converged,1,4,3.7537225580308586e-05,11.193145051500423,1.2179099408790458e-09
109,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.491919553662,55.79837502439116,55.79837502439116,0.0,0.0,0.0,-154.491919553662,-55.79837502439116,-55.79837502439116,88.69622320081477,98.69354452927085,164.95851850031133,0.8,0.0027129080075219323,0.015855053115789493,1.4829275973566969e-06,3.7156714824959636e-05,plastic_converged,1,4,3.715671118698083e-05,11.30377679918523,1.2060211135474242e-09
110,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.41088874375896,55.67643500983237,55.67643500983237,0.0,0.0,0.0,-154.41088874375896,-55.67643500983237,-55.67643500983237,88.5879195878079,98.7344537339266,165.00676273239299,0.8,0.002738900859473421,0.01614911304691501,1.4833164798657397e-06,3.679732799355406e-05,plastic_converged,1,4,3.679732253658585e-05,11.412080412192097,1.19480204851447e-09
111,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.33139973016557,55.55714534517414,55.55714534517414,0.0,0.0,0.0,-154.33139973016557,-55.55714534517414,-55.55714534517414,88.48189680683795,98.77425438499142,165.05400462512753,0.8,0.002764346310810656,0.016443316529158387,1.4836914688005658e-06,3.645664401119575e-05,plastic_converged,1,4,3.645664401119575e-05,11.518103193162048,1.1841750439316794e-09
112,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.25342827800137,55.44044849015416,55.44044849015416,0.0,0.0,0.0,-154.25342827800137,-55.44044849015416,-55.44044849015416,88.37810841943656,98.8129797878472,165.10026401066045,0.8,0.002789255506904558,0.016737659826568083,1.484053092692558e-06,3.6133242247160524e-05,plastic_converged,1,4,3.6133242247160524e-05,11.621891580563442,1.1740948303445228e-09
113,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.17695027364098,55.32628812521821,55.32628812521821,0.0,0.0,0.0,-154.17695027364098,-55.32628812521821,-55.32628812521821,88.27650884135915,98.85066214842277,165.1455603812287,0.8,0.0028136393880988323,0.0170321393096117,1.4844018593999984e-06,3.582551289582625e-05,plastic_converged,1,4,3.582551107683685e-05,11.723491158640854,1.1645099051028329e-09
114,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.10194174015447,55.214609128460694,55.214609128460694,0.0,0.0,0.0,-154.10194174015447,-55.214609128460694,-55.214609128460694,88.17705333235862,98.88733261169376,165.18991289201642,0.8,0.002837508692165451,0.017326751451878328,1.4847382569040408e-06,3.553183159965556e-05,plastic_converged,1,4,3.553183523763437e-05,11.822946667641375,1.1553682020983357e-09
115,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,154.02837885160352,55.10535755277106,55.10535755277106,0.0,0.0,0.0,-154.02837885160352,-55.10535755277106,-55.10535755277106,88.07969798571521,98.92302129883245,165.23334036418152,0.8,0.0028608739568186043,0.01762149282688809,1.4850627540822045e-06,3.525106512825005e-05,plastic_converged,1,4,3.525106512825005e-05,11.920302014284786,1.1466335422324817e-09
116,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.9562381510774,54.99848102980292,54.99848102980292,0.0,0.0,0.0,-153.9562381510774,-54.99848102980292,-54.99848102980292,87.98440007022775,98.95775712127447,165.27586112100627,0.8,0.002883745535656931,0.017916360252902126,1.4853765490535096e-06,1.768321089912206e-05,plastic_converged,1,5,1.7683214537100866e-05,12.01559992977225,5.753878185991737e-10
117,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.88549600038021,54.8939274290631,54.8939274290631,0.0,0.0,0.0,-153.88549600038021,-54.8939274290631,-54.8939274290631,87.89111695283547,98.99156857131712,165.31749349671878,0.8,0.0029061335609138275,0.01821135032887548,1.4856784931266368e-06,1.7093854694394395e-05,plastic_converged,1,5,1.7093854694394395e-05,12.108883047164525,5.56396334650275e-10
118,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.81612904108533,54.79164621651828,54.79164621651828,0.0,0.0,0.0,-153.81612904108533,-54.79164621651828,-54.79164621651828,87.79980715804062,99.02448282456704,165.35825533203024,0.8,0.0029280479867704193,0.01850645992468627,1.485969910145659e-06,1.653239996812772e-05,plastic_converged,1,5,1.653239996812772e-05,12.200192841959378,5.382976332550526e-10
119,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.74811417335718,54.69158792065837,54.69158792065837,0.0,0.0,0.0,-153.74811417335718,-54.69158792065837,-54.69158792065837,87.71043000489131,99.0565262526988,165.3981641450343,0.8,0.002949498576714597,0.01880168598379084,1.4862511262247426e-06,1.5997440641513094e-05,plastic_converged,1,5,1.599743882252369e-05,12.289569995108693,5.210471314539832e-10
120,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.68142850468905,54.5937041341602,54.5937041341602,0.0,0.0,0.0,-153.68142850468905,-54.5937041341602,-54.5937041341602,87.62294559100314,99.08772437052885,165.4372371369727,0.8,0.0029704949073757316,0.01909702553511493,1.486522525353612e-06,1.5487574273720384e-05,plastic_converged,1,5,1.5487574273720384e-05,12.377054408996855,5.046002751374227e-10
121,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.6160493585043,54.49794749257161,54.49794749257161,0.0,0.0,0.0,-153.6160493585043,-54.49794749257161,-54.49794749257161,87.53731478121584,99.1181018659327,165.47549119599313,0.8,0.0029910463712474293,0.01939247569043771,1.4867844764900896e-06,1.5001633073552512e-05,plastic_converged,1,5,1.5001633073552512e-05,12.46268521878416,4.889200707802592e-10
122,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.55195428197604,54.40427165328828,54.40427165328828,0.0,0.0,0.0,-153.55195428197604,-54.40427165328828,-54.40427165328828,87.45349919618421,99.14768262868775,165.51294290098235,0.8,0.0030111621794255716,0.019688033641861634,1.487037334155668e-06,1.45382946357131e-05,plastic_converged,1,5,1.4538296454702504e-05,12.546500803815789,4.739644093305043e-10
123,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.48912105311817,54.31263127483115,54.31263127483115,0.0,0.0,0.0,-153.48912105311817,-54.31263127483115,-54.31263127483115,87.37146120092682,99.17648977828702,165.54960852546762,0.8,0.0030308513643570183,0.01998369665936448,1.4872814390035241e-06,1.4096573067945428e-05,plastic_converged,1,5,1.4096573067945428e-05,12.628538799073183,4.5970207693048173e-10
124,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.42752768717946,54.222981996427585,54.222981996427585,0.0,0.0,0.0,-153.42752768717946,-54.222981996427585,-54.222981996427585,87.29116389334489,99.20454569075187,165.58550404158007,0.8,0.0030501227825947856,0.02027946208843124,1.4875171183671543e-06,1.367519325867761e-05,plastic_converged,1,5,1.3675196896656416e-05,12.708836106655113,4.460923618562767e-10
125,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.36715244239167,54.135280417903864,54.135280417903864,0.0,0.0,0.0,-153.36715244239167,-54.135280417903864,-54.135280417903864,87.21257109273313,99.23187202448781,165.620645124068,0.8,0.00306898511755575,0.020575327347762348,1.487744686783007e-06,1.3273340300656855e-05,plastic_converged,1,5,1.3273336662678048e-05,12.787428907266872,4.331094964047959e-10
126,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.3079738250947,54.04948407989308,54.04948407989308,0.0,0.0,0.0,-153.3079738250947,-54.04948407989308,-54.04948407989308,87.13564732829362,99.25848974520163,165.65504715434898,0.8,0.003087446882277428,0.020871289927057838,1.4879644465040182e-06,1.2889986464870162e-05,plastic_converged,1,5,1.2889988283859566e-05,12.864352671706385,4.207207135342894e-10
127,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.24997059428665,53.96555144435761,53.96555144435761,0.0,0.0,0.0,-153.24997059428665,-53.96555144435761,-53.96555144435761,87.06035782766729,99.28441914992904,165.68872522460094,0.8,0.0031055164221703243,0.02116734738487236,1.48817668798009e-06,1.2524236808530986e-05,plastic_converged,1,5,1.2524242265499197e-05,12.93964217233271,4.088975222769063e-10
128,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.1931217656251,53.8834418754332,53.8834418754332,0.0,0.0,0.0,-153.1931217656251,-53.8834418754332,-53.8834418754332,86.98666850549716,99.3096798901919,165.72169414187712,0.8,0.003123201917762924,0.021463497346540447,1.4883816903289898e-06,1.2175196388852783e-05,plastic_converged,1,5,1.2175192750873975e-05,13.013331494502836,3.9761137914414655e-10
