step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,return_status,yield_flag,iterations,residual,pore_pressure_proxy,yield_f_normalized
130,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,228.63284817244093,150.76189164424653,150.76189164424653,0.0,0.0,0.0,-228.63284817244093,-150.76189164424653,-150.76189164424653,176.71887715364468,77.8709565281944,200.54786372679624,0.7311411472322239,0.020587466581267158,0.02411901232810632,9.81717213671141e-07,0.00014929601184121566,plastic_converged,1,5,0.00014929600365576334,0.0,2.614717192901455e-09
131,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,229.16388838981533,151.0219587010037,151.0219587010037,0.0,0.0,0.0,-229.16388838981533,-151.0219587010037,-151.0219587010037,177.06926859727423,78.14192968881162,201.0169001332899,0.7306218048880543,0.020803372600453902,0.024383651591681908,9.791871248500782e-07,0.00015045536474644905,plastic_converged,1,5,0.00015045537293190137,0.0,2.6229374829872383e-09
132,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,229.69536854660026,151.28323470554616,151.28323470554616,0.0,0.0,0.0,-229.69536854660026,-151.28323470554616,-151.28323470554616,177.4206126525642,78.4121338410541,201.48639406338182,0.7301026183465879,0.021019049993007508,0.02464818151880159,9.766628533209418e-07,0.0001516146467110957,plastic_converged,1,5,0.0001516146485300851,0.0,2.6310407235230854e-09
133,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,230.22729448941192,151.5457066604343,151.5457066604343,0.0,0.0,0.0,-230.22729448941192,-151.5457066604343,-151.5457066604343,177.77290260342684,78.68158782897763,201.9563474642479,0.7295835875610839,0.021234500370787134,0.02491260174885283,9.741444504170214e-07,0.00015277347847586498,plastic_converged,1,5,0.00015277347210940206,0.0,2.6390214575254877e-09
134,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,230.75967190064216,151.8093617757511,151.8093617757511,0.0,0.0,0.0,-230.75967190064216,-151.8093617757511,-151.8093617757511,178.12613181738143,78.95031012489106,202.42676226300557,0.7290647124848155,0.021449725325586196,0.02517691193286353,9.716319650069225e-07,0.00015393256308016134,plastic_converged,1,5,0.00015393256035167724,0.0,2.6468929475249448e-09
135,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,231.29250630344944,152.07418746602474,152.07418746602474,0.0,0.0,0.0,-231.29250630344944,-152.07418746602474,-152.07418746602474,178.48029374516628,79.2183188374247,202.8976403665146,0.72854599307107,0.021664726429225668,0.02544111173312205,9.691254435880713e-07,0.0001550915394545882,plastic_converged,1,5,0.0001550915440020617,0.0,2.654650009937263e-09
136,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,231.8258030665973,152.34017134717283,152.34017134717283,0.0,0.0,0.0,-231.8258030665973,-152.34017134717283,-152.34017134717283,178.8353819203143,79.48563171942448,203.36898366119888,0.7280274292731487,0.02187950523365563,0.025705200822809183,9.666249303628621e-07,0.00015625072228431236,plastic_converged,1,5,0.00015625072046532296,0.0,2.6622990784326667e-09
137,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,232.3595674091205,152.60730123347344,152.60730123347344,0.0,0.0,0.0,-232.3595674091205,-152.60730123347344,-152.60730123347344,179.19138995868911,79.75226617564707,203.8407940128911,0.7275090210443668,0.022094063271066867,0.025969178885644532,9.641304673231326e-07,0.0001574101052028709,plastic_converged,1,5,0.00015741011247882852,0.0,2.6698410334182765e-09
138,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,232.89380440484484,152.87556513455547,152.87556513455547,0.0,0.0,0.0,-232.89380440484484,-152.87556513455547,-152.87556513455547,179.54831155798524,80.01823927028937,204.3130732666993,0.7269907683380534,0.022308402054010655,0.02623304561554538,9.61642094326196e-07,0.0001585702284501167,plastic_converged,1,5,0.0001585702311786008,0.0,2.677285976848838e-09
139,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,233.42851898674502,153.14495125242078,153.14495125242078,0.0,0.0,0.0,-233.42851898674502,-153.14495125242078,-153.14495125242078,179.90614049719554,80.28356773432424,204.78582324689316,0.726472671107552,0.022522523075526716,0.026496800716298244,9.591598491709596e-07,0.00015973026347637642,plastic_converged,1,5,0.00015973026074789232,0.0,2.6846208302216827e-09
140,drained_like_triaxial_strain_control,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,233.96371595117807,153.4154479784867,153.4154479784867,0.0,0.0,0.0,-233.96371595117807,-153.4154479784867,-153.4154479784867,180.26487063605046,80.54826797269138,205.2590457568071,0.7259547293062197,0.02273642780927764,0.026760443901241264,9.566837676660501e-07,0.00016089139990072,plastic_converged,1,5,0.0001608914071766776,0.0,2.691866526017835e-09
