step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,yield_f_normalized,return_status,yield_flag,iterations,residual,pore_pressure_proxy
70,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,159.10011327392664,63.393496258520599,63.393496258520599,0,0,0,-159.10011327392664,-63.393496258520599,-63.393496258520599,95.295701930322608,95.706617015406039,162.04521857219754,0.80000000000000004,0.0011290315547169735,0.0045545262365455459,1.4479587082554373e-06,2.01607690542005e-07,6.421334038968897e-12,plastic_converged,1,5,2.0161132852081209e-07,4.7042980696773924
71,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,158.94216211647864,63.107767686918919,63.107767686918919,0,0,0,-158.94216211647864,-63.107767686918919,-63.107767686918919,95.052565830105493,95.834394429559723,162.15163092872635,0.80000000000000004,0.0011873842190728452,0.0048384394620028621,1.4496461094343341e-06,1.8814898794516921e-07,5.9960450472517256e-12,plastic_converged,1,5,1.8814898794516921e-07,4.9474341698945068
72,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,158.78641784746083,62.828116829992553,62.828116829992553,0,0,0,-158.78641784746083,-62.828116829992553,-62.828116829992553,94.814217169148648,95.958301017468287,162.2560158145539,0.80000000000000004,0.0012445878979587767,0.0051227759579588828,1.4512702620581745e-06,1.7648926586844027e-07,5.6276292452259019e-12,plastic_converged,1,5,1.7648562788963318e-07,5.1857828308513518
73,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,158.63288583814344,62.554423412952268,62.554423412952268,0,0,0,-158.63288583814344,-62.554423412952268,-62.554423412952268,94.580577554682648,96.078462425191162,162.35840359000071,0.80000000000000004,0.0013006614056445104,0.005407523663998247,1.4528335221380962e-06,1.663593138800934e-07,5.3075937383602409e-12,plastic_converged,1,5,1.6636295185890049e-07,5.4194224453173518
74,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,158.4815690445696,62.286568854243271,62.286568854243271,0,0,0,-158.4815690445696,-62.286568854243271,-62.286568854243271,94.351568917685384,96.195000190326326,162.4588246346006,0.80000000000000004,0.0013556234786999801,0.0056926708832322663,1.4543381644828327e-06,1.5759724192321301e-07,5.0308524242430048e-12,plastic_converged,1,5,1.5759542293380946e-07,5.648431082314616
75,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,158.33246815356893,62.024436292445529,62.024436292445529,0,0,0,-158.33246815356893,-62.024436292445529,-62.024436292445529,94.127113579486661,96.308031861123396,162.55730931348177,0.80000000000000004,0.0014094927600102032,0.0059782062714493628,1.4557863848509255e-06,1.499847712693736e-07,4.7905066113788407e-12,plastic_converged,1,5,1.499847712693736e-07,5.8728864205133391
76,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,158.18558172242641,61.767910608632484,61.767910608632484,0,0,0,-158.18558172242641,-61.767910608632484,-61.767910608632484,93.907134313230458,96.417671113793929,162.65388794597976,0.80000000000000004,0.0014622877840244084,0.0062641188265398773,1.4571803021016371e-06,1.4335091691464186e-07,4.581153423340156e-12,plastic_converged,1,5,1.4335091691464186e-07,6.0928656867695423
77,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,158.04090631238569,61.516878444501209,61.516878444501209,0,0,0,-158.04090631238569,-61.516878444501209,-61.516878444501209,93.691554400462692,96.52402786788447,162.74859077638007,0.80000000000000004,0.0015140269631749874,0.0065503978781931184,1.4585219603418031e-06,1.3758835848420858e-07,4.3994134536530272e-12,plastic_converged,1,5,1.3759381545241922e-07,6.3084455995373077
78,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,157.89843661617053,61.27122821657111,61.27122821657111,0,0,0,-157.89843661617053,-61.27122821657111,-61.27122821657111,93.480297683104254,96.627208399599411,162.8414479466916,0.80000000000000004,0.0015647285754040185,0.006837033077863681,1.459813331060624e-06,1.3256794773042202e-07,4.2412012363198213e-12,plastic_converged,1,5,1.3256794773042202e-07,6.5197023168957458
79,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,157.75816557970995,61.030850126733114,61.030850126733114,0,0,0,-157.75816557970995,-61.030850126733114,-61.030850126733114,93.273288611058732,96.727315452976839,162.93248947135373,0.80000000000000004,0.0016144107527374088,0.0071240143890038497,1.4610563152481206e-06,1.281641743844375e-07,4.1025385242845065e-12,plastic_converged,1,5,1.281641743844375e-07,6.7267113889412684
80,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,157.62008451825372,60.795636169416589,60.795636169416589,0,0,0,-157.62008451825372,-60.795636169416589,-60.795636169416589,93.070452285695637,96.824448348837137,163.0217452137837,0.80000000000000004,0.0016630914708489766,0.0074113320775585764,1.4622527454926714e-06,1.2430427887011319e-07,3.9811276109071141e-12,plastic_converged,1,5,1.2430427887011319e-07,6.9295477143043627
81,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,157.48418441868478,60.565481270585785,60.565481270585785,0,0,0,-157.48418441868478,-60.565481270585785,-60.565481270585785,92.871715653285449,96.918703148098984,163.10924460422237,0.80000000000000004,0.0017107884758394572,0.0076989762868721039,1.463402267015915e-06,8.3543354776338674e-05,2.677097254965146e-09,plastic_converged,1,4,8.3543351138359867e-05,7.1282843467145511
82,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,157.35045204521424,60.340279835325887,60.340279835325887,0,0,0,-157.35045204521424,-60.340279835325887,-60.340279835325887,92.677003905288657,97.010172209888353,163.19501746312253,0.80000000000000004,0.0017575194862506811,0.007986938358887934,1.4645112459772968e-06,7.8426897744066082e-05,2.5144767834780495e-09,plastic_converged,1,4,7.8426899563055485e-05,7.3229960947113426
83,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,157.2188748136908,60.119929168949817,60.119929168949817,0,0,0,-157.2188748136908,-60.119929168949817,-60.119929168949817,92.486244383863479,97.098945644740965,163.2790930502137,0.80000000000000004,0.0018033019418631985,0.008275209336011221,1.4655783892546588e-06,7.3884619268937968e-05,2.3700911276847383e-09,plastic_converged,1,4,7.3884622906916775e-05,7.5137556161365211
84,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,157.08943857787455,59.904328460256977,59.904328460256977,0,0,0,-157.08943857787455,-59.904328460256977,-59.904328460256977,92.299365166129505,97.185110117617569,163.36150042057776,0.80000000000000004,0.0018481531059231164,0.0085637806041751127,1.4666056655131099e-06,6.9850759246037342e-05,2.2418601996394973e-09,plastic_converged,1,4,6.9850762884016149e-05,7.7006348338704953
85,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,156.96212806338997,59.693378683141574,59.693378683141574,0,0,0,-156.96212806338997,-59.693378683141574,-59.693378683141574,92.116295143224377,97.268749380248394,163.44226838580036,0.80000000000000004,0.0018920900461782285,0.0088526438080711069,1.4675945957863451e-06,6.626674257859122e-05,2.127929915020832e-09,plastic_converged,1,4,6.626674257859122e-05,7.8837048567756227
86,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,156.8369269540627,59.486982588380343,59.486982588380343,0,0,0,-156.8369269540627,-59.486982588380343,-59.486982588380343,91.936964043607802,97.349944365682362,163.52142549973374,0.80000000000000004,0.0019351296292936632,0.0091417908431366372,1.4685466446815238e-06,6.3080506151891313e-05,2.0266512191957471e-09,plastic_converged,1,4,6.3080506151891313e-05,8.0630359563921985
87,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,156.71381797391911,59.285044693534395,59.285044693534395,0,0,0,-156.71381797391911,-59.285044693534395,-59.285044693534395,91.761302453662623,97.428773280384704,163.5990000455283,0.80000000000000004,0.0019772885159159968,0.0094312138477739092,1.4694632222394921e-06,6.0245814893278293e-05,1.9365586899208458e-09,plastic_converged,1,4,6.02458185312571e-05,8.2386975463373773
88,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,156.59278296501179,59.087471271131683,59.087471271131683,0,0,0,-156.59278296501179,-59.087471271131683,-59.087471271131683,91.589241835758386,97.505311693880103,163.67502002385828,0.80000000000000004,0.0020185831563458876,0.0097209051957978729,1.4703456857680492e-06,5.772095755673945e-05,1.8563291182697739e-09,plastic_converged,1,4,5.772095755673945e-05,8.4107581642416136
89,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,156.47380296125411,58.894170335283107,58.894170335283107,0,0,0,-156.47380296125411,-58.894170335283107,-58.894170335283107,91.420714543940107,97.579632625971016,163.74951314227923,0.80000000000000004,0.0020590297867802872,0.010010857489104824,1.4711953416146411e-06,5.5470016377512366e-05,1.7848227750290695e-09,plastic_converged,1,4,5.5470012739533558e-05,8.5792854560598926
90,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,156.35685825839755,58.705051626888036,58.705051626888036,0,0,0,-156.35685825839755,-58.705051626888036,-58.705051626888036,91.255653837391208,97.651806631509515,163.82250680564871,0.80000000000000004,0.0020986444260885466,0.010301063550562517,1.4720134469262232e-06,5.3459878472494893e-05,1.720987709355308e-09,plastic_converged,1,4,5.3459873015526682e-05,8.7443461626087924
91,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,156.24192848034946,58.520026597554725,58.520026597554725,0,0,0,-156.24192848034946,-58.520026597554725,-58.520026597554725,91.093993891819636,97.721901882794725,163.89402810755263,0.80000000000000004,0.0021374428730865894,0.010591516417108773,1.4728012113245665e-06,5.1662531404872425e-05,1.6639339483945726e-09,plastic_converged,1,4,5.1662531404872425e-05,8.9060061081803639
92,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,156.12899264194266,58.339008392376577,58.339008392376577,0,0,0,-156.12899264194266,-58.339008392376577,-58.339008392376577,90.935669808898595,97.789984249566089,163.96410382267501,0.80000000000000004,0.0021754407042774673,0.010882209333062486,1.4735597985832436e-06,5.0052080041496083e-05,1.61283780929264e-09,plastic_converged,1,4,5.005208367947489e-05,9.0643301911014049
93,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,156.01802920834655,58.161911831673109,58.161911831673109,0,0,0,-156.01802920834655,-58.161911831673109,-58.161911831673109,90.780617623897584,97.856117376673438,164.03276040005704,0.80000000000000004,0.0022126532720259627,0.011173135743633924,1.4742903282192768e-06,4.8606383643345907e-05,1.5669948768915417e-09,plastic_converged,1,4,4.8606381824356504e-05,9.2193823761024163
94,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.90901615123687,57.988653391816079,57.988653391816079,0,0,0,-155.90901615123687,-57.988653391816079,-57.988653391816079,90.628774311623019,97.920362759420797,164.10002395719309,0.80000000000000004,0.0022490957031384815,0.011464289288635491,1.4749938770718991e-06,4.7305915359174833e-05,1.5257835391519378e-09,plastic_converged,1,4,4.7305909902206622e-05,9.3712256883769811
95,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.80193100187594,57.819151185242696,57.819151185242696,0,0,0,-155.80193100187594,-57.819151185242696,-57.819151185242696,90.480077790787107,97.98277981663324,164.16592027490893,0.80000000000000004,0.0022847828978198232,0.011755663796384978,1.4756714808223138e-06,4.6132869101711549e-05,1.4886363951757803e-09,plastic_converged,1,4,4.613287455867976e-05,9.5199222092128934
96,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.69675090124716,57.653324939750163,57.653324939750163,0,0,0,-155.69675090124716,-57.653324939750163,-57.653324939750163,90.334466926915823,98.043425961496979,164.23047479297657,0.80000000000000004,0.0023197295289802615,0.012047253277795777,1.4763241354663242e-06,4.5072343709762208e-05,1.4550786402533584e-09,plastic_converged,1,4,4.5072343709762208e-05,9.6655330730841769
97,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.59345264735748,57.491095977168527,57.491095977168527,0,0,0,-155.59345264735748,-57.491095977168527,-57.491095977168527,90.191881533898183,98.102356670188954,164.29371260641926,0.80000000000000004,0.0023539500418682823,0.012339051920652416,1.4769527987603115e-06,4.4110600356361829e-05,1.4246720233615436e-09,plastic_converged,1,4,4.4110594899393618e-05,9.808118466101817
98,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.49201273985705,57.332387191489225,57.332387191489225,0,0,0,-155.49201273985705,-57.332387191489225,-57.332387191489225,90.052262374278499,98.159625548367814,164.35565846246169,0.80000000000000004,0.0023874586540047903,0.012631054084062301,1.4775583916022394e-06,4.3236246710876003e-05,1.39705321710356e-09,plastic_converged,1,4,4.323625034885481e-05,9.9477376257215013
99,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.39240742207767,57.177123026534325,57.177123026534325,0,0,0,-155.39240742207767,-57.177123026534325,-57.177123026534325,89.915551158382115,98.215284395543335,164.4163367580843,0.80000000000000004,0.0024202693553969376,0.01292325429308301,1.4781417993913021e-06,4.2438718082848936e-05,1.371884907505077e-09,plastic_converged,1,4,4.2438718082848936e-05,10.084448841617885
100,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.29461272062679,57.025229453233052,57.025229453233052,0,0,0,-155.29461272062679,-57.025229453233052,-57.025229453233052,89.781690542364302,98.269383267393735,164.47577153814152,0.80000000000000004,0.002452395909010092,0.013215647233516967,1.4787038733281843e-06,4.1708728531375527e-05,1.3488704596383102e-09,plastic_converged,1,4,4.1708723074407317e-05,10.218309457635698
101,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.19860448264359,56.876633946575247,56.876633946575247,0,0,0,-155.19860448264359,-56.876633946575247,-56.876633946575247,89.650624125264699,98.321970536068349,164.53398649400731,0.80000000000000004,0.0024838518514782404,0.013508227746870228,1.4792454316807821e-06,4.1038660128833726e-05,1.3277666178518267e-09,plastic_converged,1,4,4.1038660128833726e-05,10.349375874735301
102,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.1043584108215,56.731265462305807,56.731265462305807,0,0,0,-155.1043584108215,-56.731265462305807,-56.731265462305807,89.522296445144377,98.373092948515705,164.59100496271139,0.80000000000000004,0.0025146504940342838,0.013800990825472424,1.4797672610180364e-06,4.0421482481178828e-05,1.3083486624705486e-09,plastic_converged,1,4,4.042147884320002e-05,10.477703554855623
103,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,155.01185009631473,56.589054413413749,56.589054413413749,0,0,0,-155.01185009631473,-56.589054413413749,-56.589054413413749,89.396652974380743,98.422795682900997,164.64684992653284,0.80000000000000004,0.0025448049236422238,0.014093931607749926,1.4802701173863376e-06,3.9851180190453306e-05,1.2904243038951702e-09,plastic_converged,1,4,3.9851176552474499e-05,10.603347025619257
104,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.92105504962143,56.449932646471602,56.449932646471602,0,0,0,-154.92105504962143,-56.449932646471602,-56.449932646471602,89.273640114188211,98.471122403149835,164.70154401301889,0.80000000000000004,0.0025743280043149432,0.014387045373650376,1.480754727460034e-06,3.9322349039139226e-05,1.2738206805580925e-09,plastic_converged,1,4,3.9322347220149823e-05,10.726359885811789
105,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.8319487295463,56.313833417872061,56.313833417872061,0,0,0,-154.8319487295463,-56.313833417872061,-56.313833417872061,89.153205188430135,98.518115311674237,164.75510949539876,0.80000000000000004,0.0026032323786018496,0.014680327540212923,1.4812217896471159e-06,3.8830406992929056e-05,1.2583912472433127e-09,plastic_converged,1,4,3.8830401535960846e-05,10.846794811569865
106,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.74450657033236,56.180691370008276,56.180691370008276,0,0,0,-154.74450657033236,-56.180691370008276,-56.180691370008276,89.035296436782971,98.5638152003241,164.80756829336423,0.80000000000000004,0.00263153046923184,0.014973773657280962,1.4816719751629423e-06,3.837116491922643e-05,1.2440019199537522e-09,plastic_converged,1,4,3.837116491922643e-05,10.964703563217029
107,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.65870400705603,56.050442507437246,56.050442507437246,0,0,0,-154.65870400705603,-56.050442507437246,-56.050442507437246,88.919863007310184,98.608261499618791,164.85894197418895,0.80000000000000004,0.0026592344808976818,0.015267379403351671,1.4821059290597878e-06,3.7941117625450715e-05,1.2305405479958619e-09,plastic_converged,1,4,3.7941110349493101e-05,11.080136992689816
108,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.57451649936769,55.923024173065535,55.923024173065535,0,0,0,-154.57451649936769,-55.923024173065535,-55.923024173065535,88.806854948499577,98.651492326302147,164.90925175416209,0.80000000000000004,0.0026863564021690246,0.015561140581559479,1.4825242712270042e-06,3.753722739929799e-05,1.2179099408790458e-09,plastic_converged,1,4,3.7537225580308586e-05,11.193145051500423
109,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.491919553662,55.798375024391163,55.798375024391163,0,0,0,-154.491919553662,-55.798375024391163,-55.798375024391163,88.696223200814771,98.693544529270852,164.95851850031133,0.80000000000000004,0.0027129080075219323,0.015855053115789493,1.4829275973566969e-06,3.7156714824959636e-05,1.2060211135474242e-09,plastic_converged,1,4,3.7156711186980829e-05,11.303776799185229
110,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.41088874375896,55.676435009832367,55.676435009832367,0,0,0,-154.41088874375896,-55.676435009832367,-55.676435009832367,88.587919587807903,98.7344537339266,165.00676273239299,0.80000000000000004,0.0027389008594734211,0.01614911304691501,1.4833164798657397e-06,3.6797327993554063e-05,1.1948020485144699e-09,plastic_converged,1,4,3.6797322536585853e-05,11.412080412192097
111,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.33139973016557,55.557145345174142,55.557145345174142,0,0,0,-154.33139973016557,-55.557145345174142,-55.557145345174142,88.481896806837952,98.774254384991423,165.05400462512753,0.80000000000000004,0.0027643463108106558,0.016443316529158387,1.4836914688005658e-06,3.6456644011195749e-05,1.1841750439316794e-09,plastic_converged,1,4,3.6456644011195749e-05,11.518103193162048
112,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.25342827800137,55.440448490154161,55.440448490154161,0,0,0,-154.25342827800137,-55.440448490154161,-55.440448490154161,88.378108419436558,98.812979787847198,165.10026401066045,0.80000000000000004,0.0027892555069045579,0.016737659826568083,1.4840530926925581e-06,3.6133242247160524e-05,1.1740948303445228e-09,plastic_converged,1,4,3.6133242247160524e-05,11.621891580563442
113,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.17695027364098,55.326288125218213,55.326288125218213,0,0,0,-154.17695027364098,-55.326288125218213,-55.326288125218213,88.276508841359146,98.850662148422771,165.14556038122871,0.80000000000000004,0.0028136393880988323,0.017032139309611699,1.4844018593999984e-06,3.582551289582625e-05,1.1645099051028329e-09,plastic_converged,1,4,3.5825511076836847e-05,11.723491158640854
114,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.10194174015447,55.214609128460694,55.214609128460694,0,0,0,-154.10194174015447,-55.214609128460694,-55.214609128460694,88.177053332358625,98.887332611693765,165.18991289201642,0.80000000000000004,0.0028375086921654511,0.017326751451878328,1.4847382569040408e-06,3.5531831599655561e-05,1.1553682020983357e-09,plastic_converged,1,4,3.5531835237634368e-05,11.822946667641375
115,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,154.02837885160352,55.105357552771061,55.105357552771061,0,0,0,-154.02837885160352,-55.105357552771061,-55.105357552771061,88.079697985715214,98.923021298832452,165.23334036418152,0.80000000000000004,0.0028608739568186043,0.017621492826888088,1.4850627540822045e-06,3.5251065128250048e-05,1.1466335422324817e-09,plastic_converged,1,4,3.5251065128250048e-05,11.920302014284786
116,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.9562381510774,54.998481029802917,54.998481029802917,0,0,0,-153.9562381510774,-54.998481029802917,-54.998481029802917,87.98440007022775,98.957757121274469,165.27586112100627,0.80000000000000004,0.0028837455356569312,0.017916360252902126,1.4853765490535096e-06,1.7683210899122059e-05,5.7538781859917369e-10,plastic_converged,1,5,1.7683214537100866e-05,12.01559992977225
117,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.88549600038021,54.893927429063098,54.893927429063098,0,0,0,-153.88549600038021,-54.893927429063098,-54.893927429063098,87.891116952835475,98.991568571317117,165.31749349671878,0.80000000000000004,0.0029061335609138275,0.01821135032887548,1.4856784931266368e-06,1.7093854694394395e-05,5.5639633465027504e-10,plastic_converged,1,5,1.7093854694394395e-05,12.108883047164525
118,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.81612904108533,54.791646216518281,54.791646216518281,0,0,0,-153.81612904108533,-54.791646216518281,-54.791646216518281,87.799807158040622,99.024482824567045,165.35825533203024,0.80000000000000004,0.0029280479867704193,0.018506459924686271,1.4859699101456589e-06,1.653239996812772e-05,5.3829763325505257e-10,plastic_converged,1,5,1.653239996812772e-05,12.200192841959378
119,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.74811417335718,54.691587920658371,54.691587920658371,0,0,0,-153.74811417335718,-54.691587920658371,-54.691587920658371,87.710430004891307,99.056526252698802,165.39816414503429,0.80000000000000004,0.0029494985767145971,0.018801685983790839,1.4862511262247426e-06,1.5997440641513094e-05,5.2104713145398325e-10,plastic_converged,1,5,1.5997438822523691e-05,12.289569995108693
120,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.68142850468905,54.593704134160198,54.593704134160198,0,0,0,-153.68142850468905,-54.593704134160198,-54.593704134160198,87.622945591003145,99.087724370528846,165.4372371369727,0.80000000000000004,0.0029704949073757316,0.019097025535114932,1.4865225253536121e-06,1.5487574273720384e-05,5.046002751374227e-10,plastic_converged,1,5,1.5487574273720384e-05,12.377054408996855
121,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.61604935850431,54.497947492571612,54.497947492571612,0,0,0,-153.61604935850431,-54.497947492571612,-54.497947492571612,87.537314781215841,99.118101865932701,165.47549119599313,0.80000000000000004,0.0029910463712474293,0.01939247569043771,1.4867844764900896e-06,1.5001633073552512e-05,4.8892007078025921e-10,plastic_converged,1,5,1.5001633073552512e-05,12.462685218784159
122,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.55195428197604,54.404271653288284,54.404271653288284,0,0,0,-153.55195428197604,-54.404271653288284,-54.404271653288284,87.453499196184211,99.147682628687747,165.51294290098235,0.80000000000000004,0.0030111621794255716,0.019688033641861634,1.487037334155668e-06,1.45382946357131e-05,4.7396440933050429e-10,plastic_converged,1,5,1.4538296454702504e-05,12.546500803815789
123,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.48912105311817,54.312631274831148,54.312631274831148,0,0,0,-153.48912105311817,-54.312631274831148,-54.312631274831148,87.371461200926817,99.176489778287021,165.54960852546762,0.80000000000000004,0.0030308513643570183,0.019983696659364478,1.4872814390035241e-06,1.4096573067945428e-05,4.5970207693048173e-10,plastic_converged,1,5,1.4096573067945428e-05,12.628538799073183
124,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.42752768717946,54.222981996427585,54.222981996427585,0,0,0,-153.42752768717946,-54.222981996427585,-54.222981996427585,87.291163893344887,99.204545690751871,165.58550404158007,0.80000000000000004,0.0030501227825947856,0.02027946208843124,1.4875171183671543e-06,1.3675193258677609e-05,4.4609236185627671e-10,plastic_converged,1,5,1.3675196896656416e-05,12.708836106655113
125,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.36715244239167,54.135280417903864,54.135280417903864,0,0,0,-153.36715244239167,-54.135280417903864,-54.135280417903864,87.212571092733128,99.231872024487814,165.62064512406801,0.80000000000000004,0.0030689851175557501,0.020575327347762348,1.4877446867830071e-06,1.3273340300656855e-05,4.3310949640479591e-10,plastic_converged,1,5,1.3273336662678048e-05,12.787428907266872
126,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.30797382509471,54.049484079893077,54.049484079893077,0,0,0,-153.30797382509471,-54.049484079893077,-54.049484079893077,87.135647328293615,99.258489745201629,165.65504715434898,0.80000000000000004,0.003087446882277428,0.020871289927057838,1.4879644465040182e-06,1.2889986464870162e-05,4.2072071353428941e-10,plastic_converged,1,5,1.2889988283859566e-05,12.864352671706385
127,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.24997059428665,53.965551444357608,53.965551444357608,0,0,0,-153.24997059428665,-53.965551444357608,-53.965551444357608,87.060357827667289,99.284419149929036,165.68872522460094,0.80000000000000004,0.0031055164221703243,0.021167347384872359,1.48817668798009e-06,1.2524236808530986e-05,4.0889752227690632e-10,plastic_converged,1,5,1.2524242265499197e-05,12.939642172332711
