step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,yield_f_normalized,return_status,yield_flag,iterations,residual,pore_pressure_proxy
71,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,197.72474821680046,138.16260193572089,138.16260193572089,0,0,0,-197.72474821680046,-138.16260193572089,-138.16260193572089,158.01665069608075,59.562146281079578,173.60769924688114,0.76205980637667659,0.0073760032694721788,0.008335507567902677,1.1371076675469305e-06,7.6722776611859445e-05,1.7821354481356371e-09,plastic_converged,1,5,7.6722777521354146e-05,0
72,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,198.25069957643123,138.3192319050155,138.3192319050155,0,0,0,-198.25069957643123,-138.3192319050155,-138.3192319050155,158.29638779548739,59.931467671415732,174.05348885585022,0.76153118843476353,0.0076088663219703373,0.0086051682832663529,1.1344974205197302e-06,7.8073162057989975e-05,1.8044623819909171e-09,plastic_converged,1,5,7.8073166150716133e-05,0
73,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,198.7761177531093,138.47830284929216,138.47830284929216,0,0,0,-198.7761177531093,-138.47830284929216,-138.47830284929216,158.57757448389788,60.297814903817141,174.4996205523654,0.76100272907823308,0.0078413814731338773,0.0088747892512071654,1.1318794074665181e-06,7.9418807217734866e-05,1.8264287488470226e-09,plastic_converged,1,5,7.9418803579756059e-05,0
74,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,199.30103871374172,138.63978566654595,138.63978566654595,0,0,0,-199.30103871374172,-138.63978566654595,-138.63978566654595,158.86020334894454,60.661253047195771,174.94609497165956,0.76047442825950962,0.0080735505019424725,0.0091443677006055532,1.1292542074189585e-06,8.075954519881634e-05,1.8480348866495014e-09,plastic_converged,1,5,8.0759549746289849e-05,0
75,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,199.8254972621101,138.80365148569351,138.80365148569351,0,0,0,-199.8254972621101,-138.80365148569351,-138.80365148569351,159.14426674449905,61.021845776416598,175.39291288051149,0.75994628593103175,0.0083053752434780505,0.0094139009603959583,1.1266223776391199e-06,8.2095358266087715e-05,1.8692845514572277e-09,plastic_converged,1,5,8.2095360085077118e-05,0
76,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,200.34952707833199,138.96987167638383,138.96987167638383,0,0,0,-200.34952707833199,-138.96987167638383,-138.96987167638383,159.42975681036657,61.379655401948156,175.84007516941492,0.7594183020452524,0.0085368575841977823,0.0096833864557557877,1.1239844544245754e-06,8.342607270606095e-05,1.8901779195951898e-09,plastic_converged,1,5,8.3426071796566248e-05,0
77,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,200.87316075698035,139.13841785795,139.13841785795,0,0,0,-200.87316075698035,-139.13841785795,-139.13841785795,159.71666549096014,61.734742899030351,176.28758284509598,0.75889047655463882,0.0087679994574525952,0.009952821704444904,1.1213409538847083e-06,8.475181903122575e-05,1.9107220510626831e-09,plastic_converged,1,5,8.4751817212236347e-05,0
78,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,201.39642984390142,139.30926190754553,139.30926190754553,0,0,0,-201.39642984390142,-139.30926190754553,-139.30926190754553,160.00498455299748,62.08716793635589,176.73543702337008,0.75836280941167244,0.0089988028392396155,0.010222204313289112,1.1186923726859902e-06,8.6072517660795711e-05,1.9309191818445899e-09,plastic_converged,1,5,8.6072522663016571e-05,0
79,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,201.91936487177742,139.48237596751383,139.48237596751383,0,0,0,-201.91936487177742,-139.48237596751383,-139.48237596751383,160.29470560226835,62.436988904263586,177.18363892232182,0.75783530056884896,0.0092292697441782763,0.010491531974802315,1.1160391887712581e-06,8.7388125848519849e-05,1.9507723540781619e-09,plastic_converged,1,5,8.7388127667509252e-05,0
80,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,202.44199539446558,139.65773245203317,139.65773245203317,0,0,0,-202.44199539446558,-139.65773245203317,-139.65773245203317,160.58582009951064,62.784262942432406,177.63218985579221,0.75730794997867834,0.0094594022216999557,0.010760802463941921,1.113381862052709e-06,8.8698453964752844e-05,1.9702813151519338e-09,plastic_converged,1,5,8.8698453055258142e-05,0
81,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,202.96435002016449,139.83530405307792,139.83530405307792,0,0,0,-202.96435002016449,-139.83530405307792,-139.83530405307792,160.87831937544013,63.129045967086569,178.08109122716527,0.75678075759368468,0.0096892023524408656,0.011030013634991594,1.1107208350766208e-06,9.0003804871230386e-05,1.98945673122706e-09,plastic_converged,1,5,9.0003797595272772e-05,0
82,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,203.48645644343034,140.0150637457352,140.0150637457352,0,0,0,-203.48645644343034,-140.0150637457352,-140.0150637457352,161.17219464496691,63.471392697695137,178.53034452343957,0.75625372336640662,0.0099186722448300589,0.011299163418567716,1.1080565336694123e-06,9.1303853878343944e-05,2.0082952836355248e-09,plastic_converged,1,5,9.1303852968849242e-05,0
83,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,204.00834147610334,140.19698479291876,140.19698479291876,0,0,0,-204.00834147610334,-140.19698479291876,-140.19698479291876,161.46743702064694,63.811356683184584,178.97995130957375,0.75572684724939665,0.010147814031861303,0.01156824981874199,1.1053893675485687e-06,9.2599130312009947e-05,2.0268124383780292e-09,plastic_converged,1,5,9.2599134404736105e-05,0
84,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,204.53003107715051,140.38104074950698,140.38104074950698,0,0,0,-204.53003107715051,-140.38104074950698,-140.38104074950698,161.76403752538815,64.148990327643531,179.42991322309484,0.75520012919522184,0.010376629868043316,0.011837270910279106,1.1027197309257031e-06,9.388906073581893e-05,2.0449993671181521e-09,plastic_converged,1,5,9.388906073581893e-05,0
85,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,205.051550381494,140.56720546594946,140.56720546594946,0,0,0,-205.051550381494,-140.56720546594946,-140.56720546594946,162.06198710446429,64.48434491554454,179.88023196895449,0.75467356915646322,0.010605121926516716,0.012106224835980948,1.1000480030706974e-06,9.517431135463994e-05,2.0628743087639824e-09,plastic_converged,1,5,9.517431135463994e-05,0
86,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,205.57292372782453,140.75545309136393,140.75545309136393,0,0,0,-205.57292372782453,-140.75545309136393,-140.75545309136393,162.36127663685079,64.817470636460598,180.33090931463056,0.75414716708571627,0.010833292396333289,0.012375109804137096,1.0973745488714847e-06,9.6454614322283305e-05,2.0804350270471293e-09,plastic_converged,1,5,9.6454616141272709e-05,0
87,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,206.0941746854659,140.94575807616019,140.94575807616019,0,0,0,-206.0941746854659,-140.94575807616019,-140.94575807616019,162.66189694592876,65.148416609305713,180.78194708545939,0.75362092293559058,0.011061143479886962,0.012643924086073849,1.0946997193583064e-06,9.7729653134592809e-05,2.0976783101745329e-09,plastic_converged,1,5,9.7729659501055721e-05,0
88,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,206.61532608030325,141.13809517422163,141.13809517422163,0,0,0,-206.61532608030325,-141.13809517422163,-141.13809517422163,162.96383880958217,65.47723090608163,181.23334716018445,0.75309483665870991,0.011288677390490779,0.012912666013799525,1.0920238522153715e-06,9.9000205409538466e-05,2.1146244046842114e-09,plastic_converged,1,5,9.9000205409538466e-05,0
89,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,207.13640001980261,141.33243944466184,141.33243944466184,0,0,0,-207.13640001980261,-141.33243944466184,-141.33243944466184,163.26709296970876,65.803960575140763,181.68511146672429,0.75256890820771227,0.011515896350094007,0.013181333977743471,1.089347272278604e-06,0.00010026580548583297,2.1312667629511565e-09,plastic_converged,1,5,0.00010026580548583297,0
90,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,207.65741791717448,141.52876625319681,141.52876625319681,0,0,0,-207.65741791717448,-141.52876625319681,-141.52876625319681,163.57165014118937,66.128651663977678,182.13724197813707,0.75204313753524998,0.011742802587129666,0.013449926424581354,1.086670291999781e-06,0.00010152674076380208,2.1476149181372221e-09,plastic_converged,1,5,0.0001015267489492544,0
91,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,208.17840051469096,141.72705127314157,141.72705127314157,0,0,0,-208.17840051469096,-141.72705127314157,-141.72705127314157,163.8775010203247,66.451349241549394,182.58974070878597,0.75151752459398946,0.011969398334489675,0.013718441855147421,1.0839932119100975e-06,0.0001027831121973577,2.1636743190873973e-09,plastic_converged,1,5,0.0001027831121973577,0
92,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,208.69936790618743,141.92727048607108,141.92727048607108,0,0,0,-208.69936790618743,-141.92727048607108,-141.92727048607108,164.18463629277653,66.772097420116353,183.04260971068388,0.75099206933661122,0.012195685827619032,0.013986878822427256,1.0813163210542338e-06,0.00010403483884147136,2.1794465229164252e-09,plastic_converged,1,5,0.00010403484156995546,0
93,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,209.22033955879016,142.12940018215164,142.12940018215164,0,0,0,-209.22033955879016,-142.12940018215164,-142.12940018215164,164.49304664103116,67.090939376638516,183.49585107002196,0.75046677171581022,0.012421667302724433,0.014255235929629196,1.0786398974138151e-06,0.00010528212169447215,2.1949389584540311e-09,plastic_converged,1,5,0.00010528212169447215,0
94,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,209.74133433388326,142.33341696017575,142.33341696017575,0,0,0,-209.74133433388326,-142.33341696017575,-142.33341696017575,164.80272275141158,67.407917373707505,183.94946690386789,0.74994163168429551,0.012647344995091509,0.014523511828330919,1.075964208313534e-06,0.00010652534456312424,2.2101627279958407e-09,plastic_converged,1,5,0.00010652534456312424,0
95,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,210.26237050733926,142.53929772731664,142.53929772731664,0,0,0,-210.26237050733926,-142.53929772731664,-142.53929772731664,165.1136553206575,67.723072780022619,184.40345935702641,0.74941664919479023,0.012872721137505705,0.014791705216698529,1.0732895108135222e-06,0.00010776401904877275,2.2251107340730131e-09,plastic_converged,1,5,0.00010776402632473037,0
96,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,210.78346578905752,142.74701969861525,142.74701969861525,0,0,0,-210.78346578905752,-142.74701969861525,-142.74701969861525,165.42583506209601,68.036446090442269,184.85783059905501,0.74889182420003175,0.013097797958771107,0.015059814837774507,1.0706160520839083e-06,0.00010899857261392754,2.2397948575287908e-09,plastic_converged,1,5,0.00010899856624746462,0
97,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,211.30463734181302,142.95656039622978,142.95656039622978,0,0,0,-211.30463734181302,-142.95656039622978,-142.95656039622978,165.7392527114242,68.348076945583244,185.31258282143403,0.74836715665277176,0.013322577682322791,0.015327839477832178,1.0679440697671506e-06,0.0001102292180803488,2.2542223847422343e-09,plastic_converged,1,5,0.00011022921171388589,0
98,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,211.82590179944714,143.16789764845163,143.16789764845163,0,0,0,-211.82590179944714,-143.16789764845163,-143.16789764845163,166.05389903211679,68.658004150995509,185.76771823487542,0.74784264650577592,0.013547062524928885,0.01559577796479503,1.0652737923306357e-06,0.0001114556243919651,2.268389415141439e-09,plastic_converged,1,5,0.00011145562893943861,0
99,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,212.34727528443523,143.38100958851589,143.38100958851589,0,0,0,-212.34727528443523,-143.38100958851589,-143.38100958851589,166.369764820489,68.966265695919333,186.22323906676908,0.74731829371182423,0.013771254695475695,0.015863629166715586,1.0626054393952753e-06,0.00011267865556874312,2.2823163503247578e-09,plastic_converged,1,5,0.00011267865738773253,0
100,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,212.86877342482558,143.59587465320996,143.59587465320996,0,0,0,-212.86877342482558,-143.59587465320996,-143.59587465320996,166.68684091041519,69.272898771615615,186.67914755876419,0.74679409822371068,0.013995156393834978,0.016131391990315352,1.0599392220674427e-06,0.0001138976613219711,2.2959926979059014e-09,plastic_converged,1,5,0.00011389765313651878,0
101,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,213.39041137060752,143.81247158130506,143.81247158130506,0,0,0,-213.39041137060752,-143.81247158130506,-143.81247158130506,167.00511817773921,69.577939789302462,187.13544596447127,0.74627005999424356,0.01421876980980564,0.016399065379578987,1.057275343240788e-06,0.00011511286356835626,2.3094256837933661e-09,plastic_converged,1,5,0.00011511286174936686,0
102,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,213.91220380949702,144.03077941181604,144.03077941181604,0,0,0,-213.91220380949702,-144.03077941181604,-144.03077941181604,167.32458754437639,69.881424397680973,187.5921365472858,0.74574617897624529,0.014442097122129301,0.016666648314404404,1.0546139979022109e-06,0.00011632475434453227,2.3226278105562829e-09,plastic_converged,1,5,0.00011632474797806935,0
103,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,214.43416498217394,144.25077748210614,144.25077748210614,0,0,0,-214.43416498217394,-144.25077748210614,-144.25077748210614,167.64523998212874,70.183387500067809,188.04922157832735,0.74522245512255236,0.014665140497574492,0.016934139809304704,1.0519553734189694e-06,0.00011753333365049912,2.3356015855604078e-09,plastic_converged,1,5,0.00011753333183150971,0
104,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,214.95630869699181,144.47244542584863,144.47244542584863,0,0,0,-214.95630869699181,-144.47244542584863,-144.47244542584863,167.96706651622969,70.483863271143179,188.50670333448664,0.74469888838601561,0.01488790209008598,0.017201538912159847,1.0492996498149422e-06,0.0001187384395961999,2.3483462858804948e-09,plastic_converged,1,5,0.00011873843777721049,0
105,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,215.4786483441805,144.69576317085915,144.69576317085915,0,0,0,-215.4786483441805,-144.69576317085915,-144.69576317085915,168.29005822863294,70.782885173321347,188.96458409657879,0.74417547871949985,0.015110384039995631,0.017468844703015778,1.0466470000352786e-06,0.00011994057786068879,2.3608743614626298e-09,plastic_converged,1,5,0.00011994057786068879,0
106,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,216.00119690954514,144.92071093680099,144.92071093680099,0,0,0,-216.00119690954514,-144.92071093680099,-144.92071093680099,168.61420626104905,71.080485972744157,189.42286614759547,0.74365222607588399,0.015332588473293347,0.017736056292931089,1.0439975902091299e-06,0.00012113981392758433,2.3731894218704064e-09,plastic_converged,1,5,0.00012113980847061612,0
107,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,216.5239669876938,145.14726923278565,145.14726923278565,0,0,0,-216.5239669876938,-145.14726923278565,-145.14726923278565,168.93950181775503,71.37669775490815,189.88155177105335,0.74312913040806128,0.015554517500953007,0.01800317282286697,1.0413515798931199e-06,0.00012233553752594162,2.3852818505591013e-09,plastic_converged,1,5,0.00012233553206897341,0
108,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,217.04697079481639,145.37541885486738,145.37541885486738,0,0,0,-217.04697079481639,-145.37541885486738,-145.37541885486738,169.26593616818369,71.671551939949012,190.34064324943245,0.74260619166893882,0.015776173218310895,0.018270193462619135,1.0387091223073147e-06,0.00012352874637144851,2.3971734345315995e-09,plastic_converged,1,5,0.00012352874637144851,0
109,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,217.57022018100105,145.60514088344581,145.60514088344581,0,0,0,-217.57022018100105,-145.60514088344581,-145.60514088344581,169.59350064929757,71.965079297555235,190.80014286270466,0.74208340981143817,0.015997557704496068,0.01853711740979264,1.0360703645727702e-06,0.00012471943045966327,2.408866105054369e-09,plastic_converged,1,5,0.00012471942864067387,0
110,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,218.09372664213538,145.83641668058797,145.83641668058797,0,0,0,-218.09372664213538,-145.83641668058797,-145.83641668058797,169.92218666777043,72.257309961547406,191.26005288694253,0.74156078478849474,0.016218673021906667,0.01880394388881397,1.0334354479245427e-06,0.00012590719143190654,2.4203543081546736e-09,plastic_converged,1,5,0.00012590719143190654,0
111,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,218.61750133140134,146.0692278872705,146.0692278872705,0,0,0,-218.61750133140134,-146.0692278872705,-146.0692278872705,170.25198570198077,72.548273444130842,191.72037559300895,0.74103831655305819,0.016439521215731598,0.019070672149981129,1.0308045079256172e-06,0.00012709287602774566,2.4316564331646031e-09,plastic_converged,1,5,0.00012709287420875626,0
112,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,219.14155507035281,146.30355642055756,146.30355642055756,0,0,0,-219.14155507035281,-146.30355642055756,-146.30355642055756,170.58288930382264,72.837998649795253,192.18111324532336,0.74051600505809223,0.016660104313515958,0.019337301468551144,1.0281776746765329e-06,0.00012827562204620335,2.4427579975366695e-09,plastic_converged,1,5,0.00012827562386519276,0
113,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,219.66589835963842,146.53938447071448,146.53938447071448,0,0,0,-219.66589835963842,-146.53938447071448,-146.53938447071448,170.91488910035579,73.126513888923938,192.64226810069852,0.73999385025657483,0.016880424324764935,0.019603831143859992,1.0255550730032367e-06,0.00012945662092533894,2.4536837298951243e-09,plastic_converged,1,5,0.00012945662274432834,0
114,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,220.19054138932302,146.77669449826831,146.77669449826831,0,0,0,-220.19054138932302,-146.77669449826831,-146.77669449826831,171.24797679528652,73.413846891054703,193.10384240724952,0.73947185210149791,0.017100483240588354,0.019870260498478742,1.0229368226580029e-06,0.00013063521328149363,2.4644229966389416e-09,plastic_converged,1,5,0.00013063521691947244,0
115,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,220.71549404887861,147.01546923102143,147.01546923102143,0,0,0,-220.71549404887861,-147.01546923102143,-147.01546923102143,171.58214417030717,73.700024817857184,193.56583840336395,0.73895001054586751,0.017320283033379381,0.02013658887739931,1.0203230384926775e-06,0.00013181185477151303,2.4749863143676115e-09,plastic_converged,1,5,0.0001318118420385872,0
116,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,221.24076593682057,147.25569166102156,147.25569166102156,0,0,0,-221.24076593682057,-147.25569166102156,-147.25569166102156,171.91738308628791,73.985074275799008,194.02825831674153,0.73842832554270377,0.017539825656528379,0.020402815647252093,1.0177138306387929e-06,0.00013298700378072681,2.4853840696270545e-09,plastic_converged,1,5,0.000132987000142748,0
117,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,221.76636637000453,147.49734504149606,147.49734504149606,0,0,0,-221.76636637000453,-147.49734504149606,-147.49734504149606,172.25368548433221,74.269021328508472,194.49110436348815,0.73790679704504092,0.017759113044169553,0.020668940195553737,1.015109304679196e-06,0.00013415983721642988,2.4956026319569603e-09,plastic_converged,1,5,0.00013415984358289279,0
118,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,222.29230439262653,147.74041288375719,147.74041288375719,0,0,0,-222.29230439262653,-147.74041288375719,-147.74041288375719,172.59104338671364,74.55189150886936,194.95437874726991,0.73738542500592741,0.017978147110956313,0.020934961929981011,1.0125095618023622e-06,0.00013533125820686109,2.5056605996209784e-09,plastic_converged,1,5,0.00013533125638787169,0
119,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,222.81858878488646,147.98487895407612,147.98487895407612,0,0,0,-222.81858878488646,-147.98487895407612,-147.98487895407612,172.92944889767955,74.833709830810335,195.41808365852074,0.73686420937842567,0.01819692975186812,0.021200880277675208,1.0099146989718632e-06,0.00013650092660100199,2.5155533273549099e-09,plastic_converged,1,5,0.0001365009302389808,0
120,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,223.34522807137853,148.23072727054137,148.23072727054137,0,0,0,-223.34522807137853,-148.23072727054137,-148.23072727054137,173.26889420415375,75.114500800837163,195.88222127370389,0.73634315011561213,0.018415462842042197,0.021466694684569812,1.0073248090664654e-06,0.00013766932170256041,2.5252913008813337e-09,plastic_converged,1,5,0.0001376693153360975,0
121,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,223.87223052917585,148.47794209989399,148.47794209989399,0,0,0,-223.87223052917585,-148.47794209989399,-148.47794209989399,173.60937157632125,75.394288429281858,196.34679375462042,0.73582224717057743,0.018633748236632785,0.021732404614745598,1.0047399810344401e-06,0.00013883610336051788,2.5348698632669578e-09,plastic_converged,1,5,0.00013883610517950729,0
122,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,224.39960419565489,148.72650795435695,148.72650795435695,0,0,0,-224.39960419565489,-148.72650795435695,-148.72650795435695,173.95087336812296,75.673096241297941,196.81180324776653,0.73530150049642629,0.018851787770692817,0.021998009549807723,1.0021603000254556e-06,0.00014000189821672393,2.5443020265392655e-09,plastic_converged,1,5,0.00014000190003571333,0
123,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,224.92735687603849,148.97640958844698,148.97640958844698,0,0,0,-224.92735687603849,-148.97640958844698,-148.97640958844698,174.29339201764415,75.950947287591504,197.2772518837364,0.73478091004627732,0.019069583259080439,0.022263508988288494,9.99585847535095e-07,0.00014116654710960574,2.5535863603406359e-09,plastic_converged,1,5,0.00014116653892415343,0
124,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,225.45549615069214,149.22763199578549,149.22763199578549,0,0,0,-225.45549615069214,-149.22763199578549,-149.22763199578549,174.63692004742106,76.227864154906655,197.74314177666642,0.73426047577326348,0.019287136496385464,0.02252890244507055,9.9701670152770625e-07,0.00014233028650778579,2.5627285963016476e-09,plastic_converged,1,5,0.00014233028014132287,0
125,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,225.98402938216523,149.48016040590949,149.48016040590949,0,0,0,-225.98402938216523,-149.48016040590949,-149.48016040590949,174.9814500646614,76.503868976255745,198.20947502372152,0.73374019763053144,0.019504449256876555,0.022794189450832083,9.9445293656408596e-07,0.00014349284447234822,2.5717252604578376e-09,plastic_converged,1,5,0.00014349285083881114,0
126,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,226.51296372200073,149.73398028107721,149.73398028107721,0,0,0,-226.51296372200073,-149.73398028107721,-149.73398028107721,175.32697476138506,76.778983440923525,198.67625370461948,0.73322007557124225,0.019721523294467393,0.023059369551512617,9.9189462392203926e-07,0.00014465472759184195,2.5805868432547684e-09,plastic_converged,1,5,0.00014465472577285254,0
127,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,227.04230611730446,149.98907731307867,149.98907731307867,0,0,0,-227.04230611730446,-149.98907731307867,-149.98907731307867,175.67348691448728,77.053228804225796,199.14347988119363,0.7327001095485709,0.019938360342701446,0.023324442307799464,9.8934183171599082e-07,0.00014581586674466962,2.5893134306388628e-09,plastic_converged,1,5,0.0001458158585592173,0
128,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,227.57206331709881,150.24543742005667,150.24543742005667,0,0,0,-227.57206331709881,-150.24543742005667,-150.24543742005667,176.02097938573738,77.326625897042135,199.61115559698871,0.73218029951570629,0.020154962114752432,0.023589407294631846,9.8679462500403135e-07,0.00014697642745886697,2.5979092656124674e-09,plastic_converged,1,5,0.00014697642927785637,0
129,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,228.10224187845898,150.50304674333299,150.50304674333299,0,0,0,-228.10224187845898,-150.50304674333299,-150.50304674333299,176.36944512170831,77.599195135125996,200.07928287689211,0.73166064542585163,0.020371330303441158,0.023854264100724078,9.8425306589869512e-07,0.00014813656707701739,2.6063783801961052e-09,plastic_converged,1,5,0.00014813656707701739,0
130,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,228.63284817244093,150.76189164424653,150.76189164424653,0,0,0,-228.63284817244093,-150.76189164424653,-150.76189164424653,176.71887715364468,77.870956528194398,200.54786372679624,0.7311411472322239,0.020587466581267158,0.024119012328106319,9.8171721367114098e-07,0.00014929601184121566,2.614717192901455e-09,plastic_converged,1,5,0.00014929600365576334,0
131,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,229.16388838981533,151.02195870100371,151.02195870100371,0,0,0,-229.16388838981533,-151.02195870100371,-151.02195870100371,177.06926859727423,78.141929688811615,201.01690013328991,0.73062180488805428,0.020803372600453902,0.024383651591681908,9.7918712485007821e-07,0.00015045536474644905,2.6229374829872383e-09,plastic_converged,1,5,0.00015045537293190137,0
132,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,229.69536854660026,151.28323470554616,151.28323470554616,0,0,0,-229.69536854660026,-151.28323470554616,-151.28323470554616,177.42061265256419,78.4121338410541,201.48639406338182,0.73010261834658785,0.021019049993007508,0.02464818151880159,9.7666285332094177e-07,0.0001516146467110957,2.6310407235230854e-09,plastic_converged,1,5,0.00015161464853008511,0
133,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,230.22729448941192,151.54570666043429,151.54570666043429,0,0,0,-230.22729448941192,-151.54570666043429,-151.54570666043429,177.77290260342684,78.681587828977626,201.9563474642479,0.72958358756108388,0.021234500370787134,0.02491260174885283,9.7414445041702143e-07,0.00015277347847586498,2.6390214575254877e-09,plastic_converged,1,5,0.00015277347210940206,0
134,drained_like_triaxial_strain_control,0.00029999999999999997,0,0,0,0,0,0.00029999999999999997,230.75967190064216,151.80936177575111,151.80936177575111,0,0,0,-230.75967190064216,-151.80936177575111,-151.80936177575111,178.12613181738143,78.950310124891061,202.42676226300557,0.72906471248481552,0.021449725325586196,0.025176911932863529,9.7163196500692254e-07,0.00015393256308016134,2.6468929475249448e-09,plastic_converged,1,5,0.00015393256035167724,0
