path,step,yield_flag,return_status,iterations,residual,yield_f,yield_f_normalized,plastic_multiplier
isotropic,104,0,elastic,0,-4459.9826895948345,-4459.9826895948345,0.089981954371603431,0
isotropic,105,0,elastic,0,-4744.8028813811416,-4744.8028813811416,0.096409236820703056,0
isotropic,106,0,elastic,0,-5025.1230731674468,-5025.1230731674468,0.10283651926980265,0
isotropic,107,0,elastic,0,-5300.943264953753,-5300.943264953753,0.10926380171890226,0
isotropic,108,0,elastic,0,-5572.2634567400601,-5572.2634567400601,0.11569108416800189,0
isotropic,109,0,elastic,0,-5839.0836485263662,-5839.0836485263662,0.12211836661710149,0
isotropic,110,0,elastic,0,-6101.4038403126779,-6101.4038403126779,0.12854564906620125,0
isotropic,111,0,elastic,0,-6359.224032098984,-6359.224032098984,0.13497293151530085,0
isotropic,112,0,elastic,0,-6612.5442238852902,-6612.5442238852902,0.14140021396440045,0
isotropic,113,0,elastic,0,-6861.3644156715964,-6861.3644156715964,0.14782749641350007,0
isotropic,114,0,elastic,0,-7105.6846074579025,-7105.6846074579025,0.15425477886259967,0
isotropic,115,0,elastic,0,-7345.5047992442087,-7345.5047992442087,0.16068206131169929,0
isotropic,116,0,elastic,0,-7580.824991030514,-7580.824991030514,0.16710934376079886,0
isotropic,117,0,elastic,0,-7811.645182816821,-7811.645182816821,0.17353662620989849,0
isotropic,118,0,elastic,0,-8037.9653746031263,-8037.9653746031263,0.17996390865899808,0
isotropic,119,0,elastic,0,-8259.7855663894334,-8259.7855663894334,0.18639119110809771,0
isotropic,120,0,elastic,0,-8477.1057581757395,-8477.1057581757395,0.19281847355719733,0
isotropic,121,0,elastic,0,-8689.9259499620457,-8689.9259499620457,0.19924575600629693,0
isotropic,122,0,elastic,0,-8898.2461417483519,-8898.2461417483519,0.20567303845539653,0
isotropic,123,0,elastic,0,-9102.066333534658,-9102.066333534658,0.21210032090449615,0
isotropic,124,0,elastic,0,-9301.3865253209642,-9301.3865253209642,0.21852760335359575,0
isotropic,125,0,elastic,0,-9496.2067171072704,-9496.2067171072704,0.22495488580269538,0
isotropic,126,0,elastic,0,-9686.5269088935765,-9686.5269088935765,0.23138216825179497,0
isotropic,127,0,elastic,0,-9872.3471006798827,-9872.3471006798827,0.23780945070089457,0
isotropic,128,0,elastic,0,-10053.667292466187,-10053.667292466187,0.24423673314999417,0
isotropic,129,0,elastic,0,-10230.487484252495,-10230.487484252495,0.25066401559909379,0
isotropic,130,0,elastic,0,-10402.807676038801,-10402.807676038801,0.25709129804819342,0
isotropic,131,0,elastic,0,-10570.627867825107,-10570.627867825107,0.26351858049729304,0
isotropic,132,0,elastic,0,-10733.948059611414,-10733.948059611414,0.26994586294639261,0
isotropic,133,0,elastic,0,-10892.768251397718,-10892.768251397718,0.27637314539549224,0
isotropic,134,0,elastic,0,-11047.088443184026,-11047.088443184026,0.28280042784459186,0
isotropic,135,0,elastic,0,-11196.90863497033,-11196.90863497033,0.28922771029369143,0
isotropic,136,0,elastic,0,-11047.088443184026,-11047.088443184026,0.28280042784459186,0
isotropic,137,0,elastic,0,-10892.768251397718,-10892.768251397718,0.27637314539549224,0
isotropic,138,0,elastic,0,-10733.948059611414,-10733.948059611414,0.26994586294639261,0
isotropic,139,0,elastic,0,-10570.627867825107,-10570.627867825107,0.26351858049729304,0
isotropic,140,0,elastic,0,-10402.807676038801,-10402.807676038801,0.25709129804819342,0
isotropic,141,0,elastic,0,-10230.487484252495,-10230.487484252495,0.25066401559909379,0
isotropic,142,0,elastic,0,-10053.667292466187,-10053.667292466187,0.24423673314999417,0
isotropic,143,0,elastic,0,-9872.3471006798827,-9872.3471006798827,0.23780945070089457,0
isotropic,144,0,elastic,0,-9686.5269088935765,-9686.5269088935765,0.23138216825179497,0
isotropic,145,0,elastic,0,-9496.2067171072704,-9496.2067171072704,0.22495488580269538,0
isotropic,146,0,elastic,0,-9301.3865253209642,-9301.3865253209642,0.21852760335359575,0
isotropic,147,0,elastic,0,-9102.066333534658,-9102.066333534658,0.21210032090449615,0
isotropic,148,0,elastic,0,-8898.2461417483519,-8898.2461417483519,0.20567303845539653,0
isotropic,149,0,elastic,0,-8689.9259499620457,-8689.9259499620457,0.19924575600629693,0
isotropic,150,0,elastic,0,-8477.1057581757395,-8477.1057581757395,0.19281847355719733,0
isotropic,151,0,elastic,0,-8259.7855663894334,-8259.7855663894334,0.18639119110809771,0
isotropic,152,0,elastic,0,-8037.9653746031263,-8037.9653746031263,0.17996390865899808,0
isotropic,153,0,elastic,0,-7811.645182816821,-7811.645182816821,0.17353662620989849,0
isotropic,154,0,elastic,0,-7580.824991030514,-7580.824991030514,0.16710934376079886,0
isotropic,155,0,elastic,0,-7345.5047992442087,-7345.5047992442087,0.16068206131169929,0
isotropic,156,0,elastic,0,-7105.6846074579025,-7105.6846074579025,0.15425477886259967,0
isotropic,157,0,elastic,0,-6861.3644156715964,-6861.3644156715964,0.14782749641350007,0
isotropic,158,0,elastic,0,-6612.5442238852902,-6612.5442238852902,0.14140021396440045,0
isotropic,159,0,elastic,0,-6359.224032098984,-6359.224032098984,0.13497293151530085,0
isotropic,160,0,elastic,0,-6101.4038403126779,-6101.4038403126779,0.12854564906620125,0
isotropic,161,0,elastic,0,-5839.0836485263662,-5839.0836485263662,0.12211836661710149,0
isotropic,162,0,elastic,0,-5572.2634567400601,-5572.2634567400601,0.11569108416800189,0
isotropic,163,0,elastic,0,-5300.943264953753,-5300.943264953753,0.10926380171890226,0
isotropic,164,0,elastic,0,-5025.1230731674468,-5025.1230731674468,0.10283651926980265,0
isotropic,165,0,elastic,0,-4744.8028813811416,-4744.8028813811416,0.096409236820703056,0
isotropic,166,0,elastic,0,-4459.9826895948345,-4459.9826895948345,0.089981954371603431,0
isotropic,167,0,elastic,0,-4170.6624978085283,-4170.6624978085283,0.083554671922503834,0
isotropic,168,0,elastic,0,-3876.8423060222221,-3876.8423060222221,0.077127389473404237,0
isotropic,169,0,elastic,0,-3578.522114235916,-3578.522114235916,0.070700107024304612,0
isotropic,170,0,elastic,0,-3275.7019224496098,-3275.7019224496098,0.064272824575205001,0
isotropic,171,0,elastic,0,-2968.3817306633041,-2968.3817306633041,0.057845542126105411,0
isotropic,172,0,elastic,0,-2656.561538876997,-2656.561538876997,0.051418259677005793,0
isotropic,173,0,elastic,0,-2340.2413470906913,-2340.2413470906913,0.044990977227906195,0
isotropic,174,0,elastic,0,-2019.4211553043849,-2019.4211553043849,0.038563694778806577,0
isotropic,175,0,elastic,0,-1694.1009635180787,-1694.1009635180787,0.032136412329706966,0
isotropic,176,0,elastic,0,-1364.2807717317726,-1364.2807717317726,0.025709129880607366,0
isotropic,177,0,elastic,0,-1029.9605799454662,-1029.9605799454662,0.019281847431507754,0
isotropic,178,0,elastic,0,-691.14038815916001,-691.14038815916001,0.012854564982408149,0
isotropic,179,0,elastic,0,-347.82019637285384,-347.82019637285384,0.00642728253330854,0
isotropic,180,0,elastic,0,-4.5865475871930185e-06,-4.5865475871930185e-06,8.4208931518049281e-11,0
undrained_like,0,0,initial,0,0,-8640,0.375,0
undrained_like,1,0,elastic,0,-8637.0044378698221,-8637.0044378698221,0.37482125162859625,0
undrained_like,2,0,elastic,0,-8628.0177514792904,-8628.0177514792904,0.37428528525059773,0
undrained_like,3,0,elastic,0,-8613.0399408284029,-8613.0399408284029,0.37339293598871054,0
undrained_like,4,0,elastic,0,-8592.0710059171597,-8592.0710059171597,0.37214559210222814,0
undrained_like,5,0,elastic,0,-8565.1109467455608,-8565.1109467455608,0.37054518959673066,0
undrained_like,6,0,elastic,0,-8532.159763313608,-8532.159763313608,0.36859420473238003,0
undrained_like,7,0,elastic,0,-8493.2174556212995,-8493.2174556212995,0.3662956444847652,0
undrained_like,8,0,elastic,0,-8448.284023668637,-8448.284023668637,0.36365303502659074,0
undrained_like,9,0,elastic,0,-8397.3594674556189,-8397.3594674556189,0.36067040831205649,0
undrained_like,10,0,elastic,0,-8340.443786982245,-8340.443786982245,0.35735228685840742,0
undrained_like,11,0,elastic,0,-8277.5369822485172,-8277.5369822485172,0.35370366683069865,0
undrained_like,12,0,elastic,0,-8208.6390532544337,-8208.6390532544337,0.34972999954621747,0
undrained_like,13,0,elastic,0,-8133.7499999999945,-8133.7499999999945,0.34543717152412773,0
undrained_like,14,0,elastic,0,-8052.8698224852005,-8052.8698224852005,0.34083148321368562,0
undrained_like,15,0,elastic,0,-7965.9985207100517,-7965.9985207100517,0.33591962654075752,0
undrained_like,16,0,elastic,0,-7873.1360946745472,-7873.1360946745472,0.33070866141732236,0
undrained_like,17,0,elastic,0,-7774.2825443786887,-7774.2825443786887,0.32520599136214606,0
undrained_like,18,0,elastic,0,-7669.4378698224746,-7669.4378698224746,0.31941933838288566,0
undrained_like,19,0,elastic,0,-7558.6020710059047,-7558.6020710059047,0.31335671727053638,0
undrained_like,20,0,elastic,0,-7441.77514792898,-7441.77514792898,0.30702640945643023,0
undrained_like,21,0,elastic,0,-7318.9571005917005,-7318.9571005917005,0.30043693657997989,0
undrained_like,22,0,elastic,0,-7190.1479289940662,-7190.1479289940662,0.29359703391212549,0
undrained_like,23,0,elastic,0,-7055.3476331360762,-7055.3476331360762,0.28651562377506207,0
undrained_like,24,0,elastic,0,-6914.5562130177314,-6914.5562130177314,0.27920178909341026,0
undrained_like,25,0,elastic,0,-6767.7736686390317,-6767.7736686390317,0.27166474720564665,0
undrained_like,26,0,elastic,0,-6614.9999999999773,-6614.9999999999773,0.26391382405744951,0
undrained_like,27,0,elastic,0,-6456.2352071005671,-6456.2352071005671,0.25595842889075848,0
undrained_like,28,0,elastic,0,-6291.4792899408021,-6291.4792899408021,0.24780802953391656,0
undrained_like,29,0,elastic,0,-6120.7322485206814,-6120.7322485206814,0.23947212838937557,0
undrained_like,30,0,elastic,0,-5943.9940828402059,-5943.9940828402059,0.23096023920623115,0
undrained_like,31,0,elastic,0,-5761.2647928993747,-5761.2647928993747,0.22228186471541383,0
undrained_like,32,0,elastic,0,-5572.5443786981905,-5572.5443786981905,0.21344647519582083,0
undrained_like,33,0,elastic,0,-5377.8328402366496,-5377.8328402366496,0.20446348803012609,0
undrained_like,34,0,elastic,0,-5177.1301775147549,-5177.1301775147549,0.19534224829955724,0
undrained_like,35,0,elastic,0,-4970.4363905325026,-4970.4363905325026,0.18609201045765783,0
undrained_like,36,0,elastic,0,-4757.7514792898965,-4757.7514792898965,0.17672192111405433,0
undrained_like,37,0,elastic,0,-4539.0754437869355,-4539.0754437869355,0.16724100295057401,0
undrained_like,38,0,elastic,0,-4314.4082840236197,-4314.4082840236197,0.15765813978379328,0
undrained_like,39,0,elastic,0,-4083.7499999999482,-4083.7499999999482,0.1479820627802669,0
undrained_like,40,0,elastic,0,-3847.1005917159218,-3847.1005917159218,0.13822133782335611,0
undrained_like,41,0,elastic,0,-3604.4600591715407,-3604.4600591715407,0.12838435402376022,0
undrained_like,42,0,elastic,0,-3355.8284023668039,-3355.8284023668039,0.11847931335959075,0
undrained_like,43,0,elastic,0,-3101.2056213017122,-3101.2056213017122,0.10851422142612324,0
undrained_like,44,0,elastic,0,-2840.5917159762657,-2840.5917159762657,0.098496879270226836,0
undrained_like,45,0,elastic,0,-2573.9866863904635,-2573.9866863904635,0.088434876279909688,0
undrained_like,46,0,elastic,0,-2301.3905325443066,-2301.3905325443066,0.078335584095417576,0
undrained_like,47,0,elastic,0,-2022.8032544377947,-2022.8032544377947,0.068206151504878132,0
undrained_like,48,0,elastic,0,-1738.2248520709272,-1738.2248520709272,0.058053500284573199,0
undrained_like,49,0,elastic,0,-1447.6553254437031,-1447.6553254437031,0.047884321941528321,0
undrained_like,50,0,elastic,0,-1151.0946745561278,-1151.0946745561278,0.037705075314206062,0
undrained_like,51,0,elastic,0,-848.54289940819581,-848.54289940819581,0.027521984985649874,0
undrained_like,52,0,elastic,0,-539.99999999990814,-539.99999999990814,0.017341040462424746,0
undrained_like,53,0,elastic,0,-225.46597633126476,-225.46597633126476,0.0071679960720959137,0
undrained_like,54,1,plastic_converged,5,6.1008904594928026e-09,6.1027094488963485e-09,1.9266536125892227e-13,4.1570290551862806e-07
undrained_like,55,1,plastic_converged,5,9.1968649940099567e-07,9.1968831839039922e-07,2.9050045897994594e-11,1.4131832237915348e-06
undrained_like,56,1,plastic_converged,5,8.1824146036524326e-07,8.1823964137583971e-07,2.5859208575171018e-11,1.4161635566494291e-06
undrained_like,57,1,plastic_converged,5,7.283579179784283e-07,7.2835427999962121e-07,2.3030796703749181e-11,1.4190341891194203e-06
undrained_like,58,1,plastic_converged,5,6.4895175455603749e-07,6.4894993556663394e-07,2.0531077031154356e-11,1.4217989304311201e-06
undrained_like,59,1,plastic_converged,5,5.7895158533938229e-07,5.7895340432878584e-07,1.8326552247532447e-11,1.4244614783402973e-06
undrained_like,60,1,plastic_converged,5,5.1736242312472314e-07,5.1736424211412668e-07,1.6385973431797537e-11,1.427025424517788e-06
undrained_like,61,1,plastic_converged,5,4.6332206693477929e-07,4.6332570491358638e-07,1.4682590407051728e-11,1.4294942556214442e-06
undrained_like,62,1,plastic_converged,5,4.1597377276048064e-07,4.1597741073928773e-07,1.3189489307167023e-11,1.431871354540377e-06
undrained_like,63,1,plastic_converged,5,3.7458630686160177e-07,3.7459176382981241e-07,1.1883917528620622e-11,1.4341600017902737e-06
undrained_like,64,1,plastic_converged,5,3.3844662539195269e-07,3.3844480640254915e-07,1.0743193689623376e-11,1.4363633770451697e-06
undrained_like,65,1,plastic_converged,5,3.0697083275299519e-07,3.0696901376359165e-07,9.7495589707047145e-12,1.438484560787028e-06
undrained_like,66,1,plastic_converged,5,2.7957139536738396e-07,2.7957139536738396e-07,8.8844091104510538e-12,1.4405265360605302e-06
undrained_like,67,1,plastic_converged,5,2.5576991902198642e-07,2.5577173801138997e-07,8.1326866059132381e-12,1.4424921903146401e-06
undrained_like,68,1,plastic_converged,5,2.3508800950367004e-07,2.3508619051426649e-07,7.479186199160528e-12,1.4443843173226468e-06
undrained_like,69,1,plastic_converged,5,2.171691448893398e-07,2.171727828681469e-07,6.9131860915361265e-12,1.4462056191630796e-06
undrained_like,70,1,plastic_converged,5,2.0161132852081209e-07,2.01607690542005e-07,6.421334038968897e-12,1.4479587082554373e-06
undrained_like,71,1,plastic_converged,5,1.8814898794516921e-07,1.8814898794516921e-07,5.9960450472517256e-12,1.4496461094343341e-06
undrained_like,72,1,plastic_converged,5,1.7648562788963318e-07,1.7648926586844027e-07,5.6276292452259019e-12,1.4512702620581745e-06
undrained_like,73,1,plastic_converged,5,1.6636295185890049e-07,1.663593138800934e-07,5.3075937383602409e-12,1.4528335221380962e-06
undrained_like,74,1,plastic_converged,5,1.5759542293380946e-07,1.5759724192321301e-07,5.0308524242430048e-12,1.4543381644828327e-06
undrained_like,75,1,plastic_converged,5,1.499847712693736e-07,1.499847712693736e-07,4.7905066113788407e-12,1.4557863848509255e-06
undrained_like,76,1,plastic_converged,5,1.4335091691464186e-07,1.4335091691464186e-07,4.581153423340156e-12,1.4571803021016371e-06
undrained_like,77,1,plastic_converged,5,1.3759381545241922e-07,1.3758835848420858e-07,4.3994134536530272e-12,1.4585219603418031e-06
undrained_like,78,1,plastic_converged,5,1.3256794773042202e-07,1.3256794773042202e-07,4.2412012363198213e-12,1.459813331060624e-06
undrained_like,79,1,plastic_converged,5,1.281641743844375e-07,1.281641743844375e-07,4.1025385242845065e-12,1.4610563152481206e-06
undrained_like,80,1,plastic_converged,5,1.2430427887011319e-07,1.2430427887011319e-07,3.9811276109071141e-12,1.4622527454926714e-06
undrained_like,81,1,plastic_converged,4,8.3543351138359867e-05,8.3543354776338674e-05,2.677097254965146e-09,1.463402267015915e-06
undrained_like,82,1,plastic_converged,4,7.8426899563055485e-05,7.8426897744066082e-05,2.5144767834780495e-09,1.4645112459772968e-06
undrained_like,83,1,plastic_converged,4,7.3884622906916775e-05,7.3884619268937968e-05,2.3700911276847383e-09,1.4655783892546588e-06
undrained_like,84,1,plastic_converged,4,6.9850762884016149e-05,6.9850759246037342e-05,2.2418601996394973e-09,1.4666056655131099e-06
undrained_like,85,1,plastic_converged,4,6.626674257859122e-05,6.626674257859122e-05,2.127929915020832e-09,1.4675945957863451e-06
undrained_like,86,1,plastic_converged,4,6.3080506151891313e-05,6.3080506151891313e-05,2.0266512191957471e-09,1.4685466446815238e-06
undrained_like,87,1,plastic_converged,4,6.02458185312571e-05,6.0245814893278293e-05,1.9365586899208458e-09,1.4694632222394921e-06
undrained_like,88,1,plastic_converged,4,5.772095755673945e-05,5.772095755673945e-05,1.8563291182697739e-09,1.4703456857680492e-06
undrained_like,89,1,plastic_converged,4,5.5470012739533558e-05,5.5470016377512366e-05,1.7848227750290695e-09,1.4711953416146411e-06
undrained_like,90,1,plastic_converged,4,5.3459873015526682e-05,5.3459878472494893e-05,1.720987709355308e-09,1.4720134469262232e-06
undrained_like,91,1,plastic_converged,4,5.1662531404872425e-05,5.1662531404872425e-05,1.6639339483945726e-09,1.4728012113245665e-06
undrained_like,92,1,plastic_converged,4,5.005208367947489e-05,5.0052080041496083e-05,1.61283780929264e-09,1.4735597985832436e-06
undrained_like,93,1,plastic_converged,4,4.8606381824356504e-05,4.8606383643345907e-05,1.5669948768915417e-09,1.4742903282192768e-06
undrained_like,94,1,plastic_converged,4,4.7305909902206622e-05,4.7305915359174833e-05,1.5257835391519378e-09,1.4749938770718991e-06
undrained_like,95,1,plastic_converged,4,4.613287455867976e-05,4.6132869101711549e-05,1.4886363951757803e-09,1.4756714808223138e-06
undrained_like,96,1,plastic_converged,4,4.5072343709762208e-05,4.5072343709762208e-05,1.4550786402533584e-09,1.4763241354663242e-06
undrained_like,97,1,plastic_converged,4,4.4110594899393618e-05,4.4110600356361829e-05,1.4246720233615436e-09,1.4769527987603115e-06
undrained_like,98,1,plastic_converged,4,4.323625034885481e-05,4.3236246710876003e-05,1.39705321710356e-09,1.4775583916022394e-06
undrained_like,99,1,plastic_converged,4,4.2438718082848936e-05,4.2438718082848936e-05,1.371884907505077e-09,1.4781417993913021e-06
undrained_like,100,1,plastic_converged,4,4.1708723074407317e-05,4.1708728531375527e-05,1.3488704596383102e-09,1.4787038733281843e-06
undrained_like,101,1,plastic_converged,4,4.1038660128833726e-05,4.1038660128833726e-05,1.3277666178518267e-09,1.4792454316807821e-06
undrained_like,102,1,plastic_converged,4,4.042147884320002e-05,4.0421482481178828e-05,1.3083486624705486e-09,1.4797672610180364e-06
undrained_like,103,1,plastic_converged,4,3.9851176552474499e-05,3.9851180190453306e-05,1.2904243038951702e-09,1.4802701173863376e-06
undrained_like,104,1,plastic_converged,4,3.9322347220149823e-05,3.9322349039139226e-05,1.2738206805580925e-09,1.480754727460034e-06
undrained_like,105,1,plastic_converged,4,3.8830401535960846e-05,3.8830406992929056e-05,1.2583912472433127e-09,1.4812217896471159e-06
undrained_like,106,1,plastic_converged,4,3.837116491922643e-05,3.837116491922643e-05,1.2440019199537522e-09,1.4816719751629423e-06
undrained_like,107,1,plastic_converged,4,3.7941110349493101e-05,3.7941117625450715e-05,1.2305405479958619e-09,1.4821059290597878e-06
undrained_like,108,1,plastic_converged,4,3.7537225580308586e-05,3.753722739929799e-05,1.2179099408790458e-09,1.4825242712270042e-06
undrained_like,109,1,plastic_converged,4,3.7156711186980829e-05,3.7156714824959636e-05,1.2060211135474242e-09,1.4829275973566969e-06
undrained_like,110,1,plastic_converged,4,3.6797322536585853e-05,3.6797327993554063e-05,1.1948020485144699e-09,1.4833164798657397e-06
undrained_like,111,1,plastic_converged,4,3.6456644011195749e-05,3.6456644011195749e-05,1.1841750439316794e-09,1.4836914688005658e-06
undrained_like,112,1,plastic_converged,4,3.6133242247160524e-05,3.6133242247160524e-05,1.1740948303445228e-09,1.4840530926925581e-06
undrained_like,113,1,plastic_converged,4,3.5825511076836847e-05,3.582551289582625e-05,1.1645099051028329e-09,1.4844018593999984e-06
undrained_like,114,1,plastic_converged,4,3.5531835237634368e-05,3.5531831599655561e-05,1.1553682020983357e-09,1.4847382569040408e-06
undrained_like,115,1,plastic_converged,4,3.5251065128250048e-05,3.5251065128250048e-05,1.1466335422324817e-09,1.4850627540822045e-06
undrained_like,116,1,plastic_converged,5,1.7683214537100866e-05,1.7683210899122059e-05,5.7538781859917369e-10,1.4853765490535096e-06
undrained_like,117,1,plastic_converged,5,1.7093854694394395e-05,1.7093854694394395e-05,5.5639633465027504e-10,1.4856784931266368e-06
undrained_like,118,1,plastic_converged,5,1.653239996812772e-05,1.653239996812772e-05,5.3829763325505257e-10,1.4859699101456589e-06
undrained_like,119,1,plastic_converged,5,1.5997438822523691e-05,1.5997440641513094e-05,5.2104713145398325e-10,1.4862511262247426e-06
undrained_like,120,1,plastic_converged,5,1.5487574273720384e-05,1.5487574273720384e-05,5.046002751374227e-10,1.4865225253536121e-06
undrained_like,121,1,plastic_converged,5,1.5001633073552512e-05,1.5001633073552512e-05,4.8892007078025921e-10,1.4867844764900896e-06
undrained_like,122,1,plastic_converged,5,1.4538296454702504e-05,1.45382946357131e-05,4.7396440933050429e-10,1.487037334155668e-06
undrained_like,123,1,plastic_converged,5,1.4096573067945428e-05,1.4096573067945428e-05,4.5970207693048173e-10,1.4872814390035241e-06
undrained_like,124,1,plastic_converged,5,1.3675196896656416e-05,1.3675193258677609e-05,4.4609236185627671e-10,1.4875171183671543e-06
undrained_like,125,1,plastic_converged,5,1.3273336662678048e-05,1.3273340300656855e-05,4.3310949640479591e-10,1.4877446867830071e-06
undrained_like,126,1,plastic_converged,5,1.2889988283859566e-05,1.2889986464870162e-05,4.2072071353428941e-10,1.4879644465040182e-06
undrained_like,127,1,plastic_converged,5,1.2524242265499197e-05,1.2524236808530986e-05,4.0889752227690632e-10,1.48817668798009e-06
undrained_like,128,1,plastic_converged,5,1.2175192750873975e-05,1.2175196388852783e-05,3.9761137914414655e-10,1.4883816903289898e-06
undrained_like,129,1,plastic_converged,5,1.1842004823847674e-05,1.1842008461826481e-05,3.8683493760917049e-10,1.4885797217834185e-06
undrained_like,130,1,plastic_converged,5,1.1523989087436348e-05,1.1523989087436348e-05,3.7654644964090845e-10,1.4887710401259339e-06
undrained_like,131,1,plastic_converged,5,1.1220290616620332e-05,1.1220294254599139e-05,3.667188951070307e-10,1.4889558931022545e-06
undrained_like,132,1,plastic_converged,5,1.0930385542451404e-05,1.0930385542451404e-05,3.5733519971400758e-10,1.4891345188216503e-06
undrained_like,133,1,plastic_converged,5,1.0653469871613197e-05,1.0653469871613197e-05,3.4836992887355651e-10,1.4893071461378959e-06
undrained_like,134,1,plastic_converged,5,1.0388999726274051e-05,1.038899426930584e-05,3.3980546133383435e-10,1.4894739950193027e-06
undrained_like,135,1,plastic_converged,5,1.0136345736100338e-05,1.0136351193068549e-05,3.316223594197784e-10,1.48963527690041e-06
undrained_like,136,1,plastic_converged,5,9.8949676612392068e-06,9.8949622042709962e-06,3.23802106054897e-10,1.4897911950236083e-06
undrained_like,137,1,plastic_converged,5,9.664232493378222e-06,9.6642379503464326e-06,3.1632579711037981e-10,1.4899419447638514e-06
undrained_like,138,1,plastic_converged,5,9.4437164079863578e-06,9.4437109510181472e-06,3.0917848931667262e-10,1.4900877139409921e-06
undrained_like,139,1,plastic_converged,5,9.2330483312252909e-06,9.2330483312252909e-06,3.0234962272919016e-10,1.4902286831231727e-06
undrained_like,140,1,plastic_converged,5,9.0315079432912171e-06,9.0315134002594277e-06,2.9581539115778357e-10,1.4903650259138431e-06
